week,game_id,away_team,home_team,sportsbook,provider_event_id,game_row_present,raw_provider_book_present,raw_provider_spread_pair,raw_provider_total_pair,archive_spread_observations,archive_spread_last_seen_file,archive_spread_last_update,archive_total_observations,archive_total_last_seen_file,archive_total_last_update,normalized_spread_pair,normalized_total_pair,current_market_spread_pair,current_market_total_pair,war_room_spread_pair,war_room_total_pair,spread_rejection_reason,total_rejection_reason
1,g44,UAB,Illinois,Caesars,1697069330d0343bdf7930ac0b0c3863,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g44,UAB,Illinois,Pinnacle,1697069330d0343bdf7930ac0b0c3863,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,False,True,True,True,True,True,NONE,NONE
1,g44,UAB,Illinois,Novig,1697069330d0343bdf7930ac0b0c3863,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,22,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,False,True,True,NONE,NONE
1,g44,UAB,Illinois,ProphetX,1697069330d0343bdf7930ac0b0c3863,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g44,UAB,Illinois,Kalshi,1697069330d0343bdf7930ac0b0c3863,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g19,San Jose State,Eastern Michigan,DraftKings,171952045c3039d592807265d36b60d0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g19,San Jose State,Eastern Michigan,FanDuel,171952045c3039d592807265d36b60d0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g19,San Jose State,Eastern Michigan,BetMGM,171952045c3039d592807265d36b60d0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,False,True,True,True,True,True,NONE,NONE
1,g19,San Jose State,Eastern Michigan,Caesars,171952045c3039d592807265d36b60d0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g19,San Jose State,Eastern Michigan,Pinnacle,171952045c3039d592807265d36b60d0,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g19,San Jose State,Eastern Michigan,Novig,171952045c3039d592807265d36b60d0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,31,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,True,True,True,NONE,NONE
1,g19,San Jose State,Eastern Michigan,ProphetX,171952045c3039d592807265d36b60d0,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g19,San Jose State,Eastern Michigan,Kalshi,171952045c3039d592807265d36b60d0,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g58,Toledo,Michigan State,DraftKings,05c2e060c97c538faeee8237a0bd60f0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g58,Toledo,Michigan State,FanDuel,05c2e060c97c538faeee8237a0bd60f0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g58,Toledo,Michigan State,BetMGM,05c2e060c97c538faeee8237a0bd60f0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,False,True,True,True,True,True,NONE,NONE
1,g58,Toledo,Michigan State,Caesars,05c2e060c97c538faeee8237a0bd60f0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g58,Toledo,Michigan State,Pinnacle,05c2e060c97c538faeee8237a0bd60f0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,False,True,True,True,True,True,NONE,NONE
1,g58,Toledo,Michigan State,Novig,05c2e060c97c538faeee8237a0bd60f0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,True,True,True,NONE,NONE
1,g58,Toledo,Michigan State,ProphetX,05c2e060c97c538faeee8237a0bd60f0,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g58,Toledo,Michigan State,Kalshi,05c2e060c97c538faeee8237a0bd60f0,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g69,UTEP,Oklahoma,DraftKings,7356f9bad07c48fc6b78f52e38c85c11,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g69,UTEP,Oklahoma,FanDuel,7356f9bad07c48fc6b78f52e38c85c11,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g69,UTEP,Oklahoma,BetMGM,7356f9bad07c48fc6b78f52e38c85c11,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,False,True,True,True,True,True,NONE,NONE
1,g69,UTEP,Oklahoma,Caesars,7356f9bad07c48fc6b78f52e38c85c11,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g69,UTEP,Oklahoma,Pinnacle,7356f9bad07c48fc6b78f52e38c85c11,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,False,True,True,True,True,True,NONE,NONE
1,g69,UTEP,Oklahoma,Novig,7356f9bad07c48fc6b78f52e38c85c11,True,True,True,True,17,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,True,True,True,NONE,NONE
1,g69,UTEP,Oklahoma,ProphetX,7356f9bad07c48fc6b78f52e38c85c11,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g69,UTEP,Oklahoma,Kalshi,7356f9bad07c48fc6b78f52e38c85c11,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g90,Fresno State,USC,DraftKings,a77e0c42754f1a99ae4fbea861a78408,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g90,Fresno State,USC,FanDuel,a77e0c42754f1a99ae4fbea861a78408,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g90,Fresno State,USC,BetMGM,a77e0c42754f1a99ae4fbea861a78408,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,False,True,True,True,True,True,NONE,NONE
1,g90,Fresno State,USC,Caesars,a77e0c42754f1a99ae4fbea861a78408,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g90,Fresno State,USC,Pinnacle,a77e0c42754f1a99ae4fbea861a78408,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g90,Fresno State,USC,Novig,a77e0c42754f1a99ae4fbea861a78408,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,True,True,True,NONE,NONE
1,g90,Fresno State,USC,ProphetX,a77e0c42754f1a99ae4fbea861a78408,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g90,Fresno State,USC,Kalshi,a77e0c42754f1a99ae4fbea861a78408,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g22,Miami-FL,Stanford,DraftKings,5f92cc707afed4249e1e935dbbeacb5e,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g22,Miami-FL,Stanford,FanDuel,5f92cc707afed4249e1e935dbbeacb5e,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g22,Miami-FL,Stanford,BetMGM,5f92cc707afed4249e1e935dbbeacb5e,True,True,False,True,0,,,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,False,True,True,True,False,True,FRESH_CANONICAL_CURRENT_PAIR_NOT_SELECTED,NONE
1,g22,Miami-FL,Stanford,Caesars,5f92cc707afed4249e1e935dbbeacb5e,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g22,Miami-FL,Stanford,Pinnacle,5f92cc707afed4249e1e935dbbeacb5e,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g22,Miami-FL,Stanford,Novig,5f92cc707afed4249e1e935dbbeacb5e,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,31,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,True,True,True,NONE,NONE
1,g22,Miami-FL,Stanford,ProphetX,5f92cc707afed4249e1e935dbbeacb5e,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g22,Miami-FL,Stanford,Kalshi,5f92cc707afed4249e1e935dbbeacb5e,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g96,Coastal Carolina,West Virginia,DraftKings,185883640e8f90f283915ddadb0230a3,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g96,Coastal Carolina,West Virginia,FanDuel,185883640e8f90f283915ddadb0230a3,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g96,Coastal Carolina,West Virginia,BetMGM,185883640e8f90f283915ddadb0230a3,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,False,True,True,True,True,True,NONE,NONE
1,g96,Coastal Carolina,West Virginia,Caesars,185883640e8f90f283915ddadb0230a3,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g96,Coastal Carolina,West Virginia,Pinnacle,185883640e8f90f283915ddadb0230a3,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,False,True,True,True,True,True,NONE,NONE
1,g96,Coastal Carolina,West Virginia,Novig,185883640e8f90f283915ddadb0230a3,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,True,True,True,NONE,NONE
1,g96,Coastal Carolina,West Virginia,ProphetX,185883640e8f90f283915ddadb0230a3,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g96,Coastal Carolina,West Virginia,Kalshi,185883640e8f90f283915ddadb0230a3,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g24,East Carolina,Alabama,DraftKings,b10ebab18213ecdc575885bfa874b98d,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g24,East Carolina,Alabama,FanDuel,b10ebab18213ecdc575885bfa874b98d,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g24,East Carolina,Alabama,BetMGM,b10ebab18213ecdc575885bfa874b98d,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,False,True,True,True,True,True,NONE,NONE
1,g24,East Carolina,Alabama,Caesars,b10ebab18213ecdc575885bfa874b98d,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g24,East Carolina,Alabama,Pinnacle,b10ebab18213ecdc575885bfa874b98d,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,False,True,True,True,True,True,NONE,NONE
1,g24,East Carolina,Alabama,Novig,b10ebab18213ecdc575885bfa874b98d,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,31,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,True,True,True,NONE,NONE
1,g24,East Carolina,Alabama,ProphetX,b10ebab18213ecdc575885bfa874b98d,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g24,East Carolina,Alabama,Kalshi,b10ebab18213ecdc575885bfa874b98d,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g48,Liberty,James Madison,DraftKings,ad4b1c809d35ea03f513ccb45746e998,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g48,Liberty,James Madison,FanDuel,ad4b1c809d35ea03f513ccb45746e998,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g48,Liberty,James Madison,BetMGM,ad4b1c809d35ea03f513ccb45746e998,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,False,True,True,True,True,True,NONE,NONE
1,g48,Liberty,James Madison,Caesars,ad4b1c809d35ea03f513ccb45746e998,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g48,Liberty,James Madison,Pinnacle,ad4b1c809d35ea03f513ccb45746e998,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,False,True,True,True,True,True,NONE,NONE
1,g48,Liberty,James Madison,Novig,ad4b1c809d35ea03f513ccb45746e998,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,True,True,True,NONE,NONE
1,g48,Liberty,James Madison,ProphetX,ad4b1c809d35ea03f513ccb45746e998,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g48,Liberty,James Madison,Kalshi,ad4b1c809d35ea03f513ccb45746e998,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g73,Miami-OH,Pittsburgh,DraftKings,ab601e833e1494159df16e0331dd02d4,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g73,Miami-OH,Pittsburgh,FanDuel,ab601e833e1494159df16e0331dd02d4,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g73,Miami-OH,Pittsburgh,BetMGM,ab601e833e1494159df16e0331dd02d4,True,True,False,True,0,,,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,False,True,True,True,False,True,FRESH_CANONICAL_CURRENT_PAIR_NOT_SELECTED,NONE
1,g73,Miami-OH,Pittsburgh,Caesars,ab601e833e1494159df16e0331dd02d4,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g73,Miami-OH,Pittsburgh,Pinnacle,ab601e833e1494159df16e0331dd02d4,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,False,True,True,True,True,True,NONE,NONE
1,g73,Miami-OH,Pittsburgh,Novig,ab601e833e1494159df16e0331dd02d4,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,True,True,True,NONE,NONE
1,g73,Miami-OH,Pittsburgh,ProphetX,ab601e833e1494159df16e0331dd02d4,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g73,Miami-OH,Pittsburgh,Kalshi,ab601e833e1494159df16e0331dd02d4,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g45,North Texas,Indiana,DraftKings,e599d006aed0025ea9182d6763be6fd7,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g45,North Texas,Indiana,FanDuel,e599d006aed0025ea9182d6763be6fd7,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g45,North Texas,Indiana,BetMGM,e599d006aed0025ea9182d6763be6fd7,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,False,True,True,True,True,True,NONE,NONE
1,g45,North Texas,Indiana,Caesars,e599d006aed0025ea9182d6763be6fd7,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g45,North Texas,Indiana,Pinnacle,e599d006aed0025ea9182d6763be6fd7,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,False,True,True,True,True,True,NONE,NONE
1,g45,North Texas,Indiana,Novig,e599d006aed0025ea9182d6763be6fd7,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,True,True,True,NONE,NONE
1,g45,North Texas,Indiana,ProphetX,e599d006aed0025ea9182d6763be6fd7,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g45,North Texas,Indiana,Kalshi,e599d006aed0025ea9182d6763be6fd7,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g62,Ohio,Nebraska,DraftKings,0b8f9bbc0bf1b04a819f0113922998b0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g62,Ohio,Nebraska,FanDuel,0b8f9bbc0bf1b04a819f0113922998b0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g62,Ohio,Nebraska,BetMGM,0b8f9bbc0bf1b04a819f0113922998b0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:47Z,False,True,True,True,True,True,NONE,NONE
1,g62,Ohio,Nebraska,Caesars,0b8f9bbc0bf1b04a819f0113922998b0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:34Z,False,True,True,True,True,True,NONE,NONE
1,g62,Ohio,Nebraska,Pinnacle,0b8f9bbc0bf1b04a819f0113922998b0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:18Z,False,True,True,True,True,True,NONE,NONE
1,g62,Ohio,Nebraska,Novig,0b8f9bbc0bf1b04a819f0113922998b0,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,31,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:32:08Z,False,True,True,True,True,True,NONE,NONE
1,g62,Ohio,Nebraska,ProphetX,0b8f9bbc0bf1b04a819f0113922998b0,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g62,Ohio,Nebraska,Kalshi,0b8f9bbc0bf1b04a819f0113922998b0,True,False,False,False,0,,,0,,,False,False,False,False,False,False,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR,PROVIDER_SOURCE_DID_NOT_SUPPLY_PAIR
1,g43,Oregon State,Houston,DraftKings,4289d82f1cd4747962ff68c9098c6dcc,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
1,g43,Oregon State,Houston,FanDuel,4289d82f1cd4747962ff68c9098c6dcc,True,True,True,True,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,33,theodds_ncaaf_20260826T163246Z.json,2026-08-26T16:31:48Z,False,True,True,True,True,True,NONE,NONE
