season,week,game_id,home_team,away_team,market,spread_opener,spread_close,spread_pricing_gap,spread_actual_remaining_move,predicted_residual_move,prob_negative,prob_no_move,prob_positive,predicted_direction,actual_direction,selection_partition,total_opener,total_close,total_pricing_gap,total_actual_remaining_move
2024,10,401628409,Mississippi State,Massachusetts,spread,-18.0,-18.5,10.665669249764427,-0.5,0.811810520329577,0.00150330456067701,0.004086405469927925,0.9944102899693951,1,-1,selection,,,,
2024,10,401643749,Fresno State,Hawai'i,spread,-13.0,-12.5,1.6161463328099508,0.5,0.06051692790575704,0.18722899000851959,0.508941161300899,0.30382984869058144,0,1,selection,,,,
2024,10,401643748,Nevada,Colorado State,spread,1.0,2.5,-0.05646154637958156,1.5,0.7802542326216392,0.001931915670795819,0.0052514912620395425,0.9928165930671645,1,1,selection,,,,
2024,6,401628508,Nebraska,Rutgers,spread,-7.0,-5.5,1.3676464274098743,1.5,0.16196039888037975,0.1356525767086516,0.36874193425077434,0.49560548904057394,0,1,selection,,,,
2025,15,401777329,Western Michigan,Miami (OH),spread,-2.5,-2.5,2.5192904509022314,0.0,0.36795265392635135,0.04404752539582751,0.11973358787206623,0.8362188867321063,1,0,locked_holdout,,,,
2025,15,401777325,Jacksonville State,Kennesaw State,spread,-1.5,-1.5,1.5303856919101952,0.0,0.315944636127723,0.06157196314604293,0.16736994856243853,0.7710580882915186,1,0,locked_holdout,,,,
2025,15,401777327,Texas Tech,BYU,spread,-11.5,-13.5,0.5818680452897222,-2.0,0.027592649635929185,0.20139841027035077,0.547457638918434,0.25114395081121516,0,-1,locked_holdout,,,,
2025,15,401777353,Ohio State,Indiana,spread,-6.5,-5.5,2.03812024725484,1.0,0.4281408040904105,0.029031948878134445,0.07891701908018482,0.8920510320416807,1,1,locked_holdout,,,,
2025,15,401777326,Boise State,UNLV,spread,-3.5,-3.5,-7.290648341372112,0.0,0.19085455052201258,0.12016527495910809,0.32664308333312825,0.5531916417077638,0,0,locked_holdout,,,,
2025,14,401756961,Arizona State,Arizona,spread,1.5,2.5,-4.746384129884532,1.0,0.23831031669258512,0.09571522569072488,0.26018095870195385,0.6441038156073212,0,1,locked_holdout,,,,
2025,15,401777351,Alabama,Georgia,spread,2.5,2.5,-4.052112290655524,0.0,0.04331015596824512,0.19484195649249866,0.5296353497549671,0.27552269375253435,0,0,locked_holdout,,,,
2025,16,401762521,Navy,Army,spread,-3.5,-3.5,-2.402860751188177,0.0,0.030696175217145023,0.20013485772725725,0.5440229470012397,0.25584219527150304,0,0,locked_holdout,,,,
2025,14,401762517,Tulsa,UAB,spread,-7.5,-9.5,3.1392571898095305,-2.0,-0.08235751614315505,0.3419983428120094,0.4810377562400402,0.17696390094795048,0,-1,locked_holdout,,,,
2025,15,401777324,Tulane,North Texas,spread,2.5,2.5,-4.668888516391633,0.0,0.27001741903719206,0.08070616008605479,0.21938208840662943,0.6999117515073158,1,0,locked_holdout,,,,
2025,14,401756966,Oklahoma State,Iowa State,spread,14.5,13.5,3.0250928775495822,-1.0,0.7747509763209953,0.00201821784436701,0.005486084892214628,0.9924956972634184,1,-1,locked_holdout,,,,
2025,14,401752924,Purdue,Indiana,spread,28.5,28.5,-5.920203442722418,0.0,0.5278065242061402,0.013904569745290887,0.03779653927116563,0.9482988909835434,1,0,locked_holdout,,,,
2025,14,401761664,Old Dominion,Georgia State,spread,-26.5,-28.5,6.110652536262847,-2.0,-0.3156774485730701,0.7706805420542353,0.16764595697803392,0.061673500967730784,-1,-1,locked_holdout,,,,
2025,15,401777352,James Madison,Troy,spread,-21.5,-22.5,5.480901468868886,-1.0,0.4946070805021328,0.017853643984779066,0.048531236015602074,0.933615119999619,1,-1,locked_holdout,,,,
2025,5,401752717,Arkansas,Notre Dame,spread,6.5,5.5,-6.974835649419672,-1.0,0.07940591422657584,0.1783876028775276,0.48490777932435175,0.33670461779812066,0,-1,locked_holdout,,,,
2025,4,401752846,Nebraska,Michigan,spread,3.0,1.5,-1.542725081711588,-1.5,0.5121924331199548,0.015646934424917405,0.04253277751834325,0.9418202880567395,1,-1,locked_holdout,,,,
2025,5,401752852,Washington,Ohio State,spread,11.5,9.5,-14.862846953664034,-2.0,-0.26035923000281586,0.6834369885632524,0.23142610518778273,0.08513690624896494,-1,-1,locked_holdout,,,,
2025,5,401752719,Ole Miss,LSU,spread,2.0,-3.5,-5.443057511315289,-5.5,-0.19516717525920915,0.5617028121244951,0.3204209191857947,0.11787626868971003,0,-1,locked_holdout,,,,
2025,4,401752841,Oregon,Oregon State,spread,-34.5,-34.5,16.8066567993118,0.0,0.3853864735502467,0.03914804351528887,0.1064154153073337,0.8544365411773773,1,0,locked_holdout,,,,
2025,6,401752727,Florida,Texas,spread,6.5,4.5,5.308754626095009,-2.0,0.818108727664783,0.001429828873219415,0.003886677843878407,0.9946834932829023,1,-1,locked_holdout,,,,
2025,4,401756901,Utah,Texas Tech,spread,-4.5,-3.5,12.132922593952877,1.0,0.6812957561690035,0.004227227614949562,0.011490796010477665,0.9842819763745727,1,1,locked_holdout,,,,
2025,4,401752843,Indiana,Illinois,spread,-4.5,-7.5,-3.1166576304117095,-3.0,0.4589136640516998,0.023244130072145784,0.06318409639345234,0.913571773534402,1,-1,locked_holdout,,,,
2025,7,401756922,Utah,Arizona State,spread,-4.5,-8.5,-0.6393769837858247,-4.0,0.05861036134679866,0.1880940367751256,0.5112926022073313,0.3006133610175431,0,-1,locked_holdout,,,,
2025,6,401754553,Florida State,Miami,spread,6.5,2.5,-12.25702341339426,-4.0,0.04129577471722518,0.19570393004568645,0.5319784368012097,0.2723176331531038,0,-1,locked_holdout,,,,
2025,8,401752871,Notre Dame,USC,spread,-10.0,-10.5,6.229551872951457,-0.5,0.6741849561891815,0.004470557528699195,0.012152235293343798,0.983377207177957,1,-1,locked_holdout,,,,
2025,8,401754564,Miami,Louisville,spread,-13.5,-10.5,13.635918653594953,3.0,0.4195218797534699,0.03086651682868307,0.0839038918032345,0.8852295913680824,1,1,locked_holdout,,,,
2025,5,401752718,Georgia,Alabama,spread,-4.0,-2.5,1.8099896556614699,1.5,0.48137981578163147,0.0197004841073026,0.05355146796072688,0.9267480479319704,1,1,locked_holdout,,,,
2025,7,401752736,Texas,Oklahoma,spread,-9.5,-2.5,1.033770134385838,7.0,0.1455767088747465,0.14444675025031478,0.3926469763853927,0.46290627336429246,0,1,locked_holdout,,,,
2025,12,401754591,Louisville,Clemson,spread,5.5,-2.5,-9.92233300850386,-8.0,0.2844830215216719,0.07432396185193663,0.20203347492120266,0.7236425632268606,1,-1,locked_holdout,,,,
