season,week,game_id,home_team,away_team,away_previous_game_id,home_previous_game_id,frozen_away_rating,frozen_home_rating,predicted_away_movement,predicted_home_movement,updated_away_rating,updated_home_rating,hfa,neutral_site_status,projected_close,no_movement_projection,current_lambda_050_projection,repeatable_projection,boosted_projection,actual_opener,actual_close,predicted_direction,actual_direction,clv,actual_margin,bet_side,bet_line,ats_result,confidence_tier,model_provenance
2021,8,401310728,Hawai'i,New Mexico State,401310717,401310722,-19.340943543417293,-5.864163526361356,-1.3597515256944657,-0.5658721166662887,-20.70069506911176,-6.430035643027645,2.5,unknown; historical source has no neutral flag,-16.770659426084116,-15.976780017055937,-13.726780017055937,-17.078046386226255,-15.976780017055937,-18.0,-19.0,1.0,-1.0,-1.0,14,away,18.0,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,3,401628361,Texas,UTSA,401643783,401628347,7.166666666667503,10.666666666666933,-0.6955406757675526,0.5401376648807898,6.47112599089995,11.206804331547723,2.5,unknown; historical source has no neutral flag,-7.235678340647772,-5.99999999999943,-30.49999999999943,-8.183869035597482,-6.639809804380395,-33.5,-36.5,1.0,-1.0,-3.0,49,away,33.5,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,3,401640999,Eastern Michigan,Jacksonville State,401635535,401628473,0.333333333333601,2.9370979380653697e-13,-2.069101576244768,-1.1401210428425967,-1.7357682429111672,-1.140121042842303,2.5,unknown; historical source has no neutral flag,-3.095647200068864,-2.1666666666666927,-7.916666666666693,-1.6939312878275181,-2.1666666666666927,-1.5,2.5,-1.0,1.0,-4.0,3,home,-1.5,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401643790,App State,South Alabama,401643781,401643785,1.0000000000002458,-5.077128366089503,-0.43710428478775853,-0.3904196219932211,0.5628957152124873,-5.467547988082724,2.5,unknown; historical source has no neutral flag,3.5304437032952114,3.577128366089749,-1.9228716339102512,3.0861804058247913,3.949502372602181,-7.0,-7.5,1.0,-1.0,-0.5,-34,away,7.0,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628485,Nebraska,Illinois,401628475,401628467,-2.333333333333068,8.333333333333623,1.4190023250764519,0.2677181054671784,-0.9143310082566161,8.601051438800802,2.5,unknown; historical source has no neutral flag,-12.015382447057418,-13.166666666666691,-19.166666666666693,-12.799618309478994,-12.25336560135805,-8.5,-9.5,-1.0,-1.0,1.0,-7,home,-8.5,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401643714,Washington State,San José State,401641017,401628484,0.3333333333339896,-1.6666666666665209,1.2257941424863048,0.21635115129335952,1.5591274758202944,-1.4503155153731613,2.5,unknown; historical source has no neutral flag,0.5094429911934557,-0.4999999999994893,-3.4999999999994897,0.4663587041280808,1.0531108696901175,-14.0,-13.0,1.0,1.0,1.0,2,away,14.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401635552,Clemson,NC State,401635546,401635532,-5.333333333333073,-2.6666666666674033,0.8087555260772372,0.7407069398194038,-4.524577807255835,-1.9259597268479993,2.5,unknown; historical source has no neutral flag,-5.098618080407836,-5.1666666666656695,-26.66666666666567,-6.993330084311453,-5.1666666666656695,-15.5,-17.5,1.0,-1.0,-2.0,24,away,15.5,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401636879,West Virginia,Kansas,401636863,401635547,2.333333333333595,0.3626901512803269,0.27138664016407227,-0.2588324913759358,2.604719973497667,0.10385765990439111,2.5,unknown; historical source has no neutral flag,0.0008623135932759318,-0.5293568179467318,-4.529356817946732,0.27792686942582234,-0.26192102007819873,-2.5,-1.5,1.0,1.0,1.0,4,away,2.5,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628486,Indiana,Charlotte,401635537,401628476,-3.3333333333340622,7.616493176887668,-1.2606430093231464,0.13049504804502415,-4.593976342657209,7.746988224932692,2.5,unknown; historical source has no neutral flag,-14.8409645675899,-13.44982651022173,-24.449826510221733,-14.74890171550547,-14.946376670436198,-28.0,-28.5,1.0,-1.0,-0.5,38,away,28.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628367,Mississippi State,Florida,401628353,401628356,-1.6178571395086747,-1.0109420877510973,-0.44533349681148077,0.3646423957703249,-2.0631906363201553,-0.6462996919807724,2.5,unknown; historical source has no neutral flag,-3.916890944339383,-3.1069150517575777,9.393084948242421,-2.7214379728052718,-3.7467248561385436,4.5,7.0,-1.0,1.0,-2.5,-17,home,4.5,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401636873,Cincinnati,Houston,401636862,401636865,-3.508525264388479,0.6706698638069799,0.47370305360497217,0.2089403991288083,-3.034822210783507,0.8796102629357883,2.5,unknown; historical source has no neutral flag,-6.414432473719295,-6.679195128195459,0.8208048718045413,-5.614401922976491,-6.679195128195459,-5.5,-4.0,-1.0,1.0,-1.5,34,home,-5.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628364,Kentucky,Ohio,401643781,401628354,-4.999999999999753,9.186141030767477,0.07894875761170245,-1.6753636326182821,-4.92105124238805,7.5107773981491945,2.5,unknown; historical source has no neutral flag,-14.931828640537244,-16.68614103076723,-22.68614103076723,-16.313720968256035,-15.561964877065195,-18.0,-21.5,1.0,-1.0,-3.5,35,away,18.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401635558,Coastal Carolina,Virginia,401628478,401643786,1.3333333333334223,-3.38510807861631,-0.08241730233551567,1.473475965922706,1.2509160309979066,-1.9116321126936042,2.5,unknown; historical source has no neutral flag,0.6625481436915108,2.2184414119497324,-1.2815585880502667,1.6139050907963162,1.0377045487725578,3.0,3.5,-1.0,1.0,-0.5,-19,home,3.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401643715,Temple,Utah State,401636870,401643786,-10.582599409965376,-11.049669722835947,-1.1843956559801938,-0.9092664860530508,-11.766995065945569,-11.958936208888998,2.5,unknown; historical source has no neutral flag,-2.3080588570565705,-2.0329296871294282,-5.032929687129428,-2.008312654859237,-2.0329296871294282,6.5,6.5,-1.0,0.0,0.0,16,home,6.5,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401641000,Jacksonville State,Southern Miss,401643789,401640999,-6.607896614484535,-6.076594614255353,-0.6655696327129785,-0.14566412243263263,-7.273466247197513,-6.222258736687986,2.5,unknown; historical source has no neutral flag,-3.551207510509527,-3.0313020002291813,-6.281302000229182,-3.4319704174775874,-3.6541099757613766,-6.5,-6.5,1.0,0.0,0.0,37,away,6.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628489,Michigan,USC,401628472,401628479,-0.3333333333317518,4.654468173367525,1.9489748650435093,1.0345376413035943,1.6156415317117574,5.68900581467112,2.5,unknown; historical source has no neutral flag,-6.573364282959362,-7.487801506699277,7.262198493300723,-7.458770668540273,-7.487801506699277,5.5,4.5,-1.0,-1.0,1.0,3,home,5.5,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628493,Penn State,Kent State,401628360,401628470,-7.0120095914198775,3.3333333333336266,-3.023053712590422,1.923942419806393,-10.0350633040103,5.25727575314002,2.5,unknown; historical source has no neutral flag,-17.792339057150322,-12.845342924753504,-9.345342924753503,-15.491288525941957,-15.522629948145145,-49.5,-49.0,1.0,1.0,0.5,56,away,49.5,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628979,Notre Dame,Miami (OH),401636865,401628978,-0.3626901512800862,6.5711235703804745,-0.1803359057301876,0.1779152416057281,-0.5430260570102738,6.749038811986202,2.5,unknown; historical source has no neutral flag,-9.792064868996476,-9.43381372166056,-38.933813721660556,-11.404776460103143,-10.073623526041526,-26.5,-27.5,1.0,-1.0,-1.0,25,away,26.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401636877,Texas Tech,Arizona State,401636867,401636868,1.97811582449754,1.666666666666868,0.18977723331106902,0.33237688357762524,2.1678930578086093,1.9990435502444932,2.5,unknown; historical source has no neutral flag,-2.331150492435884,-2.188550842169328,-16.688550842169327,-3.191139494407731,-2.8283606465502937,-3.0,-4.5,1.0,-1.0,-1.5,8,away,3.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628363,Auburn,Arkansas,401628351,401628352,-2.666666666664716,3.000000000000128,1.3216727525883647,1.0308654799411656,-1.3449939140763514,4.030865479941293,2.5,unknown; historical source has no neutral flag,-7.8758593940176445,-8.166666666664844,-15.166666666664844,-8.17314586412921,-8.166666666664844,-3.5,-2.5,-1.0,1.0,-1.0,-10,home,-3.5,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628365,LSU,UCLA,401628476,401628359,5.177142846428854,3.747798229897181,-0.671420445499025,0.1159710666849023,4.505722400929829,3.863769296582083,2.5,unknown; historical source has no neutral flag,-1.8580468956522536,-1.0706553834683268,-12.070655383468328,-2.0645770878788796,-1.7104651878492927,-22.5,-21.5,1.0,1.0,1.0,17,away,22.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401636876,Oklahoma State,Utah,401636870,401636869,4.000000000000196,2.666666666667771,0.9605682618888022,1.0268154853619953,4.960568261888999,3.693482152029766,2.5,unknown; historical source has no neutral flag,-1.2329138901407672,-1.1666666666675747,-11.666666666667574,-2.4322262664942995,-1.1666666666675747,-3.0,0.5,1.0,1.0,3.5,-3,away,3.0,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401635553,Middle Tennessee,Duke,401629030,401641024,0.1208967170937123,-13.333333333333062,1.033919357246423,-0.4918907413266923,1.1548160743401352,-13.825224074659754,2.5,unknown; historical source has no neutral flag,12.48004014899989,10.954230050426775,13.454230050426775,11.34839972824083,12.757774889136144,14.0,14.5,-1.0,1.0,-0.5,-28,home,14.0,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628368,Missouri,Vanderbilt,401628362,401628357,-3.6269015128034456,10.666666666666618,0.8182253367029851,0.5312862915593022,-2.8086761761004606,11.19795295822592,2.5,unknown; historical source has no neutral flag,-16.50662913432638,-16.793568179470064,-18.793568179470064,-16.56497347373871,-17.706869244778705,-21.0,-18.5,1.0,1.0,2.5,3,away,21.0,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401641028,Colorado State,UTEP,401640990,401636861,-8.583666913634746,-9.717309697978363,-1.2460747588247205,-0.5871527665682188,-9.829741672459466,-10.304462464546582,2.5,unknown; historical source has no neutral flag,-2.0252792079128845,-1.3663572156563824,7.133642784343618,-1.2751668416591535,-2.2400994003386536,-10.0,-8.5,1.0,1.0,1.5,10,away,10.0,P,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401635557,SMU,TCU,401636866,401634765,3.5592857069199173,10.625000000000243,-0.02768213710275931,0.03471326478879856,3.531603569817158,10.659713264789042,2.5,unknown; historical source has no neutral flag,-9.628109694971885,-9.565714293080326,-3.565714293080326,-9.18378757945751,-9.833150090948859,2.5,1.5,-1.0,-1.0,1.0,24,home,2.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401640991,Liberty,East Carolina,401643785,401640990,-2.1142099544437665,8.333333333333604,0.18988634705136526,0.803472183768573,-1.9243236073924013,9.136805517102177,2.5,unknown; historical source has no neutral flag,-13.561129124494578,-12.947543287777371,-11.447543287777371,-13.49683622097886,-14.128280150954545,-7.5,-7.5,-1.0,0.0,0.0,11,home,-7.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401629031,UConn,Florida Atlantic,401640980,401629030,-3.0185471153613013,-4.711608538606196,0.11029927083031026,-1.1709058679228246,-2.908247844530991,-5.882514406529021,2.5,unknown; historical source has no neutral flag,0.4742665619980295,-0.8069385767551052,0.19306142324489528,-0.602147864980481,0.6896115834593619,-2.5,0.5,1.0,1.0,3.0,34,away,2.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401641037,Western Kentucky,Toledo,401628356,401641024,4.656193079231707,-8.94635706491274,-0.49604091935069566,0.4614693097697857,4.160152159881012,-8.484887755142955,2.5,unknown; historical source has no neutral flag,10.145039915023967,11.102550144144448,19.602550144144445,11.114008018392694,10.21230637074372,-1.0,2.5,1.0,1.0,3.5,5,away,1.0,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401635555,South Florida,Miami,401635544,401643789,1.617857139509194,-7.351214311693488,2.4627581713225664,1.0997054210399038,4.08061531083176,-6.251508890653584,2.5,unknown; historical source has no neutral flag,7.832124201485344,6.469071451202682,13.219071451202682,7.597653124505332,7.382372516511323,17.5,15.5,-1.0,-1.0,2.0,-35,home,17.5,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401643716,North Texas,Wyoming,401636871,401636868,-0.9671737367531038,-1.394408375869245,-1.0310686545422851,-0.5060806311251728,-1.9982423912953888,-1.9004890069944178,2.5,unknown; historical source has no neutral flag,-2.597753384300971,-2.0727653608838588,9.92723463911614,-1.7553770330097045,-2.072765360883859,-9.5,-7.5,1.0,1.0,2.0,27,away,9.5,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401635551,Florida State,California,401635541,401635542,-2.9999999999998073,9.214530525065896,1.4659844590516646,-0.28847573918837804,-1.5340155409481426,8.926054785877518,2.5,unknown; historical source has no neutral flag,-12.960070326825662,-14.714530525065705,-6.214530525065704,-13.670719354409702,-13.801229459757062,-2.0,-2.5,-1.0,-1.0,0.5,5,home,-2.0,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628491,Washington,Northwestern,401635533,401628484,0.3333333333335792,7.843806920768705,0.2079285011040177,-0.08091682912718519,0.5412618344375969,7.76289009164152,2.5,unknown; historical source has no neutral flag,-9.721628257203923,-10.010473587435126,-9.010473587435126,-10.249337224549897,-10.010473587435126,-10.5,-12.0,1.0,-1.0,-1.5,19,away,10.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628369,Oklahoma,Tennessee,401628360,401628358,5.333333333333594,16.78298965993305,3.3430798367348245,0.3357671120727283,8.676413170068418,17.118756772005778,2.5,unknown; historical source has no neutral flag,-10.94234360193736,-13.949656326599456,-3.949656326599456,-11.604218992009281,-13.949656326599458,7.5,5.5,-1.0,-1.0,2.0,-10,home,7.5,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628370,South Carolina,Akron,401628471,401628359,-15.333333333333162,4.7643854470499,-1.1524269523265958,-0.15659949157430658,-16.485760285659758,4.6077859554755936,2.5,unknown; historical source has no neutral flag,-23.59354624113535,-22.59771878038306,-28.09771878038306,-23.696476234251016,-23.721894934085096,-27.0,-22.5,1.0,1.0,4.5,43,away,27.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628487,Minnesota,Iowa,401628477,401628481,2.6490433882318963e-13,0.6956687470907386,1.2188153841831255,1.0276644741261383,1.2188153841833904,1.7233332212168768,2.5,unknown; historical source has no neutral flag,-3.0045178370334864,-3.1956687470904734,-11.195668747090474,-3.6677412838286187,-3.195668747090474,2.5,2.5,-1.0,0.0,0.0,-17,home,2.5,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628366,Ole Miss,Georgia Southern,401643708,401628355,-5.000000000000243,13.33333333333361,0.01073954664080036,1.0194280124411956,-4.989260453359443,14.352761345774805,2.5,unknown; historical source has no neutral flag,-21.842021799134248,-20.833333333333854,-25.333333333333854,-22.48989561742749,-22.38644420302346,-36.0,-35.5,1.0,1.0,0.5,39,away,36.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401628490,Boston College,Michigan State,401628465,401628357,3.3333333333337545,-2.2891422022313708,-0.39393198037615607,-0.12110134417247558,2.9394013529575984,-2.4102435464038465,2.5,unknown; historical source has no neutral flag,2.8496448993614454,3.1224755355651252,4.122475535565126,3.0185713908832774,3.9962177202473956,-6.5,-4.5,1.0,1.0,2.0,4,away,6.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401636874,Colorado,Baylor,401636860,401636861,-3.999999999999873,1.5278889712119312,1.3163321796061518,0.30558033934994977,-2.683667820393721,1.8334693105618811,2.5,unknown; historical source has no neutral flag,-7.017137130955602,-8.027888971211805,-8.527888971211805,-7.640249605077698,-7.114587905903163,-1.5,-2.5,-1.0,-1.0,1.0,7,home,-1.5,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401643711,New Mexico,Fresno State,401641033,401628352,-6.6230474110613535,-8.574642839396267,1.557969061669756,-1.263746953336157,-5.065078349391598,-9.838389792732425,2.5,unknown; historical source has no neutral flag,2.273311443340827,-0.5484045716650865,13.951595428334912,1.73676042256844,2.1288824517265548,15.5,11.5,-1.0,-1.0,4.0,-17,home,15.5,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,4,401636872,BYU,Kansas State,401636864,401636871,3.666666666666933,-0.0756414005805785,0.39690439217242374,0.9499482886047493,4.063571058839357,0.8743068880241709,2.5,unknown; historical source has no neutral flag,0.6892641708151861,1.2423080672475115,3.242308067247511,0.2953852537760735,1.242308067247511,7.0,7.5,-1.0,1.0,-0.5,29,home,7.0,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401645331,Temple,Army,401645328,401643715,-1.6019982088503932,-13.910952422984106,0.7494065348719441,-0.24301674006806329,-0.8525916739784491,-14.15396916305217,2.5,unknown; historical source has no neutral flag,10.80137748907372,9.808954214133713,6.308954214133713,10.371763058929986,10.448764018514678,13.5,21.5,-1.0,1.0,-8.0,-28,home,13.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401634767,Miami,Virginia Tech,401628494,401635555,9.552555197258611,9.348146472987578,0.031134084817816165,1.1767764065215824,9.583689282076428,10.52492287950916,2.5,unknown; historical source has no neutral flag,-3.441233597432733,-2.2955912757289667,-15.295591275728968,-3.31838496613776,-3.4763281389061422,-17.0,-17.5,1.0,-1.0,-0.5,4,away,17.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401628501,Rutgers,Washington,401628491,401628494,5.606921873807319,3.371414004299923,0.34837047478010547,-0.21373306705810546,5.955292348587424,3.1576809372418175,2.5,unknown; historical source has no neutral flag,0.2976114113456063,-0.26449213049260445,-0.014492130492604005,1.118555003612225,0.3753176738883619,-2.5,-1.5,1.0,1.0,1.0,3,away,2.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401636883,Kansas State,Oklahoma State,401636876,401636872,9.01067916826567,7.355419833254731,-0.07839047719698913,0.3110011961199116,8.932288691068681,7.666421029374643,2.5,unknown; historical source has no neutral flag,-1.2341323383059617,-0.8447406649890619,16.15525933501094,-1.0766794711706877,-1.4845504693700278,-5.5,-5.5,1.0,0.0,0.0,22,away,5.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401628377,Ole Miss,Kentucky,401628364,401628366,0.8048686203433459,14.773176334424178,1.1914457181606881,1.854478145073268,1.996314338504034,16.627654479497448,2.5,unknown; historical source has no neutral flag,-17.131340140993416,-16.468307714080833,-11.468307714080833,-16.716405357266225,-16.468307714080833,-17.0,-15.5,-1.0,1.0,-1.5,-3,home,-17.0,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401635564,NC State,Northern Illinois,401644736,401635552,-8.817066806165784,4.043926164323964,1.2599255628429178,-1.3825926619979003,-7.5571412433228655,2.661333502326064,2.5,unknown; historical source has no neutral flag,-12.71847474564893,-15.360992970489747,-19.860992970489747,-14.262572836202557,-13.597007012406749,-7.5,-7.5,-1.0,0.0,0.0,7,home,-7.5,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401628496,Indiana,Maryland,401628478,401628486,6.150345916751975,7.89848166286091,-0.16369730177263597,1.6196708041973444,5.986648614979339,9.518152467058254,2.5,unknown; historical source has no neutral flag,-6.031503852078915,-4.248135746108934,-0.7481357461089342,-4.751788783310639,-5.801246615798542,-7.0,-7.5,1.0,-1.0,-0.5,14,away,7.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401629032,UConn,Buffalo,401644736,401629031,-9.236288030176397,-8.028810768200064,-0.19205621926694008,0.04287338427397192,-9.428344249443336,-7.985937383926092,2.5,unknown; historical source has no neutral flag,-3.9424068655172446,-3.707477261976333,-13.207477261976333,-4.5000833807704765,-3.957911230996096,-4.0,-5.5,1.0,-1.0,-1.5,44,away,4.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401635560,Boston College,Western Kentucky,401641037,401628490,-5.032115318832708,-2.140031109138402,-0.1145894047679933,0.723568638211185,-5.146704723600701,-1.4164624709272169,2.5,unknown; historical source has no neutral flag,-6.230242252673484,-5.392084209694306,-1.392084209694306,-5.147516833597003,-5.764458216206739,-12.5,-7.5,1.0,1.0,5.0,1,away,12.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401645337,Tulane,South Florida,401635555,401643791,-2.820455218156446,-0.0192062480282554,-0.6130369964451936,0.11948606006023826,-3.43349221460164,0.10027981203198286,2.5,unknown; historical source has no neutral flag,-6.033772026633622,-5.30124897012819,-18.301248970128192,-6.4910727332886236,-6.797799130342658,-6.5,-5.5,1.0,1.0,1.0,35,away,6.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401645332,UAB,Navy,401645329,401628351,-2.349167308137021,4.3333333333336,-0.07662732734327236,-1.9846021306134487,-2.425794635480293,2.3487312027201517,2.5,unknown; historical source has no neutral flag,-7.274525838200445,-9.182500641470622,-5.682500641470622,-7.927111266645243,-8.30875845678835,2.5,5.5,-1.0,1.0,-3.0,-23,home,2.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401628499,Purdue,Nebraska,401628485,401643717,6.548923419609277,-1.2160731688576965,0.5894591062489993,-0.7288375221094042,7.138382525858277,-1.9449106909671006,2.5,unknown; historical source has no neutral flag,6.583293216825378,5.264996588466974,4.764996588466975,5.092478150139263,5.90480639284794,10.0,10.5,-1.0,1.0,-0.5,-18,home,10.0,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401636880,Baylor,BYU,401636872,401636874,2.794524711914787,2.3118542092828855,-0.1973309995376862,-0.009035727293230888,2.5971937123771007,2.3028184819896547,2.5,unknown; historical source has no neutral flag,-2.205624769612554,-2.0173294973680984,18.4826705026319,-1.5477033995606708,-2.267763466387862,-3.0,-3.5,1.0,-1.0,-0.5,-6,away,3.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401628497,Michigan,Minnesota,401628487,401628489,2.1050733239279262,10.96425505956407,-0.046411169321361606,-0.7007081796813679,2.0586621546065644,10.263546879882703,2.5,unknown; historical source has no neutral flag,-10.70488472527614,-11.359181735636145,-22.359181735636145,-11.392436205780658,-11.359181735636145,-10.0,-10.5,-1.0,-1.0,0.5,3,home,-10.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401643793,James Madison,Ball State,401644735,401635556,-12.32592676350639,1.3684642616126184,-0.5499191141844764,-0.20359293388994484,-12.875845877690866,1.1648713277226734,2.5,unknown; historical source has no neutral flag,-16.54071720541354,-16.19439102511901,-30.69439102511901,-16.852604836773864,-15.943957056099244,-20.0,-20.5,1.0,-1.0,-0.5,56,away,20.0,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401641041,Sam Houston,Texas State,401636867,401641040,2.177443831534438,-6.494528956124363,0.6245321348937295,0.4673567032604767,2.8019759664281674,-6.027172252863886,2.5,unknown; historical source has no neutral flag,6.329148219292053,6.171972787658801,-3.8280272123411994,5.785304231507933,6.171972787658801,8.5,10.5,-1.0,1.0,-2.0,1,home,8.5,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401628375,Auburn,Oklahoma,401628369,401628363,14.28607004553676,7.209821484960969,-0.5515177191953591,-0.1595098596859043,13.7345523263414,7.050311625275064,2.5,unknown; historical source has no neutral flag,4.1842407010663365,4.576248560575792,8.576248560575792,4.122453808959896,4.2038745540633595,2.5,-1.5,1.0,-1.0,-4.0,-6,away,-2.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401628980,Notre Dame,Louisville,401635554,401628979,9.934763238240224,7.567853662285489,0.4032976888198191,1.6040426811677393,10.338060927060043,9.171896343453229,2.5,unknown; historical source has no neutral flag,-1.3338354163931854,-0.13309042404526483,2.866909575954735,-0.450812715795875,-1.0463914893539066,-5.0,-6.5,1.0,-1.0,-1.5,7,away,5.0,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401628373,Texas A&M,Arkansas,401628363,401628372,6.350715071450273,4.636117638661857,-0.45062026264817473,0.9737189531288628,5.900094808802098,5.60983659179072,2.5,unknown; historical source has no neutral flag,-2.2097417829886217,-0.7854025672115839,12.964597432788416,-1.1668265303197858,-2.3385134369011906,-4.5,-7.5,1.0,-1.0,-3.0,4,away,4.5,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401628502,USC,Wisconsin,401628350,401628489,5.180641997383062,6.77786800482858,-1.2822496349616401,0.425942380403968,3.898392362421422,7.203810385232548,2.5,unknown; historical source has no neutral flag,-5.805418022811126,-4.097226007445518,-8.597226007445517,-4.716056962606523,-5.593776167659985,-14.5,-13.5,1.0,1.0,1.0,17,away,14.5,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401643720,UNLV,Fresno State,401643711,401636863,-0.1900587294807332,-1.1999598112894578,0.9298973438498398,-0.06940082159813672,0.7398386143691066,-1.2693606328875946,2.5,unknown; historical source has no neutral flag,-0.49080075274329893,-1.4900989181912754,-5.490098918191276,-0.7059290963065092,-0.5998551447905462,-3.5,-2.5,1.0,1.0,1.0,45,away,3.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,5,401636885,UCF,Colorado,401636874,401636866,1.940258516014644,6.252735521937948,0.22066801037456255,-0.1416261477135488,2.1609265263892063,6.1111093742244,2.5,unknown; historical source has no neutral flag,-6.450182847835194,-6.812477005923304,-6.312477005923304,-6.465563324749736,-6.440102999410872,-14.0,-12.5,1.0,1.0,1.5,-27,away,14.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
