season,week,game_id,team,opponent,team_margin,team_closing_spread,team_ats_margin,abs_team_closing_spread,market_innovation,next_week,target_next_market_innovation,weeks_to_next_game,off_success_rate,off_ppa,off_explosiveness,off_rush_success_rate,off_pass_success_rate,off_neutral_pass_rate,off_qb_run_share,def_success_allowed,def_ppa_allowed,def_explosiveness_allowed,def_havoc_rate,off_drive_elapsed_seconds_per_play,off_plays
2024,4,401643790,App State,South Alabama,-34,-7.5,-41.5,7.5,6.324409124369559,6.0,-4.788628442321042,2.0,0.3720930232558139,-0.0071603047196391,1.3892781197970097,0.3125,0.4074074074074074,0.6470588235294118,0.0625,0.6046511627906976,0.6524928636542727,1.450978964605245,0.0909090909090909,24.045454545454547,43
2024,6,401643799,App State,Marshall,-15,3.5,-11.5,3.5,-4.788628442321042,7.0,-5.901500442756065,1.0,0.4756097560975609,0.2076971012045675,1.323346628133336,0.5588235294117647,0.4166666666666667,0.5116279069767442,0.1470588235294117,0.5098039215686274,0.3695242049094782,1.4799887152390598,0.1176470588235294,24.77906976744186,82
2024,7,401643806,App State,Louisiana,-10,10.5,0.5,10.5,-5.901500442756065,9.0,3.225483723269119,2.0,0.4605263157894737,0.1788523527143537,1.3203153309695572,0.5151515151515151,0.4186046511627907,0.5178571428571429,0.0909090909090909,0.4827586206896552,0.2649757942592808,1.2492983579180952,0.1206896551724138,23.397435897435894,76
2024,9,401643816,App State,Georgia State,7,-7.5,-0.5,7.5,3.225483723269119,10.0,-6.990028905377802,1.0,0.5,0.3458647318918308,1.265280348967582,0.4210526315789473,0.6071428571428571,0.4693877551020408,0.0526315789473684,0.5818181818181818,0.3462330167011208,1.0012246572258492,0.1636363636363636,26.253731343283583,66
2024,10,401643821,App State,Old Dominion,8,2.5,10.5,2.5,-6.990028905377802,11.0,4.569935696684591,1.0,0.4310344827586206,0.3352300517849966,1.5331686561866702,0.4117647058823529,0.4583333333333333,0.5135135135135135,0.2058823529411764,0.527027027027027,0.2136223507187964,1.1070225874247657,0.2162162162162162,29.017241379310345,58
2024,11,401643825,App State,Coastal Carolina,-14,-1.5,-15.5,1.5,4.569935696684591,13.0,-4.930114531696111,2.0,0.4202898550724637,0.2309184379776,1.3812429363044592,0.4722222222222222,0.3636363636363636,0.4,0.1666666666666666,0.5084745762711864,0.3036250892895297,1.0589316772921191,0.0169491525423728,24.291666666666668,69
2024,13,401643836,App State,James Madison,14,6.5,20.5,6.5,-4.930114531696111,14.0,0.2749495334218124,1.0,0.3548387096774194,0.138937792041069,1.54575932318383,0.3055555555555556,0.4230769230769231,0.5,0.0833333333333333,0.4736842105263157,0.0728370192803615,1.0033790406050658,0.1168831168831168,24.58730158730159,62
2024,1,401636608,Arizona,New Mexico,22,-29.0,-7.0,29.0,26.5,3.0,-8.55,2.0,0.5178571428571429,0.5922719123894117,1.872863685919003,0.4,0.6129032258064516,0.625,0.04,0.4558823529411764,0.330548334001727,1.3730444648103926,0.0875,25.45762711864407,56
2024,3,401636864,Arizona,Kansas State,-24,9.5,-14.5,9.5,-8.55,5.0,-3.2955253274393588,2.0,0.5531914893617021,0.1725484902276254,1.1286504151078498,0.5333333333333333,0.5625,0.6666666666666666,0.0,0.5263157894736842,0.4255760372239885,1.3085225864174903,0.0806451612903225,32.148936170212764,47
2024,5,401636886,Arizona,Utah,13,7.5,20.5,7.5,-3.2955253274393588,6.0,2.828131623794217,1.0,0.4,0.060513230601033,1.2476922473347434,0.3103448275862069,0.4838709677419355,0.6097560975609756,0.0344827586206896,0.4057971014492754,-0.0614085030009871,1.0843294868490088,0.2463768115942029,25.76923076923077,60
2024,6,401636887,Arizona,Texas Tech,-6,-5.5,-11.5,5.5,2.828131623794217,7.0,-2.203192047065094,1.0,0.4102564102564102,-0.0145227804717143,1.099760411254456,0.3928571428571428,0.42,0.5652173913043478,0.1428571428571428,0.4210526315789473,0.0720897207418088,1.1431702116096485,0.087719298245614,25.6,78
2024,7,401636893,Arizona,BYU,-22,2.5,-19.5,2.5,-2.203192047065094,8.0,-0.13693847501881962,1.0,0.4146341463414634,0.0531352750983335,1.3566625956472689,0.4,0.4230769230769231,0.5625,0.2,0.5254237288135594,0.2432327000849641,1.1844894457942956,0.0847457627118644,22.77906976744186,82
2024,8,401636897,Arizona,Colorado,-27,-2.5,-29.5,2.5,-0.13693847501881962,9.0,3.3082322701638516,1.0,0.4130434782608695,0.0818541384455401,1.1467925559336356,0.45,0.3846153846153846,0.5384615384615384,0.25,0.490566037735849,0.3139218656085328,1.332816736493992,0.1232876712328767,28.583333333333332,46
2024,9,401636905,Arizona,West Virginia,-5,-5.5,-10.5,5.5,3.3082322701638516,10.0,-2.710291140894277,1.0,0.4576271186440678,0.3499646170412644,1.5961810269613512,0.3478260869565217,0.5277777777777778,0.4838709677419355,0.1304347826086956,0.4838709677419355,0.390128147888284,1.4011346797147652,0.0806451612903225,25.16949152542373,59
2024,10,401636916,Arizona,UCF,-44,5.5,-38.5,5.5,-2.710291140894277,12.0,-3.822082955845157,2.0,0.3461538461538461,0.1464066516109939,1.6728992504043254,0.3333333333333333,0.3529411764705882,0.4545454545454545,0.2222222222222222,0.5869565217391305,0.6113330885475415,1.467300055707189,0.1363636363636363,23.653846153846153,26
2024,12,401636923,Arizona,Houston,24,-1.5,22.5,1.5,-3.822082955845157,13.0,-7.484896592923401,1.0,0.46,0.1156145331510185,1.274755172854708,0.4375,0.4705882352941176,0.6875,0.375,0.3076923076923077,-0.2104179351004905,1.182280140591334,0.2542372881355932,23.440677966101696,50
2024,13,401636935,Arizona,TCU,-21,10.5,-10.5,10.5,-7.484896592923401,14.0,-9.130893050732722,1.0,0.40625,0.2051430209374918,1.4655700096144224,0.35,0.4318181818181818,0.7105263157894737,0.15,0.5357142857142857,0.5236097901230911,1.574636349151407,0.1875,26.852941176470587,64
2024,1,401636609,Arizona State,Wyoming,41,-6.5,34.5,6.5,4.0,2.0,3.6,1.0,0.5555555555555556,0.3343902618333954,0.9885564605382412,0.5384615384615384,0.5789473684210527,0.4,0.1923076923076923,0.32,-0.4224014850895567,0.766114641616102,0.2115384615384615,26.653061224489797,45
2024,2,401628343,Arizona State,Mississippi State,7,-6.5,0.5,6.5,3.6,3.0,-0.5252319109461969,1.0,0.4935064935064935,0.1775232299318741,1.0403992679081473,0.5714285714285714,0.2857142857142857,0.3793103448275862,0.1785714285714285,0.4615384615384615,0.2339360397737102,1.2961621569352404,0.2407407407407407,30.1625,77
2024,3,401636867,Arizona State,Texas State,3,2.5,5.5,2.5,-0.5252319109461969,4.0,-1.4757842198761355,1.0,0.5,0.335740278238322,1.324506805803784,0.4642857142857143,0.5357142857142857,0.4615384615384615,0.0,0.5072463768115942,0.1682750137670278,1.1452635027716076,0.1643835616438356,23.103448275862068,57
2024,4,401636877,Arizona State,Texas Tech,-8,4.5,-3.5,4.5,-1.4757842198761355,6.0,1.071961144670385,2.0,0.4776119402985074,0.1299194448085029,0.9991595205873322,0.4482758620689655,0.5,0.4318181818181818,0.2758620689655172,0.375,0.0606986123184046,1.2352288343720434,0.125,22.304347826086957,67
2024,6,401636888,Arizona State,Kansas,4,-2.5,1.5,2.5,1.071961144670385,7.0,-4.999925415175385,1.0,0.6142857142857143,0.471271397882617,1.1228529130200036,0.6888888888888889,0.48,0.4117647058823529,0.2222222222222222,0.5238095238095238,0.3464163518936023,1.1851012918995647,0.1428571428571428,24.718309859154928,70
2024,7,401636892,Arizona State,Utah,8,5.5,13.5,5.5,-4.999925415175385,8.0,-1.8121257948650062,1.0,0.4210526315789473,0.3021418507252819,1.5592908787013664,0.3888888888888889,0.4761904761904761,0.4651162790697674,0.1666666666666666,0.4,0.0796949975053935,1.3787808114642115,0.1714285714285714,28.56140350877193,57
2024,8,401636899,Arizona State,Cincinnati,-10,4.5,-5.5,4.5,-1.8121257948650062,10.0,6.958681525923701,2.0,0.5483870967741935,0.1374329177582064,0.8565084366988518,0.6486486486486487,0.4,0.2916666666666667,0.2972972972972973,0.5,0.1263641867411764,1.0746323635878166,0.1363636363636363,23.26153846153846,62
2024,10,401636915,Arizona State,Oklahoma State,21,-4.5,16.5,4.5,6.958681525923701,11.0,0.791222071867582,1.0,0.527027027027027,0.475576949458282,1.3944686256499454,0.4883720930232558,0.5806451612903226,0.4754098360655737,0.1162790697674418,0.4468085106382978,0.1544670600026134,1.1520966882567103,0.1071428571428571,28.61842105263158,74
2024,11,401636917,Arizona State,UCF,4,-2.5,1.5,2.5,0.791222071867582,12.0,-2.4477907942998245,1.0,0.4655172413793103,0.10866468380521,1.0119201773457602,0.4666666666666667,0.4642857142857143,0.4736842105263157,0.3,0.4558823529411764,0.3311225368197517,1.4647933049673196,0.1159420289855072,29.92982456140351,58
2024,12,401636927,Arizona State,Kansas State,10,7.5,17.5,7.5,-2.4477907942998245,13.0,2.2383260174737813,1.0,0.4444444444444444,0.1820784001512874,1.3230576071310371,0.3783783783783784,0.5142857142857142,0.5384615384615384,0.1081081081081081,0.484375,0.1214008127637345,1.208949028921743,0.15625,30.08219178082192,72
2024,13,401636930,Arizona State,BYU,5,-3.5,1.5,3.5,2.2383260174737813,14.0,9.130893050732722,1.0,0.5294117647058824,0.2007660956296646,1.1161373762952014,0.5227272727272727,0.5416666666666666,0.3235294117647059,0.1818181818181818,0.5409836065573771,0.1995536442031024,1.253066479748446,0.1967213114754098,30.50724637681159,68
2024,14,401636940,Arizona State,Arizona,42,-7.5,34.5,7.5,9.130893050732722,15.0,-2.9264978445317307,1.0,0.660377358490566,0.6462891079087852,1.304723988854072,0.6774193548387096,0.6363636363636364,0.3157894736842105,0.064516129032258,0.3125,-0.2601225622250022,1.0317574068259483,0.1206896551724138,30.035714285714285,53
2024,2,401628336,Arkansas,Oklahoma State,-8,10.5,2.5,10.5,-8.0,3.0,23.1,1.0,0.4578313253012048,0.2204662025031534,1.720075662583056,0.4358974358974359,0.4772727272727273,0.4915254237288136,0.358974358974359,0.4477611940298507,0.0493070944268428,0.9773698452428806,0.136986301369863,27.445945945945947,83
2024,3,401628351,Arkansas,UAB,10,-23.5,-13.5,23.5,23.1,4.0,1.3349554368023675,1.0,0.532258064516129,0.3096500101774478,1.255956942386149,0.6666666666666666,0.3793103448275862,0.4807692307692308,0.3636363636363636,0.4090909090909091,0.1944801703316908,1.25650724296347,0.106060606060606,24.014705882352946,62
2024,4,401628363,Arkansas,Auburn,10,2.5,12.5,2.5,1.3349554368023675,5.0,-4.218262163398574,1.0,0.3658536585365853,0.052100366028677,1.3528526633300435,0.4038461538461538,0.3,0.4310344827586206,0.3076923076923077,0.4590163934426229,0.0622626245002972,1.220570603671136,0.2459016393442623,25.83529411764706,82
2024,5,401628373,Arkansas,Texas A&M,-4,7.5,3.5,7.5,-4.218262163398574,6.0,-12.151749148795837,1.0,0.4647887323943662,0.2059730076853491,1.2831136607792608,0.5185185185185185,0.4318181818181818,0.6071428571428571,0.3703703703703703,0.3934426229508196,-0.0549681939362824,1.273284517953881,0.1639344262295081,25.583333333333332,71
2024,6,401628379,Arkansas,Tennessee,5,14.5,19.5,14.5,-12.151749148795837,8.0,-1.5101240026749836,2.0,0.4459459459459459,0.1534136398587686,1.18725348335999,0.3571428571428571,0.5625,0.4137931034482758,0.2619047619047619,0.4153846153846154,0.1614545973196079,1.216523290329603,0.123076923076923,27.532467532467532,74
2024,8,401628392,Arkansas,LSU,-24,2.5,-21.5,2.5,-1.5101240026749836,9.0,4.128781858868926,1.0,0.4666666666666667,0.1582538026852245,1.183082901794036,0.4,0.5,0.6666666666666666,0.2,0.5606060606060606,0.2702683057735777,0.8890268741050564,0.0845070422535211,26.08510638297872,45
2024,9,401628403,Arkansas,Mississippi State,33,-7.5,25.5,7.5,4.128781858868926,10.0,-2.4658257576831977,1.0,0.6363636363636364,0.6803725046214038,1.2900919594268514,0.5666666666666667,0.72,0.48,0.2666666666666666,0.4,0.032124475478667,1.3520654983034086,0.2142857142857142,27.06451612903226,55
2024,10,401628406,Arkansas,Ole Miss,-32,7.5,-24.5,7.5,-2.4658257576831977,12.0,-9.483137467090554,2.0,0.5405405405405406,0.4099312466200511,1.207143294897808,0.5263157894736842,0.5555555555555556,0.4666666666666667,0.3684210526315789,0.4615384615384615,0.5849968889396208,1.8845247174664916,0.0526315789473684,26.075,37
2024,12,401628419,Arkansas,Texas,-10,13.5,3.5,13.5,-9.483137467090554,13.0,21.927090164638116,1.0,0.5084745762711864,-0.0008402281154373,0.7840359049096651,0.6071428571428571,0.4193548387096774,0.4897959183673469,0.3571428571428571,0.3972602739726027,0.0518103947494132,1.1489387166964848,0.1917808219178082,29.033333333333335,59
2024,13,401628427,Arkansas,Louisiana Tech,21,-23.5,-2.5,23.5,21.927090164638116,14.0,-2.3454176863013494,1.0,0.4545454545454545,0.2852706269118869,1.342728959935344,0.3947368421052631,0.5128205128205128,0.5806451612903226,0.131578947368421,0.3376623376623376,-0.0312475136071761,1.13009513732529,0.1558441558441558,22.246753246753247,77
2024,2,401643779,Arkansas State,Tulsa,4,-9.5,-5.5,9.5,7.0,3.0,-19.052551020408163,1.0,0.4166666666666667,0.1873033850641564,1.269272601032233,0.2926829268292683,0.5806451612903226,0.5576923076923077,0.3902439024390244,0.4833333333333333,0.1137518650195546,0.9769456022597602,0.1333333333333333,26.92105263157895,72
2024,3,401628479,Arkansas State,Michigan,-10,22.0,12.0,22.0,-19.052551020408163,4.0,-14.604705584461344,1.0,0.3275862068965517,0.0717042001553085,1.488803590546172,0.2222222222222222,0.375,0.5714285714285714,0.2777777777777778,0.6140350877192983,0.3438772957080372,1.1030088556688498,0.1290322580645161,20.6,58
2024,4,401636875,Arkansas State,Iowa State,-45,18.5,-26.5,18.5,-14.604705584461344,6.0,-4.051074898723167,2.0,0.3636363636363636,-0.0961526784967604,1.417236076640555,0.4375,0.2941176470588235,0.6086956521739131,0.4375,0.5675675675675675,0.4652321798328904,1.3119702676233058,0.125,24.542857142857144,33
2024,6,401643800,Arkansas State,South Alabama,2,2.5,4.5,2.5,-4.051074898723167,7.0,-6.366737697621208,1.0,0.4852941176470588,0.1884400326328802,1.0702242380294984,0.2142857142857142,0.675,0.5208333333333334,0.2142857142857142,0.5,0.2307137298216749,1.3035287223360754,0.1911764705882352,23.684931506849313,68
2024,7,401643808,Arkansas State,Texas State,-32,13.5,-18.5,13.5,-6.366737697621208,8.0,8.876287052917249,1.0,0.4761904761904761,0.0438936964104984,1.1642117122178053,0.5,0.4594594594594595,0.6578947368421053,0.2307692307692307,0.6153846153846154,0.6068775297698576,1.234770796427212,0.0895522388059701,18.96923076923077,63
2024,8,401643814,Arkansas State,Southern Miss,16,-7.0,9.0,7.0,8.876287052917249,9.0,4.4459649293124635,1.0,0.5,0.3393995683428772,1.2220165585990863,0.5641025641025641,0.4193548387096774,0.5208333333333334,0.1538461538461538,0.5294117647058824,0.2546346241475491,1.2282649748637269,0.2352941176470588,25.47945205479452,70
2024,9,401643818,Arkansas State,Troy,3,-7.5,-4.5,7.5,4.4459649293124635,11.0,-9.098853316430983,2.0,0.4691358024691358,0.2491875080285666,1.2272906602472424,0.4,0.5365853658536586,0.4782608695652174,0.25,0.5857142857142857,0.2547005564786661,1.1512024062688546,0.1428571428571428,20.29069767441861,81
2024,11,401643827,Arkansas State,Louisiana,-36,14.5,-21.5,14.5,-9.098853316430983,12.0,-0.7527194493083056,1.0,0.5,0.1614910912286887,0.9767443020639688,0.6842105263157895,0.3870967741935484,0.6521739130434783,0.1578947368421052,0.5681818181818182,0.5299107439638244,1.3223229099871896,0.0655737704918032,19.94,50
2024,12,401643831,Arkansas State,Georgia State,7,2.5,9.5,2.5,-0.7527194493083056,13.0,-2.466893469817567,1.0,0.4393939393939394,0.1523826665778091,1.1664036014917056,0.4888888888888889,0.3333333333333333,0.3333333333333333,0.2666666666666666,0.3943661971830985,0.0311272386818587,1.3231143486172037,0.2394366197183098,26.764705882352946,66
2024,13,401643839,Arkansas State,UL Monroe,7,-2.5,4.5,2.5,-2.466893469817567,14.0,-7.668328435070906,1.0,0.492063492063492,0.2486707039469656,1.116732774117513,0.5142857142857142,0.4642857142857143,0.4528301886792453,0.2857142857142857,0.4310344827586206,0.1487982986188536,1.3944141456037755,0.1379310344827586,26.16923076923077,63
2024,2,401645323,Army,Florida Atlantic,17,1.5,18.5,1.5,-0.0,4.0,5.210344495742019,2.0,0.4918032786885246,0.3793997103593242,1.363431619859481,0.5087719298245614,0.25,0.0666666666666666,0.2982456140350877,0.4339622641509434,0.1083727075898091,1.0725208125001608,0.2075471698113207,36.80952380952381,61
2024,4,401645328,Army,Rice,23,-7.5,15.5,7.5,5.210344495742019,5.0,17.071381514777208,1.0,0.5714285714285714,0.3654002469599878,0.9041732408766202,0.5555555555555556,0.6666666666666666,0.1071428571428571,0.5555555555555556,0.44,0.1101097479006863,0.9836396738501172,,33.744680851063826,42
2024,5,401645331,Army,Temple,28,-21.5,6.5,21.5,17.071381514777208,6.0,11.31179663280502,1.0,0.5806451612903226,0.4362508375611111,1.080055665391132,0.6071428571428571,0.3333333333333333,0.1578947368421052,0.4285714285714285,0.375,0.0897782395209749,1.6405113889610177,0.173076923076923,32.98412698412698,62
2024,6,401645339,Army,Tulsa,42,-13.5,28.5,13.5,11.31179663280502,7.0,16.832580004620986,1.0,0.5666666666666667,0.9498069992063638,2.050137394464035,0.52,0.8,0.25,0.48,0.375,0.0850757260912214,1.1378092817758674,0.1142857142857142,32.645161290322584,30
2024,7,401645342,Army,UAB,34,-25.5,8.5,25.5,16.832580004620986,8.0,11.865984455786602,1.0,0.5384615384615384,0.4362602971161354,1.0568548415643186,0.5813953488372093,0.3333333333333333,0.0,0.25,0.5,-0.0264055783503372,0.977728553824872,0.0721649484536082,31.714285714285715,53
2024,8,401645346,Army,East Carolina,17,-18.5,-1.5,18.5,11.865984455786602,10.0,8.952785823777836,2.0,0.4912280701754385,0.4519401812262663,1.4089262800102946,0.4468085106382978,0.7,0.24,0.574468085106383,0.4137931034482758,0.3269739070624287,1.5718427033609477,0.1379310344827586,33.295081967213115,57
2024,10,401643746,Army,Air Force,17,-18.5,-1.5,18.5,8.952785823777836,11.0,2.6916924940834166,1.0,0.42,0.140323245621407,1.036178731775278,0.425,0.4,0.2195121951219512,0.3658536585365853,0.3818181818181818,-0.0064034767496446,1.2491177598211851,0.2545454545454545,31.634615384615383,51
2024,11,401629045,Army,North Texas,11,-6.5,4.5,6.5,2.6916924940834166,13.0,-10.276192167117586,2.0,0.5147058823529411,0.1593745642735474,0.8892516486812287,0.5238095238095238,0.4,0.0816326530612244,0.5555555555555556,0.4363636363636363,-0.1229416527641737,0.9865046478039168,0.1636363636363636,36.76470588235294,68
2024,13,401640959,Army,Notre Dame,-35,14.5,-20.5,14.5,-10.276192167117586,14.0,2.286737669253464,1.0,0.3333333333333333,-0.0564896054778854,0.7325527255800653,0.3428571428571428,0.25,0.125,0.6,0.5681818181818182,0.4715724576132187,1.2464853398856262,0.0851063829787234,37.8974358974359,39
2024,14,401645378,Army,UTSA,5,-6.5,-1.5,6.5,2.286737669253464,15.0,-3.578469729215575,1.0,0.4285714285714285,0.1636205774807178,1.4011473092825752,0.4137931034482758,0.4736842105263157,0.2857142857142857,0.4310344827586206,0.5471698113207547,0.2821135334690143,1.154417041748682,0.2037037037037037,29.950617283950617,77
2024,15,401673462,Army,Tulane,21,4.5,25.5,4.5,-3.578469729215575,16.0,4.168268203046711,1.0,0.4736842105263157,0.310835512542613,1.2548290925082095,0.4545454545454545,1.0,0.0512820512820512,0.4545454545454545,0.5,0.1753386277311295,1.270254802663461,0.1886792452830188,33.79661016949152,57
2024,2,401628337,Auburn,California,-7,-11.5,-18.5,11.5,9.0,3.0,19.45,1.0,0.4285714285714285,0.0751145208135199,1.1630566628854329,0.5384615384615384,0.3333333333333333,0.525,0.4230769230769231,0.4714285714285714,0.074484700914897,1.1364394449666877,0.1571428571428571,31.42372881355932,56
2024,3,401628352,Auburn,New Mexico,26,-25.5,0.5,25.5,19.45,4.0,-1.3349554368023675,1.0,0.6206896551724138,0.4286057337077243,1.1360591997337166,0.6875,0.5384615384615384,0.4166666666666667,0.03125,0.5230769230769231,0.2877873098658704,1.1692538643172927,0.1176470588235294,23.049180327868857,58
2024,4,401628363,Auburn,Arkansas,-10,-2.5,-12.5,2.5,-1.3349554368023675,5.0,1.8472365723713704,1.0,0.4590163934426229,0.0622626245002972,1.220570603671136,0.4583333333333333,0.4594594594594595,0.5333333333333333,0.2083333333333333,0.3658536585365853,0.052100366028677,1.3528526633300435,0.2073170731707317,22.639344262295083,61
2024,5,401628375,Auburn,Oklahoma,-6,-1.5,-7.5,1.5,1.8472365723713704,6.0,-18.288769854809267,1.0,0.4666666666666667,0.1188544660628219,1.233132222492875,0.4102564102564102,0.5277777777777778,0.4509803921568627,0.3333333333333333,0.2978723404255319,0.1863211662644409,1.8620012236348713,0.1063829787234042,27.61038961038961,75
2024,6,401628381,Auburn,Georgia,-18,21.5,3.5,21.5,-18.288769854809267,8.0,2.8377094234739006,2.0,0.4137931034482758,0.1909014194889737,1.306902194274884,0.3928571428571428,0.4333333333333333,0.4358974358974359,0.3571428571428571,0.5151515151515151,0.2689930793873168,1.1907759525362362,0.0454545454545454,28.0655737704918,58
2024,8,401628395,Auburn,Missouri,-4,4.5,0.5,4.5,2.8377094234739006,9.0,0.7744835075463086,1.0,0.3968253968253968,-0.0450330474548632,1.1153157603904384,0.375,0.4193548387096774,0.5,0.25,0.3783783783783784,0.0564263072557768,1.2806743347541096,0.16,29.39393939393939,63
2024,9,401628401,Auburn,Kentucky,14,1.5,15.5,1.5,0.7744835075463086,10.0,3.7664292002220066,1.0,0.5,0.3008498704256724,1.2457254178937498,0.5333333333333333,0.4516129032258064,0.5,0.1555555555555555,0.3018867924528302,-0.1026450871846659,1.488418208883458,0.1886792452830188,27.371794871794872,76
2024,10,401628407,Auburn,Vanderbilt,-10,-7.5,-17.5,7.5,3.7664292002220066,12.0,21.2885162293586,2.0,0.4310344827586206,0.1051230302181046,1.1621709257077122,0.3461538461538461,0.5,0.5,0.1538461538461538,0.2786885245901639,-0.0300288563568696,1.2142520603340716,0.1475409836065573,28.05,58
2024,12,401628426,Auburn,UL Monroe,34,-25.5,8.5,25.5,21.2885162293586,13.0,-2.4097372922934186,1.0,0.5454545454545454,0.4488871335725865,1.2391485220953318,0.5833333333333334,0.5161290322580645,0.5666666666666667,0.2916666666666667,0.3055555555555556,-0.0173512493047873,1.2671025593917462,0.1538461538461538,22.56140350877193,55
2024,13,401628428,Auburn,Texas A&M,2,2.5,4.5,2.5,-2.4097372922934186,14.0,-5.8252874863247435,1.0,0.4375,0.3491556155918443,1.4028333772100054,0.4117647058823529,0.4666666666666667,0.3684210526315789,0.2058823529411764,0.5064935064935064,0.2081898821835265,1.1743642896359632,0.1411764705882353,21.060606060606062,64
2024,2,401634765,BYU,SMU,3,12.5,15.5,12.5,-7.020202020202021,3.0,12.346652187349836,1.0,0.4126984126984127,-0.0075527507742095,1.1183954909600424,0.4117647058823529,0.4137931034482758,0.4782608695652174,0.2647058823529412,0.3611111111111111,-0.1959657449647661,0.9178152552057866,0.2222222222222222,27.74242424242424,63
2024,3,401636871,BYU,Wyoming,20,-9.5,10.5,9.5,12.346652187349836,4.0,-8.583245595195285,1.0,0.53125,0.3281712824193299,1.2731102835928991,0.4230769230769231,0.6052631578947368,0.6923076923076923,0.3461538461538461,0.3191489361702128,-0.0222328957893047,1.179781954365782,0.1746031746031746,28.439393939393938,64
2024,4,401636872,BYU,Kansas State,29,7.5,36.5,7.5,-8.583245595195285,5.0,-0.10641788123626794,1.0,0.4615384615384615,0.1576697539505545,1.1086035254255489,0.4117647058823529,0.5,0.6428571428571429,0.1176470588235294,0.5272727272727272,0.1372124511486757,0.6747341949839555,0.1388888888888889,31.609756097560975,39
2024,5,401636880,BYU,Baylor,6,3.5,9.5,3.5,-0.10641788123626794,7.0,2.203192047065094,2.0,0.4057971014492754,0.2108774613878403,1.3694860008244232,0.3513513513513513,0.46875,0.4897959183673469,0.1891891891891892,0.44,0.2517828562610319,1.4037755088370831,0.1733333333333333,25.805555555555557,69
2024,7,401636893,BYU,Arizona,22,-2.5,19.5,2.5,2.203192047065094,8.0,7.574457954771001,1.0,0.5254237288135594,0.2432327000849641,1.1844894457942956,0.5384615384615384,0.5151515151515151,0.6382978723404256,0.2307692307692307,0.4146341463414634,0.0531352750983335,1.3566625956472689,0.1585365853658536,26.370967741935484,59
2024,8,401636898,BYU,Oklahoma State,3,-7.5,-4.5,7.5,7.574457954771001,9.0,0.10550691415334867,1.0,0.484375,0.3517989799195776,1.6248473486584682,0.5714285714285714,0.3793103448275862,0.391304347826087,0.4,0.5303030303030303,0.4312909890044974,1.2871010346182092,0.1363636363636363,26.06153846153846,64
2024,9,401636911,BYU,UCF,13,2.5,15.5,2.5,0.10550691415334867,11.0,7.425488455234303,2.0,0.5142857142857142,0.3699712661682123,1.3296521713526646,0.4888888888888889,0.56,0.4489795918367347,0.2444444444444444,0.4347826086956521,0.2449266770923265,1.2518128489082148,0.1481481481481481,31.226666666666667,70
2024,11,401636922,BYU,Utah,1,-3.5,-2.5,3.5,7.425488455234303,12.0,-1.3974074197826023,1.0,0.4,0.1495385531674199,1.1059671441544634,0.4482758620689655,0.3611111111111111,0.6190476190476191,0.1379310344827586,0.4038461538461538,0.114550715363132,1.2029133116627904,0.2115384615384615,26.16176470588235,65
2024,12,401636924,BYU,Kansas,-4,-2.5,-6.5,2.5,-1.3974074197826023,13.0,-2.2383260174737813,1.0,0.4285714285714285,0.0881521485700294,1.1969316034927555,0.5,0.3548387096774194,0.5106382978723404,0.15625,0.4038461538461538,0.1522946372862612,1.2644161948538923,0.2115384615384615,28.446153846153845,63
2024,13,401636930,BYU,Arizona State,-5,3.5,-1.5,3.5,-2.2383260174737813,14.0,4.264907071713649,1.0,0.5409836065573771,0.1995536442031024,1.253066479748446,0.5909090909090909,0.5128205128205128,0.5217391304347826,0.2272727272727272,0.5294117647058824,0.2007660956296646,1.1161373762952014,0.1029411764705882,23.64516129032258,61
2024,3,401635544,Ball State,Miami,-62,36.5,-25.5,36.5,-33.5,4.0,-1.0605638183620831,1.0,0.2941176470588235,-0.3114166503423489,1.0717649544885997,0.1428571428571428,0.3333333333333333,0.7,0.2857142857142857,0.53125,0.7632545471647058,1.7908774464857762,0.0579710144927536,29.5,34
2024,4,401644735,Ball State,Central Michigan,-3,5.5,2.5,5.5,-1.0605638183620831,5.0,-14.71525497321824,1.0,0.5066666666666667,0.2755035528569839,1.0962615017239234,0.5151515151515151,0.5,0.5087719298245614,0.0606060606060606,0.5471698113207547,0.6011189570455705,1.6499996081098056,0.2264150943396226,27.848101265822784,75
2024,5,401643793,Ball State,James Madison,-56,20.5,-35.5,20.5,-14.71525497321824,6.0,-13.163006460062281,1.0,0.42,-0.2159112305902346,1.256465285600931,0.5555555555555556,0.34375,0.6,0.1111111111111111,0.55,0.5261661976205044,1.632578016830145,0.0793650793650793,25.18,50
2024,6,401644741,Ball State,Western Michigan,-3,10.5,7.5,10.5,-13.163006460062281,7.0,1.8853386020600764,1.0,0.4603174603174603,0.406437300192172,1.4145974501708745,0.3461538461538461,0.5405405405405406,0.5111111111111111,0.8461538461538461,0.5142857142857142,0.2743958044266598,1.2888661982412686,0.0857142857142857,24.21212121212121,63
2024,7,401644743,Ball State,Kent State,2,-3.5,-1.5,3.5,1.8853386020600764,8.0,-22.15584602886242,1.0,0.5068493150684932,0.1872975271789402,1.0263442952249242,0.5405405405405406,0.4722222222222222,0.4827586206896552,0.054054054054054,0.3787878787878788,0.3461419155400048,2.0555865944130565,0.2121212121212121,25.493506493506494,73
