snapshot_date,season,team,conference,book,win_total,over_odds,under_odds,source_url,notes
2026-06-01,2026,Vanderbilt,,FanDuel,5.5,-142.0,116.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441159; over_selection=96841480; under_selection=96841479
2026-06-01,2026,Virginia,,BetMGM,7.5,-150.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-01,2026,Virginia,Atlantic Coast,Caesars,7.5,-170.0,130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=96f8a27d602c481650c98d90e430f9d5; over_updated=2026-06-01 11:55:26; under_updated=2026-06-01 11:55:26
2026-06-01,2026,Virginia,,DraftKings,7.5,-140.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-01,2026,Virginia,,FanDuel,7.5,-142.0,116.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441194; over_selection=96292284; under_selection=96292283
2026-06-01,2026,Virginia Tech,,BetMGM,6.5,-160.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-01,2026,Virginia Tech,Atlantic Coast,Caesars,7.5,140.0,-180.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=6deadca0fddf3f259202297cb1199dae; over_updated=2026-06-01 11:55:22; under_updated=2026-06-01 11:55:22
2026-06-01,2026,Virginia Tech,,DraftKings,6.5,-150.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-01,2026,Virginia Tech,,FanDuel,6.5,-152.0,124.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441196; over_selection=96283557; under_selection=96283558
2026-06-01,2026,Wake Forest,,BetMGM,5.5,-125.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-01,2026,Wake Forest,Atlantic Coast,Caesars,5.5,-125.0,-105.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=03fb7e333a7c82b983394ff4bc7b48ee; over_updated=2026-06-01 11:55:26; under_updated=2026-06-01 11:55:26
2026-06-01,2026,Wake Forest,,DraftKings,5.5,-135.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-01,2026,Wake Forest,,FanDuel,5.5,-118.0,-104.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441212; over_selection=96283564; under_selection=96283563
2026-06-01,2026,Washington,,BetMGM,7.5,-160.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-01,2026,Washington,Big Ten,Caesars,7.5,-155.0,130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=d6d8ec46b280511aa1d516f74c1c9352; over_updated=2026-06-01 11:55:25; under_updated=2026-06-01 11:55:25
2026-06-01,2026,Washington,,DraftKings,7.5,-170.0,140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-01,2026,Washington,,FanDuel,7.5,-154.0,126.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441213; over_selection=96283569; under_selection=96283570
2026-06-01,2026,West Virginia,,BetMGM,5.5,-175.0,135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-01,2026,West Virginia,Big 12,Caesars,5.5,-140.0,110.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=b06404b6e441c5638b55b36ac9897e8c; over_updated=2026-06-01 11:55:26; under_updated=2026-06-01 11:55:26
2026-06-01,2026,West Virginia,,DraftKings,5.5,-135.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-01,2026,Wisconsin,,BetMGM,6.5,-135.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-01,2026,Wisconsin,Big Ten,Caesars,6.5,-130.0,100.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=5dfb04b0607d7876217e65068290acb6; over_updated=2026-06-01 11:55:24; under_updated=2026-06-01 11:55:24
2026-06-01,2026,Wisconsin,,DraftKings,6.5,-105.0,-115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-01,2026,Wisconsin,,FanDuel,6.5,-130.0,106.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441217; over_selection=96283572; under_selection=96283573
2026-06-02,2026,Alabama,,BetMGM,8.5,-125.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Alabama,Southeastern,Caesars,8.5,-120.0,-110.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=14a0b88a9ff5a54379450f685b901950; over_updated=2026-06-02 11:55:54; under_updated=2026-06-02 11:55:54
2026-06-02,2026,Alabama,,DraftKings,8.5,100.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Alabama,,FanDuel,8.5,-120.0,-102.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159438746; over_selection=96283335; under_selection=96283334
2026-06-02,2026,Arizona,,BetMGM,7.5,115.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Arizona,Big 12,Caesars,7.5,105.0,-135.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=9f0e518133949bddf74124d285c999e0; over_updated=2026-06-02 11:55:53; under_updated=2026-06-02 11:55:53
2026-06-02,2026,Arizona,,DraftKings,7.5,105.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Arizona,,FanDuel,7.5,114.0,-140.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439302; over_selection=96283350; under_selection=96283351
2026-06-02,2026,Arizona State,,BetMGM,6.5,-130.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Arizona State,Big 12,Caesars,6.5,-130.0,100.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=653564e20b40b93ce41b8b96a9265d6d; over_updated=2026-06-02 11:55:52; under_updated=2026-06-02 11:55:52
2026-06-02,2026,Arizona State,,DraftKings,6.5,-120.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Arizona State,,FanDuel,6.5,-108.0,-112.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439126; over_selection=96283340; under_selection=96283341
2026-06-02,2026,Arkansas,,BetMGM,4.5,135.0,-175.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Arkansas,Southeastern,Caesars,4.5,120.0,-150.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=635c90061a3b180132fcec036bf5822c; over_updated=2026-06-02 11:55:53; under_updated=2026-06-02 11:55:53
2026-06-02,2026,Arkansas,,DraftKings,4.5,120.0,-140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Arkansas,,FanDuel,4.5,138.0,-170.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439129; over_selection=96283343; under_selection=96283342
2026-06-02,2026,Auburn,,BetMGM,6.5,-120.0,-110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Auburn,Southeastern,Caesars,6.5,-130.0,100.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=ecc9d66315cfa023a368e2bb1e432567; over_updated=2026-06-02 11:55:52; under_updated=2026-06-02 11:55:52
2026-06-02,2026,Auburn,,DraftKings,6.5,-115.0,-105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Auburn,,FanDuel,6.5,-110.0,-110.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439224; over_selection=96283346; under_selection=96283347
2026-06-02,2026,BYU,,BetMGM,8.5,-125.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,BYU,Big 12,Caesars,8.5,-125.0,-105.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=8d974c7765e1bcfaaa40d1e3a0c20093; over_updated=2026-06-02 11:55:53; under_updated=2026-06-02 11:55:53
2026-06-02,2026,BYU,,DraftKings,8.5,105.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,BYU,,FanDuel,8.5,-122.0,100.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439239; over_selection=96283349; under_selection=96283348
2026-06-02,2026,Baylor,,BetMGM,6.5,135.0,-175.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Baylor,Big 12,Caesars,6.5,115.0,-145.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=291c5b2729328246c0aaeb397590f1cf; over_updated=2026-06-02 11:55:54; under_updated=2026-06-02 11:55:54
2026-06-02,2026,Baylor,,DraftKings,6.5,115.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Baylor,,FanDuel,6.5,138.0,-170.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439352; over_selection=96283353; under_selection=96283352
2026-06-02,2026,Boston College,,BetMGM,3.5,120.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Boston College,Atlantic Coast,Caesars,3.5,-105.0,-125.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=2a13ed374ba1e8f3b1ed4d6df93b7941; over_updated=2026-06-02 11:55:51; under_updated=2026-06-02 11:55:51
2026-06-02,2026,Boston College,,DraftKings,3.5,100.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Boston College,,FanDuel,3.5,114.0,-140.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439378; over_selection=96283355; under_selection=96283354
2026-06-02,2026,California,,BetMGM,6.5,110.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,California,Atlantic Coast,Caesars,6.5,-115.0,-115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=8c8335166e25378362f9c46595201ef6; over_updated=2026-06-02 11:55:51; under_updated=2026-06-02 11:55:51
2026-06-02,2026,California,,DraftKings,6.5,-110.0,-110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,California,,FanDuel,6.5,116.0,-142.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439421; over_selection=96321691; under_selection=96321692
2026-06-02,2026,Central Florida,,BetMGM,5.5,-170.0,130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Central Florida,Big 12,Caesars,5.5,-160.0,120.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=7af263fc0b2e1dce8ec505970cb7d3ed; over_updated=2026-06-02 11:55:54; under_updated=2026-06-02 11:55:54
2026-06-02,2026,Central Florida,,DraftKings,5.5,-130.0,110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Central Florida,,FanDuel,5.5,-164.0,134.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441059; over_selection=96283541; under_selection=96283540
2026-06-02,2026,Cincinnati,,BetMGM,5.5,115.0,-150.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Cincinnati,Big 12,Caesars,5.5,110.0,-140.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=3fb149c4997f7d3935f381857288b0b9; over_updated=2026-06-02 11:55:52; under_updated=2026-06-02 11:55:52
2026-06-02,2026,Cincinnati,,DraftKings,5.5,-115.0,-105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Cincinnati,,FanDuel,5.5,118.0,-144.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439520; over_selection=96283360; under_selection=96283361
2026-06-02,2026,Clemson,,BetMGM,7.5,-135.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Clemson,Atlantic Coast,Caesars,7.5,-130.0,100.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=a73d64ae0db94b620f0b8c424b3d17e6; over_updated=2026-06-02 11:55:55; under_updated=2026-06-02 11:55:55
2026-06-02,2026,Clemson,,DraftKings,7.5,-135.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Clemson,,FanDuel,7.5,-128.0,104.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439542; over_selection=96283363; under_selection=96283362
2026-06-02,2026,Colorado,,BetMGM,4.5,135.0,-175.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Colorado,Big 12,Caesars,4.5,115.0,-150.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=d74cedc6a7a5f64846fc5498cc4dc76c; over_updated=2026-06-02 11:55:51; under_updated=2026-06-02 11:55:51
2026-06-02,2026,Colorado,,DraftKings,4.5,125.0,-150.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Colorado,,FanDuel,4.5,130.0,-162.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439562; over_selection=96283364; under_selection=96283365
2026-06-02,2026,Florida,,BetMGM,7.5,110.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Florida,Southeastern,Caesars,7.5,100.0,-130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=e3c696177a6670c740fa1a5ee486c750; over_updated=2026-06-02 11:55:54; under_updated=2026-06-02 11:55:54
2026-06-02,2026,Florida,,DraftKings,7.5,130.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Florida,,FanDuel,7.5,112.0,-140.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439594; over_selection=96322246; under_selection=96322245
2026-06-02,2026,Florida State,,BetMGM,6.5,135.0,-175.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Florida State,Atlantic Coast,Caesars,6.5,140.0,-180.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=60db0abf6dd1af87e85a6d6371ddb6e7; over_updated=2026-06-02 11:55:55; under_updated=2026-06-02 11:55:55
2026-06-02,2026,Florida State,,DraftKings,6.5,135.0,-160.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Florida State,,FanDuel,6.5,134.0,-164.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439641; over_selection=96283377; under_selection=96283376
2026-06-02,2026,GA Tech,,BetMGM,6.5,105.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,GA Tech,,DraftKings,6.5,-110.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Georgia,,BetMGM,9.5,-190.0,145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Georgia,Southeastern,Caesars,9.5,-180.0,140.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=f3036c5dbf6080da7160fdfba40d9201; over_updated=2026-06-02 11:55:51; under_updated=2026-06-02 11:55:51
2026-06-02,2026,Georgia,,DraftKings,9.5,-180.0,150.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Georgia,,FanDuel,9.5,-172.0,140.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439664; over_selection=96283381; under_selection=96283380
2026-06-02,2026,Georgia Tech,Atlantic Coast,Caesars,6.5,110.0,-140.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=3dc4a86e54660d4d3c43c277fbc1180d; over_updated=2026-06-02 11:55:55; under_updated=2026-06-02 11:55:55
2026-06-02,2026,Georgia Tech,,FanDuel,6.5,108.0,-132.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439700; over_selection=96283383; under_selection=96283382
2026-06-02,2026,Houston,,BetMGM,7.5,-165.0,130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Houston,Big 12,Caesars,7.5,-170.0,135.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=37be16f04f2cc833e23200b7dfdef5d2; over_updated=2026-06-02 11:55:51; under_updated=2026-06-02 11:55:51
2026-06-02,2026,Houston,,DraftKings,8.5,130.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-02,2026,Houston,,FanDuel,7.5,-158.0,128.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441986; over_selection=96283630; under_selection=96283629
2026-06-02,2026,Illinois,,BetMGM,7.5,125.0,-160.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-02,2026,Illinois,Big Ten,Caesars,7.5,120.0,-160.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=4a21a92f96aab424233696436a197f5a; over_updated=2026-06-02 11:55:50; under_updated=2026-06-02 11:55:50
