run_date,category,title,team,grade,score,reason,action,source,research_query,book,current_line,projected_line,opening_line,last_move_date,game_date,game_week,ev_pct,audit_game_line_move,audit_price_only,audit_malformed_or_nan
2026-07-28,Game line move,Duquesne Dukes at Air Force Falcons — FanDuel Spread -25.5 → -27.5,,LINE MOVE,2.0,Moved -2 point(s) · price -115 → -118 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Duquesne at Air Force — FanDuel Spread -25.5 → -27.5,,LINE MOVE,2.0,Moved -2 point(s) · price -115 → -118 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Hampton at Maryland — FanDuel Spread -43.5 → -45.5,,LINE MOVE,2.0,Moved -2 point(s) · price -110 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Hampton at Maryland — FanDuel Total +55.5 → +57.5,,LINE MOVE,2.0,Moved +2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Idaho State Bengals at Utah State — FanDuel Spread -20.5 → -18.5,,LINE MOVE,2.0,Moved +2 point(s) · price -110 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Idaho State at Utah State — FanDuel Spread -20.5 → -18.5,,LINE MOVE,2.0,Moved +2 point(s) · price -110 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Idaho Vandals at Utah Utes — FanDuel Total Over Price -108 → -110,,LINE MOVE,2.0,Moved -2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Idaho Vandals at Utah Utes — FanDuel Total Under Price -112 → -110,,LINE MOVE,2.0,Moved +2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Idaho at Utah — FanDuel Total Over Price -108 → -110,,LINE MOVE,2.0,Moved -2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Idaho at Utah — FanDuel Total Under Price -112 → -110,,LINE MOVE,2.0,Moved +2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,New Hampshire at Syracuse Orange — FanDuel Spread -30.5 → -32.5,,LINE MOVE,2.0,Moved -2 point(s) · price -110 → -115 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,New Hampshire at Syracuse — FanDuel Spread -30.5 → -32.5,,LINE MOVE,2.0,Moved -2 point(s) · price -110 → -115 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Norfolk State at Old Dominion Monarchs — FanDuel Total +55.5 → +53.5,,LINE MOVE,2.0,Moved -2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Norfolk State at Old Dominion — FanDuel Total +55.5 → +53.5,,LINE MOVE,2.0,Moved -2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Rhode Island Rams at Temple Owls — FanDuel Spread -12.5 → -10.5,,LINE MOVE,2.0,Moved +2 point(s) · price -110 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Rhode Island Rams at Temple Owls — FanDuel Total Over Price -110 → -112,,LINE MOVE,2.0,Moved -2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Rhode Island Rams at Temple Owls — FanDuel Total Under Price -110 → -108,,LINE MOVE,2.0,Moved +2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Rhode Island at Temple — FanDuel Spread -12.5 → -10.5,,LINE MOVE,2.0,Moved +2 point(s) · price -110 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Rhode Island at Temple — FanDuel Total Over Price -110 → -112,,LINE MOVE,2.0,Moved -2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Rhode Island at Temple — FanDuel Total Under Price -110 → -108,,LINE MOVE,2.0,Moved +2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,The Citadel at Charlotte — FanDuel Spread -14.5 → -12.5,,LINE MOVE,2.0,Moved +2 point(s) · price -100 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,UCLA Bruins at California Golden — Bally Bet Total Under Price -112 → -110,,LINE MOVE,2.0,Moved +2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,UNLV at Hawaii Rainbow Warriors — Bally Bet Total Under Price -112 → -110,,LINE MOVE,2.0,Moved +2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,UT Rio Grande Valley at UTSA — FanDuel Spread -27.5 → -29.5,,LINE MOVE,2.0,Moved -2 point(s) · price -115 → -115 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,UT Rio Grande Valley at UTSA — FanDuel Total +57.5 → +59.5,,LINE MOVE,2.0,Moved +2 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Utah Tech Trailblazers at BYU — FanDuel Spread -46.5 → -48.5,,LINE MOVE,2.0,Moved -2 point(s) · price -110 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Utah Tech at BYU — FanDuel Spread -46.5 → -48.5,,LINE MOVE,2.0,Moved -2 point(s) · price -110 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Abilene Christian at Texas Tech Red Raiders — FanDuel Spread -41.5 → -42.5,,LINE MOVE,1.0,Moved -1 point(s) · price -115 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Abilene Christian at Texas Tech Red Raiders — FanDuel Total +57.5 → +58.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Abilene Christian at Texas Tech — FanDuel Spread -41.5 → -42.5,,LINE MOVE,1.0,Moved -1 point(s) · price -115 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Abilene Christian at Texas Tech — FanDuel Total +57.5 → +58.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Boise State at Oregon — Caesars Total Over Price -105 → -106,,LINE MOVE,1.0,Moved -1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Bryant at Army Black Knights — FanDuel Spread -37.5 → -38.5,,LINE MOVE,1.0,Moved -1 point(s) · price -115 → -115 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Bryant at Army — FanDuel Spread -37.5 → -38.5,,LINE MOVE,1.0,Moved -1 point(s) · price -115 → -115 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Fordham Rams at North Dakota State Bison — FanDuel Spread -37.5 → -38.5,,LINE MOVE,1.0,Moved -1 point(s) · price -115 → -115 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Fordham at North Dakota State — FanDuel Spread -37.5 → -38.5,,LINE MOVE,1.0,Moved -1 point(s) · price -115 → -115 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Furman Paladins at Tennessee Volunteers — FanDuel Spread -47.5 → -48.5,,LINE MOVE,1.0,Moved -1 point(s) · price -112 → -115 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Furman Paladins at Tennessee Volunteers — FanDuel Total +65.5 → +66.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Furman at Tennessee — FanDuel Spread -47.5 → -48.5,,LINE MOVE,1.0,Moved -1 point(s) · price -112 → -115 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Furman at Tennessee — FanDuel Total +65.5 → +66.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Houston Baptist at Rice Owls — FanDuel Total +46.5 → +47.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Houston Christian at Rice — FanDuel Total +46.5 → +47.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Indiana State Sycamores at Purdue Boilermakers — FanDuel Spread -34.5 → -35.5,,LINE MOVE,1.0,Moved -1 point(s) · price -110 → -112 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Indiana State Sycamores at Purdue Boilermakers — FanDuel Total +56.5 → +57.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Indiana State at Purdue — FanDuel Spread -34.5 → -35.5,,LINE MOVE,1.0,Moved -1 point(s) · price -110 → -112 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Indiana State at Purdue — FanDuel Total +56.5 → +57.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Kent State Golden Flashes at South Carolina Gamecocks — Bally Bet Total +51.5 → +52.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Kent State at South Carolin — Caesars Total Over Price -122 → -121,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Morgan State at Arizona State Sun Devils — FanDuel Total +51.5 → +52.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Morgan State at Arizona State — FanDuel Total +51.5 → +52.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Nicholls State Colonels at Kansas State — FanDuel Spread -41.5 → -42.5,,LINE MOVE,1.0,Moved -1 point(s) · price -110 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Nicholls State Colonels at Kansas State — FanDuel Total +53.5 → +54.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Nicholls State at Kansas State — FanDuel Spread -41.5 → -42.5,,LINE MOVE,1.0,Moved -1 point(s) · price -110 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Nicholls State at Kansas State — FanDuel Total +53.5 → +54.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Norfolk State at Old Dominion Monarchs — FanDuel Spread -41.5 → -40.5,,LINE MOVE,1.0,Moved +1 point(s) · price -110 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Norfolk State at Old Dominion — FanDuel Spread -41.5 → -40.5,,LINE MOVE,1.0,Moved +1 point(s) · price -110 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Portland State Vikings at San Diego State Aztecs — FanDuel Spread -40.5 → -41.5,,LINE MOVE,1.0,Moved -1 point(s) · price -112 → -115 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Portland State at San Diego State — FanDuel Spread -40.5 → -41.5,,LINE MOVE,1.0,Moved -1 point(s) · price -112 → -115 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Tennessee State at Georgi — FanDuel Total +56.5 → +55.5,,LINE MOVE,1.0,Moved -1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Tennessee State at Georgi — FanDuel Total +56.5 → +55.5,,LINE MOVE,1.0,Moved -1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Towson at Navy Midshipmen — FanDuel Spread -30.5 → -31.5,,LINE MOVE,1.0,Moved -1 point(s) · price -115 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Towson at Navy — FanDuel Spread -30.5 → -31.5,,LINE MOVE,1.0,Moved -1 point(s) · price -115 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,UCLA Bruins at California Golden — Bally Bet Total Over Price -109 → -110,,LINE MOVE,1.0,Moved -1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,UNLV at Hawaii Rainbow Warriors — Bally Bet Total Over Price -109 → -110,,LINE MOVE,1.0,Moved -1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Utah Tech Trailblazers at BYU — FanDuel Total +54.5 → +55.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Utah Tech at BYU — FanDuel Total +54.5 → +55.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,VMI Keydets at Virginia Tech Hokies — FanDuel Spread -50.5 → -51.5,,LINE MOVE,1.0,Moved -1 point(s) · price -115 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,VMI Keydets at Virginia Tech Hokies — FanDuel Total +56.5 → +57.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,VMI at Virginia Tech — FanDuel Spread -50.5 → -51.5,,LINE MOVE,1.0,Moved -1 point(s) · price -115 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,VMI at Virginia Tech — FanDuel Total +56.5 → +57.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Youngstown St Penguins at Kentucky — FanDuel Spread -24.5 → -23.5,,LINE MOVE,1.0,Moved +1 point(s) · price -114 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Youngstown St Penguins at Kentucky — FanDuel Total +61.5 → +62.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Youngstown State at Kentucky — FanDuel Spread -24.5 → -23.5,,LINE MOVE,1.0,Moved +1 point(s) · price -114 → -110 · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,False
2026-07-28,Game line move,Youngstown State at Kentucky — FanDuel Total +61.5 → +62.5,,LINE MOVE,1.0,Moved +1 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Central Michigan at New Mexico — Caesars Total +48.5 → +49,,LINE MOVE,0.5,Moved +0.5 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Clemson at LSU — Bally Bet Total +50 → +49.5,,LINE MOVE,0.5,Moved -0.5 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Coastal Carolina at West Virgini — Caesars Total +58.5 → +58,,LINE MOVE,0.5,Moved -0.5 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Kent State at South Carolin — Caesars Total +51.5 → +52,,LINE MOVE,0.5,Moved +0.5 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Memphis at UNLV — Caesars Total +58.5 → +59,,LINE MOVE,0.5,Moved +0.5 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,Sacramento State at Eastern Michigan — Caesars Total +53 → +53.5,,LINE MOVE,0.5,Moved +0.5 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,San Jose State at Eastern Michigan — Caesars Total +54 → +54.5,,LINE MOVE,0.5,Moved +0.5 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
2026-07-28,Game line move,UTEP at Oklahom — Caesars Total +50.5 → +50,,LINE MOVE,0.5,Moved -0.5 point(s) · price nan → nan · moved between 2026-07-27 8:16 AM EDT and 2026-07-28 8:01 AM EDT,,data/odds/game_line_movement_report.csv,,,,,,,,,,True,True,True
