model_id,threshold,week_scope,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,7.0,W5+,152,100-50-2,100,50,2,0.6666666666666666,0.3130806567203554,6.190789473684211,5.0,0.7763157894736842,0.7763157894736842,0.8872180451127819,,12.225559210526317,15.850270375308895,0.004407894736842117,10.152861842105263,8.27875
spread_4src_25_25_25_25_v1,8.0,W0,0,0-0-0,0,0,0,,,,,,,,,,,,,
spread_4src_25_25_25_25_v1,8.0,W1,6,3-3-0,3,3,0,0.5,-0.038239538239538275,5.166666666666667,0.5,0.5,0.5,0.6,,11.297916666666666,14.277336900078156,-9.027916666666664,12.567083333333334,9.469999999999999
spread_4src_25_25_25_25_v1,8.0,W2,16,12-4-0,12,4,0,0.75,0.4305504765572336,3.78125,3.25,0.75,0.75,1.0,,13.63265625,16.42607940945206,-2.3626562499999997,9.70734375,8.79625
spread_4src_25_25_25_25_v1,8.0,W0-2,22,15-7-0,15,7,0,0.6818181818181818,0.3026986543399322,4.159090909090909,2.75,0.6818181818181818,0.6818181818181818,0.8823529411764706,,12.995909090909093,15.868939716542902,-4.180454545454546,10.487272727272726,9.08625
spread_4src_25_25_25_25_v1,8.0,W0-4,46,35-10-1,35,10,1,0.7777777777777778,0.5117954256379267,6.967391304347826,4.25,0.8260869565217391,0.8260869565217391,0.926829268292683,,11.720108695652174,14.965151248890667,0.406413043478261,11.514565217391306,9.29125
spread_4src_25_25_25_25_v1,8.0,W5+,99,68-29-2,68,29,2,0.7010309278350515,0.39825222164619917,8.393939393939394,8.0,0.8282828282828283,0.8282828282828283,0.9111111111111111,,12.399368686868685,16.08722561827969,-1.4883585858585862,11.755227272727272,9.415
spread_4src_25_25_25_25_v1,9.0,W0,0,0-0-0,0,0,0,,,,,,,,,,,,,
spread_4src_25_25_25_25_v1,9.0,W1,6,3-3-0,3,3,0,0.5,-0.038239538239538275,5.583333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,,11.297916666666666,14.277336900078156,-9.027916666666664,12.98375,9.661249999999999
spread_4src_25_25_25_25_v1,9.0,W2,7,6-1-0,6,1,0,0.8571428571428571,0.6310610219336095,5.285714285714286,3.0,0.5714285714285714,0.5714285714285714,1.0,,12.094642857142857,12.814327326138839,-3.133214285714286,11.383928571428571,9.3725
spread_4src_25_25_25_25_v1,9.0,W0-2,13,9-4-0,9,4,0,0.6923076923076923,0.3221530710844644,5.423076923076923,1.0,0.6923076923076923,0.6923076923076923,0.9,,11.726923076923073,13.50926459166791,-5.853846153846155,12.122307692307693,9.6175
