model_id,develop_seasons,test_season,checkpoint,edge_threshold,dev_n,dev_mae,dev_rmse,dev_bias,test_n,test_mae,test_rmse,test_bias,test_bet_n,test_bet_record,test_bet_win_pct,test_bet_roi,test_bet_avg_clv,test_bet_median_clv,test_bet_positive_clv_pct,test_bet_beat_close_pct,test_bet_won_line_move_pct
spread_4src_20_25_40_15_v1,2021-2023,2024,SUN_9AM_ET,3,2069,12.42513847269212,15.531993375984735,0.41034098598356716,714,12.412327030812325,15.68312754491227,-0.4344586834733891,159,98-61-0,0.6163522012578616,0.17398522412317685,1.3584905660377358,1.0,0.6666666666666666,0.6666666666666666,0.7794117647058824
spread_4src_20_25_40_15_v1,2021-2023,2024,SUN_9AM_ET,4,2069,12.42513847269212,15.531993375984735,0.41034098598356716,714,12.412327030812325,15.68312754491227,-0.4344586834733891,78,52-26-0,0.6666666666666666,0.27163131813263836,1.2243589743589745,1.0,0.6538461538461539,0.6538461538461539,0.75
spread_4src_20_25_40_15_v1,2021-2023,2024,SUN_9AM_ET,5,2069,12.42513847269212,15.531993375984735,0.41034098598356716,714,12.412327030812325,15.68312754491227,-0.4344586834733891,38,28-10-0,0.7368421052631579,0.40807132970683774,1.3421052631578947,1.0,0.6052631578947368,0.6052631578947368,0.71875
spread_4src_20_25_40_15_v1,2021-2024,2025,SUN_9AM_ET,2,2783,12.421851598993891,15.570907905790211,0.1936011498383042,683,11.939709370424598,15.200082466219326,-0.7822525622254757,229,124-103-2,0.5462555066079295,0.04131537968845536,1.3864628820960698,1.0,0.6812227074235808,0.6812227074235808,0.7878787878787878
spread_4src_20_25_40_15_v1,2021-2024,2025,SUN_9AM_ET,3,2783,12.421851598993891,15.570907905790211,0.1936011498383042,683,11.939709370424598,15.200082466219326,-0.7822525622254757,129,74-54-1,0.578125,0.10007365734037886,1.7674418604651163,2.0,0.7364341085271318,0.7364341085271318,0.8482142857142857
spread_4src_20_25_40_15_v1,2021-2024,2025,SUN_9AM_ET,4,2783,12.421851598993891,15.570907905790211,0.1936011498383042,683,11.939709370424598,15.200082466219326,-0.7822525622254757,54,29-24-1,0.5471698113207547,0.03823251462582108,2.1296296296296298,2.0,0.8148148148148148,0.8148148148148148,0.8979591836734694
spread_4src_20_25_40_15_v1,2021-2024,2025,SUN_9AM_ET,5,2783,12.421851598993891,15.570907905790211,0.1936011498383042,683,11.939709370424598,15.200082466219326,-0.7822525622254757,32,18-13-1,0.5806451612903226,0.09799836760500702,2.078125,2.0,0.75,0.75,0.8275862068965517
spread_4src_20_30_15_35_v1,2021-2023,2024,SUN_9AM_ET,2,2069,12.418393185113581,15.518021714874939,0.469493716771387,714,12.418510504201679,15.703994742692108,-0.5619712885154061,224,136-88-0,0.6071428571428571,0.15633085787322912,1.1785714285714286,1.0,0.6651785714285714,0.6651785714285714,0.7760416666666666
spread_4src_20_30_15_35_v1,2021-2023,2024,SUN_9AM_ET,3,2069,12.418393185113581,15.518021714874939,0.469493716771387,714,12.418510504201679,15.703994742692108,-0.5619712885154061,128,81-47-0,0.6328125,0.20589547486194998,1.2421875,1.0,0.65625,0.65625,0.7924528301886793
spread_4src_20_30_15_35_v1,2021-2023,2024,SUN_9AM_ET,4,2069,12.418393185113581,15.518021714874939,0.469493716771387,714,12.418510504201679,15.703994742692108,-0.5619712885154061,61,42-19-0,0.6885245901639344,0.314508280597638,1.4098360655737705,1.0,0.639344262295082,0.639344262295082,0.7647058823529411
spread_4src_20_30_15_35_v1,2021-2023,2024,SUN_9AM_ET,5,2069,12.418393185113581,15.518021714874939,0.469493716771387,714,12.418510504201679,15.703994742692108,-0.5619712885154061,34,21-13-0,0.6176470588235294,0.1782877965863055,1.0,0.75,0.5588235294117647,0.5588235294117647,0.7307692307692307
spread_4src_20_30_15_35_v1,2021-2024,2025,SUN_9AM_ET,2,2783,12.418423284225653,15.56594642122674,0.20486345670140124,683,11.935382869692534,15.212582792928307,-1.044851390922401,213,114-98-1,0.5377358490566038,0.025294631499378415,1.3474178403755868,1.0,0.6713615023474179,0.6713615023474179,0.7944444444444444
spread_4src_20_30_15_35_v1,2021-2024,2025,SUN_9AM_ET,3,2783,12.418423284225653,15.56594642122674,0.20486345670140124,683,11.935382869692534,15.212582792928307,-1.044851390922401,112,64-47-1,0.5765765765765766,0.09753365214564227,1.625,1.0,0.6875,0.6875,0.8191489361702128
spread_4src_20_30_15_35_v1,2021-2024,2025,SUN_9AM_ET,4,2783,12.418423284225653,15.56594642122674,0.20486345670140124,683,11.935382869692534,15.212582792928307,-1.044851390922401,56,31-24-1,0.5636363636363636,0.07009690001187409,1.8571428571428572,1.5,0.75,0.75,0.8571428571428571
spread_4src_20_30_15_35_v1,2021-2024,2025,SUN_9AM_ET,5,2783,12.418423284225653,15.56594642122674,0.20486345670140124,683,11.935382869692534,15.212582792928307,-1.044851390922401,30,16-14-0,0.5333333333333333,0.01473446462004813,2.0166666666666666,1.5,0.7333333333333333,0.7333333333333333,0.9166666666666666
