model_id,checkpoint,threshold,sample_classification,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,SUN_2PM_ET,4.0,ESTABLISHED_EXISTING_STUDY,284,162-119-3,162,119,3,0.5765124555160143,0.09742964826230617,1.3890845070422535,1.0,0.6690140845070423,0.6690140845070423,0.7569721115537849,,11.929841549295775,15.947857785851568,-0.8146302816901407,5.401320422535211,4.9712499999999995
spread_4src_25_25_25_25_v1,SUN_2PM_ET,4.5,ESTABLISHED_EXISTING_STUDY,195,111-83-1,111,83,1,0.5721649484536082,0.08981977252967988,1.5025641025641026,1.0,0.6615384615384615,0.6615384615384615,0.7543859649122807,,12.652423076923077,16.581957035724564,-0.9267820512820512,5.916858974358975,5.4775
spread_4src_25_25_25_25_v1,SUN_2PM_ET,5.0,ESTABLISHED_EXISTING_STUDY,138,81-56-1,81,56,1,0.5912408759124088,0.12471962131821439,1.6195652173913044,1.5,0.6884057971014492,0.6884057971014492,0.76,,12.975326086956523,17.414426737767524,-1.1335144927536231,6.402028985507246,5.925
spread_4src_25_25_25_25_v1,SUN_2PM_ET,6.0,ESTABLISHED_EXISTING_STUDY,67,43-23-1,43,23,1,0.6515151515151515,0.23377864498171727,1.7388059701492538,1.0,0.6417910447761194,0.6417910447761194,0.7543859649122807,,11.617052238805968,16.017448674292112,-0.5640671641791042,7.423320895522389,6.8725
spread_4src_25_25_25_25_v1,SUN_2PM_ET,7.0,ESTABLISHED_EXISTING_STUDY,29,15-13-1,15,13,1,0.5357142857142857,0.016045548654244315,2.3448275862068964,3.0,0.6896551724137931,0.6896551724137931,0.7692307692307693,,12.923879310344827,17.909619663985627,1.6197413793103457,8.607672413793104,7.97
spread_4src_25_25_25_25_v1,SUN_2PM_ET,8.0,ESTABLISHED_EXISTING_STUDY,13,7-6-0,7,6,0,0.5384615384615384,0.026723276723276686,1.8461538461538463,2.5,0.6923076923076923,0.6923076923076923,0.8181818181818182,,15.114038461538463,20.322856247528108,7.329423076923077,9.919038461538461,8.9275
spread_4src_25_25_25_25_v1,SUN_2PM_ET,9.0,ESTABLISHED_EXISTING_STUDY,6,3-3-0,3,3,0,0.5,-0.04816017316017318,1.0,0.25,0.5,0.5,0.75,,16.046666666666667,22.894361205327396,5.3325,11.578333333333333,9.555
spread_4src_25_25_25_25_v1,SUN_2PM_ET,10.0,ESTABLISHED_EXISTING_STUDY,2,1-1-0,1,1,0,0.5,-0.05357142857142855,-0.75,-0.75,0.0,0.0,0.0,,27.36625,35.26922901942996,27.36625,15.866249999999999,15.866249999999999
spread_4src_25_25_25_25_v1,SUN_4PM_ET,0.5,RETROSPECTIVE_TIMING_UNVERIFIED,2991,1509-1450-32,1509,1450,32,0.5099695843190267,-0.02361803820932567,0.7039451688398529,0.5,0.571715145436309,0.571715145436309,0.6848217861433721,,12.329236877298564,15.553034536502222,0.08585673687729861,2.5220987963891677,2.1125
spread_4src_25_25_25_25_v1,SUN_4PM_ET,1.0,RETROSPECTIVE_TIMING_UNVERIFIED,2519,1288-1201-30,1288,1201,30,0.5174768983527521,-0.009437707562720917,0.7516871774513696,0.5,0.5815799920603414,0.5815799920603414,0.6910377358490566,,12.337804684398572,15.522334078038977,0.1737713378324732,2.85623858674077,2.445
