model_id,threshold,origin_checkpoint,later_checkpoint,n,avg_origin_edge,mean_remaining_edge,remaining_edge_pct,edge_persistence_pct,positive_edge_persistence_pct,same_side_persistence_pct,reversal_pct,strengthened_pct,avg_clv,roi
spread_4src_25_25_25_25_v1,1.0,FRI_2PM_ET,CLOSE,26,1.571153846153846,1.3403846153846155,0.9652998677293045,0.5384615384615384,0.9615384615384616,0.9615384615384616,0.038461538461538464,0.38461538461538464,0.23076923076923078,0.10169694160355978
spread_4src_25_25_25_25_v1,1.0,MON_3PM_ET,CLOSE,71,1.6753521126760567,1.1049295774647887,0.6422798671058098,0.5211267605633803,0.8028169014084507,0.8028169014084507,0.19718309859154928,0.2676056338028169,0.5704225352112676,0.17183659035730336
spread_4src_25_25_25_25_v1,1.0,MON_3PM_ET,FRI_2PM_ET,53,1.6158962264150947,1.5781603773584905,0.9809499549308748,0.660377358490566,0.9811320754716981,0.9245283018867925,0.018867924528301886,0.32075471698113206,0.41509433962264153,0.2465513041240412
spread_4src_25_25_25_25_v1,1.0,MON_3PM_ET,THU_2PM_ET,70,1.663714285714286,1.4922857142857142,0.9227408350839251,0.6714285714285714,0.9714285714285714,0.9,0.02857142857142857,0.2857142857142857,0.5642857142857143,0.16130438580396614
spread_4src_25_25_25_25_v1,1.0,MON_3PM_ET,TUE_2PM_ET,71,1.6753521126760567,1.5274647887323944,0.9109214311439845,0.7887323943661971,1.0,0.9436619718309859,0.0,0.29577464788732394,0.5704225352112676,0.17183659035730336
spread_4src_25_25_25_25_v1,1.0,MON_3PM_ET,WED_2PM_ET,70,1.663714285714286,1.4494285714285713,0.8784023476995175,0.6714285714285714,0.9571428571428572,0.9285714285714286,0.04285714285714286,0.2714285714285714,0.5642857142857143,0.16130438580396614
spread_4src_25_25_25_25_v1,1.0,MON_9AM_ET,CLOSE,62,1.4120161290322581,1.2104032258064519,0.8468529635039143,0.5645161290322581,0.8064516129032258,0.8064516129032258,0.1935483870967742,0.4032258064516129,0.20161290322580644,0.12948915279445092
spread_4src_25_25_25_25_v1,1.0,MON_9AM_ET,FRI_2PM_ET,45,1.4717777777777776,1.5273333333333332,1.0220660021885042,0.7333333333333333,0.9333333333333333,0.8888888888888888,0.06666666666666667,0.4666666666666667,0.25555555555555554,0.0006362409973710194
spread_4src_25_25_25_25_v1,1.0,MON_9AM_ET,MON_3PM_ET,62,1.4120161290322581,1.3152419354838711,0.9257610919719722,0.7096774193548387,0.967741935483871,0.967741935483871,0.03225806451612903,0.41935483870967744,0.20161290322580644,0.12948915279445092
spread_4src_25_25_25_25_v1,1.0,MON_9AM_ET,THU_2PM_ET,61,1.415983606557377,1.3831967213114753,0.969102765088085,0.6721311475409836,0.9344262295081968,0.9180327868852459,0.06557377049180328,0.4426229508196721,0.23770491803278687,0.11670879613385324
