checkpoint,threshold,cohort,evaluated_model,side_agreement_n,side_disagreement_n,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
SUN_12PM_ET,6.0,UNION,4src,49,0,49,29-20-0,29,20,0,0.5918367346938775,0.12158432336617259,1.969387755102041,1.0,0.6530612244897959,0.6530612244897959,0.8205128205128205,,13.155663265306124,17.96202501750824,0.22668367346938778,7.847704081632652,6.6975
SUN_12PM_ET,6.0,UNION,5src,49,0,49,29-20-0,29,20,0,0.5918367346938775,0.12158432336617261,1.969387755102041,1.0,0.6530612244897959,0.6530612244897959,0.8205128205128205,,13.155663265306124,17.96202501750824,0.22668367346938778,7.612938775510204,6.376
SUN_12PM_ET,7.0,FOUR_SOURCE_SELECTED,4src,21,0,21,12-9-0,12,9,0,0.5714285714285714,0.08516173267726067,2.9285714285714284,1.0,0.6190476190476191,0.6190476190476191,0.8125,,15.74952380952381,22.02151399362516,-1.047142857142856,9.835952380952383,7.9275
SUN_12PM_ET,7.0,FOUR_SOURCE_SELECTED,5src,21,0,21,12-9-0,12,9,0,0.5714285714285714,0.08516173267726067,2.9285714285714284,1.0,0.6190476190476191,0.6190476190476191,0.8125,,15.74952380952381,22.02151399362516,-1.047142857142856,9.657714285714288,8.374
SUN_12PM_ET,7.0,FIVE_SOURCE_SELECTED,4src,14,0,14,8-6-0,8,6,0,0.5714285714285714,0.08201917130488558,3.3214285714285716,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,,16.15482142857143,22.672233460541236,5.48232142857143,10.860178571428575,8.69
SUN_12PM_ET,7.0,FIVE_SOURCE_SELECTED,5src,14,0,14,8-6-0,8,6,0,0.5714285714285714,0.0820191713048856,3.3214285714285716,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,,16.15482142857143,22.672233460541236,5.48232142857143,11.387285714285714,9.181000000000001
SUN_12PM_ET,7.0,BOTH_QUALIFY,4src,13,0,13,8-5-0,8,5,0,0.6153846153846154,0.16525141525141526,3.730769230769231,1.0,0.6153846153846154,0.6153846153846154,0.8,,15.721346153846154,22.738679823071386,7.580192307692309,11.21173076923077,8.6975
SUN_12PM_ET,7.0,BOTH_QUALIFY,5src,13,0,13,8-5-0,8,5,0,0.6153846153846154,0.16525141525141526,3.730769230769231,1.0,0.6153846153846154,0.6153846153846154,0.8,,15.721346153846154,22.738679823071386,7.580192307692309,11.625999999999998,9.224
SUN_12PM_ET,7.0,UNION,4src,22,0,22,12-10-0,12,10,0,0.5454545454545454,0.03583619937374879,2.7045454545454546,1.0,0.5909090909090909,0.5909090909090909,0.7647058823529411,,16.024090909090912,22.011043457567137,-1.9899999999999993,9.67477272727273,7.9025
SUN_12PM_ET,7.0,UNION,5src,22,0,22,12-10-0,12,10,0,0.5454545454545454,0.03583619937374882,2.7045454545454546,1.0,0.5909090909090909,0.5909090909090909,0.7647058823529411,,16.024090909090912,22.011043457567137,-1.9899999999999993,9.595272727272727,8.329
SUN_12PM_ET,8.0,FOUR_SOURCE_SELECTED,4src,10,0,10,6-4-0,6,4,0,0.6,0.1405844155844156,4.0,1.0,0.6,0.6,0.75,,15.331,21.85026615970616,3.2949999999999995,12.418499999999998,9.0975
SUN_12PM_ET,8.0,FOUR_SOURCE_SELECTED,5src,10,0,10,6-4-0,6,4,0,0.6,0.14058441558441565,4.0,1.0,0.6,0.6,0.75,,15.331,21.85026615970616,3.2949999999999995,12.446200000000001,9.577
SUN_12PM_ET,8.0,FIVE_SOURCE_SELECTED,4src,13,0,13,8-5-0,8,5,0,0.6153846153846154,0.16525141525141526,3.3461538461538463,1.0,0.5384615384615384,0.5384615384615384,0.7,,14.020384615384614,20.13224141099965,2.526923076923077,11.126153846153848,8.6975
SUN_12PM_ET,8.0,FIVE_SOURCE_SELECTED,5src,13,0,13,8-5-0,8,5,0,0.6153846153846154,0.16525141525141526,3.3461538461538463,1.0,0.5384615384615384,0.5384615384615384,0.7,,14.020384615384614,20.13224141099965,2.526923076923077,11.724461538461536,9.224
SUN_12PM_ET,8.0,BOTH_QUALIFY,4src,9,0,9,6-3-0,6,3,0,0.6666666666666666,0.26731601731601734,4.444444444444445,1.0,0.6666666666666666,0.6666666666666666,0.75,,15.400555555555558,22.504578021914664,5.294999999999999,12.831111111111111,9.3225
SUN_12PM_ET,8.0,BOTH_QUALIFY,5src,9,0,9,6-3-0,6,3,0,0.6666666666666666,0.2673160173160174,4.444444444444445,1.0,0.6666666666666666,0.6666666666666666,0.75,,15.400555555555558,22.504578021914664,5.294999999999999,13.087333333333332,9.906
SUN_12PM_ET,8.0,UNION,4src,14,0,14,8-6-0,8,6,0,0.5714285714285714,0.08201917130488558,3.107142857142857,0.5,0.5,0.5,0.7,,14.069285714285712,19.7939924147274,1.296071428571429,10.953214285714287,8.70125
SUN_12PM_ET,8.0,UNION,5src,14,0,14,8-6-0,8,6,0,0.5714285714285714,0.0820191713048856,3.107142857142857,0.5,0.5,0.5,0.7,,14.069285714285712,19.7939924147274,1.296071428571429,11.363857142857142,9.181000000000001
SUN_12PM_ET,9.0,FOUR_SOURCE_SELECTED,4src,5,0,5,3-2-0,3,2,0,0.6,0.13571428571428573,6.2,1.0,0.6,0.6,0.75,,16.1815,24.469005675547997,6.3885,16.204500000000003,10.6175
SUN_12PM_ET,9.0,FOUR_SOURCE_SELECTED,5src,5,0,5,3-2-0,3,2,0,0.6,0.13571428571428573,6.2,1.0,0.6,0.6,0.75,,16.1815,24.469005675547997,6.3885,16.294,11.53
SUN_12PM_ET,9.0,FIVE_SOURCE_SELECTED,4src,9,0,9,6-3-0,6,3,0,0.6666666666666666,0.25889850889850885,5.166666666666667,3.0,0.7777777777777778,0.7777777777777778,0.875,,15.734444444444446,22.532379263579287,4.961111111111111,12.720555555555556,9.3225
SUN_12PM_ET,9.0,FIVE_SOURCE_SELECTED,5src,9,0,9,6-3-0,6,3,0,0.6666666666666666,0.25889850889850896,5.166666666666667,3.0,0.7777777777777778,0.7777777777777778,0.875,,15.734444444444446,22.532379263579287,4.961111111111111,13.212222222222223,9.906
SUN_12PM_ET,9.0,BOTH_QUALIFY,4src,5,0,5,3-2-0,3,2,0,0.6,0.13571428571428573,6.2,1.0,0.6,0.6,0.75,,16.1815,24.469005675547997,6.3885,16.204500000000003,10.6175
SUN_12PM_ET,9.0,BOTH_QUALIFY,5src,5,0,5,3-2-0,3,2,0,0.6,0.13571428571428573,6.2,1.0,0.6,0.6,0.75,,16.1815,24.469005675547997,6.3885,16.294,11.53
SUN_12PM_ET,9.0,UNION,4src,9,0,9,6-3-0,6,3,0,0.6666666666666666,0.25889850889850885,5.166666666666667,3.0,0.7777777777777778,0.7777777777777778,0.875,,15.734444444444446,22.532379263579287,4.961111111111111,12.720555555555556,9.3225
SUN_12PM_ET,9.0,UNION,5src,9,0,9,6-3-0,6,3,0,0.6666666666666666,0.25889850889850896,5.166666666666667,3.0,0.7777777777777778,0.7777777777777778,0.875,,15.734444444444446,22.532379263579287,4.961111111111111,13.212222222222223,9.906
SUN_12PM_ET,10.0,FOUR_SOURCE_SELECTED,4src,3,0,3,2-1-0,2,1,0,0.6666666666666666,0.28174603174603174,8.833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.5,,18.964166666666667,28.824194878897604,17.524166666666666,20.63083333333333,21.115
SUN_12PM_ET,10.0,FOUR_SOURCE_SELECTED,5src,3,0,3,2-1-0,2,1,0,0.6666666666666666,0.2817460317460318,8.833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.5,,18.964166666666667,28.824194878897604,17.524166666666666,20.786666666666665,20.464
SUN_12PM_ET,10.0,FIVE_SOURCE_SELECTED,4src,3,0,3,2-1-0,2,1,0,0.6666666666666666,0.28174603174603174,8.833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.5,,18.964166666666667,28.824194878897604,17.524166666666666,20.63083333333333,21.115
SUN_12PM_ET,10.0,FIVE_SOURCE_SELECTED,5src,3,0,3,2-1-0,2,1,0,0.6666666666666666,0.2817460317460318,8.833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.5,,18.964166666666667,28.824194878897604,17.524166666666666,20.786666666666665,20.464
SUN_12PM_ET,10.0,BOTH_QUALIFY,4src,3,0,3,2-1-0,2,1,0,0.6666666666666666,0.28174603174603174,8.833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.5,,18.964166666666667,28.824194878897604,17.524166666666666,20.63083333333333,21.115
SUN_12PM_ET,10.0,BOTH_QUALIFY,5src,3,0,3,2-1-0,2,1,0,0.6666666666666666,0.2817460317460318,8.833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.5,,18.964166666666667,28.824194878897604,17.524166666666666,20.786666666666665,20.464
SUN_12PM_ET,10.0,UNION,4src,3,0,3,2-1-0,2,1,0,0.6666666666666666,0.28174603174603174,8.833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.5,,18.964166666666667,28.824194878897604,17.524166666666666,20.63083333333333,21.115
SUN_12PM_ET,10.0,UNION,5src,3,0,3,2-1-0,2,1,0,0.6666666666666666,0.2817460317460318,8.833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.5,,18.964166666666667,28.824194878897604,17.524166666666666,20.786666666666665,20.464
SUN_2PM_ET,0.5,FOUR_SOURCE_SELECTED,4src,1725,93,1818,943-859-16,943,859,16,0.52330743618202,-0.0016028610143717433,0.7497249724972497,0.5,0.5687568756875687,0.5687568756875687,0.6758169934640523,,12.171439768976896,15.44068139888971,-0.5846053355335534,2.5142725522552256,2.14
SUN_2PM_ET,0.5,FOUR_SOURCE_SELECTED,5src,1725,93,1818,941-860-17,941,860,17,0.5224875069405885,-0.0030749557582844186,0.7703520352035204,0.5,0.5704070407040704,0.5704070407040704,0.6782210595160235,,12.171439768976896,15.44068139888971,-0.5846053355335534,2.3555005500550052,2.046
SUN_2PM_ET,0.5,FIVE_SOURCE_SELECTED,4src,1715,98,1813,945-850-18,945,850,18,0.5264623955431755,0.00432431340778282,0.7487589630446774,0.5,0.5714285714285714,0.5714285714285714,0.6766819072501633,,12.149096800882516,15.433361212102394,-0.8273124655267513,2.4909335355763926,2.14
SUN_2PM_ET,0.5,FIVE_SOURCE_SELECTED,5src,1715,98,1813,945-850-18,945,850,18,0.5264623955431755,0.004303262069299605,0.7688913403199118,0.5,0.5714285714285714,0.5714285714285714,0.6784544859201048,,12.149096800882516,15.433361212102394,-0.8273124655267513,2.3872266960838386,2.052
SUN_2PM_ET,0.5,BOTH_QUALIFY,4src,1663,69,1732,896-820-16,896,820,16,0.5221445221445221,-0.003990826417584716,0.7814665127020786,0.5,0.5767898383371824,0.5767898383371824,0.6842465753424658,,12.139005484988452,15.429467398443302,-0.6095049076212471,2.5931336605080832,2.23875
SUN_2PM_ET,0.5,BOTH_QUALIFY,5src,1663,69,1732,902-813-17,902,813,17,0.5259475218658892,0.003256336823709584,0.7956120092378753,0.5,0.575635103926097,0.575635103926097,0.6842827728208648,,12.139005484988452,15.429467398443302,-0.6095049076212471,2.456608545034642,2.136
SUN_2PM_ET,0.5,UNION,4src,1777,122,1899,992-889-18,992,889,18,0.5273790536948432,0.006233854786434519,0.7198525539757767,0.5,0.5639810426540285,0.5639810426540285,0.6689569019362899,,12.179690626645602,15.443918154452486,-0.793611111111111,2.4200645076355976,2.0775
SUN_2PM_ET,0.5,UNION,5src,1777,122,1899,984-897-18,984,897,18,0.5231259968102073,-0.0018053874752953583,0.7459189046866772,0.5,0.5666140073723012,0.5666140073723012,0.6729205753595997,,12.179690626645602,15.443918154452486,-0.793611111111111,2.2935734597156396,1.976
SUN_2PM_ET,1.0,FOUR_SOURCE_SELECTED,4src,1513,32,1545,814-716-15,814,716,15,0.5320261437908497,0.014547067143658714,0.8320388349514564,0.5,0.5844660194174758,0.5844660194174758,0.6898395721925134,,12.105027508090616,15.307324776072461,-0.4574126213592233,2.8261278317152105,2.4575
SUN_2PM_ET,1.0,FOUR_SOURCE_SELECTED,5src,1513,32,1545,808-722-15,808,722,15,0.5281045751633987,0.007287313415634297,0.8368932038834952,1.0,0.5870550161812298,0.5870550161812298,0.6918382913806255,,12.105027508090616,15.307324776072461,-0.4574126213592233,2.6177773462783174,2.314
SUN_2PM_ET,1.0,FIVE_SOURCE_SELECTED,4src,1469,35,1504,796-697-11,796,697,11,0.5331547220361688,0.016909897829776872,0.8387632978723404,0.5,0.5844414893617021,0.5844414893617021,0.6894117647058824,,12.06370511968085,15.331163285348397,-0.7317569813829787,2.808735039893617,2.4937500000000004
SUN_2PM_ET,1.0,FIVE_SOURCE_SELECTED,5src,1469,35,1504,798-696-10,798,696,10,0.5341365461847389,0.01874671928860365,0.8686835106382979,1.0,0.5897606382978723,0.5897606382978723,0.6967792615868028,,12.06370511968085,15.331163285348397,-0.7317569813829787,2.721566489361702,2.367
SUN_2PM_ET,1.0,BOTH_QUALIFY,4src,1372,15,1387,732-645-10,732,645,10,0.5315904139433552,0.013832848810030949,0.8947368421052632,1.0,0.5976928622927181,0.5976928622927181,0.7007607776838546,,12.019246575342466,15.22464379741316,-0.5963302090843546,2.988604902667628,2.635
SUN_2PM_ET,1.0,BOTH_QUALIFY,5src,1372,15,1387,735-642-10,735,642,10,0.5337690631808278,0.018050306743673365,0.8929343907714492,1.0,0.5976928622927181,0.5976928622927181,0.700168918918919,,12.019246575342466,15.22464379741316,-0.5963302090843546,2.835392934390771,2.488
SUN_2PM_ET,1.0,UNION,4src,1610,52,1662,878-768-16,878,768,16,0.5334143377885784,0.017281313943095185,0.7858002406738869,0.5,0.5734055354993983,0.5734055354993983,0.6802284082798001,,12.139220818291216,15.39746241981499,-0.5897442839951865,2.674795427196149,2.32625
SUN_2PM_ET,1.0,UNION,5src,1610,52,1662,871-776-15,871,776,15,0.5288403157255617,0.008675204322346527,0.818892900120337,0.5,0.5806257521058965,0.5806257521058965,0.6892857142857143,,12.139220818291216,15.39746241981499,-0.5897442839951865,2.530091456077016,2.199
SUN_2PM_ET,1.5,FOUR_SOURCE_SELECTED,4src,1245,11,1256,665-580-11,665,580,11,0.5341365461847389,0.018513090410453785,0.9482484076433121,1.0,0.6035031847133758,0.6035031847133758,0.708411214953271,,12.000828025477707,15.287088984819087,-0.4893073248407643,3.1893431528662424,2.8275
SUN_2PM_ET,1.5,FOUR_SOURCE_SELECTED,5src,1245,11,1256,662-583-11,662,583,11,0.5317269076305221,0.013966084868225353,0.9339171974522293,1.0,0.6027070063694268,0.6027070063694268,0.7061567164179104,,12.000828025477707,15.287088984819087,-0.4893073248407643,2.9430175159235668,2.6550000000000002
SUN_2PM_ET,1.5,FIVE_SOURCE_SELECTED,4src,1184,9,1193,640-544-9,640,544,9,0.5405405405405406,0.030669108079927045,0.9455155071248952,1.0,0.606035205364627,0.606035205364627,0.7074363992172211,,12.149444677284158,15.387867360278591,-0.24282690695725068,3.184687761944678,2.895
SUN_2PM_ET,1.5,FIVE_SOURCE_SELECTED,5src,1184,9,1193,643-541-9,643,541,9,0.5430743243243243,0.03551796563596068,0.951802179379715,1.0,0.6068734283319362,0.6068734283319362,0.7105004906771345,,12.149444677284158,15.387867360278591,-0.24282690695725068,3.1079681475272425,2.73
SUN_2PM_ET,1.5,BOTH_QUALIFY,4src,1078,2,1080,581-491-8,581,491,8,0.5419776119402985,0.03329295246869569,0.9930555555555556,1.0,0.6129629629629629,0.6129629629629629,0.7156756756756757,,11.965289351851853,15.196781693779101,-0.11494675925925932,3.398664351851852,3.0325
SUN_2PM_ET,1.5,BOTH_QUALIFY,5src,1078,2,1080,583-489-8,583,489,8,0.5438432835820896,0.036868389377465956,1.0027777777777778,1.0,0.6148148148148148,0.6148148148148148,0.7178378378378378,,11.965289351851853,15.196781693779101,-0.11494675925925932,3.238266666666666,2.868
SUN_2PM_ET,1.5,UNION,4src,1351,18,1369,724-633-12,724,633,12,0.5335298452468681,0.017446529458503713,0.910518626734843,1.0,0.5982468955441929,0.5982468955441929,0.7017994858611826,,12.158374726077431,15.445413527096305,-0.5698466033601167,3.0201533966398832,2.66
SUN_2PM_ET,1.5,UNION,5src,1351,18,1369,722-635-12,722,635,12,0.5320560058953574,0.014679674996734029,0.8951789627465303,1.0,0.5967859751643535,0.5967859751643535,0.7006861063464837,,12.158374726077431,15.445413527096305,-0.5698466033601167,2.8538407596785973,2.508
SUN_2PM_ET,2.0,FOUR_SOURCE_SELECTED,4src,996,4,1000,547-447-6,547,447,6,0.5503018108651911,0.049098257666756,1.0485,1.0,0.625,0.625,0.7250580046403712,,11.952135,15.224798903023318,-0.1111649999999999,3.5604899999999997,3.14625
SUN_2PM_ET,2.0,FOUR_SOURCE_SELECTED,5src,996,4,1000,545-449-6,545,449,6,0.5482897384305835,0.045280075848574214,1.031,1.0,0.621,0.621,0.7204176334106729,,11.952135,15.224798903023318,-0.1111649999999999,3.27555,2.9779999999999998
SUN_2PM_ET,2.0,FIVE_SOURCE_SELECTED,4src,932,2,934,496-432-6,496,432,6,0.5344827586206896,0.019283706048609593,1.011777301927195,1.0,0.6092077087794433,0.6092077087794433,0.7130325814536341,,12.1472591006424,15.301013577153073,-0.3067558886509636,3.5691274089935763,3.2437500000000004
SUN_2PM_ET,2.0,FIVE_SOURCE_SELECTED,5src,932,2,934,498-430-6,498,430,6,0.5366379310344828,0.023418044230057035,1.0053533190578159,1.0,0.6092077087794433,0.6092077087794433,0.7130325814536341,,12.1472591006424,15.301013577153073,-0.3067558886509636,3.483892933618844,3.097
SUN_2PM_ET,2.0,BOTH_QUALIFY,4src,838,0,838,451-382-5,451,382,5,0.5414165666266506,0.03273174015231835,1.0590692124105012,1.0,0.6217183770883055,0.6217183770883055,0.7246175243393602,,12.195686157517901,15.420893042025934,-0.029516706443913986,3.7938066825775656,3.4125
SUN_2PM_ET,2.0,BOTH_QUALIFY,5src,838,0,838,451-382-5,451,382,5,0.5414165666266506,0.03273174015231839,1.0590692124105012,1.0,0.6217183770883055,0.6217183770883055,0.7246175243393602,,12.195686157517901,15.420893042025934,-0.029516706443913986,3.609121718377088,3.249
SUN_2PM_ET,2.0,UNION,4src,1090,6,1096,592-497-7,592,497,7,0.5436179981634527,0.03620441685083447,1.0091240875912408,1.0,0.6140510948905109,0.6140510948905109,0.7151965993623804,,11.93219890510949,15.138768917157648,-0.3402737226277371,3.3894571167883214,3.02125
SUN_2PM_ET,2.0,UNION,5src,1090,6,1096,592-497-7,592,497,7,0.5436179981634527,0.0362439150655152,0.9876824817518248,1.0,0.6104014598540146,0.6104014598540146,0.7109458023379384,,11.93219890510949,15.138768917157648,-0.3402737226277371,3.1980492700729926,2.864
SUN_2PM_ET,2.5,FOUR_SOURCE_SELECTED,4src,750,1,751,411-336-4,411,336,4,0.5502008032128514,0.04911905833591119,1.100532623169108,1.0,0.6284953395472703,0.6284953395472703,0.7250384024577573,,12.172536617842876,15.549572026684505,-0.9115312916111852,4.000978695073236,3.5625
SUN_2PM_ET,2.5,FOUR_SOURCE_SELECTED,5src,750,1,751,412-335-4,412,335,4,0.5515394912985274,0.051661123461198714,1.096537949400799,1.0,0.6271637816245007,0.6271637816245007,0.7235023041474654,,12.172536617842876,15.549572026684505,-0.9115312916111852,3.691613848202397,3.384
SUN_2PM_ET,2.5,FIVE_SOURCE_SELECTED,4src,686,1,687,369-315-3,369,315,3,0.5394736842105263,0.029267546467640928,1.037117903930131,1.0,0.61863173216885,0.61863173216885,0.711892797319933,,12.237041484716157,15.589108264985933,-0.6658551673944687,4.013657205240174,3.7075
SUN_2PM_ET,2.5,FIVE_SOURCE_SELECTED,5src,686,1,687,370-314-3,370,314,3,0.5409356725146199,0.03204642697577911,1.0181950509461426,1.0,0.6171761280931587,0.6171761280931587,0.7102177554438861,,12.237041484716157,15.589108264985933,-0.6658551673944687,3.9287278020378458,3.514
SUN_2PM_ET,2.5,BOTH_QUALIFY,4src,614,0,614,340-271-3,340,271,3,0.5564648117839607,0.06132381697306584,1.1026058631921825,1.0,0.6270358306188925,0.6270358306188925,0.719626168224299,,12.198965798045602,15.692834281967771,-0.9062540716612378,4.246270358306189,3.8687500000000004
SUN_2PM_ET,2.5,BOTH_QUALIFY,5src,614,0,614,340-271-3,340,271,3,0.5564648117839607,0.061323816973065874,1.1026058631921825,1.0,0.6270358306188925,0.6270358306188925,0.719626168224299,,12.198965798045602,15.692834281967771,-0.9062540716612378,4.049342019543975,3.628
SUN_2PM_ET,2.5,UNION,4src,822,2,824,440-380-4,440,380,4,0.5365853658536586,0.023473778655432275,1.046116504854369,1.0,0.6213592233009708,0.6213592233009708,0.7180925666199158,,12.20662317961165,15.475155715206578,-0.7106341019417476,3.8287712378640775,3.44
SUN_2PM_ET,2.5,UNION,5src,822,2,824,442-378-4,442,378,4,0.5390243902439025,0.028107494454196646,1.0266990291262137,1.0,0.6189320388349514,0.6189320388349514,0.7152875175315568,,12.20662317961165,15.475155715206578,-0.7106341019417476,3.6227451456310678,3.299
SUN_2PM_ET,3.0,FOUR_SOURCE_SELECTED,4src,554,1,555,310-242-3,310,242,3,0.5615942028985508,0.07107372582094132,1.1792792792792792,1.0,0.6396396396396397,0.6396396396396397,0.7304526748971193,,12.039234234234234,15.42025805891729,-0.5824504504504504,4.442882882882883,4.0675
SUN_2PM_ET,3.0,FOUR_SOURCE_SELECTED,5src,554,1,555,311-241-3,311,241,3,0.5634057971014492,0.07451352926074481,1.1738738738738739,1.0,0.6378378378378379,0.6378378378378379,0.7283950617283951,,12.039234234234234,15.42025805891729,-0.5824504504504504,4.09445045045045,3.744
SUN_2PM_ET,3.0,FIVE_SOURCE_SELECTED,4src,497,1,498,283-212-3,283,212,3,0.5717171717171717,0.08944989795332087,1.1124497991967872,1.0,0.6244979919678715,0.6244979919678715,0.7215777262180975,,11.788539156626507,15.223358478369475,-0.5533684738955822,4.469482931726907,4.202500000000001
SUN_2PM_ET,3.0,FIVE_SOURCE_SELECTED,5src,497,1,498,284-211-3,284,211,3,0.5737373737373738,0.09328341383502954,1.0863453815261044,1.0,0.6224899598393574,0.6224899598393574,0.7192575406032483,,11.788539156626507,15.223358478369475,-0.5533684738955822,4.37721686746988,3.956
SUN_2PM_ET,3.0,BOTH_QUALIFY,4src,438,0,438,252-183-3,252,183,3,0.5793103448275863,0.10388241521245016,1.2031963470319635,1.0,0.6301369863013698,0.6301369863013698,0.7301587301587301,,11.921318493150686,15.449965251416495,-0.494857305936073,4.731067351598175,4.3925
SUN_2PM_ET,3.0,BOTH_QUALIFY,5src,438,0,438,252-183-3,252,183,3,0.5793103448275863,0.1038824152124502,1.2031963470319635,1.0,0.6301369863013698,0.6301369863013698,0.7301587301587301,,11.921318493150686,15.449965251416495,-0.494857305936073,4.5023835616438355,4.149
SUN_2PM_ET,3.0,UNION,4src,613,2,615,341-271-3,341,271,3,0.5571895424836601,0.06258775471272043,1.108130081300813,1.0,0.6341463414634146,0.6341463414634146,0.7235621521335807,,11.920211382113822,15.239599396848421,-0.6212845528455283,4.259178861788619,3.87
SUN_2PM_ET,3.0,UNION,5src,613,2,615,343-269-3,343,269,3,0.5604575163398693,0.06879618043334128,1.0821138211382113,1.0,0.6308943089430894,0.6308943089430894,0.7198515769944341,,11.920211382113822,15.239599396848421,-0.6212845528455283,4.0328943089430895,3.656
SUN_2PM_ET,3.5,FOUR_SOURCE_SELECTED,4src,395,0,395,228-164-3,228,164,3,0.5816326530612245,0.10766655642507321,1.321518987341772,1.0,0.6556962025316456,0.6556962025316456,0.7463976945244957,,12.028474683544303,15.681295196341727,-0.6613734177215188,4.933537974683544,4.49
SUN_2PM_ET,3.5,FOUR_SOURCE_SELECTED,5src,395,0,395,228-164-3,228,164,3,0.5816326530612245,0.10766655642507324,1.321518987341772,1.0,0.6556962025316456,0.6556962025316456,0.7463976945244957,,12.028474683544303,15.681295196341727,-0.6613734177215188,4.565245569620253,4.262
SUN_2PM_ET,3.5,FIVE_SOURCE_SELECTED,4src,347,0,347,195-149-3,195,149,3,0.5668604651162791,0.07988343849257346,1.1887608069164266,1.0,0.6397694524495677,0.6397694524495677,0.7278688524590164,,11.672233429394813,15.372897387916947,-0.0908357348703169,4.957291066282421,4.65
SUN_2PM_ET,3.5,FIVE_SOURCE_SELECTED,5src,347,0,347,195-149-3,195,149,3,0.5668604651162791,0.0798834384925735,1.1887608069164266,1.0,0.6397694524495677,0.6397694524495677,0.7278688524590164,,11.672233429394813,15.372897387916947,-0.0908357348703169,4.866092219020174,4.462
SUN_2PM_ET,3.5,BOTH_QUALIFY,4src,303,0,303,170-130-3,170,130,3,0.5666666666666667,0.07898683215085456,1.33003300330033,1.0,0.6600660066006601,0.6600660066006601,0.7547169811320755,,11.86483498349835,15.717431066022893,-0.03980198019801971,5.246930693069307,4.8775
SUN_2PM_ET,3.5,BOTH_QUALIFY,5src,303,0,303,170-130-3,170,130,3,0.5666666666666667,0.0789868321508546,1.33003300330033,1.0,0.6600660066006601,0.6600660066006601,0.7547169811320755,,11.86483498349835,15.717431066022893,-0.03980198019801971,5.012574257425743,4.594
SUN_2PM_ET,3.5,UNION,4src,439,0,439,253-183-3,253,183,3,0.5802752293577982,0.10550075809366283,1.2107061503416856,1.0,0.6400911161731208,0.6400911161731208,0.7260981912144703,,11.85983485193622,15.41265350190608,-0.6394134396355353,4.736007972665148,4.4
SUN_2PM_ET,3.5,UNION,5src,439,0,439,253-183-3,253,183,3,0.5802752293577982,0.10550075809366284,1.2107061503416856,1.0,0.6400911161731208,0.6400911161731208,0.7260981912144703,,11.85983485193622,15.41265350190608,-0.6394134396355353,4.4942961275626425,4.164
SUN_2PM_ET,4.0,FOUR_SOURCE_SELECTED,4src,284,0,284,162-119-3,162,119,3,0.5765124555160143,0.09742964826230617,1.3890845070422535,1.0,0.6690140845070423,0.6690140845070423,0.7569721115537849,,11.929841549295775,15.947857785851568,-0.8146302816901407,5.401320422535211,4.9712499999999995
SUN_2PM_ET,4.0,FOUR_SOURCE_SELECTED,5src,284,0,284,162-119-3,162,119,3,0.5765124555160143,0.09742964826230621,1.3890845070422535,1.0,0.6690140845070423,0.6690140845070423,0.7569721115537849,,11.929841549295775,15.947857785851568,-0.8146302816901407,5.020887323943662,4.686
SUN_2PM_ET,4.0,FIVE_SOURCE_SELECTED,4src,242,0,242,142-98-2,142,98,2,0.5916666666666667,0.12657581437845655,1.4504132231404958,1.0,0.6735537190082644,0.6735537190082644,0.7725118483412322,,11.783481404958678,15.893184649746896,0.5270764462809913,5.471704545454546,5.1725
SUN_2PM_ET,4.0,FIVE_SOURCE_SELECTED,5src,242,0,242,142-98-2,142,98,2,0.5916666666666667,0.12657581437845658,1.4504132231404958,1.0,0.6735537190082644,0.6735537190082644,0.7725118483412322,,11.783481404958678,15.893184649746896,0.5270764462809913,5.36398347107438,4.869
SUN_2PM_ET,4.0,BOTH_QUALIFY,4src,218,0,218,126-90-2,126,90,2,0.5833333333333334,0.11066830235515293,1.5,1.0,0.6788990825688074,0.6788990825688074,0.774869109947644,,11.876467889908255,16.044895428870657,0.21325688073394486,5.695275229357799,5.33625
SUN_2PM_ET,4.0,BOTH_QUALIFY,5src,218,0,218,126-90-2,126,90,2,0.5833333333333334,0.11066830235515299,1.5,1.0,0.6788990825688074,0.6788990825688074,0.774869109947644,,11.876467889908255,16.044895428870657,0.21325688073394486,5.4733394495412835,4.981
SUN_2PM_ET,4.0,UNION,4src,308,0,308,178-127-3,178,127,3,0.5836065573770491,0.1109599911449938,1.3587662337662338,1.0,0.6655844155844156,0.6655844155844156,0.7564575645756457,,11.852621753246753,15.835688038266358,-0.4879626623376623,5.248563311688312,4.85375
