model_id,threshold,checkpoint,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,3.5,THU_2PM_ET,61,35-25-1,35,25,1,0.5833333333333334,0.11092910516590772,2.680327868852459,2.5,0.8360655737704918,0.8360655737704918,0.9107142857142857,,15.736967213114756,19.136249279192878,-1.034262295081967,4.453852459016393,4.0575
spread_4src_25_25_25_25_v1,3.5,TUE_2PM_ET,72,28-44-0,28,44,0,0.3888888888888889,-0.2528054687899806,0.7361111111111112,0.5,0.5555555555555556,0.5555555555555556,0.7272727272727273,,13.459930555555554,16.843361323076884,1.0657638888888885,3.951388888888889,3.8
spread_4src_25_25_25_25_v1,3.5,WED_2PM_ET,44,17-26-1,17,26,1,0.3953488372093023,-0.23567632696901822,1.2045454545454546,0.5,0.5454545454545454,0.5454545454545454,0.6486486486486487,,13.420738636363636,15.807044329226649,-1.865625,4.306193181818181,3.91875
spread_4src_25_25_25_25_v1,4.0,CLOSE,73,33-40-0,33,40,0,0.4520547945205479,-0.136986301369863,0.0,0.0,0.0,0.0,,,13.392431506849315,16.180904781181773,0.3557876712328767,4.867568493150684,4.71
spread_4src_25_25_25_25_v1,4.0,FRI_2PM_ET,42,16-25-1,16,25,1,0.3902439024390244,-0.2579177400238897,2.4404761904761907,0.0,0.47619047619047616,0.47619047619047616,0.6451612903225806,,12.578273809523807,15.704251400610328,-1.8192261904761897,6.144226190476191,4.7125
spread_4src_25_25_25_25_v1,4.0,MON_3PM_ET,52,26-26-0,26,26,0,0.5,-0.04093478500465329,0.7980769230769231,0.5,0.6153846153846154,0.6153846153846154,0.7804878048780488,,14.087980769230768,17.08314171953202,-0.19461538461538436,4.69375,4.4725
spread_4src_25_25_25_25_v1,4.0,MON_9AM_ET,36,22-13-1,22,13,1,0.6285714285714286,0.19428386968667458,1.5138888888888888,0.5,0.6111111111111112,0.6111111111111112,0.7333333333333333,,9.989791666666665,12.449675635834854,-3.1064583333333324,4.891736111111111,4.24125
spread_4src_25_25_25_25_v1,4.0,SAT_11PM_ET,65,37-28-0,37,28,0,0.5692307692307692,0.08111547259378181,2.0692307692307694,2.0,0.7538461538461538,0.7538461538461538,0.8448275862068966,,11.88773076923077,15.382380420593105,1.0511153846153847,5.414115384615385,4.9625
spread_4src_25_25_25_25_v1,4.0,SUN_12PM_ET,157,102-53-2,102,53,2,0.6580645161290323,0.3154825355891942,6.56687898089172,5.0,0.8789808917197452,0.8789808917197452,0.92,,11.698821656050955,15.540096624702677,2.573152866242038,8.36095541401274,6.4475
spread_4src_25_25_25_25_v1,4.0,SUN_2PM_ET,130,79-49-2,79,49,2,0.6171875,0.1750539315756707,1.6538461538461537,1.5,0.6923076923076923,0.6923076923076923,0.7894736842105263,,11.19576923076923,14.450926720349914,-1.5006153846153842,5.294538461538462,4.905
spread_4src_25_25_25_25_v1,4.0,SUN_4PM_ET,237,118-116-3,118,116,3,0.5042735042735043,-0.03698213394610866,1.2426160337552743,1.0,0.6329113924050633,0.6329113924050633,0.7281553398058253,,13.062679324894514,15.946559090770743,1.509493670886076,5.3944725738396615,4.915
spread_4src_25_25_25_25_v1,4.0,SUN_9AM_ET,104,69-35-0,69,35,0,0.6634615384615384,0.262705719897967,1.3846153846153846,1.0,0.6442307692307693,0.6442307692307693,0.7976190476190477,,11.664399038461541,15.749852393615411,-1.831466346153846,5.411802884615384,5.126250000000001
spread_4src_25_25_25_25_v1,4.0,SUN_9PM_ET,57,30-26-1,30,26,1,0.5357142857142857,0.018114889535334543,0.41228070175438597,0.0,0.47368421052631576,0.47368421052631576,0.5625,,13.81956140350877,16.077483389794647,2.4455263157894733,4.898333333333334,4.505
spread_4src_25_25_25_25_v1,4.0,THU_2PM_ET,62,32-29-1,32,29,1,0.5245901639344263,0.002723654094188421,2.2096774193548385,2.0,0.7096774193548387,0.7096774193548387,0.8148148148148148,,14.889435483870969,18.50237225962852,-2.1783064516129027,4.852741935483871,4.36125
spread_4src_25_25_25_25_v1,4.0,TUE_2PM_ET,45,21-24-0,21,24,0,0.4666666666666667,-0.11821661963038957,1.1444444444444444,1.0,0.6444444444444445,0.6444444444444445,0.8529411764705882,,11.670222222222222,14.243794399277492,0.6148888888888889,4.624333333333333,4.4025
spread_4src_25_25_25_25_v1,4.0,WED_2PM_ET,39,20-18-1,20,18,1,0.5263157894736842,0.007033368586056797,1.564102564102564,0.5,0.6410256410256411,0.6410256410256411,0.7142857142857143,,12.718397435897435,15.868811447705228,-1.1039102564102565,4.949807692307692,4.7825
spread_4src_25_25_25_25_v1,4.5,CLOSE,70,34-35-1,34,35,1,0.4927536231884058,-0.05844155844155844,0.0,0.0,0.0,0.0,,,12.962714285714286,15.59112143749036,-1.6388571428571432,5.238928571428571,5.01875
spread_4src_25_25_25_25_v1,4.5,FRI_2PM_ET,51,26-24-1,26,24,1,0.52,-0.01701118954670441,2.7745098039215685,0.5,0.5490196078431373,0.5490196078431373,0.7,,12.702598039215689,16.468783166800698,-0.30710784313725453,6.630637254901961,5.2475
spread_4src_25_25_25_25_v1,4.5,MON_3PM_ET,45,26-19-0,26,19,0,0.5777777777777777,0.10874831586176832,0.9444444444444444,1.0,0.7333333333333333,0.7333333333333333,0.825,,12.013833333333334,15.08599622442394,-0.20138888888888823,5.160499999999999,4.8925
spread_4src_25_25_25_25_v1,4.5,MON_9AM_ET,23,16-7-0,16,7,0,0.6956521739130435,0.335508902853761,2.3043478260869565,1.0,0.7391304347826086,0.7391304347826086,0.8947368421052632,,13.694782608695652,16.033575877975025,-0.9363043478260873,5.738695652173912,4.825
spread_4src_25_25_25_25_v1,4.5,SAT_11PM_ET,44,22-22-0,22,22,0,0.5,-0.05419221104984715,2.272727272727273,2.0,0.75,0.75,0.8048780487804879,,13.228011363636362,16.628315001861626,0.8315340909090909,5.9616477272727275,5.2675
spread_4src_25_25_25_25_v1,4.5,SUN_12PM_ET,143,96-45-2,96,45,2,0.6808510638297872,0.36296675858288235,7.374125874125874,6.0,0.9090909090909091,0.9090909090909091,0.9420289855072463,,12.75965034965035,16.813335912616793,2.3002447552447554,9.043111888111888,6.78
spread_4src_25_25_25_25_v1,4.5,SUN_2PM_ET,93,57-35-1,57,35,1,0.6195652173913043,0.17967695387050225,1.89247311827957,2.0,0.7204301075268817,0.7204301075268817,0.8170731707317073,,11.795053763440857,14.933706827066553,-1.2940860215053764,5.728763440860215,5.38
spread_4src_25_25_25_25_v1,4.5,SUN_4PM_ET,176,88-85-3,88,85,3,0.5086705202312138,-0.028033935122220046,1.3892045454545454,1.0,0.6477272727272727,0.6477272727272727,0.75,,12.697727272727274,15.47619909714004,0.758409090909091,5.8821875,5.255000000000001
spread_4src_25_25_25_25_v1,4.5,SUN_9AM_ET,78,52-26-0,52,26,0,0.6666666666666666,0.27025199067558076,1.4679487179487178,1.0,0.6410256410256411,0.6410256410256411,0.7936507936507936,,11.168429487179486,15.034708617766887,-3.337660256410256,5.821442307692307,5.5675
spread_4src_25_25_25_25_v1,4.5,SUN_9PM_ET,41,20-21-0,20,21,0,0.4878048780487805,-0.07307745525851994,0.3780487804878049,0.5,0.5121951219512195,0.5121951219512195,0.6176470588235294,,14.953475609756094,17.113752060949654,0.23542682926829275,5.389451219512194,4.915
spread_4src_25_25_25_25_v1,4.5,THU_2PM_ET,39,19-18-2,19,18,2,0.5135135135135135,-0.018710134521828386,2.58974358974359,2.5,0.7435897435897436,0.7435897435897436,0.8285714285714286,,12.07871794871795,16.241588059432726,0.9430769230769233,5.503717948717949,5.135
spread_4src_25_25_25_25_v1,4.5,TUE_2PM_ET,35,14-20-1,14,20,1,0.4117647058823529,-0.20867142340828904,0.9571428571428572,0.5,0.6857142857142857,0.6857142857142857,0.8571428571428571,,13.796428571428573,16.366044377656703,2.6052857142857144,5.0760000000000005,5.0125
spread_4src_25_25_25_25_v1,4.5,WED_2PM_ET,30,14-15-1,14,15,1,0.4827586206896552,-0.07514314977027794,2.1,1.0,0.7666666666666667,0.7666666666666667,0.8214285714285714,,12.093916666666667,14.968719265800042,-1.861416666666667,5.293916666666666,4.96875
spread_4src_25_25_25_25_v1,5.0,CLOSE,50,26-24-0,26,24,0,0.52,-0.007272727272727268,0.0,0.0,0.0,0.0,,,12.387949999999998,14.756889183530516,-3.3884499999999993,5.6591499999999995,5.421250000000001
spread_4src_25_25_25_25_v1,5.0,FRI_2PM_ET,40,19-19-2,19,19,2,0.5,-0.053563357035048186,3.275,1.0,0.6,0.6,0.6857142857142857,,13.2671875,16.97659402953814,0.9010625000000004,7.5006875,5.72875
