model_id,threshold,season,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,4.0,2024,276,153-121-2,153,121,2,0.5583941605839416,0.06455115622134681,2.38768115942029,1.0,0.605072463768116,0.605072463768116,0.7767441860465116,,12.30185688405797,15.717630279650614,0.496802536231884,5.724864130434782,4.85
spread_4src_25_25_25_25_v1,4.0,2025,219,137-81-1,137,81,1,0.6284403669724771,0.19558649437996217,2.634703196347032,2.0,0.684931506849315,0.684931506849315,0.8379888268156425,,11.558961187214612,14.764845569713508,-1.3063356164383562,5.702294520547945,4.8675
spread_4src_25_25_25_25_v1,4.5,2021,136,67-67-2,67,67,2,0.5,0.009171156266938799,2.963235294117647,1.5,0.6838235294117647,0.6838235294117647,0.8303571428571429,,13.949834558823527,17.155674311299094,1.4043566176470592,7.004430147058823,5.516249999999999
spread_4src_25_25_25_25_v1,4.5,2022,161,86-74-1,86,74,1,0.5375,0.03471236346322747,1.6583850931677018,1.0,0.6708074534161491,0.6708074534161491,0.8059701492537313,,13.254922360248447,16.00330020676248,1.148835403726708,5.899270186335404,5.2175
spread_4src_25_25_25_25_v1,4.5,2023,174,98-71-5,98,71,5,0.5798816568047337,0.10778967739964317,1.6005747126436782,1.0,0.6206896551724138,0.6206896551724138,0.7552447552447552,,12.464511494252873,15.850460712964098,-0.2474425287356323,5.769942528735631,5.20875
spread_4src_25_25_25_25_v1,4.5,2024,220,123-94-3,123,94,3,0.5668202764976958,0.08049837025611588,2.959090909090909,1.5,0.6181818181818182,0.6181818181818182,0.7953216374269005,,12.09269318181818,15.500252445708162,0.043625000000000115,6.422238636363636,5.3412500000000005
spread_4src_25_25_25_25_v1,4.5,2025,177,110-66-1,110,66,1,0.625,0.1889415225751947,3.0508474576271185,2.0,0.7005649717514124,0.7005649717514124,0.8857142857142857,,11.806680790960453,15.159976532085723,-1.7140536723163844,6.212048022598871,5.3225
spread_4src_25_25_25_25_v1,5.0,2021,102,54-47-1,54,47,1,0.5346534653465347,0.09224652435247291,3.573529411764706,1.75,0.6666666666666666,0.6666666666666666,0.8192771084337349,,13.253455882352942,16.804626771922887,1.439387254901961,7.835612745098038,5.945
spread_4src_25_25_25_25_v1,5.0,2022,120,70-48-2,70,48,2,0.5932203389830508,0.14072301743220816,2.025,1.0,0.6833333333333333,0.6833333333333333,0.8118811881188119,,12.670833333333333,15.179173231767267,1.0870416666666667,6.513291666666666,5.6775
spread_4src_25_25_25_25_v1,5.0,2023,137,79-54-4,79,54,4,0.5939849624060151,0.13405839673102207,1.7591240875912408,1.0,0.6496350364963503,0.6496350364963503,0.7672413793103449,,12.561624087591241,15.848651064256835,-1.6699452554744527,6.260784671532846,5.615
spread_4src_25_25_25_25_v1,5.0,2024,174,103-68-3,103,68,3,0.6023391812865497,0.14698761726998752,3.5,1.5,0.6609195402298851,0.6609195402298851,0.8041958041958042,,11.989583333333334,15.556689972789288,0.3910201149425287,7.0303304597701155,5.83375
spread_4src_25_25_25_25_v1,5.0,2025,131,82-48-1,82,48,1,0.6307692307692307,0.2020150871628008,3.545801526717557,2.5,0.7099236641221374,0.7099236641221374,0.8857142857142857,,11.785515267175574,15.253944266863074,-0.7589885496183206,6.962843511450382,5.935
spread_4src_25_25_25_25_v1,6.0,2021,60,34-25-1,34,25,1,0.576271186440678,0.2108272425078051,5.158333333333333,3.0,0.7166666666666667,0.7166666666666667,0.8269230769230769,,13.992416666666667,18.271203892099358,1.2961666666666671,9.702666666666664,6.828749999999999
