season,week,date,game_id,team,opponent,side,role,spread,spread_bucket,ats_margin,ats_result,team_overall,team_offense,team_defense,opp_overall,opp_offense,opp_defense,overall_gap,off_vs_def_gap,def_vs_off_gap,team_overall_pct,opp_overall_pct,team_offense_pct,opp_offense_pct,team_defense_pct,opp_defense_pct,case,threshold,game_id_key,market_opening_home_spread,market_closing_home_spread,market_season,market_week,market_home_team,market_home_key,market_away_team,market_away_key,team_key,opponent_key,team_is_home_market,team_is_away_market,market_team_identity_valid,team_opening_spread,team_closing_spread,team_clv,market_joined
2023,2,2023-09-09T23:00:00.000Z,401525831,Rice,Houston,home,Underdog,7.166666666666667,underdog_1_to_7,9.166666666666668,W,73.0,72.0,74.0,60.0,77.0,43.0,13.0,29.0,-3.0,,,,,,,off_vs_def_gap,gap_25+,401525831,,7.5,2023,2,Rice,rice,Houston,houston,rice,houston,True,False,True,,7.5,,False
2023,2,2023-09-09T23:00:00.000Z,401520183,Texas,Alabama,away,Underdog,7.166666666666667,underdog_1_to_7,17.166666666666668,W,74.0,85.0,63.0,40.0,43.0,38.0,34.0,47.0,20.0,,,,,,,off_vs_def_gap,gap_25+,401520183,,-7.0,2023,2,Alabama,alabama,Texas,texas,texas,alabama,False,True,True,,7.0,,False
2023,2,2023-09-09T23:30:00.000Z,401520217,Wisconsin,Washington State,away,Favorite,-5.333333333333333,favorite_1_to_7,-14.333333333333332,L,72.0,75.0,68.0,62.0,73.0,50.0,10.0,25.0,-5.0,,,,,,,off_vs_def_gap,gap_25+,401520217,,5.0,2023,2,Washington State,washington state,Wisconsin,wisconsin,wisconsin,washington state,False,True,True,,-5.0,,False
2023,2,2023-09-10T00:30:00.000Z,401525493,Florida State,Southern Miss,home,Favorite,-31.0,favorite_22plus,22.0,W,87.0,80.0,94.0,60.0,68.0,53.0,27.0,27.0,26.0,,,,,,,off_vs_def_gap,gap_25+,401525493,,-31.0,2023,2,Florida State,florida state,Southern Miss,southern miss,florida state,southern miss,True,False,True,,-31.0,,False
2023,2,2023-09-10T02:30:00.000Z,401524003,USC,Stanford,home,Favorite,-28.666666666666668,favorite_22plus,17.333333333333332,W,76.0,75.0,78.0,35.0,34.0,36.0,41.0,39.0,44.0,,,,,,,off_vs_def_gap,gap_25+,401524003,,-28.5,2023,2,USC,usc,Stanford,stanford,usc,stanford,True,False,True,,-28.5,,False
2023,3,2023-09-16T19:30:00.000Z,401520227,Iowa,Western Michigan,home,Favorite,-28.5,favorite_22plus,2.5,W,57.0,64.0,49.0,49.0,67.0,31.0,8.0,33.0,-18.0,,,,,,,off_vs_def_gap,gap_25+,401520227,,-28.5,2023,3,Iowa,iowa,Western Michigan,western michigan,iowa,western michigan,True,False,True,,-28.5,,False
2023,3,2023-09-16T19:30:00.000Z,401524009,Oregon State,San Diego State,home,Favorite,-24.5,favorite_22plus,-7.5,L,65.0,78.0,52.0,56.0,71.0,40.0,9.0,38.0,-19.0,,,,,,,off_vs_def_gap,gap_25+,401524009,,-24.5,2023,3,Oregon State,oregon state,San Diego State,san diego state,oregon state,san diego state,True,False,True,,-24.5,,False
2023,3,2023-09-16T23:00:00.000Z,401531379,Louisiana,UAB,away,Underdog,2.0,underdog_1_to_7,22.0,W,66.0,78.0,54.0,39.0,36.0,42.0,27.0,36.0,18.0,,,,,,,off_vs_def_gap,gap_25+,401531379,,-2.0,2023,3,UAB,uab,Louisiana,louisiana,louisiana,uab,False,True,True,,2.0,,False
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,home,Favorite,-40.75,favorite_22plus,-15.75,L,81.0,84.0,78.0,59.0,63.0,54.0,22.0,30.0,15.0,,,,,,,off_vs_def_gap,gap_25+,401520232,,-40.5,2023,3,Michigan,michigan,Bowling Green,bowling green,michigan,bowling green,True,False,True,,-40.5,,False
2023,3,2023-09-17T00:00:00.000Z,401520238,New Mexico,New Mexico State,home,Favorite,-2.75,favorite_1_to_7,-12.75,L,64.0,78.0,49.0,64.0,77.0,51.0,0.0,27.0,-28.0,,,,,,,off_vs_def_gap,gap_25+,401520238,,-2.5,2023,3,New Mexico,new mexico,New Mexico State,new mexico state,new mexico,new mexico state,True,False,True,,-2.5,,False
2023,3,2023-09-17T00:00:00.000Z,401520238,New Mexico State,New Mexico,away,Underdog,2.75,underdog_1_to_7,12.75,W,64.0,77.0,51.0,64.0,78.0,49.0,0.0,28.0,-27.0,,,,,,,off_vs_def_gap,gap_25+,401520238,,-2.5,2023,3,New Mexico,new mexico,New Mexico State,new mexico state,new mexico state,new mexico,False,True,True,,2.5,,False
2023,3,2023-09-17T02:30:00.000Z,401525837,Kansas,Nevada,away,Favorite,-28.5,favorite_22plus,-21.5,L,85.0,91.0,80.0,53.0,53.0,54.0,32.0,37.0,27.0,,,,,,,off_vs_def_gap,gap_25+,401525837,,28.5,2023,3,Nevada,nevada,Kansas,kansas,kansas,nevada,False,True,True,,-28.5,,False
2023,3,2023-09-17T03:00:00.000Z,401520219,UTEP,Arizona,away,Underdog,18.25,underdog_15_to_21,-2.75,L,65.0,67.0,63.0,57.0,72.0,42.0,8.0,25.0,-9.0,,,,,,,off_vs_def_gap,gap_25+,401520219,,-18.0,2023,3,Arizona,arizona,UTEP,utep,utep,arizona,False,True,True,,18.0,,False
2023,4,2023-09-23T02:30:00.000Z,401532583,Boise State,San Diego State,away,Favorite,-5.833333333333333,favorite_1_to_7,-2.833333333333333,L,67.0,78.0,55.0,56.0,71.0,40.0,11.0,38.0,-16.0,,,,,,,off_vs_def_gap,gap_25+,401532583,,6.5,2023,4,San Diego State,san diego state,Boise State,boise state,boise state,san diego state,False,True,True,,-6.5,,False
2023,4,2023-09-23T17:30:00.000Z,401532406,Toledo,Western Michigan,home,Favorite,-21.5,favorite_15_to_21,-3.5,L,77.0,82.0,72.0,49.0,67.0,31.0,28.0,51.0,5.0,,,,,,,off_vs_def_gap,gap_25+,401532406,,-21.5,2023,4,Toledo,toledo,Western Michigan,western michigan,toledo,western michigan,True,False,True,,-21.5,,False
2023,4,2023-09-23T19:30:00.000Z,401525506,Boston College,Louisville,away,Underdog,13.833333333333334,underdog_8_to_14,-14.166666666666666,L,78.0,78.0,79.0,56.0,61.0,50.0,22.0,28.0,18.0,,,,,,,off_vs_def_gap,gap_25+,401525506,,-14.0,2023,4,Louisville,louisville,Boston College,boston college,boston college,louisville,False,True,True,,14.0,,False
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,away,Underdog,7.0,underdog_1_to_7,-7.0,L,71.0,80.0,62.0,40.0,43.0,38.0,31.0,42.0,19.0,,,,,,,off_vs_def_gap,gap_25+,401520250,,-7.0,2023,4,Alabama,alabama,Ole Miss,ole miss,ole miss,alabama,False,True,True,,7.0,,False
2023,4,2023-09-23T19:30:00.000Z,401532405,Bowling Green,Ohio,home,Underdog,13.0,underdog_8_to_14,-18.0,L,59.0,63.0,54.0,52.0,78.0,26.0,7.0,37.0,-24.0,,,,,,,off_vs_def_gap,gap_25+,401532405,,13.0,2023,4,Bowling Green,bowling green,Ohio,ohio,bowling green,ohio,True,False,True,,13.0,,False
2023,4,2023-09-23T19:30:00.000Z,401520272,UConn,Duke,home,Underdog,22.166666666666668,underdog_22plus,-11.833333333333332,L,80.0,89.0,71.0,71.0,82.0,60.0,9.0,29.0,-11.0,,,,,,,off_vs_def_gap,gap_25+,401520272,,22.0,2023,4,UConn,uconn,Duke,duke,uconn,duke,True,False,True,,22.0,,False
2023,4,2023-09-23T19:30:00.000Z,401525847,Kansas,BYU,home,Favorite,-9.333333333333334,favorite_8_to_14,1.666666666666666,W,85.0,91.0,80.0,63.0,62.0,65.0,22.0,26.0,18.0,,,,,,,off_vs_def_gap,gap_25+,401525847,,-9.0,2023,4,Kansas,kansas,BYU,byu,kansas,byu,True,False,True,,-9.0,,False
2023,4,2023-09-23T23:00:00.000Z,401524016,Arizona,Stanford,away,Favorite,-12.833333333333334,favorite_8_to_14,-11.833333333333334,L,57.0,72.0,42.0,35.0,34.0,36.0,22.0,36.0,8.0,,,,,,,off_vs_def_gap,gap_25+,401524016,,13.0,2023,4,Stanford,stanford,Arizona,arizona,arizona,stanford,False,True,True,,-13.0,,False
2023,4,2023-09-23T23:00:00.000Z,401520254,Sam Houston,Houston,away,Underdog,11.5,underdog_8_to_14,-19.5,L,71.0,68.0,75.0,60.0,77.0,43.0,11.0,25.0,-2.0,,,,,,,off_vs_def_gap,gap_25+,401520254,,-11.5,2023,4,Houston,houston,Sam Houston,sam houston,sam houston,houston,False,True,True,,11.5,,False
2023,4,2023-09-23T23:00:00.000Z,401524019,Oregon State,Washington State,away,Favorite,-3.0,favorite_1_to_7,-6.0,L,65.0,78.0,52.0,62.0,73.0,50.0,3.0,28.0,-21.0,,,,,,,off_vs_def_gap,gap_25+,401524019,,3.0,2023,4,Washington State,washington state,Oregon State,oregon state,oregon state,washington state,False,True,True,,-3.0,,False
2023,4,2023-09-23T23:00:00.000Z,401520258,LSU,Arkansas,home,Favorite,-17.666666666666668,favorite_15_to_21,-14.666666666666668,L,71.0,81.0,60.0,54.0,58.0,51.0,17.0,30.0,2.0,,,,,,,off_vs_def_gap,gap_25+,401520258,,-17.5,2023,4,LSU,lsu,Arkansas,arkansas,lsu,arkansas,True,False,True,,-17.5,,False
2023,4,2023-09-23T23:30:00.000Z,401531875,Louisiana,Buffalo,home,Favorite,-10.333333333333334,favorite_8_to_14,-3.333333333333334,L,66.0,78.0,54.0,53.0,57.0,49.0,13.0,29.0,-3.0,,,,,,,off_vs_def_gap,gap_25+,401531875,,-10.5,2023,4,Louisiana,louisiana,Buffalo,buffalo,louisiana,buffalo,True,False,True,,-10.5,,False
2023,4,2023-09-23T23:30:00.000Z,401525844,Texas,Baylor,away,Favorite,-16.5,favorite_15_to_21,15.5,W,74.0,85.0,63.0,55.0,60.0,51.0,19.0,34.0,3.0,,,,,,,off_vs_def_gap,gap_25+,401525844,,17.5,2023,4,Baylor,baylor,Texas,texas,texas,baylor,False,True,True,,-17.5,,False
2023,4,2023-09-24T03:59:00.000Z,401520253,New Mexico State,Hawai'i,away,Underdog,3.6666666666666665,underdog_1_to_7,0.6666666666666665,W,64.0,77.0,51.0,47.0,45.0,49.0,17.0,28.0,6.0,,,,,,,off_vs_def_gap,gap_25+,401520253,,-4.0,2023,4,Hawai'i,hawai i,New Mexico State,new mexico state,new mexico state,hawai i,False,True,True,,4.0,,False
2024,1,2024-08-30T00:00:00.000Z,401628448,Minnesota,North Carolina,home,Underdog,0.3333333333333333,unknown,-1.6666666666666667,L,71.0,68.0,74.0,37.0,37.0,36.0,34.0,32.0,37.0,,,,,,,off_vs_def_gap,gap_25+,401628448,,1.5,2024,1,Minnesota,minnesota,North Carolina,north carolina,minnesota,north carolina,True,False,True,,1.5,,False
2024,1,2024-08-31T16:00:00.000Z,401628323,Georgia,Clemson,home,Favorite,-11.666666666666666,favorite_8_to_14,19.333333333333336,W,65.0,76.0,55.0,64.0,79.0,49.0,1.0,27.0,-24.0,,,,,,,off_vs_def_gap,gap_25+,401628323,,-10.5,2024,1,Georgia,georgia,Clemson,clemson,georgia,clemson,True,False,True,,-10.5,,False
2024,1,2024-08-31T16:00:00.000Z,401628333,Virginia Tech,Vanderbilt,away,Favorite,-13.333333333333334,favorite_8_to_14,-20.333333333333336,L,86.0,95.0,77.0,60.0,54.0,65.0,26.0,30.0,23.0,,,,,,,off_vs_def_gap,gap_25+,401628333,,13.5,2024,1,Vanderbilt,vanderbilt,Virginia Tech,virginia tech,virginia tech,vanderbilt,False,True,True,,-13.5,,False
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,home,Favorite,-17.333333333333332,favorite_15_to_21,-1.333333333333332,L,74.0,81.0,67.0,27.0,22.0,33.0,47.0,48.0,45.0,,,,,,,off_vs_def_gap,gap_25+,401634304,,-17.5,2024,1,Syracuse,syracuse,Ohio,ohio,syracuse,ohio,True,False,True,,-17.5,,False
2024,1,2024-08-31T23:00:00.000Z,401643701,Nevada,Troy,away,Underdog,10.166666666666666,underdog_8_to_14,12.166666666666666,W,59.0,62.0,55.0,36.0,42.0,29.0,23.0,33.0,13.0,,,,,,,off_vs_def_gap,gap_25+,401643701,,-7.5,2024,1,Troy,troy,Nevada,nevada,nevada,troy,False,True,True,,7.5,,False
2024,1,2024-08-31T23:00:00.000Z,401628319,Western Kentucky,Alabama,away,Underdog,34.166666666666664,underdog_22plus,-28.833333333333336,L,61.0,59.0,64.0,44.0,56.0,33.0,17.0,26.0,8.0,,,,,,,off_vs_def_gap,gap_25+,401628319,,-37.5,2024,1,Alabama,alabama,Western Kentucky,western kentucky,western kentucky,alabama,False,True,True,,37.5,,False
2024,4,2024-09-21T16:00:00.000Z,401636879,West Virginia,Kansas,home,Favorite,-1.3333333333333333,favorite_1_to_7,2.666666666666667,W,70.0,89.0,52.0,59.0,62.0,56.0,11.0,33.0,-10.0,,,,,,,off_vs_def_gap,gap_25+,401636879,,-1.0,2024,4,West Virginia,west virginia,Kansas,kansas,west virginia,kansas,True,False,True,,-1.0,,False
2024,4,2024-09-21T16:00:00.000Z,401645328,Rice,Army,away,Underdog,7.333333333333333,underdog_1_to_7,-15.666666666666668,L,73.0,62.0,84.0,47.0,58.0,37.0,26.0,25.0,26.0,,,,,,,off_vs_def_gap,gap_25+,401645328,,-7.5,2024,4,Army,army,Rice,rice,rice,army,False,True,True,,7.5,,False
2025,3,2025-09-13T16:00:00.000Z,401761608,Troy,Memphis,home,Underdog,4.5,underdog_1_to_7,-16.5,L,66.0,64.0,68.0,39.0,45.0,33.0,27.0,31.0,23.0,,,,,,,off_vs_def_gap,gap_25+,401761608,,4.5,2025,3,Troy,troy,Memphis,memphis,troy,memphis,True,False,True,,4.5,,False
2023,1,2023-08-26T23:00:00.000Z,401532392,San Diego State,Ohio,home,Favorite,-2.9,favorite_1_to_7,4.1,W,56.0,71.0,40.0,52.0,78.0,26.0,4.0,45.0,-38.0,,,,,,,off_vs_def_gap,gap_30+,401532392,,-2.0,2023,1,San Diego State,san diego state,Ohio,ohio,san diego state,ohio,True,False,True,,-2.0,,False
2023,1,2023-08-26T23:00:00.000Z,401532392,Ohio,San Diego State,away,Underdog,2.9,underdog_1_to_7,-4.1,L,52.0,78.0,26.0,56.0,71.0,40.0,-4.0,38.0,-45.0,,,,,,,off_vs_def_gap,gap_30+,401532392,,-2.0,2023,1,San Diego State,san diego state,Ohio,ohio,ohio,san diego state,False,True,True,,2.0,,False
2023,1,2023-09-01T00:00:00.000Z,401520176,Utah,Florida,home,Favorite,-6.3,favorite_1_to_7,6.7,W,76.0,83.0,69.0,54.0,55.0,53.0,22.0,30.0,14.0,,,,,,,off_vs_def_gap,gap_30+,401520176,,-5.5,2023,1,Utah,utah,Florida,florida,utah,florida,True,False,True,,-5.5,,False
2023,1,2023-09-02T16:00:00.000Z,401520162,Michigan,East Carolina,home,Favorite,-35.4,favorite_22plus,-8.399999999999999,L,81.0,84.0,78.0,34.0,30.0,39.0,47.0,45.0,48.0,,,,,,,off_vs_def_gap,gap_30+,401520162,,-36.0,2023,1,Michigan,michigan,East Carolina,east carolina,michigan,east carolina,True,False,True,,-36.0,,False
2023,1,2023-09-02T18:00:00.000Z,401531387,Temple,Akron,home,Favorite,-9.875,favorite_8_to_14,-6.875,L,77.0,79.0,76.0,63.0,78.0,48.0,14.0,31.0,-2.0,,,,,,,off_vs_def_gap,gap_30+,401531387,,-9.5,2023,1,Temple,temple,Akron,akron,temple,akron,True,False,True,,-9.5,,False
2023,1,2023-09-02T23:00:00.000Z,401520173,Texas A&M,New Mexico,home,Favorite,-37.875,favorite_22plus,4.125,W,80.0,82.0,77.0,64.0,78.0,49.0,16.0,33.0,-1.0,,,,,,,off_vs_def_gap,gap_30+,401520173,,-37.5,2023,1,Texas A&M,texas a m,New Mexico,new mexico,texas a m,new mexico,True,False,True,,-37.5,,False
2023,1,2023-09-02T23:30:00.000Z,401525825,Wyoming,Texas Tech,home,Underdog,13.6,underdog_8_to_14,15.6,W,83.0,82.0,84.0,64.0,75.0,52.0,19.0,30.0,9.0,,,,,,,off_vs_def_gap,gap_30+,401525825,,13.0,2023,1,Wyoming,wyoming,Texas Tech,texas tech,wyoming,texas tech,True,False,True,,13.0,,False
2023,2,2023-09-09T16:00:00.000Z,401523999,Utah,Baylor,away,Favorite,-7.0,favorite_1_to_7,0.0,P,76.0,83.0,69.0,55.0,60.0,51.0,21.0,32.0,9.0,,,,,,,off_vs_def_gap,gap_30+,401523999,,7.0,2023,2,Baylor,baylor,Utah,utah,utah,baylor,False,True,True,,-7.0,,False
2023,2,2023-09-09T19:30:00.000Z,401525497,Syracuse,Western Michigan,home,Favorite,-24.666666666666668,favorite_22plus,16.333333333333332,W,73.0,73.0,72.0,49.0,67.0,31.0,24.0,42.0,5.0,,,,,,,off_vs_def_gap,gap_30+,401525497,,-24.5,2023,2,Syracuse,syracuse,Western Michigan,western michigan,syracuse,western michigan,True,False,True,,-24.5,,False
2023,2,2023-09-09T21:00:00.000Z,401524004,Washington,Tulsa,home,Favorite,-33.666666666666664,favorite_22plus,-0.6666666666666643,L,73.0,74.0,73.0,40.0,41.0,38.0,33.0,36.0,32.0,,,,,,,off_vs_def_gap,gap_30+,401524004,,-34.0,2023,2,Washington,washington,Tulsa,tulsa,washington,tulsa,True,False,True,,-34.0,,False
2023,2,2023-09-09T22:00:00.000Z,401520198,New Mexico State,Liberty,away,Underdog,9.333333333333334,underdog_8_to_14,-6.666666666666666,L,64.0,77.0,51.0,55.0,63.0,47.0,9.0,30.0,-12.0,,,,,,,off_vs_def_gap,gap_30+,401520198,,-9.0,2023,2,Liberty,liberty,New Mexico State,new mexico state,new mexico state,liberty,False,True,True,,9.0,,False
2023,2,2023-09-09T22:00:00.000Z,401531842,Louisiana,Old Dominion,away,Favorite,-6.0,favorite_1_to_7,-13.0,L,66.0,78.0,54.0,57.0,69.0,46.0,9.0,32.0,-15.0,,,,,,,off_vs_def_gap,gap_30+,401531842,,6.0,2023,2,Old Dominion,old dominion,Louisiana,louisiana,louisiana,old dominion,False,True,True,,-6.0,,False
2023,2,2023-09-09T23:00:00.000Z,401520183,Texas,Alabama,away,Underdog,7.166666666666667,underdog_1_to_7,17.166666666666668,W,74.0,85.0,63.0,40.0,43.0,38.0,34.0,47.0,20.0,,,,,,,off_vs_def_gap,gap_30+,401520183,,-7.0,2023,2,Alabama,alabama,Texas,texas,texas,alabama,False,True,True,,7.0,,False
2023,2,2023-09-10T02:30:00.000Z,401524003,USC,Stanford,home,Favorite,-28.666666666666668,favorite_22plus,17.333333333333332,W,76.0,75.0,78.0,35.0,34.0,36.0,41.0,39.0,44.0,,,,,,,off_vs_def_gap,gap_30+,401524003,,-28.5,2023,2,USC,usc,Stanford,stanford,usc,stanford,True,False,True,,-28.5,,False
2023,3,2023-09-16T19:30:00.000Z,401520227,Iowa,Western Michigan,home,Favorite,-28.5,favorite_22plus,2.5,W,57.0,64.0,49.0,49.0,67.0,31.0,8.0,33.0,-18.0,,,,,,,off_vs_def_gap,gap_30+,401520227,,-28.5,2023,3,Iowa,iowa,Western Michigan,western michigan,iowa,western michigan,True,False,True,,-28.5,,False
2023,3,2023-09-16T19:30:00.000Z,401524009,Oregon State,San Diego State,home,Favorite,-24.5,favorite_22plus,-7.5,L,65.0,78.0,52.0,56.0,71.0,40.0,9.0,38.0,-19.0,,,,,,,off_vs_def_gap,gap_30+,401524009,,-24.5,2023,3,Oregon State,oregon state,San Diego State,san diego state,oregon state,san diego state,True,False,True,,-24.5,,False
2023,3,2023-09-16T23:00:00.000Z,401531379,Louisiana,UAB,away,Underdog,2.0,underdog_1_to_7,22.0,W,66.0,78.0,54.0,39.0,36.0,42.0,27.0,36.0,18.0,,,,,,,off_vs_def_gap,gap_30+,401531379,,-2.0,2023,3,UAB,uab,Louisiana,louisiana,louisiana,uab,False,True,True,,2.0,,False
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,home,Favorite,-40.75,favorite_22plus,-15.75,L,81.0,84.0,78.0,59.0,63.0,54.0,22.0,30.0,15.0,,,,,,,off_vs_def_gap,gap_30+,401520232,,-40.5,2023,3,Michigan,michigan,Bowling Green,bowling green,michigan,bowling green,True,False,True,,-40.5,,False
2023,3,2023-09-17T02:30:00.000Z,401525837,Kansas,Nevada,away,Favorite,-28.5,favorite_22plus,-21.5,L,85.0,91.0,80.0,53.0,53.0,54.0,32.0,37.0,27.0,,,,,,,off_vs_def_gap,gap_30+,401525837,,28.5,2023,3,Nevada,nevada,Kansas,kansas,kansas,nevada,False,True,True,,-28.5,,False
2023,4,2023-09-23T02:30:00.000Z,401532583,Boise State,San Diego State,away,Favorite,-5.833333333333333,favorite_1_to_7,-2.833333333333333,L,67.0,78.0,55.0,56.0,71.0,40.0,11.0,38.0,-16.0,,,,,,,off_vs_def_gap,gap_30+,401532583,,6.5,2023,4,San Diego State,san diego state,Boise State,boise state,boise state,san diego state,False,True,True,,-6.5,,False
2023,4,2023-09-23T17:30:00.000Z,401532406,Toledo,Western Michigan,home,Favorite,-21.5,favorite_15_to_21,-3.5,L,77.0,82.0,72.0,49.0,67.0,31.0,28.0,51.0,5.0,,,,,,,off_vs_def_gap,gap_30+,401532406,,-21.5,2023,4,Toledo,toledo,Western Michigan,western michigan,toledo,western michigan,True,False,True,,-21.5,,False
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,away,Underdog,7.0,underdog_1_to_7,-7.0,L,71.0,80.0,62.0,40.0,43.0,38.0,31.0,42.0,19.0,,,,,,,off_vs_def_gap,gap_30+,401520250,,-7.0,2023,4,Alabama,alabama,Ole Miss,ole miss,ole miss,alabama,False,True,True,,7.0,,False
2023,4,2023-09-23T19:30:00.000Z,401532405,Bowling Green,Ohio,home,Underdog,13.0,underdog_8_to_14,-18.0,L,59.0,63.0,54.0,52.0,78.0,26.0,7.0,37.0,-24.0,,,,,,,off_vs_def_gap,gap_30+,401532405,,13.0,2023,4,Bowling Green,bowling green,Ohio,ohio,bowling green,ohio,True,False,True,,13.0,,False
2023,4,2023-09-23T23:00:00.000Z,401524016,Arizona,Stanford,away,Favorite,-12.833333333333334,favorite_8_to_14,-11.833333333333334,L,57.0,72.0,42.0,35.0,34.0,36.0,22.0,36.0,8.0,,,,,,,off_vs_def_gap,gap_30+,401524016,,13.0,2023,4,Stanford,stanford,Arizona,arizona,arizona,stanford,False,True,True,,-13.0,,False
2023,4,2023-09-23T23:00:00.000Z,401520258,LSU,Arkansas,home,Favorite,-17.666666666666668,favorite_15_to_21,-14.666666666666668,L,71.0,81.0,60.0,54.0,58.0,51.0,17.0,30.0,2.0,,,,,,,off_vs_def_gap,gap_30+,401520258,,-17.5,2023,4,LSU,lsu,Arkansas,arkansas,lsu,arkansas,True,False,True,,-17.5,,False
2023,4,2023-09-23T23:30:00.000Z,401525844,Texas,Baylor,away,Favorite,-16.5,favorite_15_to_21,15.5,W,74.0,85.0,63.0,55.0,60.0,51.0,19.0,34.0,3.0,,,,,,,off_vs_def_gap,gap_30+,401525844,,17.5,2023,4,Baylor,baylor,Texas,texas,texas,baylor,False,True,True,,-17.5,,False
2024,1,2024-08-30T00:00:00.000Z,401628448,Minnesota,North Carolina,home,Underdog,0.3333333333333333,unknown,-1.6666666666666667,L,71.0,68.0,74.0,37.0,37.0,36.0,34.0,32.0,37.0,,,,,,,off_vs_def_gap,gap_30+,401628448,,1.5,2024,1,Minnesota,minnesota,North Carolina,north carolina,minnesota,north carolina,True,False,True,,1.5,,False
2024,1,2024-08-31T16:00:00.000Z,401628333,Virginia Tech,Vanderbilt,away,Favorite,-13.333333333333334,favorite_8_to_14,-20.333333333333336,L,86.0,95.0,77.0,60.0,54.0,65.0,26.0,30.0,23.0,,,,,,,off_vs_def_gap,gap_30+,401628333,,13.5,2024,1,Vanderbilt,vanderbilt,Virginia Tech,virginia tech,virginia tech,vanderbilt,False,True,True,,-13.5,,False
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,home,Favorite,-17.333333333333332,favorite_15_to_21,-1.333333333333332,L,74.0,81.0,67.0,27.0,22.0,33.0,47.0,48.0,45.0,,,,,,,off_vs_def_gap,gap_30+,401634304,,-17.5,2024,1,Syracuse,syracuse,Ohio,ohio,syracuse,ohio,True,False,True,,-17.5,,False
2024,1,2024-08-31T23:00:00.000Z,401643701,Nevada,Troy,away,Underdog,10.166666666666666,underdog_8_to_14,12.166666666666666,W,59.0,62.0,55.0,36.0,42.0,29.0,23.0,33.0,13.0,,,,,,,off_vs_def_gap,gap_30+,401643701,,-7.5,2024,1,Troy,troy,Nevada,nevada,nevada,troy,False,True,True,,7.5,,False
2024,4,2024-09-21T16:00:00.000Z,401636879,West Virginia,Kansas,home,Favorite,-1.3333333333333333,favorite_1_to_7,2.666666666666667,W,70.0,89.0,52.0,59.0,62.0,56.0,11.0,33.0,-10.0,,,,,,,off_vs_def_gap,gap_30+,401636879,,-1.0,2024,4,West Virginia,west virginia,Kansas,kansas,west virginia,kansas,True,False,True,,-1.0,,False
2025,3,2025-09-13T16:00:00.000Z,401761608,Troy,Memphis,home,Underdog,4.5,underdog_1_to_7,-16.5,L,66.0,64.0,68.0,39.0,45.0,33.0,27.0,31.0,23.0,,,,,,,off_vs_def_gap,gap_30+,401761608,,4.5,2025,3,Troy,troy,Memphis,memphis,troy,memphis,True,False,True,,4.5,,False
2023,1,2023-08-26T23:30:00.000Z,401520147,Vanderbilt,Hawai'i,home,Favorite,-17.625,favorite_15_to_21,-10.625,L,65.0,73.0,56.0,47.0,45.0,49.0,18.0,24.0,11.0,,,,,,,def_vs_off_gap,gap_10+,401520147,,-17.0,2023,1,Vanderbilt,vanderbilt,Hawai'i,hawai i,vanderbilt,hawai i,True,False,True,,-17.0,,False
2023,1,2023-09-01T00:00:00.000Z,401520176,Utah,Florida,home,Favorite,-6.3,favorite_1_to_7,6.7,W,76.0,83.0,69.0,54.0,55.0,53.0,22.0,30.0,14.0,,,,,,,def_vs_off_gap,gap_10+,401520176,,-5.5,2023,1,Utah,utah,Florida,florida,utah,florida,True,False,True,,-5.5,,False
2023,1,2023-09-01T23:00:00.000Z,401525463,Miami,Miami (OH),home,Favorite,-16.625,favorite_15_to_21,18.375,W,70.0,62.0,77.0,69.0,61.0,76.0,1.0,-14.0,16.0,,,,,,,def_vs_off_gap,gap_10+,401525463,,-16.5,2023,1,Miami,miami,Miami (OH),miami ohio,miami,miami ohio,True,False,True,,-16.5,,False
2023,1,2023-09-01T23:00:00.000Z,401525463,Miami (OH),Miami,away,Underdog,16.625,underdog_15_to_21,-18.375,L,69.0,61.0,76.0,70.0,62.0,77.0,-1.0,-16.0,14.0,,,,,,,def_vs_off_gap,gap_10+,401525463,,-16.5,2023,1,Miami,miami,Miami (OH),miami ohio,miami ohio,miami,False,True,True,,16.5,,False
2023,1,2023-09-02T03:00:00.000Z,401523988,Hawai'i,Stanford,home,Underdog,3.625,underdog_1_to_7,-9.375,L,47.0,45.0,49.0,35.0,34.0,36.0,12.0,9.0,15.0,,,,,,,def_vs_off_gap,gap_10+,401523988,,2.0,2023,1,Hawai'i,hawai i,Stanford,stanford,hawai i,stanford,True,False,True,,2.0,,False
2023,1,2023-09-02T16:00:00.000Z,401520172,Louisiana Tech,SMU,away,Underdog,20.125,underdog_15_to_21,-3.875,L,72.0,62.0,81.0,52.0,56.0,48.0,20.0,14.0,25.0,,,,,,,def_vs_off_gap,gap_10+,401520172,,-21.0,2023,1,SMU,smu,Louisiana Tech,louisiana tech,louisiana tech,smu,False,True,True,,21.0,,False
