season,week,date,game_id,team,opponent,side,role,spread,spread_bucket,ats_margin,ats_result,team_overall,team_offense,team_defense,opp_overall,opp_offense,opp_defense,overall_gap,off_vs_def_gap,def_vs_off_gap,team_overall_pct,opp_overall_pct,team_offense_pct,opp_offense_pct,team_defense_pct,opp_defense_pct,case,threshold,game_id_key,market_opening_home_spread,market_closing_home_spread,market_season,market_week,market_home_team,market_home_key,market_away_team,market_away_key,team_key,opponent_key,team_is_home_market,team_is_away_market,market_team_identity_valid,team_opening_spread,team_closing_spread,team_clv,market_joined,team_conference,opponent_conference,team_tier,opponent_tier,matchup_class
2024,4,2024-09-21T19:30:00.000Z,401628494,Virginia Tech,Rutgers,home,Favorite,-3.25,favorite_1_to_7,-6.25,L,86.0,95.0,77.0,74.0,69.0,79.0,12.0,16.0,8.0,,,,,,,off_vs_def_gap,gap_10+,401628494,-3.5,-3.5,2024,4,Virginia Tech,virginia tech,Rutgers,rutgers,virginia tech,rutgers,True,False,True,-3.5,-3.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T20:00:00.000Z,401635553,Duke,Middle Tennessee,away,Favorite,-14.666666666666666,favorite_15_to_21,13.333333333333334,W,55.0,53.0,57.0,45.0,57.0,32.0,10.0,21.0,0.0,,,,,,,off_vs_def_gap,gap_10+,401635553,14.0,14.5,2024,4,Middle Tennessee,middle tennessee,Duke,duke,duke,middle tennessee,False,True,True,-14.0,-14.5,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T20:15:00.000Z,401628368,Missouri,Vanderbilt,home,Favorite,-18.0,favorite_15_to_21,-15.0,L,68.0,79.0,58.0,60.0,54.0,65.0,8.0,14.0,4.0,,,,,,,off_vs_def_gap,gap_10+,401628368,-21.0,-18.5,2024,4,Missouri,missouri,Vanderbilt,vanderbilt,missouri,vanderbilt,True,False,True,-21.0,-18.5,-2.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T22:00:00.000Z,401640991,Liberty,East Carolina,home,Favorite,-7.5,favorite_1_to_7,3.5,W,60.0,63.0,57.0,65.0,77.0,52.0,-5.0,11.0,-20.0,,,,,,,off_vs_def_gap,gap_10+,401640991,-7.5,-7.5,2024,4,Liberty,liberty,East Carolina,east carolina,liberty,east carolina,True,False,True,-7.5,-7.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T22:00:00.000Z,401640991,East Carolina,Liberty,away,Underdog,7.5,underdog_8_to_14,-3.5,L,65.0,77.0,52.0,60.0,63.0,57.0,5.0,20.0,-11.0,,,,,,,off_vs_def_gap,gap_10+,401640991,-7.5,-7.5,2024,4,Liberty,liberty,East Carolina,east carolina,east carolina,liberty,False,True,True,7.5,7.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:00:00.000Z,401635555,South Florida,Miami,home,Underdog,16.333333333333332,underdog_15_to_21,-18.666666666666668,L,72.0,87.0,58.0,66.0,79.0,53.0,6.0,34.0,-21.0,,,,,,,off_vs_def_gap,gap_10+,401635555,17.5,15.5,2024,4,South Florida,south florida,Miami,miami,south florida,miami,True,False,True,17.5,15.5,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:00:00.000Z,401635555,Miami,South Florida,away,Favorite,-16.333333333333332,favorite_15_to_21,18.666666666666668,W,66.0,79.0,53.0,72.0,87.0,58.0,-6.0,21.0,-34.0,,,,,,,off_vs_def_gap,gap_10+,401635555,17.5,15.5,2024,4,South Florida,south florida,Miami,miami,miami,south florida,False,True,True,-17.5,-15.5,-2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:00:00.000Z,401635551,California,Florida State,away,Underdog,2.8333333333333335,underdog_1_to_7,-2.1666666666666665,L,73.0,79.0,66.0,58.0,56.0,60.0,15.0,19.0,10.0,,,,,,,off_vs_def_gap,gap_10+,401635551,-2.0,-2.5,2024,4,Florida State,florida state,California,california,california,florida state,False,True,True,2.0,2.5,-0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:00:00.000Z,401628491,Northwestern,Washington,away,Underdog,11.833333333333334,underdog_8_to_14,-7.166666666666666,L,76.0,64.0,88.0,36.0,19.0,52.0,40.0,12.0,69.0,,,,,,,off_vs_def_gap,gap_10+,401628491,-10.5,-12.0,2024,4,Washington,washington,Northwestern,northwestern,northwestern,washington,False,True,True,10.5,12.0,-1.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:00:00.000Z,401641034,Sam Houston,New Mexico State,home,Favorite,-15.0,favorite_15_to_21,5.0,W,64.0,63.0,64.0,48.0,61.0,35.0,16.0,28.0,3.0,,,,,,,off_vs_def_gap,gap_10+,401641034,-14.0,-14.5,2024,4,Sam Houston,sam houston,New Mexico State,new mexico state,sam houston,new mexico state,True,False,True,-14.0,-14.5,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:00:00.000Z,401641008,Tulsa,Louisiana Tech,away,Underdog,2.3333333333333335,underdog_1_to_7,5.333333333333334,W,44.0,50.0,38.0,41.0,46.0,35.0,3.0,15.0,-8.0,,,,,,,off_vs_def_gap,gap_10+,401641008,-2.5,-1.5,2024,4,Louisiana Tech,louisiana tech,Tulsa,tulsa,tulsa,louisiana tech,False,True,True,2.5,1.5,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:30:00.000Z,401628487,Minnesota,Iowa,home,Underdog,2.8333333333333335,underdog_1_to_7,-14.166666666666666,L,71.0,68.0,74.0,69.0,80.0,58.0,2.0,10.0,-6.0,,,,,,,off_vs_def_gap,gap_10+,401628487,2.5,2.5,2024,4,Minnesota,minnesota,Iowa,iowa,minnesota,iowa,True,False,True,2.5,2.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:30:00.000Z,401628372,Texas A&M,Bowling Green,home,Favorite,-21.166666666666668,favorite_15_to_21,-15.166666666666668,L,72.0,77.0,67.0,48.0,52.0,45.0,24.0,32.0,15.0,,,,,,,off_vs_def_gap,gap_10+,401628372,-23.0,-21.0,2024,4,Texas A&M,texas a m,Bowling Green,bowling green,texas a m,bowling green,True,False,True,-23.0,-21.0,-2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-22T00:00:00.000Z,401628371,Texas,UL Monroe,home,Favorite,-43.0,favorite_22plus,5.0,W,70.0,74.0,66.0,40.0,39.0,41.0,30.0,33.0,27.0,,,,,,,off_vs_def_gap,gap_10+,401628371,-45.0,-41.5,2024,4,Texas,texas,UL Monroe,ulm,texas,ulm,True,False,True,-45.0,-41.5,-3.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-22T00:30:00.000Z,401643717,Purdue,Oregon State,away,Underdog,1.8333333333333333,underdog_1_to_7,-15.166666666666666,L,51.0,56.0,46.0,40.0,54.0,26.0,11.0,30.0,-8.0,,,,,,,off_vs_def_gap,gap_10+,401643717,-5.5,-1.5,2024,4,Oregon State,oregon state,Purdue,purdue,purdue,oregon state,False,True,True,5.5,1.5,4.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-23T23:00:00.000Z,401757218,Western Kentucky,Sam Houston,home,Favorite,-9.833333333333334,favorite_8_to_14,7.166666666666666,W,34.0,36.0,33.0,40.0,60.0,20.0,-6.0,16.0,-27.0,,,,,,,off_vs_def_gap,gap_10+,401757218,-7.0,-9.5,2025,1,Western Kentucky,western kentucky,Sam Houston,sam houston,western kentucky,sam houston,True,False,True,-7.0,-9.5,2.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-23T23:00:00.000Z,401757218,Sam Houston,Western Kentucky,away,Underdog,9.833333333333334,underdog_8_to_14,-7.166666666666666,L,40.0,60.0,20.0,34.0,36.0,33.0,6.0,27.0,-16.0,,,,,,,off_vs_def_gap,gap_10+,401757218,-7.0,-9.5,2025,1,Western Kentucky,western kentucky,Sam Houston,sam houston,sam houston,western kentucky,False,True,True,7.0,9.5,-2.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-28T22:00:00.000Z,401752794,Rutgers,Ohio,home,Favorite,-14.166666666666666,favorite_8_to_14,-11.166666666666666,L,71.0,80.0,62.0,59.0,55.0,62.0,12.0,18.0,7.0,,,,,,,off_vs_def_gap,gap_10+,401752794,-10.5,-15.5,2025,1,Rutgers,rutgers,Ohio,ohio,rutgers,ohio,True,False,True,-10.5,-15.5,5.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-28T23:00:00.000Z,401762789,Akron,Wyoming,home,Underdog,6.0,underdog_1_to_7,-4.0,L,49.0,60.0,38.0,64.0,79.0,48.0,-15.0,12.0,-41.0,,,,,,,off_vs_def_gap,gap_10+,401762789,9.5,5.0,2025,1,Akron,akron,Wyoming,wyoming,akron,wyoming,True,False,True,9.5,5.0,4.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-28T23:00:00.000Z,401762789,Wyoming,Akron,away,Favorite,-6.0,favorite_1_to_7,4.0,W,64.0,79.0,48.0,49.0,60.0,38.0,15.0,41.0,-12.0,,,,,,,off_vs_def_gap,gap_10+,401762789,9.5,5.0,2025,1,Akron,akron,Wyoming,wyoming,wyoming,akron,False,True,True,-9.5,-5.0,-4.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-28T23:00:00.000Z,401756848,UCF,Jacksonville State,home,Favorite,-19.166666666666668,favorite_15_to_21,-12.166666666666668,L,45.0,41.0,48.0,28.0,37.0,19.0,17.0,22.0,11.0,,,,,,,off_vs_def_gap,gap_10+,401756848,-16.5,-20.5,2025,1,UCF,ucf,Jacksonville State,jacksonville state,ucf,jacksonville state,True,False,True,-16.5,-20.5,4.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-29T01:00:00.000Z,401752796,Cincinnati,Nebraska,home,Underdog,6.0,underdog_1_to_7,3.0,W,68.0,65.0,71.0,60.0,68.0,53.0,8.0,12.0,3.0,,,,,,,off_vs_def_gap,gap_10+,401752796,6.5,6.0,2025,1,Cincinnati,cincinnati,Nebraska,nebraska,cincinnati,nebraska,True,False,True,6.5,6.0,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-29T01:00:00.000Z,401762791,Wisconsin,Miami (OH),home,Favorite,-18.0,favorite_15_to_21,-1.0,L,64.0,67.0,62.0,32.0,15.0,49.0,32.0,18.0,47.0,,,,,,,off_vs_def_gap,gap_10+,401762791,-17.5,-18.0,2025,1,Wisconsin,wisconsin,Miami (OH),miami ohio,wisconsin,miami ohio,True,False,True,-17.5,-18.0,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T00:00:00.000Z,401752667,Baylor,Auburn,home,Underdog,0.3333333333333333,unknown,-13.666666666666666,L,68.0,72.0,65.0,65.0,70.0,59.0,3.0,13.0,-5.0,,,,,,,off_vs_def_gap,gap_10+,401752667,1.5,1.0,2025,1,Baylor,baylor,Auburn,auburn,baylor,auburn,True,False,True,1.5,1.0,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T01:30:00.000Z,401757224,Sam Houston,UNLV,home,Underdog,10.333333333333334,underdog_8_to_14,-6.666666666666666,L,40.0,60.0,20.0,32.0,34.0,30.0,8.0,30.0,-14.0,,,,,,,off_vs_def_gap,gap_10+,401757224,13.5,9.0,2025,1,Sam Houston,sam houston,UNLV,unlv,sam houston,unlv,True,False,True,13.5,9.0,4.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T01:30:00.000Z,401757224,UNLV,Sam Houston,away,Favorite,-10.333333333333334,favorite_8_to_14,6.666666666666666,W,32.0,34.0,30.0,40.0,60.0,20.0,-8.0,14.0,-30.0,,,,,,,off_vs_def_gap,gap_10+,401757224,13.5,9.0,2025,1,Sam Houston,sam houston,UNLV,unlv,unlv,sam houston,False,True,True,-13.5,-9.0,-4.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T16:45:00.000Z,401752670,Kentucky,Toledo,home,Favorite,-9.833333333333334,favorite_8_to_14,-1.833333333333334,L,60.0,63.0,56.0,60.0,75.0,46.0,0.0,17.0,-19.0,,,,,,,off_vs_def_gap,gap_10+,401752670,-12.5,-10.0,2025,1,Kentucky,kentucky,Toledo,toledo,kentucky,toledo,True,False,True,-12.5,-10.0,-2.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T16:45:00.000Z,401752670,Toledo,Kentucky,away,Underdog,9.833333333333334,underdog_8_to_14,1.833333333333334,W,60.0,75.0,46.0,60.0,63.0,56.0,0.0,19.0,-17.0,,,,,,,off_vs_def_gap,gap_10+,401752670,-12.5,-10.0,2025,1,Kentucky,kentucky,Toledo,toledo,toledo,kentucky,False,True,True,12.5,10.0,2.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T19:30:00.000Z,401752807,Penn State,Nevada,home,Favorite,-44.166666666666664,favorite_22plus,-9.166666666666664,L,63.0,72.0,53.0,29.0,33.0,26.0,34.0,46.0,20.0,,,,,,,off_vs_def_gap,gap_10+,401752807,-43.5,-43.5,2025,1,Penn State,penn state,Nevada,nevada,penn state,nevada,True,False,True,-43.5,-43.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T22:00:00.000Z,401754616,Virginia,Coastal Carolina,home,Favorite,-13.166666666666666,favorite_8_to_14,27.833333333333336,W,61.0,60.0,62.0,47.0,63.0,31.0,14.0,29.0,-1.0,,,,,,,off_vs_def_gap,gap_10+,401754616,-12.5,-13.5,2025,1,Virginia,virginia,Coastal Carolina,coastal carolina,virginia,coastal carolina,True,False,True,-12.5,-13.5,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T23:00:00.000Z,401752678,Texas A&M,UTSA,home,Favorite,-23.0,favorite_22plus,-5.0,L,71.0,70.0,73.0,63.0,77.0,49.0,8.0,21.0,-4.0,,,,,,,off_vs_def_gap,gap_10+,401752678,-21.0,-24.0,2025,1,Texas A&M,texas a m,UTSA,utsa,texas a m,utsa,True,False,True,-21.0,-24.0,3.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T23:30:00.000Z,401752671,Clemson,LSU,home,Favorite,-4.833333333333333,favorite_1_to_7,-11.833333333333332,L,81.0,86.0,75.0,62.0,65.0,59.0,19.0,27.0,10.0,,,,,,,off_vs_def_gap,gap_10+,401752671,-2.5,-5.5,2025,1,Clemson,clemson,LSU,lsu,clemson,lsu,True,False,True,-2.5,-5.5,3.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T23:30:00.000Z,401752808,Michigan,New Mexico,home,Favorite,-35.166666666666664,favorite_22plus,-18.166666666666664,L,64.0,63.0,64.0,27.0,29.0,25.0,37.0,38.0,35.0,,,,,,,off_vs_def_gap,gap_10+,401752808,-34.5,-34.5,2025,1,Michigan,michigan,New Mexico,new mexico,michigan,new mexico,True,False,True,-34.5,-34.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-31T02:30:00.000Z,401756849,Arizona,Hawai'i,home,Favorite,-14.833333333333334,favorite_15_to_21,19.166666666666664,W,66.0,70.0,62.0,58.0,58.0,58.0,8.0,12.0,4.0,,,,,,,off_vs_def_gap,gap_10+,401756849,-10.5,-15.5,2025,1,Arizona,arizona,Hawai'i,hawai i,arizona,hawai i,True,False,True,-10.5,-15.5,5.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-31T03:00:00.000Z,401752800,Utah,UCLA,away,Favorite,-6.5,favorite_1_to_7,26.5,W,61.0,72.0,51.0,43.0,53.0,33.0,18.0,39.0,-2.0,,,,,,,off_vs_def_gap,gap_10+,401752800,3.0,6.5,2025,1,UCLA,ucla,Utah,utah,utah,ucla,False,True,True,-3.0,-6.5,3.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-09-02T00:00:00.000Z,401754523,TCU,North Carolina,away,Favorite,-3.3333333333333335,favorite_1_to_7,30.666666666666668,W,60.0,64.0,57.0,53.0,52.0,54.0,7.0,10.0,5.0,,,,,,,off_vs_def_gap,gap_10+,401754523,-2.5,3.5,2025,1,North Carolina,north carolina,TCU,tcu,tcu,north carolina,False,True,True,2.5,-3.5,6.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-05T23:00:00.000Z,401754528,James Madison,Louisville,away,Underdog,15.25,underdog_15_to_21,1.25,W,59.0,67.0,51.0,58.0,58.0,57.0,1.0,10.0,-7.0,,,,,,,off_vs_def_gap,gap_10+,401754528,-14.5,-15.5,2025,2,Louisville,louisville,James Madison,james madison,james madison,louisville,False,True,True,14.5,15.5,-1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T16:00:00.000Z,401754525,Baylor,SMU,away,Underdog,2.75,underdog_1_to_7,5.75,W,68.0,72.0,65.0,53.0,56.0,51.0,15.0,21.0,9.0,,,,,,,off_vs_def_gap,gap_10+,401754525,-4.5,-2.5,2025,2,SMU,smu,Baylor,baylor,baylor,smu,False,True,True,4.5,2.5,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T16:00:00.000Z,401752825,Illinois,Duke,away,Favorite,-2.5,favorite_1_to_7,23.5,W,76.0,78.0,75.0,58.0,60.0,56.0,18.0,22.0,15.0,,,,,,,off_vs_def_gap,gap_10+,401752825,2.5,2.5,2025,2,Duke,duke,Illinois,illinois,illinois,duke,False,True,True,-2.5,-2.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T16:00:00.000Z,401757227,Liberty,Jacksonville State,away,Favorite,-6.25,favorite_1_to_7,-16.25,L,66.0,61.0,72.0,28.0,37.0,19.0,38.0,42.0,35.0,,,,,,,off_vs_def_gap,gap_10+,401757227,5.5,6.5,2025,2,Jacksonville State,jacksonville state,Liberty,liberty,liberty,jacksonville state,False,True,True,-5.5,-6.5,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T19:30:00.000Z,401752818,Rutgers,Miami (OH),home,Favorite,-15.5,favorite_15_to_21,12.5,W,71.0,80.0,62.0,32.0,15.0,49.0,39.0,31.0,47.0,,,,,,,off_vs_def_gap,gap_10+,401752818,-13.5,-15.5,2025,2,Rutgers,rutgers,Miami (OH),miami ohio,rutgers,miami ohio,True,False,True,-13.5,-15.5,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,home,Favorite,-22.0,favorite_22plus,-8.0,L,68.0,65.0,71.0,38.0,45.0,30.0,30.0,35.0,26.0,,,,,,,off_vs_def_gap,gap_10+,401756880,-18.0,-22.5,2025,2,Cincinnati,cincinnati,Bowling Green,bowling green,cincinnati,bowling green,True,False,True,-18.0,-22.5,4.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T19:30:00.000Z,401752686,Kentucky,Ole Miss,home,Underdog,7.75,underdog_8_to_14,0.75,W,60.0,63.0,56.0,42.0,39.0,45.0,18.0,18.0,17.0,,,,,,,off_vs_def_gap,gap_10+,401752686,9.5,7.5,2025,2,Kentucky,kentucky,Ole Miss,ole miss,kentucky,ole miss,True,False,True,9.5,7.5,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T19:30:00.000Z,401754637,Clemson,Troy,home,Favorite,-30.25,favorite_22plus,-19.25,L,81.0,86.0,75.0,66.0,64.0,68.0,15.0,18.0,11.0,,,,,,,off_vs_def_gap,gap_10+,401754637,-31.5,-29.5,2025,2,Clemson,clemson,Troy,troy,clemson,troy,True,False,True,-31.5,-29.5,-2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T19:30:00.000Z,401762458,Navy,UAB,home,Favorite,-21.5,favorite_15_to_21,-7.5,L,63.0,73.0,52.0,39.0,38.0,40.0,24.0,33.0,14.0,,,,,,,off_vs_def_gap,gap_10+,401762458,-21.5,-22.5,2025,2,Navy,navy,UAB,uab,navy,uab,True,False,True,-21.5,-22.5,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T20:00:00.000Z,401752820,Wisconsin,Middle Tennessee,home,Favorite,-28.5,favorite_22plus,3.5,W,64.0,67.0,62.0,56.0,58.0,55.0,8.0,12.0,4.0,,,,,,,off_vs_def_gap,gap_10+,401752820,-28.5,-28.5,2025,2,Wisconsin,wisconsin,Middle Tennessee,middle tennessee,wisconsin,middle tennessee,True,False,True,-28.5,-28.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T23:00:00.000Z,401754527,North Carolina,Charlotte,away,Favorite,-15.75,favorite_15_to_21,1.25,W,53.0,52.0,54.0,30.0,18.0,41.0,23.0,11.0,36.0,,,,,,,off_vs_def_gap,gap_10+,401754527,13.0,15.0,2025,2,Charlotte,charlotte,North Carolina,north carolina,north carolina,charlotte,False,True,True,-13.0,-15.0,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T23:00:00.000Z,401757232,Toledo,Western Kentucky,home,Favorite,-8.0,favorite_8_to_14,16.0,W,60.0,75.0,46.0,34.0,36.0,33.0,26.0,42.0,10.0,,,,,,,off_vs_def_gap,gap_10+,401757232,-6.5,-7.5,2025,2,Toledo,toledo,Western Kentucky,western kentucky,toledo,western kentucky,True,False,True,-6.5,-7.5,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T23:00:00.000Z,401756884,Houston,Rice,away,Favorite,-13.5,favorite_8_to_14,12.5,W,65.0,68.0,61.0,39.0,29.0,50.0,26.0,18.0,32.0,,,,,,,off_vs_def_gap,gap_10+,401756884,12.5,13.5,2025,2,Rice,rice,Houston,houston,houston,rice,False,True,True,-12.5,-13.5,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T23:30:00.000Z,401752690,Oklahoma,Michigan,home,Favorite,-3.5,favorite_1_to_7,7.5,W,69.0,78.0,60.0,64.0,63.0,64.0,5.0,14.0,-3.0,,,,,,,off_vs_def_gap,gap_10+,401752690,-2.5,-3.5,2025,2,Oklahoma,oklahoma,Michigan,michigan,oklahoma,michigan,True,False,True,-2.5,-3.5,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T23:30:00.000Z,401752687,LSU,Louisiana Tech,home,Favorite,-36.5,favorite_22plus,-20.5,L,62.0,65.0,59.0,48.0,50.0,45.0,14.0,20.0,9.0,,,,,,,off_vs_def_gap,gap_10+,401752687,-32.5,-36.5,2025,2,LSU,lsu,Louisiana Tech,louisiana tech,lsu,louisiana tech,True,False,True,-32.5,-36.5,4.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T23:30:00.000Z,401752810,Nebraska,Akron,home,Favorite,-33.75,favorite_22plus,34.25,W,60.0,68.0,53.0,49.0,60.0,38.0,11.0,30.0,-7.0,,,,,,,off_vs_def_gap,gap_10+,401752810,-33.5,-33.5,2025,2,Nebraska,nebraska,Akron,akron,nebraska,akron,True,False,True,-33.5,-33.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-06T23:30:00.000Z,401752695,Vanderbilt,Virginia Tech,away,Underdog,2.0,underdog_1_to_7,26.0,W,70.0,68.0,73.0,54.0,52.0,56.0,16.0,12.0,21.0,,,,,,,off_vs_def_gap,gap_10+,401752695,-1.0,-1.5,2025,2,Virginia Tech,virginia tech,Vanderbilt,vanderbilt,vanderbilt,virginia tech,False,True,True,1.0,1.5,-0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-07T00:00:00.000Z,401752823,UCLA,UNLV,away,Favorite,-2.5,favorite_1_to_7,-9.5,L,43.0,53.0,33.0,32.0,34.0,30.0,11.0,23.0,-1.0,,,,,,,off_vs_def_gap,gap_10+,401752823,2.5,2.5,2025,2,UNLV,unlv,UCLA,ucla,ucla,unlv,False,True,True,-2.5,-2.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-07T01:00:00.000Z,401757229,New Mexico State,Tulsa,home,Underdog,3.25,underdog_1_to_7,10.25,W,65.0,69.0,61.0,47.0,42.0,52.0,18.0,17.0,19.0,,,,,,,off_vs_def_gap,gap_10+,401757229,3.5,3.5,2025,2,New Mexico State,new mexico state,Tulsa,tulsa,new mexico state,tulsa,True,False,True,3.5,3.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,2,2025-09-07T03:59:00.000Z,401757230,Hawai'i,Sam Houston,home,Favorite,-7.25,favorite_1_to_7,9.75,W,58.0,58.0,58.0,40.0,60.0,20.0,18.0,38.0,-2.0,,,,,,,off_vs_def_gap,gap_10+,401757230,-7.5,-7.5,2025,2,Hawai'i,hawai i,Sam Houston,sam houston,hawai i,sam houston,True,False,True,-7.5,-7.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,3,2025-09-12T23:30:00.000Z,401756893,Houston,Colorado,home,Favorite,-3.8333333333333335,favorite_1_to_7,12.166666666666666,W,65.0,68.0,61.0,50.0,44.0,55.0,15.0,13.0,17.0,,,,,,,off_vs_def_gap,gap_10+,401756893,-4.5,-4.0,2025,3,Houston,houston,Colorado,colorado,houston,colorado,True,False,True,-4.5,-4.0,-0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,3,2025-09-13T02:00:00.000Z,401752837,UCLA,New Mexico,home,Favorite,-15.5,favorite_15_to_21,-40.5,L,43.0,53.0,33.0,27.0,29.0,25.0,16.0,28.0,4.0,,,,,,,off_vs_def_gap,gap_10+,401752837,-15.0,-15.5,2025,3,UCLA,ucla,New Mexico,new mexico,ucla,new mexico,True,False,True,-15.0,-15.5,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,3,2025-09-13T16:00:00.000Z,401754623,Clemson,Georgia Tech,away,Favorite,-2.8333333333333335,favorite_1_to_7,-5.833333333333334,L,81.0,86.0,75.0,64.0,64.0,65.0,17.0,21.0,11.0,,,,,,,off_vs_def_gap,gap_10+,401754623,6.5,3.0,2025,3,Georgia Tech,georgia tech,Clemson,clemson,clemson,georgia tech,False,True,True,-6.5,-3.0,-3.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,3,2025-09-13T16:00:00.000Z,401761608,Troy,Memphis,home,Underdog,4.5,underdog_1_to_7,-16.5,L,66.0,64.0,68.0,39.0,45.0,33.0,27.0,31.0,23.0,,,,,,,off_vs_def_gap,gap_10+,401761608,,4.5,2025,3,Troy,troy,Memphis,memphis,troy,memphis,True,False,True,,4.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2025,3,2025-09-13T16:00:00.000Z,401752703,Oklahoma,Temple,away,Favorite,-23.833333333333332,favorite_22plus,15.166666666666668,W,69.0,78.0,60.0,51.0,59.0,43.0,18.0,35.0,1.0,,,,,,,off_vs_def_gap,gap_10+,401752703,25.5,24.5,2025,3,Temple,temple,Oklahoma,oklahoma,oklahoma,temple,False,True,True,-25.5,-24.5,-1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,3,2025-09-13T16:45:00.000Z,401752697,Auburn,South Alabama,home,Favorite,-26.333333333333332,favorite_22plus,-10.333333333333332,L,65.0,70.0,59.0,57.0,63.0,51.0,8.0,19.0,-4.0,,,,,,,off_vs_def_gap,gap_10+,401752697,-25.5,-26.5,2025,3,Auburn,auburn,South Alabama,south alabama,auburn,south alabama,True,False,True,-25.5,-26.5,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
