game_id,week,date,away_team,home_team,projected_margin_home,projected_total,market_spread_home,market_spread_text,market_spread_book,market_spread_price,market_line_source,market_price_status,market_line_note,market_books_count,market_books_available,market_total,market_total_book,market_total_over_price,market_total_under_price,market_total_last_update,has_actual_market_spread,has_actual_market_total,spread_edge_home_if_actual,total_edge_if_actual
g457,7,2026-10-17,UNLV,Air Force,-4.075,56.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g458,7,2026-10-17,Florida Atlantic,Army,8.1475,57.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g459,7,2026-10-17,Notre Dame,BYU,-11.0375,53.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g460,7,2026-10-17,TCU,Baylor,-1.085,56.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g461,7,2026-10-17,Pittsburgh,Boston College,-9.4475,53.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g462,7,2026-10-17,Ball State,Bowling Green,8.39,46.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g463,7,2026-10-17,Massachusetts,Buffalo,17.3625,46.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g464,7,2026-10-17,Wake Forest,California,0.785,49.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g465,7,2026-10-17,Western Michigan,Central Michigan,-4.965,45.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g466,7,2026-10-17,Charleston So.,Clemson,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g467,7,2026-10-17,Utah,Colorado,-10.5725,52.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g468,7,2026-10-17,North Carolina,Duke,5.6975,52.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g469,7,2026-10-17,Toledo,Eastern Michigan,-8.565,47.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g470,7,2026-10-17,Auburn,Georgia,14.61,48.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g471,7,2026-10-17,New Mexico,Hawaii,0.2125,53.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g472,7,2026-10-17,Oklahoma State,Houston,8.3775,53.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g473,7,2026-10-17,Ohio State,Indiana,-1.3375,50.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g474,7,2026-10-17,Georgia State,James Madison,23.1625,55.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g475,7,2026-10-17,Kansas,Kansas State,7.955,55.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g476,7,2026-10-17,Mississippi State,LSU,16.46,50.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g477,7,2026-10-17,Troy,Louisiana,0.71,56.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g478,7,2026-10-17,Rutgers,Maryland,3.0075,53.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g479,7,2026-10-17,Florida State,Miami-FL,16.2425,49.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g480,7,2026-10-17,Akron,Miami-OH,12.96,43.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g481,7,2026-10-17,Penn State,Michigan,4.1975,50.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g482,7,2026-10-17,Northwestern,Michigan State,-1.4875,48.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g483,7,2026-10-17,Nevada,North Dakota State,12.5863,48.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g484,7,2026-10-17,Kentucky,Oklahoma,16.0275,46.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g485,7,2026-10-17,Missouri,Ole Miss,6.4,51.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g486,7,2026-10-17,Nebraska,Oregon,22.735,52.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g487,7,2026-10-17,Washington State,Oregon State,-3.0075,46.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g488,7,2026-10-17,Washington,Purdue,-14.9225,50.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g489,7,2026-10-17,Tulsa,Rice,-2.6625,52.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g490,7,2026-10-17,Virginia,SMU,7.135,49.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g491,7,2026-10-17,Ohio,Sacramento State,-5.8178,46.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g492,7,2026-10-17,Fresno State,San Diego State,3.9225,45.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g493,7,2026-10-17,Kent State,South Florida,23.3675,54.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g494,7,2026-10-17,Arkansas State,Southern Miss,-1.8075,55.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g495,7,2026-10-17,Elon,Stanford,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g496,7,2026-10-17,Louisville,Syracuse,-11.1375,49.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g497,7,2026-10-17,Charlotte,Temple,16.555,56.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g498,7,2026-10-17,Alabama,Tennessee,-1.4575,52.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g499,7,2026-10-17,Florida,Texas,13.7,49.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g500,7,2026-10-17,The Citadel,Texas A&M,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g501,7,2026-10-17,Colorado State,Texas State,11.1,57.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g502,7,2026-10-17,Arizona State,Texas Tech,19.86,50.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g503,7,2026-10-17,Wisconsin,UCLA,0.31,46.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g504,7,2026-10-17,Louisiana Tech,UL-Monroe,-9.5125,52.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g505,7,2026-10-17,San Jose State,UTEP,-2.285,50.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g506,7,2026-10-17,Navy,UTSA,-1.3775,57.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g507,7,2026-10-17,Arkansas,Vanderbilt,6.8125,60.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g508,7,2026-10-17,Georgia Tech,Virginia Tech,2.1675,52.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g509,7,2026-10-17,Cincinnati,West Virginia,0.39,53.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g510,7,2026-10-17,Northern Illinois,Wyoming,8.8675,43.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g511,8,2026-10-20,Missouri State,Delaware,6.495,54.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g512,8,2026-10-20,Middle Tennessee,Florida International,8.91,55.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g513,8,2026-10-20,South Alabama,Marshall,3.945,60.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g514,8,2026-10-21,Liberty,Kennesaw State,0.59,54.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g515,8,2026-10-21,New Mexico State,Sam Houston,-3.715,52.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g516,8,2026-10-22,James Madison,Appalachian State,-10.8975,53.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g517,8,2026-10-22,East Carolina,Memphis,2.3125,54.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g518,8,2026-10-23,Army,Tulsa,-5.72,53.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g519,8,2026-10-24,Texas A&M,Alabama,1.6,48.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g520,8,2026-10-24,Iowa State,Arizona,10.015,48.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g521,8,2026-10-24,Kansas State,Arizona State,0.2675,52.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g522,8,2026-10-24,Georgia State,Arkansas State,12.5625,57.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g523,8,2026-10-24,LSU,Auburn,-2.835,45.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g524,8,2026-10-24,Sacramento State,Ball State,-3.4022,50.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g525,8,2026-10-24,Bowling Green,Buffalo,4.8425,43.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g526,8,2026-10-24,BYU,Central Florida,-9.5975,49.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g527,8,2026-10-24,Miami-OH,Central Michigan,-3.0925,44.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g528,8,2026-10-24,Texas Tech,Cincinnati,-17.1675,53.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g529,8,2026-10-24,Virginia Tech,Clemson,8.6175,49.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g530,8,2026-10-24,San Diego State,Colorado State,-10.1775,46.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g531,8,2026-10-24,Massachusetts,Connecticut,20.755,51.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g532,8,2026-10-24,Rice,Florida Atlantic,7.435,55.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g533,8,2026-10-24,Boston College,Georgia Tech,11.0175,52.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g534,8,2026-10-24,Oregon,Illinois,-16.5875,53.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g535,8,2026-10-24,Baylor,Kansas,1.3125,57.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g536,8,2026-10-24,Akron,Kent State,-0.0125,48.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g537,8,2026-10-24,Vanderbilt,Kentucky,-3.165,51.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g538,8,2026-10-24,Old Dominion,Louisiana Tech,-4.65,49.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g539,8,2026-10-24,Pittsburgh,Miami-FL,17.04,51.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g540,8,2026-10-24,Indiana,Michigan,-7.78,49.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g541,8,2026-10-24,Iowa,Minnesota,-7.6825,46.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g542,8,2026-10-24,Oklahoma,Mississippi State,-10.6325,51.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g543,8,2026-10-24,North Texas,Navy,8.4,56.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g544,8,2026-10-24,San Jose State,Nevada,2.2575,49.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g545,8,2026-10-24,North Dakota State,New Mexico,2.9262,50.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g546,8,2026-10-24,Syracuse,North Carolina,7.5475,47.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g547,8,2026-10-24,Hawaii,Northern Illinois,-12.88,50.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g548,8,2026-10-24,Rutgers,Northwestern,5.095,52.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g549,8,2026-10-24,Eastern Michigan,Ohio,9.0875,45.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g550,8,2026-10-24,Colorado,Oklahoma State,4.635,52.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g551,8,2026-10-24,California,SMU,13.5075,53.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g552,8,2026-10-24,Tennessee,South Carolina,-1.935,55.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g553,8,2026-10-24,Louisiana,Southern Miss,-1.73,57.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g554,8,2026-10-24,NC State,Stanford,-6.2725,51.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g555,8,2026-10-24,West Virginia,TCU,10.2675,52.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g556,8,2026-10-24,Ole Miss,Texas,9.25,53.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g557,8,2026-10-24,Utah State,Texas State,4.825,62.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g558,8,2026-10-24,Western Michigan,Toledo,3.125,44.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g559,8,2026-10-24,UL-Monroe,Troy,14.0975,52.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g560,8,2026-10-24,UTSA,Tulane,5.0825,55.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g561,8,2026-10-24,Michigan State,UCLA,4.18,52.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g562,8,2026-10-24,Houston,Utah,7.96,54.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g563,8,2026-10-24,Duke,Virginia,7.14,53.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g564,8,2026-10-24,Boise State,Washington State,-4.555,48.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g565,8,2026-10-24,USC,Wisconsin,-11.5425,48.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g566,8,2026-10-24,Air Force,Wyoming,-2.21,47.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g567,9,2026-10-27,Sam Houston,Missouri State,10.8625,52.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g568,9,2026-10-27,Delaware,Western Kentucky,7.345,57.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g569,9,2026-10-28,Kennesaw State,Middle Tennessee,-6.7725,52.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g570,9,2026-10-28,Jacksonville State,New Mexico State,-4.9875,53.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g571,9,2026-10-29,Troy,James Madison,11.5875,52.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g572,9,2026-10-29,Florida Atlantic,North Texas,7.705,60.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g573,9,2026-10-30,Baylor,Central Florida,-0.7625,53.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g574,9,2026-10-30,Tulane,Charlotte,-21.165,51.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g575,9,2026-10-30,Kent State,Sacramento State,5.0747,52.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g576,9,2026-10-31,Connecticut,Air Force,5.38,52.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g577,9,2026-10-31,Missouri,Arkansas,-6.23,56.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g578,9,2026-10-31,Arizona State,BYU,9.8,50.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g579,9,2026-10-31,Texas State,Boise State,11.355,61.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g580,9,2026-10-31,Utah,Cincinnati,-7.09,54.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g581,9,2026-10-31,Kansas State,Colorado,-5.9225,53.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g582,9,2026-10-31,Boston College,Duke,11.115,56.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g583,9,2026-10-31,Temple,East Carolina,10.35,54.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g584,9,2026-10-31,Clemson,Florida State,-1.5575,48.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g585,9,2026-10-31,Oregon State,Fresno State,9.8625,45.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g586,9,2026-10-31,Florida,Georgia,11.2975,48.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g587,9,2026-10-31,Appalachian State,Georgia Southern,5.155,55.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g588,9,2026-10-31,Coastal Carolina,Georgia State,-3.575,56.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g589,9,2026-10-31,Minnesota,Indiana,25.62,47.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g590,9,2026-10-31,Wisconsin,Iowa,11.6225,43.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g591,9,2026-10-31,Oklahoma State,Iowa State,3.0525,49.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g592,9,2026-10-31,Florida International,Liberty,8.2725,56.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g593,9,2026-10-31,Stanford,Louisville,16.8275,48.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g594,9,2026-10-31,Illinois,Maryland,-5.0425,51.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g595,9,2026-10-31,Army,Memphis,4.415,55.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g596,9,2026-10-31,California,NC State,5.87,55.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g597,9,2026-10-31,Notre Dame,Navy,-26.2075,54.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g598,9,2026-10-31,Washington,Nebraska,-5.2225,50.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g599,9,2026-10-31,Miami-FL,North Carolina,-18.77,46.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g600,9,2026-10-31,UTEP,North Dakota State,17.5288,49.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g601,9,2026-10-31,South Carolina,Oklahoma,10.4525,47.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g602,9,2026-10-31,Marshall,Old Dominion,7.8175,54.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g603,9,2026-10-31,Auburn,Ole Miss,8.3625,50.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g604,9,2026-10-31,Northwestern,Oregon,25.6425,49.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g605,9,2026-10-31,Purdue,Penn State,21.2575,51.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g606,9,2026-10-31,Georgia Tech,Pittsburgh,3.63,53.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g607,9,2026-10-31,Michigan,Rutgers,-13.4575,54.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g608,9,2026-10-31,Washington State,San Diego State,4.5775,46.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g609,9,2026-10-31,New Mexico,San Jose State,-9.77,51.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g610,9,2026-10-31,Louisiana Tech,South Alabama,0.7875,55.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g611,9,2026-10-31,UAB,South Florida,20.165,57.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g612,9,2026-10-31,SMU,Syracuse,-12.22,50.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g613,9,2026-10-31,Kansas,TCU,6.8725,54.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g614,9,2026-10-31,Mississippi State,Texas,22.3375,54.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g615,9,2026-10-31,Arizona,Texas Tech,16.9475,52.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g616,9,2026-10-31,Nevada,UCLA,18.98,50.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g617,9,2026-10-31,Southern Miss,UL-Monroe,-5.0775,53.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g618,9,2026-10-31,Northern Illinois,UNLV,20.4525,52.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g619,9,2026-10-31,Ohio State,USC,-10.155,53.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g620,9,2026-10-31,Colorado State,Utah State,8.975,50.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g621,9,2026-10-31,Virginia,Wake Forest,-1.3575,45.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g622,9,2026-10-31,Bowling Green,Western Michigan,12.1825,43.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g623,10,2026-11-03,Ohio,Akron,-8.08,42.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g624,10,2026-11-03,Buffalo,Miami-OH,8.4675,43.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g625,10,2026-11-04,Central Michigan,Eastern Michigan,-2.875,48.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g626,10,2026-11-04,Ball State,Massachusetts,-4.03,49.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g627,10,2026-11-04,Toledo,Sacramento State,-9.6953,48.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g628,10,2026-11-05,UTSA,Florida Atlantic,-5.4275,61.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g629,10,2026-11-05,James Madison,Southern Miss,-12.6075,53.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g630,10,2026-11-06,TCU,Arizona,3.1625,52.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g631,10,2026-11-06,South Florida,East Carolina,0.075,53.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g632,10,2026-11-07,Georgia State,Appalachian State,9.565,56.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g633,10,2026-11-07,Colorado,Arizona State,8.79,50.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g634,10,2026-11-07,UL-Monroe,Arkansas State,13.385,54.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g635,10,2026-11-07,Air Force,Army,5.5625,52.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g636,10,2026-11-07,Arkansas,Auburn,9.2675,54.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g637,10,2026-11-07,Iowa State,Baylor,5.7675,52.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g638,10,2026-11-07,Florida State,Boston College,-10.245,51.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g639,10,2026-11-07,Old Dominion,Coastal Carolina,-9.665,50.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g640,10,2026-11-07,Boise State,Colorado State,-15.355,49.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g641,10,2026-11-07,North Carolina,Connecticut,-9.14,49.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g642,10,2026-11-07,Oklahoma,Florida,-2.095,46.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g643,10,2026-11-07,Missouri State,Florida International,3.8175,54.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g644,10,2026-11-07,Marshall,Georgia Southern,1.7975,59.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g645,10,2026-11-07,Louisville,Georgia Tech,-3.39,51.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g646,10,2026-11-07,Cincinnati,Houston,6.23,54.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g647,10,2026-11-07,Nebraska,Illinois,3.6475,52.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g648,10,2026-11-07,Sam Houston,Jacksonville State,16.7025,55.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g649,10,2026-11-07,Central Florida,Kansas,4.775,50.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g650,10,2026-11-07,Oklahoma State,Kansas State,10.4875,54.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g651,10,2026-11-07,Delaware,Kennesaw State,3.385,54.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g652,10,2026-11-07,Alabama,LSU,2.3875,44.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
