event_id,start_time_utc,away_team,home_team,odd_id,market_name,stat_id,stat_entity_id,period_id,bet_type_id,side_id,book_odds,book_spread,book_over_under,books_count,books
MqZ2egIP5A3T0fDWIAF1,2026-09-05T23:00:00.000Z,Missouri State,Texas A&M,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-105,,52.5,4,"bovada,caesars,draftkings,fanduel"
MqZ2egIP5A3T0fDWIAF1,2026-09-05T23:00:00.000Z,Missouri State,Texas A&M,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+38.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
MqZ2egIP5A3T0fDWIAF1,2026-09-05T23:00:00.000Z,Missouri State,Texas A&M,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-38.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
MqZ2egIP5A3T0fDWIAF1,2026-09-05T23:00:00.000Z,Missouri State,Texas A&M,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+2000,,,1,unibet
MqZ2egIP5A3T0fDWIAF1,2026-09-05T23:00:00.000Z,Missouri State,Texas A&M,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-50000,,,1,unibet
MqZ2egIP5A3T0fDWIAF1,2026-09-05T23:00:00.000Z,Missouri State,Texas A&M,points-all-1q-ou-over,1st Quarter Over/Under,points,all,1q,ou,over,-117,,40.5,0,
MqZ2egIP5A3T0fDWIAF1,2026-09-05T23:00:00.000Z,Missouri State,Texas A&M,points-all-1q-ou-under,1st Quarter Over/Under,points,all,1q,ou,under,,,,0,
Z91ZtMSoOLs0ejgUSkyt,2026-09-05T23:00:00.000Z,Sam Houston,Troy,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+700,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
Z91ZtMSoOLs0ejgUSkyt,2026-09-05T23:00:00.000Z,Sam Houston,Troy,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-1250,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
Z91ZtMSoOLs0ejgUSkyt,2026-09-05T23:00:00.000Z,Sam Houston,Troy,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,50.5,4,"bovada,caesars,draftkings,fanduel"
Z91ZtMSoOLs0ejgUSkyt,2026-09-05T23:00:00.000Z,Sam Houston,Troy,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-109,,50.5,4,"bovada,caesars,draftkings,fanduel"
Z91ZtMSoOLs0ejgUSkyt,2026-09-05T23:00:00.000Z,Sam Houston,Troy,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+17.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
Z91ZtMSoOLs0ejgUSkyt,2026-09-05T23:00:00.000Z,Sam Houston,Troy,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-17.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
bnPQwgu3S8yE9hXpuhkj,2026-09-05T23:00:00.000Z,Florida International,South Florida,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,54.5,4,"bovada,caesars,draftkings,fanduel"
bnPQwgu3S8yE9hXpuhkj,2026-09-05T23:00:00.000Z,Florida International,South Florida,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,54.5,4,"bovada,caesars,draftkings,fanduel"
bnPQwgu3S8yE9hXpuhkj,2026-09-05T23:00:00.000Z,Florida International,South Florida,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+12.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
bnPQwgu3S8yE9hXpuhkj,2026-09-05T23:00:00.000Z,Florida International,South Florida,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-12.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
bnPQwgu3S8yE9hXpuhkj,2026-09-05T23:00:00.000Z,Florida International,South Florida,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+340,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
bnPQwgu3S8yE9hXpuhkj,2026-09-05T23:00:00.000Z,Florida International,South Florida,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-462,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
TJ6DlzmPVDrSBTfxxVmG,2026-09-05T23:30:00.000Z,Western Michigan,Michigan,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-115,,47.5,4,"bovada,caesars,draftkings,fanduel"
TJ6DlzmPVDrSBTfxxVmG,2026-09-05T23:30:00.000Z,Western Michigan,Michigan,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-105,,47.5,4,"bovada,caesars,draftkings,fanduel"
TJ6DlzmPVDrSBTfxxVmG,2026-09-05T23:30:00.000Z,Western Michigan,Michigan,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+1644,,,5,"bovada,draftkings,fanduel,pointsbet,unibet"
TJ6DlzmPVDrSBTfxxVmG,2026-09-05T23:30:00.000Z,Western Michigan,Michigan,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-10000,,,4,"draftkings,fanduel,pointsbet,unibet"
TJ6DlzmPVDrSBTfxxVmG,2026-09-05T23:30:00.000Z,Western Michigan,Michigan,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+26.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
TJ6DlzmPVDrSBTfxxVmG,2026-09-05T23:30:00.000Z,Western Michigan,Michigan,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-26.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
rMHlsh9uyGQJHnyrq4eo,2026-09-05T23:30:00.000Z,UL Monroe,Mississippi State,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+1448,,,3,"fanduel,pointsbet,unibet"
rMHlsh9uyGQJHnyrq4eo,2026-09-05T23:30:00.000Z,UL Monroe,Mississippi State,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-10000,,,3,"fanduel,pointsbet,unibet"
rMHlsh9uyGQJHnyrq4eo,2026-09-05T23:30:00.000Z,UL Monroe,Mississippi State,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-105,,55.5,4,"bovada,caesars,draftkings,fanduel"
rMHlsh9uyGQJHnyrq4eo,2026-09-05T23:30:00.000Z,UL Monroe,Mississippi State,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-115,,55.5,4,"bovada,caesars,draftkings,fanduel"
rMHlsh9uyGQJHnyrq4eo,2026-09-05T23:30:00.000Z,UL Monroe,Mississippi State,points-away-game-sp-away,Spread,points,away,game,sp,away,-111,+28.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
rMHlsh9uyGQJHnyrq4eo,2026-09-05T23:30:00.000Z,UL Monroe,Mississippi State,points-home-game-sp-home,Spread,points,home,game,sp,home,-109,-28.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+352,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-485,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,50.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,50.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+11.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-11.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-all-game-yn-yes,Any Points Yes/No,points,all,game,yn,yes,+120,,,0,
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-all-1h-ou-under,1st Half Over/Under,points,all,1h,ou,under,-109,,80.5,0,
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-all-1q-ou-under,1st Quarter Over/Under,points,all,1q,ou,under,-122,,43.5,0,
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-all-game-yn-no,Any Points Yes/No,points,all,game,yn,no,,,,0,
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-all-1h-ou-over,1st Half Over/Under,points,all,1h,ou,over,,,,0,
vxeZPeAdUGI8dtMW1B7d,2026-09-05T23:30:00.000Z,Clemson,LSU,points-all-1q-ou-over,1st Quarter Over/Under,points,all,1q,ou,over,,,,0,
ToQQRtL0qjnAmogJV2hn,2026-09-05T23:45:00.000Z,Florida Atlantic,Florida,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+1048,,,3,"fanduel,pointsbet,unibet"
ToQQRtL0qjnAmogJV2hn,2026-09-05T23:45:00.000Z,Florida Atlantic,Florida,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-4446,,,3,"fanduel,pointsbet,unibet"
ToQQRtL0qjnAmogJV2hn,2026-09-05T23:45:00.000Z,Florida Atlantic,Florida,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+26.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
ToQQRtL0qjnAmogJV2hn,2026-09-05T23:45:00.000Z,Florida Atlantic,Florida,points-home-game-sp-home,Spread,points,home,game,sp,home,-111,-26.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
ToQQRtL0qjnAmogJV2hn,2026-09-05T23:45:00.000Z,Florida Atlantic,Florida,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,57.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
ToQQRtL0qjnAmogJV2hn,2026-09-05T23:45:00.000Z,Florida Atlantic,Florida,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,57.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
KUvjPeTJpsVjlkykfZLQ,2026-09-06T02:00:00.000Z,Central Michigan,New Mexico,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,49.5,3,"caesars,draftkings,fanduel"
KUvjPeTJpsVjlkykfZLQ,2026-09-06T02:00:00.000Z,Central Michigan,New Mexico,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,49.5,3,"caesars,draftkings,fanduel"
KUvjPeTJpsVjlkykfZLQ,2026-09-06T02:00:00.000Z,Central Michigan,New Mexico,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+12.5,,4,"bovada,caesars,draftkings,fanduel"
KUvjPeTJpsVjlkykfZLQ,2026-09-06T02:00:00.000Z,Central Michigan,New Mexico,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-12.5,,4,"bovada,caesars,draftkings,fanduel"
KUvjPeTJpsVjlkykfZLQ,2026-09-06T02:00:00.000Z,Central Michigan,New Mexico,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+385,,,5,"caesars,draftkings,fanduel,pointsbet,unibet"
KUvjPeTJpsVjlkykfZLQ,2026-09-06T02:00:00.000Z,Central Michigan,New Mexico,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-600,,,5,"caesars,draftkings,fanduel,pointsbet,unibet"
WUmsJRPZFs2zuoOoxtcM,2026-09-06T02:00:00.000Z,UNLV,Hawai'i,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,58.5,4,"bovada,caesars,draftkings,fanduel"
WUmsJRPZFs2zuoOoxtcM,2026-09-06T02:00:00.000Z,UNLV,Hawai'i,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,58.5,4,"bovada,caesars,draftkings,fanduel"
WUmsJRPZFs2zuoOoxtcM,2026-09-06T02:00:00.000Z,UNLV,Hawai'i,points-away-game-ml-away,Moneyline,points,away,game,ml,away,-130,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
WUmsJRPZFs2zuoOoxtcM,2026-09-06T02:00:00.000Z,UNLV,Hawai'i,points-home-game-ml-home,Moneyline,points,home,game,ml,home,+105,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
WUmsJRPZFs2zuoOoxtcM,2026-09-06T02:00:00.000Z,UNLV,Hawai'i,points-away-game-sp-away,Spread,points,away,game,sp,away,-105,-1,,4,"bovada,caesars,draftkings,fanduel"
WUmsJRPZFs2zuoOoxtcM,2026-09-06T02:00:00.000Z,UNLV,Hawai'i,points-home-game-sp-home,Spread,points,home,game,sp,home,-115,+1,,4,"bovada,caesars,draftkings,fanduel"
5YQ1dVIMxRp5wfxLUQ58,2026-09-06T02:30:00.000Z,Western Kentucky,Nevada,points-away-game-ml-away,Moneyline,points,away,game,ml,away,-142,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
5YQ1dVIMxRp5wfxLUQ58,2026-09-06T02:30:00.000Z,Western Kentucky,Nevada,points-home-game-ml-home,Moneyline,points,home,game,ml,home,+119,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
5YQ1dVIMxRp5wfxLUQ58,2026-09-06T02:30:00.000Z,Western Kentucky,Nevada,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,53,4,"bovada,caesars,draftkings,fanduel"
5YQ1dVIMxRp5wfxLUQ58,2026-09-06T02:30:00.000Z,Western Kentucky,Nevada,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,53,4,"bovada,caesars,draftkings,fanduel"
5YQ1dVIMxRp5wfxLUQ58,2026-09-06T02:30:00.000Z,Western Kentucky,Nevada,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,-3,,5,"bovada,caesars,draftkings,espnbet,fanduel"
5YQ1dVIMxRp5wfxLUQ58,2026-09-06T02:30:00.000Z,Western Kentucky,Nevada,points-home-game-sp-home,Spread,points,home,game,sp,home,-109,+3,,4,"bovada,caesars,draftkings,fanduel"
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-away-game-sp-away,Spread,points,away,game,sp,away,-115,+1.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-home-game-sp-home,Spread,points,home,game,sp,home,-109,-1.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,54.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,54.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-away-game-ml-away,Moneyline,points,away,game,ml,away,-105,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-120,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-all-game-yn-yes,Any Points Yes/No,points,all,game,yn,yes,-275,,,0,
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-all-1h-ou-under,1st Half Over/Under,points,all,1h,ou,under,-113,,81.5,0,
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-all-1h-ou-over,1st Half Over/Under,points,all,1h,ou,over,-115,,81.5,0,
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-all-1q-ou-under,1st Quarter Over/Under,points,all,1q,ou,under,-122,,41.5,0,
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-all-1q-ou-over,1st Quarter Over/Under,points,all,1q,ou,over,-106,,41.5,0,
C5ZhYNmlvzvlsvVS1QOG,2026-09-06T02:30:00.000Z,UCLA,California,points-all-game-yn-no,Any Points Yes/No,points,all,game,yn,no,,,,0,
GofL3r3jtxe0HDbnDdXB,2026-09-06T20:00:00.000Z,Washington State,Washington,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-112,,50.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
GofL3r3jtxe0HDbnDdXB,2026-09-06T20:00:00.000Z,Washington State,Washington,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-109,,50.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
GofL3r3jtxe0HDbnDdXB,2026-09-06T20:00:00.000Z,Washington State,Washington,points-away-game-sp-away,Spread,points,away,game,sp,away,-112,+21.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
GofL3r3jtxe0HDbnDdXB,2026-09-06T20:00:00.000Z,Washington State,Washington,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-21.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
GofL3r3jtxe0HDbnDdXB,2026-09-06T20:00:00.000Z,Washington State,Washington,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+1000,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
GofL3r3jtxe0HDbnDdXB,2026-09-06T20:00:00.000Z,Washington State,Washington,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-2000,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,47.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,47.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+20.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-home-game-sp-home,Spread,points,home,game,sp,home,-111,-20.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+900,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-2000,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-all-game-yn-no,Any Points Yes/No,points,all,game,yn,no,-115,,,0,
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-all-1h-ou-under,1st Half Over/Under,points,all,1h,ou,under,-107,,85.5,0,
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-all-1h-ou-over,1st Half Over/Under,points,all,1h,ou,over,-122,,85.5,0,
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-all-1q-ou-under,1st Quarter Over/Under,points,all,1q,ou,under,-109,,43.5,0,
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-all-1q-ou-over,1st Quarter Over/Under,points,all,1q,ou,over,-120,,43.5,0,
FkwCzMlpJyoD1FXMMXdV,2026-09-06T23:30:00.000Z,Wisconsin,Notre Dame,points-all-game-yn-yes,Any Points Yes/No,points,all,game,yn,yes,,,,0,
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-109,,55.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-112,,55.5,5,"betmgm,bovada,caesars,draftkings,fanduel"
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+6.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-home-game-sp-home,Spread,points,home,game,sp,home,-112,-6.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+180,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-240,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-all-1h-ou-under,1st Half Over/Under,points,all,1h,ou,under,-107,,85.5,0,
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-all-1q-ou-under,1st Quarter Over/Under,points,all,1q,ou,under,-114,,43.5,0,
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-all-1q-ou-over,1st Quarter Over/Under,points,all,1q,ou,over,-114,,43.5,0,
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-all-1h-ou-over,1st Half Over/Under,points,all,1h,ou,over,-122,,85.5,0,
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-all-game-yn-no,Any Points Yes/No,points,all,game,yn,no,,,,0,
UT07SgbIqNfjdj3eh3BV,2026-09-06T23:30:00.000Z,Louisville,Ole Miss,points-all-game-yn-yes,Any Points Yes/No,points,all,game,yn,yes,-125,,,0,
2O4LCAU0yn6jnyPhhdE6,2026-09-07T23:30:00.000Z,SMU,Florida State,points-home-game-ml-home,Moneyline,points,home,game,ml,home,+111,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
2O4LCAU0yn6jnyPhhdE6,2026-09-07T23:30:00.000Z,SMU,Florida State,points-away-game-ml-away,Moneyline,points,away,game,ml,away,-140,,,6,"bovada,caesars,draftkings,fanduel,pointsbet,unibet"
2O4LCAU0yn6jnyPhhdE6,2026-09-07T23:30:00.000Z,SMU,Florida State,points-home-game-sp-home,Spread,points,home,game,sp,home,-109,+2.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
2O4LCAU0yn6jnyPhhdE6,2026-09-07T23:30:00.000Z,SMU,Florida State,points-away-game-sp-away,Spread,points,away,game,sp,away,-113,-2.5,,5,"betmgm,bovada,caesars,draftkings,fanduel"
2O4LCAU0yn6jnyPhhdE6,2026-09-07T23:30:00.000Z,SMU,Florida State,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,53,5,"betmgm,bovada,caesars,draftkings,fanduel"
2O4LCAU0yn6jnyPhhdE6,2026-09-07T23:30:00.000Z,SMU,Florida State,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,53,5,"betmgm,bovada,caesars,draftkings,fanduel"
LWnu84ONVoodtcDuxGON,2026-09-12T00:00:00.000Z,Missouri,Kansas,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,51.5,1,fanduel
LWnu84ONVoodtcDuxGON,2026-09-12T00:00:00.000Z,Missouri,Kansas,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-111,,51.5,1,fanduel
LWnu84ONVoodtcDuxGON,2026-09-12T00:00:00.000Z,Missouri,Kansas,points-away-game-ml-away,Moneyline,points,away,game,ml,away,-240,,,3,"fanduel,pointsbet,unibet"
LWnu84ONVoodtcDuxGON,2026-09-12T00:00:00.000Z,Missouri,Kansas,points-home-game-ml-home,Moneyline,points,home,game,ml,home,+185,,,3,"fanduel,pointsbet,unibet"
LWnu84ONVoodtcDuxGON,2026-09-12T00:00:00.000Z,Missouri,Kansas,points-away-game-sp-away,Spread,points,away,game,sp,away,-113,-6.5,,2,"draftkings,fanduel"
LWnu84ONVoodtcDuxGON,2026-09-12T00:00:00.000Z,Missouri,Kansas,points-home-game-sp-home,Spread,points,home,game,sp,home,-106,+6.5,,2,"draftkings,fanduel"
AH0pqoDo39T8h4SWooJU,2026-09-12T16:00:00.000Z,Oklahoma,Michigan,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,45.5,4,"betmgm,bovada,caesars,fanduel"
AH0pqoDo39T8h4SWooJU,2026-09-12T16:00:00.000Z,Oklahoma,Michigan,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,45.5,4,"betmgm,bovada,caesars,fanduel"
AH0pqoDo39T8h4SWooJU,2026-09-12T16:00:00.000Z,Oklahoma,Michigan,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+116,,,5,"bovada,caesars,fanduel,pointsbet,unibet"
AH0pqoDo39T8h4SWooJU,2026-09-12T16:00:00.000Z,Oklahoma,Michigan,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-144,,,5,"bovada,caesars,fanduel,pointsbet,unibet"
AH0pqoDo39T8h4SWooJU,2026-09-12T16:00:00.000Z,Oklahoma,Michigan,points-away-game-sp-away,Spread,points,away,game,sp,away,-109,+2.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
AH0pqoDo39T8h4SWooJU,2026-09-12T16:00:00.000Z,Oklahoma,Michigan,points-home-game-sp-home,Spread,points,home,game,sp,home,-115,-2.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
AH0pqoDo39T8h4SWooJU,2026-09-12T16:00:00.000Z,Oklahoma,Michigan,points-all-game-yn-yes,Any Points Yes/No,points,all,game,yn,yes,-160,,,0,
AH0pqoDo39T8h4SWooJU,2026-09-12T16:00:00.000Z,Oklahoma,Michigan,points-all-game-yn-no,Any Points Yes/No,points,all,game,yn,no,,,,0,
lHVm91DwSbOUDBgDUrAD,2026-09-12T16:00:00.000Z,Arizona State,Texas A&M,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+14.5,,1,draftkings
lHVm91DwSbOUDBgDUrAD,2026-09-12T16:00:00.000Z,Arizona State,Texas A&M,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-14.5,,1,draftkings
