coach,team,category,consumer,canonical_wins,canonical_losses,canonical_pushes,canonical_sample,consumer_wins,consumer_losses,consumer_pushes,consumer_sample,displayed_sample,record_sum_matches_displayed_sample,sample_loss_pct,more_than_10_pct_below_canonical,status,canonical_source
Jimmy Rogers,Iowa State,first_half_ats,Coach Trends,1,1,0,2,1,1,0,2,2,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jimmy Rogers,Iowa State,first_half_totals,Team,1,1,0,2,1,1,0,2,2,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jimmy Rogers,Iowa State,first_half_totals,Matchup,1,1,0,2,1,1,0,2,2,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jimmy Rogers,Iowa State,first_half_totals,Coach Trends,1,1,0,2,1,1,0,2,2,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jimmy Rogers,Iowa State,second_half_ats,Team,0,2,0,2,0,2,0,2,2,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jimmy Rogers,Iowa State,second_half_ats,Matchup,0,2,0,2,0,2,0,2,2,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jimmy Rogers,Iowa State,second_half_ats,Coach Trends,0,2,0,2,0,2,0,2,2,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jimmy Rogers,Iowa State,second_half_totals,Team,0,1,1,2,0,1,1,2,2,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jimmy Rogers,Iowa State,second_half_totals,Matchup,0,1,1,2,0,1,1,2,2,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jimmy Rogers,Iowa State,second_half_totals,Coach Trends,0,1,1,2,0,1,1,2,2,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,full_game_ats,Team,3,9,0,12,3,9,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,full_game_ats,Matchup,3,9,0,12,3,9,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,full_game_ats,Coach Trends,3,9,0,12,3,9,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,full_game_totals,Team,9,3,0,12,9,3,0,12,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,full_game_totals,Matchup,9,3,0,12,9,3,0,12,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,full_game_totals,Coach Trends,9,3,0,12,9,3,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,favorite_ats,Team,0,1,0,1,0,1,0,1,1,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,favorite_ats,Matchup,0,1,0,1,0,1,0,1,1,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,favorite_ats,Coach Trends,0,1,0,1,0,1,0,1,1,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,favorite_totals,Team,1,0,0,1,1,0,0,1,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,favorite_totals,Matchup,1,0,0,1,1,0,0,1,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,favorite_totals,Coach Trends,1,0,0,1,1,0,0,1,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,underdog_ats,Team,3,8,0,11,3,8,0,11,11,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,underdog_ats,Matchup,3,8,0,11,3,8,0,11,11,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,underdog_ats,Coach Trends,3,8,0,11,3,8,0,11,11,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,underdog_totals,Team,8,3,0,11,8,3,0,11,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,underdog_totals,Matchup,8,3,0,11,8,3,0,11,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,underdog_totals,Coach Trends,8,3,0,11,8,3,0,11,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Harasymiak,Massachusetts,first_half_ats,Team,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,first_half_ats,Matchup,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,first_half_ats,Coach Trends,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,first_half_totals,Team,3,0,0,3,3,0,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,first_half_totals,Matchup,3,0,0,3,3,0,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,first_half_totals,Coach Trends,3,0,0,3,3,0,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,second_half_ats,Team,0,3,0,3,0,3,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,second_half_ats,Matchup,0,3,0,3,0,3,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,second_half_ats,Coach Trends,0,3,0,3,0,3,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,second_half_totals,Team,0,3,0,3,0,3,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,second_half_totals,Matchup,0,3,0,3,0,3,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Harasymiak,Massachusetts,second_half_totals,Coach Trends,0,3,0,3,0,3,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,full_game_ats,Team,35,36,3,74,35,36,3,74,74,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,full_game_ats,Matchup,35,36,3,74,35,36,3,74,74,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,full_game_ats,Coach Trends,35,36,3,74,35,36,3,74,74,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,full_game_totals,Team,35,37,1,73,35,37,1,73,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,full_game_totals,Matchup,35,37,1,73,35,37,1,73,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,full_game_totals,Coach Trends,35,37,1,73,35,37,1,73,73,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,favorite_ats,Team,13,11,1,25,13,11,1,25,25,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,favorite_ats,Matchup,13,11,1,25,13,11,1,25,25,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,favorite_ats,Coach Trends,13,11,1,25,13,11,1,25,25,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,favorite_totals,Team,13,10,0,23,13,10,0,23,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,favorite_totals,Matchup,13,10,0,23,13,10,0,23,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,favorite_totals,Coach Trends,13,10,0,23,13,10,0,23,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,underdog_ats,Team,24,22,0,46,24,22,0,46,46,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,underdog_ats,Matchup,24,22,0,46,24,22,0,46,46,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,underdog_ats,Coach Trends,24,22,0,46,24,22,0,46,46,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,underdog_totals,Team,18,27,0,45,18,27,0,45,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,underdog_totals,Matchup,18,27,0,45,18,27,0,45,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,underdog_totals,Coach Trends,18,27,0,45,18,27,0,45,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joe Moorhead,Akron,first_half_ats,Team,8,5,0,13,8,5,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,first_half_ats,Matchup,8,5,0,13,8,5,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,first_half_ats,Coach Trends,8,5,0,13,8,5,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,first_half_totals,Team,9,4,0,13,9,4,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,first_half_totals,Matchup,9,4,0,13,9,4,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,first_half_totals,Coach Trends,9,4,0,13,9,4,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,second_half_ats,Team,6,7,0,13,6,7,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,second_half_ats,Matchup,6,7,0,13,6,7,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,second_half_ats,Coach Trends,6,7,0,13,6,7,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,second_half_totals,Team,7,6,0,13,7,6,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,second_half_totals,Matchup,7,6,0,13,7,6,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joe Moorhead,Akron,second_half_totals,Coach Trends,7,6,0,13,7,6,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,full_game_ats,Team,33,19,1,53,33,19,1,53,53,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,full_game_ats,Matchup,33,19,1,53,33,19,1,53,53,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,full_game_ats,Coach Trends,33,19,1,53,33,19,1,53,53,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,full_game_totals,Team,27,26,0,53,27,26,0,53,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,full_game_totals,Matchup,27,26,0,53,27,26,0,53,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,full_game_totals,Coach Trends,27,26,0,53,27,26,0,53,53,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,favorite_ats,Team,20,11,1,32,20,11,1,32,32,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,favorite_ats,Matchup,20,11,1,32,20,11,1,32,32,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,favorite_ats,Coach Trends,20,11,1,32,20,11,1,32,32,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,favorite_totals,Team,18,14,0,32,18,14,0,32,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,favorite_totals,Matchup,18,14,0,32,18,14,0,32,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,favorite_totals,Coach Trends,18,14,0,32,18,14,0,32,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,underdog_ats,Team,9,7,0,16,9,7,0,16,16,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,underdog_ats,Matchup,9,7,0,16,9,7,0,16,16,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,underdog_ats,Coach Trends,9,7,0,16,9,7,0,16,16,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,underdog_totals,Team,6,9,0,15,6,9,0,15,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,underdog_totals,Matchup,6,9,0,15,6,9,0,15,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,underdog_totals,Coach Trends,6,9,0,15,6,9,0,15,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Joey McGuire,Texas Tech,first_half_ats,Team,10,5,0,15,10,5,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,first_half_ats,Matchup,10,5,0,15,10,5,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,first_half_ats,Coach Trends,10,5,0,15,10,5,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,first_half_totals,Team,11,4,0,15,11,4,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,first_half_totals,Matchup,11,4,0,15,11,4,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,first_half_totals,Coach Trends,11,4,0,15,11,4,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,second_half_ats,Team,8,7,0,15,8,7,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,second_half_ats,Matchup,8,7,0,15,8,7,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,second_half_ats,Coach Trends,8,7,0,15,8,7,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,second_half_totals,Team,7,8,0,15,7,8,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,second_half_totals,Matchup,7,8,0,15,7,8,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Joey McGuire,Texas Tech,second_half_totals,Coach Trends,7,8,0,15,7,8,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
John Hauser,Ohio,full_game_ats,Team,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
John Hauser,Ohio,full_game_ats,Matchup,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
John Hauser,Ohio,full_game_ats,Coach Trends,0,0,0,0,0,0,0,0,0,True,,False,match,v1.html embedded canonical V1 coach arrays
John Hauser,Ohio,full_game_totals,Team,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
John Hauser,Ohio,full_game_totals,Matchup,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
John Hauser,Ohio,full_game_totals,Coach Trends,0,0,0,0,0,0,0,0,0,True,,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,full_game_ats,Team,34,21,1,56,34,21,1,56,56,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,full_game_ats,Matchup,34,21,1,56,34,21,1,56,56,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,full_game_ats,Coach Trends,34,21,1,56,34,21,1,56,56,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,full_game_totals,Team,24,32,0,56,24,32,0,56,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,full_game_totals,Matchup,24,32,0,56,24,32,0,56,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,full_game_totals,Coach Trends,24,32,0,56,24,32,0,56,56,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,favorite_ats,Team,24,15,1,40,24,15,1,40,40,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,favorite_ats,Matchup,24,15,1,40,24,15,1,40,40,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,favorite_ats,Coach Trends,24,15,1,40,24,15,1,40,40,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,favorite_totals,Team,16,21,0,37,16,21,0,37,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,favorite_totals,Matchup,16,21,0,37,16,21,0,37,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,favorite_totals,Coach Trends,16,21,0,37,16,21,0,37,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,underdog_ats,Team,9,3,0,12,9,3,0,12,12,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,underdog_ats,Matchup,9,3,0,12,9,3,0,12,12,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,underdog_ats,Coach Trends,9,3,0,12,9,3,0,12,12,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,underdog_totals,Team,6,6,0,12,6,6,0,12,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,underdog_totals,Matchup,6,6,0,12,6,6,0,12,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,underdog_totals,Coach Trends,6,6,0,12,6,6,0,12,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Jon Sumrall,Florida,first_half_ats,Team,12,5,0,17,12,5,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,first_half_ats,Matchup,12,5,0,17,12,5,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,first_half_ats,Coach Trends,12,5,0,17,12,5,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,first_half_totals,Team,11,6,0,17,11,6,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,first_half_totals,Matchup,11,6,0,17,11,6,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,first_half_totals,Coach Trends,11,6,0,17,11,6,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,second_half_ats,Team,8,9,0,17,8,9,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,second_half_ats,Matchup,8,9,0,17,8,9,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,second_half_ats,Coach Trends,8,9,0,17,8,9,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,second_half_totals,Team,12,5,0,17,12,5,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,second_half_totals,Matchup,12,5,0,17,12,5,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Jon Sumrall,Florida,second_half_totals,Coach Trends,12,5,0,17,12,5,0,17,17,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,full_game_ats,Team,52,49,0,101,52,49,0,101,101,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,full_game_ats,Matchup,52,49,0,101,52,49,0,101,101,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,full_game_ats,Coach Trends,52,49,0,101,52,49,0,101,101,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,full_game_totals,Team,57,43,1,101,57,43,1,101,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,full_game_totals,Matchup,57,43,1,101,57,43,1,101,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,full_game_totals,Coach Trends,57,43,1,101,57,43,1,101,101,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,favorite_ats,Team,28,18,0,46,28,18,0,46,46,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,favorite_ats,Matchup,28,18,0,46,28,18,0,46,46,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,favorite_ats,Coach Trends,28,18,0,46,28,18,0,46,46,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,favorite_totals,Team,27,15,1,43,27,15,1,43,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,favorite_totals,Matchup,27,15,1,43,27,15,1,43,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,favorite_totals,Coach Trends,27,15,1,43,27,15,1,43,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,underdog_ats,Team,4,10,0,14,4,10,0,14,14,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,underdog_ats,Matchup,4,10,0,14,4,10,0,14,14,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,underdog_ats,Coach Trends,4,10,0,14,4,10,0,14,14,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,underdog_totals,Team,8,6,0,14,8,6,0,14,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,underdog_totals,Matchup,8,6,0,14,8,6,0,14,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,underdog_totals,Coach Trends,8,6,0,14,8,6,0,14,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Josh Heupel,Tennessee,first_half_ats,Team,13,3,0,16,13,3,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,first_half_ats,Matchup,13,3,0,16,13,3,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,first_half_ats,Coach Trends,13,3,0,16,13,3,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,first_half_totals,Team,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,first_half_totals,Matchup,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,first_half_totals,Coach Trends,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,second_half_ats,Team,9,7,0,16,9,7,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,second_half_ats,Matchup,9,7,0,16,9,7,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,second_half_ats,Coach Trends,9,7,0,16,9,7,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,second_half_totals,Team,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,second_half_totals,Matchup,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Josh Heupel,Tennessee,second_half_totals,Coach Trends,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
K. C. Keeler,Temple,full_game_ats,Team,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
K. C. Keeler,Temple,full_game_ats,Matchup,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
K. C. Keeler,Temple,full_game_ats,Coach Trends,0,0,0,0,0,0,0,0,0,True,,False,match,v1.html embedded canonical V1 coach arrays
K. C. Keeler,Temple,full_game_totals,Team,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
K. C. Keeler,Temple,full_game_totals,Matchup,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
K. C. Keeler,Temple,full_game_totals,Coach Trends,0,0,0,0,0,0,0,0,0,True,,False,match,v1.html embedded canonical V1 coach arrays
Kalani Sitake,BYU,full_game_ats,Team,67,59,3,129,67,59,3,129,129,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Kalani Sitake,BYU,full_game_ats,Matchup,67,59,3,129,67,59,3,129,129,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Kalani Sitake,BYU,full_game_ats,Coach Trends,67,59,3,129,67,59,3,129,129,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Kalani Sitake,BYU,full_game_totals,Team,59,69,1,129,59,69,1,129,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Kalani Sitake,BYU,full_game_totals,Matchup,59,69,1,129,59,69,1,129,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Kalani Sitake,BYU,full_game_totals,Coach Trends,59,69,1,129,59,69,1,129,129,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Kalani Sitake,BYU,favorite_ats,Team,32,34,1,67,32,34,1,67,67,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Kalani Sitake,BYU,favorite_ats,Matchup,32,34,1,67,32,34,1,67,67,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Kalani Sitake,BYU,favorite_ats,Coach Trends,32,34,1,67,32,34,1,67,67,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Kalani Sitake,BYU,favorite_totals,Team,31,30,0,61,31,30,0,61,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Kalani Sitake,BYU,favorite_totals,Matchup,31,30,0,61,31,30,0,61,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Kalani Sitake,BYU,favorite_totals,Coach Trends,31,30,0,61,31,30,0,61,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Kalani Sitake,BYU,underdog_ats,Team,30,20,0,50,30,20,0,50,50,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
