season,week,game_id,team,opponent,prior_games,prior_off_drives,prior_off_start_ytg_sum,prior_off_short_fields,prior_off_opportunities,prior_off_opportunity_points,prior_off_opportunity_tds,prior_off_points,prior_def_drives,prior_def_opponent_start_ytg_sum,prior_def_short_fields_allowed,prior_def_opportunities_allowed,prior_def_opportunity_points_allowed,prior_def_opportunity_tds_allowed,prior_def_points_allowed,pregame_off_avg_start_ytg,pregame_off_short_field_rate,pregame_off_opportunity_rate,pregame_off_points_per_opportunity,pregame_off_td_rate_per_opportunity,pregame_off_points_per_drive,pregame_def_opponent_avg_start_ytg,pregame_def_short_field_rate_allowed,pregame_def_opportunity_rate_allowed,pregame_def_points_per_opportunity_allowed,pregame_def_td_rate_per_opportunity_allowed,pregame_def_points_per_drive_allowed
2022,8,401415642,UCF,East Carolina,6,65.0,4526.0,13.0,46.0,184.0,23.0,190.0,55.0,4124.0,5.0,26.0,70.0,6.0,76.0,69.63076923076923,0.2,0.7076923076923077,4.0,0.5,2.923076923076923,74.98181818181818,0.09090909090909091,0.4727272727272727,2.6923076923076925,0.23076923076923078,1.3818181818181818
2022,9,401415644,UCF,Cincinnati,7,74.0,5232.0,13.0,52.0,197.0,24.0,203.0,64.0,4757.0,6.0,33.0,104.0,10.0,110.0,70.70270270270271,0.17567567567567569,0.7027027027027027,3.7884615384615383,0.46153846153846156,2.7432432432432434,74.328125,0.09375,0.515625,3.1515151515151514,0.30303030303030304,1.71875
2022,10,401415651,UCF,Memphis,8,87.0,6169.0,14.0,59.0,220.0,27.0,226.0,76.0,5681.0,7.0,37.0,125.0,12.0,131.0,70.9080459770115,0.16091954022988506,0.6781609195402298,3.7288135593220337,0.4576271186440678,2.5977011494252875,74.75,0.09210526315789473,0.4868421052631579,3.3783783783783785,0.32432432432432434,1.7236842105263157
2022,11,401415657,UCF,Tulane,9,99.0,7045.0,16.0,64.0,255.0,32.0,261.0,88.0,6469.0,10.0,46.0,153.0,16.0,159.0,71.16161616161617,0.16161616161616163,0.6464646464646465,3.984375,0.5,2.6363636363636362,73.51136363636364,0.11363636363636363,0.5227272727272727,3.3260869565217392,0.34782608695652173,1.8068181818181819
2022,12,401415661,UCF,Navy,10,110.0,7759.0,19.0,72.0,293.0,37.0,299.0,99.0,7284.0,12.0,51.0,184.0,20.0,190.0,70.53636363636363,0.17272727272727273,0.6545454545454545,4.069444444444445,0.5138888888888888,2.7181818181818183,73.57575757575758,0.12121212121212122,0.5151515151515151,3.607843137254902,0.39215686274509803,1.9191919191919191
2022,13,401415667,UCF,South Florida,11,120.0,8484.0,21.0,76.0,307.0,38.0,313.0,109.0,8024.0,14.0,55.0,201.0,22.0,207.0,70.7,0.175,0.6333333333333333,4.0394736842105265,0.5,2.6083333333333334,73.61467889908256,0.12844036697247707,0.5045871559633027,3.6545454545454548,0.4,1.8990825688073394
2022,14,401437008,UCF,Tulane,12,132.0,9346.0,23.0,83.0,353.0,44.0,359.0,121.0,8728.0,20.0,65.0,240.0,27.0,246.0,70.8030303030303,0.17424242424242425,0.6287878787878788,4.253012048192771,0.5301204819277109,2.7196969696969697,72.13223140495867,0.1652892561983471,0.5371900826446281,3.6923076923076925,0.4153846153846154,2.0330578512396693
2022,1,401403971,UCLA,Bowling Green,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,2,401403981,UCLA,Alabama State,1,13.0,793.0,5.0,11.0,38.0,5.0,38.0,13.0,900.0,2.0,5.0,10.0,1.0,10.0,61.0,0.38461538461538464,0.8461538461538461,3.4545454545454546,0.45454545454545453,2.923076923076923,69.23076923076923,0.15384615384615385,0.38461538461538464,2.0,0.2,0.7692307692307693
2022,3,401403991,UCLA,South Alabama,2,20.0,1252.0,6.0,17.0,69.0,9.0,69.0,13.0,900.0,2.0,5.0,10.0,1.0,10.0,62.6,0.3,0.85,4.0588235294117645,0.5294117647058824,3.45,69.23076923076923,0.15384615384615385,0.38461538461538464,2.0,0.2,0.7692307692307693
2022,4,401403998,UCLA,Colorado,3,31.0,1989.0,7.0,26.0,101.0,12.0,101.0,23.0,1597.0,3.0,12.0,65.0,6.0,79.0,64.16129032258064,0.22580645161290322,0.8387096774193549,3.8846153846153846,0.46153846153846156,3.2580645161290325,69.43478260869566,0.13043478260869565,0.5217391304347826,5.416666666666667,0.5,3.4347826086956523
2022,5,401404007,UCLA,Washington,4,42.0,2698.0,11.0,34.0,146.0,18.0,146.0,33.0,2351.0,3.0,15.0,75.0,7.0,89.0,64.23809523809524,0.2619047619047619,0.8095238095238095,4.294117647058823,0.5294117647058824,3.4761904761904763,71.24242424242425,0.09090909090909091,0.45454545454545453,5.0,0.4666666666666667,2.696969696969697
2022,6,401404011,UCLA,Utah,5,52.0,3327.0,14.0,43.0,177.0,22.0,177.0,43.0,3160.0,3.0,20.0,107.0,11.0,121.0,63.98076923076923,0.2692307692307692,0.8269230769230769,4.116279069767442,0.5116279069767442,3.4038461538461537,73.48837209302326,0.06976744186046512,0.46511627906976744,5.35,0.55,2.813953488372093
2022,8,401404021,UCLA,Oregon,6,64.0,4123.0,17.0,51.0,219.0,28.0,219.0,53.0,3900.0,4.0,27.0,132.0,14.0,146.0,64.421875,0.265625,0.796875,4.294117647058823,0.5490196078431373,3.421875,73.58490566037736,0.07547169811320754,0.5094339622641509,4.888888888888889,0.5185185185185185,2.7547169811320753
2022,9,401404025,UCLA,Stanford,7,72.0,4702.0,17.0,58.0,249.0,31.0,249.0,62.0,4539.0,6.0,35.0,177.0,20.0,191.0,65.30555555555556,0.2361111111111111,0.8055555555555556,4.293103448275862,0.5344827586206896,3.4583333333333335,73.20967741935483,0.0967741935483871,0.5645161290322581,5.057142857142857,0.5714285714285714,3.0806451612903225
2022,10,401404028,UCLA,Arizona State,8,80.0,5265.0,19.0,64.0,273.0,34.0,273.0,72.0,5250.0,8.0,37.0,183.0,20.0,197.0,65.8125,0.2375,0.8,4.265625,0.53125,3.4125,72.91666666666667,0.1111111111111111,0.5138888888888888,4.945945945945946,0.5405405405405406,2.736111111111111
2022,11,401404034,UCLA,Arizona,9,92.0,6200.0,19.0,71.0,323.0,41.0,323.0,84.0,6071.0,11.0,44.0,219.0,24.0,233.0,67.3913043478261,0.20652173913043478,0.7717391304347826,4.549295774647887,0.5774647887323944,3.510869565217391,72.27380952380952,0.13095238095238096,0.5238095238095238,4.9772727272727275,0.5454545454545454,2.7738095238095237
2022,12,401404044,UCLA,USC,10,102.0,6988.0,19.0,78.0,351.0,45.0,351.0,94.0,6763.0,13.0,51.0,253.0,28.0,267.0,68.50980392156863,0.18627450980392157,0.7647058823529411,4.5,0.5769230769230769,3.4411764705882355,71.94680851063829,0.13829787234042554,0.5425531914893617,4.96078431372549,0.5490196078431373,2.8404255319148937
2022,13,401404046,UCLA,California,11,115.0,7930.0,21.0,85.0,389.0,50.0,389.0,108.0,7666.0,18.0,64.0,301.0,34.0,315.0,68.95652173913044,0.1826086956521739,0.7391304347826086,4.576470588235294,0.5882352941176471,3.382608695652174,70.98148148148148,0.16666666666666666,0.5925925925925926,4.703125,0.53125,2.9166666666666665
2022,1,401404146,UConn,Utah State,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,1,401404147,UConn,Central Connecticut,1,14.0,1040.0,2.0,6.0,20.0,2.0,20.0,14.0,1008.0,3.0,8.0,31.0,4.0,31.0,74.28571428571429,0.14285714285714285,0.42857142857142855,3.3333333333333335,0.3333333333333333,1.4285714285714286,72.0,0.21428571428571427,0.5714285714285714,3.875,0.5,2.2142857142857144
2022,2,401404148,UConn,Syracuse,2,23.0,1668.0,5.0,13.0,48.0,6.0,48.0,14.0,1008.0,3.0,8.0,31.0,4.0,31.0,72.52173913043478,0.21739130434782608,0.5652173913043478,3.6923076923076925,0.46153846153846156,2.0869565217391304,72.0,0.21428571428571427,0.5714285714285714,3.875,0.5,2.2142857142857144
2022,3,401404149,UConn,Michigan,3,31.0,2284.0,5.0,15.0,62.0,8.0,62.0,22.0,1496.0,5.0,15.0,72.0,9.0,72.0,73.6774193548387,0.16129032258064516,0.4838709677419355,4.133333333333334,0.5333333333333333,2.0,68.0,0.22727272727272727,0.6818181818181818,4.8,0.6,3.272727272727273
2022,4,401404150,UConn,NC State,4,39.0,2912.0,5.0,15.0,62.0,8.0,62.0,30.0,1923.0,10.0,20.0,103.0,13.0,103.0,74.66666666666667,0.1282051282051282,0.38461538461538464,4.133333333333334,0.5333333333333333,1.5897435897435896,64.1,0.3333333333333333,0.6666666666666666,5.15,0.65,3.433333333333333
2022,5,401404151,UConn,Fresno State,5,47.0,3473.0,6.0,17.0,65.0,8.0,65.0,38.0,2443.0,12.0,27.0,141.0,18.0,141.0,73.8936170212766,0.1276595744680851,0.3617021276595745,3.823529411764706,0.47058823529411764,1.3829787234042554,64.28947368421052,0.3157894736842105,0.7105263157894737,5.222222222222222,0.6666666666666666,3.710526315789474
2022,6,401426579,UConn,Florida International,6,60.0,4335.0,10.0,24.0,84.0,10.0,84.0,49.0,3233.0,13.0,31.0,148.0,19.0,148.0,72.25,0.16666666666666666,0.4,3.5,0.4166666666666667,1.4,65.9795918367347,0.2653061224489796,0.6326530612244898,4.774193548387097,0.6129032258064516,3.020408163265306
2022,7,401404153,UConn,Ball State,7,71.0,5075.0,13.0,31.0,117.0,14.0,117.0,59.0,3957.0,14.0,37.0,158.0,20.0,158.0,71.47887323943662,0.18309859154929578,0.43661971830985913,3.774193548387097,0.45161290322580644,1.647887323943662,67.0677966101695,0.23728813559322035,0.6271186440677966,4.27027027027027,0.5405405405405406,2.6779661016949152
2022,9,401404154,UConn,Boston College,8,84.0,5997.0,15.0,35.0,138.0,17.0,138.0,72.0,4790.0,19.0,45.0,183.0,23.0,183.0,71.39285714285714,0.17857142857142858,0.4166666666666667,3.942857142857143,0.4857142857142857,1.6428571428571428,66.52777777777777,0.2638888888888889,0.625,4.066666666666666,0.5111111111111111,2.5416666666666665
2022,10,401404155,UConn,Massachusetts,9,95.0,6688.0,19.0,42.0,151.0,18.0,151.0,85.0,5808.0,19.0,53.0,186.0,23.0,186.0,70.4,0.2,0.4421052631578947,3.5952380952380953,0.42857142857142855,1.5894736842105264,68.32941176470588,0.2235294117647059,0.6235294117647059,3.509433962264151,0.4339622641509434,2.1882352941176473
2022,11,401404156,UConn,Liberty,10,106.0,7351.0,24.0,48.0,171.0,20.0,171.0,97.0,6695.0,20.0,61.0,196.0,24.0,196.0,69.34905660377359,0.22641509433962265,0.4528301886792453,3.5625,0.4166666666666667,1.6132075471698113,69.02061855670104,0.20618556701030927,0.6288659793814433,3.2131147540983607,0.39344262295081966,2.020618556701031
2022,12,401404143,UConn,Army,11,119.0,8222.0,30.0,53.0,200.0,24.0,200.0,110.0,7648.0,22.0,67.0,229.0,28.0,229.0,69.09243697478992,0.25210084033613445,0.44537815126050423,3.7735849056603774,0.4528301886792453,1.680672268907563,69.52727272727273,0.2,0.6090909090909091,3.417910447761194,0.417910447761194,2.081818181818182
2022,1,401404059,UL Monroe,Texas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,2,401421117,UL Monroe,Nicholls,1,7.0,515.0,1.0,1.0,3.0,0.0,3.0,7.0,420.0,4.0,6.0,31.0,4.0,31.0,73.57142857142857,0.14285714285714285,0.14285714285714285,3.0,0.0,0.42857142857142855,60.0,0.5714285714285714,0.8571428571428571,5.166666666666667,0.6666666666666666,4.428571428571429
2022,3,401403880,UL Monroe,Alabama,2,17.0,1201.0,3.0,6.0,17.0,2.0,17.0,7.0,420.0,4.0,6.0,31.0,4.0,31.0,70.6470588235294,0.17647058823529413,0.35294117647058826,2.8333333333333335,0.3333333333333333,1.0,60.0,0.5714285714285714,0.8571428571428571,5.166666666666667,0.6666666666666666,4.428571428571429
2022,4,401426336,UL Monroe,Louisiana,3,27.0,1934.0,4.0,7.0,24.0,3.0,24.0,15.0,905.0,9.0,12.0,59.0,8.0,59.0,71.62962962962963,0.14814814814814814,0.25925925925925924,3.4285714285714284,0.42857142857142855,0.8888888888888888,60.333333333333336,0.6,0.8,4.916666666666667,0.6666666666666666,3.933333333333333
2022,5,401426340,UL Monroe,Arkansas State,4,41.0,2931.0,7.0,13.0,45.0,6.0,45.0,29.0,1850.0,13.0,17.0,76.0,10.0,76.0,71.48780487804878,0.17073170731707318,0.3170731707317073,3.4615384615384617,0.46153846153846156,1.0975609756097562,63.793103448275865,0.4482758620689655,0.5862068965517241,4.470588235294118,0.5882352941176471,2.6206896551724137
2022,6,401426344,UL Monroe,Coastal Carolina,5,52.0,3780.0,7.0,17.0,81.0,10.0,103.0,39.0,2474.0,17.0,25.0,114.0,15.0,114.0,72.6923076923077,0.1346153846153846,0.3269230769230769,4.764705882352941,0.5882352941176471,1.9807692307692308,63.43589743589744,0.4358974358974359,0.6410256410256411,4.56,0.6,2.923076923076923
2022,7,401426350,UL Monroe,South Alabama,6,63.0,4516.0,10.0,24.0,102.0,13.0,124.0,49.0,3264.0,18.0,31.0,142.0,19.0,142.0,71.68253968253968,0.15873015873015872,0.38095238095238093,4.25,0.5416666666666666,1.9682539682539681,66.61224489795919,0.3673469387755102,0.6326530612244898,4.580645161290323,0.6129032258064516,2.8979591836734695
2022,8,401404140,UL Monroe,Army,7,75.0,5411.0,11.0,30.0,136.0,17.0,158.0,61.0,4058.0,23.0,40.0,183.0,24.0,183.0,72.14666666666666,0.14666666666666667,0.4,4.533333333333333,0.5666666666666667,2.1066666666666665,66.52459016393442,0.3770491803278688,0.6557377049180327,4.575,0.6,3.0
2022,10,401426368,UL Monroe,Texas State,8,85.0,6142.0,12.0,35.0,153.0,19.0,175.0,72.0,4771.0,28.0,49.0,231.0,30.0,231.0,72.25882352941177,0.1411764705882353,0.4117647058823529,4.371428571428571,0.5428571428571428,2.0588235294117645,66.26388888888889,0.3888888888888889,0.6805555555555556,4.714285714285714,0.6122448979591837,3.2083333333333335
2022,11,401426372,UL Monroe,Georgia State,9,97.0,7034.0,13.0,41.0,184.0,23.0,206.0,85.0,5526.0,33.0,58.0,261.0,33.0,261.0,72.51546391752578,0.13402061855670103,0.422680412371134,4.487804878048781,0.5609756097560976,2.1237113402061856,65.01176470588236,0.38823529411764707,0.6823529411764706,4.5,0.5689655172413793,3.070588235294118
2022,12,401426381,UL Monroe,Troy,10,108.0,7763.0,17.0,46.0,200.0,24.0,222.0,98.0,6522.0,33.0,64.0,289.0,37.0,289.0,71.87962962962963,0.1574074074074074,0.42592592592592593,4.3478260869565215,0.5217391304347826,2.0555555555555554,66.55102040816327,0.336734693877551,0.6530612244897959,4.515625,0.578125,2.9489795918367347
2022,13,401426385,UL Monroe,Southern Miss,11,117.0,8445.0,17.0,49.0,210.0,25.0,232.0,106.0,7026.0,37.0,71.0,316.0,40.0,316.0,72.17948717948718,0.1452991452991453,0.4188034188034188,4.285714285714286,0.5102040816326531,1.982905982905983,66.28301886792453,0.3490566037735849,0.6698113207547169,4.450704225352113,0.5633802816901409,2.981132075471698
2022,1,401413256,UNLV,Idaho State,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,2,401403976,UNLV,California,1,7.0,442.0,2.0,7.0,45.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.142857142857146,0.2857142857142857,1.0,6.428571428571429,0.8571428571428571,6.428571428571429,,,,,,
2022,3,401426558,UNLV,North Texas,2,19.0,1329.0,4.0,11.0,59.0,8.0,59.0,10.0,713.0,3.0,7.0,20.0,2.0,20.0,69.94736842105263,0.21052631578947367,0.5789473684210527,5.363636363636363,0.7272727272727273,3.1052631578947367,71.3,0.3,0.7,2.857142857142857,0.2857142857142857,2.0
2022,4,401415222,UNLV,Utah State,3,29.0,2026.0,6.0,18.0,101.0,13.0,101.0,19.0,1412.0,3.0,13.0,49.0,5.0,56.0,69.86206896551724,0.20689655172413793,0.6206896551724138,5.611111111111111,0.7222222222222222,3.4827586206896552,74.3157894736842,0.15789473684210525,0.6842105263157895,3.769230769230769,0.38461538461538464,2.9473684210526314
2022,5,401415229,UNLV,New Mexico,4,39.0,2672.0,10.0,26.0,135.0,17.0,135.0,32.0,2274.0,7.0,25.0,71.0,8.0,78.0,68.51282051282051,0.2564102564102564,0.6666666666666666,5.1923076923076925,0.6538461538461539,3.4615384615384617,71.0625,0.21875,0.78125,2.84,0.32,2.4375
2022,6,401415236,UNLV,San José State,5,51.0,3536.0,11.0,32.0,159.0,19.0,159.0,45.0,3196.0,8.0,30.0,94.0,11.0,101.0,69.33333333333333,0.21568627450980393,0.6274509803921569,4.96875,0.59375,3.1176470588235294,71.02222222222223,0.17777777777777778,0.6666666666666666,3.1333333333333333,0.36666666666666664,2.2444444444444445
2022,7,401415237,UNLV,Air Force,6,58.0,4053.0,12.0,34.0,159.0,19.0,159.0,54.0,3813.0,9.0,36.0,121.0,14.0,128.0,69.87931034482759,0.20689655172413793,0.5862068965517241,4.676470588235294,0.5588235294117647,2.7413793103448274,70.61111111111111,0.16666666666666666,0.6666666666666666,3.361111111111111,0.3888888888888889,2.3703703703703702
2022,8,401404128,UNLV,Notre Dame,7,64.0,4509.0,12.0,36.0,172.0,21.0,172.0,61.0,4215.0,11.0,41.0,143.0,17.0,150.0,70.453125,0.1875,0.5625,4.777777777777778,0.5833333333333334,2.6875,69.09836065573771,0.18032786885245902,0.6721311475409836,3.4878048780487805,0.4146341463414634,2.459016393442623
2022,10,401415254,UNLV,San Diego State,8,77.0,5468.0,13.0,40.0,186.0,23.0,186.0,75.0,4957.0,19.0,52.0,187.0,22.0,194.0,71.01298701298701,0.16883116883116883,0.5194805194805194,4.65,0.575,2.4155844155844157,66.09333333333333,0.25333333333333335,0.6933333333333334,3.5961538461538463,0.4230769230769231,2.5866666666666664
2022,11,401415259,UNLV,Fresno State,9,90.0,6410.0,14.0,46.0,196.0,24.0,196.0,89.0,5936.0,22.0,59.0,201.0,24.0,208.0,71.22222222222223,0.15555555555555556,0.5111111111111111,4.260869565217392,0.5217391304347826,2.1777777777777776,66.69662921348315,0.24719101123595505,0.6629213483146067,3.406779661016949,0.4067796610169492,2.337078651685393
2022,12,401415266,UNLV,Hawai'i,10,99.0,7055.0,15.0,53.0,252.0,26.0,255.0,97.0,6414.0,26.0,66.0,232.0,27.0,239.0,71.26262626262626,0.15151515151515152,0.5353535353535354,4.754716981132075,0.49056603773584906,2.5757575757575757,66.12371134020619,0.26804123711340205,0.6804123711340206,3.515151515151515,0.4090909090909091,2.463917525773196
2022,13,401415272,UNLV,Nevada,11,111.0,7955.0,16.0,59.0,271.0,27.0,274.0,110.0,7292.0,30.0,74.0,263.0,31.0,270.0,71.66666666666667,0.14414414414414414,0.5315315315315315,4.593220338983051,0.4576271186440678,2.4684684684684686,66.2909090909091,0.2727272727272727,0.6727272727272727,3.554054054054054,0.4189189189189189,2.4545454545454546
2022,1,401426540,USC,Rice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,2,401403980,USC,Stanford,1,4.0,304.0,0.0,4.0,24.0,3.0,24.0,6.0,441.0,0.0,3.0,14.0,2.0,14.0,76.0,0.0,1.0,6.0,0.75,6.0,73.5,0.0,0.5,4.666666666666667,0.6666666666666666,2.3333333333333335
2022,3,401403992,USC,Fresno State,2,16.0,1072.0,4.0,14.0,65.0,8.0,65.0,17.0,1298.0,0.0,9.0,42.0,6.0,42.0,67.0,0.25,0.875,4.642857142857143,0.5714285714285714,4.0625,76.3529411764706,0.0,0.5294117647058824,4.666666666666667,0.6666666666666666,2.4705882352941178
2022,4,401404000,USC,Oregon State,3,24.0,1619.0,6.0,21.0,107.0,14.0,107.0,25.0,1912.0,0.0,13.0,59.0,8.0,59.0,67.45833333333333,0.25,0.875,5.095238095238095,0.6666666666666666,4.458333333333333,76.48,0.0,0.52,4.538461538461538,0.6153846153846154,2.36
2022,5,401404003,USC,Arizona State,4,35.0,2465.0,7.0,27.0,124.0,16.0,124.0,36.0,2681.0,2.0,18.0,80.0,11.0,82.0,70.42857142857143,0.2,0.7714285714285715,4.592592592592593,0.5925925925925926,3.5428571428571427,74.47222222222223,0.05555555555555555,0.5,4.444444444444445,0.6111111111111112,2.2777777777777777
2022,6,401404012,USC,Washington State,5,44.0,3064.0,11.0,35.0,166.0,22.0,166.0,45.0,3348.0,2.0,23.0,105.0,14.0,107.0,69.63636363636364,0.25,0.7954545454545454,4.742857142857143,0.6285714285714286,3.772727272727273,74.4,0.044444444444444446,0.5111111111111111,4.565217391304348,0.6086956521739131,2.3777777777777778
2022,7,401404017,USC,Utah,6,55.0,3850.0,12.0,41.0,196.0,25.0,196.0,57.0,4281.0,3.0,28.0,119.0,16.0,121.0,70.0,0.21818181818181817,0.7454545454545455,4.780487804878049,0.6097560975609756,3.5636363636363635,75.10526315789474,0.05263157894736842,0.49122807017543857,4.25,0.5714285714285714,2.1228070175438596
2022,9,401404022,USC,Arizona,7,66.0,4722.0,13.0,48.0,238.0,31.0,238.0,67.0,5002.0,4.0,36.0,162.0,22.0,164.0,71.54545454545455,0.19696969696969696,0.7272727272727273,4.958333333333333,0.6458333333333334,3.606060606060606,74.65671641791045,0.05970149253731343,0.5373134328358209,4.5,0.6111111111111112,2.4477611940298507
2022,10,401404029,USC,California,8,78.0,5570.0,15.0,59.0,283.0,37.0,283.0,78.0,5797.0,6.0,44.0,199.0,26.0,201.0,71.41025641025641,0.19230769230769232,0.7564102564102564,4.796610169491525,0.6271186440677966,3.628205128205128,74.32051282051282,0.07692307692307693,0.5641025641025641,4.5227272727272725,0.5909090909090909,2.576923076923077
2022,11,401404033,USC,Colorado,9,90.0,6425.0,18.0,66.0,324.0,43.0,324.0,91.0,6746.0,8.0,50.0,234.0,31.0,236.0,71.38888888888889,0.2,0.7333333333333333,4.909090909090909,0.6515151515151515,3.6,74.13186813186813,0.08791208791208792,0.5494505494505495,4.68,0.62,2.5934065934065935
2022,12,401404044,USC,UCLA,10,100.0,7081.0,20.0,73.0,363.0,48.0,363.0,100.0,7397.0,10.0,52.0,244.0,32.0,246.0,70.81,0.2,0.73,4.972602739726027,0.6575342465753424,3.63,73.97,0.1,0.52,4.6923076923076925,0.6153846153846154,2.46
2022,13,401404133,USC,Notre Dame,11,114.0,7984.0,25.0,86.0,411.0,54.0,411.0,113.0,8339.0,12.0,59.0,282.0,37.0,284.0,70.03508771929825,0.21929824561403508,0.7543859649122807,4.77906976744186,0.627906976744186,3.6052631578947367,73.79646017699115,0.10619469026548672,0.5221238938053098,4.779661016949152,0.6271186440677966,2.5132743362831858
2022,14,401437035,USC,Utah,12,123.0,8552.0,28.0,93.0,449.0,59.0,449.0,122.0,9047.0,13.0,65.0,309.0,41.0,311.0,69.52845528455285,0.22764227642276422,0.7560975609756098,4.827956989247312,0.6344086021505376,3.6504065040650406,74.15573770491804,0.10655737704918032,0.5327868852459017,4.753846153846154,0.6307692307692307,2.5491803278688523
2022,1,401426531,UTEP,North Texas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,1,401426541,UTEP,Oklahoma,1,10.0,704.0,1.0,7.0,13.0,1.0,13.0,11.0,816.0,2.0,5.0,31.0,4.0,31.0,70.4,0.1,0.7,1.8571428571428572,0.14285714285714285,1.3,74.18181818181819,0.18181818181818182,0.45454545454545453,6.2,0.8,2.8181818181818183
2022,2,401426552,UTEP,New Mexico State,2,18.0,1310.0,2.0,11.0,23.0,2.0,23.0,19.0,1400.0,3.0,11.0,73.0,10.0,73.0,72.77777777777777,0.1111111111111111,0.6111111111111112,2.090909090909091,0.18181818181818182,1.2777777777777777,73.6842105263158,0.15789473684210525,0.5789473684210527,6.636363636363637,0.9090909090909091,3.8421052631578947
2022,3,401426561,UTEP,New Mexico,3,30.0,2168.0,3.0,16.0,39.0,4.0,39.0,32.0,2319.0,5.0,16.0,80.0,11.0,80.0,72.26666666666667,0.1,0.5333333333333333,2.4375,0.25,1.3,72.46875,0.15625,0.5,5.0,0.6875,2.5
2022,4,401426571,UTEP,Boise State,4,46.0,3366.0,5.0,23.0,49.0,5.0,49.0,47.0,3158.0,11.0,24.0,100.0,13.0,100.0,73.17391304347827,0.10869565217391304,0.5,2.130434782608696,0.21739130434782608,1.065217391304348,67.19148936170212,0.23404255319148937,0.5106382978723404,4.166666666666667,0.5416666666666666,2.127659574468085
2022,5,401426573,UTEP,Charlotte,5,55.0,3991.0,7.0,28.0,73.0,8.0,91.0,57.0,3913.0,12.0,27.0,110.0,14.0,111.0,72.56363636363636,0.12727272727272726,0.509090909090909,2.607142857142857,0.2857142857142857,1.6545454545454545,68.64912280701755,0.21052631578947367,0.47368421052631576,4.074074074074074,0.5185185185185185,1.9473684210526316
2022,6,401426580,UTEP,Louisiana Tech,6,65.0,4746.0,8.0,33.0,100.0,11.0,118.0,69.0,4792.0,13.0,33.0,145.0,19.0,146.0,73.01538461538462,0.12307692307692308,0.5076923076923077,3.0303030303030303,0.3333333333333333,1.8153846153846154,69.44927536231884,0.18840579710144928,0.4782608695652174,4.393939393939394,0.5757575757575758,2.1159420289855073
2022,8,401426589,UTEP,Florida Atlantic,7,78.0,5664.0,11.0,42.0,131.0,15.0,149.0,82.0,5667.0,17.0,42.0,179.0,23.0,180.0,72.61538461538461,0.14102564102564102,0.5384615384615384,3.119047619047619,0.35714285714285715,1.9102564102564104,69.10975609756098,0.2073170731707317,0.5121951219512195,4.261904761904762,0.5476190476190477,2.1951219512195124
2022,9,401426596,UTEP,Middle Tennessee,8,89.0,6451.0,11.0,48.0,155.0,17.0,173.0,92.0,6382.0,19.0,47.0,193.0,25.0,194.0,72.48314606741573,0.12359550561797752,0.5393258426966292,3.2291666666666665,0.3541666666666667,1.9438202247191012,69.3695652173913,0.20652173913043478,0.5108695652173914,4.1063829787234045,0.5319148936170213,2.108695652173913
2022,10,401426601,UTEP,Rice,9,100.0,7338.0,12.0,52.0,168.0,18.0,186.0,104.0,7195.0,23.0,53.0,217.0,28.0,218.0,73.38,0.12,0.52,3.230769230769231,0.34615384615384615,1.86,69.1826923076923,0.22115384615384615,0.5096153846153846,4.09433962264151,0.5283018867924528,2.0961538461538463
2022,12,401426609,UTEP,Florida International,10,112.0,8171.0,15.0,59.0,198.0,21.0,216.0,114.0,7926.0,24.0,60.0,254.0,32.0,255.0,72.95535714285714,0.13392857142857142,0.5267857142857143,3.3559322033898304,0.3559322033898305,1.9285714285714286,69.52631578947368,0.21052631578947367,0.5263157894736842,4.233333333333333,0.5333333333333333,2.236842105263158
2022,13,401426618,UTEP,UTSA,11,119.0,8629.0,17.0,65.0,229.0,23.0,253.0,121.0,8447.0,24.0,61.0,254.0,32.0,255.0,72.5126050420168,0.14285714285714285,0.5462184873949579,3.523076923076923,0.35384615384615387,2.1260504201680672,69.8099173553719,0.19834710743801653,0.5041322314049587,4.163934426229508,0.5245901639344263,2.1074380165289255
2022,1,401426542,UTSA,Houston,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,2,401426553,UTSA,Army,1,11.0,783.0,2.0,6.0,26.0,3.0,26.0,11.0,774.0,3.0,4.0,17.0,2.0,17.0,71.18181818181819,0.18181818181818182,0.5454545454545454,4.333333333333333,0.5,2.3636363636363638,70.36363636363636,0.2727272727272727,0.36363636363636365,4.25,0.5,1.5454545454545454
