game_id,date,week,away_team,home_team,projected_margin_home,projected_total,win_prob_home,market_spread_home,market_total
g693,2026-11-12,11,Louisiana,UL-Monroe,-10.4,55.6,0.167981614866,,
g694,2026-11-13,11,Houston,Colorado,-4.7,52.7,0.326715783687,,
g695,2026-11-13,11,Florida State,Pittsburgh,1.1333,52.1,0.543478374754,,
g696,2026-11-14,11,San Jose State,Air Force,12.5667,52.6,0.873618476844,,
g697,2026-11-14,11,Utah,Arizona,0.3333,53.2,0.512816422683,,
g698,2026-11-14,11,South Carolina,Arkansas,-4.9,55.9,0.319983821337,,
g699,2026-11-14,11,Baylor,BYU,11.3,56.0,0.850491546819,,
g700,2026-11-14,11,Oregon State,Boise State,16.7666,50.0,0.929529012741,,
g701,2026-11-14,11,Arizona State,Central Florida,-1.3666,48.0,0.447631226254,,
g702,2026-11-14,11,East Carolina,Charlotte,-19.6333,51.5,0.046507955733,,
g703,2026-11-14,11,Georgia Tech,Clemson,9.7667,49.3,0.817957355237,,
g704,2026-11-14,11,Arkansas State,Coastal Carolina,-1.3666,55.8,0.447631226254,,
g705,2026-11-14,11,James Madison,Connecticut,-7.3333,52.0,0.244493437484,,
g706,2026-11-14,11,Florida International,Delaware,5.5667,57.3,0.701911181799,,
g707,2026-11-14,11,Missouri,Georgia,13.9,50.3,0.894585618232,,
g708,2026-11-14,11,Georgia Southern,Georgia State,-8.4333,56.8,0.214597731826,,
g709,2026-11-14,11,North Dakota State,Hawaii,2.0667,52.7,0.578825508,,
g710,2026-11-14,11,USC,Indiana,9.2,54.5,0.804613849897,,
g711,2026-11-14,11,Purdue,Iowa,17.0667,49.4,0.932493994931,,
g712,2026-11-14,11,Cincinnati,Iowa State,-0.3334,50.1,0.487179733691,,
g713,2026-11-14,11,Florida,Kentucky,-6.5667,46.1,0.266928670383,,
g714,2026-11-14,11,Texas,LSU,-1.6666,48.5,0.43624887295,,
g715,2026-11-14,11,Middle Tennessee,Liberty,16.9667,55.4,0.931519082032,,
g716,2026-11-14,11,Southern Miss,Louisiana Tech,8.9334,54.2,0.79808515139,,
g717,2026-11-14,11,Appalachian State,Marshall,4.2333,59.2,0.657298156652,,
g718,2026-11-14,11,Wisconsin,Maryland,-0.1333,44.0,0.494873256599,,
g719,2026-11-14,11,Duke,Miami-FL,20.7,54.2,0.960251204568,,
g720,2026-11-14,11,Washington,Michigan State,-11.4667,51.3,0.146276626414,,
g721,2026-11-14,11,Auburn,Mississippi State,-4.8,51.3,0.323340654507,,
g722,2026-11-14,11,New Mexico State,Missouri State,3.3666,51.0,0.626665583453,,
g723,2026-11-14,11,Syracuse,NC State,8.6,52.5,0.78969317084,,
g724,2026-11-14,11,UNLV,New Mexico,-2.4,55.6,0.408726907909,,
g725,2026-11-14,11,Louisville,North Carolina,-5.3,48.0,0.306744255281,,
g726,2026-11-14,11,Nevada,Northern Illinois,-2.6,46.5,0.401312339888,,
g727,2026-11-14,11,Boston College,Notre Dame,33.6,53.8,0.994343237753,,
g728,2026-11-14,11,Northwestern,Ohio State,30.3333,47.1,0.990683993326,,
g729,2026-11-14,11,Ole Miss,Oklahoma,4.2333,50.5,0.657298156652,,
g730,2026-11-14,11,Texas Tech,Oklahoma State,-13.8,52.9,0.106874016683,,
g731,2026-11-14,11,Michigan,Oregon,12.9333,51.2,0.879715465283,,
g732,2026-11-14,11,Minnesota,Penn State,14.0334,48.5,0.896505375539,,
g733,2026-11-14,11,Tulane,Rice,-9.5333,49.9,0.187450574086,,
g734,2026-11-14,11,Nebraska,Rutgers,-5.2667,54.9,0.307834766238,,
g735,2026-11-14,11,Wake Forest,SMU,12.4,48.8,0.870759668591,,
g736,2026-11-14,11,Kennesaw State,Sam Houston,-9.6,52.8,0.185892620252,,
g737,2026-11-14,11,Utah State,San Diego State,8.3667,51.4,0.783670274913,,
g738,2026-11-14,11,Troy,South Alabama,-2.0,55.8,0.423678120093,,
g739,2026-11-14,11,Kansas State,TCU,1.6,54.6,0.561229606063,,
g740,2026-11-14,11,UAB,Temple,10.7667,58.8,0.839756224021,,
g741,2026-11-14,11,Tennessee,Texas A&M,7.5333,57.9,0.761145368251,,
g742,2026-11-14,11,Fresno State,Texas State,-0.8334,56.5,0.467989993371,,
g743,2026-11-14,11,Florida Atlantic,Tulsa,0.7666,58.6,0.529450486548,,
g744,2026-11-14,11,Illinois,UCLA,-1.9667,53.5,0.424929533819,,
g745,2026-11-14,11,Wyoming,UTEP,-4.8667,45.2,0.321099599607,,
g746,2026-11-14,11,North Texas,UTSA,8.2,59.8,0.779290831676,,
g747,2026-11-14,11,Alabama,Vanderbilt,-9.4667,50.7,0.189016195139,,
g748,2026-11-14,11,California,Virginia,8.2666,50.3,0.781048091573,,
g749,2026-11-14,11,Stanford,Virginia Tech,13.3666,49.7,0.886592707495,,
g750,2026-11-14,11,Colorado State,Washington State,10.1,45.4,0.825468541927,,
g751,2026-11-14,11,Kansas,West Virginia,1.2666,53.4,0.548561819956,,
g752,2026-11-14,11,Jacksonville State,Western Kentucky,5.5667,56.5,0.701911181799,,
g753,2026-11-17,12,Miami-OH,Kent State,-11.1,46.9,0.153463273685,,
g754,2026-11-17,12,Ball State,Ohio,13.9,44.2,0.894585618232,,
g755,2026-11-17,12,Eastern Michigan,Western Michigan,11.0667,47.7,0.845869993407,,
g756,2026-11-18,12,Central Michigan,Buffalo,2.3333,45.4,0.588790891013,,
g757,2026-11-18,12,Akron,Massachusetts,-6.3667,47.3,0.272992532524,,
g758,2026-11-18,12,Bowling Green,Toledo,9.8,43.9,0.818718955125,,
g759,2026-11-19,12,Arkansas State,Louisiana Tech,3.1334,54.4,0.618234558746,,
g760,2026-11-19,12,Rice,Temple,7.9333,54.4,0.772152881502,,
g761,2026-11-20,12,Iowa State,Central Florida,5.2334,46.0,0.691072573528,,
g762,2026-11-20,12,Virginia Tech,Miami-FL,16.0667,50.3,0.922141097518,,
g763,2026-11-21,12,UTEP,Air Force,17.0334,51.2,0.932170787223,,
g764,2026-11-21,12,Chattanooga,Alabama,,,,,
g765,2026-11-21,12,UL-Monroe,Appalachian State,12.0,53.5,0.863674887715,,
g766,2026-11-21,12,Oklahoma State,Arizona State,3.1333,51.4,0.618230927653,,
g767,2026-11-21,12,East Carolina,Army,0.6333,51.1,0.524338442115,,
g768,2026-11-21,12,Samford,Auburn,,,,,
g769,2026-11-21,12,Texas Tech,Baylor,-14.6,56.4,0.095681742955,,
g770,2026-11-21,12,San Diego State,Boise State,8.2333,50.4,0.780170722751,,
g771,2026-11-21,12,Syracuse,Boston College,-1.0,50.8,0.461614143437,,
g772,2026-11-21,12,Stanford,California,8.4,50.5,0.784537533911,,
g773,2026-11-21,12,Colorado,Cincinnati,3.8334,53.1,0.643308664579,,
g774,2026-11-21,12,Old Dominion,Connecticut,-4.2667,49.0,0.341545304769,,
g775,2026-11-21,12,Clemson,Duke,-5.7,53.4,0.293815798481,,
g776,2026-11-21,12,Vanderbilt,Florida,8.2,51.8,0.779290831676,,
g777,2026-11-21,12,South Florida,Florida Atlantic,-5.2,59.8,0.310025518872,,
g778,2026-11-21,12,NC State,Florida State,5.4334,53.1,0.697602629331,,
g779,2026-11-21,12,Colorado State,Fresno State,12.2334,44.7,0.867847739612,,
g780,2026-11-21,12,Wake Forest,Georgia Tech,3.6,48.5,0.635027466876,,
g781,2026-11-21,12,Iowa,Illinois,-2.9333,50.9,0.389057209075,,
g782,2026-11-21,12,Missouri State,Jacksonville State,9.5,54.2,0.811767865698,,
g783,2026-11-21,12,BYU,Kansas,-8.0333,53.1,0.225151798277,,
g784,2026-11-21,12,Arizona,Kansas State,3.6667,54.2,0.637402447257,,
g785,2026-11-21,12,Florida International,Kennesaw State,5.4334,54.0,0.697602629331,,
g786,2026-11-21,12,Western Kentucky,Liberty,2.1667,56.7,0.58257145355,,
g787,2026-11-21,12,Coastal Carolina,Louisiana,6.7,57.3,0.737065000082,,
g788,2026-11-21,12,Pittsburgh,Louisville,6.6,52.2,0.734072604056,,
g789,2026-11-21,12,Georgia State,Marshall,13.2,61.1,0.88398998715,,
g790,2026-11-21,12,UCLA,Michigan,15.5667,51.0,0.916435808122,,
g791,2026-11-21,12,Oregon,Michigan State,-25.5667,52.9,0.01920225659,,
g792,2026-11-21,12,Northwestern,Minnesota,3.4333,44.9,0.629063192788,,
g793,2026-11-21,12,Tennessee Tech,Mississippi State,,,,,
g794,2026-11-21,12,Kentucky,Missouri,10.6,47.7,0.836274988432,,
g795,2026-11-21,12,Memphis,Navy,4.5333,56.5,0.667617894694,,
g796,2026-11-21,12,Ohio State,Nebraska,-21.2666,50.0,0.036551929457,,
g797,2026-11-21,12,Hawaii,Nevada,-7.7667,51.2,0.232387836876,,
g798,2026-11-21,12,Delaware,New Mexico State,-3.1333,54.2,0.381769072347,,
g799,2026-11-21,12,Northern Illinois,North Dakota State,16.1,47.9,0.922508123972,,
g800,2026-11-21,12,SMU,Notre Dame,18.0,53.7,0.940990287509,,
g801,2026-11-21,12,Texas A&M,Oklahoma,1.3,50.1,0.549833997312,,
g802,2026-11-21,12,Wofford,Ole Miss,,,,,
g803,2026-11-21,12,Utah State,Oregon State,1.4334,51.0,0.554908431002,,
g804,2026-11-21,12,Rutgers,Penn State,17.8667,55.6,0.939841193483,,
g805,2026-11-21,12,Wisconsin,Purdue,-5.6667,45.1,0.294879897528,,
g806,2026-11-21,12,Middle Tennessee,Sam Houston,0.5667,53.9,0.521782358,,
g807,2026-11-21,12,UNLV,San Jose State,-13.6667,55.9,0.108847356249,,
g808,2026-11-21,12,Georgia,South Carolina,-11.9333,49.9,0.137537826779,,
g809,2026-11-21,12,South Alabama,Southern Miss,-1.7334,56.9,0.433723086753,,
g810,2026-11-21,12,Utah,TCU,-0.9,53.7,0.465439812251,,
g811,2026-11-21,12,LSU,Tennessee,-2.5,53.4,0.405014206477,,
g812,2026-11-21,12,Arkansas,Texas,24.6333,57.7,0.977898025798,,
g813,2026-11-21,12,Washington State,Texas State,1.9,57.3,0.572561000116,,
g814,2026-11-21,12,Georgia Southern,Troy,4.4334,54.4,0.664198656006,,
g815,2026-11-21,12,North Texas,Tulane,10.0667,54.7,0.82472922795,,
g816,2026-11-21,12,Charlotte,Tulsa,15.1666,54.0,0.911599496275,,
g817,2026-11-21,12,UTSA,UAB,-10.7,59.5,0.161629446041,,
g818,2026-11-21,12,Maryland,USC,18.0666,53.5,0.94155666738,,
g819,2026-11-21,12,North Carolina,Virginia,7.5333,45.9,0.761145368251,,
g820,2026-11-21,12,Indiana,Washington,-9.8333,50.5,0.18052192804,,
g821,2026-11-21,12,Houston,West Virginia,-3.4,53.0,0.3721330281,,
g822,2026-11-21,12,New Mexico,Wyoming,-6.9667,46.3,0.255060924681,,
g823,2026-11-24,13,Kent State,Eastern Michigan,6.4666,51.0,0.730047097081,,
g824,2026-11-24,13,Miami-OH,Western Michigan,2.8333,43.6,0.607279815821,,
g825,2026-11-26,13,TCU,Texas Tech,17.5333,52.8,0.93687486918,,
g826,2026-11-27,13,Buffalo,Akron,-4.3333,44.3,0.33924478076,,
g827,2026-11-27,13,Florida,Florida State,-4.9333,48.2,0.318870099189,,
g828,2026-11-27,13,Nebraska,Iowa,6.9333,49.1,0.743961514491,,
g829,2026-11-27,13,Toledo,Ohio,-0.2333,42.0,0.491027886256,,
g830,2026-11-27,13,Mississippi State,Ole Miss,15.6667,55.8,0.917606457607,,
g831,2026-11-27,13,Appalachian State,South Alabama,1.9,56.4,0.572561000116,,
g832,2026-11-27,13,Texas,Texas A&M,-2.8333,52.9,0.392720184179,,
g833,2026-11-27,13,West Virginia,Utah,12.5334,53.0,0.873051758344,,
g834,2026-11-28,13,Auburn,Alabama,10.9667,44.9,0.843853550491,,
g835,2026-11-28,13,Arizona State,Arizona,4.7667,50.9,0.675537447024,,
g836,2026-11-28,13,LSU,Arkansas,-13.6667,54.2,0.108847356249,,
g837,2026-11-28,13,Troy,Arkansas State,0.3666,54.7,0.514096263561,,
g838,2026-11-28,13,Cincinnati,BYU,13.4333,53.2,0.887620379119,,
g839,2026-11-28,13,Central Michigan,Ball State,-7.7333,48.0,0.23330571498,,
g840,2026-11-28,13,Massachusetts,Bowling Green,12.6667,46.4,0.875307339586,,
g841,2026-11-28,13,Pittsburgh,California,-2.0333,54.2,0.422427684594,,
g842,2026-11-28,13,Navy,Charlotte,-22.1666,53.7,0.031976777101,,
g843,2026-11-28,13,South Carolina,Clemson,3.1,47.4,0.617021041432,,
g844,2026-11-28,13,Central Florida,Colorado,1.3666,48.9,0.552368773746,,
g845,2026-11-28,13,Texas State,Colorado State,-4.4,57.7,0.336948385564,,
g846,2026-11-28,13,Jacksonville State,Delaware,0.7667,57.5,0.529454319356,,
g847,2026-11-28,13,Florida Atlantic,East Carolina,8.8333,56.1,0.795592119635,,
g848,2026-11-28,13,Sam Houston,Florida International,10.9666,55.3,0.84385152333,,
g849,2026-11-28,13,San Diego State,Fresno State,1.3667,45.8,0.552372577705,,
g850,2026-11-28,13,Georgia Tech,Georgia,22.7,51.9,0.970468105587,,
g851,2026-11-28,13,Louisiana Tech,Georgia Southern,2.6666,54.1,0.601146900454,,
g852,2026-11-28,13,Louisiana,Georgia State,-8.9667,58.8,0.201090549737,,
g853,2026-11-28,13,Sacramento State,Hawaii,15.3333,54.0,0.913644514318,,
g854,2026-11-28,13,Baylor,Houston,5.1333,57.3,0.687775170445,,
g855,2026-11-28,13,Purdue,Indiana,29.4,51.0,0.989261007418,,
g856,2026-11-28,13,Kansas State,Iowa State,-5.8334,50.7,0.289575596147,,
g857,2026-11-28,13,Coastal Carolina,James Madison,14.0666,53.6,0.896978326182,,
g858,2026-11-28,13,Louisville,Kentucky,-2.6667,48.2,0.398849410793,,
g859,2026-11-28,13,Penn State,Maryland,-10.4,50.5,0.167981614866,,
g860,2026-11-28,13,Temple,Memphis,10.4,58.9,0.832018385134,,
g861,2026-11-28,13,Boston College,Miami-FL,27.8667,50.4,0.986442760493,,
g862,2026-11-28,13,New Mexico State,Middle Tennessee,-0.9667,52.0,0.462887611595,,
g863,2026-11-28,13,Oklahoma,Missouri,-2.3667,47.7,0.409965574417,,
g864,2026-11-28,13,Liberty,Missouri State,-5.9334,54.4,0.28642092375,,
g865,2026-11-28,13,Air Force,New Mexico,4.4,52.4,0.663051614436,,
g866,2026-11-28,13,NC State,North Carolina,1.1667,50.8,0.544752988981,,
g867,2026-11-28,13,UAB,North Texas,11.2,58.5,0.848524739071,,
g868,2026-11-28,13,UTEP,Northern Illinois,2.7,47.5,0.602378303085,,
g869,2026-11-28,13,Illinois,Northwestern,-2.5667,49.5,0.4025438341,,
g870,2026-11-28,13,Michigan,Ohio State,16.6666,49.2,0.92851456255,-11.5,45.5
g871,2026-11-28,13,Kansas,Oklahoma State,4.5333,54.1,0.667617894694,,
g872,2026-11-28,13,Southern Miss,Old Dominion,12.1334,50.6,0.866073301325,,
g873,2026-11-28,13,Washington,Oregon,16.6,51.7,0.927831478133,,
g874,2026-11-28,13,Army,Rice,-8.2666,50.7,0.218951908427,,
g875,2026-11-28,13,Michigan State,Rutgers,2.7667,55.8,0.604833532357,,
g876,2026-11-28,13,North Dakota State,San Jose State,-8.2333,51.2,0.219829277249,,
g877,2026-11-28,13,Tulane,South Florida,2.5667,54.0,0.5974561659,,
g878,2026-11-28,13,SMU,Stanford,-13.4666,49.6,0.111869605604,,
g879,2026-11-28,13,Notre Dame,Syracuse,-24.6,51.9,0.022212973224,,
g880,2026-11-28,13,USC,UCLA,-11.9333,55.5,0.137537826779,,
g881,2026-11-28,13,Marshall,UL-Monroe,-11.6333,58.0,0.143104791852,,
g882,2026-11-28,13,Nevada,UNLV,17.4334,53.5,0.935959801366,,
g883,2026-11-28,13,Tulsa,UTSA,8.2,58.0,0.779290831676,,
g884,2026-11-28,13,Boise State,Utah State,-9.2,53.6,0.195386150103,,
g885,2026-11-28,13,Tennessee,Vanderbilt,-5.4667,59.6,0.301317736505,,
g886,2026-11-28,13,Virginia,Virginia Tech,2.8,49.4,0.606057338669,,
g887,2026-11-28,13,Duke,Wake Forest,2.4333,52.6,0.592510600744,,
g888,2026-11-28,13,Oregon State,Washington State,7.7666,46.2,0.767609418748,,
g889,2026-11-28,13,Kennesaw State,Western Kentucky,7.4333,53.8,0.758337170648,,
g890,2026-11-28,13,Minnesota,Wisconsin,2.3667,42.0,0.590034425583,,
g891,2026-11-28,13,Connecticut,Wyoming,2.1,46.7,0.58007393831,,
g892,2026-12-04,14,Big 12 No. 2,Big 12 No. 1,,,,,
g893,2026-12-04,14,CUSA No. 2,CUSA No. 1,,,,,
g894,2026-12-04,14,Pac-12 No. 2,Pac-12 No. 1,,,,,
g895,2026-12-05,14,AAC No. 2,AAC No. 1,,,,,
g896,2026-12-05,14,ACC No. 2,ACC No. 1,,,,,
g897,2026-12-05,14,Big Ten No. 2,Big Ten No. 1,,,,,
g898,2026-12-05,14,MAC No. 2,MAC No. 1,,,,,
g899,2026-12-05,14,MWC No. 2,MWC No. 1,,,,,
g900,2026-12-05,14,SEC No. 2,SEC No. 1,,,,,
g901,2026-12-05,14,Sun Belt East,Sun Belt West,,,,,
g902,2026-12-12,15,Navy,Army,-3.7,53.4,0.361414339776,,
