season,week,game_id,team,opponent,prior_games,pregame_off_plays,pregame_off_pass_rate,pregame_off_neutral_pass_rate,pregame_off_early_down_pass_rate,pregame_off_qb_run_share,pregame_off_rush_success_rate,pregame_off_pass_success_rate,pregame_off_explosive_rush_rate,pregame_off_explosive_pass_rate,pregame_off_ppa,pregame_off_game_clock_seconds_per_play,pregame_def_plays,pregame_def_pass_rate_faced,pregame_def_rush_success_allowed,pregame_def_pass_success_allowed,pregame_def_explosive_rush_allowed,pregame_def_explosive_pass_allowed,pregame_def_ppa_allowed,pregame_def_havoc_rate,pregame_def_front_seven_havoc_rate,pregame_def_db_havoc_rate
2024,6,401628504,Iowa,Ohio State,4,67.5,0.3948084633790451,0.45341833541927407,0.33343855218855223,0.025715894465894465,0.45347417222417225,0.43468775847808105,0.1519458581958582,0.04657775020678247,0.1908352764392197,32.0626559714795,57.75,0.6009633376624145,0.37882953947862674,0.38813203155308423,0.04896514161220043,0.08767296004138109,0.025571809149123555,0.208296600241403,0.10853436072586563,0.09976223951553737
2024,7,401628512,Iowa,Washington,5,62.8,0.42039222524869063,0.4812531868539377,0.33947811447811455,0.02057271557271557,0.41992219492219496,0.4260110763476822,0.15012811512811514,0.045957852339339016,0.16234028072990353,32.7876247771836,59.0,0.5620206701299316,0.42738795590722567,0.4305056252424674,0.08127737644765508,0.09321529111002795,0.09924338000493382,0.18568489924074144,0.0995259012791052,0.08615899796163624
2024,8,401628520,Iowa,Michigan State,6,60.333333333333336,0.39893796548502,0.4523263736603327,0.32135996719330057,0.017143929643929644,0.44307241733712327,0.4145330398135447,0.15942048809695866,0.050202972187544416,0.17815035834157086,33.25357620320856,62.5,0.5808505584416097,0.4138489376149958,0.4235695025168709,0.0933721726807382,0.08693866851761589,0.10936667080134815,0.17973741603395121,0.09752158439925433,0.08221583163469687
2024,9,401628527,Iowa,Northwestern,7,58.142857142857146,0.4117880973998584,0.44653184969204984,0.3342749298631652,0.02090597696187758,0.429465798711323,0.4137555925674539,0.1428573127787596,0.04952462551140171,0.17377925643033412,32.735718378260394,63.42857142857143,0.5620541018526427,0.444953224722628,0.44600888234164976,0.11010847883912898,0.09295203845288735,0.13809297095646025,0.1664830025632625,0.08980110960929874,0.07668189295396377
2024,10,401628535,Iowa,Wisconsin,8,59.0,0.41031458522487607,0.4532153684805436,0.33676139696360285,0.04072862727754032,0.4270646251544589,0.4004976819580607,0.13461553329679926,0.05294943193786111,0.17095081726437222,32.73559031567173,61.625,0.5606748901414705,0.4291067989050268,0.4365540683452398,0.10770855534787423,0.09059229290553569,0.10272013136733674,0.17753537234089392,0.0981838140453913,0.07935155829550261
2024,11,401628542,Iowa,UCLA,9,59.333333333333336,0.3826452227088504,0.425080327538261,0.31459400862995635,0.051160489203967464,0.43944205996635666,0.42266460618494284,0.14316252532365062,0.05817727283365432,0.20082379898313335,33.15163583615265,61.0,0.5579014896495611,0.441257325522417,0.4213813940846576,0.1171084594545207,0.0879338899901058,0.09485494900303153,0.17963461668396918,0.09521100931018908,0.0844236073737801
2024,13,401628556,Iowa,Maryland,10,57.9,0.3821584782157431,0.4168580090701492,0.31456317919553217,0.07104444028357072,0.42406928254114956,0.4274569690958603,0.14313198707699984,0.07000660437381831,0.19240889239035425,32.95647225253738,62.2,0.5486866831503584,0.4432854391240214,0.43218443114678007,0.1284745365859917,0.08796403040285992,0.09768932520195256,0.17399992213885995,0.09253922344766333,0.08146069869119661
2024,14,401628562,Iowa,Nebraska,11,59.18181818181818,0.36635619231734223,0.40247279821424226,0.30670017885399253,0.06618075113498455,0.4190103525493704,0.42496088099623663,0.14128426257398707,0.06364236761256209,0.18143217511780677,32.73467174473095,61.72727272727273,0.5530325508703418,0.4385598853696637,0.43567568606926527,0.12865274076987387,0.0799673003662363,0.09825417046000902,0.17732050337982483,0.09529084109277207,0.08202966228705275
2024,1,401628330,Tennessee,Chattanooga,0,,,,,,,,,,,,,,,,,,,,,
2024,2,401628346,Tennessee,NC State,1,90.0,0.5111111111111111,0.4375,0.4864864864864865,0.11363636363636363,0.6136363636363636,0.5869565217391305,0.18181818181818182,0.10869565217391304,0.4956052709998016,14.506849315068493,60.0,0.43333333333333335,0.20588235294117646,0.5384615384615384,0.029411764705882353,0.038461538461538464,-0.043462677181477775,0.18333333333333332,0.1,0.08333333333333333
2024,3,401628360,Tennessee,Kent State,2,78.5,0.42719734660033165,0.44455645161290325,0.3970893970893971,0.14772727272727273,0.5227272727272727,0.5760869565217391,0.17045454545454547,0.16304347826086957,0.3295641721657264,21.589963119072706,55.0,0.4666666666666667,0.24294117647058824,0.48923076923076925,0.09470588235294118,0.05923076923076923,-0.17832624015519513,0.2916666666666667,0.21000000000000002,0.08166666666666667
