season,week,game_id,team,opponent,off_plays,off_rushes,off_passes_including_sacks,off_pass_rate,off_neutral_plays,off_neutral_pass_rate,off_early_down_plays,off_early_down_pass_rate,off_qb_runs,off_qb_run_share,off_rush_success_rate,off_pass_success_rate,off_explosive_rush_rate,off_explosive_pass_rate,off_ppa,off_game_clock_seconds_per_play,off_passers,off_play_type_count,def_plays,def_rushes_faced,def_passes_faced_including_sacks,def_pass_rate_faced,def_rush_success_allowed,def_pass_success_allowed,def_explosive_rush_allowed,def_explosive_pass_allowed,def_ppa_allowed,adv_off_plays,adv_off_success_rate,adv_off_explosiveness,adv_off_ppa,adv_def_plays,adv_def_success_rate,adv_def_explosiveness,adv_def_ppa,def_havoc_events,def_havoc_rate,def_front_seven_havoc_rate,def_db_havoc_rate,off_play_count_diff_vs_advanced,def_play_count_diff_vs_advanced
2024,13,401628435,Tennessee,UTEP,68,36,32,0.47058823529411764,28,0.5357142857142857,56,0.42857142857142855,5,0.1388888888888889,0.6666666666666666,0.53125,0.19444444444444445,0.0625,0.43097358858846163,23.169811320754718,Gaston Moore|Navy Shuler|Nico Iamaleava,12,73,34,39,0.5342465753424658,0.35294117647058826,0.358974358974359,0.08823529411764706,0.05128205128205128,-0.09000306713343294,68,0.5441176470588235,1.1667238833672788,0.4309735885884614,73,0.3287671232876712,1.339890987906453,-0.09000306713343294,20.0,0.273972602739726,0.2191780821917808,0.0547945205479452,0,0
2024,14,401628446,Tennessee,Vanderbilt,73,47,26,0.3561643835616438,51,0.45098039215686275,57,0.3684210526315789,6,0.1276595744680851,0.6382978723404256,0.5384615384615384,0.14893617021276595,0.11538461538461539,0.3942287633269581,29.524590163934427,Nico Iamaleava,16,48,27,21,0.4375,0.4444444444444444,0.2857142857142857,0.18518518518518517,0.09523809523809523,0.03792029459935461,73,0.6164383561643836,0.9731587993096986,0.39422876332695805,49,0.3673469387755102,1.0652313586764182,-0.0002847814417824878,10.0,0.20408163265306123,0.10204081632653061,0.10204081632653061,0,-1
2024,1,401637159,Washington State,Portland State,51,27,24,0.47058823529411764,20,0.55,41,0.4634146341463415,2,0.07407407407407407,0.48148148148148145,0.5833333333333334,0.2962962962962963,0.2916666666666667,0.8822441329932375,27.25,John Mateer|Zevi Eckhaus,12,82,47,35,0.4268292682926829,0.3829787234042553,0.4,0.1276595744680851,0.17142857142857143,0.06719342571733604,51,0.5294117647058824,2.1497319321572097,0.8822441329932378,82,0.35365853658536583,1.544345470736315,0.06719342571733602,11.0,0.13414634146341464,0.0975609756097561,0.036585365853658534,0,0
2024,2,401636859,Washington State,Texas Tech,64,44,20,0.3125,32,0.40625,49,0.3469387755102041,19,0.4318181818181818,0.45454545454545453,0.3,0.20454545454545456,0.1,0.1241856305931423,30.54,John Mateer,15,85,26,59,0.6941176470588235,0.5384615384615384,0.423728813559322,0.23076923076923078,0.0847457627118644,0.13509880040296726,64,0.375,1.4876809341682047,0.12418563059314233,85,0.4,1.3058772719643141,0.13509880040296723,15.0,0.17647058823529413,0.10588235294117647,0.07058823529411765,0,0
2024,3,401628484,Washington State,Washington,62,27,35,0.5645161290322581,45,0.6444444444444445,49,0.5510204081632653,15,0.5555555555555556,0.37037037037037035,0.45714285714285713,0.14814814814814814,0.14285714285714285,0.1672558824666659,3.4,John Mateer,15,65,29,36,0.5538461538461539,0.3793103448275862,0.6111111111111112,0.2413793103448276,0.1388888888888889,0.26098933606712127,62,0.4032258064516129,1.4777423624906447,0.1672558824666658,65,0.4307692307692308,1.2799752588305713,0.2609893360671212,6.0,0.09230769230769231,0.07692307692307693,0.015384615384615385,0,0
2024,4,401643714,Washington State,San José State,94,45,49,0.5212765957446809,67,0.5373134328358209,77,0.5064935064935064,13,0.28888888888888886,0.5333333333333333,0.42857142857142855,0.2,0.16326530612244897,0.3382787173975189,22.86842105263158,John Mateer,15,74,19,55,0.7432432432432432,0.3157894736842105,0.5454545454545454,0.15789473684210525,0.09090909090909091,0.3005036825791375,94,0.5106382978723404,1.4473456287770614,0.33827871739751886,74,0.44594594594594594,1.3821809951584385,0.30050368257913734,16.0,0.21621621621621623,0.13513513513513514,0.08108108108108109,0,0
2024,5,401643719,Washington State,Boise State,76,32,44,0.5789473684210527,53,0.5471698113207547,54,0.6296296296296297,13,0.40625,0.375,0.5,0.125,0.09090909090909091,0.16848018030906936,7.862068965517241,John Mateer,14,57,36,21,0.3684210526315789,0.4444444444444444,0.5238095238095238,0.16666666666666666,0.19047619047619047,0.45507891343048257,76,0.4473684210526316,1.3507391598284628,0.1684801803090694,57,0.45614035087719296,1.7181355943050283,0.45507891343048257,6.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0,0
2024,7,401643730,Washington State,Fresno State,66,29,37,0.5606060606060606,59,0.6271186440677966,53,0.5283018867924528,0,0.0,0.5,0.35294117647058826,0.20689655172413793,0.02702702702702703,0.03148637452995037,26.796610169491526,J.Mateer|J.Mateer steps back to pass|TWO-POINT CONVERSION ATTEMPT. J.Mateer,14,68,26,42,0.6176470588235294,0.36,0.36585365853658536,0.15384615384615385,0.047619047619047616,-0.025095445243000926,63,0.42857142857142855,1.0126021221014652,0.0178213112953328,68,0.3382352941176471,1.3820142927608603,-0.04409015681091039,2.0,0.029411764705882353,0.0,0.029411764705882353,3,0
2024,8,401643736,Washington State,Hawai'i,64,34,30,0.46875,39,0.5128205128205128,52,0.4230769230769231,5,0.14705882352941177,0.4411764705882353,0.7333333333333333,0.11764705882352941,0.16666666666666666,0.33700675883179926,34.0,Jaxon Potter|John Mateer,14,52,19,33,0.6346153846153846,0.3157894736842105,0.5151515151515151,0.3157894736842105,0.06060606060606061,0.07213423514802321,64,0.53125,1.1567033952378847,0.3370067588317992,52,0.46153846153846156,0.9321558789540325,0.0721342351480232,11.0,0.21153846153846154,0.1346153846153846,0.07692307692307693,0,0
2024,9,401643744,Washington State,San Diego State,66,36,30,0.45454545454545453,48,0.4791666666666667,52,0.5,16,0.4444444444444444,0.3888888888888889,0.5666666666666667,0.1111111111111111,0.13333333333333333,0.2866059708739633,28.314814814814813,John Mateer,14,70,25,45,0.6428571428571429,0.48,0.5111111111111111,0.08,0.06666666666666667,0.2161744457837971,66,0.45454545454545453,1.3451303413375948,0.2866059708739632,70,0.4857142857142857,1.1019857403480104,0.2161744457837971,14.0,0.2,0.11428571428571428,0.08571428571428572,0,0
2024,11,401643756,Washington State,Utah State,68,42,26,0.38235294117647056,38,0.47368421052631576,54,0.3148148148148148,10,0.23809523809523808,0.5476190476190477,0.6538461538461539,0.21428571428571427,0.038461538461538464,0.4603913325096251,32.31481481481482,John Mateer,16,72,26,46,0.6388888888888888,0.5384615384615384,0.4782608695652174,0.11538461538461539,0.021739130434782608,0.22231989090567872,68,0.5735294117647058,1.154366711289586,0.4603913325096251,72,0.4583333333333333,1.235220077875071,0.2223198909056787,11.0,0.1527777777777778,0.06944444444444445,0.08333333333333333,0,0
2024,12,401643761,Washington State,New Mexico,67,30,37,0.5522388059701493,53,0.5094339622641509,57,0.5087719298245614,8,0.26666666666666666,0.5666666666666667,0.5945945945945946,0.2,0.21621621621621623,0.4814677335388739,28.74074074074074,John Mateer,15,74,49,25,0.33783783783783783,0.5918367346938775,0.36,0.16326530612244897,0.08,0.4324861983566483,67,0.5671641791044776,1.371694184192141,0.4814677335388741,74,0.5540540540540541,1.1923461022257718,0.43248619835664853,6.0,0.08108108108108109,0.013513513513513514,0.06756756756756757,0,0
2024,13,401628572,Washington State,Oregon State,51,26,25,0.49019607843137253,38,0.47368421052631576,43,0.4883720930232558,12,0.46153846153846156,0.6153846153846154,0.64,0.23076923076923078,0.12,0.39275745733033957,27.512820512820515,John Mateer,16,79,43,36,0.45569620253164556,0.4883720930232558,0.5277777777777778,0.11627906976744186,0.19444444444444445,0.2161776958364969,51,0.6274509803921569,1.0065186273299445,0.3927574573303396,79,0.5063291139240507,1.2871067379323895,0.21617769583649699,10.0,0.12658227848101267,0.06329113924050633,0.06329113924050633,0,0
2024,14,401643773,Washington State,Wyoming,54,29,25,0.46296296296296297,44,0.4772727272727273,42,0.4523809523809524,14,0.4827586206896552,0.41379310344827586,0.48,0.13793103448275862,0.08,0.06718142410781323,30.046511627906977,John Mateer,12,73,33,40,0.547945205479452,0.48484848484848486,0.325,0.12121212121212122,0.1,-0.013565992637416814,54,0.42592592592592593,1.0412542952847033,0.06718142410781326,73,0.4246575342465753,0.9964089105414308,-0.013565992637416823,17.0,0.2328767123287671,0.1780821917808219,0.0547945205479452,0,0
