season,week,game_id,date,away_team,home_team,neutral_site,location_certainty,sp_plus_snapshot_date,sp_plus_snapshot_week,away_sp_plus_rating,home_sp_plus_rating,away_sp_plus_offense,home_sp_plus_offense,away_sp_plus_defense,home_sp_plus_defense,SP+ HFA,published_or_reconstructed,sp_plus_home_margin,sp_plus_home_spread,provenance,eligibility,missing_reason
2021,2,pt-2021-2-byu-arizona,,BYU,Arizona,,uncertain,,1,6.9,-4.4,33.4,28.0,26.6,32.3,2.5,reconstructed,-8.8,8.8,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-wakeforest-clemson,,Wake Forest,Clemson,,uncertain,,6,3.6,17.3,28.4,32.9,24.7,15.6,2.5,reconstructed,16.200000000000003,-16.200000000000003,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-vanderbilt-florida,,Vanderbilt,Florida,,uncertain,,6,-6.4,9.6,27.2,31.0,33.8,21.6,2.5,reconstructed,18.5,-18.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-kentucky-georgia,,Kentucky,Georgia,,uncertain,,6,11.4,24.2,29.6,38.6,18.5,14.7,2.5,reconstructed,15.3,-15.3,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-nebraska-illinois,,Nebraska,Illinois,,uncertain,,6,1.4,0.4,22.5,23.4,20.7,23.0,2.5,reconstructed,1.5,-1.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-purdue-iowa,,Purdue,Iowa,,uncertain,,6,-1.1,6.0,25.6,17.6,26.4,11.9,2.5,reconstructed,9.6,-9.6,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-tcu-iowastate,,TCU,Iowa St.,,uncertain,,6,9.3,4.7,32.6,22.6,23.0,17.9,2.5,reconstructed,-2.1000000000000005,2.1000000000000005,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-centralflorida-kansas,,Central Florida,Kansas,,uncertain,,6,9.0,7.3,33.9,36.2,25.0,29.2,2.5,reconstructed,0.7999999999999998,-0.7999999999999998,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-texasstate-louisianalafayette,,Texas St.,Louisiana-Lafayette,,uncertain,,6,-5.0,1.5,25.3,32.2,30.5,31.0,2.5,reconstructed,9.0,-9.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-notredame-louisville,,Notre Dame,Louisville,,uncertain,,6,17.0,14.3,33.4,33.0,16.3,18.8,2.5,reconstructed,-0.1999999999999993,0.1999999999999993,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-toledo-massachusetts,,Toledo,Massachusetts,,uncertain,,6,1.9,-17.7,30.7,21.4,28.9,38.7,2.5,reconstructed,-17.099999999999998,17.099999999999998,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-michigan-minnesota,,Michigan,Minnesota,,uncertain,,6,25.7,1.2,38.0,24.1,12.7,23.2,2.5,reconstructed,-22.0,22.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-arkansas-mississippi,,Arkansas,Mississippi,,uncertain,,6,3.8,13.2,29.9,35.8,26.5,22.9,2.5,reconstructed,11.9,-11.9,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-lsu-missouri,,LSU,Missouri,,uncertain,,6,13.3,11.3,42.0,33.9,28.5,22.3,2.5,reconstructed,0.5,-0.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-marshall-ncstate,,Marshall,NC St.,,uncertain,,6,-2.1,4.4,21.9,25.7,23.7,21.5,2.5,reconstructed,9.0,-9.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-northtexas-navy,,North Texas,Navy,,uncertain,,6,-11.2,-13.1,30.1,18.6,41.6,31.5,2.5,reconstructed,0.5999999999999996,-0.5999999999999996,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-syracuse-northcarolina,,Syracuse,North Carolina,,uncertain,,6,6.7,14.4,28.4,37.1,21.9,22.9,2.5,reconstructed,10.2,-10.2,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-maryland-ohiostate,,Maryland,Ohio St.,,uncertain,,6,9.7,22.5,30.4,37.6,20.7,15.4,2.5,reconstructed,15.3,-15.3,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-kansasstate-oklahomastate,,Kansas St.,Oklahoma St.,,uncertain,,6,13.1,4.3,35.5,28.0,22.3,23.9,2.5,reconstructed,-6.300000000000001,6.300000000000001,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-connecticut-rice,,Connecticut,Rice,,uncertain,,6,-18.9,-11.6,16.4,25.0,34.9,36.2,2.5,reconstructed,9.8,-9.8,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-oklahoma-texas,,Oklahoma,Texas,,uncertain,,6,20.6,22.6,40.7,38.4,20.1,16.1,2.5,reconstructed,4.5,-4.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-alabama-texasaandm,,Alabama,Texas A&M,,uncertain,,6,20.9,16.9,35.5,32.8,14.8,15.8,2.5,reconstructed,-1.5,1.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-arizona-usc,,Arizona,USC,,uncertain,,6,6.6,19.2,36.4,45.1,29.7,25.8,2.5,reconstructed,15.1,-15.1,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-coloradostate-utahstate,,Colorado St.,Utah St.,,uncertain,,6,-12.3,-5.2,19.1,26.5,31.5,31.7,2.5,reconstructed,9.6,-9.6,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-rutgers-wisconsin,,Rutgers,Wisconsin,,uncertain,,6,2.1,13.2,24.7,30.8,22.8,18.0,2.5,reconstructed,13.6,-13.6,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,7,pt-2023-7-fresnostate-wyoming,,Fresno St.,Wyoming,,uncertain,,6,5.2,-0.9,27.4,23.2,22.3,24.3,2.5,reconstructed,-3.6000000000000005,3.6000000000000005,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-wyoming-airforce,,Wyoming,Air Force,,uncertain,,7,-3.0,8.6,23.2,27.7,26.2,19.5,2.5,reconstructed,14.1,-14.1,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-arkansas-alabama,,Arkansas,Alabama,,uncertain,,7,3.9,20.1,29.5,34.7,25.9,15.0,2.5,reconstructed,18.700000000000003,-18.700000000000003,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-coastalcarolina-appalachianstate,,Coastal Carolina,Appalachian St.,,uncertain,,7,-1.2,-4.5,28.0,29.0,29.1,33.7,2.5,reconstructed,-0.7999999999999998,0.7999999999999998,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-toledo-ballstate,,Toledo,Ball St.,,uncertain,,7,0.6,-19.6,28.3,13.7,27.7,33.0,2.5,reconstructed,-17.700000000000003,17.700000000000003,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-navy-charlotte,,Navy,Charlotte,,uncertain,,7,-11.4,-20.4,18.4,13.6,29.6,33.6,2.5,reconstructed,-6.499999999999998,6.499999999999998,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-iowastate-cincinnati,,Iowa St.,Cincinnati,,uncertain,,7,6.5,1.7,23.1,24.6,16.7,23.0,2.5,reconstructed,-2.3,2.3,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-stanford-colorado,,Stanford,Colorado,,uncertain,,7,-9.3,-2.6,22.6,30.7,32.0,33.1,2.5,reconstructed,9.2,-9.2,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-boisestate-coloradostate,,Boise St.,Colorado St.,,uncertain,,7,0.7,-12.3,31.0,20.5,30.3,32.8,2.5,reconstructed,-10.5,10.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-ncstate-duke,,NC St.,Duke,,uncertain,,7,3.2,14.1,24.2,31.5,21.3,17.2,2.5,reconstructed,13.4,-13.4,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-syracuse-floridastate,,Syracuse,Florida St.,,uncertain,,7,3.7,18.5,26.5,36.5,22.9,18.4,2.5,reconstructed,17.3,-17.3,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-marshall-georgiastate,,Marshall,Georgia St.,,uncertain,,7,-2.4,-2.2,23.2,28.8,25.2,31.1,2.5,reconstructed,2.6999999999999997,-2.6999999999999997,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-sandiegostate-hawaii,,San Diego St.,Hawaii,,uncertain,,7,-9.3,-13.1,22.1,21.6,31.4,34.7,2.5,reconstructed,-1.299999999999999,1.299999999999999,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-missouri-kentucky,,Missouri,Kentucky,,uncertain,,7,12.0,11.0,34.0,29.7,21.8,18.9,2.5,reconstructed,1.5,-1.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-auburn-lsu,,Auburn,LSU,,uncertain,,7,4.5,15.0,28.4,42.2,24.2,27.1,2.5,reconstructed,13.0,-13.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-illinois-maryland,,Illinois,Maryland,,uncertain,,7,2.5,8.9,24.4,29.9,21.9,20.9,2.5,reconstructed,8.9,-8.9,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-tulane-memphis,,Tulane,Memphis,,uncertain,,7,5.7,1.8,30.2,31.5,24.7,29.6,2.5,reconstructed,-1.4000000000000004,1.4000000000000004,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-indiana-michigan,,Indiana,Michigan,,uncertain,,7,-8.1,25.1,21.6,38.2,29.8,13.5,2.5,reconstructed,35.7,-35.7,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-unlv-nevada,,UNLV,Nevada,,uncertain,,7,-5.8,-20.7,25.8,16.9,31.8,37.6,2.5,reconstructed,-12.4,12.4,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-sanjosestate-newmexico,,San Jose St.,New Mexico,,uncertain,,7,-5.8,-16.7,26.2,21.5,31.7,37.9,2.5,reconstructed,-8.399999999999999,8.399999999999999,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-temple-northtexas,,Temple,North Texas,,uncertain,,7,-15.7,-9.2,18.3,31.0,33.7,40.4,2.5,reconstructed,9.0,-9.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-usc-notredame,,USC,Notre Dame,,uncertain,,7,16.1,20.1,42.3,34.6,26.2,14.6,2.5,reconstructed,6.5,-6.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-kansas-oklahomastate,,Kansas,Oklahoma St.,,uncertain,,7,6.7,5.1,36.6,29.4,30.2,24.5,2.5,reconstructed,0.8999999999999995,-0.8999999999999995,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-ucla-oregonstate,,UCLA,Oregon St.,,uncertain,,7,13.7,14.7,32.2,36.9,18.5,22.6,2.5,reconstructed,3.5,-3.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-massachusetts-pennstate,,Massachusetts,Penn St.,,uncertain,,7,-22.7,20.8,18.0,33.7,40.4,12.7,2.5,reconstructed,46.0,-46.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-louisville-pittsburgh,,Louisville,Pittsburgh,,uncertain,,7,10.7,4.7,31.1,27.6,20.5,22.7,2.5,reconstructed,-3.499999999999999,3.499999999999999,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-ohiostate-purdue,,Ohio St.,Purdue,,uncertain,,7,24.0,-1.7,38.0,25.4,14.4,26.8,2.5,reconstructed,-23.2,23.2,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-michiganstate-rutgers,,Michigan St.,Rutgers,,uncertain,,7,3.1,3.3,23.5,25.2,20.7,21.8,2.5,reconstructed,2.6999999999999997,-2.6999999999999997,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-florida-southcarolina,,Florida,South Carolina,,uncertain,,7,9.0,6.7,32.1,35.7,23.5,29.3,2.5,reconstructed,0.2000000000000001,-0.2000000000000001,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-byu-tcu,,BYU,TCU,,uncertain,,7,1.0,11.7,27.6,33.6,26.8,21.7,2.5,reconstructed,13.2,-13.2,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-texasaandm-tennessee,,Texas A&M,Tennessee,,uncertain,,7,15.1,17.6,30.6,35.7,15.3,18.1,2.5,reconstructed,5.000000000000002,-5.000000000000002,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-kansasstate-texastech,,Kansas St.,Texas Tech,,uncertain,,7,14.3,8.8,36.9,33.2,22.6,24.5,2.5,reconstructed,-3.0,3.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-california-utah,,California,Utah,,uncertain,,7,-1.6,12.3,26.2,28.2,27.4,15.9,2.5,reconstructed,16.4,-16.4,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-fresnostate-utahstate,,Fresno St.,Utah St.,,uncertain,,7,3.5,-5.7,27.7,26.8,24.2,32.5,2.5,reconstructed,-6.699999999999999,6.699999999999999,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-georgia-vanderbilt,,Georgia,Vanderbilt,,uncertain,,7,23.4,-6.3,38.3,27.2,15.3,33.6,2.5,reconstructed,-27.2,27.2,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-oregon-washington,,Oregon,Washington,,uncertain,,7,22.0,23.3,42.5,44.0,20.6,21.0,2.5,reconstructed,3.8000000000000007,-3.8000000000000007,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,8,pt-2023-8-iowa-wisconsin,,Iowa,Wisconsin,,uncertain,,7,7.4,12.0,17.7,28.9,10.6,17.2,2.5,reconstructed,7.1,-7.1,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-tennessee-alabama,,Tennessee,Alabama,,uncertain,,8,15.3,22.8,34.3,36.1,19.1,13.6,2.5,reconstructed,10.0,-10.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-coastalcarolina-arkansasstate,,Coastal Carolina,Arkansas St.,,uncertain,,8,-2.3,-14.0,27.0,20.4,29.1,34.2,2.5,reconstructed,-9.2,9.2,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-mississippi-auburn,,Mississippi,Auburn,,uncertain,,8,13.8,4.1,35.4,27.7,21.9,23.9,2.5,reconstructed,-7.200000000000001,7.200000000000001,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-texastech-byu,,Texas Tech,BYU,,uncertain,,8,9.0,3.1,32.4,27.7,23.6,24.8,2.5,reconstructed,-3.4000000000000004,3.4000000000000004,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-baylor-cincinnati,,Baylor,Cincinnati,,uncertain,,8,-0.2,1.0,27.8,24.9,27.9,24.0,2.5,reconstructed,3.7,-3.7,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-duke-floridastate,,Duke,Florida St.,,uncertain,,8,11.6,18.5,30.5,37.0,19.0,18.8,2.5,reconstructed,9.4,-9.4,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-texas-houston,,Texas,Houston,,uncertain,,8,20.7,2.5,37.8,33.3,17.3,30.7,2.5,reconstructed,-15.7,15.7,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-wisconsin-illinois,,Wisconsin,Illinois,,uncertain,,8,10.5,2.0,27.8,23.7,17.7,21.7,2.5,reconstructed,-6.0,6.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-rutgers-indiana,,Rutgers,Indiana,,uncertain,,8,3.5,-8.7,24.8,20.9,21.3,29.7,2.5,reconstructed,-9.7,9.7,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-minnesota-iowa,,Minnesota,Iowa,,uncertain,,8,2.4,7.0,22.8,16.9,20.6,10.3,2.5,reconstructed,7.1,-7.1,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-tcu-kansasstate,,TCU,Kansas St.,,uncertain,,8,10.2,15.6,32.8,37.1,22.4,21.6,2.5,reconstructed,7.9,-7.9,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-army-lsu,,Army,LSU,,uncertain,,8,-12.4,18.9,18.2,43.0,30.5,24.1,2.5,reconstructed,33.8,-33.8,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-georgiastate-louisianalafayette,,Georgia St.,Louisiana-Lafayette,,uncertain,,8,-0.9,-1.7,28.5,29.3,29.6,31.2,2.5,reconstructed,1.7000000000000002,-1.7000000000000002,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-toledo-miamiohio,,Toledo,Miami (Ohio),,uncertain,,8,2.8,-3.8,28.4,20.2,25.7,24.4,2.5,reconstructed,-4.1,4.1,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-michigan-michiganstate,,Michigan,Michigan St.,,uncertain,,8,28.7,-0.3,39.6,22.0,11.3,22.7,2.5,reconstructed,-26.5,26.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-southcarolina-missouri,,South Carolina,Missouri,,uncertain,,8,3.4,14.9,33.1,35.0,30.0,19.9,2.5,reconstructed,14.0,-14.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-airforce-navy,,Air Force,Navy,,uncertain,,8,8.2,-11.3,26.0,17.1,18.1,28.1,2.5,reconstructed,-17.0,17.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-northwestern-nebraska,,Northwestern,Nebraska,,uncertain,,8,-7.6,2.1,18.1,21.6,25.9,19.1,2.5,reconstructed,12.2,-12.2,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-hawaii-newmexico,,Hawaii,New Mexico,,uncertain,,8,-16.6,-13.4,20.4,23.4,37.0,36.4,2.5,reconstructed,5.700000000000001,-5.700000000000001,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-virginia-northcarolina,,Virginia,North Carolina,,uncertain,,8,-4.1,13.4,21.1,37.4,25.2,24.1,2.5,reconstructed,20.0,-20.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-pennstate-ohiostate,,Penn St.,Ohio St.,,uncertain,,8,18.5,22.1,31.4,35.6,13.0,13.7,2.5,reconstructed,6.100000000000001,-6.100000000000001,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-centralflorida-oklahoma,,Central Florida,Oklahoma,,uncertain,,8,8.7,19.5,33.8,40.0,25.2,20.3,2.5,reconstructed,13.3,-13.3,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-nevada-sandiegostate,,Nevada,San Diego St.,,uncertain,,8,-18.9,-11.7,15.9,19.1,34.6,30.7,2.5,reconstructed,9.7,-9.7,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-utahstate-sanjosestate,,Utah St.,San Jose St.,,uncertain,,8,-9.3,-5.2,25.3,26.5,34.5,31.2,2.5,reconstructed,6.6000000000000005,-6.6000000000000005,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2023,9,pt-2023-9-ucla-stanford,,UCLA,Stanford,,uncertain,,8,14.2,-9.7,32.5,21.8,18.0,31.7,2.5,reconstructed,-21.4,21.4,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
