season,snapshot_week,team_rank,team,record,sp_plus,offense,offense_rank,defense,defense_rank,special_teams,special_teams_rank,source_timestamp,source_url
2025,5,53,Boise St.,3-1,7.4,33.7,32,26.0,62,-0.3,132,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,54,SMU,2-2,6.9,34.4,30,27.5,73,0.0,66,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,55,Baylor,3-2,6.7,35.3,26,28.8,86,0.2,10,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,56,Kansas St.,2-3,5.8,28.1,68,22.5,46,0.3,7,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,57,Clemson,1-3,5.4,28.2,66,22.5,45,-0.2,123,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,58,Kentucky,2-2,4.9,27.1,71,22.5,44,0.3,5,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,59,Colorado,2-3,4.8,31.2,47,26.3,64,-0.1,111,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,60,Michigan St.,3-1,4.4,29.9,52,25.8,61,0.2,12,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,61,Wisconsin,2-2,3.9,23.8,89,19.8,30,-0.1,109,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,62,ECU,3-2,3.7,26.9,72,23.1,49,-0.1,105,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,63,NC St.,3-2,3.2,31.1,49,27.7,76,-0.1,113,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,64,USF,3-1,2.7,29.6,57,27.1,70,0.2,11,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,65,ODU,3-1,2.7,29.8,54,26.9,68,-0.2,116,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,66,Tulane,4-1,2.1,29.7,56,27.7,75,0.1,55,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,67,Fresno St.,4-1,1.1,26.9,73,25.6,59,-0.1,110,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,68,UTSA,2-2,0.2,31.9,43,31.7,99,0.0,71,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,69,Texas St.,3-1,0.2,32.3,38,32.2,105,0.0,57,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,70,Syracuse,3-2,0.1,29.9,53,29.9,88,0.1,49,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,71,La. Tech,4-1,-0.1,21.2,105,21.3,39,0.0,74,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,72,Wake Forest,2-2,-0.6,24.1,87,24.5,57,-0.1,108,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,73,San Diego St.,3-1,-0.8,19.5,108,20.4,35,0.1,42,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,74,California,4-1,-1.2,23.3,95,24.5,56,0.1,48,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,75,Boston Coll.,1-3,-1.3,27.5,69,28.8,85,0.0,82,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,76,UNLV,4-0,-1.5,32.1,41,33.7,115,0.2,27,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,77,UConn,3-2,-1.6,28.5,63,30.1,90,0.0,59,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,78,WKU,4-1,-2.0,25.6,80,28.0,79,0.4,2,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,79,Va. Tech,2-3,-2.8,25.5,81,28.5,83,0.2,26,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,80,Northwestern,2-2,-3.8,18.6,118,22.3,43,-0.1,95,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,81,Army,1-3,-3.9,23.9,88,27.8,77,0.0,80,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,82,Purdue,2-2,-4.0,25.8,79,29.9,89,0.1,43,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,83,W. Virginia,2-3,-4.0,23.1,96,27.2,71,0.0,61,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,84,Utah St.,3-2,-4.3,31.2,48,35.6,123,0.1,50,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,85,Ohio,3-2,-4.7,26.7,74,31.1,97,-0.3,135,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,86,N. Carolina,2-2,-4.8,23.1,97,28.0,78,0.1,39,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,87,So. Miss,3-2,-5.5,25.0,82,30.3,91,-0.1,112,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,88,New Mexico,3-1,-6.6,27.3,70,34.0,116,0.0,70,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,89,Delaware,3-1,-7.0,25.0,83,31.7,100,-0.2,117,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,90,Air Force,1-3,-7.0,29.0,59,36.0,125,0.0,81,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,91,Troy,2-2,-7.5,19.9,107,27.3,72,0.0,72,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,92,Miami-OH,1-3,-7.8,18.8,117,26.8,66,0.2,18,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,93,Stanford,2-3,-8.4,22.7,100,30.9,95,-0.1,101,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,94,Hawaii,4-2,-8.4,19.1,115,27.6,74,0.1,40,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,95,Rice,3-2,-8.5,17.6,125,26.0,63,-0.1,92,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,96,Temple,2-2,-8.6,24.9,84,33.5,114,0.0,86,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,97,Buffalo,2-3,-8.8,17.9,123,26.8,67,0.1,35,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,98,Wash. St.,3-2,-8.9,24.3,85,33.2,109,0.0,83,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,99,Wyoming,2-2,-8.9,19.3,112,28.1,80,0.0,87,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,100,UCLA,0-4,-9.6,22.3,101,32.0,102,0.2,22,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,101,Marshall,2-3,-9.6,25.9,78,35.5,122,0.0,84,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,102,Tulsa,2-3,-9.6,19.3,111,28.9,87,0.1,52,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,103,Oklahoma St.,1-3,-9.6,22.2,102,32.0,101,0.1,36,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,104,Oregon St.,0-5,-9.8,23.8,90,33.3,112,-0.2,121,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,105,J'ville St.,2-3,-9.8,23.7,91,33.2,111,-0.3,131,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,106,San Jose St.,1-3,-10.1,23.0,99,32.9,106,-0.2,118,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,107,FAU,1-3,-10.7,23.7,92,34.4,117,0.1,46,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,108,WMU,2-3,-11.0,19.4,109,30.5,92,0.0,77,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,109,Louisiana,2-3,-11.2,23.6,93,34.8,118,0.0,56,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,110,App. St.,2-2,-11.7,21.5,103,33.2,110,0.0,85,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,111,Liberty,1-4,-11.7,19.1,114,30.6,94,-0.3,127,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,112,UAB,2-2,-12.1,28.1,67,40.2,132,0.0,62,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,113,ULM,3-1,-12.3,18.5,119,30.5,93,-0.3,124,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,114,N. Illinois,1-3,-12.3,11.7,136,23.7,51,-0.3,125,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,115,Kennesaw St.,3-2,-12.4,14.7,132,27.1,69,0.0,88,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,116,S. Alabama,1-4,-12.4,23.0,98,35.2,121,-0.2,120,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,117,Colorado St.,1-3,-13.1,18.2,122,31.1,98,-0.1,107,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,118,Missouri St.,2-3,-13.4,23.4,94,36.6,126,-0.2,119,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,119,BGSU,2-3,-13.9,19.1,116,33.0,108,0.0,58,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,120,Ga. Southern,2-3,-14.1,24.2,86,38.2,130,0.0,69,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,121,FIU,2-2,-14.3,19.4,110,33.4,113,-0.3,126,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,122,UTEP,1-4,-14.5,16.8,127,31.0,96,-0.3,134,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,123,Coastal Caro.,2-2,-14.8,18.3,121,33.0,107,-0.1,94,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,124,Nevada,1-3,-15.3,16.9,126,32.2,104,0.0,75,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,125,Arkansas St.,1-4,-15.5,21.4,104,37.0,127,0.1,38,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,126,CMU,3-2,-15.7,16.6,129,32.1,103,-0.1,98,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,127,Charlotte,1-3,-18.1,17.7,124,35.8,124,0.0,65,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,128,New Mex. St.,2-2,-18.7,16.1,130,34.9,120,0.0,68,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,129,Ball St.,1-3,-21.3,18.4,120,39.5,131,-0.2,115,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,130,Georgia St.,1-3,-22.1,20.0,106,41.8,134,-0.3,129,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,131,Akron,1-4,-22.1,12.9,135,34.9,119,-0.2,114,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,132,EMU,1-4,-22.5,19.2,113,41.9,135,0.2,31,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,133,Sam Houston,0-4,-23.6,14.4,133,37.8,129,-0.3,130,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,134,Kent St.,1-3,-24.0,16.6,128,40.2,133,-0.3,133,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,135,MTSU,1-4,-24.2,13.4,134,37.5,128,-0.1,91,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,5,136,UMass,0-4,-29.4,14.8,131,43.9,136,-0.3,128,20251001174048,https://web.archive.org/web/20251001174048id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,1,Oregon,5-0,30.8,42.5,2,11.9,3,0.2,21,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,2,Ohio St.,5-0,30.6,39.3,8,8.8,1,0.1,39,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,3,Indiana,5-0,27.1,39.4,7,12.6,6,0.3,12,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,4,Oklahoma,5-0,25.8,35.9,23,10.4,2,0.3,13,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,5,Texas Tech,5-0,25.7,41.2,4,15.6,11,0.2,26,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,6,Alabama,4-1,23.4,38.2,14,14.8,9,0.0,63,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,7,Ole Miss,5-0,23.4,39.3,9,16.2,16,0.3,4,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,8,Missouri,5-0,22.6,38.4,13,15.8,13,-0.1,88,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,9,Notre Dame,3-2,22.5,42.2,3,19.7,28,0.0,69,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,10,Georgia,4-1,22.3,38.7,10,16.8,20,0.4,2,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,11,Miami,5-0,22.0,39.9,6,18.1,23,0.3,10,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,12,Tennessee,4-1,22.0,40.2,5,18.5,24,0.2,16,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,13,USC,4-1,21.2,44.1,1,23.0,49,0.1,38,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,14,Michigan,4-1,20.7,33.9,31,13.2,7,0.0,64,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,15,Texas A&M,5-0,20.6,37.2,17,16.6,17,0.1,58,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,16,LSU,4-1,20.0,32.2,41,12.4,5,0.2,33,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,17,Utah,4-1,19.3,33.2,36,13.9,8,0.1,57,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,18,Penn St.,3-2,19.2,36.8,20,17.8,22,0.2,17,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,19,Nebraska,4-1,18.3,33.9,30,15.6,10,-0.1,92,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,20,Texas,3-2,18.1,30.4,54,12.1,4,-0.1,96,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,21,BYU,5-0,17.2,32.7,38,15.7,12,0.3,7,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,22,Vanderbilt,5-1,17.1,38.1,15,21.3,41,0.4,3,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,23,Washington,4-1,17.0,35.8,24,18.7,25,-0.1,91,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,24,Memphis,6-0,15.8,38.6,11,23.0,48,0.2,27,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,25,Auburn,3-2,15.2,31.2,48,15.9,15,-0.1,93,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,26,TCU,4-1,14.9,36.6,21,21.6,43,-0.1,97,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,27,Florida St.,3-2,14.7,34.7,28,20.1,32,0.1,52,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,28,Louisville,4-1,14.4,33.9,33,19.5,26,0.0,60,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,29,Illinois,5-1,14.3,37.1,18,23.1,51,0.3,6,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,30,Pittsburgh,3-2,13.4,33.9,32,20.7,38,0.2,15,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,31,Florida,2-3,13.1,29.6,59,16.6,18,0.1,35,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,32,Cincinnati,4-1,13.0,35.7,25,22.9,47,0.2,29,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,33,Kansas,4-2,12.8,37.0,19,24.3,56,0.2,20,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,34,Maryland,4-1,12.7,28.5,63,15.9,14,0.1,49,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,35,Iowa St.,5-1,11.5,31.2,46,19.8,30,0.2,34,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,36,Ga. Tech,5-0,11.3,34.8,27,23.6,52,0.1,36,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
