snapshot_date,snapshot_label,season,game_id,cfbd_game_id,game_date,game_week,away_team,home_team,market_spread_home,market_total,market_spread_open_home,market_total_open,projected_margin_home,model_spread_home,projected_total,market_spread_book,market_total_book,market_books_available,market_spread_last_update,market_total_last_update,market_line_source
2026-07-21,Preseason,2026,g85,401856667,2026-09-05,1,Texas State,Texas,-30.5,59.5,-30.5,59.5,31.137,-31.137,60.75,fanduel,fanduel,"1xbet,ballybet,betmgm,betonline,betparx,betrivers,betrsportsbook,bovada,caesars,casumo,coolbet,coral,draftkings,espnbet,fanduel,grosvenor,hardrockbet,ladbrokes,livescorebet,lowvig,nordicbet,pointsbet,sportsbet,tabtouch,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g86,401856668,2026-09-05,1,Missouri State,Texas A&M,-39.5,52.5,-38.5,53.5,38.89,-38.89,52.8,fanduel,fanduel,"1xbet,ballybet,betmgm,betonline,betparx,betrivers,betrsportsbook,bovada,caesars,casumo,coolbet,coral,draftkings,espnbet,fanduel,grosvenor,hardrockbet,ladbrokes,livescorebet,lowvig,sportsbet,tabtouch,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g87,401856770,2026-09-05,1,Abilene Christian,Texas Tech,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g88,,2026-09-05,1,Sam Houston,Troy,-17.5,51.5,-17.5,50.5,17.455,-17.455,53.75,fanduel,fanduel,"1xbet,ballybet,betmgm,betonline,betparx,betrivers,betrsportsbook,bovada,caesars,casumo,coolbet,coral,draftkings,espnbet,fanduel,grosvenor,hardrockbet,ladbrokes,livescorebet,lowvig,nordicbet,pointsbet,sportsbet,tabtouch,thescorebet,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g89,401856772,2026-09-05,1,Oklahoma State,Tulsa,13.5,61.5,12.5,61.5,-10.592,10.592,54.3,fanduel,fanduel,"1xbet,ballybet,betmgm,betonline,betparx,betrivers,betrsportsbook,bovada,caesars,casumo,coolbet,coral,draftkings,espnbet,fanduel,grosvenor,hardrockbet,ladbrokes,livescorebet,lowvig,nordicbet,pointsbet,sportsbet,tabtouch,thescorebet,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g90,401858436,2026-09-05,1,Fresno State,USC,-23.5,50.5,-23.5,49.5,22.35,-22.35,50.85,fanduel,fanduel,"1xbet,ballybet,betmgm,betonline,betparx,betrivers,betrsportsbook,betsson,bovada,caesars,casumo,coolbet,coral,draftkings,espnbet,fanduel,grosvenor,hardrockbet,ladbrokes,livescorebet,lowvig,nordicbet,pointsbet,sportsbet,tabtouch,thescorebet,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g91,401862700,2026-09-05,1,UTRGV,UTSA,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g92,401860880,2026-09-05,1,Idaho State,Utah State,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g93,401856669,2026-09-05,1,Austin Peay,Vanderbilt,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g94,401858211,2026-09-05,1,VMI,Virginia Tech,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g95,401858437,2026-09-05,1,Washington State,Washington,-21.5,50.5,-21.5,50.5,18.41,-18.41,47.5,fanduel,fanduel,"1xbet,ballybet,betmgm,betonline,betparx,betrivers,betrsportsbook,bovada,casumo,coolbet,coral,draftkings,espnbet,fanduel,grosvenor,hardrockbet,ladbrokes,leovegas,livescorebet,lowvig,pointsbet,sportsbet,tabtouch,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g96,401856780,2026-09-05,1,Coastal Carolina,West Virginia,-20.5,58.5,-17.5,57.5,18.413,-18.413,53.7,fanduel,fanduel,"1xbet,ballybet,betmgm,betonline,betparx,betrivers,betrsportsbook,betsson,bovada,caesars,casumo,coolbet,coral,draftkings,espnbet,fanduel,grosvenor,hardrockbet,ladbrokes,livescorebet,lowvig,nordicbet,pointsbet,sportsbet,tabtouch,thescorebet,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g97,401858438,2026-09-06,1,Wisconsin,Notre Dame,-20.5,47.5,-20.5,47.5,22.88,-22.88,46.95,fanduel,fanduel,"1xbet,ballybet,betfairsportsbook,betmgm,betonline,betparx,betrivers,betrsportsbook,bovada,caesars,casumo,coolbet,coral,draftkings,espnbet,fanduel,grosvenor,hardrockbet,ladbrokes,leovegas,livescorebet,lowvig,paddypower,pointsbet,sportsbet,tabtouch,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g98,401856661,2026-09-06,1,Louisville,Ole Miss,-6.5,55.5,-6.5,55.5,7.622,-7.622,52.5,fanduel,fanduel,"1xbet,ballybet,betfairsportsbook,betmgm,betonline,betparx,betrivers,betrsportsbook,bovada,caesars,casumo,draftkings,espnbet,fanduel,grosvenor,hardrockbet,leovegas,livescorebet,paddypower,pointsbet,sportsbet,tabtouch,thescorebet,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g99,401858212,2026-09-07,1,SMU,Florida State,1.5,53.5,2.5,52.5,-1.445,1.445,51.45,fanduel,fanduel,"1xbet,ballybet,betmgm,betonline,betparx,betrivers,betrsportsbook,bovada,caesars,casumo,coolbet,draftkings,espnbet,fanduel,grosvenor,hardrockbet,livescorebet,lowvig,pointsbet,tabtouch,thescorebet,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g100,401858213,2026-09-10,2,Florida A&M,Miami-FL,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g101,401858214,2026-09-11,2,Rutgers,Boston College,,,,,-2.627,2.627,55.95,,,,,,
2026-07-21,Preseason,2026,g102,401856678,2026-09-11,2,Missouri,Kansas,6.5,51.5,6.5,51.5,-7.905,7.905,52.0,fanduel,fanduel,"betrsportsbook,coolbet,draftkings,fanduel,hardrockbet,pointsbet,sportsbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g103,401858215,2026-09-11,2,Villanova,Louisville,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g104,401864502,2026-09-12,2,North Dakota State,Air Force,,,,,0.436,-0.436,51.6,,,,,,
2026-07-21,Preseason,2026,g105,401866412,2026-09-12,2,Robert Morris,Akron,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g106,401868241,2026-09-12,2,West Georgia,Arkansas State,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g107,401862702,2026-09-12,2,South Florida,Army,,,,,-2.127,2.127,54.85,,,,,,
2026-07-21,Preseason,2026,g108,401856671,2026-09-12,2,Southern Miss,Auburn,,,,,28.87,-28.87,50.75,,,,,,
2026-07-21,Preseason,2026,g109,401856810,2026-09-12,2,Arizona,BYU,,,,,6.888,-6.888,51.85,,,,,,
2026-07-21,Preseason,2026,g110,401866413,2026-09-12,2,Stony Brook,Ball State,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g111,401856784,2026-09-12,2,Prairie View A&M,Baylor,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g112,401860881,2026-09-12,2,Memphis,Boise State,,,,,9.262,-9.262,55.5,,,,,,
2026-07-21,Preseason,2026,g113,401866415,2026-09-12,2,Colgate,Central Michigan,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g114,401856786,2026-09-12,2,Western Carolina,Cincinnati,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g115,401858219,2026-09-12,2,Georgia Southern,Clemson,,,,,24.74,-24.74,50.9,,,,,,
2026-07-21,Preseason,2026,g116,401868008,2026-09-12,2,Fordham,Coastal Carolina,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g117,401856785,2026-09-12,2,Weber State,Colorado,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g118,401860882,2026-09-12,2,Southern Utah,Colorado State,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g119,401858444,2026-09-12,2,Maryland,Connecticut,,,,,-8.957,8.957,50.6,,,,,,
2026-07-21,Preseason,2026,g120,401864571,2026-09-12,2,Appalachian State,East Carolina,,,,,12.515,-12.515,52.5,,,,,,
2026-07-21,Preseason,2026,g121,401856672,2026-09-12,2,Campbell,Florida,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g122,401862703,2026-09-12,2,Navy,Florida Atlantic,,,,,-8.805,8.805,58.4,,,,,,
2026-07-21,Preseason,2026,g123,401866414,2026-09-12,2,Buffalo,Florida International,,,,,1.958,-1.958,50.15,,,,,,
2026-07-21,Preseason,2026,g124,401860883,2026-09-12,2,Sacramento State,Fresno State,,,,,18.143,-18.143,48.25,,,,,,
2026-07-21,Preseason,2026,g125,401856673,2026-09-12,2,Western Kentucky,Georgia,,,,,33.913,-33.913,53.85,,,,,,
2026-07-21,Preseason,2026,g126,401856681,2026-09-12,2,Tennessee,Georgia Tech,,,,,-8.24,8.24,56.95,,,,,,
2026-07-21,Preseason,2026,g127,401864578,2026-09-12,2,New Mexico State,Hawaii,,,,,15.482,-15.482,52.75,,,,,,
2026-07-21,Preseason,2026,g128,401856787,2026-09-12,2,Southern,Houston,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g129,401858217,2026-09-12,2,Duke,Illinois,,,,,6.162,-6.162,57.25,,,,,,
2026-07-21,Preseason,2026,g130,401858439,2026-09-12,2,Howard,Indiana,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g131,401856788,2026-09-12,2,Iowa State,Iowa,-12.5,41.5,-12.5,41.5,13.982,-13.982,46.45,fanduel,fanduel,"betrsportsbook,coolbet,draftkings,fanduel,hardrockbet,pointsbet,sportsbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g132,401867929,2026-09-12,2,Wagner,James Madison,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g133,401856781,2026-09-12,2,Washington State,Kansas State,,,,,14.838,-14.838,50.55,,,,,,
2026-07-21,Preseason,2026,g134,,2026-09-12,2,Georgia State,Kennesaw State,,,,,11.562,-11.562,54.9,,,,,,
2026-07-21,Preseason,2026,g135,401866416,2026-09-12,2,Wofford,Kent State,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g136,401856674,2026-09-12,2,Alabama,Kentucky,,,,,-10.867,10.867,45.05,,,,,,
2026-07-21,Preseason,2026,g137,401867796,2026-09-12,2,Louisiana Tech,LSU,,,,,31.17,-31.17,48.95,,,,,,
2026-07-21,Preseason,2026,g138,401868187,2026-09-12,2,Gardner-Webb,Liberty,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g139,,2026-09-12,2,Middle Tennessee,Marshall,,,,,13.332,-13.332,58.65,,,,,,
2026-07-21,Preseason,2026,g140,401866420,2026-09-12,2,Sacred Heart,Massachusetts,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g141,401866417,2026-09-12,2,Holy Cross,Miami-OH,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g142,401856679,2026-09-12,2,Oklahoma,Michigan,-2.5,45.5,-2.5,45.5,0.81,-0.81,47.65,fanduel,fanduel,"1xbet,ballybet,betfairsportsbook,betmgm,betparx,betrivers,betrsportsbook,caesars,casumo,coolbet,coral,draftkings,fanduel,grosvenor,hardrockbet,ladbrokes,leovegas,livescorebet,paddypower,pointsbet,sportsbet,tabtouch,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g143,401858440,2026-09-12,2,Eastern Michigan,Michigan State,,,,,17.85,-17.85,51.6,,,,,,
2026-07-21,Preseason,2026,g144,401856677,2026-09-12,2,Mississippi State,Minnesota,,,,,0.502,-0.502,50.8,,,,,,
2026-07-21,Preseason,2026,g145,,2026-09-12,2,Lindenwood,Missouri State,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g146,401858222,2026-09-12,2,Richmond,NC State,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g147,401858441,2026-09-12,2,Bowling Green,Nebraska,,,,,23.887,-23.887,46.9,,,,,,
2026-07-21,Preseason,2026,g148,401864500,2026-09-12,2,Montana State,Nevada,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g149,401865252,2026-09-12,2,Mercyhurst,New Mexico,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g150,401858218,2026-09-12,2,ETSU,North Carolina,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g151,401862705,2026-09-12,2,UNLV,North Texas,,,,,-2.155,2.155,59.2,,,,,,
2026-07-21,Preseason,2026,g152,401864503,2026-09-12,2,Illinois State,Northern Illinois,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g153,401859184,2026-09-12,2,Rice,Notre Dame,,,,,45.648,-45.648,52.0,,,,,,
2026-07-21,Preseason,2026,g154,401866418,2026-09-12,2,Jacksonville State,Ohio,,,,,3.208,-3.208,48.15,,,,,,
2026-07-21,Preseason,2026,g155,401856782,2026-09-12,2,Oregon,Oklahoma State,17.5,59.5,18.0,59.5,-22.672,22.672,53.35,fanduel,fanduel,"betrsportsbook,coolbet,draftkings,fanduel,hardrockbet,pointsbet,sportsbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g156,401856676,2026-09-12,2,Charlotte,Ole Miss,,,,,44.112,-44.112,53.7,,,,,,
2026-07-21,Preseason,2026,g157,401856783,2026-09-12,2,Texas Tech,Oregon State,,,,,-28.773,28.773,49.85,,,,,,
2026-07-21,Preseason,2026,g158,401856790,2026-09-12,2,Central Florida,Pittsburgh,,,,,7.897,-7.897,50.3,,,,,,
2026-07-21,Preseason,2026,g159,401858224,2026-09-12,2,Wake Forest,Purdue,,,,,-5.168,5.168,48.05,,,,,,
2026-07-21,Preseason,2026,g160,401858223,2026-09-12,2,UC Davis,SMU,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g161,401862707,2026-09-12,2,Tulsa,Sam Houston,,,,,-11.537,11.537,54.65,,,,,,
2026-07-21,Preseason,2026,g162,401864504,2026-09-12,2,Cal Poly,San Jose State,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g163,401856680,2026-09-12,2,Towson,South Carolina,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g164,401858216,2026-09-12,2,California,Syracuse,,,,,-2.112,2.112,51.65,,,,,,
2026-07-21,Preseason,2026,g165,401856789,2026-09-12,2,Grambling State,TCU,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g166,401858442,2026-09-12,2,Penn State,Temple,,,,,-21.915,21.915,55.85,,,,,,
2026-07-21,Preseason,2026,g167,401856682,2026-09-12,2,Ohio State,Texas,-1.5,47.5,-1.5,47.5,-2.723,2.723,50.65,fanduel,fanduel,"1xbet,ballybet,betfairsportsbook,betmgm,betparx,betrivers,betrsportsbook,caesars,casumo,coolbet,coral,draftkings,fanduel,grosvenor,hardrockbet,ladbrokes,leovegas,livescorebet,paddypower,pointsbet,sportsbet,tabtouch,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g168,401856683,2026-09-12,2,Arizona State,Texas A&M,-14.5,,-14.5,,17.168,-17.168,51.7,draftkings,,draftkings,2026-07-21T17:17:05.832Z,,SportsGameOdds
2026-07-21,Preseason,2026,g169,401860884,2026-09-12,2,UTSA,Texas State,,,,,1.242,-1.242,65.15,,,,,,
2026-07-21,Preseason,2026,g170,401866419,2026-09-12,2,CCSU,Toledo,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g171,401868326,2026-09-12,2,Alabama State,Troy,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g172,401864575,2026-09-12,2,South Alabama,Tulane,,,,,13.762,-13.762,54.3,,,,,,
2026-07-21,Preseason,2026,g173,401862708,2026-09-12,2,UL-Monroe,UAB,,,,,7.263,-7.263,55.2,,,,,,
2026-07-21,Preseason,2026,g174,401858443,2026-09-12,2,San Diego State,UCLA,,,,,4.695,-4.695,50.5,,,,,,
2026-07-21,Preseason,2026,g175,401858445,2026-09-12,2,Louisiana,USC,,,,,30.22,-30.22,58.65,,,,,,
2026-07-21,Preseason,2026,g176,401864505,2026-09-12,2,Texas Southern,UTEP,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g177,401856670,2026-09-12,2,Arkansas,Utah,-10.0,55.5,-8.5,55.5,10.43,-10.43,58.75,draftkings,fanduel,"betrsportsbook,coolbet,draftkings,pointsbet",2026-07-21T17:17:05.832Z,2026-07-21T17:17:00.044Z,SportsGameOdds
2026-07-21,Preseason,2026,g178,401856684,2026-09-12,2,Delaware,Vanderbilt,,,,,23.992,-23.992,57.8,,,,,,
2026-07-21,Preseason,2026,g179,401858220,2026-09-12,2,Norfolk State,Virginia,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g180,401858221,2026-09-12,2,Old Dominion,Virginia Tech,,,,,10.502,-10.502,49.05,,,,,,
2026-07-21,Preseason,2026,g181,401858446,2026-09-12,2,Utah State,Washington,,,,,21.635,-21.635,52.3,,,,,,
2026-07-21,Preseason,2026,g182,401856791,2026-09-12,2,UT Martin,West Virginia,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g183,401866421,2026-09-12,2,Monmouth,Western Michigan,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g184,401858447,2026-09-12,2,Western Illinois,Wisconsin,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g185,401864506,2026-09-12,2,Northern Colorado,Wyoming,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g186,401858225,2026-09-17,3,Syracuse,Pittsburgh,,,,,12.877,-12.877,51.45,,,,,,
2026-07-21,Preseason,2026,g187,401856811,2026-09-18,3,Houston,Texas Tech,-12.5,53.5,-12.5,53.5,17.938,-17.938,53.2,fanduel,fanduel,draftkings,2026-07-21T17:17:00.044Z,2026-07-21T17:17:00.044Z,SportsGameOdds
2026-07-21,Preseason,2026,g188,401858226,2026-09-18,3,Miami-FL,Wake Forest,,,,,-16.29,16.29,46.5,,,,,,
2026-07-21,Preseason,2026,g189,401856685,2026-09-19,3,Florida State,Alabama,-15.5,,-15.5,,14.07,-14.07,47.1,draftkings,,draftkings,2026-07-21T17:17:05.832Z,,SportsGameOdds
2026-07-21,Preseason,2026,g190,401864574,2026-09-19,3,Charlotte,Appalachian State,,,,,13.29,-13.29,53.75,,,,,,
2026-07-21,Preseason,2026,g191,401856793,2026-09-19,3,Northern Illinois,Arizona,,,,,30.08,-30.08,48.95,,,,,,
2026-07-21,Preseason,2026,g192,401856686,2026-09-19,3,Georgia,Arkansas,13.5,55.5,13.5,55.5,-17.078,17.078,57.45,fanduel,fanduel,,2026-07-21T17:17:00.044Z,2026-07-21T17:17:00.044Z,SportsGameOdds
2026-07-21,Preseason,2026,g193,401856687,2026-09-19,3,Florida,Auburn,0.0,,0.0,,1.087,-1.087,46.0,draftkings,,draftkings,2026-07-21T17:17:05.832Z,,SportsGameOdds
2026-07-21,Preseason,2026,g194,401867804,2026-09-19,3,Louisiana Tech,Baylor,,,,,17.08,-17.08,56.7,,,,,,
2026-07-21,Preseason,2026,g195,401860885,2026-09-19,3,South Dakota,Boise State,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g196,401858227,2026-09-19,3,Maine,Boston College,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g197,401858233,2026-09-19,3,Wagner,California,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g198,401856800,2026-09-19,3,Georgia State,Central Florida,,,,,24.008,-24.008,52.5,,,,,,
2026-07-21,Preseason,2026,g199,401864508,2026-09-19,3,Wyoming,Central Michigan,,,,,1.413,-1.413,44.0,,,,,,
2026-07-21,Preseason,2026,g200,401856797,2026-09-19,3,Miami-OH,Cincinnati,,,,,11.488,-11.488,48.7,,,,,,
2026-07-21,Preseason,2026,g201,401858229,2026-09-19,3,North Carolina,Clemson,,,,,12.685,-12.685,46.05,,,,,,
2026-07-21,Preseason,2026,g202,401856795,2026-09-19,3,BYU,Colorado State,,,,,-24.305,24.305,48.6,,,,,,
2026-07-21,Preseason,2026,g203,,2026-09-19,3,Coastal Carolina,Delaware,,,,,5.402,-5.402,56.8,,,,,,
2026-07-21,Preseason,2026,g204,401858231,2026-09-19,3,Stanford,Duke,,,,,10.635,-10.635,53.5,,,,,,
2026-07-21,Preseason,2026,g205,401862771,2026-09-19,3,Florida International,Florida Atlantic,,,,,5.53,-5.53,59.3,,,,,,
2026-07-21,Preseason,2026,g206,401858228,2026-09-19,3,Mercer,Georgia Tech,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g207,401858448,2026-09-19,3,Southern Illinois,Illinois,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g208,401858449,2026-09-19,3,Western Kentucky,Indiana,,,,,35.9,-35.9,53.55,,,,,,
2026-07-21,Preseason,2026,g209,401858471,2026-09-19,3,Northern Iowa,Iowa,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g210,401856798,2026-09-19,3,Bowling Green,Iowa State,,,,,20.203,-20.203,44.2,,,,,,
2026-07-21,Preseason,2026,g211,,2026-09-19,3,Georgia Southern,Jacksonville State,,,,,3.203,-3.203,56.05,,,,,,
2026-07-21,Preseason,2026,g212,401856812,2026-09-19,3,Arizona State,Kansas,,,,,-2.223,2.223,52.15,,,,,,
2026-07-21,Preseason,2026,g213,401856792,2026-09-19,3,Tulane,Kansas State,,,,,12.498,-12.498,53.3,,,,,,
2026-07-21,Preseason,2026,g214,401866422,2026-09-19,3,Ball State,Liberty,,,,,17.363,-17.363,53.05,,,,,,
2026-07-21,Preseason,2026,g215,401862776,2026-09-19,3,UAB,Louisiana,,,,,9.645,-9.645,58.65,,,,,,
2026-07-21,Preseason,2026,g216,401858230,2026-09-19,3,SMU,Louisville,-1.5,,-1.5,,1.817,-1.817,51.45,draftkings,,draftkings,2026-07-21T17:17:05.832Z,,SportsGameOdds
2026-07-21,Preseason,2026,g217,401858232,2026-09-19,3,Virginia Tech,Maryland,,,,,-1.95,1.95,50.7,,,,,,
2026-07-21,Preseason,2026,g218,401866424,2026-09-19,3,Stonehill,Massachusetts,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g219,401862772,2026-09-19,3,UT Martin,Memphis,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g220,401858450,2026-09-19,3,UTEP,Michigan,,,,,38.693,-38.693,49.2,,,,,,
2026-07-21,Preseason,2026,g221,401864443,2026-09-19,3,Nevada,Middle Tennessee,,,,,-2.902,2.902,50.5,,,,,,
2026-07-21,Preseason,2026,g222,401858451,2026-09-19,3,Akron,Minnesota,,,,,23.852,-23.852,44.85,,,,,,
2026-07-21,Preseason,2026,g223,401856689,2026-09-19,3,Troy,Missouri,,,,,24.913,-24.913,51.25,,,,,,
2026-07-21,Preseason,2026,g224,,2026-09-19,3,Marshall,Missouri State,,,,,-4.44,4.44,57.65,,,,,,
2026-07-21,Preseason,2026,g225,401858452,2026-09-19,3,North Dakota,Nebraska,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g226,401856796,2026-09-19,3,Colorado,Northwestern,,,,,6.265,-6.265,48.05,,,,,,
2026-07-21,Preseason,2026,g227,401858453,2026-09-19,3,Michigan State,Notre Dame,,,,,29.95,-29.95,53.7,,,,,,SportsGameOdds
2026-07-21,Preseason,2026,g228,401858454,2026-09-19,3,Kent State,Ohio State,,,,,53.523,-53.523,50.4,,,,,,
2026-07-21,Preseason,2026,g229,401856690,2026-09-19,3,New Mexico,Oklahoma,,,,,24.128,-24.128,49.0,,,,,,
2026-07-21,Preseason,2026,g230,401856803,2026-09-19,3,Murray State,Oklahoma State,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g231,401862710,2026-09-19,3,East Carolina,Old Dominion,,,,,0.56,-0.56,47.85,,,,,,
2026-07-21,Preseason,2026,g232,401856688,2026-09-19,3,LSU,Ole Miss,-2.5,57.5,-2.5,57.5,2.928,-2.928,49.85,fanduel,fanduel,"1xbet,ballybet,betmgm,betparx,betrivers,casumo,coral,draftkings,fanduel,grosvenor,hardrockbet,ladbrokes,livescorebet,paddypower,sportsbet,tabtouch,unibet,virginbet",2026-07-21T17:17:27.205Z,2026-07-21T17:17:27.205Z,SportsGameOdds
2026-07-21,Preseason,2026,g233,401858455,2026-09-19,3,Portland State,Oregon,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g234,401860886,2026-09-19,3,Montana,Oregon State,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g235,401858456,2026-09-19,3,Buffalo,Penn State,,,,,32.102,-32.102,48.0,,,,,,
2026-07-21,Preseason,2026,g236,401862773,2026-09-19,3,Western Michigan,Rice,,,,,-6.487,6.487,47.0,,,,,,
2026-07-21,Preseason,2026,g237,401858457,2026-09-19,3,USC,Rutgers,,,,,-14.82,14.82,58.65,,,,,,
2026-07-21,Preseason,2026,g238,401864507,2026-09-19,3,North Dakota State,Sacramento State,,,,,-10.767,10.767,51.6,,,,,,
2026-07-21,Preseason,2026,g239,,2026-09-19,3,Nicholls,Sam Houston,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g240,401860887,2026-09-19,3,James Madison,San Diego State,,,,,0.915,-0.915,49.9,,,,,,
2026-07-21,Preseason,2026,g241,401860888,2026-09-19,3,Fresno State,San Jose State,,,,,-9.92,9.92,47.85,,,,,,
2026-07-21,Preseason,2026,g242,401866423,2026-09-19,3,Ohio,South Alabama,,,,,0.647,-0.647,48.8,,,,,,
2026-07-21,Preseason,2026,g243,401856691,2026-09-19,3,Mississippi State,South Carolina,,,,,8.38,-8.38,52.55,,,,,,
2026-07-21,Preseason,2026,g244,401862777,2026-09-19,3,Delaware State,South Florida,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g245,401861963,2026-09-19,3,Connecticut,Southern Miss,,,,,-2.48,2.48,54.0,,,,,,
2026-07-21,Preseason,2026,g246,401856799,2026-09-19,3,Arkansas State,TCU,,,,,20.892,-20.892,54.6,,,,,,
2026-07-21,Preseason,2026,g247,401856692,2026-09-19,3,Kennesaw State,Tennessee,,,,,28.453,-28.453,56.55,,,,,,
2026-07-21,Preseason,2026,g248,401856693,2026-09-19,3,UTSA,Texas,,,,,30.08,-30.08,56.3,,,,,,
2026-07-21,Preseason,2026,g249,401856694,2026-09-19,3,Kentucky,Texas A&M,,,,,17.668,-17.668,50.1,,,,,,
2026-07-21,Preseason,2026,g250,401860889,2026-09-19,3,North Texas,Texas State,,,,,3.665,-3.665,64.2,,,,,,
2026-07-21,Preseason,2026,g251,401862774,2026-09-19,3,Temple,Toledo,,,,,6.878,-6.878,52.05,,,,,,
2026-07-21,Preseason,2026,g252,401862775,2026-09-19,3,East Texas A&M,Tulsa,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g253,401858458,2026-09-19,3,Purdue,UCLA,,,,,7.285,-7.285,52.05,,,,,,
2026-07-21,Preseason,2026,g254,401868317,2026-09-19,3,Southeastern La.,UL-Monroe,,,,,,,,,,,,,
2026-07-21,Preseason,2026,g255,401856801,2026-09-19,3,Utah State,Utah,,,,,22.212,-22.212,54.35,,,,,,
