game_id,season,week,away_team,home_team,frozen_away_market_rating,frozen_home_market_rating,predicted_away_market_move,predicted_home_market_move,market_fair_spread,current_away_sp_plus,current_home_sp_plus,predicted_away_sp_plus_move,predicted_home_sp_plus_move,sp_plus_fair_spread,no_update_market_spread,current_lambda_050_spread,simple_blend,historical_espn_bet_opening_field,actual_close,actual_result,timing_limitation_flag,neutral_site_uncertainty,market_history_source,market_net_move,sp_plus_net_move,alignment_category,confidence_tier,aligned_fair_spread,confidence,no_future_market_feature,sp_plus_prediction_oos,market_prediction_oos,home_key,away_key,archive_row,home_team_tracker,away_team_tracker,fpi_calibrated,teamrankings_calibrated,opening_home_spread,close_home_spread,mapping_status,fixed_weight_ensemble,ridge_stack,average_sp_fpi_tr,average_all_four,agreement_category,selected_prediction,clv_vs_timing_unknown_open
401628418,2024,11,South Carolina,Vanderbilt,4.614792753070729,-0.4265309602724543,0.0971789980349686,-0.405233272070276,3.0437359834484283,11.2,3.9,1.5442421896579108,1.1398995185860377,5.204342671071873,2.541323713343183,7.541323713343186,4.124039327260151,3.5,5.5,-21,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,0.5024122701052446,0.4043426710718731,Both no meaningful change,No meaningful change,4.124039327260151,0.3163949516135239,True,True,True,vanderbilt,south carolina,556.0,Vanderbilt,South Carolina,3.458240192324218,7.032025252515213,4.0,5.5,matched,5.020914043387803,4.941442439734732,5.231536038637102,4.684586024839934,insufficient/weak coverage,5.020914043387803,-1.020914043387803
401628419,2024,12,Texas,Arkansas,20.176163299092092,2.410008252872382,1.098576163371611,-0.3008326322395042,16.665563841830824,28.7,10.6,0.9299228338874256,-2.005819409616596,18.535742243504014,15.266155046219708,31.26615504621971,17.60065304266742,16.5,13.5,-10,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,1.399408795611115,2.9357422435040217,Same meaningful direction,Strong agreement,17.60065304266742,0.348410398258534,True,True,True,arkansas,texas,563.0,Arkansas,Texas,15.86100844679342,14.344142933095462,15.0,13.5,matched,15.602191160489037,15.326739902339611,16.246964541130968,16.35161436630593,market and SP+ agree; external confirm/neutral,15.602191160489037,-0.6021911604890366
401628420,2024,12,LSU,Florida,9.921317634815347,2.8880540063896216,-0.1058782086862147,-1.1371709827107397,5.5645564024502505,19.1,11.5,-2.6561736455101843,-2.287600221962857,4.731426576452675,4.5332636284257255,-4.9667363715742745,5.147991489451463,4.5,2.5,11,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,1.031292774024525,-0.3685734235473275,Market only meaningful,Moderate agreement,5.147991489451463,0.5455150998134065,True,True,True,florida,lsu,572.0,Florida,LSU,2.972238301475111,2.279148760138054,5.0,2.5,matched,3.1301531225355586,3.342342159746943,3.3276045460219463,3.8868425101290223,broad conflict,3.1301531225355586,1.8698468774644414
401628421,2024,12,Tennessee,Georgia,14.82821741049916,17.316409672712595,1.3388738210838351,0.0964457519532316,-3.7457641930828345,22.9,28.5,0.1378365787748584,-2.8048661255208223,-5.157297295704321,-4.988192262213435,1.0118077377865653,-4.451530744393578,-9.0,-7.5,14,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,1.2424280691306036,2.9427027042956806,Same meaningful direction,Strong agreement,-4.451530744393578,0.4146739677398322,True,True,True,georgia,tennessee,573.0,Georgia,Tennessee,-3.890108397314276,-5.032968920442192,-8.5,-7.5,matched,-4.459537075981302,-4.045363869305656,-4.693458204486929,-4.456534701635906,insufficient/weak coverage,-4.459537075981302,-4.040462924018698
401628423,2024,12,Missouri,South Carolina,10.008751101012804,4.3142462675298106,-0.4927494788905514,0.6624004042745958,2.039354950317845,15.3,13.7,-0.8706369079072084,1.3725921065357394,-3.1432290144429462,3.194504833482993,0.6945048334829931,-0.5519370320625505,-13.5,-10.5,4,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,-1.1551498831651472,-2.2432290144429476,Same meaningful direction,Strong agreement,-0.5519370320625505,0.1617446694941393,True,True,True,south carolina,missouri,599.0,South Carolina,Missouri,-6.9227601962127014,-9.6944439418121,-12.0,-10.5,matched,-6.757269061622431,-5.8476442429774815,-6.586811050822583,-4.430269550537476,all four agree meaningfully,-6.757269061622431,-5.242730938377569
401628428,2024,13,Texas A&M,Auburn,9.968561387371109,4.904393281876176,1.946472450949773,1.2020699290857253,3.3085706273589803,16.6,9.4,1.7941644165081134,1.8768789400775976,4.617285476430517,2.5641681054949323,-3.4358318945050677,3.9629280518947487,2.5,2.5,2,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,0.7444025218640478,-0.0827145235694841,Both no meaningful change,No meaningful change,3.9629280518947487,0.43314140782789,True,True,True,auburn,texas a m,618.0,Auburn,Texas A&M,3.0791587174619144,2.7361561151743197,2.5,2.5,matched,3.1187115434334434,3.3423652971484037,3.477533436355584,3.4352927341064325,insufficient/weak coverage,3.1187115434334434,-0.6187115434334434
401628429,2024,13,Ole Miss,Florida,16.69841948761062,2.0123133544273286,-0.2698913308617943,-0.1095832606463106,12.025798062967809,28.3,6.9,0.3080596983838833,1.2557969991615454,17.952262699222338,12.186106133183292,15.186106133183294,14.989030381095072,9.5,13.5,7,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,-0.1603080702154836,-0.9477373007776622,Both no meaningful change,No meaningful change,14.989030381095072,0.1443737970978434,True,True,True,florida,ole miss,626.0,Florida,Mississippi,11.331470824079746,11.602098802877869,9.0,13.5,matched,12.17123392700206,12.34160360085022,13.628610775393318,13.22790759728694,insufficient/weak coverage,12.17123392700206,-3.17123392700206
401628431,2024,13,Vanderbilt,LSU,-0.5181329209015579,10.390321255933136,0.0977768116870757,-0.2090895578285743,-13.101587807319044,3.7,15.5,-1.26807664464042,-1.609252650990912,-13.958823993649506,-13.408454176834692,-14.408454176834692,-13.530205900484276,-9.0,-9.5,7,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,0.30686636951565,0.341176006350492,Both no meaningful change,No meaningful change,-13.530205900484276,0.5384344798793769,True,True,True,lsu,vanderbilt,637.0,LSU,Vanderbilt,-7.408762087061809,-11.065466006920897,-9.5,-9.5,matched,-10.095732417689938,-9.594488923803208,-10.81101736254407,-11.383659973737814,only external models agree,-10.095732417689938,0.5957324176899377
401628433,2024,13,Alabama,Oklahoma,20.38472329641601,6.314706636624009,-0.0548388387113692,0.0541081017384241,11.461069719342207,27.2,11.8,0.4505483410188552,-1.2355334540685774,14.58608179508743,11.570016659792,30.070016659792003,13.023575757214818,14.0,14.5,21,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,-0.1089469404497933,1.6860817950874327,SP+ only meaningful,Moderate agreement,13.023575757214818,0.2424235327406503,True,True,True,oklahoma,alabama,654.0,Oklahoma,Alabama,13.110237744587476,12.333310570935895,13.0,14.5,matched,12.782134477652313,12.554535127944273,13.343210036870268,12.87267495748825,insufficient/weak coverage,12.782134477652313,0.21786552234768664
401628435,2024,13,UTEP,Tennessee,-12.977513230327814,14.849784316892702,0.3233577778400596,-0.6047729234124043,-29.39916684596805,-24.4,22.8,2.059877327750571,-1.1836680716394958,-46.45645460060993,-30.32729754722052,-25.32729754722052,-37.92781072328899,-41.5,-41.5,56,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,0.928130701252464,3.243545399390067,Same meaningful direction,Strong agreement,-37.92781072328899,0.0553793024504987,True,True,True,tennessee,utep,664.0,Tennessee,UTEP,-41.05953300945395,-44.244199982553766,-42.0,-41.5,matched,-41.70705534146089,-39.833358028707245,-43.92006253087255,-40.289838609646424,insufficient/weak coverage,-41.70705534146089,-0.29294465853911333
