game_id,away_team,home_team,has_site_spread,has_site_total,has_dratings_spread,has_dratings_total,has_fpi_spread,has_fpi_total,has_massey_spread,has_massey_total,has_sp_spread,has_sp_total,has_sagarin_predictor_spread,has_sagarin_predictor_total,has_sagarin_rating_spread,has_sagarin_rating_total,has_teamrankings_spread,has_teamrankings_total
g576,Connecticut,Air Force,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g577,Missouri,Arkansas,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g578,Arizona State,BYU,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g579,Texas State,Boise State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g580,Utah,Cincinnati,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g581,Kansas State,Colorado,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g582,Boston College,Duke,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g583,Temple,East Carolina,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g584,Clemson,Florida State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g585,Oregon State,Fresno State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g586,Florida,Georgia,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g587,Appalachian State,Georgia Southern,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g588,Coastal Carolina,Georgia State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g589,Minnesota,Indiana,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g590,Wisconsin,Iowa,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g591,Oklahoma State,Iowa State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g592,Florida International,Liberty,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g593,Stanford,Louisville,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g594,Illinois,Maryland,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g595,Army,Memphis,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g596,California,NC State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g597,Notre Dame,Navy,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g598,Washington,Nebraska,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g599,Miami-FL,North Carolina,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g600,UTEP,North Dakota State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g601,South Carolina,Oklahoma,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g602,Marshall,Old Dominion,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g603,Auburn,Ole Miss,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g604,Northwestern,Oregon,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g605,Purdue,Penn State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g606,Georgia Tech,Pittsburgh,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g607,Michigan,Rutgers,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g608,Washington State,San Diego State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g609,New Mexico,San Jose State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g610,Louisiana Tech,South Alabama,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g611,UAB,South Florida,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g612,SMU,Syracuse,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g613,Kansas,TCU,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g614,Mississippi State,Texas,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g615,Arizona,Texas Tech,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g616,Nevada,UCLA,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g617,Southern Miss,UL-Monroe,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g618,Northern Illinois,UNLV,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g619,Ohio State,USC,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g620,Colorado State,Utah State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g621,Virginia,Wake Forest,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g622,Bowling Green,Western Michigan,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g623,Ohio,Akron,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g624,Buffalo,Miami-OH,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g625,Central Michigan,Eastern Michigan,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g626,Ball State,Massachusetts,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g627,Toledo,Sacramento State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g628,UTSA,Florida Atlantic,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g629,James Madison,Southern Miss,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g630,TCU,Arizona,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g631,South Florida,East Carolina,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g632,Georgia State,Appalachian State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g633,Colorado,Arizona State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g634,UL-Monroe,Arkansas State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g635,Air Force,Army,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g636,Arkansas,Auburn,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g637,Iowa State,Baylor,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g638,Florida State,Boston College,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g639,Old Dominion,Coastal Carolina,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g640,Boise State,Colorado State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g641,North Carolina,Connecticut,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g642,Oklahoma,Florida,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g643,Missouri State,Florida International,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g644,Marshall,Georgia Southern,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g645,Louisville,Georgia Tech,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g646,Cincinnati,Houston,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g647,Nebraska,Illinois,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g648,Sam Houston,Jacksonville State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g649,Central Florida,Kansas,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g650,Oklahoma State,Kansas State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g651,Delaware,Kennesaw State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g652,Alabama,LSU,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g653,South Alabama,Louisiana,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g654,Michigan State,Michigan,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g655,Western Kentucky,Middle Tennessee,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g656,UCLA,Minnesota,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g657,Vanderbilt,Mississippi State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g658,Texas,Missouri,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g659,Duke,NC State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g660,Temple,Navy,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g661,New Mexico,Nevada,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g662,Liberty,New Mexico State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g663,Rice,North Texas,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g664,Iowa,Northwestern,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g665,Miami-FL,Notre Dame,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g666,Oregon,Ohio State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g667,Georgia,Ole Miss,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g668,Texas State,Oregon State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g669,Maryland,Purdue,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g670,Virginia Tech,SMU,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g671,Northern Illinois,San Jose State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g672,Texas A&M,South Carolina,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g673,Clemson,Syracuse,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g674,Kentucky,Tennessee,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g675,West Virginia,Texas Tech,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g676,Louisiana Tech,Troy,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g677,Tulsa,Tulane,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g678,Charlotte,UAB,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g679,Wyoming,UNLV,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g680,Hawaii,UTEP,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g681,BYU,Utah,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g682,Fresno State,Utah State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g683,Merrimack,Wake Forest,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g684,Penn State,Washington,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g685,Rutgers,Wisconsin,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g686,Western Michigan,Akron,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g687,Kent State,Bowling Green,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g688,Ohio,Miami-OH,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g689,Buffalo,Ball State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g690,Sacramento State,Central Michigan,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g691,Massachusetts,Toledo,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g692,Memphis,South Florida,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g693,Louisiana,UL-Monroe,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g694,Houston,Colorado,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g695,Florida State,Pittsburgh,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g696,San Jose State,Air Force,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g697,Utah,Arizona,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g698,South Carolina,Arkansas,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g699,Baylor,BYU,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g700,Oregon State,Boise State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g701,Arizona State,Central Florida,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g702,East Carolina,Charlotte,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g703,Georgia Tech,Clemson,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g704,Arkansas State,Coastal Carolina,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g705,James Madison,Connecticut,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g706,Florida International,Delaware,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g707,Missouri,Georgia,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g708,Georgia Southern,Georgia State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g709,North Dakota State,Hawaii,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g710,USC,Indiana,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g711,Purdue,Iowa,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g712,Cincinnati,Iowa State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g713,Florida,Kentucky,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g714,Texas,LSU,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g715,Middle Tennessee,Liberty,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g716,Southern Miss,Louisiana Tech,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g717,Appalachian State,Marshall,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g718,Wisconsin,Maryland,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g719,Duke,Miami-FL,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g720,Washington,Michigan State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g721,Auburn,Mississippi State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g722,New Mexico State,Missouri State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g723,Syracuse,NC State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g724,UNLV,New Mexico,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g725,Louisville,North Carolina,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g726,Nevada,Northern Illinois,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g727,Boston College,Notre Dame,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g728,Northwestern,Ohio State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g729,Ole Miss,Oklahoma,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g730,Texas Tech,Oklahoma State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g731,Michigan,Oregon,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g732,Minnesota,Penn State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g733,Tulane,Rice,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g734,Nebraska,Rutgers,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g735,Wake Forest,SMU,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g736,Kennesaw State,Sam Houston,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g737,Utah State,San Diego State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g738,Troy,South Alabama,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g739,Kansas State,TCU,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g740,UAB,Temple,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g741,Tennessee,Texas A&M,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g742,Fresno State,Texas State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g743,Florida Atlantic,Tulsa,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g744,Illinois,UCLA,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g745,Wyoming,UTEP,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g746,North Texas,UTSA,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g747,Alabama,Vanderbilt,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g748,California,Virginia,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g749,Stanford,Virginia Tech,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g750,Colorado State,Washington State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g751,Kansas,West Virginia,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g752,Jacksonville State,Western Kentucky,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g753,Miami-OH,Kent State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g754,Ball State,Ohio,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g755,Eastern Michigan,Western Michigan,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g756,Central Michigan,Buffalo,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g757,Akron,Massachusetts,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g758,Bowling Green,Toledo,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g759,Arkansas State,Louisiana Tech,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g760,Rice,Temple,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g761,Iowa State,Central Florida,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g762,Virginia Tech,Miami-FL,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g763,UTEP,Air Force,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g764,Chattanooga,Alabama,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g765,UL-Monroe,Appalachian State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g766,Oklahoma State,Arizona State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g767,East Carolina,Army,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g768,Samford,Auburn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g769,Texas Tech,Baylor,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g770,San Diego State,Boise State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g771,Syracuse,Boston College,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g772,Stanford,California,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g773,Colorado,Cincinnati,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g774,Old Dominion,Connecticut,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g775,Clemson,Duke,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g776,Vanderbilt,Florida,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g777,South Florida,Florida Atlantic,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g778,NC State,Florida State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g779,Colorado State,Fresno State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g780,Wake Forest,Georgia Tech,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g781,Iowa,Illinois,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g782,Missouri State,Jacksonville State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g783,BYU,Kansas,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g784,Arizona,Kansas State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g785,Florida International,Kennesaw State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g786,Western Kentucky,Liberty,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g787,Coastal Carolina,Louisiana,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g788,Pittsburgh,Louisville,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g789,Georgia State,Marshall,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g790,UCLA,Michigan,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g791,Oregon,Michigan State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g792,Northwestern,Minnesota,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g793,Tennessee Tech,Mississippi State,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g794,Kentucky,Missouri,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g795,Memphis,Navy,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g796,Ohio State,Nebraska,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g797,Hawaii,Nevada,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g798,Delaware,New Mexico State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g799,Northern Illinois,North Dakota State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g800,SMU,Notre Dame,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g801,Texas A&M,Oklahoma,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g802,Wofford,Ole Miss,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g803,Utah State,Oregon State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g804,Rutgers,Penn State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g805,Wisconsin,Purdue,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g806,Middle Tennessee,Sam Houston,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g807,UNLV,San Jose State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g808,Georgia,South Carolina,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g809,South Alabama,Southern Miss,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g810,Utah,TCU,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g811,LSU,Tennessee,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g812,Arkansas,Texas,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g813,Washington State,Texas State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g814,Georgia Southern,Troy,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g815,North Texas,Tulane,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g816,Charlotte,Tulsa,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g817,UTSA,UAB,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g818,Maryland,USC,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g819,North Carolina,Virginia,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g820,Indiana,Washington,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g821,Houston,West Virginia,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g822,New Mexico,Wyoming,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g823,Kent State,Eastern Michigan,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g824,Miami-OH,Western Michigan,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g825,TCU,Texas Tech,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g826,Buffalo,Akron,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g827,Florida,Florida State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g828,Nebraska,Iowa,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g829,Toledo,Ohio,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g830,Mississippi State,Ole Miss,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g831,Appalachian State,South Alabama,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g832,Texas,Texas A&M,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g833,West Virginia,Utah,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g834,Auburn,Alabama,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g835,Arizona State,Arizona,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g836,LSU,Arkansas,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g837,Troy,Arkansas State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g838,Cincinnati,BYU,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g839,Central Michigan,Ball State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g840,Massachusetts,Bowling Green,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g841,Pittsburgh,California,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g842,Navy,Charlotte,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g843,South Carolina,Clemson,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g844,Central Florida,Colorado,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g845,Texas State,Colorado State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g846,Jacksonville State,Delaware,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g847,Florida Atlantic,East Carolina,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g848,Sam Houston,Florida International,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g849,San Diego State,Fresno State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g850,Georgia Tech,Georgia,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g851,Louisiana Tech,Georgia Southern,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g852,Louisiana,Georgia State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g853,Sacramento State,Hawaii,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g854,Baylor,Houston,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g855,Purdue,Indiana,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g856,Kansas State,Iowa State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g857,Coastal Carolina,James Madison,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g858,Louisville,Kentucky,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g859,Penn State,Maryland,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g860,Temple,Memphis,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g861,Boston College,Miami-FL,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g862,New Mexico State,Middle Tennessee,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g863,Oklahoma,Missouri,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g864,Liberty,Missouri State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g865,Air Force,New Mexico,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g866,NC State,North Carolina,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g867,UAB,North Texas,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g868,UTEP,Northern Illinois,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g869,Illinois,Northwestern,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g870,Michigan,Ohio State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g871,Kansas,Oklahoma State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g872,Southern Miss,Old Dominion,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
