source,date,away,home,matched,game_id,match_method,status,rows
Sagarin Rating,2026-09-05,The Citadel,Charlotte,False,g34,,,
SP+,2026-09-05,Boston College,Cincinnati,True,g35,,,
FPI,2026-09-05,Boston College,Cincinnati,True,g35,,,
TeamRankings,2026-09-05,Boston College,Cincinnati,True,g35,,,
Sagarin Rating,2026-09-05,Boston College,Cincinnati,False,g35,,,
SP+,2026-09-05,Wyoming,Colorado State,True,g36,,,
FPI,2026-09-05,Wyoming,Colorado State,True,g36,,,
TeamRankings,2026-09-05,Wyoming,Colorado State,True,g36,,,
Sagarin Rating,2026-09-05,Wyoming,Colorado State,False,g36,,,
SP+,2026-09-05,Lafayette,Connecticut,False,g37,,,
FPI,2026-09-05,Lafayette,Connecticut,False,g37,,,
TeamRankings,2026-09-05,Lafayette,Connecticut,False,g37,,,
Sagarin Rating,2026-09-05,Lafayette,Connecticut,False,g37,,,
SP+,2026-09-05,Tulane,Duke,True,g38,,,
FPI,2026-09-05,Tulane,Duke,True,g38,,,
TeamRankings,2026-09-05,Tulane,Duke,True,g38,,,
Sagarin Rating,2026-09-05,Tulane,Duke,False,g38,,,
SP+,2026-09-05,Florida Atlantic,Florida,True,g39,,,
FPI,2026-09-05,Florida Atlantic,Florida,True,g39,,,
TeamRankings,2026-09-05,Florida Atlantic,Florida,True,g39,,,
Sagarin Rating,2026-09-05,Florida Atlantic,Florida,False,g39,,,
SP+,2026-09-05,Tennessee State,Georgia,False,g40,,,
FPI,2026-09-05,Tennessee State,Georgia,False,g40,,,
TeamRankings,2026-09-05,Tennessee State,Georgia,False,g40,,,
Sagarin Rating,2026-09-05,Tennessee State,Georgia,False,g40,,,
SP+,2026-09-05,Charleston So.,Georgia Southern,False,g41,,,
FPI,2026-09-05,Charleston So.,Georgia Southern,False,g41,,,
TeamRankings,2026-09-05,Charleston So.,Georgia Southern,False,g41,,,
Sagarin Rating,2026-09-05,Charleston So.,Georgia Southern,False,g41,,,
SP+,2026-09-05,UNLV,Hawaii,True,g42,,,
FPI,2026-09-05,UNLV,Hawaii,True,g42,,,
TeamRankings,2026-09-05,UNLV,Hawaii,True,g42,,,
Sagarin Rating,2026-09-05,UNLV,Hawaii,False,g42,,,
SP+,2026-09-05,Oregon State,Houston,True,g43,,,
FPI,2026-09-05,Oregon State,Houston,True,g43,,,
TeamRankings,2026-09-05,Oregon State,Houston,True,g43,,,
Sagarin Rating,2026-09-05,Oregon State,Houston,False,g43,,,
SP+,2026-09-03,UAB,Illinois,True,g44,,,
FPI,2026-09-03,UAB,Illinois,True,g44,,,
TeamRankings,2026-09-03,UAB,Illinois,True,g44,,,
Sagarin Rating,2026-09-03,UAB,Illinois,False,g44,,,
SP+,2026-09-05,North Texas,Indiana,True,g45,,,
FPI,2026-09-05,North Texas,Indiana,True,g45,,,
TeamRankings,2026-09-05,North Texas,Indiana,True,g45,,,
Sagarin Rating,2026-09-05,North Texas,Indiana,False,g45,,,
SP+,2026-09-05,Northern Illinois,Iowa,True,g46,,,
FPI,2026-09-05,Northern Illinois,Iowa,True,g46,,,
TeamRankings,2026-09-05,Northern Illinois,Iowa,True,g46,,,
Sagarin Rating,2026-09-05,Northern Illinois,Iowa,False,g46,,,
SP+,2026-09-05,Southeast Missouri,Iowa State,False,g47,,,
FPI,2026-09-05,Southeast Missouri,Iowa State,False,g47,,,
TeamRankings,2026-09-05,Southeast Missouri,Iowa State,False,g47,,,
Sagarin Rating,2026-09-05,Southeast Missouri,Iowa State,False,g47,,,
SP+,2026-09-05,Liberty,James Madison,True,g48,,,
FPI,2026-09-05,Liberty,James Madison,True,g48,,,
TeamRankings,2026-09-05,Liberty,James Madison,True,g48,,,
Sagarin Rating,2026-09-05,Liberty,James Madison,False,g48,,,
SP+,2026-09-05,Eastern Kentucky,Jacksonville State,False,g49,,,
FPI,2026-09-05,Eastern Kentucky,Jacksonville State,False,g49,,,
TeamRankings,2026-09-05,Eastern Kentucky,Jacksonville State,False,g49,,,
Sagarin Rating,2026-09-05,Eastern Kentucky,Jacksonville State,False,g49,,,
SP+,2026-09-05,Nicholls,Kansas State,False,g50,,,
FPI,2026-09-05,Nicholls,Kansas State,False,g50,,,
TeamRankings,2026-09-05,Nicholls,Kansas State,False,g50,,,
Sagarin Rating,2026-09-05,Nicholls,Kansas State,False,g50,,,
SP+,2026-09-05,Youngstown State,Kentucky,False,g51,,,
FPI,2026-09-05,Youngstown State,Kentucky,False,g51,,,
TeamRankings,2026-09-05,Youngstown State,Kentucky,False,g51,,,
Sagarin Rating,2026-09-05,Youngstown State,Kentucky,False,g51,,,
SP+,2026-09-05,Clemson,LSU,True,g52,,,
FPI,2026-09-05,Clemson,LSU,True,g52,,,
TeamRankings,2026-09-05,Clemson,LSU,True,g52,,,
Sagarin Rating,2026-09-05,Clemson,LSU,False,g52,,,
SP+,2026-09-05,Lamar,Louisiana,False,g53,,,
FPI,2026-09-05,Lamar,Louisiana,False,g53,,,
TeamRankings,2026-09-05,Lamar,Louisiana,False,g53,,,
Sagarin Rating,2026-09-05,Lamar,Louisiana,False,g53,,,
SP+,2026-09-05,Northwestern State,Louisiana Tech,False,g54,,,
FPI,2026-09-05,Northwestern State,Louisiana Tech,False,g54,,,
TeamRankings,2026-09-05,Northwestern State,Louisiana Tech,False,g54,,,
Sagarin Rating,2026-09-05,Northwestern State,Louisiana Tech,False,g54,,,
SP+,2026-09-05,Hampton,Maryland,False,g55,,,
FPI,2026-09-05,Hampton,Maryland,False,g55,,,
TeamRankings,2026-09-05,Hampton,Maryland,False,g55,,,
Sagarin Rating,2026-09-05,Hampton,Maryland,False,g55,,,
SP+,2026-09-05,Arkansas State,Memphis,True,g56,,,
FPI,2026-09-05,Arkansas State,Memphis,True,g56,,,
TeamRankings,2026-09-05,Arkansas State,Memphis,True,g56,,,
Sagarin Rating,2026-09-05,Arkansas State,Memphis,False,g56,,,
SP+,2026-09-05,Western Michigan,Michigan,True,g57,,,
FPI,2026-09-05,Western Michigan,Michigan,True,g57,,,
TeamRankings,2026-09-05,Western Michigan,Michigan,True,g57,,,
Sagarin Rating,2026-09-05,Western Michigan,Michigan,False,g57,,,
SP+,2026-09-05,Toledo,Michigan State,True,g58,,,
FPI,2026-09-05,Toledo,Michigan State,True,g58,,,
TeamRankings,2026-09-05,Toledo,Michigan State,True,g58,,,
Sagarin Rating,2026-09-05,Toledo,Michigan State,False,g58,,,
SP+,2026-09-05,Murray State,Middle Tennessee,False,g59,,,
FPI,2026-09-05,Murray State,Middle Tennessee,False,g59,,,
TeamRankings,2026-09-05,Murray State,Middle Tennessee,False,g59,,,
Sagarin Rating,2026-09-05,Murray State,Middle Tennessee,False,g59,,,
SP+,2026-09-05,UL-Monroe,Mississippi State,True,g60,,,
FPI,2026-09-05,UL-Monroe,Mississippi State,True,g60,,,
TeamRankings,2026-09-05,UL-Monroe,Mississippi State,True,g60,,,
Sagarin Rating,2026-09-05,UL-Monroe,Mississippi State,False,g60,,,
SP+,2026-09-05,Towson,Navy,False,g61,,,
FPI,2026-09-05,Towson,Navy,False,g61,,,
TeamRankings,2026-09-05,Towson,Navy,False,g61,,,
Sagarin Rating,2026-09-05,Towson,Navy,False,g61,,,
SP+,2026-09-05,Ohio,Nebraska,True,g62,,,
FPI,2026-09-05,Ohio,Nebraska,True,g62,,,
TeamRankings,2026-09-05,Ohio,Nebraska,True,g62,,,
Sagarin Rating,2026-09-05,Ohio,Nebraska,False,g62,,,
SP+,2026-09-05,Western Kentucky,Nevada,True,g63,,,
FPI,2026-09-05,Western Kentucky,Nevada,True,g63,,,
TeamRankings,2026-09-05,Western Kentucky,Nevada,True,g63,,,
Sagarin Rating,2026-09-05,Western Kentucky,Nevada,False,g63,,,
SP+,2026-09-05,Central Michigan,New Mexico,True,g64,,,
FPI,2026-09-05,Central Michigan,New Mexico,True,g64,,,
TeamRankings,2026-09-05,Central Michigan,New Mexico,True,g64,,,
Sagarin Rating,2026-09-05,Central Michigan,New Mexico,False,g64,,,
SP+,2026-09-05,Mercyhurst,New Mexico State,False,g65,,,
FPI,2026-09-05,Mercyhurst,New Mexico State,False,g65,,,
TeamRankings,2026-09-05,Mercyhurst,New Mexico State,False,g65,,,
Sagarin Rating,2026-09-05,Mercyhurst,New Mexico State,False,g65,,,
SP+,2026-09-05,Fordham,North Dakota State,False,g66,,,
FPI,2026-09-05,Fordham,North Dakota State,False,g66,,,
TeamRankings,2026-09-05,Fordham,North Dakota State,False,g66,,,
Sagarin Rating,2026-09-05,Fordham,North Dakota State,False,g66,,,
SP+,2026-09-05,South Dakota State,Northwestern,False,g67,,,
FPI,2026-09-05,South Dakota State,Northwestern,False,g67,,,
TeamRankings,2026-09-05,South Dakota State,Northwestern,False,g67,,,
Sagarin Rating,2026-09-05,South Dakota State,Northwestern,False,g67,,,
SP+,2026-09-05,Ball State,Ohio State,True,g68,,,
FPI,2026-09-05,Ball State,Ohio State,True,g68,,,
TeamRankings,2026-09-05,Ball State,Ohio State,True,g68,,,
Sagarin Rating,2026-09-05,Ball State,Ohio State,False,g68,,,
SP+,2026-09-05,UTEP,Oklahoma,True,g69,,,
FPI,2026-09-05,UTEP,Oklahoma,True,g69,,,
TeamRankings,2026-09-05,UTEP,Oklahoma,True,g69,,,
Sagarin Rating,2026-09-05,UTEP,Oklahoma,False,g69,,,
SP+,2026-09-05,Norfolk State,Old Dominion,False,g70,,,
FPI,2026-09-05,Norfolk State,Old Dominion,False,g70,,,
TeamRankings,2026-09-05,Norfolk State,Old Dominion,False,g70,,,
Sagarin Rating,2026-09-05,Norfolk State,Old Dominion,False,g70,,,
SP+,2026-09-05,Boise State,Oregon,True,g71,,,
FPI,2026-09-05,Boise State,Oregon,True,g71,,,
TeamRankings,2026-09-05,Boise State,Oregon,True,g71,,,
Sagarin Rating,2026-09-05,Boise State,Oregon,False,g71,,,
SP+,2026-09-05,Marshall,Penn State,True,g72,,,
FPI,2026-09-05,Marshall,Penn State,True,g72,,,
TeamRankings,2026-09-05,Marshall,Penn State,True,g72,,,
Sagarin Rating,2026-09-05,Marshall,Penn State,False,g72,,,
SP+,2026-09-05,Miami-OH,Pittsburgh,True,g73,,,
FPI,2026-09-05,Miami-OH,Pittsburgh,True,g73,,,
TeamRankings,2026-09-05,Miami-OH,Pittsburgh,True,g73,,,
Sagarin Rating,2026-09-05,Miami-OH,Pittsburgh,False,g73,,,
SP+,2026-09-05,Indiana State,Purdue,False,g74,,,
FPI,2026-09-05,Indiana State,Purdue,False,g74,,,
TeamRankings,2026-09-05,Indiana State,Purdue,False,g74,,,
Sagarin Rating,2026-09-05,Indiana State,Purdue,False,g74,,,
SP+,2026-09-05,HCU,Rice,False,g75,,,
FPI,2026-09-05,HCU,Rice,False,g75,,,
TeamRankings,2026-09-05,HCU,Rice,False,g75,,,
Sagarin Rating,2026-09-05,HCU,Rice,False,g75,,,
SP+,2026-09-05,MVSU,Sacramento State,False,g76,,,
FPI,2026-09-05,MVSU,Sacramento State,False,g76,,,
TeamRankings,2026-09-05,MVSU,Sacramento State,False,g76,,,
Sagarin Rating,2026-09-05,MVSU,Sacramento State,False,g76,,,
SP+,2026-09-05,Portland State,San Diego State,False,g77,,,
FPI,2026-09-05,Portland State,San Diego State,False,g77,,,
TeamRankings,2026-09-05,Portland State,San Diego State,False,g77,,,
Sagarin Rating,2026-09-05,Portland State,San Diego State,False,g77,,,
SP+,2026-09-05,Southeastern La.,South Alabama,False,g78,,,
FPI,2026-09-05,Southeastern La.,South Alabama,False,g78,,,
TeamRankings,2026-09-05,Southeastern La.,South Alabama,False,g78,,,
Sagarin Rating,2026-09-05,Southeastern La.,South Alabama,False,g78,,,
SP+,2026-09-05,Kent State,South Carolina,True,g79,,,
FPI,2026-09-05,Kent State,South Carolina,True,g79,,,
TeamRankings,2026-09-05,Kent State,South Carolina,True,g79,,,
Sagarin Rating,2026-09-05,Kent State,South Carolina,False,g79,,,
SP+,2026-09-05,Florida International,South Florida,True,g80,,,
FPI,2026-09-05,Florida International,South Florida,True,g80,,,
TeamRankings,2026-09-05,Florida International,South Florida,True,g80,,,
Sagarin Rating,2026-09-05,Florida International,South Florida,False,g80,,,
SP+,2026-09-05,Alcorn State,Southern Miss,False,g81,,,
FPI,2026-09-05,Alcorn State,Southern Miss,False,g81,,,
TeamRankings,2026-09-05,Alcorn State,Southern Miss,False,g81,,,
Sagarin Rating,2026-09-05,Alcorn State,Southern Miss,False,g81,,,
SP+,2026-09-05,New Hampshire,Syracuse,False,g82,,,
FPI,2026-09-05,New Hampshire,Syracuse,False,g82,,,
TeamRankings,2026-09-05,New Hampshire,Syracuse,False,g82,,,
Sagarin Rating,2026-09-05,New Hampshire,Syracuse,False,g82,,,
SP+,2026-09-05,Rhode Island,Temple,False,g83,,,
FPI,2026-09-05,Rhode Island,Temple,False,g83,,,
TeamRankings,2026-09-05,Rhode Island,Temple,False,g83,,,
Sagarin Rating,2026-09-05,Rhode Island,Temple,False,g83,,,
SP+,2026-09-05,Furman,Tennessee,False,g84,,,
FPI,2026-09-05,Furman,Tennessee,False,g84,,,
TeamRankings,2026-09-05,Furman,Tennessee,False,g84,,,
Sagarin Rating,2026-09-05,Furman,Tennessee,False,g84,,,
SP+,2026-09-05,Texas State,Texas,True,g85,,,
FPI,2026-09-05,Texas State,Texas,True,g85,,,
TeamRankings,2026-09-05,Texas State,Texas,True,g85,,,
Sagarin Rating,2026-09-05,Texas State,Texas,False,g85,,,
SP+,2026-09-05,Missouri State,Texas A&M,True,g86,,,
FPI,2026-09-05,Missouri State,Texas A&M,True,g86,,,
TeamRankings,2026-09-05,Missouri State,Texas A&M,True,g86,,,
Sagarin Rating,2026-09-05,Missouri State,Texas A&M,False,g86,,,
SP+,2026-09-05,Abilene Christian,Texas Tech,False,g87,,,
FPI,2026-09-05,Abilene Christian,Texas Tech,False,g87,,,
TeamRankings,2026-09-05,Abilene Christian,Texas Tech,False,g87,,,
Sagarin Rating,2026-09-05,Abilene Christian,Texas Tech,False,g87,,,
SP+,2026-09-05,Sam Houston,Troy,True,g88,,,
FPI,2026-09-05,Sam Houston,Troy,True,g88,,,
TeamRankings,2026-09-05,Sam Houston,Troy,True,g88,,,
Sagarin Rating,2026-09-05,Sam Houston,Troy,False,g88,,,
SP+,2026-09-05,Oklahoma State,Tulsa,True,g89,,,
FPI,2026-09-05,Oklahoma State,Tulsa,True,g89,,,
TeamRankings,2026-09-05,Oklahoma State,Tulsa,True,g89,,,
Sagarin Rating,2026-09-05,Oklahoma State,Tulsa,False,g89,,,
SP+,2026-09-05,Fresno State,USC,True,g90,,,
FPI,2026-09-05,Fresno State,USC,True,g90,,,
TeamRankings,2026-09-05,Fresno State,USC,True,g90,,,
Sagarin Rating,2026-09-05,Fresno State,USC,False,g90,,,
SP+,2026-09-05,UTRGV,UTSA,False,g91,,,
FPI,2026-09-05,UTRGV,UTSA,False,g91,,,
TeamRankings,2026-09-05,UTRGV,UTSA,False,g91,,,
Sagarin Rating,2026-09-05,UTRGV,UTSA,False,g91,,,
SP+,2026-09-05,Idaho State,Utah State,False,g92,,,
FPI,2026-09-05,Idaho State,Utah State,False,g92,,,
TeamRankings,2026-09-05,Idaho State,Utah State,False,g92,,,
Sagarin Rating,2026-09-05,Idaho State,Utah State,False,g92,,,
SP+,2026-09-05,Austin Peay,Vanderbilt,False,g93,,,
FPI,2026-09-05,Austin Peay,Vanderbilt,False,g93,,,
TeamRankings,2026-09-05,Austin Peay,Vanderbilt,False,g93,,,
Sagarin Rating,2026-09-05,Austin Peay,Vanderbilt,False,g93,,,
SP+,2026-09-05,VMI,Virginia Tech,False,g94,,,
FPI,2026-09-05,VMI,Virginia Tech,False,g94,,,
TeamRankings,2026-09-05,VMI,Virginia Tech,False,g94,,,
Sagarin Rating,2026-09-05,VMI,Virginia Tech,False,g94,,,
SP+,2026-09-05,Washington State,Washington,True,g95,,,
FPI,2026-09-05,Washington State,Washington,True,g95,,,
TeamRankings,2026-09-05,Washington State,Washington,True,g95,,,
Sagarin Rating,2026-09-05,Washington State,Washington,False,g95,,,
SP+,2026-09-05,Coastal Carolina,West Virginia,True,g96,,,
FPI,2026-09-05,Coastal Carolina,West Virginia,True,g96,,,
TeamRankings,2026-09-05,Coastal Carolina,West Virginia,True,g96,,,
Sagarin Rating,2026-09-05,Coastal Carolina,West Virginia,False,g96,,,
SP+,2026-09-06,Wisconsin,Notre Dame,True,g97,,,
FPI,2026-09-06,Wisconsin,Notre Dame,True,g97,,,
TeamRankings,2026-09-06,Wisconsin,Notre Dame,True,g97,,,
Sagarin Rating,2026-09-06,Wisconsin,Notre Dame,False,g97,,,
SP+,2026-09-06,Louisville,Ole Miss,True,g98,,,
FPI,2026-09-06,Louisville,Ole Miss,True,g98,,,
TeamRankings,2026-09-06,Louisville,Ole Miss,True,g98,,,
Sagarin Rating,2026-09-06,Louisville,Ole Miss,False,g98,,,
SP+,2026-09-07,SMU,Florida State,True,g99,,,
FPI,2026-09-07,SMU,Florida State,True,g99,,,
TeamRankings,2026-09-07,SMU,Florida State,True,g99,,,
Sagarin Rating,2026-09-07,SMU,Florida State,False,g99,,,
SP+,2026-09-10,Florida A&M,Miami-FL,False,g100,,,
FPI,2026-09-10,Florida A&M,Miami-FL,False,g100,,,
TeamRankings,2026-09-10,Florida A&M,Miami-FL,False,g100,,,
Sagarin Rating,2026-09-10,Florida A&M,Miami-FL,False,g100,,,
SP+,2026-09-11,Rutgers,Boston College,True,g101,,,
FPI,2026-09-11,Rutgers,Boston College,True,g101,,,
TeamRankings,2026-09-11,Rutgers,Boston College,True,g101,,,
Sagarin Rating,2026-09-11,Rutgers,Boston College,False,g101,,,
SP+,2026-09-11,Missouri,Kansas,True,g102,,,
FPI,2026-09-11,Missouri,Kansas,True,g102,,,
TeamRankings,2026-09-11,Missouri,Kansas,True,g102,,,
Sagarin Rating,2026-09-11,Missouri,Kansas,False,g102,,,
SP+,2026-09-11,Villanova,Louisville,False,g103,,,
FPI,2026-09-11,Villanova,Louisville,False,g103,,,
TeamRankings,2026-09-11,Villanova,Louisville,False,g103,,,
Sagarin Rating,2026-09-11,Villanova,Louisville,False,g103,,,
SP+,2026-09-12,North Dakota State,Air Force,True,g104,,,
FPI,2026-09-12,North Dakota State,Air Force,True,g104,,,
TeamRankings,2026-09-12,North Dakota State,Air Force,True,g104,,,
Sagarin Rating,2026-09-12,North Dakota State,Air Force,False,g104,,,
SP+,2026-09-12,Robert Morris,Akron,False,g105,,,
FPI,2026-09-12,Robert Morris,Akron,False,g105,,,
TeamRankings,2026-09-12,Robert Morris,Akron,False,g105,,,
Sagarin Rating,2026-09-12,Robert Morris,Akron,False,g105,,,
SP+,2026-09-12,West Georgia,Arkansas State,False,g106,,,
FPI,2026-09-12,West Georgia,Arkansas State,False,g106,,,
TeamRankings,2026-09-12,West Georgia,Arkansas State,False,g106,,,
Sagarin Rating,2026-09-12,West Georgia,Arkansas State,False,g106,,,
SP+,2026-09-12,South Florida,Army,True,g107,,,
FPI,2026-09-12,South Florida,Army,True,g107,,,
TeamRankings,2026-09-12,South Florida,Army,True,g107,,,
Sagarin Rating,2026-09-12,South Florida,Army,False,g107,,,
SP+,2026-09-12,Southern Miss,Auburn,True,g108,,,
FPI,2026-09-12,Southern Miss,Auburn,True,g108,,,
TeamRankings,2026-09-12,Southern Miss,Auburn,True,g108,,,
Sagarin Rating,2026-09-12,Southern Miss,Auburn,False,g108,,,
SP+,2026-09-12,Arizona,BYU,True,g109,,,
FPI,2026-09-12,Arizona,BYU,True,g109,,,
TeamRankings,2026-09-12,Arizona,BYU,True,g109,,,
Sagarin Rating,2026-09-12,Arizona,BYU,False,g109,,,
SP+,2026-09-12,Stony Brook,Ball State,False,g110,,,
FPI,2026-09-12,Stony Brook,Ball State,False,g110,,,
TeamRankings,2026-09-12,Stony Brook,Ball State,False,g110,,,
Sagarin Rating,2026-09-12,Stony Brook,Ball State,False,g110,,,
SP+,2026-09-12,Prairie View A&M,Baylor,False,g111,,,
FPI,2026-09-12,Prairie View A&M,Baylor,False,g111,,,
TeamRankings,2026-09-12,Prairie View A&M,Baylor,False,g111,,,
Sagarin Rating,2026-09-12,Prairie View A&M,Baylor,False,g111,,,
SP+,2026-09-12,Memphis,Boise State,True,g112,,,
FPI,2026-09-12,Memphis,Boise State,True,g112,,,
TeamRankings,2026-09-12,Memphis,Boise State,True,g112,,,
Sagarin Rating,2026-09-12,Memphis,Boise State,False,g112,,,
SP+,2026-09-12,Colgate,Central Michigan,False,g113,,,
FPI,2026-09-12,Colgate,Central Michigan,False,g113,,,
TeamRankings,2026-09-12,Colgate,Central Michigan,False,g113,,,
Sagarin Rating,2026-09-12,Colgate,Central Michigan,False,g113,,,
SP+,2026-09-12,Western Carolina,Cincinnati,False,g114,,,
FPI,2026-09-12,Western Carolina,Cincinnati,False,g114,,,
TeamRankings,2026-09-12,Western Carolina,Cincinnati,False,g114,,,
Sagarin Rating,2026-09-12,Western Carolina,Cincinnati,False,g114,,,
SP+,2026-09-12,Georgia Southern,Clemson,True,g115,,,
FPI,2026-09-12,Georgia Southern,Clemson,True,g115,,,
TeamRankings,2026-09-12,Georgia Southern,Clemson,True,g115,,,
Sagarin Rating,2026-09-12,Georgia Southern,Clemson,False,g115,,,
SP+,2026-09-12,Fordham,Coastal Carolina,False,g116,,,
FPI,2026-09-12,Fordham,Coastal Carolina,False,g116,,,
TeamRankings,2026-09-12,Fordham,Coastal Carolina,False,g116,,,
Sagarin Rating,2026-09-12,Fordham,Coastal Carolina,False,g116,,,
SP+,2026-09-12,Weber State,Colorado,False,g117,,,
FPI,2026-09-12,Weber State,Colorado,False,g117,,,
TeamRankings,2026-09-12,Weber State,Colorado,False,g117,,,
Sagarin Rating,2026-09-12,Weber State,Colorado,False,g117,,,
SP+,2026-09-12,Southern Utah,Colorado State,False,g118,,,
FPI,2026-09-12,Southern Utah,Colorado State,False,g118,,,
TeamRankings,2026-09-12,Southern Utah,Colorado State,False,g118,,,
Sagarin Rating,2026-09-12,Southern Utah,Colorado State,False,g118,,,
SP+,2026-09-12,Maryland,Connecticut,True,g119,,,
FPI,2026-09-12,Maryland,Connecticut,True,g119,,,
TeamRankings,2026-09-12,Maryland,Connecticut,True,g119,,,
Sagarin Rating,2026-09-12,Maryland,Connecticut,False,g119,,,
SP+,2026-09-12,Appalachian State,East Carolina,True,g120,,,
FPI,2026-09-12,Appalachian State,East Carolina,True,g120,,,
TeamRankings,2026-09-12,Appalachian State,East Carolina,True,g120,,,
Sagarin Rating,2026-09-12,Appalachian State,East Carolina,False,g120,,,
SP+,2026-09-12,Campbell,Florida,False,g121,,,
FPI,2026-09-12,Campbell,Florida,False,g121,,,
TeamRankings,2026-09-12,Campbell,Florida,False,g121,,,
Sagarin Rating,2026-09-12,Campbell,Florida,False,g121,,,
SP+,2026-09-12,Navy,Florida Atlantic,True,g122,,,
FPI,2026-09-12,Navy,Florida Atlantic,True,g122,,,
TeamRankings,2026-09-12,Navy,Florida Atlantic,True,g122,,,
Sagarin Rating,2026-09-12,Navy,Florida Atlantic,False,g122,,,
SP+,2026-09-12,Buffalo,Florida International,True,g123,,,
FPI,2026-09-12,Buffalo,Florida International,True,g123,,,
TeamRankings,2026-09-12,Buffalo,Florida International,True,g123,,,
Sagarin Rating,2026-09-12,Buffalo,Florida International,False,g123,,,
SP+,2026-09-12,Sacramento State,Fresno State,True,g124,,,
FPI,2026-09-12,Sacramento State,Fresno State,True,g124,,,
TeamRankings,2026-09-12,Sacramento State,Fresno State,True,g124,,,
Sagarin Rating,2026-09-12,Sacramento State,Fresno State,False,g124,,,
SP+,2026-09-12,Western Kentucky,Georgia,True,g125,,,
FPI,2026-09-12,Western Kentucky,Georgia,True,g125,,,
TeamRankings,2026-09-12,Western Kentucky,Georgia,True,g125,,,
Sagarin Rating,2026-09-12,Western Kentucky,Georgia,False,g125,,,
SP+,2026-09-12,Tennessee,Georgia Tech,True,g126,,,
FPI,2026-09-12,Tennessee,Georgia Tech,True,g126,,,
TeamRankings,2026-09-12,Tennessee,Georgia Tech,True,g126,,,
Sagarin Rating,2026-09-12,Tennessee,Georgia Tech,False,g126,,,
SP+,2026-09-12,New Mexico State,Hawaii,True,g127,,,
FPI,2026-09-12,New Mexico State,Hawaii,True,g127,,,
TeamRankings,2026-09-12,New Mexico State,Hawaii,True,g127,,,
Sagarin Rating,2026-09-12,New Mexico State,Hawaii,False,g127,,,
SP+,2026-09-12,Southern,Houston,False,g128,,,
FPI,2026-09-12,Southern,Houston,False,g128,,,
TeamRankings,2026-09-12,Southern,Houston,False,g128,,,
Sagarin Rating,2026-09-12,Southern,Houston,False,g128,,,
SP+,2026-09-12,Duke,Illinois,True,g129,,,
FPI,2026-09-12,Duke,Illinois,True,g129,,,
TeamRankings,2026-09-12,Duke,Illinois,True,g129,,,
Sagarin Rating,2026-09-12,Duke,Illinois,False,g129,,,
SP+,2026-09-12,Howard,Indiana,False,g130,,,
FPI,2026-09-12,Howard,Indiana,False,g130,,,
TeamRankings,2026-09-12,Howard,Indiana,False,g130,,,
Sagarin Rating,2026-09-12,Howard,Indiana,False,g130,,,
SP+,2026-09-12,Iowa State,Iowa,True,g131,,,
FPI,2026-09-12,Iowa State,Iowa,True,g131,,,
TeamRankings,2026-09-12,Iowa State,Iowa,True,g131,,,
Sagarin Rating,2026-09-12,Iowa State,Iowa,False,g131,,,
SP+,2026-09-12,Wagner,James Madison,False,g132,,,
FPI,2026-09-12,Wagner,James Madison,False,g132,,,
TeamRankings,2026-09-12,Wagner,James Madison,False,g132,,,
Sagarin Rating,2026-09-12,Wagner,James Madison,False,g132,,,
SP+,2026-09-12,Washington State,Kansas State,True,g133,,,
FPI,2026-09-12,Washington State,Kansas State,True,g133,,,
TeamRankings,2026-09-12,Washington State,Kansas State,True,g133,,,
Sagarin Rating,2026-09-12,Washington State,Kansas State,False,g133,,,
SP+,2026-09-12,Georgia State,Kennesaw State,True,g134,,,
FPI,2026-09-12,Georgia State,Kennesaw State,True,g134,,,
TeamRankings,2026-09-12,Georgia State,Kennesaw State,True,g134,,,
Sagarin Rating,2026-09-12,Georgia State,Kennesaw State,False,g134,,,
SP+,2026-09-12,Wofford,Kent State,False,g135,,,
FPI,2026-09-12,Wofford,Kent State,False,g135,,,
TeamRankings,2026-09-12,Wofford,Kent State,False,g135,,,
Sagarin Rating,2026-09-12,Wofford,Kent State,False,g135,,,
SP+,2026-09-12,Alabama,Kentucky,True,g136,,,
FPI,2026-09-12,Alabama,Kentucky,True,g136,,,
TeamRankings,2026-09-12,Alabama,Kentucky,True,g136,,,
Sagarin Rating,2026-09-12,Alabama,Kentucky,False,g136,,,
SP+,2026-09-12,Louisiana Tech,LSU,True,g137,,,
FPI,2026-09-12,Louisiana Tech,LSU,True,g137,,,
TeamRankings,2026-09-12,Louisiana Tech,LSU,True,g137,,,
Sagarin Rating,2026-09-12,Louisiana Tech,LSU,False,g137,,,
SP+,2026-09-12,Gardner-Webb,Liberty,False,g138,,,
FPI,2026-09-12,Gardner-Webb,Liberty,False,g138,,,
TeamRankings,2026-09-12,Gardner-Webb,Liberty,False,g138,,,
Sagarin Rating,2026-09-12,Gardner-Webb,Liberty,False,g138,,,
SP+,2026-09-12,Middle Tennessee,Marshall,True,g139,,,
FPI,2026-09-12,Middle Tennessee,Marshall,True,g139,,,
TeamRankings,2026-09-12,Middle Tennessee,Marshall,True,g139,,,
Sagarin Rating,2026-09-12,Middle Tennessee,Marshall,False,g139,,,
SP+,2026-09-12,Sacred Heart,Massachusetts,False,g140,,,
FPI,2026-09-12,Sacred Heart,Massachusetts,False,g140,,,
TeamRankings,2026-09-12,Sacred Heart,Massachusetts,False,g140,,,
Sagarin Rating,2026-09-12,Sacred Heart,Massachusetts,False,g140,,,
