game_id,week,date,away_team,home_team,neutral_site,site_spread_home,site_spread_text,site_total,blend_spread_home,blend_spread_text,blend_total,spread_sources_used,total_sources_used,spread_weight_detail,total_weight_detail,source_count_spread,source_count_total,dratings_spread_home,dratings_spread_text,dratings_total,spread_disagreement_dratings,total_disagreement_dratings,spread_weight_dratings,total_weight_dratings,massey_spread_home,massey_spread_text,massey_total,spread_disagreement_massey,total_disagreement_massey,spread_weight_massey,total_weight_massey,sagarin_homeaway_spread_home,sagarin_homeaway_spread_text,sagarin_homeaway_total,spread_disagreement_sagarin_homeaway,total_disagreement_sagarin_homeaway,spread_weight_sagarin_homeaway,total_weight_sagarin_homeaway,sagarin_predictor_spread_home,sagarin_predictor_spread_text,sagarin_predictor_total,spread_disagreement_sagarin_predictor,total_disagreement_sagarin_predictor,spread_weight_sagarin_predictor,total_weight_sagarin_predictor,spread_disagreement,total_disagreement
g482,7,2026-10-17,Northwestern,Michigan State,False,-2.2,Northwestern -2.2,48.8,-2.2,Northwestern -2.2,48.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g483,7,2026-10-17,Nevada,North Dakota State,False,13.3,North Dakota State -13.3,48.8,13.3,North Dakota State -13.3,48.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g484,7,2026-10-17,Kentucky,Oklahoma,False,16.7,Oklahoma -16.7,46.2,16.7,Oklahoma -16.7,46.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g485,7,2026-10-17,Missouri,Ole Miss,False,3.5,Ole Miss -3.5,51.9,3.5,Ole Miss -3.5,51.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g486,7,2026-10-17,Nebraska,Oregon,False,23.1,Oregon -23.1,52.0,23.1,Oregon -23.1,52.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g487,7,2026-10-17,Washington State,Oregon State,False,2.5,Oregon State -2.5,46.2,2.5,Oregon State -2.5,46.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g488,7,2026-10-17,Washington,Purdue,False,-16.1,Washington -16.1,50.6,-16.1,Washington -16.1,50.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g489,7,2026-10-17,Tulsa,Rice,False,-4.2,Tulsa -4.2,52.2,-4.2,Tulsa -4.2,52.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g490,7,2026-10-17,Virginia,SMU,False,7.7,SMU -7.7,49.4,7.7,SMU -7.7,49.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g491,7,2026-10-17,Ohio,Sacramento State,False,-6.6,Ohio -6.6,46.2,-6.6,Ohio -6.6,46.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g492,7,2026-10-17,Fresno State,San Diego State,False,2.9,San Diego State -2.9,45.8,2.9,San Diego State -2.9,45.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g493,7,2026-10-17,Kent State,South Florida,False,19.9,South Florida -19.9,54.5,19.9,South Florida -19.9,54.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g494,7,2026-10-17,Arkansas State,Southern Miss,False,-12.7,Arkansas State -12.7,55.8,-12.7,Arkansas State -12.7,55.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g495,7,2026-10-17,Elon,Stanford,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g496,7,2026-10-17,Louisville,Syracuse,False,-8.8,Louisville -8.8,49.6,-8.8,Louisville -8.8,49.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g497,7,2026-10-17,Charlotte,Temple,False,26.6,Temple -26.6,56.1,26.6,Temple -26.6,56.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g498,7,2026-10-17,Alabama,Tennessee,False,0.1,Tennessee -0.1,52.8,0.1,Tennessee -0.1,52.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g499,7,2026-10-17,Florida,Texas,False,11.8,Texas -11.8,49.0,11.8,Texas -11.8,49.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g500,7,2026-10-17,The Citadel,Texas A&M,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g501,7,2026-10-17,Colorado State,Texas State,False,4.7,Texas State -4.7,57.7,4.7,Texas State -4.7,57.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g502,7,2026-10-17,Arizona State,Texas Tech,False,19.9,Texas Tech -19.9,50.8,19.9,Texas Tech -19.9,50.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g503,7,2026-10-17,Wisconsin,UCLA,False,5.0,UCLA -5.0,46.0,5.0,UCLA -5.0,46.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g504,7,2026-10-17,Louisiana Tech,UL-Monroe,False,-14.5,Louisiana Tech -14.5,52.6,-14.5,Louisiana Tech -14.5,52.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g505,7,2026-10-17,San Jose State,UTEP,False,-2.5,San Jose State -2.5,50.8,-2.5,San Jose State -2.5,50.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g506,7,2026-10-17,Navy,UTSA,False,-0.6,Navy -0.6,57.7,-0.6,Navy -0.6,57.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g507,7,2026-10-17,Arkansas,Vanderbilt,False,5.9,Vanderbilt -5.9,60.5,5.9,Vanderbilt -5.9,60.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g508,7,2026-10-17,Georgia Tech,Virginia Tech,False,5.7,Virginia Tech -5.7,52.4,5.7,Virginia Tech -5.7,52.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g509,7,2026-10-17,Cincinnati,West Virginia,False,-0.3,Cincinnati -0.3,53.5,-0.3,Cincinnati -0.3,53.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g510,7,2026-10-17,Northern Illinois,Wyoming,False,11.6,Wyoming -11.6,43.3,11.6,Wyoming -11.6,43.3,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g511,8,2026-10-20,Missouri State,Delaware,False,8.2,Delaware -8.2,54.8,8.2,Delaware -8.2,54.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g512,8,2026-10-20,Middle Tennessee,Florida International,False,14.1,Florida International -14.1,55.0,14.1,Florida International -14.1,55.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g513,8,2026-10-20,South Alabama,Marshall,False,8.2,Marshall -8.2,60.9,8.2,Marshall -8.2,60.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g514,8,2026-10-21,Liberty,Kennesaw State,False,-0.4,Liberty -0.4,54.3,-0.4,Liberty -0.4,54.3,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g515,8,2026-10-21,New Mexico State,Sam Houston,False,-7.4,New Mexico State -7.4,52.2,-7.4,New Mexico State -7.4,52.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g516,8,2026-10-22,James Madison,Appalachian State,False,-8.2,James Madison -8.2,53.2,-8.2,James Madison -8.2,53.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g517,8,2026-10-22,East Carolina,Memphis,False,3.4,Memphis -3.4,54.2,3.4,Memphis -3.4,54.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g518,8,2026-10-23,Army,Tulsa,False,-3.9,Army -3.9,53.7,-3.9,Army -3.9,53.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g519,8,2026-10-24,Texas A&M,Alabama,False,1.1,Alabama -1.1,49.0,1.1,Alabama -1.1,49.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g520,8,2026-10-24,Iowa State,Arizona,False,11.9,Arizona -11.9,48.8,11.9,Arizona -11.9,48.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g521,8,2026-10-24,Kansas State,Arizona State,False,-1.8,Kansas State -1.8,52.8,-1.8,Kansas State -1.8,52.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g522,8,2026-10-24,Georgia State,Arkansas State,False,19.5,Arkansas State -19.5,57.2,19.5,Arkansas State -19.5,57.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g523,8,2026-10-24,LSU,Auburn,False,-6.4,LSU -6.4,45.5,-6.4,LSU -6.4,45.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g524,8,2026-10-24,Sacramento State,Ball State,False,-1.0,Sacramento State -1.0,51.0,-1.0,Sacramento State -1.0,51.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g525,8,2026-10-24,Bowling Green,Buffalo,False,4.2,Buffalo -4.2,43.5,4.2,Buffalo -4.2,43.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g526,8,2026-10-24,BYU,Central Florida,False,-10.5,BYU -10.5,49.0,-10.5,BYU -10.5,49.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g527,8,2026-10-24,Miami-OH,Central Michigan,False,-7.8,Miami-OH -7.8,44.7,-7.8,Miami-OH -7.8,44.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g528,8,2026-10-24,Texas Tech,Cincinnati,False,-16.5,Texas Tech -16.5,53.6,-16.5,Texas Tech -16.5,53.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g529,8,2026-10-24,Virginia Tech,Clemson,False,5.9,Clemson -5.9,49.5,5.9,Clemson -5.9,49.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g530,8,2026-10-24,San Diego State,Colorado State,False,-5.0,San Diego State -5.0,47.0,-5.0,San Diego State -5.0,47.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g531,8,2026-10-24,Massachusetts,Connecticut,False,21.6,Connecticut -21.6,51.1,21.6,Connecticut -21.6,51.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g532,8,2026-10-24,Rice,Florida Atlantic,False,9.4,Florida Atlantic -9.4,55.7,9.4,Florida Atlantic -9.4,55.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g533,8,2026-10-24,Boston College,Georgia Tech,False,8.9,Georgia Tech -8.9,52.5,8.9,Georgia Tech -8.9,52.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g534,8,2026-10-24,Oregon,Illinois,False,-17.5,Oregon -17.5,53.8,-17.5,Oregon -17.5,53.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g535,8,2026-10-24,Baylor,Kansas,False,1.6,Kansas -1.6,57.7,1.6,Kansas -1.6,57.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g536,8,2026-10-24,Akron,Kent State,False,1.5,Kent State -1.5,48.1,1.5,Kent State -1.5,48.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g537,8,2026-10-24,Vanderbilt,Kentucky,False,-3.5,Vanderbilt -3.5,51.8,-3.5,Vanderbilt -3.5,51.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g538,8,2026-10-24,Old Dominion,Louisiana Tech,False,-0.1,Old Dominion -0.1,49.2,-0.1,Old Dominion -0.1,49.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g539,8,2026-10-24,Pittsburgh,Miami-FL,False,16.2,Miami-FL -16.2,51.0,16.2,Miami-FL -16.2,51.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g540,8,2026-10-24,Indiana,Michigan,False,-5.5,Indiana -5.5,49.9,-5.5,Indiana -5.5,49.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g541,8,2026-10-24,Iowa,Minnesota,False,-6.0,Iowa -6.0,46.2,-6.0,Iowa -6.0,46.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g542,8,2026-10-24,Oklahoma,Mississippi State,False,-10.7,Oklahoma -10.7,51.5,-10.7,Oklahoma -10.7,51.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g543,8,2026-10-24,North Texas,Navy,False,15.5,Navy -15.5,56.8,15.5,Navy -15.5,56.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g544,8,2026-10-24,San Jose State,Nevada,False,5.4,Nevada -5.4,49.8,5.4,Nevada -5.4,49.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g545,8,2026-10-24,North Dakota State,New Mexico,False,1.8,New Mexico -1.8,51.0,1.8,New Mexico -1.8,51.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g546,8,2026-10-24,Syracuse,North Carolina,False,7.0,North Carolina -7.0,47.2,7.0,North Carolina -7.0,47.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g547,8,2026-10-24,Hawaii,Northern Illinois,False,-13.2,Hawaii -13.2,50.4,-13.2,Hawaii -13.2,50.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g548,8,2026-10-24,Rutgers,Northwestern,False,2.8,Northwestern -2.8,52.0,2.8,Northwestern -2.8,52.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g549,8,2026-10-24,Eastern Michigan,Ohio,False,4.3,Ohio -4.3,45.0,4.3,Ohio -4.3,45.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g550,8,2026-10-24,Colorado,Oklahoma State,False,9.0,Oklahoma State -9.0,52.3,9.0,Oklahoma State -9.0,52.3,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g551,8,2026-10-24,California,SMU,False,10.6,SMU -10.6,53.5,10.6,SMU -10.6,53.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g552,8,2026-10-24,Tennessee,South Carolina,False,-1.6,Tennessee -1.6,55.0,-1.6,Tennessee -1.6,55.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g553,8,2026-10-24,Louisiana,Southern Miss,False,-12.1,Louisiana -12.1,57.4,-12.1,Louisiana -12.1,57.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g554,8,2026-10-24,NC State,Stanford,False,-5.4,NC State -5.4,51.4,-5.4,NC State -5.4,51.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g555,8,2026-10-24,West Virginia,TCU,False,10.5,TCU -10.5,52.6,10.5,TCU -10.5,52.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g556,8,2026-10-24,Ole Miss,Texas,False,10.8,Texas -10.8,53.3,10.8,Texas -10.8,53.3,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g557,8,2026-10-24,Utah State,Texas State,False,4.1,Texas State -4.1,62.1,4.1,Texas State -4.1,62.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g558,8,2026-10-24,Western Michigan,Toledo,False,-1.7,Western Michigan -1.7,44.7,-1.7,Western Michigan -1.7,44.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g559,8,2026-10-24,UL-Monroe,Troy,False,20.0,Troy -20.0,52.8,20.0,Troy -20.0,52.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g560,8,2026-10-24,UTSA,Tulane,False,-0.9,UTSA -0.9,55.6,-0.9,UTSA -0.9,55.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g561,8,2026-10-24,Michigan State,UCLA,False,6.4,UCLA -6.4,52.8,6.4,UCLA -6.4,52.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g562,8,2026-10-24,Houston,Utah,False,7.0,Utah -7.0,54.1,7.0,Utah -7.0,54.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g563,8,2026-10-24,Duke,Virginia,False,4.2,Virginia -4.2,53.2,4.2,Virginia -4.2,53.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g564,8,2026-10-24,Boise State,Washington State,False,-8.8,Boise State -8.8,48.9,-8.8,Boise State -8.8,48.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g565,8,2026-10-24,USC,Wisconsin,False,-13.0,USC -13.0,48.7,-13.0,USC -13.0,48.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g566,8,2026-10-24,Air Force,Wyoming,False,-4.2,Air Force -4.2,47.0,-4.2,Air Force -4.2,47.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g567,9,2026-10-27,Sam Houston,Missouri State,False,10.1,Missouri State -10.1,52.9,10.1,Missouri State -10.1,52.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g568,9,2026-10-27,Delaware,Western Kentucky,False,10.5,Western Kentucky -10.5,57.1,10.5,Western Kentucky -10.5,57.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g569,9,2026-10-28,Kennesaw State,Middle Tennessee,False,-13.5,Kennesaw State -13.5,52.5,-13.5,Kennesaw State -13.5,52.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g570,9,2026-10-28,Jacksonville State,New Mexico State,False,-5.7,Jacksonville State -5.7,53.6,-5.7,Jacksonville State -5.7,53.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
