market,name,spec_json,candidate_count,train_n,train_opener_n,train_direction_n,train_direction_accuracy,train_positive_clv_rate,train_average_clv,train_median_clv,train_mae,train_median_ae,train_signed_error,train_overshoot_rate,train_undershoot_rate,train_wrong_direction_rate,train_unchanged_rate,train_average_abs_adjustment,train_actual_result_mae,validation_n,validation_opener_n,validation_direction_n,validation_direction_accuracy,validation_positive_clv_rate,validation_average_clv,validation_median_clv,validation_mae,validation_median_ae,validation_signed_error,validation_overshoot_rate,validation_undershoot_rate,validation_wrong_direction_rate,validation_unchanged_rate,validation_average_abs_adjustment,validation_actual_result_mae
spread,sqrt_0.4_1,"{""base"": 0.4, ""c"": 1, ""family"": ""sqrt_decay"", ""name"": ""sqrt_0.4_1""}",141,2061,407,179,0.4860335195530726,0.22715404699738903,0.11096605744125326,0.0,7.732758801215803,5.9131421652451905,1.1051316631602832,0.39106145251396646,0.055865921787709494,0.5139664804469274,0.011644832605531296,0.5820284687366977,13.992925150807963,710,708,453,0.5518763796909493,0.373134328358209,0.11641791044776119,0.0,7.3916485114862684,5.636053291756758,1.0803684759454606,0.44370860927152317,0.05077262693156733,0.4481236203090508,0.05352112676056338,0.5711712784821045,14.433369653088551
spread,sqrt_0.4_2,"{""base"": 0.4, ""c"": 2, ""family"": ""sqrt_decay"", ""name"": ""sqrt_0.4_2""}",141,2061,407,180,0.4888888888888889,0.2297650130548303,0.11618798955613577,0.0,7.753672180023127,5.932963799030023,1.103588879537303,0.3888888888888889,0.06111111111111111,0.5111111111111111,0.011644832605531296,0.5344932365894499,14.00364539240034,710,708,452,0.5508849557522124,0.3727544910179641,0.11452095808383234,0.0,7.413490748288084,5.721660932141154,1.084132416190102,0.4446902654867257,0.048672566371681415,0.4491150442477876,0.056338028169014086,0.5200189328651244,14.444949820336156
spread,sqrt_0.4_4,"{""base"": 0.4, ""c"": 4, ""family"": ""sqrt_decay"", ""name"": ""sqrt_0.4_4""}",141,2061,407,179,0.4860335195530726,0.22538860103626943,0.11139896373056994,0.0,7.7837276922628735,5.95,1.101324113329198,0.39106145251396646,0.055865921787709494,0.5139664804469274,0.010189228529839884,0.4699985725671018,14.018087499122084,710,708,451,0.549889135254989,0.37181409295352325,0.11169415292353824,0.0,7.443239450522592,5.776301101482761,1.0877307487715993,0.44567627494456763,0.04656319290465632,0.4501108647450111,0.057746478873239436,0.4530186969888106,14.460789105724848
spread,exp_0.45_0.03,"{""base"": 0.45, ""family"": ""exp_decay"", ""k"": 0.03, ""name"": ""exp_0.45_0.03""}",141,2061,407,177,0.5028248587570622,0.23177083333333334,0.1328125,0.0,7.390049195604636,5.570516886262631,1.1427100899996132,0.384180790960452,0.05649717514124294,0.4971751412429379,0.011159631246967491,1.366373026183244,13.856016504467776,710,708,455,0.5362637362637362,0.36363636363636365,0.06408345752608048,0.0,7.117032926558185,5.452367595989817,1.0859354488909816,0.44175824175824174,0.04395604395604396,0.46373626373626375,0.05211267605633803,1.3010178037184719,14.29252286894355
spread,exp_0.45_0.06,"{""base"": 0.45, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.45_0.06""}",141,2061,407,177,0.5028248587570622,0.23421052631578948,0.13157894736842105,0.0,7.487220381230117,5.63529130936472,1.1305936202137248,0.3898305084745763,0.05649717514124294,0.4971751412429379,0.013100436681222707,1.137172619539355,13.891111124054014,710,708,454,0.539647577092511,0.3662182361733931,0.07698056801195814,0.0,7.189004034439682,5.472290632682809,1.0787705369049718,0.44933920704845814,0.04405286343612335,0.460352422907489,0.054929577464788736,1.0972492553902136,14.326300239146358
spread,exp_0.45_0.1,"{""base"": 0.45, ""family"": ""exp_decay"", ""k"": 0.1, ""name"": ""exp_0.45_0.1""}",141,2061,407,177,0.4915254237288136,0.22894736842105262,0.10789473684210527,0.0,7.592775852923291,5.747484907607291,1.118294564538673,0.4011299435028249,0.05649717514124294,0.5084745762711864,0.013100436681222707,0.9020612074307818,13.931459591360952,710,708,454,0.5484581497797357,0.3716417910447761,0.09701492537313433,0.0,7.2689778158851075,5.44485352803277,1.0725660869442677,0.44273127753303965,0.05506607929515418,0.45154185022026433,0.05352112676056338,0.8863578196045038,14.365818596146909
spread,exp_0.45_0.15,"{""base"": 0.45, ""family"": ""exp_decay"", ""k"": 0.15, ""name"": ""exp_0.45_0.15""}",141,2061,407,176,0.48863636363636365,0.225130890052356,0.10471204188481675,0.0,7.690588631568737,5.885752264588494,1.1073493207511143,0.3977272727272727,0.05113636363636364,0.5113636363636364,0.012130033964095099,0.6893253573248467,13.973153728386716,710,708,451,0.549889135254989,0.37181409295352325,0.11169415292353824,0.0,7.349345558701014,5.563579003790093,1.0683849308326256,0.44124168514412415,0.05321507760532151,0.4501108647450111,0.057746478873239436,0.693203746294348,14.40489577022356
spread,exp_0.45_0.2,"{""base"": 0.45, ""family"": ""exp_decay"", ""k"": 0.2, ""name"": ""exp_0.45_0.2""}",141,2061,407,178,0.4943820224719101,0.22916666666666666,0.11979166666666667,0.0,7.762609678252496,5.982803479224483,1.099769892643163,0.39325842696629215,0.06179775280898876,0.5056179775280899,0.011159631246967491,0.5382383615313971,14.005516475830447,710,708,451,0.549889135254989,0.37237237237237236,0.11561561561561562,0.0,7.409758412739715,5.650180727816721,1.0666417134960031,0.4434589800443459,0.04878048780487805,0.4501108647450111,0.059154929577464786,0.554009454901467,14.435034932673705
spread,sqrt_0.45_0.5,"{""base"": 0.45, ""c"": 0.5, ""family"": ""sqrt_decay"", ""name"": ""sqrt_0.45_0.5""}",141,2061,407,177,0.4915254237288136,0.22774869109947643,0.11780104712041885,0.0,7.68452405609649,5.825494146729729,1.1092882260079786,0.3954802259887006,0.05649717514124294,0.5084745762711864,0.012130033964095099,0.6899996648402968,13.969529600330834,710,708,452,0.5530973451327433,0.37425149700598803,0.11751497005988024,0.0,7.345082920574519,5.582066339487798,1.0751114871240313,0.4424778761061947,0.05309734513274336,0.4469026548672566,0.056338028169014086,0.6816719440909429,14.409225124346511
spread,sqrt_0.45_1,"{""base"": 0.45, ""c"": 1, ""family"": ""sqrt_decay"", ""name"": ""sqrt_0.45_1""}",141,2061,407,180,0.48333333333333334,0.22597402597402597,0.10649350649350649,0.0,7.699310462532698,5.884271820062153,1.1081839753516904,0.3888888888888889,0.05555555555555555,0.5166666666666667,0.010674429888403688,0.6547820273287849,13.9773267207028,710,708,454,0.5506607929515418,0.37369207772795215,0.11210762331838565,0.0,7.360612816428944,5.596246939375517,1.0787302655769546,0.44273127753303965,0.05286343612334802,0.44933920704845814,0.054929577464788736,0.6425676882923675,14.417898639532693
spread,sqrt_0.45_2,"{""base"": 0.45, ""c"": 2, ""family"": ""sqrt_decay"", ""name"": ""sqrt_0.45_2""}",141,2061,407,179,0.4860335195530726,0.22774869109947643,0.112565445026178,0.0,7.722465806102435,5.910387313112023,1.1064483437758375,0.39106145251396646,0.055865921787709494,0.5139664804469274,0.012130033964095099,0.6013048911631312,13.989202801278891,710,708,455,0.5516483516483517,0.3746268656716418,0.11417910447761194,0.0,7.384522836644987,5.634641066133404,1.0829646983521766,0.43956043956043955,0.05054945054945055,0.44835164835164837,0.05352112676056338,0.5850212994732649,14.430727460096355
spread,sqrt_0.45_4,"{""base"": 0.45, ""c"": 4, ""family"": ""sqrt_decay"", ""name"": ""sqrt_0.45_4""}",141,2061,407,180,0.4888888888888889,0.2297650130548303,0.11618798955613577,0.0,7.755084471482369,5.923513636604207,1.1039004817917195,0.3888888888888889,0.06111111111111111,0.5111111111111111,0.011644832605531296,0.5287483941379896,14.005145404099009,710,708,452,0.5508849557522124,0.3727544910179641,0.11452095808383234,0.0,7.417166408571656,5.7293827765908185,1.087012822506361,0.4469026548672566,0.046460176991150445,0.4491150442477876,0.056338028169014086,0.509646034112412,14.447903026764992
spread,exp_0.5_0.03,"{""base"": 0.5, ""family"": ""exp_decay"", ""k"": 0.03, ""name"": ""exp_0.5_0.03""}",141,2061,407,177,0.5084745762711864,0.234375,0.14192708333333334,0.0,7.330947309922367,5.5417182129403315,1.149598637151901,0.3954802259887006,0.05649717514124294,0.4915254237288136,0.011159631246967491,1.518192251314716,13.836839703975691,710,708,454,0.5374449339207048,0.3620178041543027,0.06676557863501484,0.0,7.074450803238445,5.350736717142295,1.0850978144462562,0.44052863436123346,0.04405286343612335,0.46255506607929514,0.04788732394366197,1.445575337464969,14.268833041223187
spread,exp_0.5_0.06,"{""base"": 0.5, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.5_0.06""}",141,2061,407,179,0.4972067039106145,0.23177083333333334,0.12369791666666667,0.0,7.4356244581835425,5.6038201075627825,1.136135892945358,0.37988826815642457,0.055865921787709494,0.5027932960893855,0.011159631246967491,1.2635251328215054,13.872886079130092,710,708,455,0.5384615384615384,0.3651266766020864,0.07078986587183309,0.0,7.1487654932546265,5.393329728473111,1.0771368011284679,0.44395604395604393,0.04395604395604396,0.46153846153846156,0.05211267605633803,1.2191658393224594,14.303749292127913
spread,exp_0.5_0.1,"{""base"": 0.5, ""family"": ""exp_decay"", ""k"": 0.1, ""name"": ""exp_0.5_0.1""}",141,2061,407,177,0.4971751412429379,0.23218997361477572,0.11741424802110818,0.0,7.5497878220065076,5.725179153145302,1.122470275528634,0.3898305084745763,0.05649717514124294,0.5028248587570622,0.013585638039786511,1.0022902304786465,13.914537307441657,710,708,453,0.543046357615894,0.36771300448430494,0.08445440956651719,0.0,7.235262596523684,5.451321682667523,1.0702429678387966,0.445916114790287,0.05077262693156733,0.45695364238410596,0.054929577464788736,0.984842021782782,14.34550334864871
spread,exp_0.5_0.15,"{""base"": 0.5, ""family"": ""exp_decay"", ""k"": 0.15, ""name"": ""exp_0.5_0.15""}",141,2061,407,177,0.4915254237288136,0.22715404699738903,0.10704960835509138,0.0,7.657354878781836,5.858669395439239,1.1103088935424577,0.3954802259887006,0.05649717514124294,0.5084745762711864,0.011644832605531296,0.765917063694274,13.958790350709826,710,708,451,0.5476718403547672,0.37142857142857144,0.11052631578947368,0.0,7.3213723173106615,5.519140129672017,1.065597238825861,0.4434589800443459,0.05543237250554324,0.4523281596452328,0.06056338028169014,0.7702263847714976,14.388288122428275
spread,exp_0.5_0.2,"{""base"": 0.5, ""family"": ""exp_decay"", ""k"": 0.2, ""name"": ""exp_0.5_0.2""}",141,2061,407,175,0.49142857142857144,0.225130890052356,0.1099476439790576,0.0,7.735932070138648,5.9468077357239695,1.1018873067558448,0.4,0.05714285714285714,0.5085714285714286,0.012130033964095099,0.5980426239237745,13.992774174359846,710,708,449,0.5501113585746102,0.37254901960784315,0.11236802413273002,0.0,7.386809927227387,5.623903305379459,1.0636603306740582,0.44543429844098,0.04899777282850779,0.44988864142538976,0.06338028169014084,0.6155660610016299,14.421323483604898
spread,sqrt_0.5_0.5,"{""base"": 0.5, ""c"": 0.5, ""family"": ""sqrt_decay"", ""name"": ""sqrt_0.5_0.5""}",141,2061,407,177,0.4915254237288136,0.22774869109947643,0.11780104712041885,0.0,7.650866283643969,5.79887189749588,1.1124632327167514,0.3954802259887006,0.05649717514124294,0.5084745762711864,0.012130033964095099,0.7666662942669964,13.95388196547723,710,708,454,0.5484581497797357,0.3727544910179641,0.10404191616766467,0.0,7.315597952904842,5.546643101628352,1.0730711902607564,0.43832599118942733,0.05286343612334802,0.45154185022026433,0.056338028169014086,0.7574132712121588,14.393123494305181
spread,sqrt_0.5_1,"{""base"": 0.5, ""c"": 1, ""family"": ""sqrt_decay"", ""name"": ""sqrt_0.5_1""}",141,2061,407,177,0.4915254237288136,0.2283464566929134,0.11811023622047244,0.0,7.666780053544517,5.822287424147176,1.1112362875430977,0.3954802259887006,0.05649717514124294,0.5084745762711864,0.012615235322658904,0.7275355859208721,13.96237109583071,710,708,452,0.5486725663716814,0.37181409295352325,0.10494752623688156,0.0,7.3314286917779405,5.568773681381445,1.0770920552084489,0.4424778761061947,0.05088495575221239,0.45132743362831856,0.057746478873239436,0.7139640981026306,14.402697737123285
spread,sqrt_0.5_2,"{""base"": 0.5, ""c"": 2, ""family"": ""sqrt_decay"", ""name"": ""sqrt_0.5_2""}",141,2061,407,180,0.48333333333333334,0.22597402597402597,0.10649350649350649,0.0,7.691959780061807,5.893469975692398,1.1093078080143723,0.3888888888888889,0.05555555555555555,0.5166666666666667,0.010674429888403688,0.6681165457368125,13.975135834922655,710,708,452,0.5530973451327433,0.3748125937031484,0.1176911544227886,0.0,7.35645633717638,5.592249693341481,1.0817969805142509,0.4424778761061947,0.05309734513274336,0.4469026548672566,0.057746478873239436,0.6500236660814055,14.416781112629367
spread,sqrt_0.5_4,"{""base"": 0.5, ""c"": 4, ""family"": ""sqrt_decay"", ""name"": ""sqrt_0.5_4""}",141,2061,407,179,0.4860335195530726,0.22774869109947643,0.112565445026178,0.0,7.727457215476441,5.912428584369621,1.1064768502542413,0.39106145251396646,0.055865921787709494,0.5139664804469274,0.012130033964095099,0.5874982157088774,13.992469158041391,710,708,456,0.5526315789473685,0.37555886736214605,0.11400894187779434,0.0,7.391551227173324,5.672455243582043,1.0862948962411223,0.43859649122807015,0.05043859649122807,0.4473684210526316,0.05211267605633803,0.5662733712360133,14.435219940442758
spread,current_benchmark_hard_cap_1,"{""cap"": 1, ""cap_type"": ""hard"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_hard_cap_1""}",141,2061,407,183,0.4918032786885246,0.23195876288659795,0.11855670103092783,0.0,7.737169694025874,5.854852673133335,1.1097765768327796,0.3770491803278688,0.07103825136612021,0.5081967213114754,0.009218825812712276,0.7559778496909421,13.999738903443617,710,708,450,0.5466666666666666,0.36716417910447763,0.09179104477611941,0.0,7.409074978759459,5.4937245287009855,1.0979612929699383,0.4488888888888889,0.04666666666666667,0.4533333333333333,0.05352112676056338,0.7439092264860523,14.4753827740774
spread,current_benchmark_smooth_cap_1,"{""cap"": 1, ""cap_type"": ""smooth"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_smooth_cap_1""}",141,2061,407,180,0.48333333333333334,0.22597402597402597,0.1025974025974026,0.0,7.745119970306266,5.8614866288018606,1.109051259326197,0.38333333333333336,0.05555555555555555,0.5166666666666667,0.010674429888403688,0.7064519208429703,14.00177582190938,710,708,452,0.5486725663716814,0.37070254110612855,0.10089686098654709,0.0,7.414072858716531,5.499596516159586,1.097480118875327,0.4491150442477876,0.048672566371681415,0.45132743362831856,0.054929577464788736,0.6941079306328759,14.47255056681484
spread,current_benchmark_hard_cap_1.5,"{""cap"": 1.5, ""cap_type"": ""hard"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_hard_cap_1.5""}",141,2061,407,182,0.4945054945054945,0.23255813953488372,0.12532299741602068,0.0,7.619509316167485,5.700117200507091,1.124415047162538,0.3791208791208791,0.06593406593406594,0.5054945054945055,0.009704027171276079,1.0290699585819518,13.950185742987681,710,708,453,0.5474613686534217,0.36904761904761907,0.08630952380952381,0.0,7.3058454696153055,5.466258865977196,1.103216851131168,0.4481236203090508,0.05077262693156733,0.45253863134657835,0.05070422535211268,1.0064444714955887,14.422361417372096
spread,current_benchmark_smooth_cap_1.5,"{""cap"": 1.5, ""cap_type"": ""smooth"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_smooth_cap_1.5""}",141,2061,407,180,0.4888888888888889,0.22797927461139897,0.11528497409326424,0.0,7.641392814076197,5.738992739911781,1.1197655524051242,0.38333333333333336,0.06111111111111111,0.5111111111111111,0.010189228529839884,0.937019684873863,13.957143919794355,710,708,454,0.5484581497797357,0.3694362017804154,0.09347181008902077,0.0,7.324514773738732,5.519289158332434,1.1019523724195923,0.44273127753303965,0.05066079295154185,0.45154185022026433,0.04788732394366197,0.916463266070158,14.428627157860621
spread,current_benchmark_hard_cap_2,"{""cap"": 2, ""cap_type"": ""hard"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_hard_cap_2""}",141,2061,407,181,0.4972375690607735,0.23255813953488372,0.13178294573643412,0.0,7.5225037457149675,5.608366343658636,1.1340251940671788,0.3812154696132597,0.06629834254143646,0.5027624309392266,0.009704027171276079,1.2419000179040727,13.906066377581434,710,708,454,0.5440528634361234,0.36755952380952384,0.06994047619047619,0.0,7.226412654010039,5.339271373482234,1.1113873562615242,0.44713656387665196,0.046255506607929514,0.45594713656387664,0.05070422535211268,1.2163605758933482,14.379851849814512
spread,current_benchmark_smooth_cap_2,"{""cap"": 2, ""cap_type"": ""smooth"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_smooth_cap_2""}",141,2061,407,180,0.4888888888888889,0.22797927461139897,0.11787564766839378,0.0,7.560433122187911,5.677640957305589,1.1283450675699476,0.38333333333333336,0.05555555555555555,0.5111111111111111,0.010189228529839884,1.1108222624454047,13.923020569937512,710,708,453,0.5452538631346578,0.368107302533532,0.08196721311475409,0.0,7.258454617269175,5.475439634370366,1.1046888736444704,0.44370860927152317,0.046357615894039736,0.45474613686534215,0.05211267605633803,1.0818372982761788,14.394773924475613
spread,current_benchmark_hard_cap_2.5,"{""cap"": 2.5, ""cap_type"": ""hard"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_hard_cap_2.5""}",141,2061,407,180,0.5055555555555555,0.23575129533678757,0.14378238341968913,0.0,7.446203974550209,5.538725261443474,1.1413149336896853,0.38333333333333336,0.05555555555555555,0.49444444444444446,0.010189228529839884,1.4044909065574047,13.873611981964293,710,708,453,0.543046357615894,0.36716417910447763,0.06791044776119402,0.0,7.170051157195483,5.312557865267459,1.1136413822336542,0.445916114790287,0.04415011037527594,0.45695364238410596,0.05352112676056338,1.368995745040755,14.342730295652045
spread,current_benchmark_smooth_cap_2.5,"{""cap"": 2.5, ""cap_type"": ""smooth"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_smooth_cap_2.5""}",141,2061,407,178,0.4943820224719101,0.22797927461139897,0.12435233160621761,0.0,7.49867966633224,5.59719364401174,1.1352981018568369,0.38202247191011235,0.056179775280898875,0.5056179775280899,0.010189228529839884,1.2431539845769393,13.896407945564809,710,708,453,0.5452538631346578,0.3686567164179104,0.07835820895522388,0.0,7.208476249862203,5.432497571375743,1.1060178453521958,0.44370860927152317,0.052980132450331126,0.45474613686534215,0.05352112676056338,1.2058379138781872,14.367784931530089
spread,current_benchmark_hard_cap_3,"{""cap"": 3, ""cap_type"": ""hard"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_hard_cap_3""}",141,2061,407,179,0.5083798882681564,0.23575129533678757,0.14637305699481865,0.0,7.388079446047704,5.566076440992287,1.145176343074733,0.3854748603351955,0.061452513966480445,0.49162011173184356,0.010189228529839884,1.5251392532974677,13.852716450058214,710,708,453,0.5408388520971302,0.3645833333333333,0.0662202380952381,0.0,7.131757997513667,5.295720296946033,1.1116714270819592,0.4481236203090508,0.046357615894039736,0.45916114790286977,0.05070422535211268,1.4788101883192615,14.317888754481979
spread,current_benchmark_smooth_cap_3,"{""cap"": 3, ""cap_type"": ""smooth"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_smooth_cap_3""}",141,2061,407,179,0.5027932960893855,0.23255813953488372,0.13953488372093023,0.0,7.450751712623574,5.588673838023093,1.140941370002626,0.37988826815642457,0.061452513966480445,0.4972067039106145,0.009704027171276079,1.3452067992441874,13.876224058787045,710,708,453,0.5452538631346578,0.3692077727952167,0.07847533632286996,0.0,7.171639947150178,5.4623630658202345,1.1064225596602533,0.44370860927152317,0.052980132450331126,0.45474613686534215,0.054929577464788736,1.3000458593915638,14.34587742782322
spread,current_benchmark_hard_cap_4,"{""cap"": 4, ""cap_type"": ""hard"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_hard_cap_4""}",141,2061,407,178,0.5112359550561798,0.23575129533678757,0.14637305699481865,0.0,7.305480279899006,5.494059779711371,1.1614351755261145,0.39325842696629215,0.056179775280898875,0.4887640449438202,0.010189228529839884,1.678958949458573,13.824086664508146,710,708,454,0.5418502202643172,0.3655274888558692,0.07206537890044576,0.0,7.075480663622598,5.274186967012925,1.1106883456548842,0.44273127753303965,0.05066079295154185,0.4581497797356828,0.04929577464788732,1.6105215441529683,14.283039992309998
spread,current_benchmark_smooth_cap_4,"{""cap"": 4, ""cap_type"": ""smooth"", ""family"": ""constant"", ""lambda"": 0.5, ""name"": ""current_benchmark_smooth_cap_4""}",141,2061,407,179,0.5083798882681564,0.23636363636363636,0.14545454545454545,0.0,7.382574566549945,5.548929591907081,1.1491701601678315,0.3854748603351955,0.055865921787709494,0.49162011173184356,0.010674429888403688,1.4881160394403783,13.849909229732097,710,708,452,0.5442477876106194,0.36607142857142855,0.07738095238095238,0.0,7.12343049551258,5.392923922837259,1.1058265444463093,0.4446902654867257,0.048672566371681415,0.4557522123893805,0.05070422535211268,1.4294787115320513,14.313262684310333
spread,week_bucket_monotonic_hard_cap_1,"{""cap"": 1, ""cap_type"": ""hard"", ""family"": ""week_bucket"", ""name"": ""week_bucket_monotonic_hard_cap_1"", ""schedule"": {""Weeks 1-3"": 0.1, ""Weeks 10-12"": 0.0, ""Weeks 13+"": 0.0, ""Weeks 4-6"": 0.1, ""Weeks 7-9"": 0.0}}",141,2061,407,174,0.4942528735632184,0.22691292875989447,0.11741424802110818,0.0,7.957617734562995,6.163437474252881,1.0858882432705617,0.39655172413793105,0.05747126436781609,0.5057471264367817,0.013585638039786511,0.13481397664320632,14.10194249355352,710,708,453,0.5518763796909493,0.3748125937031484,0.1191904047976012,0.0,7.6075232922838705,6.0251547711827635,1.0850013716799396,0.45253863134657835,0.052980132450331126,0.4481236203090508,0.057746478873239436,0.12924286874477778,14.541837714104469
spread,week_bucket_monotonic_smooth_cap_1,"{""cap"": 1, ""cap_type"": ""smooth"", ""family"": ""week_bucket"", ""name"": ""week_bucket_monotonic_smooth_cap_1"", ""schedule"": {""Weeks 1-3"": 0.1, ""Weeks 10-12"": 0.0, ""Weeks 13+"": 0.0, ""Weeks 4-6"": 0.1, ""Weeks 7-9"": 0.0}}",141,2061,407,174,0.4942528735632184,0.22691292875989447,0.11741424802110818,0.0,7.9661453938650455,6.176736889312379,1.0853843155130591,0.39655172413793105,0.05747126436781609,0.5057471264367817,0.013585638039786511,0.12088072621114897,14.106611536458276,710,708,453,0.5518763796909493,0.3748125937031484,0.1191904047976012,0.0,7.614941201396937,6.0264918718739935,1.0856787049925614,0.45253863134657835,0.052980132450331126,0.4481236203090508,0.057746478873239436,0.115820375731642,14.546573265949744
spread,week_bucket_monotonic_hard_cap_1.5,"{""cap"": 1.5, ""cap_type"": ""hard"", ""family"": ""week_bucket"", ""name"": ""week_bucket_monotonic_hard_cap_1.5"", ""schedule"": {""Weeks 1-3"": 0.1, ""Weeks 10-12"": 0.0, ""Weeks 13+"": 0.0, ""Weeks 4-6"": 0.1, ""Weeks 7-9"": 0.0}}",141,2061,407,174,0.4942528735632184,0.22691292875989447,0.11741424802110818,0.0,7.953174393122134,6.163437474252881,1.086480906000123,0.39655172413793105,0.05747126436781609,0.5057471264367817,0.013585638039786511,0.14236368159839463,14.100478582666357,710,708,453,0.5518763796909493,0.3748125937031484,0.1191904047976012,0.0,7.6002873974364515,6.0251547711827635,1.0829349385271227,0.45253863134657835,0.052980132450331126,0.4481236203090508,0.057746478873239436,0.13663004233051254,14.535829670542586
spread,week_bucket_monotonic_smooth_cap_1.5,"{""cap"": 1.5, ""cap_type"": ""smooth"", ""family"": ""week_bucket"", ""name"": ""week_bucket_monotonic_smooth_cap_1.5"", ""schedule"": {""Weeks 1-3"": 0.1, ""Weeks 10-12"": 0.0, ""Weeks 13+"": 0.0, ""Weeks 4-6"": 0.1, ""Weeks 7-9"": 0.0}}",141,2061,407,174,0.4942528735632184,0.22691292875989447,0.11741424802110818,0.0,7.959691755140182,6.174641950847185,1.0858038543237407,0.39655172413793105,0.05747126436781609,0.5057471264367817,0.013585638039786511,0.1312903997860261,14.10361142039503,710,708,453,0.5518763796909493,0.3748125937031484,0.1191904047976012,0.0,7.60828552599625,6.025754347758193,1.0843845012563391,0.45253863134657835,0.052980132450331126,0.4481236203090508,0.057746478873239436,0.12561337776217738,14.541747657678757
spread,week_bucket_monotonic_hard_cap_2,"{""cap"": 2, ""cap_type"": ""hard"", ""family"": ""week_bucket"", ""name"": ""week_bucket_monotonic_hard_cap_2"", ""schedule"": {""Weeks 1-3"": 0.1, ""Weeks 10-12"": 0.0, ""Weeks 13+"": 0.0, ""Weeks 4-6"": 0.1, ""Weeks 7-9"": 0.0}}",141,2061,407,174,0.4942528735632184,0.22691292875989447,0.11741424802110818,0.0,7.9520810774204485,6.163437474252881,1.0863561123636276,0.39655172413793105,0.05747126436781609,0.5057471264367817,0.013585638039786511,0.1439303318885943,14.100171152088508,710,708,453,0.5518763796909493,0.3748125937031484,0.1191904047976012,0.0,7.599858856623723,6.0251547711827635,1.082506397714395,0.45253863134657835,0.052980132450331126,0.4481236203090508,0.057746478873239436,0.13705858314324046,14.535401129729859
spread,week_bucket_monotonic_smooth_cap_2,"{""cap"": 2, ""cap_type"": ""smooth"", ""family"": ""week_bucket"", ""name"": ""week_bucket_monotonic_smooth_cap_2"", ""schedule"": {""Weeks 1-3"": 0.1, ""Weeks 10-12"": 0.0, ""Weeks 13+"": 0.0, ""Weeks 4-6"": 0.1, ""Weeks 7-9"": 0.0}}",141,2061,407,174,0.4942528735632184,0.22691292875989447,0.11741424802110818,0.0,7.95676154071779,6.171474273305856,1.0859965291982845,0.39655172413793105,0.05747126436781609,0.5057471264367817,0.013585638039786511,0.13612392264609185,14.102249129195108,710,708,453,0.5518763796909493,0.3748125937031484,0.1191904047976012,0.0,7.6050926474216025,6.025493091135503,1.0837061249541622,0.45253863134657835,0.052980132450331126,0.4481236203090508,0.057746478873239436,0.13006000012870395,14.539374742079342
spread,week_bucket_monotonic_hard_cap_2.5,"{""cap"": 2.5, ""cap_type"": ""hard"", ""family"": ""week_bucket"", ""name"": ""week_bucket_monotonic_hard_cap_2.5"", ""schedule"": {""Weeks 1-3"": 0.1, ""Weeks 10-12"": 0.0, ""Weeks 13+"": 0.0, ""Weeks 4-6"": 0.1, ""Weeks 7-9"": 0.0}}",141,2061,407,174,0.4942528735632184,0.22691292875989447,0.11741424802110818,0.0,7.952010940857881,6.163437474252881,1.0862859758010608,0.39655172413793105,0.05747126436781609,0.5057471264367817,0.013585638039786511,0.1440004684511612,14.10010101552594,710,708,453,0.5518763796909493,0.3748125937031484,0.1191904047976012,0.0,7.599858856623723,6.0251547711827635,1.082506397714395,0.45253863134657835,0.052980132450331126,0.4481236203090508,0.057746478873239436,0.13705858314324046,14.535401129729859
spread,week_bucket_monotonic_smooth_cap_2.5,"{""cap"": 2.5, ""cap_type"": ""smooth"", ""family"": ""week_bucket"", ""name"": ""week_bucket_monotonic_smooth_cap_2.5"", ""schedule"": {""Weeks 1-3"": 0.1, ""Weeks 10-12"": 0.0, ""Weeks 13+"": 0.0, ""Weeks 4-6"": 0.1, ""Weeks 7-9"": 0.0}}",141,2061,407,174,0.4942528735632184,0.22691292875989447,0.11741424802110818,0.0,7.955217813242798,6.168120336468501,1.0860956475623829,0.39655172413793105,0.05747126436781609,0.5057471264367817,0.013585638039786511,0.13869461327151042,14.101534083188543,710,708,453,0.5518763796909493,0.3748125937031484,0.1191904047976012,0.0,7.603382479812924,6.025371610858542,1.0833264934649116,0.45253863134657835,0.052980132450331126,0.4481236203090508,0.057746478873239436,0.1323840741468753,14.53808791477621
