season,week,game_id,start_date,home_team_cfbd,away_team_cfbd,home_conference,away_conference,conference_game,neutral_site,venue,closing_home_margin,home_sp_plus,away_sp_plus,sp_snapshot_week,neutral_sp_plus_difference,hfa_residual,hfa_residual_clipped,cfbd_match_score,home_sp_match_score,away_sp_match_score,partition,hfa_generic_2_5,hfa_current_site,hfa_conference,hfa_conference_team,predicted_home_margin_generic_2_5,predicted_home_margin_current_site,predicted_home_margin_conference,predicted_home_margin_conference_team,absolute_error_generic_2_5,absolute_error_current_site,absolute_error_conference,absolute_error_conference_team
2021,1.0,401282822,2021-09-04T16:00:00.000Z,Rutgers,Temple,Big Ten,American Athletic,False,False,SHI Stadium,14.5,-0.7,-7.4,0.0,6.7,7.8,7.8,1.0,1.0,1.0,development,2.5,2.1,2.4681331438047853,3.0394192631313475,9.2,8.8,9.168133143804786,9.739419263131348,5.300000000000001,5.699999999999999,5.331866856195214,4.760580736868652
2021,1.0,401282822,2021-09-04T16:00:00.000Z,Rutgers,Temple,Big Ten,American Athletic,False,False,SHI Stadium,15.0,-0.7,-7.4,0.0,6.7,8.3,8.3,1.0,1.0,1.0,development,2.5,2.1,2.4681331438047853,3.0394192631313475,9.2,8.8,9.168133143804786,9.739419263131348,5.800000000000001,6.199999999999999,5.831866856195214,5.260580736868652
2021,1.0,401287892,2021-09-04T20:30:00.000Z,Texas,Louisiana,Big 12,Sun Belt,False,False,DKR-Texas Memorial Stadium,9.0,16.7,13.0,0.0,3.6999999999999993,5.300000000000001,5.300000000000001,1.0,1.0,1.0,development,2.5,3.0,2.4505879844475102,1.6199642353549288,6.199999999999999,6.699999999999999,6.15058798444751,5.319964235354928,2.8000000000000007,2.3000000000000007,2.84941201555249,3.680035764645072
2021,1.0,401287893,2021-09-04T23:00:00.000Z,Texas State,Baylor,Sun Belt,Big 12,False,False,Bobcat Stadium (TX),-14.0,-13.0,7.0,0.0,-20.0,6.0,6.0,1.0,1.0,1.0,development,2.5,2.3,2.4417531905688947,3.291728469453973,-17.5,-17.7,-17.558246809431104,-16.70827153054603,3.5,3.6999999999999993,3.558246809431104,2.7082715305460283
2021,1.0,401281948,2021-09-05T00:30:00.000Z,UCLA,LSU,Pac-12,SEC,False,False,Rose Bowl,-2.5,13.3,14.6,0.0,-1.299999999999999,-1.200000000000001,-1.200000000000001,1.0,1.0,1.0,development,2.5,1.7,2.6501574921093454,1.337172980052909,1.200000000000001,0.400000000000001,1.3501574921093464,0.03717298005291014,3.700000000000001,2.9000000000000012,3.8501574921093464,2.53717298005291
2021,1.0,401309840,2021-09-05T03:00:00.000Z,Washington State,Utah State,Pac-12,Mountain West,False,False,Gesa Field,17.5,20.2,-10.8,0.0,31.0,-13.5,-7.199999999999999,1.0,0.8696,1.0,development,2.5,3.3,2.6501574921093454,-1.2639886755737444,33.5,34.3,33.650157492109344,29.736011324426254,16.0,16.799999999999997,16.150157492109344,12.236011324426254
2021,1.0,401282815,2021-09-04T16:00:00.000Z,Wisconsin,Penn State,Big Ten,Big Ten,True,False,Camp Randall Stadium,5.5,22.4,21.2,0.0,1.1999999999999993,4.300000000000001,4.300000000000001,1.0,1.0,1.0,development,2.5,2.0,2.4681331438047853,2.0188483986991446,3.6999999999999993,3.1999999999999993,3.6681331438047846,3.218848398699144,1.8000000000000007,2.3000000000000007,1.8318668561952154,2.281151601300856
2021,2.0,401300999,2021-09-11T19:30:00.000Z,Akron,Temple,Mid-American,American Athletic,False,False,InfoCision Stadium,-6.5,-25.7,-13.9,1.0,-11.799999999999999,5.299999999999999,5.299999999999999,1.0,1.0,1.0,development,2.5,0.7,2.344403122004656,2.088859372860468,-9.299999999999999,-11.1,-9.455596877995344,-9.711140627139532,2.799999999999999,4.6,2.955596877995344,3.2111406271395317
2021,2.0,401309846,2021-09-12T02:00:00.000Z,Arizona,San Diego State,Pac-12,Mountain West,False,False,Arizona Stadium,2.0,-4.4,-2.6,1.0,-1.8000000000000003,3.8000000000000003,3.8000000000000003,1.0,1.0,1.0,development,2.5,2.7,2.6501574921093454,3.8784120793880064,0.6999999999999997,0.8999999999999999,0.8501574921093451,2.078412079388006,1.3000000000000003,1.1,1.149842507890655,0.0784120793880061
2021,2.0,401309847,2021-09-12T02:30:00.000Z,Arizona State,UNLV,Pac-12,Mountain West,False,False,Mountain America Stadium,34.0,13.1,-16.1,1.0,29.200000000000003,4.799999999999997,4.799999999999997,1.0,1.0,1.0,development,2.5,2.2,2.6501574921093454,2.721073824426256,31.700000000000003,31.400000000000002,31.850157492109346,31.92107382442626,2.299999999999997,2.599999999999998,2.1498425078906536,2.0789261755737414
2021,2.0,401282057,2021-09-11T23:00:00.000Z,Arkansas,Texas,SEC,Big 12,False,False,Razorback Stadium,-6.5,6.6,17.0,1.0,-10.4,3.9000000000000004,3.9000000000000004,1.0,1.0,1.0,development,2.5,2.4,2.736456348395011,3.2239572305898214,-7.9,-8.0,-7.663543651604989,-7.176042769410179,1.4000000000000004,1.5,1.1635436516049893,0.6760427694101789
2021,2.0,401301003,2021-09-11T23:00:00.000Z,Arkansas State,Memphis,Sun Belt,American Athletic,False,False,Centennial Bank Stadium,-5.5,-3.4,8.8,1.0,-12.200000000000001,6.700000000000001,6.700000000000001,1.0,1.0,1.0,development,2.5,2.9,2.4417531905688947,3.133051914341337,-9.700000000000001,-9.3,-9.758246809431107,-9.066948085658664,4.200000000000001,3.8000000000000007,4.258246809431107,3.566948085658664
2021,2.0,401309848,2021-09-12T02:15:00.000Z,BYU,Utah,FBS Independents,Pac-12,False,False,LaVell Edwards Stadium,-7.0,6.9,19.5,1.0,-12.6,5.6,5.6,1.0,1.0,1.0,development,2.5,2.1,2.5529123509966944,2.835023629825877,-10.1,-10.5,-10.047087649003306,-9.764976370174123,3.0999999999999996,3.5,3.0470876490033056,2.7649763701741232
2021,2.0,401282191,2021-09-11T01:30:00.000Z,Boise State,UTEP,Mountain West,Conference USA,False,False,Albertsons Stadium,26.0,4.6,-14.6,1.0,19.2,6.800000000000001,6.800000000000001,1.0,1.0,1.0,development,2.5,2.8,2.7033417328939717,3.6366289372940495,21.7,22.0,21.90334173289397,22.836628937294048,4.300000000000001,4.0,4.096658267106029,3.163371062705952
2021,2.0,401287896,2021-09-10T23:30:00.000Z,Coastal Carolina,Kansas,Sun Belt,Big 12,False,False,Brooks Stadium (SC),26.5,11.6,-15.6,1.0,27.2,-0.6999999999999993,-0.6999999999999993,1.0,0.8571,1.0,development,2.5,2.3,2.4417531905688947,0.6890519143413367,29.7,29.5,29.641753190568895,27.889051914341337,3.1999999999999993,3.0,3.1417531905688953,1.3890519143413371
2021,2.0,401282068,2021-09-12T02:00:00.000Z,Colorado State,Vanderbilt,Mountain West,SEC,False,False,Canvas Stadium,7.0,-10.7,-13.6,1.0,2.9000000000000004,4.1,4.1,1.0,1.0,1.0,development,2.5,2.0,2.7033417328939717,3.4597187854789135,5.4,4.9,5.603341732893972,6.359718785478914,1.5999999999999996,2.0999999999999996,1.3966582671060284,0.6402812145210861
2021,2.0,401282820,2021-09-11T19:00:00.000Z,UConn,Purdue,FBS Independents,Big Ten,False,False,Pratt & Whitney Stadium,-34.0,-30.3,5.1,1.0,-35.4,1.3999999999999986,1.3999999999999986,1.0,1.0,1.0,development,2.5,1.9,2.5529123509966944,4.070951306109275,-32.9,-33.5,-32.847087649003306,-31.329048693890723,1.1000000000000014,0.5,1.1529123509966936,2.670951306109277
2021,2.0,401282182,2021-09-11T23:00:00.000Z,Florida International,Texas State,Conference USA,Sun Belt,False,False,FIU Stadium,2.5,-4.5,-13.3,1.0,8.8,-6.300000000000001,-6.300000000000001,1.0,1.0,1.0,development,2.5,1.8,2.31889552238806,1.2325444207533758,11.3,10.600000000000001,11.11889552238806,10.032544420753377,8.8,8.100000000000001,8.61889552238806,7.532544420753377
2021,2.0,401282060,2021-09-11T19:30:00.000Z,Georgia,UAB,SEC,Conference USA,False,False,Sanford Stadium,23.0,24.8,6.4,1.0,18.4,4.600000000000001,4.600000000000001,1.0,1.0,1.0,development,2.5,1.8,2.736456348395011,3.20180173945866,20.9,20.2,21.136456348395008,21.601801739458658,2.1000000000000014,2.8000000000000007,1.8635436516049921,1.398198260541342
2021,2.0,401282754,2021-09-11T20:30:00.000Z,Iowa State,Iowa,Big 12,Big Ten,False,False,Jack Trice Stadium,4.0,14.7,19.3,1.0,-4.600000000000001,8.600000000000001,8.600000000000001,1.0,1.0,1.0,development,2.5,2.7,2.4505879844475102,2.6386273255570885,-2.1000000000000014,-1.9000000000000012,-2.149412015552491,-1.961372674442913,6.100000000000001,5.900000000000001,6.149412015552491,5.961372674442913
2021,2.0,401282061,2021-09-11T23:30:00.000Z,Kentucky,Missouri,SEC,SEC,True,False,Kroger Field,5.5,8.6,3.9,1.0,4.699999999999999,0.8000000000000007,0.8000000000000007,1.0,1.0,1.0,development,2.5,2.7,2.736456348395011,2.4148948408641724,7.199999999999999,7.3999999999999995,7.43645634839501,7.114894840864172,1.6999999999999993,1.8999999999999995,1.9364563483950104,1.6148948408641717
2021,2.0,401282623,2021-09-11T19:30:00.000Z,Massachusetts,Boston College,FBS Independents,ACC,False,False,Warren McGuirk Alumni Stadium,-37.5,-32.8,8.6,1.0,-41.4,3.8999999999999986,3.8999999999999986,1.0,1.0,0.88,development,2.5,1.6,2.5529123509966944,2.1074494332673237,-38.9,-39.8,-38.847087649003306,-39.29255056673267,1.3999999999999986,2.299999999999997,1.3470876490033064,1.7925505667326718
2021,2.0,401282773,2021-09-12T00:00:00.000Z,Michigan,Washington,Big Ten,Pac-12,False,False,Michigan Stadium,6.5,20.6,13.7,1.0,6.900000000000002,-0.40000000000000213,-0.40000000000000213,1.0,1.0,1.0,development,2.5,2.9,2.4681331438047853,1.901333247183993,9.400000000000002,9.800000000000002,9.368133143804787,8.801333247183996,2.900000000000002,3.3000000000000025,2.868133143804787,2.3013332471839956
2021,2.0,401301004,2021-09-11T19:30:00.000Z,Navy,Air Force,American Athletic,Mountain West,False,False,Navy-Marine Corps Memorial Stadium,-6.5,-17.6,-7.0,1.0,-10.600000000000001,4.100000000000001,4.100000000000001,1.0,1.0,1.0,development,2.5,2.6,2.37729004745856,4.295762525424229,-8.100000000000001,-8.000000000000002,-8.222709952541441,-6.304237474575772,1.6000000000000014,1.5000000000000018,1.7227099525414413,0.1957625254242279
2021,2.0,401282797,2021-09-11T19:30:00.000Z,Nebraska,Buffalo,Big Ten,Mid-American,False,False,"Memorial Stadium (Lincoln, NE)",13.5,8.4,2.4,1.0,6.0,7.5,7.5,1.0,1.0,1.0,development,2.5,1.5,2.4681331438047853,2.7587741018410252,8.5,7.5,8.468133143804785,8.758774101841025,5.0,6.0,5.031866856195215,4.741225898158975
2021,2.0,401310700,2021-09-11T23:00:00.000Z,New Mexico,New Mexico State,Mountain West,FBS Independents,False,False,University Stadium (NM),20.0,-16.6,-16.6,1.0,0.0,20.0,13.322000000000003,1.0,1.0,0.8696,development,2.5,0.9,2.7033417328939717,2.3714526204623985,2.5,0.9,2.7033417328939717,2.3714526204623985,17.5,19.1,17.29665826710603,17.6285473795376
2021,2.0,401282705,2021-09-11T18:30:00.000Z,Notre Dame,Toledo,FBS Independents,Mid-American,False,False,Notre Dame Stadium,16.5,11.0,5.7,1.0,5.3,11.2,11.2,1.0,1.0,1.0,development,2.5,3.2,2.5529123509966944,2.466456175498347,7.8,8.5,7.852912350996695,7.766456175498346,8.7,8.0,8.647087649003305,8.733543824501654
2021,2.0,401282809,2021-09-11T16:00:00.000Z,Ohio State,Oregon,Big Ten,Pac-12,False,False,Ohio Stadium,14.5,24.2,13.0,1.0,11.2,3.3000000000000007,3.3000000000000007,1.0,1.0,1.0,development,2.5,3.0,2.4681331438047853,3.6624116810903464,13.7,14.2,13.668133143804784,14.862411681090347,0.8000000000000007,0.3000000000000007,0.8318668561952158,0.3624116810903466
2021,2.0,401287899,2021-09-11T16:00:00.000Z,Oklahoma State,Tulsa,Big 12,American Athletic,False,False,Boone Pickens Stadium,12.5,8.4,-0.7,1.0,9.1,3.4000000000000004,3.4000000000000004,1.0,1.0,1.0,development,2.5,2.8,2.4505879844475102,2.831960658890422,11.6,11.899999999999999,11.55058798444751,11.931960658890421,0.9000000000000004,0.6000000000000014,0.9494120155524897,0.5680393411095785
2021,2.0,401282816,2021-09-11T19:30:00.000Z,Penn State,Ball State,Big Ten,Mid-American,False,False,Beaver Stadium,22.5,20.9,-7.6,1.0,28.5,-6.0,-6.0,1.0,1.0,1.0,development,2.5,3.4,2.4681331438047853,1.7069374111584932,31.0,31.9,30.968133143804785,30.206937411158492,8.5,9.399999999999999,8.468133143804785,7.706937411158492
2021,2.0,401282189,2021-09-11T22:30:00.000Z,Rice,Houston,Conference USA,American Athletic,False,False,Rice Stadium,-8.0,-14.4,-4.3,1.0,-10.100000000000001,2.1000000000000014,2.1000000000000014,1.0,1.0,1.0,development,2.5,2.9,2.31889552238806,3.881824339839265,-7.600000000000001,-7.200000000000001,-7.781104477611942,-6.218175660160736,0.3999999999999986,0.7999999999999989,0.21889552238805798,1.7818243398392637
2021,2.0,401282622,2021-09-11T18:00:00.000Z,Syracuse,Rutgers,ACC,Big Ten,False,False,JMA Wireless Dome,-2.5,-3.1,1.2,1.0,-4.3,1.7999999999999998,1.7999999999999998,1.0,1.0,1.0,development,2.5,2.9,2.6733097014925375,2.0967627587867117,-1.7999999999999998,-1.4,-1.6266902985074623,-2.203237241213288,0.7000000000000002,1.1,0.8733097014925377,0.2967627587867119
2021,2.0,401287900,2021-09-11T19:30:00.000Z,TCU,California,Big 12,Pac-12,False,False,Amon G. Carter Stadium,11.5,10.4,0.5,1.0,9.9,1.5999999999999996,1.5999999999999996,1.0,1.0,1.0,development,2.5,2.2,2.4505879844475102,1.711960658890422,12.4,12.100000000000001,12.350587984447511,11.611960658890423,0.9000000000000004,0.6000000000000014,0.850587984447511,0.11196065889042295
2021,2.0,401282066,2021-09-11T16:00:00.000Z,Tennessee,Pittsburgh,SEC,ACC,False,False,Neyland Stadium,-4.0,8.0,11.2,1.0,-3.1999999999999993,-0.8000000000000007,-0.8000000000000007,1.0,1.0,1.0,development,2.5,2.3,2.736456348395011,2.280925697445695,-0.6999999999999993,-0.8999999999999995,-0.4635436516049882,-0.9190743025543044,3.3000000000000007,3.1000000000000005,3.5364563483950118,3.0809256974456956
2021,2.0,401309843,2021-09-12T02:30:00.000Z,USC,Stanford,Pac-12,Pac-12,True,False,Los Angeles Memorial Coliseum,17.0,19.8,-4.7,1.0,24.5,-7.5,-7.199999999999999,1.0,1.0,1.0,development,2.5,2.4,2.6501574921093454,2.861010658283535,27.0,26.9,27.150157492109344,27.361010658283536,10.0,9.899999999999999,10.150157492109344,10.361010658283536
2021,2.0,401282624,2021-09-11T15:00:00.000Z,Virginia,Illinois,ACC,Big Ten,False,False,Scott Stadium,10.5,9.4,-1.7,1.0,11.1,-0.5999999999999996,-0.5999999999999996,1.0,1.0,1.0,development,2.5,3.3,2.6733097014925375,3.131375892277742,13.6,14.399999999999999,13.773309701492536,14.231375892277741,3.0999999999999996,3.8999999999999986,3.2733097014925363,3.7313758922777414
2021,3.0,401310704,2021-09-18T23:30:00.000Z,Air Force,Utah State,Mountain West,Mountain West,True,False,Falcon Stadium,9.0,-7.0,-10.2,1.0,3.1999999999999993,5.800000000000001,5.800000000000001,1.0,1.0,1.0,development,2.5,3.2,2.7033417328939717,1.4258664135658472,5.699999999999999,6.3999999999999995,5.903341732893971,4.625866413565847,3.3000000000000007,2.6000000000000005,3.0966582671060294,4.374133586434153
2021,3.0,401286189,2021-09-18T16:00:00.000Z,Army,UConn,FBS Independents,FBS Independents,False,False,Michie Stadium,34.5,0.1,-30.3,1.0,30.400000000000002,4.099999999999998,4.099999999999998,1.0,1.0,1.0,development,2.5,1.8,2.5529123509966944,2.4157474105980166,32.900000000000006,32.2,32.9529123509967,32.81574741059802,1.5999999999999943,2.299999999999997,1.547087649003302,1.6842525894019786
2021,3.0,401309854,2021-09-19T02:15:00.000Z,BYU,Arizona State,FBS Independents,Pac-12,False,False,LaVell Edwards Stadium,-3.0,6.9,13.1,1.0,-6.199999999999999,3.1999999999999993,3.1999999999999993,1.0,1.0,1.0,development,2.5,2.1,2.5529123509966944,2.835023629825877,-3.6999999999999993,-4.1,-3.647087649003305,-3.3649763701741224,0.6999999999999993,1.0999999999999996,0.6470876490033048,0.36497637017412243
2021,3.0,401287903,2021-09-19T01:00:00.000Z,Boise State,Oklahoma State,Mountain West,Big 12,False,False,Albertsons Stadium,3.5,4.6,8.4,1.0,-3.8000000000000007,7.300000000000001,7.300000000000001,1.0,1.0,1.0,development,2.5,2.8,2.7033417328939717,3.6366289372940495,-1.3000000000000007,-1.0000000000000009,-1.096658267106029,-0.16337106270595125,4.800000000000001,4.500000000000001,4.596658267106029,3.6633710627059513
2021,3.0,401309552,2021-09-18T16:00:00.000Z,Buffalo,Coastal Carolina,Mid-American,Sun Belt,False,False,UB Stadium,-14.0,2.4,11.6,1.0,-9.2,-4.800000000000001,-4.800000000000001,1.0,1.0,0.8571,development,2.5,2.8,2.344403122004656,2.06028794428904,-6.699999999999999,-6.3999999999999995,-6.855596877995343,-7.139712055710959,7.300000000000001,7.6000000000000005,7.144403122004657,6.860287944289041
2021,3.0,401282791,2021-09-18T17:00:00.000Z,Colorado,Minnesota,Pac-12,Big Ten,False,False,Folsom Field,2.5,-0.5,10.2,1.0,-10.7,13.2,13.2,1.0,1.0,1.0,development,2.5,2.6,2.6501574921093454,4.364136324426256,-8.2,-8.1,-8.049842507890654,-6.335863675573743,10.7,10.6,10.549842507890654,8.835863675573744
2021,3.0,401282628,2021-09-18T20:00:00.000Z,Duke,Northwestern,ACC,Big Ten,False,False,Wallace Wade Stadium,-2.5,-12.4,-7.0,1.0,-5.4,2.9000000000000004,2.9000000000000004,1.0,1.0,1.0,development,2.5,3.2,2.6733097014925375,1.5851720563847433,-2.9000000000000004,-2.2,-2.726690298507463,-3.8148279436152572,0.40000000000000036,0.2999999999999998,0.2266902985074628,1.3148279436152572
