season_year,starts_at,away_team,home_team,away_tz,home_tz,tz_delta,tz_abs,travel_direction,travel_bucket,away_game_spread,traveler_role,away_final_margin,traveler_ats_margin,traveler_ats_result,game_total,final_total_points,game_total_margin,game_total_result_calc,away_1h_spread,traveler_1h_ats_margin,traveler_1h_ats_result,one_h_total,one_h_total_points,one_h_total_margin,one_h_total_result_calc
2024,2024-10-12T23:00:00.000Z,Air Force,New Mexico,-7.0,-7.0,0.0,0.0,Same/no major,0 TZ,23.5,Underdog,-15,8.5,W,89.5,89,-0.5,U,7.5,-3.5,L,40.5,45,4.5,O
2024,2024-10-12T23:00:00.000Z,UTSA,Rice,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,2.5,Underdog,-2,0.5,W,48.5,56,7.5,O,2.5,3.5,W,12.5,19,6.5,O
2024,2024-10-12T23:30:00.000Z,Ohio State,Oregon,-5.0,-8.0,-3.0,3.0,Westbound,3+ TZ,-1.5,Favorite,-1,-2.5,L,65.5,63,-2.5,U,-5.5,-6.5,L,35.5,43,7.5,O
2024,2024-10-12T23:30:00.000Z,Oregon State,Nevada,-8.0,-8.0,0.0,0.0,Same/no major,0 TZ,11.5,Underdog,-5,6.5,W,72.5,79,6.5,O,6.5,9.5,W,29.5,31,1.5,O
2024,2024-10-12T23:45:00.000Z,Vanderbilt,Kentucky,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,-6.5,Favorite,7,0.5,W,44.5,33,-11.5,U,7.5,14.5,W,22.5,21,-1.5,U
2024,2024-10-13T00:00:00.000Z,Iowa State,West Virginia,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,-11.5,Favorite,12,0.5,W,44.5,44,-0.5,U,-1.5,2.5,W,26.5,24,-2.5,U
2024,2024-10-13T00:00:00.000Z,Marshall,Georgia Southern,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,1.5,Underdog,-1,0.5,W,47.5,47,-0.5,U,-9.5,3.5,W,22.5,19,-3.5,U
2024,2024-10-13T00:00:00.000Z,Syracuse,NC State,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-9.5,Favorite,7,-2.5,L,40.5,41,0.5,O,-6.5,-3.5,L,9.5,17,7.5,O
2024,2024-10-13T01:00:00.000Z,Minnesota,UCLA,-6.0,-8.0,-2.0,2.0,Westbound,2 TZ,2.5,Underdog,4,6.5,W,37.5,38,0.5,O,6.5,-3.5,L,8.5,10,1.5,O
2024,2024-10-15T23:30:00.000Z,Troy,South Alabama,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,16.5,Underdog,-16,0.5,W,35.5,34,-1.5,U,19.5,3.5,W,24.5,22,-2.5,U
2024,2024-10-17T23:30:00.000Z,Boston College,Virginia Tech,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,23.5,Underdog,-21,2.5,W,65.5,63,-2.5,U,20.5,-7.5,L,24.0,28,4.0,O
2024,2024-10-18T23:00:00.000Z,Florida State,Duke,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,6.5,Underdog,-7,-0.5,L,39.5,39,-0.5,U,11.5,0.5,W,23.5,23,-0.5,U
2024,2024-10-19T00:00:00.000Z,Oregon,Purdue,-8.0,-5.0,3.0,3.0,Eastbound,3+ TZ,-34.5,Favorite,35,0.5,W,39.0,35,-4.0,U,-17.5,3.5,W,32.5,21,-11.5,U
2024,2024-10-19T16:00:00.000Z,Auburn,Missouri,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,3.5,Underdog,-4,-0.5,L,49.5,38,-11.5,U,2.5,2.5,W,24.5,6,-18.5,U
2024,2024-10-19T16:00:00.000Z,East Carolina,Army,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,18.5,Underdog,-17,1.5,W,74.5,73,-1.5,U,9.5,-14.5,L,27.5,24,-3.5,U
2024,2024-10-19T16:00:00.000Z,Louisiana,Coastal Carolina,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,-7.5,Favorite,10,2.5,W,60.5,58,-2.5,U,-4.5,-1.5,L,27.5,31,3.5,O
2024,2024-10-19T16:00:00.000Z,Nebraska,Indiana,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,46.5,Underdog,-49,-2.5,L,63.5,63,-0.5,U,13.5,-7.5,L,28.5,35,6.5,O
2024,2024-10-19T16:00:00.000Z,UCLA,Rutgers,-8.0,-5.0,3.0,3.0,Eastbound,3+ TZ,-7.5,Favorite,3,-4.5,L,66.5,67,0.5,O,-1.5,9.5,W,19.5,31,11.5,O
2024,2024-10-19T16:00:00.000Z,Virginia,Clemson,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,16.5,Underdog,-17,-0.5,L,59.5,79,19.5,O,9.5,2.5,W,29.5,27,-2.5,U
2024,2024-10-19T16:00:00.000Z,Wake Forest,UConn,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-2.5,Favorite,3,0.5,W,42.5,43,0.5,O,-1.5,5.5,W,27.5,19,-8.5,U
2024,2024-10-19T16:00:00.000Z,Wisconsin,Northwestern,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-20.5,Favorite,20,-0.5,L,27.5,26,-1.5,U,-7.5,6.5,W,10.5,14,3.5,O
2024,2024-10-19T16:45:00.000Z,South Carolina,Oklahoma,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-23.5,Favorite,26,2.5,W,50.5,44,-6.5,U,-23.5,5.5,W,30.5,35,4.5,O
2024,2024-10-19T18:00:00.000Z,Central Michigan,Eastern Michigan,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,1.5,Underdog,-4,-2.5,L,71.5,72,0.5,O,13.5,11.5,W,16.5,30,13.5,O
2024,2024-10-19T18:00:00.000Z,Tulsa,Temple,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,10.5,Underdog,-10,0.5,W,36.5,30,-6.5,U,17.5,0.5,W,20.5,17,-3.5,U
2024,2024-10-19T19:30:00.000Z,Charlotte,Navy,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,31.5,Underdog,-34,-2.5,L,57.5,68,10.5,O,9.5,-18.5,L,30.5,48,17.5,O
2024,2024-10-19T19:30:00.000Z,Houston,Kansas,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,27.5,Underdog,-28,-0.5,L,58.5,56,-2.5,U,21.5,7.5,W,35.5,42,6.5,O
2024,2024-10-19T19:30:00.000Z,Kent State,Bowling Green,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,21.5,Underdog,-21,0.5,W,34.5,33,-1.5,U,9.5,-4.5,L,25.5,26,0.5,O
2024,2024-10-19T19:30:00.000Z,Michigan,Illinois,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-6.0,Favorite,-14,-20.0,L,44.0,28,-16.0,U,-2.5,-8.5,L,21.5,20,-1.5,U
2024,2024-10-19T19:30:00.000Z,NC State,California,-5.0,-8.0,-3.0,3.0,Westbound,3+ TZ,4.5,Underdog,1,5.5,W,52.5,47,-5.5,U,-0.5,-3.5,L,20.5,23,2.5,O
2024,2024-10-19T19:30:00.000Z,Notre Dame,Georgia Tech,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-23.5,Favorite,18,-5.5,L,34.5,44,9.5,O,-7.5,-0.5,L,20.5,21,0.5,O
2024,2024-10-19T19:30:00.000Z,Ohio,Miami (OH),-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,9.5,Underdog,-10,-0.5,L,50.5,50,-0.5,U,9.5,-6.5,L,16.5,16,-0.5,U
2024,2024-10-19T19:30:00.000Z,Rice,Tulane,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,14.5,Underdog,-14,0.5,W,35.5,34,-1.5,U,-1.5,-4.5,L,13.5,17,3.5,O
2024,2024-10-19T19:30:00.000Z,Texas State,Old Dominion,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,7.5,Underdog,-10,-2.5,L,34.5,38,3.5,O,3.5,-10.5,L,20.5,14,-6.5,U
2024,2024-10-19T19:30:00.000Z,Toledo,Northern Illinois,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-4.5,Favorite,7,2.5,W,30.5,19,-11.5,U,2.5,3.5,W,13.5,13,-0.5,U
2024,2024-10-19T19:30:00.000Z,UAB,South Florida,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,10.5,Underdog,-10,0.5,W,62.5,60,-2.5,U,8.5,10.5,W,28.5,16,-12.5,U
2024,2024-10-19T19:30:00.000Z,Western Michigan,Buffalo,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-3.5,Favorite,7,3.5,W,92.5,89,-3.5,U,-15.5,-4.5,L,44.5,45,0.5,O
2024,2024-10-19T20:00:00.000Z,Baylor,Texas Tech,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,5.5,Underdog,24,29.5,W,56.0,94,38.0,O,3.5,13.5,W,28.5,38,9.5,O
2024,2024-10-19T20:00:00.000Z,Colorado,Arizona,-7.0,-7.0,0.0,0.0,Same/no major,0 TZ,-30.5,Favorite,27,-3.5,L,41.5,41,-0.5,U,-16.5,4.5,W,33.5,35,1.5,O
2024,2024-10-19T20:00:00.000Z,James Madison,Georgia Southern,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,7.5,Underdog,-14,-6.5,L,48.5,42,-6.5,U,-6.5,-27.5,L,29.5,21,-8.5,U
2024,2024-10-19T20:00:00.000Z,New Mexico,Utah State,-7.0,-7.0,0.0,0.0,Same/no major,0 TZ,-4.5,Favorite,5,0.5,W,94.5,95,0.5,O,4.5,-4.5,L,38.5,39,0.5,O
2024,2024-10-19T20:00:00.000Z,USC,Maryland,-8.0,-5.0,3.0,3.0,Eastbound,3+ TZ,-6.5,Favorite,-1,-7.5,L,56.5,57,0.5,O,-6.5,7.5,W,27.5,28,0.5,O
2024,2024-10-19T23:00:00.000Z,Ball State,Vanderbilt,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,10.5,Underdog,-10,0.5,W,38.5,38,-0.5,U,2.5,-4.5,L,20.5,21,0.5,O
2024,2024-10-19T23:30:00.000Z,Georgia ,Texas,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,4.0,Underdog,15,19.0,W,57.5,45,-12.5,U,1.5,24.5,W,28.5,23,-5.5,U
2024,2024-10-19T23:30:00.000Z,Iowa,Michigan State,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,11.5,Underdog,-12,-0.5,L,48.5,52,3.5,O,11.5,-0.5,L,15.5,12,-3.5,U
2024,2024-10-19T23:30:00.000Z,North Texas,Memphis,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,11.5,Underdog,-8,3.5,W,92.5,96,3.5,O,7.5,3.5,W,55.5,52,-3.5,U
2024,2024-10-19T23:30:00.000Z,UCF,Iowa State,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,13.5,Underdog,-3,10.5,W,50.0,73,23.0,O,6.5,13.5,W,31.5,35,3.5,O
2024,2024-10-19T23:45:00.000Z,Kentucky,Florida,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-2.0,Favorite,-28,-30.0,L,42.5,68,25.5,O,-1.5,-15.5,L,20.5,40,19.5,O
2024,2024-10-20T00:00:00.000Z,Colorado State,Air Force,-7.0,-7.0,0.0,0.0,Same/no major,0 TZ,-8.0,Favorite,8,0.0,P,34.5,34,-0.5,U,-13.5,0.5,W,16.5,14,-2.5,U
2024,2024-10-20T00:00:00.000Z,SMU,Stanford,-6.0,-8.0,-2.0,2.0,Westbound,2 TZ,-29.5,Favorite,30,0.5,W,50.5,50,-0.5,U,-20.5,3.5,W,35.5,38,2.5,O
2024,2024-10-20T02:00:00.000Z,UNLV,Oregon State,-8.0,-8.0,0.0,0.0,Same/no major,0 TZ,-6.5,Favorite,8,1.5,W,56.5,58,1.5,O,-3.5,-4.5,L,31.0,33,2.0,O
2024,2024-10-20T02:30:00.000Z,TCU,Utah,-6.0,-7.0,-1.0,1.0,Westbound,1 TZ,-5.5,Favorite,6,0.5,W,26.5,20,-6.5,U,-9.5,0.5,W,24.5,10,-14.5,U
2024,2024-10-23T00:00:00.000Z,UTEP,Louisiana Tech,-7.0,-6.0,1.0,1.0,Eastbound,1 TZ,3.5,Underdog,-4,-0.5,L,30.5,24,-6.5,U,3.5,3.5,W,24.5,14,-10.5,U
2024,2024-10-24T23:00:00.000Z,Georgia Southern,Old Dominion,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,28.5,Underdog,-28,0.5,W,66.5,66,-0.5,U,16.5,-6.5,L,36.5,37,0.5,O
2024,2024-10-24T23:30:00.000Z,Syracuse,Pittsburgh,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,24.5,Underdog,-28,-3.5,L,59.5,54,-5.5,U,20.5,-10.5,L,31.5,31,-0.5,U
2024,2024-10-25T23:30:00.000Z,Louisville,Boston College,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-2.5,Favorite,4,1.5,W,58.5,58,-0.5,U,17.5,4.5,W,27.5,27,-0.5,U
2024,2024-10-26T03:00:00.000Z,Rutgers,USC,-5.0,-8.0,-3.0,3.0,Westbound,3+ TZ,22.5,Underdog,-22,0.5,W,68.5,62,-6.5,U,8.5,-7.5,L,29.5,40,10.5,O
2024,2024-10-26T16:00:00.000Z,Buffalo,Ohio,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,31.5,Underdog,-31,0.5,W,66.5,63,-3.5,U,3.5,-10.5,L,27.5,34,6.5,O
2024,2024-10-26T16:00:00.000Z,Charlotte,Memphis,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,2.5,Underdog,-5,-2.5,L,49.5,61,11.5,O,9.5,9.5,W,29.5,14,-15.5,U
2024,2024-10-26T16:00:00.000Z,Georgia Tech,Virginia Tech,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,14.5,Underdog,-15,-0.5,L,30.5,27,-3.5,U,4.5,-3.5,L,19.5,20,0.5,O
2024,2024-10-26T16:00:00.000Z,Nebraska,Ohio State,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,3.5,Underdog,-4,-0.5,L,39.5,38,-1.5,U,13.5,5.5,W,24.5,20,-4.5,U
2024,2024-10-26T16:00:00.000Z,North Carolina,Virginia,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-26.5,Favorite,27,0.5,W,58.5,55,-3.5,U,-4.5,13.5,W,21.5,30,8.5,O
2024,2024-10-26T16:00:00.000Z,Notre Dame,Navy,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-37.5,Favorite,37,-0.5,L,66.5,65,-1.5,U,-20.5,3.5,W,42.5,38,-4.5,U
2024,2024-10-26T16:00:00.000Z,Oklahoma,Ole Miss,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,9.5,Underdog,-12,-2.5,L,40.5,40,-0.5,U,7.5,11.5,W,24.5,24,-0.5,U
2024,2024-10-26T16:00:00.000Z,Tulane,North Texas,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-7.5,Favorite,8,0.5,W,81.5,82,0.5,O,-18.5,-4.5,L,40.5,48,7.5,O
2024,2024-10-26T16:00:00.000Z,Washington,Indiana,-8.0,-5.0,3.0,3.0,Eastbound,3+ TZ,14.5,Underdog,-14,0.5,W,51.5,48,-3.5,U,2.5,-7.5,L,27.5,24,-3.5,U
2024,2024-10-26T18:00:00.000Z,Central Michigan,Miami (OH),-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,36.5,Underdog,-39,-2.5,L,52.5,53,0.5,O,5.5,-3.5,L,23.5,23,-0.5,U
2024,2024-10-26T18:00:00.000Z,Temple,East Carolina,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,24.5,Underdog,-22,2.5,W,96.5,90,-6.5,U,-2.5,-8.5,L,44.5,48,3.5,O
2024,2024-10-26T19:30:00.000Z,BYU,UCF,-7.0,-5.0,2.0,2.0,Eastbound,2 TZ,-12.5,Favorite,13,0.5,W,61.5,61,-0.5,U,-1.5,12.5,W,27.5,34,6.5,O
2024,2024-10-26T19:30:00.000Z,Bowling Green,Toledo,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-12.5,Favorite,15,2.5,W,73.5,67,-6.5,U,1.5,9.5,W,23.5,48,24.5,O
2024,2024-10-26T19:30:00.000Z,Eastern Michigan,Akron,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,1.5,Underdog,-4,-2.5,L,46.5,46,-0.5,U,11.5,-6.5,L,17.5,18,0.5,O
2024,2024-10-26T19:30:00.000Z,Illinois,Oregon,-6.0,-8.0,-2.0,2.0,Westbound,2 TZ,29.5,Underdog,-29,0.5,W,53.5,47,-6.5,U,25.5,-6.5,L,37.5,38,0.5,O
2024,2024-10-26T19:30:00.000Z,Kent State,Western Michigan,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,31.5,Underdog,-31,0.5,W,72.5,73,0.5,O,37.5,6.5,W,39.5,45,5.5,O
2024,2024-10-26T19:30:00.000Z,Maryland,Minnesota,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,29.5,Underdog,-25,4.5,W,65.5,71,5.5,O,2.5,-21.5,L,22.5,44,21.5,O
2024,2024-10-26T19:30:00.000Z,Missouri,Alabama,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,35.5,Underdog,-34,1.5,W,40.5,34,-6.5,U,6.5,-6.5,L,8.5,13,4.5,O
2024,2024-10-26T19:30:00.000Z,Northern Illinois,Ball State,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,1.5,Underdog,-2,-0.5,L,55.5,48,-7.5,U,-1.5,-6.5,L,26.5,33,6.5,O
2024,2024-10-26T19:30:00.000Z,Northwestern,Iowa,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,25.5,Underdog,-26,-0.5,L,54.5,54,-0.5,U,7.5,2.5,W,19.5,19,-0.5,U
2024,2024-10-26T19:30:00.000Z,Rice,UConn,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,7.5,Underdog,-7,0.5,W,23.5,27,3.5,O,-3.5,-0.5,L,6.5,3,-3.5,U
2024,2024-10-26T19:30:00.000Z,Southern Miss,James Madison,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,17.5,Underdog,-17,0.5,W,48.5,47,-1.5,U,13.5,5.5,W,28.5,26,-2.5,U
2024,2024-10-26T19:30:00.000Z,Texas Tech,TCU,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,5.0,Underdog,-1,4.0,W,66.5,69,2.5,O,3.5,6.5,W,33.5,31,-2.5,U
2024,2024-10-26T19:30:00.000Z,UTSA,Tulsa,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-1.5,Favorite,-1,-2.5,L,81.5,91,9.5,O,-20.5,7.5,W,37.5,42,4.5,O
2024,2024-10-26T19:30:00.000Z,Wake Forest,Stanford,-5.0,-8.0,-3.0,3.0,Westbound,3+ TZ,-1.5,Favorite,3,1.5,W,55.5,51,-4.5,U,-6.5,0.5,W,26.5,41,14.5,O
2024,2024-10-26T20:00:00.000Z,Oregon State,California,-8.0,-8.0,0.0,0.0,Same/no major,0 TZ,39.5,Underdog,-37,2.5,W,52.5,51,-1.5,U,7.5,-23.5,L,26.5,31,4.5,O
2024,2024-10-26T20:15:00.000Z,Texas,Vanderbilt,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-7.5,Favorite,3,-4.5,L,45.5,51,5.5,O,-9.5,1.5,W,26.5,31,4.5,O
2024,2024-10-26T21:00:00.000Z,New Mexico,Colorado State,-7.0,-7.0,0.0,0.0,Same/no major,0 TZ,14.5,Underdog,-11,3.5,W,24.0,23,-1.0,U,11.5,-2.5,L,23.5,20,-3.5,U
2024,2024-10-26T23:00:00.000Z,Utah,Houston,-7.0,-6.0,1.0,1.0,Eastbound,1 TZ,2.5,Underdog,-3,-0.5,L,31.5,31,-0.5,U,-0.5,-0.5,L,19.5,14,-5.5,U
2024,2024-10-26T23:00:00.000Z,Utah State,Wyoming,-7.0,-7.0,0.0,0.0,Same/no major,0 TZ,-1.5,Favorite,2,0.5,W,52.5,52,-0.5,U,-0.5,6.5,W,24.5,27,2.5,O
2024,2024-10-26T23:00:00.000Z,West Virginia,Arizona,-5.0,-7.0,-2.0,2.0,Westbound,2 TZ,-4.5,Favorite,5,0.5,W,57.5,57,-0.5,U,-2.5,7.5,W,23.5,24,0.5,O
2024,2024-10-26T23:30:00.000Z,Michigan State,Michigan,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,6.5,Underdog,-7,-0.5,L,42.5,41,-1.5,U,-6.5,-8.5,L,13.5,16,2.5,O
2024,2024-10-26T23:30:00.000Z,Penn State,Wisconsin,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-14.5,Favorite,15,0.5,W,42.5,41,-1.5,U,-3.5,-6.5,L,23.5,17,-6.5,U
2024,2024-10-26T23:45:00.000Z,Auburn,Kentucky,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,-16.5,Favorite,14,-2.5,L,34.5,34,-0.5,U,0.5,0.5,W,22.5,20,-2.5,U
2024,2024-10-27T02:15:00.000Z,Cincinnati,Colorado,-5.0,-7.0,-2.0,2.0,Westbound,2 TZ,8.5,Underdog,-11,-2.5,L,54.5,57,2.5,O,3.5,-6.5,L,37.5,38,0.5,O
2024,2024-10-27T04:00:00.000Z,Nevada,Hawaii,-8.0,-10.0,-2.0,2.0,Westbound,2 TZ,20.5,Underdog,-21,-0.5,L,48.0,47,-1.0,U,13.5,-3.5,L,20.5,17,-3.5,U
2024,2024-10-29T23:30:00.000Z,Louisiana,Texas State,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-5.5,Favorite,6,0.5,W,46.5,40,-6.5,U,-1.5,6.5,W,18.5,20,1.5,O
2024,2024-10-31T23:30:00.000Z,Tulane,Charlotte,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,-26.5,Favorite,31,4.5,W,32.5,37,4.5,O,-8.5,-1.5,L,10.5,13,2.5,O
2024,2024-11-02T16:00:00.000Z,Air Force,Army,-7.0,-5.0,2.0,2.0,Eastbound,2 TZ,9.5,Underdog,-17,-7.5,L,17.5,23,5.5,O,10.5,7.5,W,18.5,9,-9.5,U
2024,2024-11-02T16:00:00.000Z,Buffalo,Akron,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-10.5,Favorite,11,0.5,W,68.5,71,2.5,O,-17.5,-0.5,L,34.5,31,-3.5,U
2024,2024-11-02T16:00:00.000Z,Memphis,UTSA,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,9.5,Underdog,-8,1.5,W,77.5,80,2.5,O,-10.5,-10.5,L,48.5,48,-0.5,U
2024,2024-11-02T16:00:00.000Z,Minnesota,Illinois,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-7.5,Favorite,8,0.5,W,39.5,42,2.5,O,-6.5,-3.5,L,16.5,23,6.5,O
2024,2024-11-02T16:00:00.000Z,Northwestern,Purdue,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,1.5,Underdog,6,7.5,W,46.5,46,-0.5,U,-6.5,0.5,W,20.5,27,6.5,O
2024,2024-11-02T16:00:00.000Z,Ohio State,Penn State,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-6.5,Favorite,7,0.5,W,33.5,33,-0.5,U,-4.5,-0.5,L,30.5,24,-6.5,U
2024,2024-11-02T16:00:00.000Z,Ole Miss,Arkansas,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-31.5,Favorite,32,0.5,W,93.5,94,0.5,O,-18.5,6.5,W,41.5,45,3.5,O
2024,2024-11-02T16:00:00.000Z,Stanford,NC State,-8.0,-5.0,3.0,3.0,Eastbound,3+ TZ,31.5,Underdog,-31,0.5,W,87.5,87,-0.5,U,9.5,-7.5,L,41.5,45,3.5,O
2024,2024-11-02T16:00:00.000Z,Toledo,Eastern Michigan,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,2.5,Underdog,1,3.5,W,57.5,57,-0.5,U,-6.5,-9.5,L,27.5,17,-10.5,U
2024,2024-11-02T16:00:00.000Z,Virginia Tech,Syracuse,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-6.5,Favorite,-7,-13.5,L,57.5,69,11.5,O,-11.5,-0.5,L,22.5,17,-5.5,U
2024,2024-11-02T16:45:00.000Z,Vanderbilt,Auburn,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-9.5,Favorite,10,0.5,W,25.5,24,-1.5,U,0.5,0.5,W,18.5,14,-4.5,U
2024,2024-11-02T18:30:00.000Z,Tulsa,UAB,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,45.5,Underdog,-38,7.5,W,74.5,80,5.5,O,40.5,2.5,W,44.5,52,7.5,O
2024,2024-11-02T19:30:00.000Z,Arizona,UCF,-7.0,-5.0,2.0,2.0,Eastbound,2 TZ,43.5,Underdog,-44,-0.5,L,68.5,68,-0.5,U,4.5,-24.5,L,27.5,41,13.5,O
2024,2024-11-02T19:30:00.000Z,Florida,Georgia ,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,13.5,Underdog,-14,-0.5,L,47.5,54,6.5,O,-6.5,0.5,W,16.5,19,2.5,O
2024,2024-11-02T19:30:00.000Z,Indiana,Michigan State,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-36.5,Favorite,37,0.5,W,57.5,57,-0.5,U,-5.5,5.5,W,27.5,31,3.5,O
2024,2024-11-02T19:30:00.000Z,North Carolina,Florida State,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-24.5,Favorite,24,-0.5,L,46.5,46,-0.5,U,-7.5,3.5,W,17.5,17,-0.5,U
2024,2024-11-02T19:30:00.000Z,Oregon,Michigan,-8.0,-5.0,3.0,3.0,Eastbound,3+ TZ,-14.5,Favorite,21,6.5,W,48.5,55,6.5,O,-14.5,3.5,W,31.5,38,6.5,O
2024,2024-11-02T19:30:00.000Z,Texas Tech,Iowa State,-6.0,-6.0,0.0,0.0,Same/no major,0 TZ,-1.5,Favorite,1,-0.5,L,45.5,45,-0.5,U,-4.5,-7.5,L,19.5,23,3.5,O
2024,2024-11-02T19:30:00.000Z,UCLA,Nebraska,-8.0,-6.0,2.0,2.0,Eastbound,2 TZ,-6.5,Favorite,7,0.5,W,48.5,47,-1.5,U,-5.5,0.5,W,24.5,20,-4.5,U
2024,2024-11-02T20:00:00.000Z,Coastal Carolina,Troy,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,14.5,Underdog,-14,0.5,W,62.5,62,-0.5,U,14.5,-6.5,L,32.5,35,2.5,O
2024,2024-11-02T20:00:00.000Z,Navy,Rice,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,13.5,Underdog,-14,-0.5,L,38.5,34,-4.5,U,-6.5,-16.5,L,24.5,24,-0.5,U
2024,2024-11-02T20:00:00.000Z,Wyoming,New Mexico,-7.0,-7.0,0.0,0.0,Same/no major,0 TZ,-1.5,Favorite,4,2.5,W,100.5,94,-6.5,U,-0.5,-0.5,L,56.5,70,13.5,O
2024,2024-11-02T23:30:00.000Z,Georgia Southern,South Alabama,-5.0,-6.0,-1.0,1.0,Westbound,1 TZ,-3.5,Favorite,4,0.5,W,70.5,64,-6.5,U,-4.5,-3.5,L,27.5,27,-0.5,U
2024,2024-11-02T23:30:00.000Z,Louisville,Clemson,-5.0,-5.0,0.0,0.0,Same/no major,0 TZ,-11.5,Favorite,12,0.5,W,53.5,54,0.5,O,0.5,10.5,W,23.5,24,0.5,O
2024,2024-11-02T23:30:00.000Z,Texas A&M,South Carolina,-6.0,-5.0,1.0,1.0,Eastbound,1 TZ,22.5,Underdog,-24,-1.5,L,53.5,64,10.5,O,-1.5,-1.5,L,21.5,40,18.5,O
