season,completed_week,target_week,game_id,date,away_team,home_team,frozen_preopener_spread_baseline,away_spread_impact,home_spread_impact,applied_spread_delta,projected_spread_close,actual_opening_spread,actual_spread_close,projected_spread_move,actual_spread_move,spread_signal_class,spread_projected_close_error,spread_opener_clv,frozen_preopener_total_baseline,combined_total_adjustment_raw,applied_total_adjustment,projected_total_close,actual_opening_total,actual_total_close,projected_total_move,actual_total_move,total_signal_class,total_projected_close_error,total_opener_clv,actual_home_margin,spread_actual_result_error,actual_total,total_actual_result_error,updated_game_eligible,status,provenance
2025,13,14,401760426,2025-11-28T20:30:00.000Z,San Diego State,New Mexico,-0.1767480445093348,1.8519821788989055,-1.162715819209281,0.6892663596896245,0.5125183151802897,1.5,1.5,-0.9874816848197103,0.0,actual_no_move,0.9874816848197103,-0.0,50.970203441823585,-4.304337299311199,-3.658686704414519,47.311516737409065,41.5,41.5,5.811516737409065,0.0,actual_no_move,5.811516737409065,0.0,6.0,6.51251831518029,40.0,7.311516737409065,True,updated,"{""frozen_spread_baseline"": ""data/research/market_implied_ratings/holdout_2025_predictions.csv"", ""frozen_total_baseline_formula"": ""scripts/research/analyze_postgame_total_market_update.py"", ""market_evaluation"": ""data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv"", ""pbp"": ""data/research/pbp_history_2021_2025/team_game_tendencies.csv"", ""spread_rating_snapshot"": ""data/ratings/market_implied_ratings_history.csv"", ""spread_source_game_ids"": [""401760420"", ""401760415""], ""spread_update"": ""data/research/postgame_pbp_market_rating_update_2021_2024/holdout_2025_predictions.csv"", ""total_source_game_ids"": [""401760415"", ""401760420""], ""total_update"": ""data/research/postgame_total_market_update_baseline_aware_2021_2025/holdout_2025_predictions_baseline_aware.csv"", ""week14_close_used_as_input"": false, ""week14_opener_used_as_input"": false, ""week14_result_used_as_input"": false}"
2025,13,14,401762442,2025-11-28T20:30:00.000Z,Temple,North Texas,-15.211076271615893,-1.7929426470958294,-3.0128363930355815,-4.80577904013141,-20.016855311747303,-19.5,-20.5,-0.5168553117473031,-1.0,correct_undershot,0.48314468825269685,1.0,55.409484779246895,3.805259301944934,3.2344704066531937,58.64395518590009,64.5,65.5,-5.85604481409991,1.0,wrong_direction,6.85604481409991,-1.0,27.0,6.983144688252697,77.0,18.35604481409991,True,updated,"{""frozen_spread_baseline"": ""data/research/market_implied_ratings/holdout_2025_predictions.csv"", ""frozen_total_baseline_formula"": ""scripts/research/analyze_postgame_total_market_update.py"", ""market_evaluation"": ""data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv"", ""pbp"": ""data/research/pbp_history_2021_2025/team_game_tendencies.csv"", ""spread_rating_snapshot"": ""data/ratings/market_implied_ratings_history.csv"", ""spread_source_game_ids"": [""401762515"", ""401762514""], ""spread_update"": ""data/research/postgame_pbp_market_rating_update_2021_2024/holdout_2025_predictions.csv"", ""total_source_game_ids"": [""401762514"", ""401762515""], ""total_update"": ""data/research/postgame_total_market_update_baseline_aware_2021_2025/holdout_2025_predictions_baseline_aware.csv"", ""week14_close_used_as_input"": false, ""week14_opener_used_as_input"": false, ""week14_result_used_as_input"": false}"
2025,13,14,401760422,2025-11-28T21:00:00.000Z,Boise State,Utah State,9.297480165392365,2.7371494119244737,-0.4801376347051614,2.2570117772193123,11.554491942611676,4.5,1.5,7.054491942611676,-3.0,wrong_direction,10.054491942611676,-3.0,53.67094995138534,-0.7793598757613397,-0.6624558943971387,53.0084940569882,55.5,54.5,-2.491505943011802,-1.0,correct_overshot,1.491505943011802,1.0,-1.0,10.554491942611676,49.0,4.008494056988198,True,updated,"{""frozen_spread_baseline"": ""data/research/market_implied_ratings/holdout_2025_predictions.csv"", ""frozen_total_baseline_formula"": ""scripts/research/analyze_postgame_total_market_update.py"", ""market_evaluation"": ""data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv"", ""pbp"": ""data/research/pbp_history_2021_2025/team_game_tendencies.csv"", ""spread_rating_snapshot"": ""data/ratings/market_implied_ratings_history.csv"", ""spread_source_game_ids"": [""401760416"", ""401760417""], ""spread_update"": ""data/research/postgame_pbp_market_rating_update_2021_2024/holdout_2025_predictions.csv"", ""total_source_game_ids"": [""401760417"", ""401760416""], ""total_update"": ""data/research/postgame_total_market_update_baseline_aware_2021_2025/holdout_2025_predictions_baseline_aware.csv"", ""week14_close_used_as_input"": false, ""week14_opener_used_as_input"": false, ""week14_result_used_as_input"": false}"
2025,13,14,401752792,2025-11-29T00:30:00.000Z,Texas A&M,Texas,-2.535784644582753,,-1.5690685917601597,-1.5690685917601597,-4.104853236342913,-10.0,2.5,5.895146763657087,12.5,correct_undershot,6.604853236342913,12.5,51.21130532601191,,0.0,51.21130532601191,51.5,54.5,-0.2886946739880898,3.0,wrong_direction,3.28869467398809,-3.0,10.0,5.895146763657087,44.0,7.21130532601191,True,updated,"{""frozen_spread_baseline"": ""data/research/market_implied_ratings/holdout_2025_predictions.csv"", ""frozen_total_baseline_formula"": ""scripts/research/analyze_postgame_total_market_update.py"", ""market_evaluation"": ""data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv"", ""pbp"": ""data/research/pbp_history_2021_2025/team_game_tendencies.csv"", ""spread_rating_snapshot"": ""data/ratings/market_implied_ratings_history.csv"", ""spread_source_game_ids"": [""401752780""], ""spread_update"": ""data/research/postgame_pbp_market_rating_update_2021_2024/holdout_2025_predictions.csv"", ""total_source_game_ids"": [""401752780"", ""401752772""], ""total_update"": ""data/research/postgame_total_market_update_baseline_aware_2021_2025/holdout_2025_predictions_baseline_aware.csv"", ""week14_close_used_as_input"": false, ""week14_opener_used_as_input"": false, ""week14_result_used_as_input"": false}"
2025,13,14,401752924,2025-11-29T00:30:00.000Z,Indiana,Purdue,20.389686239760984,,,0.0,20.389686239760984,28.5,28.5,-8.110313760239016,0.0,actual_no_move,8.110313760239016,-0.0,51.632812981722864,,0.0,51.632812981722864,52.5,54.5,-0.8671870182771357,2.0,wrong_direction,2.8671870182771357,-2.0,-53.0,32.610313760239016,59.0,7.367187018277136,False,baseline_only,"{""frozen_spread_baseline"": ""data/research/market_implied_ratings/holdout_2025_predictions.csv"", ""frozen_total_baseline_formula"": ""scripts/research/analyze_postgame_total_market_update.py"", ""market_evaluation"": ""data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv"", ""pbp"": ""data/research/pbp_history_2021_2025/team_game_tendencies.csv"", ""spread_rating_snapshot"": ""data/ratings/market_implied_ratings_history.csv"", ""spread_source_game_ids"": [], ""spread_update"": ""data/research/postgame_pbp_market_rating_update_2021_2024/holdout_2025_predictions.csv"", ""total_source_game_ids"": [""401752902"", ""401752901""], ""total_update"": ""data/research/postgame_total_market_update_baseline_aware_2021_2025/holdout_2025_predictions_baseline_aware.csv"", ""week14_close_used_as_input"": false, ""week14_opener_used_as_input"": false, ""week14_result_used_as_input"": false}"
2025,13,14,401756961,2025-11-29T02:00:00.000Z,Arizona,Arizona State,-3.478113686195928,1.7358674133381238,-1.7866492831790195,-0.05078186984089572,-3.528895556036824,1.5,2.5,-5.028895556036824,1.0,wrong_direction,6.028895556036824,-1.0,51.54424181175048,1.1163884059064255,0.9489301450204617,52.493171956770944,50.5,47.5,1.9931719567709436,-3.0,wrong_direction,4.993171956770944,-3.0,-16.0,19.528895556036822,30.0,22.493171956770944,True,updated,"{""frozen_spread_baseline"": ""data/research/market_implied_ratings/holdout_2025_predictions.csv"", ""frozen_total_baseline_formula"": ""scripts/research/analyze_postgame_total_market_update.py"", ""market_evaluation"": ""data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv"", ""pbp"": ""data/research/pbp_history_2021_2025/team_game_tendencies.csv"", ""spread_rating_snapshot"": ""data/ratings/market_implied_ratings_history.csv"", ""spread_source_game_ids"": [""401756954"", ""401756956""], ""spread_update"": ""data/research/postgame_pbp_market_rating_update_2021_2024/holdout_2025_predictions.csv"", ""total_source_game_ids"": [""401756956"", ""401756954""], ""total_update"": ""data/research/postgame_total_market_update_baseline_aware_2021_2025/holdout_2025_predictions_baseline_aware.csv"", ""week14_close_used_as_input"": false, ""week14_opener_used_as_input"": false, ""week14_result_used_as_input"": false}"
2025,13,14,401752787,2025-11-29T17:00:00.000Z,Kentucky,Louisville,-10.901228721204404,-1.9134509868978056,1.8687210475765688,-0.04472993932123681,-10.94595866052564,-4.5,1.5,-6.4459586605256405,6.0,wrong_direction,12.44595866052564,-6.0,50.74874264751255,-5.6923546829408,-4.83850148049968,45.91024116701287,47.5,45.5,-1.5897588329871297,-2.0,correct_undershot,0.4102411670128703,2.0,41.0,30.05404133947436,41.0,4.91024116701287,True,updated,"{""frozen_spread_baseline"": ""data/research/market_implied_ratings/holdout_2025_predictions.csv"", ""frozen_total_baseline_formula"": ""scripts/research/analyze_postgame_total_market_update.py"", ""market_evaluation"": ""data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv"", ""pbp"": ""data/research/pbp_history_2021_2025/team_game_tendencies.csv"", ""spread_rating_snapshot"": ""data/ratings/market_implied_ratings_history.csv"", ""spread_source_game_ids"": [""401752782"", ""401754602""], ""spread_update"": ""data/research/postgame_pbp_market_rating_update_2021_2024/holdout_2025_predictions.csv"", ""total_source_game_ids"": [""401754602"", ""401752782""], ""total_update"": ""data/research/postgame_total_market_update_baseline_aware_2021_2025/holdout_2025_predictions_baseline_aware.csv"", ""week14_close_used_as_input"": false, ""week14_opener_used_as_input"": false, ""week14_result_used_as_input"": false}"
2025,13,14,401752790,2025-11-29T17:00:00.000Z,Clemson,South Carolina,3.508331406354266,,-4.057575841611476,-4.057575841611476,-0.5492444352572106,4.5,-2.5,-5.049244435257211,-7.0,correct_undershot,1.9507555647427894,7.0,51.554244510808715,,0.0,51.554244510808715,53.5,45.5,-1.945755489191285,-8.0,correct_undershot,6.054244510808715,8.0,-14.0,14.549244435257211,42.0,9.554244510808715,True,updated,"{""frozen_spread_baseline"": ""data/research/market_implied_ratings/holdout_2025_predictions.csv"", ""frozen_total_baseline_formula"": ""scripts/research/analyze_postgame_total_market_update.py"", ""market_evaluation"": ""data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv"", ""pbp"": ""data/research/pbp_history_2021_2025/team_game_tendencies.csv"", ""spread_rating_snapshot"": ""data/ratings/market_implied_ratings_history.csv"", ""spread_source_game_ids"": [""401752779""], ""spread_update"": ""data/research/postgame_pbp_market_rating_update_2021_2024/holdout_2025_predictions.csv"", ""total_source_game_ids"": [""401752779"", ""401754591""], ""total_update"": ""data/research/postgame_total_market_update_baseline_aware_2021_2025/holdout_2025_predictions_baseline_aware.csv"", ""week14_close_used_as_input"": false, ""week14_opener_used_as_input"": false, ""week14_result_used_as_input"": false}"
2025,13,14,401752921,2025-11-29T17:00:00.000Z,Ohio State,Michigan,7.03764641122857,3.7892132803517207,-2.29456579541169,1.4946474849400309,8.5322938961686,5.5,9.5,3.0322938961686,4.0,correct_undershot,0.9677061038314001,4.0,49.39351212576895,-2.4432362398947567,-2.076750803910543,47.31676132185841,47.5,43.5,-0.183238678141592,-4.0,unchanged_tolerance,3.816761321858408,,-18.0,9.4677061038314,36.0,11.316761321858408,True,updated,"{""frozen_spread_baseline"": ""data/research/market_implied_ratings/holdout_2025_predictions.csv"", ""frozen_total_baseline_formula"": ""scripts/research/analyze_postgame_total_market_update.py"", ""market_evaluation"": ""data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv"", ""pbp"": ""data/research/pbp_history_2021_2025/team_game_tendencies.csv"", ""spread_rating_snapshot"": ""data/ratings/market_implied_ratings_history.csv"", ""spread_source_game_ids"": [""401752912"", ""401752914""], ""spread_update"": ""data/research/postgame_pbp_market_rating_update_2021_2024/holdout_2025_predictions.csv"", ""total_source_game_ids"": [""401752914"", ""401752912""], ""total_update"": ""data/research/postgame_total_market_update_baseline_aware_2021_2025/holdout_2025_predictions_baseline_aware.csv"", ""week14_close_used_as_input"": false, ""week14_opener_used_as_input"": false, ""week14_result_used_as_input"": false}"
2025,13,14,401754611,2025-11-29T17:00:00.000Z,Miami,Pittsburgh,8.152912668859354,2.178548843674621,-0.5498641046662422,1.6286847390083787,9.781597407867732,6.5,6.5,3.281597407867732,0.0,actual_no_move,3.281597407867732,0.0,51.859205584124055,2.1419449512408195,1.8206532085546965,53.67985879267875,51.5,49.5,2.1798587926787505,-2.0,wrong_direction,4.1798587926787505,-2.0,-31.0,21.218402592132268,45.0,8.67985879267875,True,updated,"{""frozen_spread_baseline"": ""data/research/market_implied_ratings/holdout_2025_predictions.csv"", ""frozen_total_baseline_formula"": ""scripts/research/analyze_postgame_total_market_update.py"", ""market_evaluation"": ""data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv"", ""pbp"": ""data/research/pbp_history_2021_2025/team_game_tendencies.csv"", ""spread_rating_snapshot"": ""data/ratings/market_implied_ratings_history.csv"", ""spread_source_game_ids"": [""401754603"", ""401754601""], ""spread_update"": ""data/research/postgame_pbp_market_rating_update_2021_2024/holdout_2025_predictions.csv"", ""total_source_game_ids"": [""401754601"", ""401754603""], ""total_update"": ""data/research/postgame_total_market_update_baseline_aware_2021_2025/holdout_2025_predictions_baseline_aware.csv"", ""week14_close_used_as_input"": false, ""week14_opener_used_as_input"": false, ""week14_result_used_as_input"": false}"
