season,week,game_id,home_team,away_team,fpi_target,tr_target,actual_close,actual_result_spread,timing_unknown_opener,home_completed_week,away_completed_week,home_current_snapshot_week,away_current_snapshot_week,home_target_sp_plus_week,away_target_sp_plus_week,cutoff_valid,game_identity_valid
2022,9,401411148,Louisville,Wake Forest,-0.41,0.5,3.0,-27,4.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,9,401405123,Minnesota,Rutgers,-17.42,-15.2,-14.0,-31,-13.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,9,401415646,Navy,Temple,-13.51,-15.6,-14.5,-7,-14.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,9,401405124,Nebraska,Illinois,6.54,9.4,7.5,17,6.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,9,401411149,North Carolina,Pittsburgh,-6.17,-4.1,-2.5,-18,-3.5,7.0,8.0,6.0,7.0,7.0,8.0,True,True
2022,9,401426593,Rice,Charlotte,-16.31,-18.2,-15.5,33,-16.5,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,9,401403929,South Carolina,Missouri,-6.51,-8.4,-3.5,13,-6.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,9,401404129,Syracuse,Notre Dame,-3.7,-3.2,1.0,17,-2.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,9,401403930,Tennessee,Kentucky,-13.43,-15.0,-10.5,-38,-13.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,9,401404101,Texas Tech,Baylor,-0.26,-1.5,-1.5,28,-2.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,9,401415647,Tulsa,SMU,4.85,9.1,1.0,11,3.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,9,401404025,UCLA,Stanford,-10.82,-10.6,-16.5,-25,-15.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,10,401403932,Arkansas,Liberty,-9.64,-11.2,-14.5,2,-13.5,9.0,8.0,8.0,7.0,9.0,8.0,True,True
2022,10,401404141,Army,Air Force,6.58,7.2,7.0,6,7.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,10,401415650,Cincinnati,Navy,-19.59,-17.0,-18.5,-10,-20.5,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401404030,Colorado,Oregon,26.21,27.3,31.0,39,31.5,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401403933,Georgia,Tennessee,-9.13,-7.5,-10.0,-14,-8.5,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401403934,LSU,Alabama,10.03,14.4,13.5,-1,13.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,10,401403936,Missouri,Kentucky,0.28,2.2,-1.0,4,2.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401405128,Nebraska,Minnesota,10.43,11.9,14.5,7,11.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401404130,Notre Dame,Clemson,5.22,2.0,3.5,-21,4.0,9.0,8.0,8.0,7.0,9.0,8.0,True,True
2022,10,401416633,Ohio,Buffalo,4.06,-1.6,2.5,-21,2.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,10,401404104,Oklahoma,Baylor,0.86,1.1,-3.0,3,-3.5,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401411155,Pittsburgh,Syracuse,1.54,3.7,-3.5,-10,-4.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401405130,Purdue,Iowa,-6.92,-5.6,-3.5,21,-4.0,8.0,9.0,7.0,8.0,8.0,9.0,True,True
2022,10,401426601,Rice,UTEP,-4.86,-4.2,-3.5,-7,-4.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401405133,Rutgers,Michigan,25.52,25.5,26.5,35,26.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401415652,SMU,Houston,-4.27,-4.1,-3.5,-14,-2.5,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401404108,TCU,Texas Tech,-10.5,-9.4,-8.5,-10,-10.5,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401403937,Texas A&M,Florida,-6.13,-5.4,-1.5,17,-3.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401415649,Tulsa,Tulane,9.14,11.3,6.5,14,7.0,9.0,8.0,8.0,7.0,9.0,8.0,True,True
2022,10,401404029,USC,California,-20.13,-23.1,-21.0,-6,-19.5,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401404027,Utah,Arizona,-24.16,-24.4,-17.5,-25,-17.5,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401403938,Vanderbilt,South Carolina,6.49,11.0,6.5,11,7.0,8.0,9.0,7.0,8.0,8.0,9.0,True,True
2022,10,401411156,Virginia,North Carolina,8.5,9.3,7.5,3,9.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2022,10,401405131,Wisconsin,Maryland,-3.71,-4.6,-5.0,-13,-4.5,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,11,401415256,Air Force,New Mexico,-23.78,-23.4,-21.0,-32,-24.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401403939,Arkansas,LSU,8.23,6.9,3.5,3,2.5,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401403940,Auburn,Texas A&M,-0.6,2.6,-1.5,-3,-1.5,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401411158,Clemson,Louisville,-9.94,-5.6,-7.0,-15,-7.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401403941,Florida,South Carolina,-7.56,-5.5,-8.0,-32,-7.5,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401415655,Houston,Temple,-21.04,-20.4,-20.0,-7,-20.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401405134,Illinois,Purdue,-5.47,-5.4,-6.0,7,-6.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401405135,Iowa,Wisconsin,0.47,1.8,1.5,-14,-1.5,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401403942,Kentucky,Vanderbilt,-17.44,-17.5,-17.0,3,-17.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401415653,Memphis,Tulsa,-10.47,-11.0,-6.5,-16,-6.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401405137,Michigan,Nebraska,-29.78,-28.6,-30.5,-31,-28.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401405136,Minnesota,Northwestern,-20.19,-19.3,-17.0,-28,-18.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401404131,Navy,Notre Dame,19.78,17.0,17.0,3,17.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401404037,Oregon,Washington,-10.56,-9.9,-12.0,3,-12.5,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401403945,Tennessee,Missouri,-21.74,-23.3,-19.5,-42,-20.5,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401404113,Texas,TCU,-8.47,-6.4,-7.5,7,-6.5,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401404111,Texas Tech,Kansas,-3.07,-2.3,-3.5,-15,-4.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401426606,UAB,North Texas,-5.87,-5.7,-6.5,-20,-6.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401404034,UCLA,Arizona,-17.32,-19.2,-20.0,6,-19.5,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401404033,USC,Colorado,-33.31,-33.6,-34.5,-38,-34.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401404038,Utah,Stanford,-23.59,-21.9,-24.0,-35,-23.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401411163,Virginia,Pittsburgh,4.83,5.7,5.5,30,4.5,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,11,401411164,Wake Forest,North Carolina,-1.44,-2.7,-4.5,2,-4.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2022,12,401404114,Baylor,TCU,0.43,2.4,2.0,1,2.5,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401404041,California,Stanford,-4.8,-2.7,-5.0,-7,-5.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401415266,Hawaii,UNLV,6.46,12.0,11.0,-6,8.5,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401404116,Kansas,Texas,10.29,10.1,9.0,41,10.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401403949,Kentucky,Georgia,22.02,23.7,22.5,10,21.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401426612,LSU,UAB,-17.59,-17.7,-15.0,-31,-15.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401405145,Michigan,Illinois,-19.4,-18.4,-17.0,-2,-16.5,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401405141,Minnesota,Iowa,-6.41,-5.5,-2.0,3,-3.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401405142,Nebraska,Wisconsin,9.22,10.7,10.0,1,12.5,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401404043,Oregon,Utah,0.61,1.4,-1.0,-3,-3.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401411169,Pittsburgh,Duke,-6.33,-6.9,-7.0,-2,-8.5,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401405143,Purdue,Northwestern,-16.66,-16.4,-17.5,-8,-17.5,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401403953,South Carolina,Tennessee,18.15,20.7,22.5,-25,21.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401415663,Temple,Cincinnati,17.98,19.3,17.0,20,18.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401415658,Tulane,SMU,-5.39,-2.9,-3.5,-35,-3.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401404044,UCLA,USC,3.63,4.5,2.5,3,2.5,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401403955,Vanderbilt,Florida,12.84,14.9,14.0,-7,13.5,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401411171,Wake Forest,Syracuse,-5.0,-4.2,-9.5,-10,-10.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,12,401404042,Washington,Colorado,-28.48,-27.3,-30.5,-47,-30.5,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2022,13,401403957,Alabama,Auburn,-24.2,-26.0,-22.0,-22,-21.5,11.0,12.0,10.0,11.0,11.0,12.0,True,True
2022,13,401404046,California,UCLA,7.15,10.2,11.5,7,9.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401415665,Cincinnati,Tulane,-2.39,-0.7,1.0,3,-3.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401403962,Clemson,South Carolina,-17.72,-12.3,-14.0,1,-14.5,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401404048,Colorado,Utah,33.15,33.2,29.5,42,29.5,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401411174,Duke,Wake Forest,1.05,4.4,3.0,-3,4.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401415668,Houston,Tulsa,-13.68,-14.1,-13.0,7,-11.5,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401405151,Indiana,Purdue,7.84,8.1,10.0,14,11.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401405148,Iowa,Nebraska,-13.48,-13.1,-10.5,7,-10.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401403960,Kentucky,Louisville,2.07,2.8,-3.5,-13,-4.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401405152,Maryland,Rutgers,-17.17,-15.1,-14.5,-37,-14.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401403961,Missouri,Arkansas,2.0,4.3,3.5,-2,4.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401426617,North Texas,Rice,-15.86,-13.5,-14.5,-4,-13.5,11.0,12.0,10.0,11.0,11.0,12.0,True,True
2022,13,401405149,Northwestern,Illinois,12.74,13.4,14.5,38,13.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401415666,SMU,Memphis,-1.89,-1.9,-4.5,-3,-5.0,12.0,11.0,11.0,10.0,12.0,11.0,True,True
2022,13,401404049,Stanford,BYU,1.05,4.3,6.5,9,5.5,12.0,10.0,11.0,9.0,12.0,10.0,True,True
2022,13,401404119,Texas,Baylor,-12.71,-11.5,-10.0,-11,-7.5,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401403963,Texas A&M,LSU,8.66,9.1,10.0,-15,8.5,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401404122,Texas Tech,Oklahoma,-0.37,-0.4,1.5,-3,2.5,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401415272,UNLV,Nevada,-9.85,-10.9,-12.5,-5,-13.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401404133,USC,Notre Dame,-5.45,-3.8,-4.5,-11,-5.5,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401403964,Vanderbilt,Tennessee,22.29,25.1,14.0,56,15.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2022,13,401405150,Wisconsin,Minnesota,-1.23,-0.6,-3.0,7,-3.5,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2023,3,401520239,North Carolina,Minnesota,-9.32,-6.0,-7.0,-18,-6.5,2.0,2.0,1.0,1.0,2.0,2.0,True,True
2023,4,401525844,Baylor,Texas,20.32,19.3,14.5,32,14.5,2.0,3.0,1.0,2.0,2.0,3.0,True,True
2023,4,401525845,Cincinnati,Oklahoma,17.29,22.6,14.0,14,13.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401520251,Florida,Charlotte,-27.39,-28.6,-28.0,-15,-29.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401520252,Georgia,UAB,-38.22,-38.5,-41.5,-28,-40.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401520256,Indiana,Akron,-21.99,-18.6,-16.5,-2,-17.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401525847,Kansas,BYU,-2.44,-2.1,-9.5,-11,-8.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401520258,LSU,Arkansas,-18.67,-20.0,-17.5,-3,-16.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401520260,Michigan,Rutgers,-15.97,-18.7,-24.0,-24,-25.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401520259,Missouri,Memphis,-2.74,0.7,-6.5,-7,-5.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401520264,Northwestern,Minnesota,2.59,8.1,11.5,-3,12.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401524015,Oregon,Colorado,-24.95,-23.3,-21.0,-36,-16.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401525510,Pittsburgh,North Carolina,5.26,7.4,7.5,17,6.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401520266,Purdue,Wisconsin,5.07,7.7,6.5,21,6.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401524016,Stanford,Arizona,9.24,13.3,12.5,1,9.5,2.0,3.0,1.0,2.0,2.0,3.0,True,True
2023,4,401520268,Syracuse,Army,-23.28,-14.7,-13.0,-13,-14.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401525849,TCU,SMU,-2.42,-0.4,-6.5,-17,-6.0,3.0,2.0,2.0,1.0,3.0,2.0,True,True
2023,4,401520270,Texas A&M,Auburn,-6.75,-7.2,-8.5,-17,-7.5,3.0,2.0,2.0,1.0,3.0,2.0,True,True
2023,4,401520273,UTEP,UNLV,1.96,8.1,2.5,17,3.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401524017,Utah,UCLA,-5.95,-0.0,-5.5,-7,-5.0,2.0,2.0,1.0,1.0,2.0,2.0,True,True
2023,4,401520274,Vanderbilt,Kentucky,12.06,10.7,13.5,17,13.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2023,4,401524018,Washington,California,-15.76,-20.7,-20.5,-27,-21.5,3.0,2.0,2.0,1.0,3.0,2.0,True,True
2023,5,401532412,Akron,Buffalo,-0.56,-0.1,-2.5,3,-1.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401524021,Arizona,Washington,16.31,24.0,20.0,7,9.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401520279,Arkansas,Texas A&M,9.18,12.1,6.0,12,6.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401520280,Auburn,Georgia,13.9,10.6,14.0,7,15.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401525851,BYU,Cincinnati,2.65,0.6,2.0,-8,-2.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401524023,Colorado,USC,19.81,18.5,21.5,7,27.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401525438,Duke,Notre Dame,7.55,4.3,5.5,7,4.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401520282,Kentucky,Florida,-0.73,-0.2,-1.5,-19,-3.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401520283,Maryland,Indiana,-14.51,-15.3,-14.0,-27,-14.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401520286,Nebraska,Michigan,17.81,20.3,17.0,38,18.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401520289,Purdue,Illinois,1.16,2.5,-1.0,-25,-1.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401531404,SMU,Charlotte,-21.71,-23.9,-23.5,-18,-22.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401524024,Stanford,Oregon,30.12,36.1,27.0,36,23.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401525514,Syracuse,Clemson,-1.91,1.9,6.5,17,6.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401520291,Tennessee,South Carolina,-8.02,-10.3,-12.5,-21,-12.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401525854,Texas,Kansas,-24.13,-22.7,-16.5,-26,-17.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401525855,Texas Tech,Houston,-11.1,-10.7,-8.5,-21,-10.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401531370,Tulane,UAB,-14.53,-18.8,-21.5,-12,-19.5,3.0,4.0,2.0,3.0,3.0,4.0,True,True
2023,5,401531339,Tulsa,Temple,-5.83,-4.8,-3.0,-22,-4.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401532586,UNLV,Hawaii,-10.53,-14.4,-11.0,-24,-10.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401520293,Vanderbilt,Missouri,12.82,10.6,13.5,17,11.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,5,401532588,Wyoming,New Mexico,-14.94,-15.4,-14.0,-9,-12.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,6,401525858,Baylor,Texas Tech,6.09,5.6,1.5,25,-1.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,6,401525517,Clemson,Wake Forest,-19.26,-23.0,-21.0,-5,-20.0,5.0,4.0,4.0,3.0,5.0,4.0,True,True
2023,6,401520299,Florida,Vanderbilt,-18.14,-16.6,-18.5,-24,-18.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,6,401520300,Georgia,Kentucky,-16.57,-15.2,-14.5,-38,-14.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,6,401520301,Illinois,Nebraska,-4.14,-3.5,-3.5,13,-3.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,6,401520302,Iowa,Purdue,-6.9,-7.3,-2.5,-6,-4.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,6,401525439,Louisville,Notre Dame,8.0,8.6,6.0,-13,6.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,6,401520303,Minnesota,Michigan,17.34,20.1,18.0,42,19.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,6,401520305,Missouri,LSU,7.89,10.5,4.0,10,7.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,6,401531433,Navy,North Texas,-4.79,-7.6,-6.0,-3,-4.5,5.0,3.0,4.0,2.0,5.0,3.0,True,True
2023,6,401525520,North Carolina,Syracuse,-4.17,-3.7,-9.5,-33,-9.5,4.0,5.0,3.0,4.0,4.0,5.0,True,True
2023,6,401525861,Texas,Oklahoma,1.69,2.0,-5.5,4,-4.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,6,401520310,Texas A&M,Alabama,6.2,3.6,1.0,6,3.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,6,401524025,USC,Arizona,-20.79,-22.3,-21.5,-2,-21.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,6,401520311,Wisconsin,Rutgers,-11.46,-9.6,-13.0,-11,-13.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2023,7,401532598,Air Force,Wyoming,-9.17,-13.4,-11.5,-7,-10.0,5.0,6.0,4.0,5.0,5.0,6.0,True,True
2023,7,401520316,Alabama,Arkansas,-20.15,-18.8,-19.5,-3,-20.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2023,7,401531405,Charlotte,Navy,-7.34,0.3,3.0,14,4.5,5.0,6.0,4.0,5.0,5.0,6.0,True,True
2023,7,401524029,Colorado,Stanford,-12.7,-16.5,-11.5,3,-11.5,6.0,5.0,5.0,4.0,6.0,5.0,True,True
2023,7,401520318,Kentucky,Missouri,-2.15,-2.6,-2.5,17,-0.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2023,7,401520319,LSU,Auburn,-10.52,-10.8,-11.5,-30,-11.5,6.0,5.0,5.0,4.0,6.0,5.0,True,True
2023,7,401520320,Maryland,Illinois,-15.94,-15.2,-13.5,3,-14.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2023,7,401531371,Memphis,Tulane,1.2,1.4,3.5,10,3.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,7,401520321,Michigan,Indiana,-29.8,-34.8,-34.0,-45,-33.5,6.0,5.0,5.0,4.0,6.0,5.0,True,True
2023,7,401532597,Nevada,UNLV,10.24,13.6,8.0,18,10.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,7,401531390,North Texas,Temple,-4.64,-3.4,-6.5,-31,-7.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2023,7,401524031,Notre Dame,USC,-4.44,-1.9,-2.5,-28,-2.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2023,7,401525525,Pittsburgh,Louisville,8.2,10.0,7.5,-17,10.0,5.0,6.0,4.0,5.0,5.0,6.0,True,True
2023,7,401520325,South Carolina,Florida,-2.86,-0.8,-2.5,2,-2.0,5.0,6.0,4.0,5.0,5.0,6.0,True,True
2023,7,401525865,TCU,BYU,-8.65,-7.0,-5.0,-33,-5.0,6.0,5.0,5.0,4.0,6.0,5.0,True,True
2023,7,401520326,Tennessee,Texas A&M,-2.48,-0.9,-3.0,-7,-3.5,5.0,6.0,4.0,5.0,5.0,6.0,True,True
2023,7,401524033,Utah,California,-9.97,-11.0,-11.0,-20,-13.5,5.0,6.0,4.0,5.0,5.0,6.0,True,True
2023,7,401520327,Vanderbilt,Georgia,32.8,30.9,32.5,17,31.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2023,7,401524034,Washington,Oregon,1.78,-0.0,-3.0,-3,-3.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2023,7,401520328,Wisconsin,Iowa,-6.24,-8.7,-9.5,9,-9.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2023,8,401520333,Alabama,Tennessee,-10.71,-7.4,-9.5,-14,-9.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401525867,BYU,Texas Tech,6.38,6.7,3.0,-13,4.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401525868,Cincinnati,Baylor,-8.98,-5.2,-3.0,3,-1.5,7.0,6.0,6.0,5.0,7.0,6.0,True,True
2023,8,401525869,Houston,Texas,23.86,23.6,23.5,7,22.0,7.0,6.0,6.0,5.0,7.0,6.0,True,True
2023,8,401520336,Illinois,Wisconsin,6.3,8.2,3.0,4,4.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401520337,Indiana,Rutgers,6.75,9.3,6.0,17,5.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401520338,Iowa,Minnesota,-9.07,-10.3,-3.5,2,-6.0,7.0,6.0,6.0,5.0,7.0,6.0,True,True
2023,8,401520339,LSU,Army,-30.21,-28.1,-33.0,-62,-30.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401520341,Missouri,South Carolina,-5.5,-5.0,-7.5,-22,-6.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401531434,Navy,Air Force,12.97,14.4,11.5,11,10.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401520342,Nebraska,Northwestern,-7.38,-6.8,-10.5,-8,-13.5,6.0,5.0,5.0,4.0,6.0,5.0,True,True
2023,8,401532600,New Mexico,Hawaii,-3.79,-2.2,2.5,-21,-2.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401525531,North Carolina,Virginia,-24.93,-27.9,-24.0,4,-23.0,7.0,5.0,6.0,4.0,7.0,5.0,True,True
2023,8,401524036,Stanford,UCLA,15.27,20.1,17.0,35,16.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401531391,Temple,SMU,25.14,24.3,22.5,55,18.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401531372,Tulane,North Texas,-20.98,-21.0,-20.0,-7,-20.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401531341,Tulsa,Rice,-2.85,-4.7,-3.0,32,-1.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2023,8,401531382,UAB,Memphis,6.44,8.8,7.0,24,4.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401524037,USC,Utah,-7.49,-4.3,-6.5,2,-5.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,8,401525532,Wake Forest,Pittsburgh,2.16,2.2,-1.0,-4,-1.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2023,9,401524041,California,USC,9.13,11.9,10.5,1,10.5,7.0,8.0,6.0,7.0,7.0,8.0,True,True
2023,9,401520352,Florida,Georgia,15.77,14.9,14.5,23,14.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
