season,week,game_id,home_team,away_team,tr_target,actual_close,actual_result_spread,timing_unknown_opener,saturday_baseline,predicted_market_spread,predicted_updated_sp_spread,feature_coverage,source_coverage,prediction,prediction_split,model
2025,5,401752717,Arkansas,Notre Dame,5.0,5.5,43,6.0,-0.7035819065495792,-0.4617726705124667,-0.9453911425866917,1.0,1.0,-1.7570276246800383,2025_locked_holdout,elastic_net
2025,5,401756903,Colorado,BYU,10.9,6.5,3,5.5,4.754932250387757,-0.5218505264696036,10.031715027245118,0.967741935483871,1.0,8.038325007794583,2025_locked_holdout,elastic_net
2025,5,401752718,Georgia,Alabama,3.2,-2.5,3,-3.5,-0.14337396069189356,-2.180067886130738,1.8933199647469507,1.0,1.0,3.56173751026918,2025_locked_holdout,elastic_net
2025,5,401752850,Illinois,USC,6.3,6.5,-2,5.5,5.759793148126427,6.71460452690976,4.804981769343094,1.0,1.0,9.139404208850705,2025_locked_holdout,elastic_net
2025,5,401752853,Iowa,Indiana,13.3,8.5,5,7.5,4.9458292030142825,0.8629260735917192,9.028732332436846,1.0,1.0,9.266510508697912,2025_locked_holdout,elastic_net
2025,5,401756905,Kansas,Cincinnati,-4.1,-4.5,3,-6.5,-9.748415559382241,-8.649395240543235,-10.847435878221246,0.967741935483871,0.6666666666666666,-13.665013139752608,2025_locked_holdout,elastic_net
2025,5,401752849,Minnesota,Rutgers,-2.5,-3.5,-3,-6.0,-4.207756777926837,-3.4792560535729566,-4.936257502280718,1.0,1.0,-1.1091823201174151,2025_locked_holdout,elastic_net
2025,5,401762473,Navy,Rice,-20.4,-14.5,-8,-14.5,-18.081898506429887,-17.26952990926742,-18.89426710359236,1.0,1.0,-17.09935488508351,2025_locked_holdout,elastic_net
2025,5,401761617,North Texas,South Alabama,-16.5,-11.5,-14,-10.5,-11.297985859641848,-12.926994798027556,-9.668976921256142,0.967741935483871,1.0,-15.987389861992193,2025_locked_holdout,elastic_net
2025,5,401752851,Northwestern,UCLA,-8.5,-6.5,-3,-6.0,-3.166943935350771,-1.0931592915066095,-5.240728579194933,1.0,1.0,-7.989043325768971,2025_locked_holdout,elastic_net
2025,5,401754547,Pittsburgh,Louisville,3.0,3.5,7,3.0,0.9264170903766171,-0.90890726978491,2.7617414505381443,0.967741935483871,0.6666666666666666,2.428264997098315,2025_locked_holdout,elastic_net
2025,5,401752722,South Carolina,Kentucky,-3.9,-6.5,-22,-7.0,-0.4989463164981256,0.7162563843494381,-1.7141490173456893,0.967741935483871,0.6666666666666666,1.031115411000124,2025_locked_holdout,elastic_net
2025,5,401754545,Syracuse,Duke,-8.8,3.5,35,4.5,-2.9193090031658007,1.1216607032115071,-6.9602787095431085,1.0,1.0,-6.82314586147556,2025_locked_holdout,elastic_net
2025,5,401752724,Texas A&M,Auburn,-5.0,-6.5,-6,-7.5,-3.456950579862183,-5.690645515771193,-1.2232556439531734,1.0,1.0,-1.1669589554836732,2025_locked_holdout,elastic_net
2025,5,401762824,Toledo,Akron,-26.3,-22.5,-42,-21.5,-22.6924891469448,-14.087066491795788,-31.29791180209381,0.967741935483871,0.6666666666666666,-29.420558795474225,2025_locked_holdout,elastic_net
2025,5,401762474,Tulsa,Tulane,13.5,14.5,17,13.5,6.716539929470928,1.3049872956673232,12.128092563274532,1.0,1.0,7.670333285594082,2025_locked_holdout,elastic_net
2025,6,401752726,Alabama,Vanderbilt,-13.7,-13.5,-16,-13.5,-11.3513176218698,-13.903902560740988,-8.798732682998612,1.0,1.0,-8.796662884581414,2025_locked_holdout,elastic_net
2025,6,401754551,California,Duke,4.2,3.5,24,3.5,1.3613056778553347,-0.933309510432176,3.6559208661428455,0.967741935483871,1.0,3.6634850347003103,2025_locked_holdout,elastic_net
2025,6,401752727,Florida,Texas,4.7,4.5,-8,6.5,10.613708356165919,11.813033129482994,9.414383582848846,0.967741935483871,0.3333333333333333,12.735637715186012,2025_locked_holdout,elastic_net
2025,6,401752728,Georgia,Kentucky,-20.6,-19.5,-21,9.0,-14.561148089499106,-11.346595757161351,-17.77570042183686,1.0,1.0,-16.58736451384484,2025_locked_holdout,elastic_net
2025,6,401756913,Houston,Texas Tech,13.4,11.5,24,10.5,9.475710052701393,5.9048756544919705,13.046544450910815,1.0,1.0,12.8002095867726,2025_locked_holdout,elastic_net
2025,6,401754554,Louisville,Virginia,-5.0,-6.5,3,-7.0,-8.093912194357578,-8.909397485696662,-7.278426903018493,1.0,1.0,-4.619868382135736,2025_locked_holdout,elastic_net
2025,6,401752857,Maryland,Washington,7.7,5.5,4,5.5,0.4547739767932475,1.8989964724222084,-0.9894485188357134,1.0,1.0,-1.0669539220958781,2025_locked_holdout,elastic_net
2025,6,401762478,Memphis,Tulsa,-22.4,-21.5,-38,-20.5,-17.92865415330957,-9.77293483783883,-26.08437346878031,0.967741935483871,1.0,-23.816842443045232,2025_locked_holdout,elastic_net
2025,6,401752856,Michigan,Wisconsin,-20.0,-17.5,-14,-16.0,-11.098253719273494,-7.426586727761506,-14.769920710785481,1.0,1.0,-14.395931815487145,2025_locked_holdout,elastic_net
2025,6,401760381,Navy,Air Force,-14.3,-13.5,-3,-9.5,-15.326774099328677,-13.823784027570234,-16.82976417108712,1.0,1.0,-18.184662296375237,2025_locked_holdout,elastic_net
2025,6,401754552,North Carolina,Clemson,14.5,15.5,28,13.0,7.728542697266034,6.4635740692310595,8.993511325301009,1.0,1.0,9.932738605649106,2025_locked_holdout,elastic_net
2025,6,401752861,Purdue,Illinois,14.2,7.5,16,10.0,10.647130744302958,7.539149985919529,13.755111502686386,1.0,1.0,11.451699578499055,2025_locked_holdout,elastic_net
2025,6,401754555,SMU,Syracuse,-7.8,-17.5,-13,-14.5,-9.070298926484028,-8.842097241489338,-9.298500611478717,1.0,1.0,-7.534769132049084,2025_locked_holdout,elastic_net
2025,6,401756914,TCU,Colorado,-10.2,-14.5,-14,-14.5,-9.864261065788478,-5.584506966164465,-14.14401516541249,1.0,1.0,-12.69531898320662,2025_locked_holdout,elastic_net
2025,6,401762476,UAB,Army,6.7,6.5,18,7.5,4.174120147046158,-0.7149694013396033,9.063209695431919,0.967741935483871,1.0,4.825811685399815,2025_locked_holdout,elastic_net
2025,6,401760385,Wyoming,UNLV,3.6,4.5,14,3.5,5.388771518900658,5.990588880898873,4.786954156902443,1.0,1.0,7.836689047007159,2025_locked_holdout,elastic_net
2025,7,401756916,Arizona,BYU,6.1,2.5,6,1.5,2.7397322046885506,1.2590352526768385,4.220429156700263,0.967741935483871,0.6666666666666666,3.011380579443814,2025_locked_holdout,elastic_net
2025,7,401762483,Army,Charlotte,-22.3,-17.5,-17,-17.5,-14.88973875988458,-10.436707080708471,-19.34277043906069,0.967741935483871,1.0,-18.503573299976598,2025_locked_holdout,elastic_net
2025,7,401752731,Auburn,Georgia,3.8,4.5,10,3.5,3.4881361567186673,2.680777387754093,4.295494925683242,1.0,1.0,4.608641571208748,2025_locked_holdout,elastic_net
2025,7,401752732,LSU,South Carolina,-13.0,-8.5,-10,-9.5,-12.025901907709137,-10.152335377682814,-13.899468437735461,1.0,1.0,-11.963199478916081,2025_locked_holdout,elastic_net
2025,7,401752867,Maryland,Nebraska,12.4,6.5,3,3.5,2.457873357327591,5.040805465425185,-0.1250587507700036,1.0,1.0,1.7002835883901182,2025_locked_holdout,elastic_net
2025,7,401752864,Minnesota,Purdue,-10.0,-7.5,-7,-10.0,-11.437222279872689,-11.251358248211156,-11.623086311534223,1.0,1.0,-9.004776005870541,2025_locked_holdout,elastic_net
2025,7,401752734,Missouri,Alabama,9.7,3.5,3,5.0,-0.480967309337065,1.8992254273118707,-2.8611600459860007,0.967741935483871,1.0,-0.0934987621783587,2025_locked_holdout,elastic_net
2025,7,401752870,Oregon,Indiana,-2.1,-7.5,10,-9.5,-8.35309433027546,-7.64900984994282,-9.057178810608104,1.0,1.0,-7.480366101787859,2025_locked_holdout,elastic_net
2025,7,401754561,SMU,Stanford,-17.2,-19.5,-24,-17.5,-18.61443775155752,-18.264112486348537,-18.964763016766504,0.967741935483871,0.6666666666666666,-18.498394455334417,2025_locked_holdout,elastic_net
2025,7,401762484,Temple,Navy,5.1,10.5,1,7.5,13.585387459232614,13.753683925881994,13.417090992583233,1.0,1.0,11.611152247200394,2025_locked_holdout,elastic_net
2025,7,401752735,Tennessee,Arkansas,-11.4,-10.5,-3,-13.0,-10.239899196064641,-6.638046435372124,-13.841751956757157,0.967741935483871,1.0,-12.242535560600322,2025_locked_holdout,elastic_net
2025,7,401752736,Texas,Oklahoma,-0.2,-2.5,-17,-3.0,-3.0695778039685298,-8.467389394693988,2.328233786756929,1.0,0.6666666666666666,-0.09577110203616451,2025_locked_holdout,elastic_net
2025,7,401752737,Texas A&M,Florida,-6.3,-6.5,-17,-7.5,-11.482157489400997,-11.380374792171686,-11.583940186630308,0.967741935483871,1.0,-13.794052892846965,2025_locked_holdout,elastic_net
2025,7,401756921,Texas Tech,Kansas,-14.5,-13.5,-25,-14.0,-11.326938737741994,-7.858574343292982,-14.795303132191007,1.0,1.0,-14.290135162176261,2025_locked_holdout,elastic_net
2025,7,401760386,UNLV,Air Force,-8.6,-7.5,-3,-7.0,-7.596163900686925,-6.117726443410252,-9.074601357963598,1.0,1.0,-11.002501653578333,2025_locked_holdout,elastic_net
2025,7,401752868,USC,Michigan,-2.6,-2.5,-18,-2.5,-4.106134093732535,-5.272843371984875,-2.9394248154801943,1.0,1.0,-2.9001830702358093,2025_locked_holdout,elastic_net
2025,7,401757277,UTEP,Liberty,2.8,1.5,11,3.0,2.2241423833877274,2.776437537551365,1.67184722922409,0.967741935483871,1.0,0.18947150594678674,2025_locked_holdout,elastic_net
2025,7,401752862,Washington,Rutgers,-8.3,-9.5,-19,-10.5,-7.909713644995709,-6.382464639084828,-9.43696265090659,1.0,1.0,-9.260759028909344,2025_locked_holdout,elastic_net
2025,7,401752869,Wisconsin,Iowa,6.0,4.5,37,3.0,3.4020128767758577,0.8566752406917617,5.947350512859954,1.0,1.0,6.300130798250936,2025_locked_holdout,elastic_net
2025,8,401760392,Air Force,Wyoming,-4.9,-3.5,-3,-6.0,-5.670967205110595,-5.593450649111726,-5.748483761109465,0.967741935483871,0.6666666666666666,-5.8121213341134945,2025_locked_holdout,elastic_net
2025,8,401752738,Alabama,Tennessee,-12.7,-8.5,-17,-8.5,-5.370902653576092,-6.20847830702742,-4.533327000124764,1.0,1.0,-7.220776749710902,2025_locked_holdout,elastic_net
2025,8,401752739,Arkansas,Texas A&M,9.2,8.5,3,7.5,6.059757098423338,4.621631280923013,7.497882915923663,1.0,1.0,9.0727253664676,2025_locked_holdout,elastic_net
2025,8,401752740,Auburn,Missouri,-1.3,1.5,6,-2.5,2.19968989966236,-0.7781934823153129,5.177573281640033,1.0,1.0,3.0995256522162364,2025_locked_holdout,elastic_net
2025,8,401756924,BYU,Utah,3.8,5.5,-3,3.0,0.6629164382340136,-0.4202375772787867,1.746070453746814,1.0,1.0,3.4906085160365468,2025_locked_holdout,elastic_net
2025,8,401754371,California,North Carolina,-7.0,-8.5,-3,-10.5,-5.44665412333683,-2.7069810023224647,-8.186327244351196,1.0,1.0,-8.1415895362414,2025_locked_holdout,elastic_net
2025,8,401762489,Charlotte,Temple,13.9,9.5,35,10.5,8.186724658119067,2.6284488899404117,13.745000426297722,1.0,1.0,12.893483720992728,2025_locked_holdout,elastic_net
2025,8,401754565,Clemson,SMU,-9.2,-5.5,11,-10.5,-5.058065508636121,-5.6040795278977065,-4.512051489374535,0.967741935483871,1.0,-5.521374192534538,2025_locked_holdout,elastic_net
2025,8,401756925,Houston,Arizona,-1.3,2.5,-3,-2.5,0.23152117759971502,-1.0677780134681556,1.5308203686675856,1.0,1.0,1.5315051905600745,2025_locked_holdout,elastic_net
2025,8,401752743,Kentucky,Texas,15.3,13.5,3,12.0,12.513832650684357,12.30590891886962,12.721756382499093,1.0,1.0,15.539036246619224,2025_locked_holdout,elastic_net
2025,8,401752873,Michigan,Washington,-4.6,-4.5,-17,-6.5,-5.448845298371293,-7.561880074746858,-3.335810521995729,1.0,1.0,-4.411806668413974,2025_locked_holdout,elastic_net
2025,8,401752872,Minnesota,Nebraska,9.5,6.5,-18,5.0,8.531359618697813,4.578476244558555,12.484242992837071,1.0,1.0,13.385623405307891,2025_locked_holdout,elastic_net
2025,8,401760395,New Mexico,Nevada,-15.9,-14.5,-2,-10.5,-9.839728629646244,-5.178589436003008,-14.50086782328948,1.0,1.0,-14.249654383033976,2025_locked_holdout,elastic_net
2025,8,401752874,Northwestern,Purdue,-7.6,-3.5,-19,-3.5,-5.752865876831876,-4.848612698796432,-6.657119054867321,1.0,1.0,-8.076708366950433,2025_locked_holdout,elastic_net
2025,8,401752871,Notre Dame,USC,-8.9,-10.5,-10,-8.5,-3.7081495589299385,-3.7520117834426663,-3.66428733441721,1.0,1.0,-4.0379075075123625,2025_locked_holdout,elastic_net
2025,8,401752876,Rutgers,Oregon,16.0,18.5,46,14.5,16.426765672517966,12.148073153752486,20.705458191283448,1.0,1.0,20.203829242643664,2025_locked_holdout,elastic_net
2025,8,401752744,South Carolina,Oklahoma,5.5,4.5,19,4.0,9.049558511633002,6.086641246357004,12.012475776909001,1.0,1.0,9.917532023740488,2025_locked_holdout,elastic_net
2025,8,401754568,Syracuse,Pittsburgh,6.1,8.5,17,10.5,7.25693277639439,2.575048364683872,11.938817188104908,1.0,1.0,12.007135834900255,2025_locked_holdout,elastic_net
2025,8,401756927,TCU,Baylor,-4.6,-3.5,-6,-3.5,-6.326755658608717,-2.567888911652343,-10.085622405565092,1.0,1.0,-8.176981995530145,2025_locked_holdout,elastic_net
2025,8,401762488,Tulane,Army,-11.8,-10.5,-7,-10.5,-7.2963151501371195,-7.784019127769653,-6.808611172504586,0.967741935483871,1.0,-7.144067144542546,2025_locked_holdout,elastic_net
2025,8,401762487,UAB,Memphis,23.8,23.5,-7,21.0,20.338098140543266,12.229655587060297,28.446540694026236,0.967741935483871,1.0,26.24143080161159,2025_locked_holdout,elastic_net
2025,8,401752879,UCLA,Maryland,0.7,-4.5,-3,-2.5,6.402084639569141,-1.346103391320522,14.150272670458804,1.0,1.0,9.207868702481095,2025_locked_holdout,elastic_net
2025,8,401752745,Vanderbilt,LSU,0.5,-1.5,-7,-1.5,-0.27520543079501225,2.8406485627552014,-3.391059424345226,1.0,1.0,-2.1976685095546213,2025_locked_holdout,elastic_net
2025,9,401752746,Arkansas,Auburn,2.0,-2.5,9,-1.0,0.5722902514246035,1.0929921792820956,0.051588323567111516,1.0,1.0,1.383377642461436,2025_locked_holdout,elastic_net
2025,9,401762844,Buffalo,Akron,-15.1,-10.5,8,-10.5,-14.989917535463341,-16.006020569057092,-13.973814501869589,0.967741935483871,1.0,-16.29215597552394,2025_locked_holdout,elastic_net
2025,9,401762492,Charlotte,North Texas,28.4,25.5,34,27.0,20.835626112812015,13.374501787637952,28.296750437986077,1.0,1.0,27.051882174530796,2025_locked_holdout,elastic_net
2025,9,401756930,Cincinnati,Baylor,-7.2,-3.5,-21,-5.0,-6.061060348317417,-1.6139500083162597,-10.508170688318573,1.0,1.0,-8.130409354545364,2025_locked_holdout,elastic_net
2025,9,401752885,Indiana,UCLA,-29.3,-27.5,-50,-24.0,-22.62825140711279,-17.058762430472505,-28.19774038375307,1.0,1.0,-26.264558249450904,2025_locked_holdout,elastic_net
2025,9,401752882,Iowa,Minnesota,-11.4,-7.5,-38,-8.0,-9.85619458118342,-7.467676880134993,-12.244712282231848,1.0,1.0,-13.258349702071575,2025_locked_holdout,elastic_net
2025,9,401752747,Kentucky,Tennessee,8.7,7.5,22,8.5,9.478094410421015,6.567229487795412,12.388959333046616,1.0,1.0,9.870949023970995,2025_locked_holdout,elastic_net
2025,9,401752748,LSU,Texas A&M,-0.3,1.5,24,1.5,0.7261226622849781,0.5819831938178712,0.870262130752085,1.0,1.0,2.3733866958562637,2025_locked_holdout,elastic_net
2025,9,401752883,Nebraska,Northwestern,-12.6,-7.5,-7,-8.5,-12.836612187222567,-11.886598624022024,-13.78662575042311,1.0,1.0,-10.898924112433985,2025_locked_holdout,elastic_net
2025,9,401754573,North Carolina,Virginia,13.7,12.5,1,9.0,8.198874582658988,2.4039852482965944,13.99376391702138,0.967741935483871,1.0,14.461973908381465,2025_locked_holdout,elastic_net
2025,9,401752886,Oregon,Wisconsin,-30.5,-31.5,-14,-34.5,-25.794638403785775,-18.08728479517906,-33.50199201239249,1.0,1.0,-32.75774062305785,2025_locked_holdout,elastic_net
2025,9,401752884,Purdue,Rutgers,4.1,-2.5,3,1.5,2.82425635257739,3.0061486991605273,2.642364005994253,1.0,1.0,1.8232744614894414,2025_locked_holdout,elastic_net
2025,9,401752751,South Carolina,Alabama,15.2,12.5,7,13.0,10.047913453009379,9.44234537898954,10.653481527029218,1.0,1.0,13.387391498624554,2025_locked_holdout,elastic_net
2025,9,401762495,Tulsa,Temple,8.6,3.5,1,5.5,3.9294605468467623,0.5847774627845812,7.274143630908943,0.967741935483871,1.0,8.833373863837249,2025_locked_holdout,elastic_net
2025,9,401756934,Utah,Colorado,-18.7,-14.5,-46,-15.0,-14.836559411244632,-12.28942124005694,-17.383697582432326,1.0,1.0,-17.46861586091206,2025_locked_holdout,elastic_net
2025,9,401752752,Vanderbilt,Missouri,-2.3,-3.5,-7,-2.5,1.4048369967568215,2.9802839851316545,-0.1706099916180115,1.0,1.0,-0.8538220445217328,2025_locked_holdout,elastic_net
2025,9,401752942,Wake Forest,SMU,7.6,5.5,-1,3.5,5.52728885293633,7.175396115360147,3.8791815905125118,1.0,1.0,5.834455568400262,2025_locked_holdout,elastic_net
2025,9,401752880,Washington,Illinois,-1.8,-3.5,-17,-5.5,-4.098115505267881,-3.7732182134577466,-4.423012797078014,1.0,1.0,-3.607351046651188,2025_locked_holdout,elastic_net
2025,10,401760401,Air Force,Army,0.9,1.5,3,-0.0,-0.21774543081130626,-0.993695099003356,0.5582042373807434,1.0,1.0,1.5973319055038568,2025_locked_holdout,elastic_net
2025,10,401752754,Auburn,Kentucky,-13.7,-11.5,7,-10.0,-10.506908308519161,-9.459840794898676,-11.553975822139648,1.0,1.0,-11.532798419947012,2025_locked_holdout,elastic_net
2025,10,401754576,California,Virginia,9.1,5.5,10,3.5,3.9758315057018287,0.7824179659170953,7.169245045486562,0.967741935483871,1.0,6.441487297037216,2025_locked_holdout,elastic_net
2025,10,401754577,Clemson,Duke,-7.4,-4.5,1,-3.5,-7.348256461575737,-11.834347546060124,-2.8621653770913493,0.967741935483871,1.0,-4.6317027246520155,2025_locked_holdout,elastic_net
2025,10,401756937,Colorado,Arizona,1.9,3.5,35,4.5,3.687052587702408,1.075289275939523,6.298815899465293,1.0,1.0,5.202209893132413,2025_locked_holdout,elastic_net
2025,10,401752755,Florida,Georgia,9.0,6.5,4,7.5,6.831720955282936,5.48329953686963,8.180142373696242,0.967741935483871,1.0,10.081857551716014,2025_locked_holdout,elastic_net
2025,10,401752891,Illinois,Rutgers,-12.5,-12.5,-22,-12.0,-9.140829780883184,-6.6586916122948425,-11.622967949471525,1.0,1.0,-11.267563284116214,2025_locked_holdout,elastic_net
2025,10,401757293,Liberty,Delaware,-4.6,-3.5,-29,-3.5,-3.4271828713002277,-6.056813561327829,-0.7975521812726267,0.967741935483871,0.6666666666666666,-2.765102186865515,2025_locked_holdout,elastic_net
2025,10,401752887,Maryland,Indiana,23.7,21.5,45,23.0,14.025988305256053,13.640162216368283,14.411814394143821,1.0,1.0,18.508547030341514,2025_locked_holdout,elastic_net
2025,10,401752890,Michigan,Purdue,-24.7,-22.5,-5,-20.5,-19.35269740765706,-18.659571231646343,-20.04582358366778,1.0,1.0,-20.95343896889889,2025_locked_holdout,elastic_net
2025,10,401752892,Nebraska,USC,4.8,4.5,4,5.5,2.7128443936550797,2.0634180546960543,3.362270732614105,1.0,1.0,4.651159257359199,2025_locked_holdout,elastic_net
2025,10,401762499,North Texas,Navy,-9.5,-6.5,-14,-7.0,-3.3588128401395734,-0.5711172310554877,-6.146508449223659,0.967741935483871,1.0,-7.391116658000851,2025_locked_holdout,elastic_net
2025,10,401762497,Rice,Memphis,18.9,13.5,24,14.5,15.581340868398314,10.952670518010995,20.21001121878563,0.967741935483871,1.0,19.222182279469628,2025_locked_holdout,elastic_net
2025,10,401754582,Stanford,Pittsburgh,15.3,13.5,15,14.0,16.0180746349441,11.399589861189725,20.636559408698474,1.0,0.6666666666666666,17.38419486710083,2025_locked_holdout,elastic_net
2025,10,401754575,Syracuse,North Carolina,-8.7,-1.5,17,-2.0,-4.016807534227234,-2.1851329203663994,-5.848482148088069,0.967741935483871,1.0,-5.448837643120242,2025_locked_holdout,elastic_net
2025,10,401752757,Tennessee,Oklahoma,-1.6,-2.5,6,-4.5,0.17969845934526862,0.3226948672161303,0.03670205147440697,1.0,1.0,1.3243499513704537,2025_locked_holdout,elastic_net
2025,10,401752758,Texas,Vanderbilt,-6.3,-3.5,-3,-3.0,-7.967540567949717,-13.5598921735086,-2.3751889623908333,0.967741935483871,1.0,-4.925839913974477,2025_locked_holdout,elastic_net
2025,10,401760404,UNLV,New Mexico,-5.4,-4.5,5,-5.0,-5.219655450976601,-5.6629466382063915,-4.776364263746812,1.0,1.0,-2.6395800149224042,2025_locked_holdout,elastic_net
2025,10,401756942,Utah,Cincinnati,-12.3,-9.5,-31,-7.0,-8.583313834180414,-8.01969970191641,-9.146927966444418,1.0,1.0,-9.991599700360904,2025_locked_holdout,elastic_net
2025,11,401752759,Alabama,LSU,-12.7,-10.5,-11,-11.0,-8.253331535006083,-8.973320357532241,-7.533342712479925,1.0,1.0,-9.63818751694868,2025_locked_holdout,elastic_net
2025,11,401756943,Arizona,Kansas,-5.1,-6.5,-4,-6.5,-4.139303805889982,-0.3206194818767911,-7.957988129903174,1.0,1.0,-6.345138424844618,2025_locked_holdout,elastic_net
2025,11,401762503,Army,Temple,-6.3,-7.5,-1,-6.5,-5.417025596199723,-7.4938611534462,-3.3401900389532466,0.967741935483871,1.0,-4.403119804554899,2025_locked_holdout,elastic_net
2025,11,401752898,Iowa,Oregon,6.3,4.5,2,5.5,6.087382219978049,7.554645192222848,4.62011924773325,1.0,1.0,5.2457379529439905,2025_locked_holdout,elastic_net
2025,11,401752760,Kentucky,Florida,6.5,5.5,-31,3.0,4.079545058461342,4.216409194738328,3.9426809221843566,1.0,1.0,3.1976098205666337,2025_locked_holdout,elastic_net
2025,11,401754585,Louisville,California,-19.0,-18.5,3,-18.5,-17.421803144739037,-14.142189148406336,-20.701417141071737,0.967741935483871,1.0,-19.622753751395273,2025_locked_holdout,elastic_net
2025,11,401762501,Memphis,Tulane,-6.4,-3.5,6,-6.5,-8.676227536330316,-3.0453522913317785,-14.307102781328853,1.0,1.0,-11.712320163101717,2025_locked_holdout,elastic_net
2025,11,401752763,Missouri,Texas A&M,3.7,6.5,21,6.0,-0.23506279143690897,-0.2058657728824737,-0.26425980999134424,1.0,1.0,1.8716670491551337,2025_locked_holdout,elastic_net
2025,11,401754588,North Carolina,Stanford,-3.5,-8.5,-5,-9.0,-7.810599510967105,-7.715297492746787,-7.905901529187423,1.0,1.0,-6.582900514494055,2025_locked_holdout,elastic_net
2025,11,401757166,Notre Dame,Navy,-30.1,-30.5,-39,-24.5,-17.791538412936276,-18.182699452010564,-17.400377373861993,0.967741935483871,1.0,-21.337058739101366,2025_locked_holdout,elastic_net
2025,11,401762502,Rice,UAB,-1.9,-1.5,-7,-3.5,-4.227334432852738,-6.090123336455374,-2.364545529250101,1.0,1.0,-3.5462791002897145,2025_locked_holdout,elastic_net
2025,11,401752894,Rutgers,Maryland,-3.6,-1.5,-15,-1.0,-0.4310335843367845,-5.120830003885631,4.258762835212062,1.0,1.0,2.0986494660053827,2025_locked_holdout,elastic_net
2025,11,401756945,Texas Tech,BYU,-10.0,-13.5,-22,-10.5,-10.235629651194087,-10.124386474858287,-10.346872827529886,1.0,1.0,-11.244008198322563,2025_locked_holdout,elastic_net
2025,11,401752895,UCLA,Nebraska,10.5,-2.5,7,2.0,10.633654333892284,7.387594542000968,13.8797141257836,1.0,1.0,13.554488047517234,2025_locked_holdout,elastic_net
2025,11,401752896,USC,Northwestern,-19.4,-14.5,-21,-14.5,-16.530289198497933,-16.81839454958562,-16.242183847410242,1.0,1.0,-17.16291002660543,2025_locked_holdout,elastic_net
2025,11,401752764,Vanderbilt,Auburn,-6.4,-5.5,-7,-7.0,-4.834059136108156,-0.0537441538677034,-9.614374118348609,1.0,1.0,-7.892195555097419,2025_locked_holdout,elastic_net
2025,11,401754589,Virginia,Wake Forest,-11.7,-7.5,7,-6.5,-8.646497270173555,-9.074355119081156,-8.218639421265951,1.0,1.0,-9.498248049969417,2025_locked_holdout,elastic_net
2025,11,401752899,Wisconsin,Washington,10.6,10.5,-3,10.5,11.058886801423718,5.978946152120715,16.13882745072672,1.0,1.0,15.012091948352023,2025_locked_holdout,elastic_net
2025,12,401752765,Alabama,Oklahoma,-9.7,-6.5,2,-7.5,-3.865885586234535,-5.486907149032174,-2.2448640234368966,1.0,1.0,-4.2370909224739055,2025_locked_holdout,elastic_net
2025,12,401756950,BYU,TCU,-9.1,-2.5,-31,-6.0,-4.195309380869906,-0.6038196731416701,-7.786799088598142,1.0,1.0,-5.907908959957522,2025_locked_holdout,elastic_net
2025,12,401756949,Baylor,Utah,13.2,9.5,27,8.5,9.054809452844257,3.417790302216928,14.691828603471585,1.0,1.0,14.57355864500717,2025_locked_holdout,elastic_net
2025,12,401756951,Cincinnati,Arizona,-4.3,-6.5,6,-6.5,-3.490993891057542,-3.5798366588875545,-3.4021511232275294,1.0,1.0,-1.894782879460567,2025_locked_holdout,elastic_net
2025,12,401754593,Duke,Virginia,-3.0,-5.5,17,-6.0,-2.2524547532816777,-2.3070884979140818,-2.1978210086492735,1.0,1.0,-1.9596692157874092,2025_locked_holdout,elastic_net
2025,12,401752766,Georgia,Texas,-5.7,-3.5,-25,-6.5,-2.6684503428841175,-1.0499493595926488,-4.286951326175586,0.967741935483871,1.0,-3.4696615446301036,2025_locked_holdout,elastic_net
2025,12,401752906,Illinois,Maryland,-16.2,-15.5,-18,-14.0,-10.915190852474261,-11.632214876805724,-10.198166828142798,1.0,1.0,-10.699484356518845,2025_locked_holdout,elastic_net
2025,12,401752901,Indiana,Wisconsin,-31.2,-27.5,-24,-29.5,-28.770266662736752,-21.60186683310407,-35.938666492369435,1.0,1.0,-34.62797268411156,2025_locked_holdout,elastic_net
2025,12,401752768,LSU,Arkansas,-9.6,-4.5,-1,-6.5,-5.232529228501344,-4.4240520252812905,-6.041006431721396,0.967741935483871,1.0,-4.834304317645306,2025_locked_holdout,elastic_net
2025,12,401754591,Louisville,Clemson,-0.4,-2.5,1,-3.0,-5.5152607176653525,-4.395218539534614,-6.635302895796091,1.0,1.0,-5.046779099438729,2025_locked_holdout,elastic_net
2025,12,401752905,Northwestern,Michigan,10.3,10.5,2,9.5,11.406465455974454,12.54385140162723,10.269079510321678,1.0,1.0,11.11174731515104,2025_locked_holdout,elastic_net
2025,12,401752904,Oregon,Minnesota,-24.9,-26.5,-29,-23.5,-22.478033868285227,-18.460623000970696,-26.495444735599758,1.0,1.0,-26.384334974867862,2025_locked_holdout,elastic_net
2025,12,401754597,Pittsburgh,Notre Dame,11.7,12.5,22,10.0,10.038532312168947,12.761715715195011,7.315348909142882,1.0,1.0,11.672761064145307,2025_locked_holdout,elastic_net
2025,12,401752772,Texas A&M,South Carolina,-16.7,-16.5,-1,-19.5,-17.07632947576012,-13.590588419844838,-20.562070531675403,1.0,1.0,-20.774801374501287,2025_locked_holdout,elastic_net
2025,12,401762506,UAB,North Texas,20.0,17.5,29,18.0,17.495392671692642,12.639924048024293,22.35086129536099,1.0,1.0,21.863611553497577,2025_locked_holdout,elastic_net
