game_id,season,week,start_date,away_team,home_team,opening_total,closing_total,actual_total,sagarin_total,sagarin_snapshot_timestamp,sagarin_snapshot_age_hours,sagarin_snapshot_age_days,sagarin_format,sagarin_source_url,sagarin_blanket_default,sagarin_age_days,sagarin_freshness_bucket,sagarin_within_7d,sagarin_2024_boundary_value,sagarin_2024_average_validation_flag,sagarin_quality_status,sagarin_research_grade,sagarin_research_grade_7d
401404150,2022,4,2022-09-24T23:30:00.000Z,UConn,NC State,,47.5,51.0,51.17,20220921154256,79.78,3.32,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.3241666666666667,3-7d,True,False,False,research_grade,True,True
401405093,2022,4,2022-09-24T23:30:00.000Z,Miami (OH),Northwestern,,50.0,31.0,51.47,20220921154256,79.78,3.32,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.3241666666666667,3-7d,True,False,False,research_grade,True,True
401405095,2022,4,2022-09-24T23:30:00.000Z,Wisconsin,Ohio State,,56.5,73.0,41.85,20220921154256,79.78,3.32,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.3241666666666667,3-7d,True,False,False,research_grade,True,True
401426564,2022,4,2022-09-24T23:30:00.000Z,Charlotte,South Carolina,,66.5,76.0,70.24,20220921154256,79.78,3.32,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.3241666666666667,3-7d,True,False,False,research_grade,True,True
401426566,2022,4,2022-09-24T23:30:00.000Z,Florida Atlantic,Purdue,,57.5,54.0,66.47,20220921154256,79.78,3.32,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.3241666666666667,3-7d,True,False,False,research_grade,True,True
401404081,2022,4,2022-09-25T00:00:00.000Z,Kansas State,Oklahoma,,53.0,75.0,35.03,20220921154256,80.28,3.35,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.345,3-7d,True,False,False,research_grade,True,True
401409237,2022,4,2022-09-25T00:00:00.000Z,Hawai'i,New Mexico State,,53.0,71.0,40.13,20220921154256,80.28,3.35,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.345,3-7d,True,False,False,research_grade,True,True
401411118,2022,4,2022-09-25T00:00:00.000Z,Boston College,Florida State,,48.5,58.0,46.72,20220921154256,80.28,3.35,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.345,3-7d,True,False,False,research_grade,True,True
401426336,2022,4,2022-09-25T00:00:00.000Z,Louisiana,UL Monroe,,51.0,38.0,56.7,20220921154256,80.28,3.35,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.345,3-7d,True,False,False,research_grade,True,True
401404000,2022,4,2022-09-25T01:30:00.000Z,USC,Oregon State,,70.5,31.0,73.16,20220921154256,81.78,3.41,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.4075,3-7d,True,False,False,research_grade,True,True
401415223,2022,4,2022-09-25T02:15:00.000Z,Wyoming,BYU,,49.5,62.0,51.61,20220921154256,82.53,3.44,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.43875,3-7d,True,False,False,research_grade,True,True
401403997,2022,4,2022-09-25T02:30:00.000Z,Utah,Arizona State,,54.0,47.0,49.38,20220921154256,82.78,3.45,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.4491666666666667,3-7d,True,False,False,research_grade,True,True
401404001,2022,4,2022-09-25T02:30:00.000Z,Stanford,Washington,,62.0,62.0,63.47,20220921154256,82.78,3.45,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.4491666666666667,3-7d,True,False,False,research_grade,True,True
401415225,2022,4,2022-09-25T02:30:00.000Z,Western Michigan,San José State,,48.5,40.0,41.01,20220921154256,82.78,3.45,regular_total_only,https://web.archive.org/web/20220921154256id_/http://sagarin.com/sports/cfsend.htm,False,3.4491666666666667,3-7d,True,False,False,research_grade,True,True
401415630,2022,6,2022-10-07T23:30:00.000Z,Houston,Memphis,,57.5,65.0,70.17,20221007231301,0.28,0.01,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.011666666666666667,<=24h,True,False,False,research_grade,True,True
401415233,2022,6,2022-10-08T02:30:00.000Z,Colorado State,Nevada,,45.0,31.0,50.72,20221007231301,3.28,0.14,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.13666666666666666,<=24h,True,False,False,research_grade,True,True
401415236,2022,6,2022-10-08T02:30:00.000Z,UNLV,San José State,,51.5,47.0,46.85,20221007231301,3.28,0.14,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.13666666666666666,<=24h,True,False,False,research_grade,True,True
401403910,2022,6,2022-10-08T16:00:00.000Z,Missouri,Florida,,53.5,41.0,49.65,20221007231301,16.78,0.7,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.6991666666666667,<=24h,True,False,False,research_grade,True,True
401403913,2022,6,2022-10-08T16:00:00.000Z,Tennessee,LSU,,63.5,53.0,52.79,20221007231301,16.78,0.7,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.6991666666666667,<=24h,True,False,False,research_grade,True,True
401403914,2022,6,2022-10-08T16:00:00.000Z,Arkansas,Mississippi State,,55.5,57.0,64.96,20221007231301,16.78,0.7,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.6991666666666667,<=24h,True,False,False,research_grade,True,True
401404089,2022,6,2022-10-08T16:00:00.000Z,TCU,Kansas,,70.0,69.0,74.55,20221007231301,16.78,0.7,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.6991666666666667,<=24h,True,False,False,research_grade,True,True
401404090,2022,6,2022-10-08T16:00:00.000Z,Texas,Oklahoma,,65.5,49.0,56.11,20221007231301,16.78,0.7,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.6991666666666667,<=24h,True,False,False,research_grade,True,True
401405108,2022,6,2022-10-08T16:00:00.000Z,Michigan,Indiana,,58.0,41.0,59.77,20221007231301,16.78,0.7,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.6991666666666667,<=24h,True,False,False,research_grade,True,True
401405109,2022,6,2022-10-08T16:00:00.000Z,Purdue,Maryland,,59.5,60.0,49.95,20221007231301,16.78,0.7,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.6991666666666667,<=24h,True,False,False,research_grade,True,True
401411136,2022,6,2022-10-08T16:00:00.000Z,Louisville,Virginia,,47.5,51.0,42.98,20221007231301,16.78,0.7,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.6991666666666667,<=24h,True,False,False,research_grade,True,True
401416614,2022,6,2022-10-08T16:00:00.000Z,Eastern Michigan,Western Michigan,,55.0,68.0,57.98,20221007231301,16.78,0.7,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.6991666666666667,<=24h,True,False,False,research_grade,True,True
401416617,2022,6,2022-10-08T16:00:00.000Z,Buffalo,Bowling Green,,54.5,45.0,71.15,20221007231301,16.78,0.7,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.6991666666666667,<=24h,True,False,False,research_grade,True,True
401416616,2022,6,2022-10-08T18:00:00.000Z,Akron,Ohio,,59.0,89.0,55.32,20221007231301,18.78,0.78,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.7825000000000001,<=24h,True,False,False,research_grade,True,True
401426342,2022,6,2022-10-08T18:00:00.000Z,Georgia Southern,Georgia State,,66.5,74.0,75.42,20221007231301,18.78,0.78,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.7825000000000001,<=24h,True,False,False,research_grade,True,True
401415633,2022,6,2022-10-08T18:30:00.000Z,South Florida,Cincinnati,,58.5,52.0,71.67,20221007231301,19.28,0.8,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8033333333333333,<=24h,True,False,False,research_grade,True,True
401403911,2022,6,2022-10-08T19:30:00.000Z,Auburn,Georgia,,49.5,52.0,36.24,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401404011,2022,6,2022-10-08T19:30:00.000Z,Utah,UCLA,,64.5,74.0,50.7,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401404091,2022,6,2022-10-08T19:30:00.000Z,Texas Tech,Oklahoma State,,65.5,72.0,73.75,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401404164,2022,6,2022-10-08T19:30:00.000Z,Liberty,Massachusetts,,46.0,66.0,42.41,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401405107,2022,6,2022-10-08T19:30:00.000Z,Wisconsin,Northwestern,,44.5,49.0,39.84,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401411135,2022,6,2022-10-08T19:30:00.000Z,Virginia Tech,Pittsburgh,,42.0,74.0,45.33,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401415631,2022,6,2022-10-08T19:30:00.000Z,East Carolina,Tulane,,55.5,33.0,45.18,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401415632,2022,6,2022-10-08T19:30:00.000Z,Tulsa,Navy,,46.0,74.0,45.31,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401416613,2022,6,2022-10-08T19:30:00.000Z,Ball State,Central Michigan,,63.5,33.0,70.84,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401416615,2022,6,2022-10-08T19:30:00.000Z,Toledo,Northern Illinois,,59.0,84.0,61.54,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401416618,2022,6,2022-10-08T19:30:00.000Z,Kent State,Miami (OH),,56.5,51.0,45.12,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401426581,2022,6,2022-10-08T19:30:00.000Z,Middle Tennessee,UAB,,53.0,55.0,60.77,20221007231301,20.28,0.85,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8450000000000001,<=24h,True,False,False,research_grade,True,True
401403915,2022,6,2022-10-08T20:00:00.000Z,Ole Miss,Vanderbilt,,59.5,80.0,57.71,20221007231301,20.78,0.87,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8658333333333333,<=24h,True,False,False,research_grade,True,True
401404009,2022,6,2022-10-08T20:00:00.000Z,Washington,Arizona State,,56.0,83.0,64.72,20221007231301,20.78,0.87,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8658333333333333,<=24h,True,False,False,research_grade,True,True
401405110,2022,6,2022-10-08T20:00:00.000Z,Ohio State,Michigan State,,64.5,69.0,57.64,20221007231301,20.78,0.87,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8658333333333333,<=24h,True,False,False,research_grade,True,True
401411132,2022,6,2022-10-08T20:00:00.000Z,Duke,Georgia Tech,,54.0,43.0,46.3,20221007231301,20.78,0.87,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8658333333333333,<=24h,True,False,False,research_grade,True,True
401411133,2022,6,2022-10-08T20:00:00.000Z,North Carolina,Miami,,67.5,51.0,64.89,20221007231301,20.78,0.87,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.8658333333333333,<=24h,True,False,False,research_grade,True,True
401426582,2022,6,2022-10-08T22:00:00.000Z,Western Kentucky,UTSA,,72.5,59.0,82.52,20221007231301,22.78,0.95,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.9491666666666667,<=24h,True,False,False,research_grade,True,True
401415231,2022,6,2022-10-08T23:00:00.000Z,Air Force,Utah State,,53.5,61.0,57.0,20221007231301,23.78,0.99,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.9908333333333333,<=24h,True,False,False,research_grade,True,True
401415234,2022,6,2022-10-08T23:00:00.000Z,Wyoming,New Mexico,,37.0,41.0,46.0,20221007231301,23.78,0.99,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.9908333333333333,<=24h,True,False,False,research_grade,True,True
401426343,2022,6,2022-10-08T23:00:00.000Z,James Madison,Arkansas State,,55.0,62.0,64.71,20221007231301,23.78,0.99,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.9908333333333333,<=24h,True,False,False,research_grade,True,True
401426345,2022,6,2022-10-08T23:00:00.000Z,App State,Texas State,,54.5,60.0,58.2,20221007231301,23.78,0.99,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.9908333333333333,<=24h,True,False,False,research_grade,True,True
401426346,2022,6,2022-10-08T23:00:00.000Z,Southern Miss,Troy,,44.0,37.0,51.59,20221007231301,23.78,0.99,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.9908333333333333,<=24h,True,False,False,research_grade,True,True
401426579,2022,6,2022-10-08T23:00:00.000Z,UConn,Florida International,,46.5,45.0,46.97,20221007231301,23.78,0.99,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.9908333333333333,<=24h,True,False,False,research_grade,True,True
401426580,2022,6,2022-10-08T23:00:00.000Z,UTEP,Louisiana Tech,,52.5,72.0,52.01,20221007231301,23.78,0.99,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,0.9908333333333333,<=24h,True,False,False,research_grade,True,True
401403912,2022,6,2022-10-08T23:30:00.000Z,South Carolina,Kentucky,,45.0,38.0,51.54,20221007231301,24.28,1.01,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.0116666666666667,24-72h,True,False,False,research_grade,True,True
401404012,2022,6,2022-10-08T23:30:00.000Z,Washington State,USC,,64.5,44.0,44.91,20221007231301,24.28,1.01,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.0116666666666667,24-72h,True,False,False,research_grade,True,True
401404088,2022,6,2022-10-08T23:30:00.000Z,Kansas State,Iowa State,,45.0,19.0,37.4,20221007231301,24.28,1.01,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.0116666666666667,24-72h,True,False,False,research_grade,True,True
401404127,2022,6,2022-10-08T23:30:00.000Z,BYU,Notre Dame,,51.5,48.0,52.42,20221007231301,24.28,1.01,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.0116666666666667,24-72h,True,False,False,research_grade,True,True
401404138,2022,6,2022-10-08T23:30:00.000Z,Army,Wake Forest,,65.5,55.0,76.61,20221007231301,24.28,1.01,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.0116666666666667,24-72h,True,False,False,research_grade,True,True
401405106,2022,6,2022-10-08T23:30:00.000Z,Iowa,Illinois,,36.5,15.0,20.43,20221007231301,24.28,1.01,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.0116666666666667,24-72h,True,False,False,research_grade,True,True
401411131,2022,6,2022-10-08T23:30:00.000Z,Clemson,Boston College,,48.5,34.0,55.72,20221007231301,24.28,1.01,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.0116666666666667,24-72h,True,False,False,research_grade,True,True
401403909,2022,6,2022-10-09T00:00:00.000Z,Texas A&M,Alabama,,48.0,44.0,42.65,20221007231301,24.78,1.03,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.0325,24-72h,True,False,False,research_grade,True,True
401411134,2022,6,2022-10-09T00:00:00.000Z,Florida State,NC State,,50.5,36.0,45.57,20221007231301,24.78,1.03,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.0325,24-72h,True,False,False,research_grade,True,True
401426344,2022,6,2022-10-09T00:00:00.000Z,Coastal Carolina,UL Monroe,,58.0,49.0,69.96,20221007231301,24.78,1.03,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.0325,24-72h,True,False,False,research_grade,True,True
401404008,2022,6,2022-10-09T01:00:00.000Z,Oregon,Arizona,,72.0,71.0,75.82,20221007231301,25.78,1.07,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.0741666666666667,24-72h,True,False,False,research_grade,True,True
401415232,2022,6,2022-10-09T01:45:00.000Z,Fresno State,Boise State,,45.5,60.0,44.21,20221007231301,26.53,1.11,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.1054166666666667,24-72h,True,False,False,research_grade,True,True
401415235,2022,6,2022-10-09T02:30:00.000Z,Hawai'i,San Diego State,,49.0,30.0,51.57,20221007231301,27.28,1.14,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.1366666666666667,24-72h,True,False,False,research_grade,True,True
401404010,2022,6,2022-10-09T03:00:00.000Z,Oregon State,Stanford,,53.5,55.0,65.35,20221007231301,27.78,1.16,regular_total_only,https://web.archive.org/web/20221007231301id_/http://sagarin.com/sports/cfsend.htm,False,1.1575,24-72h,True,False,False,research_grade,True,True
401426347,2022,7,2022-10-12T23:30:00.000Z,Louisiana,Marshall,,45.0,36.0,37.23,20221011125526,34.58,1.44,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,1.4408333333333332,24-72h,True,False,False,research_grade,True,True
401404092,2022,7,2022-10-13T23:00:00.000Z,Baylor,West Virginia,,55.0,83.0,62.41,20221011125526,58.08,2.42,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,2.42,24-72h,True,False,False,research_grade,True,True
401415634,2022,7,2022-10-13T23:00:00.000Z,Temple,UCF,,46.5,83.0,36.43,20221011125526,58.08,2.42,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,2.42,24-72h,True,False,False,research_grade,True,True
401415635,2022,7,2022-10-14T23:30:00.000Z,Navy,SMU,,58.5,74.0,45.17,20221011125526,82.58,3.44,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,3.4408333333333334,3-7d,True,False,False,research_grade,True,True
401426584,2022,7,2022-10-15T00:00:00.000Z,UTSA,Florida International,,63.5,40.0,67.05,20221011125526,83.08,3.46,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,3.4616666666666664,3-7d,True,False,False,research_grade,True,True
401403920,2022,7,2022-10-15T16:00:00.000Z,Auburn,Ole Miss,,55.0,82.0,45.17,20221011125526,99.08,4.13,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.128333333333333,3-7d,True,False,False,research_grade,True,True
401404093,2022,7,2022-10-15T16:00:00.000Z,Iowa State,Texas,,48.5,45.0,36.01,20221011125526,99.08,4.13,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.128333333333333,3-7d,True,False,False,research_grade,True,True
401404094,2022,7,2022-10-15T16:00:00.000Z,Kansas,Oklahoma,,66.0,94.0,74.86,20221011125526,99.08,4.13,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.128333333333333,3-7d,True,False,False,research_grade,True,True
401405112,2022,7,2022-10-15T16:00:00.000Z,Minnesota,Illinois,,40.0,40.0,26.72,20221011125526,99.08,4.13,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.128333333333333,3-7d,True,False,False,research_grade,True,True
401405115,2022,7,2022-10-15T16:00:00.000Z,Penn State,Michigan,,49.0,58.0,40.14,20221011125526,99.08,4.13,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.128333333333333,3-7d,True,False,False,research_grade,True,True
401416619,2022,7,2022-10-15T16:00:00.000Z,Central Michigan,Akron,,60.5,49.0,58.41,20221011125526,99.08,4.13,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.128333333333333,3-7d,True,False,False,research_grade,True,True
401416622,2022,7,2022-10-15T16:00:00.000Z,Miami (OH),Bowling Green,,45.0,30.0,52.65,20221011125526,99.08,4.13,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.128333333333333,3-7d,True,False,False,research_grade,True,True
401426348,2022,7,2022-10-15T16:00:00.000Z,Old Dominion,Coastal Carolina,,58.5,70.0,55.88,20221011125526,99.08,4.13,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.128333333333333,3-7d,True,False,False,research_grade,True,True
401411140,2022,7,2022-10-15T16:30:00.000Z,Miami,Virginia Tech,,48.0,34.0,43.65,20221011125526,99.58,4.15,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.149166666666667,3-7d,True,False,False,research_grade,True,True
401414783,2022,7,2022-10-15T17:00:00.000Z,Buffalo,Massachusetts,,47.5,41.0,51.9,20221011125526,100.08,4.17,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.17,3-7d,True,False,False,research_grade,True,True
401404014,2022,7,2022-10-15T18:00:00.000Z,California,Colorado,,49.0,33.0,48.72,20221011125526,101.08,4.21,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.211666666666667,3-7d,True,False,False,research_grade,True,True
401404153,2022,7,2022-10-15T18:00:00.000Z,UConn,Ball State,,47.5,46.0,51.32,20221011125526,101.08,4.21,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.211666666666667,3-7d,True,False,False,research_grade,True,True
401403916,2022,7,2022-10-15T19:30:00.000Z,Arkansas,BYU,,66.5,87.0,59.85,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
401403918,2022,7,2022-10-15T19:30:00.000Z,Vanderbilt,Georgia,,56.5,55.0,68.29,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
401403921,2022,7,2022-10-15T19:30:00.000Z,Alabama,Tennessee,,68.0,101.0,51.6,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
401404095,2022,7,2022-10-15T19:30:00.000Z,Oklahoma State,TCU,,69.5,83.0,74.49,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
401405114,2022,7,2022-10-15T19:30:00.000Z,Maryland,Indiana,,63.5,71.0,54.58,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
401411139,2022,7,2022-10-15T19:30:00.000Z,NC State,Syracuse,,42.5,33.0,38.61,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
401416620,2022,7,2022-10-15T19:30:00.000Z,Northern Illinois,Eastern Michigan,,64.5,49.0,76.55,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
401416621,2022,7,2022-10-15T19:30:00.000Z,Kent State,Toledo,,62.5,83.0,58.21,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
401416623,2022,7,2022-10-15T19:30:00.000Z,Ohio,Western Michigan,,61.5,47.0,69.26,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
401426352,2022,7,2022-10-15T19:30:00.000Z,Texas State,Troy,,47.0,31.0,47.47,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
401426583,2022,7,2022-10-15T19:30:00.000Z,Charlotte,UAB,,65.0,54.0,69.95,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
401426587,2022,7,2022-10-15T19:30:00.000Z,Western Kentucky,Middle Tennessee,,67.5,52.0,72.33,20221011125526,102.58,4.27,regular_total_only,https://web.archive.org/web/20221011125526id_/http://sagarin.com/sports/cfsend.htm,False,4.274166666666667,3-7d,True,False,False,research_grade,True,True
