game_id,season,week,start_date,away_team,home_team,opening_total,closing_total,actual_total,normalized_away,normalized_home
401282126,2021,10,2021-11-06T19:30:00.000Z,Auburn,Texas A&M,,49.5,23.0,auburn,texas a and m
401282247,2021,10,2021-11-06T19:30:00.000Z,Rice,Charlotte,,52.5,55.0,rice,charlotte
401282251,2021,10,2021-11-06T19:30:00.000Z,Middle Tennessee,Western Kentucky,,66.5,69.0,middle tennessee,western kentucky
401282710,2021,10,2021-11-06T19:30:00.000Z,Navy,Notre Dame,,47.5,40.0,navy,notre dame
401282768,2021,10,2021-11-06T19:30:00.000Z,Penn State,Maryland,,56.5,45.0,penn state,maryland
401282787,2021,10,2021-11-06T19:30:00.000Z,Michigan State,Purdue,,53.5,69.0,michigan state,purdue
401282824,2021,10,2021-11-06T19:30:00.000Z,Wisconsin,Rutgers,,37.5,55.0,wisconsin,rutgers
401287936,2021,10,2021-11-06T19:30:00.000Z,Baylor,TCU,,57.0,58.0,baylor,tcu
401287937,2021,10,2021-11-06T19:30:00.000Z,Oklahoma State,West Virginia,,49.0,27.0,oklahoma state,west virginia
401301037,2021,10,2021-11-06T19:30:00.000Z,Tulsa,Cincinnati,,56.0,48.0,tulsa,cincinnati
401309636,2021,10,2021-11-06T19:30:00.000Z,South Alabama,Troy,,47.5,55.0,south alabama,troy
401310736,2021,10,2021-11-06T19:30:00.000Z,Colorado State,Wyoming,,41.5,48.0,colorado state,wyoming
401282121,2021,10,2021-11-06T20:00:00.000Z,Mississippi State,Arkansas,,53.5,59.0,mississippi state,arkansas
401282679,2021,10,2021-11-06T20:00:00.000Z,NC State,Florida State,,55.5,42.0,nc state,florida state
401301036,2021,10,2021-11-06T20:00:00.000Z,Tulane,UCF,,57.0,24.0,tulane,ucf
401310738,2021,10,2021-11-06T20:00:00.000Z,Utah State,New Mexico State,,72.5,48.0,utah state,new mexico state
401282249,2021,10,2021-11-06T22:00:00.000Z,Marshall,Florida Atlantic,,57.5,41.0,marshall,florida atlantic
401309634,2021,10,2021-11-06T22:00:00.000Z,Coastal Carolina,Georgia Southern,,56.5,36.0,coastal carolina,georgia southern
401282120,2021,10,2021-11-06T23:00:00.000Z,LSU,Alabama,,67.0,34.0,lsu,alabama
401282123,2021,10,2021-11-06T23:00:00.000Z,Tennessee,Kentucky,,57.5,87.0,tennessee,kentucky
401282248,2021,10,2021-11-06T23:00:00.000Z,Old Dominion,Florida International,,50.0,71.0,old dominion,florida international
401282757,2021,10,2021-11-06T23:00:00.000Z,Iowa,Northwestern,,40.5,29.0,iowa,northwestern
401309891,2021,10,2021-11-06T23:00:00.000Z,Oregon State,Colorado,,55.5,71.0,oregon state,colorado
401310735,2021,10,2021-11-06T23:00:00.000Z,Boise State,Fresno State,,61.0,54.0,boise state,fresno state
401310737,2021,10,2021-11-06T23:00:00.000Z,UNLV,New Mexico,,45.0,48.0,unlv,new mexico
401282125,2021,10,2021-11-06T23:30:00.000Z,Florida,South Carolina,,52.0,57.0,florida,south carolina
401282680,2021,10,2021-11-06T23:30:00.000Z,Clemson,Louisville,,46.5,54.0,clemson,louisville
401282727,2021,10,2021-11-06T23:30:00.000Z,Indiana,Michigan,,51.0,36.0,indiana,michigan
401287934,2021,10,2021-11-06T23:30:00.000Z,Texas,Iowa State,,59.5,37.0,texas,iowa state
401301038,2021,10,2021-11-06T23:30:00.000Z,Houston,South Florida,,53.0,96.0,houston,south florida
401309890,2021,10,2021-11-06T23:30:00.000Z,Oregon,Washington,,48.0,42.0,oregon,washington
401310740,2021,10,2021-11-07T02:00:00.000Z,San José State,Nevada,,55.5,51.0,san jose state,nevada
401282253,2021,10,2021-11-07T02:15:00.000Z,UTSA,UTEP,,53.0,67.0,utsa,utep
401309892,2021,10,2021-11-07T02:30:00.000Z,USC,Arizona State,,62.0,47.0,usc,arizona state
401310739,2021,10,2021-11-07T03:00:00.000Z,San Diego State,Hawai'i,,45.5,27.0,san diego state,hawaii
401308840,2021,11,2021-11-10T00:00:00.000Z,Buffalo,Miami (OH),,58.0,63.0,buffalo,miami ohio
401309584,2021,11,2021-11-10T00:00:00.000Z,Akron,Western Michigan,,62.0,85.0,akron,western michigan
401309583,2021,11,2021-11-10T01:00:00.000Z,Ohio,Eastern Michigan,,62.0,60.0,ohio,eastern michigan
401309585,2021,11,2021-11-11T00:00:00.000Z,Toledo,Bowling Green,,50.0,66.0,toledo,bowling green
401309587,2021,11,2021-11-11T00:00:00.000Z,Ball State,Northern Illinois,,60.0,59.0,ball state,northern illinois
401309586,2021,11,2021-11-11T01:00:00.000Z,Kent State,Central Michigan,,76.5,84.0,kent state,central michigan
401282683,2021,11,2021-11-12T00:30:00.000Z,North Carolina,Pittsburgh,,72.0,53.0,north carolina,pittsburgh
401301040,2021,11,2021-11-12T23:00:00.000Z,Cincinnati,South Florida,,58.5,73.0,cincinnati,south florida
401310742,2021,11,2021-11-13T02:00:00.000Z,Wyoming,Boise State,,48.5,36.0,wyoming,boise state
401282127,2021,11,2021-11-13T17:00:00.000Z,New Mexico State,Alabama,,67.0,62.0,new mexico state,alabama
401282128,2021,11,2021-11-13T17:00:00.000Z,Mississippi State,Auburn,,51.0,77.0,mississippi state,auburn
401282684,2021,11,2021-11-13T17:00:00.000Z,UConn,Clemson,,50.5,51.0,uconn,clemson
401282687,2021,11,2021-11-13T17:00:00.000Z,Syracuse,Louisville,,55.5,44.0,syracuse,louisville
401282728,2021,11,2021-11-13T17:00:00.000Z,Rutgers,Indiana,,42.5,41.0,rutgers,indiana
401282780,2021,11,2021-11-13T17:00:00.000Z,Michigan,Penn State,,48.5,38.0,michigan,penn state
401282806,2021,11,2021-11-13T17:00:00.000Z,Northwestern,Wisconsin,,41.5,42.0,northwestern,wisconsin
401287938,2021,11,2021-11-13T17:00:00.000Z,Oklahoma,Baylor,,62.5,41.0,oklahoma,baylor
401287939,2021,11,2021-11-13T17:00:00.000Z,West Virginia,Kansas State,,47.0,51.0,west virginia,kansas state
401301041,2021,11,2021-11-13T17:00:00.000Z,UCF,SMU,,61.5,83.0,ucf,smu
401301042,2021,11,2021-11-13T17:00:00.000Z,East Carolina,Memphis,,58.5,59.0,east carolina,memphis
401301043,2021,11,2021-11-13T17:00:00.000Z,Houston,Temple,,52.5,45.0,houston,temple
401282259,2021,11,2021-11-13T19:00:00.000Z,Western Kentucky,Rice,,61.5,63.0,western kentucky,rice
401309639,2021,11,2021-11-13T19:00:00.000Z,Georgia State,Coastal Carolina,,53.5,82.0,georgia state,coastal carolina
401309896,2021,11,2021-11-13T19:00:00.000Z,Utah,Arizona,,54.5,67.0,utah,arizona
401309637,2021,11,2021-11-13T19:30:00.000Z,South Alabama,App State,,52.0,38.0,south alabama,appalachian state
401309640,2021,11,2021-11-13T20:00:00.000Z,Georgia Southern,Texas State,,52.0,68.0,georgia southern,texas state
401282133,2021,11,2021-11-13T20:30:00.000Z,Georgia,Tennessee,,55.5,58.0,georgia,tennessee
401282254,2021,11,2021-11-13T20:30:00.000Z,Charlotte,Louisiana Tech,,57.5,74.0,charlotte,louisiana tech
401282255,2021,11,2021-11-13T20:30:00.000Z,Florida International,Middle Tennessee,,55.0,60.0,florida international,middle tennessee
401282256,2021,11,2021-11-13T20:30:00.000Z,Florida Atlantic,Old Dominion,,48.0,46.0,florida atlantic,old dominion
401282257,2021,11,2021-11-13T20:30:00.000Z,UAB,Marshall,,55.5,35.0,uab,marshall
401282260,2021,11,2021-11-13T20:30:00.000Z,Southern Miss,UTSA,,54.5,44.0,southern miss,utsa
401282685,2021,11,2021-11-13T20:30:00.000Z,Miami,Florida State,,61.5,59.0,miami,florida state
401282686,2021,11,2021-11-13T20:30:00.000Z,Boston College,Georgia Tech,,55.5,71.0,boston college,georgia tech
401282689,2021,11,2021-11-13T20:30:00.000Z,Duke,Virginia Tech,,50.5,65.0,duke,virginia tech
401282762,2021,11,2021-11-13T20:30:00.000Z,Minnesota,Iowa,,37.0,49.0,minnesota,iowa
401282812,2021,11,2021-11-13T20:30:00.000Z,Purdue,Ohio State,,65.0,90.0,purdue,ohio state
401287942,2021,11,2021-11-13T20:30:00.000Z,Iowa State,Texas Tech,,55.5,79.0,iowa state,texas tech
401309641,2021,11,2021-11-13T20:30:00.000Z,Louisiana,Troy,,48.0,56.0,louisiana,troy
401282132,2021,11,2021-11-13T21:00:00.000Z,South Carolina,Missouri,,55.0,59.0,south carolina,missouri
401282258,2021,11,2021-11-13T21:00:00.000Z,UTEP,North Texas,,55.0,37.0,utep,north texas
401282771,2021,11,2021-11-13T21:00:00.000Z,Maryland,Michigan State,,60.5,61.0,maryland,michigan state
401301044,2021,11,2021-11-13T21:00:00.000Z,Tulsa,Tulane,,55.5,33.0,tulsa,tulane
401310745,2021,11,2021-11-13T21:00:00.000Z,Hawai'i,UNLV,,55.5,40.0,hawaii,unlv
401309638,2021,11,2021-11-13T22:00:00.000Z,Arkansas State,UL Monroe,,66.5,51.0,arkansas state,louisiana monroe
401309894,2021,11,2021-11-13T22:30:00.000Z,Stanford,Oregon State,,56.5,49.0,stanford,oregon state
401282131,2021,11,2021-11-14T00:00:00.000Z,Texas A&M,Ole Miss,,57.5,48.0,texas a and m,mississippi
401282134,2021,11,2021-11-14T00:00:00.000Z,Kentucky,Vanderbilt,,52.5,51.0,kentucky,vanderbilt
401309897,2021,11,2021-11-14T00:00:00.000Z,Arizona State,Washington,,45.5,65.0,arizona state,washington
