season,snapshot_timestamp,favorite_raw,underdog_raw,sagarin_total,regular_total,experimental_total,published_average,home_points,away_points,format,source_url
2022,20221105123343,GEORGIA,tennessee,51.65,51.65,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,south alabama,GEORGIA SOUTHERN,61.96,61.96,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,ILLINOIS,michigan state,37.91,37.91,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,penn state,INDIANA,55.36,55.36,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,IOWA STATE,west virginia,47.08,47.08,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,oklahoma state,KANSAS,87.31,87.31,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,KANSAS STATE,texas,49.17,49.17,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,KENT STATE,ball state,55.72,55.72,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,alabama,LSU,53.15,53.15,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,middle tennessee,LOUISIANA TECH,73.98,73.98,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,troy,LOUISIANA,35.33,35.33,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,texas state,LOUISIANAMONROE(ULM),50.08,50.08,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,LOUISVILLE,james madison,52.39,52.39,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,central florida(ucf),MEMPHIS,61.41,61.41,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,florida state,MIAMI-FLORIDA,44.42,44.42,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,MISSISSIPPI STATE,auburn,56.45,56.45,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,kentucky,MISSOURI,36.71,36.71,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,minnesota,NEBRASKA,47.75,47.75,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,wake forest,NC STATE,51.31,51.31,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,NORTH TEXAS,fla. international,63.9,63.9,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,NORTHERN ILLINOIS,central michigan,64.39,64.39,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,ohio state,NORTHWESTERN,60.59,60.59,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,clemson,NOTRE DAME,49.45,49.45,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,buffalo,OHIO,68.35,68.35,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,OKLAHOMA,baylor,66.27,66.27,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,marshall,OLD DOMINION,40.35,40.35,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,syracuse,PITTSBURGH,51.66,51.66,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,PURDUE,iowa,33.76,33.76,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,RICE,utep,52.11,52.11,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,michigan,RUTGERS,38.44,38.44,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,SAN DIEGO STATE,unlv,44.38,44.38,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,SAN JOSE STATE,colorado state,44.35,44.35,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,SOUTHERN CALIFORNIA,california,54.89,54.89,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,SMU,houston,76.37,76.37,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,SOUTHERN MISS,georgia state,54.98,54.98,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,washington state,STANFORD,43.31,43.31,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,south florida,TEMPLE,48.35,48.35,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,TEXAS A&M,florida,49.38,49.38,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,TCU,texas tech,76.95,76.95,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,tulane,TULSA,61.02,61.02,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,UAB,utsa,57.56,57.56,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,UTAH,arizona,71.79,71.79,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,UTAH STATE,new mexico,40.09,40.09,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,south carolina,VANDERBILT,62.01,62.01,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,north carolina,VIRGINIA,49.9,49.9,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,VIRGINIA TECH,georgia tech,35.53,35.53,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,WASHINGTON,oregon state,62.34,62.34,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,WISCONSIN,maryland,52.53,52.53,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,alabama state,BETHUNE-COOKMAN,45.07,45.07,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,campbell,BRYANT,65.6,65.6,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,fordham,BUCKNELL,60.03,60.03,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,CHARLESTON SOUTHERN,robert morris,42.95,42.95,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,chattanooga,THE CITADEL,40.31,40.31,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,COLGATE,lafayette,31.3,31.3,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,pennsylvania,CORNELL,44.76,44.76,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,DAVIDSON,stetson,52.26,52.26,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,DELAWARE,monmouth-nj,60.95,60.95,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,DUQUESNE,sacred heart,45.13,45.13,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,central arkansas,EASTERN KENTUCKY,80.17,80.17,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,ELON,albany-ny,62.72,62.72,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,southern u.,FLORIDA A&M,42.18,42.18,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,saint francis-pa.,GEORGETOWN,59.21,59.21,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,GRAMBLING STATE,ark.-pine bluff,51.87,51.87,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,william & mary,HAMPTON,53.18,53.18,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,HARVARD,columbia,48.92,48.92,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,HOLY CROSS,lehigh,50.99,50.99,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,IDAHO,eastern washington,70.5,70.5,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,ILLINOIS STATE,youngstown state,44.14,44.14,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,INCARNATE WORD,houston christian,67.74,67.74,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,north dakota,INDIANA STATE,60.41,60.41,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,se louisiana,LAMAR,58.26,58.26,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,central connecticut,LIU POST,45.01,45.01,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,MCNEESE STATE,eastern illinois,59.64,59.64,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,alabama a&m,MISS. VALLEY STATE,42.45,42.45,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,MONTANA,cal poly-slo,55.62,55.62,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,marist,MOREHEAD STATE,54.47,54.47,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,austin peay,NORTH ALABAMA,69.22,69.22,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,NC A&T,norfolk state,50.47,50.47,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,NC CENTRAL,howard,58.44,58.44,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,montana state,NORTHERN ARIZONA,57.88,57.88,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,south dakota state,NORTHERN IOWA,45.51,45.51,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,PORTLAND STATE,northern colorado,59.19,59.19,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,PRAIRIE VIEW A&M,alcorn state,51.9,51.9,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,dayton,PRESBYTERIAN COLLEGE,48.66,48.66,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,PRINCETON,dartmouth,39.06,39.06,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,RHODE ISLAND,maine,57.16,57.16,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,RICHMOND,new hampshire,43.67,43.67,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,SAMFORD,vmi,59.61,59.61,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,SAN DIEGO,butler,47.77,47.77,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,SC STATE,delaware state,41.81,41.81,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,missouri state,SOUTH DAKOTA,46.23,46.23,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,STONEHILL COLLEGE,wagner,42.93,42.93,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,STONY BROOK,morgan state,41.88,41.88,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,abilene christian,TARLETON STATE,57.38,57.38,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,se missouri state,TENNESSEE STATE,52.69,52.69,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,TENNESSEE TECH,lindenwood,67.25,67.25,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,TENNESSEE-MARTIN,kennesaw state,73.21,73.21,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,jackson state,TEXAS SOUTHERN,52.59,52.59,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,TEXAS A&M-COMMERCE,northwestern state,59.64,59.64,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,villanova,TOWSON,54.35,54.35,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,UC DAVIS,idaho state,54.85,54.85,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,southern utah,UTAH TECH,59.14,59.14,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,st. thomas-mn.,VALPARAISO,59.86,59.86,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,WEBER STATE,sacramento state,54.74,54.74,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,WESTERN CAROLINA,wofford,50.33,50.33,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,north dakota state,WESTERN ILLINOIS,53.62,53.62,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221105123343,YALE,brown,53.76,53.76,,,,,regular_total_only,https://web.archive.org/web/20221105123343id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,AIR FORCE,new mexico,37.41,37.41,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,eastern michigan,AKRON,53.49,53.49,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,lsu,ARKANSAS,59.18,59.18,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,ARKANSAS STATE,massachusetts,41.33,41.33,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,texas a&m,AUBURN,51.15,51.15,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,BAYLOR,kansas state,57.8,57.8,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,kent state,BOWLING GREEN,51.99,51.99,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,buffalo,CENTRAL MICHIGAN,61.25,61.25,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,CINCINNATI,east carolina,53.76,53.76,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,CLEMSON,louisville,48.56,48.56,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,COASTAL CAROLINA,southern miss,50.41,50.41,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,wyoming,COLORADO STATE,41.89,41.89,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,liberty,CONNECTICUT,40.47,40.47,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,DUKE,virginia tech,50.31,50.31,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,FLORIDA,south carolina,56.38,56.38,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,florida atlantic,FLA. INTERNATIONAL,53.32,53.32,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,GEORGIA STATE,louisianamonroe(ulm),72.89,72.89,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,miami-florida,GEORGIA TECH,39.59,39.59,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,utah state,HAWAI'I,48.16,48.16,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,HOUSTON,temple,52.75,52.75,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,ILLINOIS,purdue,40.66,40.66,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,IOWA,wisconsin,25.66,25.66,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,KENTUCKY,vanderbilt,54.74,54.74,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,LOUISIANA,georgia southern,53.96,53.96,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,appalachian state,MARSHALL,44.05,44.05,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,MEMPHIS,tulsa,75.32,75.32,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,ohio,MIAMI-OHIO,47.53,47.53,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,MICHIGAN,nebraska,54.74,54.74,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,MICHIGAN STATE,rutgers,37.02,37.02,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,MIDDLE TENNESSEE,charlotte,65.4,65.4,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,MINNESOTA,northwestern,38.97,38.97,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,alabama,MISSISSIPPI,62.18,62.18,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,georgia,MISSISSIPPI STATE,51.57,51.57,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,notre dame,NAVY,42.92,42.92,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,boise state,NEVADA,42.49,42.49,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,NEW MEXICO STATE,lamar,40.39,40.39,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,NC STATE,boston college,40.77,40.77,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,OHIO STATE,indiana,65.07,65.07,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,OKLAHOMA STATE,iowa state,50.38,50.38,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,james madison,OLD DOMINION,50.32,50.32,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,OREGON,washington,75.36,75.36,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,OREGON STATE,california,48.61,48.61,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,PENN STATE,maryland,54.37,54.37,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,san jose state,SAN DIEGO STATE,33.23,33.23,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,SOUTH ALABAMA,texas state,48.45,48.45,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,smu,SOUTH FLORIDA,85.72,85.72,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,SOUTHERN CALIFORNIA,colorado,74.55,74.55,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,florida state,SYRACUSE,45.05,45.05,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,TENNESSEE,missouri,50.84,50.84,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,TEXAS,tcu,67.73,67.73,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,TEXAS TECH,kansas,75.51,75.51,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,UTSA,louisiana tech,86.62,86.62,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,TOLEDO,ball state,56.56,56.56,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,TROY,army west point,44.81,44.81,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,central florida(ucf),TULANE,42.44,42.44,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,UAB,north texas,61.02,61.02,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,UCLA,arizona,88.73,88.73,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,fresno state,UNLV,46.59,46.59,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,UTAH,stanford,58.05,58.05,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,pittsburgh,VIRGINIA,42.61,42.61,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,WAKE FOREST,north carolina,74.84,74.84,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,WASHINGTON STATE,arizona state,50.92,50.92,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,oklahoma,WEST VIRGINIA,80.8,80.8,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,WESTERN KENTUCKY,rice,63.66,63.66,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
2022,20221109232724,WESTERN MICHIGAN,northern illinois,52.66,52.66,,,,,regular_total_only,https://web.archive.org/web/20221109232724id_/http://sagarin.com/sports/cfsend.htm
