game_id,week,date,away_team,home_team,projection_margin_home,projection_margin_home_source,projection_margin_home_raw,market_spread_home,market_spread_home_source,market_spread_home_raw,ats_edge_home,ats_edge_side,projected_total,projected_total_source,projected_total_raw,market_total,market_total_source,market_total_raw,total_edge,total_side,has_projection_spread,has_market_spread,has_ats_edge,has_projection_total,has_market_total,has_total_edge,possible_pk_bug
g378,5,2026-10-03,Texas State,San Diego State,6.5,blend_spread_home,6.5,,,,,,58.8,blend_total,58.8,,,,,,True,False,False,True,False,False,False
g379,5,2026-10-03,UL-Monroe,South Alabama,13.5,blend_spread_home,13.5,,,,,,55.1,blend_total,55.1,,,,,,True,False,False,True,False,False,False
g380,5,2026-10-03,Kentucky,South Carolina,10.6,blend_spread_home,10.6,,,,,,47.2,blend_total,47.2,,,,,,True,False,False,True,False,False,False
g381,5,2026-10-03,Temple,South Florida,8.5,blend_spread_home,8.5,,,,,,58.5,blend_total,58.5,,,,,,True,False,False,True,False,False,False
g382,5,2026-10-03,BYU,TCU,-4.2,blend_spread_home,-4.2,,,,,,52.3,blend_total,52.3,,,,,,True,False,False,True,False,False,False
g383,5,2026-10-03,Auburn,Tennessee,7.1,blend_spread_home,7.1,,,,,,53.8,blend_total,53.8,,,,,,True,False,False,True,False,False,False
g384,5,2026-10-03,Arkansas,Texas A&M,17.8,blend_spread_home,17.8,,,,,,58.7,blend_total,58.7,,,,,,True,False,False,True,False,False,False
g385,5,2026-10-03,Samford,UAB,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g386,5,2026-10-03,California,UNLV,1.2,blend_spread_home,1.2,,,,,,57.0,blend_total,57.0,,,,,,True,False,False,True,False,False,False
g387,5,2026-10-03,Washington,USC,4.7,blend_spread_home,4.7,,,,,,54.1,blend_total,54.1,,,,,,True,False,False,True,False,False,False
g388,5,2026-10-03,Stanford,Wake Forest,8.5,blend_spread_home,8.5,,,,,,45.8,blend_total,45.8,,,,,,True,False,False,True,False,False,False
g389,5,2026-10-03,Fresno State,Washington State,0.3,blend_spread_home,0.3,,,,,,44.2,blend_total,44.2,,,,,,True,False,False,True,False,False,False
g390,5,2026-10-03,Michigan State,Wisconsin,3.4,blend_spread_home,3.4,,,,,,45.9,blend_total,45.9,,,,,,True,False,False,True,False,False,False
g391,6,2026-10-06,Southern Miss,Troy,19.0,blend_spread_home,19.0,,,,,,54.5,blend_total,54.5,,,,,,True,False,False,True,False,False,False
g392,6,2026-10-07,New Mexico State,Florida International,4.5,blend_spread_home,4.5,,,,,,53.5,blend_total,53.5,,,,,,True,False,False,True,False,False,False
g393,6,2026-10-07,Jacksonville State,Kennesaw State,0.9,blend_spread_home,0.9,,,,,,54.1,blend_total,54.1,,,,,,True,False,False,True,False,False,False
g394,6,2026-10-08,South Alabama,Arkansas State,7.7,blend_spread_home,7.7,,,,,,57.0,blend_total,57.0,,,,,,True,False,False,True,False,False,False
g395,6,2026-10-08,Sam Houston,Liberty,23.4,blend_spread_home,23.4,,,,,,55.6,blend_total,55.6,,,,,,True,False,False,True,False,False,False
g396,6,2026-10-08,South Florida,UTSA,3.3,blend_spread_home,3.3,,,,,,59.2,blend_total,59.2,,,,,,True,False,False,True,False,False,False
g397,6,2026-10-08,Missouri State,Western Kentucky,16.2,blend_spread_home,16.2,,,,,,53.9,blend_total,53.9,,,,,,True,False,False,True,False,False,False
g398,6,2026-10-09,Iowa State,BYU,16.6,blend_spread_home,16.6,,,,,,48.3,blend_total,48.3,,,,,,True,False,False,True,False,False,False
g399,6,2026-10-09,Florida State,Louisville,5.1,blend_spread_home,5.1,,,,,,50.3,blend_total,50.3,,,,,,True,False,False,True,False,False,False
g400,6,2026-10-10,Eastern Michigan,Akron,-3.8,blend_spread_home,-3.8,,,,,,47.8,blend_total,47.8,,,,,,True,False,False,True,False,False,False
g401,6,2026-10-10,Georgia,Alabama,-4.1,blend_spread_home,-4.1,,,,,,47.7,blend_total,47.7,,,,,,True,False,False,True,False,False,False
g402,6,2026-10-10,Old Dominion,Appalachian State,-4.5,blend_spread_home,-4.5,,,,,,50.1,blend_total,50.1,,,,,,True,False,False,True,False,False,False
g403,6,2026-10-10,Hawaii,Arizona State,12.5,blend_spread_home,12.5,,,,,,52.2,blend_total,52.2,,,,,,True,False,False,True,False,False,False
g404,6,2026-10-10,Tennessee,Arkansas,-8.6,blend_spread_home,-8.6,,,,,,62.5,blend_total,62.5,,,,,,True,False,False,True,False,False,False
g405,6,2026-10-10,Tulane,Army,4.3,blend_spread_home,4.3,,,,,,51.3,blend_total,51.3,,,,,,True,False,False,True,False,False,False
g406,6,2026-10-10,Sacramento State,Bowling Green,10.9,blend_spread_home,10.9,,,,,,48.0,blend_total,48.0,,,,,,True,False,False,True,False,False,False
g407,6,2026-10-10,Virginia Tech,California,-2.9,blend_spread_home,-2.9,,,,,,53.5,blend_total,53.5,,,,,,True,False,False,True,False,False,False
g408,6,2026-10-10,Rice,East Carolina,14.6,blend_spread_home,14.6,,,,,,49.7,blend_total,49.7,,,,,,True,False,False,True,False,False,False
g409,6,2026-10-10,South Carolina,Florida,5.3,blend_spread_home,5.3,,,,,,47.2,blend_total,47.2,,,,,,True,False,False,True,False,False,False
g410,6,2026-10-10,Boise State,Fresno State,-6.4,blend_spread_home,-6.4,,,,,,48.1,blend_total,48.1,,,,,,True,False,False,True,False,False,False
g411,6,2026-10-10,James Madison,Georgia Southern,-3.2,blend_spread_home,-3.2,,,,,,53.5,blend_total,53.5,,,,,,True,False,False,True,False,False,False
g412,6,2026-10-10,Duke,Georgia Tech,1.7,blend_spread_home,1.7,,,,,,56.2,blend_total,56.2,,,,,,True,False,False,True,False,False,False
g413,6,2026-10-10,Houston,Kansas State,6.0,blend_spread_home,6.0,,,,,,55.1,blend_total,55.1,,,,,,True,False,False,True,False,False,False
g414,6,2026-10-10,LSU,Kentucky,-13.7,blend_spread_home,-13.7,,,,,,45.6,blend_total,45.6,,,,,,True,False,False,True,False,False,False
g415,6,2026-10-10,Louisiana,Louisiana Tech,3.2,blend_spread_home,3.2,,,,,,56.0,blend_total,56.0,,,,,,True,False,False,True,False,False,False
g416,6,2026-10-10,Coastal Carolina,Marshall,8.7,blend_spread_home,8.7,,,,,,59.6,blend_total,59.6,,,,,,True,False,False,True,False,False,False
g417,6,2026-10-10,Miami-OH,Massachusetts,-26.4,blend_spread_home,-26.4,,,,,,46.0,blend_total,46.0,,,,,,True,False,False,True,False,False,False
g418,6,2026-10-10,UAB,Memphis,19.5,blend_spread_home,19.5,,,,,,58.2,blend_total,58.2,,,,,,True,False,False,True,False,False,False
g419,6,2026-10-10,Illinois,Michigan State,-6.9,blend_spread_home,-6.9,,,,,,53.4,blend_total,53.4,,,,,,True,False,False,True,False,False,False
g420,6,2026-10-10,Texas A&M,Missouri,-3.0,blend_spread_home,-3.0,,,,,,51.5,blend_total,51.5,,,,,,True,False,False,True,False,False,False
g421,6,2026-10-10,Wake Forest,NC State,4.4,blend_spread_home,4.4,,,,,,50.5,blend_total,50.5,,,,,,True,False,False,True,False,False,False
g422,6,2026-10-10,Tulsa,Navy,11.3,blend_spread_home,11.3,,,,,,55.0,blend_total,55.0,,,,,,True,False,False,True,False,False,False
g423,6,2026-10-10,Indiana,Nebraska,-15.3,blend_spread_home,-15.3,,,,,,50.8,blend_total,50.8,,,,,,True,False,False,True,False,False,False
g424,6,2026-10-10,Charlotte,North Texas,23.5,blend_spread_home,23.5,,,,,,55.8,blend_total,55.8,,,,,,True,False,False,True,False,False,False
g425,6,2026-10-10,Air Force,Northern Illinois,-14.7,blend_spread_home,-14.7,,,,,,49.3,blend_total,49.3,,,,,,True,False,False,True,False,False,False
g426,6,2026-10-10,Ball State,Northwestern,29.8,blend_spread_home,29.8,,,,,,46.9,blend_total,46.9,,,,,,True,False,False,True,False,False,False
g427,6,2026-10-10,Stanford,Notre Dame,30.9,blend_spread_home,30.9,,,,,,50.8,blend_total,50.8,,,,,,True,False,False,True,False,False,False
g428,6,2026-10-10,Central Michigan,Ohio,1.7,blend_spread_home,1.7,,,,,,43.2,blend_total,43.2,,,,,,True,False,False,True,False,False,False
g429,6,2026-10-10,Maryland,Ohio State,31.0,blend_spread_home,31.0,,,,,,49.1,blend_total,49.1,,,,,,True,False,False,True,False,False,False
g430,6,2026-10-10,Texas,Oklahoma,-6.5,blend_spread_home,-6.5,,,,,,49.1,blend_total,49.1,,,,,,True,False,False,True,False,False,False
g431,6,2026-10-10,Central Florida,Oklahoma State,7.6,blend_spread_home,7.6,,,,,,50.0,blend_total,50.0,,,,,,True,False,False,True,False,False,False
g432,6,2026-10-10,UCLA,Oregon,25.7,blend_spread_home,25.7,,,,,,53.1,blend_total,53.1,,,,,,True,False,False,True,False,False,False
g433,6,2026-10-10,San Diego State,Oregon State,-1.5,blend_spread_home,-1.5,,,,,,47.8,blend_total,47.8,,,,,,True,False,False,True,False,False,False
g434,6,2026-10-10,USC,Penn State,2.3,blend_spread_home,2.3,,,,,,55.2,blend_total,55.2,,,,,,True,False,False,True,False,False,False
g435,6,2026-10-10,North Carolina,Pittsburgh,4.6,blend_spread_home,4.6,,,,,,49.8,blend_total,49.8,,,,,,True,False,False,True,False,False,False
g436,6,2026-10-10,Minnesota,Purdue,-6.8,blend_spread_home,-6.8,,,,,,48.0,blend_total,48.0,,,,,,True,False,False,True,False,False,False
g437,6,2026-10-10,Wyoming,San Jose State,-3.4,blend_spread_home,-3.4,,,,,,46.6,blend_total,46.6,,,,,,True,False,False,True,False,False,False
g438,6,2026-10-10,Connecticut,Temple,5.4,blend_spread_home,5.4,,,,,,55.9,blend_total,55.9,,,,,,True,False,False,True,False,False,False
g439,6,2026-10-10,Buffalo,Toledo,3.0,blend_spread_home,3.0,,,,,,44.2,blend_total,44.2,,,,,,True,False,False,True,False,False,False
g440,6,2026-10-10,North Dakota State,UNLV,6.3,blend_spread_home,6.3,,,,,,54.9,blend_total,54.9,,,,,,True,False,False,True,False,False,False
g441,6,2026-10-10,Nevada,UTEP,-5.8,blend_spread_home,-5.8,,,,,,48.4,blend_total,48.4,,,,,,True,False,False,True,False,False,False
g442,6,2026-10-10,Kansas,Utah,11.5,blend_spread_home,11.5,,,,,,54.5,blend_total,54.5,,,,,,True,False,False,True,False,False,False
g443,6,2026-10-10,Washington State,Utah State,0.3,blend_spread_home,0.3,,,,,,49.8,blend_total,49.8,,,,,,True,False,False,True,False,False,False
g444,6,2026-10-10,Ole Miss,Vanderbilt,-5.0,blend_spread_home,-5.0,,,,,,56.1,blend_total,56.1,,,,,,True,False,False,True,False,False,False
g445,6,2026-10-10,Syracuse,Virginia,10.6,blend_spread_home,10.6,,,,,,47.5,blend_total,47.5,,,,,,True,False,False,True,False,False,False
g446,6,2026-10-10,Iowa,Washington,3.0,blend_spread_home,3.0,,,,,,48.8,blend_total,48.8,,,,,,True,False,False,True,False,False,False
g447,6,2026-10-10,Arizona,West Virginia,-6.0,blend_spread_home,-6.0,,,,,,52.1,blend_total,52.1,,,,,,True,False,False,True,False,False,False
g448,6,2026-10-10,Kent State,Western Michigan,15.4,blend_spread_home,15.4,,,,,,48.1,blend_total,48.1,,,,,,True,False,False,True,False,False,False
g449,7,2026-10-13,Florida International,Jacksonville State,8.5,blend_spread_home,8.5,,,,,,56.6,blend_total,56.6,,,,,,True,False,False,True,False,False,False
g450,7,2026-10-13,Delaware,Middle Tennessee,-9.8,blend_spread_home,-9.8,,,,,,55.8,blend_total,55.8,,,,,,True,False,False,True,False,False,False
g451,7,2026-10-14,Missouri State,Kennesaw State,11.9,blend_spread_home,11.9,,,,,,51.5,blend_total,51.5,,,,,,True,False,False,True,False,False,False
g452,7,2026-10-14,Western Kentucky,Sam Houston,-18.5,blend_spread_home,-18.5,,,,,,55.2,blend_total,55.2,,,,,,True,False,False,True,False,False,False
g453,7,2026-10-15,Georgia Southern,Old Dominion,4.8,blend_spread_home,4.8,,,,,,50.4,blend_total,50.4,,,,,,True,False,False,True,False,False,False
g454,7,2026-10-15,East Carolina,UAB,-12.3,blend_spread_home,-12.3,,,,,,54.2,blend_total,54.2,,,,,,True,False,False,True,False,False,False
g455,7,2026-10-16,Appalachian State,Coastal Carolina,0.6,blend_spread_home,0.6,,,,,,55.1,blend_total,55.1,,,,,,True,False,False,True,False,False,False
g456,7,2026-10-16,Memphis,Tulane,-1.3,blend_spread_home,-1.3,,,,,,54.4,blend_total,54.4,,,,,,True,False,False,True,False,False,False
g457,7,2026-10-17,UNLV,Air Force,-2.0,blend_spread_home,-2.0,,,,,,56.3,blend_total,56.3,,,,,,True,False,False,True,False,False,False
g458,7,2026-10-17,Florida Atlantic,Army,5.9,blend_spread_home,5.9,,,,,,57.1,blend_total,57.1,,,,,,True,False,False,True,False,False,False
g459,7,2026-10-17,Notre Dame,BYU,-8.2,blend_spread_home,-8.2,,,,,,53.1,blend_total,53.1,,,,,,True,False,False,True,False,False,False
g460,7,2026-10-17,TCU,Baylor,-2.1,blend_spread_home,-2.1,,,,,,56.9,blend_total,56.9,,,,,,True,False,False,True,False,False,False
g461,7,2026-10-17,Pittsburgh,Boston College,-6.1,blend_spread_home,-6.1,,,,,,53.4,blend_total,53.4,,,,,,True,False,False,True,False,False,False
g462,7,2026-10-17,Ball State,Bowling Green,13.4,blend_spread_home,13.4,,,,,,46.0,blend_total,46.0,,,,,,True,False,False,True,False,False,False
g463,7,2026-10-17,Massachusetts,Buffalo,21.8,blend_spread_home,21.8,,,,,,46.8,blend_total,46.8,,,,,,True,False,False,True,False,False,False
g464,7,2026-10-17,Wake Forest,California,2.9,blend_spread_home,2.9,,,,,,49.6,blend_total,49.6,,,,,,True,False,False,True,False,False,False
g465,7,2026-10-17,Western Michigan,Central Michigan,-3.5,blend_spread_home,-3.5,,,,,,45.9,blend_total,45.9,,,,,,True,False,False,True,False,False,False
g466,7,2026-10-17,Charleston So.,Clemson,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g467,7,2026-10-17,Utah,Colorado,-8.4,blend_spread_home,-8.4,,,,,,52.7,blend_total,52.7,,,,,,True,False,False,True,False,False,False
g468,7,2026-10-17,North Carolina,Duke,5.1,blend_spread_home,5.1,,,,,,53.0,blend_total,53.0,,,,,,True,False,False,True,False,False,False
g469,7,2026-10-17,Toledo,Eastern Michigan,-2.0,blend_spread_home,-2.0,,,,,,47.6,blend_total,47.6,,,,,,True,False,False,True,False,False,False
g470,7,2026-10-17,Auburn,Georgia,16.1,blend_spread_home,16.1,,,,,,48.7,blend_total,48.7,,,,,,True,False,False,True,False,False,False
g471,7,2026-10-17,New Mexico,Hawaii,-1.3,blend_spread_home,-1.3,,,,,,53.4,blend_total,53.4,,,,,,True,False,False,True,False,False,False
g472,7,2026-10-17,Oklahoma State,Houston,2.8,blend_spread_home,2.8,,,,,,53.8,blend_total,53.8,,,,,,True,False,False,True,False,False,False
g473,7,2026-10-17,Ohio State,Indiana,-5.4,blend_spread_home,-5.4,,,,,,50.2,blend_total,50.2,,,,,,True,False,False,True,False,False,False
g474,7,2026-10-17,Georgia State,James Madison,25.7,blend_spread_home,25.7,,,,,,55.1,blend_total,55.1,,,,,,True,False,False,True,False,False,False
g475,7,2026-10-17,Kansas,Kansas State,10.5,blend_spread_home,10.5,,,,,,55.5,blend_total,55.5,,,,,,True,False,False,True,False,False,False
g476,7,2026-10-17,Mississippi State,LSU,20.2,blend_spread_home,20.2,,,,,,50.9,blend_total,50.9,,,,,,True,False,False,True,False,False,False
g477,7,2026-10-17,Troy,Louisiana,-0.4,blend_spread_home,-0.4,,,,,,56.2,blend_total,56.2,,,,,,True,False,False,True,False,False,False
g478,7,2026-10-17,Rutgers,Maryland,4.3,blend_spread_home,4.3,,,,,,53.9,blend_total,53.9,,,,,,True,False,False,True,False,False,False
g479,7,2026-10-17,Florida State,Miami-FL,13.9,blend_spread_home,13.9,,,,,,49.2,blend_total,49.2,,,,,,True,False,False,True,False,False,False
g480,7,2026-10-17,Akron,Miami-OH,19.3,blend_spread_home,19.3,,,,,,43.6,blend_total,43.6,,,,,,True,False,False,True,False,False,False
g481,7,2026-10-17,Penn State,Michigan,3.3,blend_spread_home,3.3,,,,,,50.6,blend_total,50.6,,,,,,True,False,False,True,False,False,False
g482,7,2026-10-17,Northwestern,Michigan State,-2.2,blend_spread_home,-2.2,,,,,,48.8,blend_total,48.8,,,,,,True,False,False,True,False,False,False
g483,7,2026-10-17,Nevada,North Dakota State,13.3,blend_spread_home,13.3,,,,,,48.8,blend_total,48.8,,,,,,True,False,False,True,False,False,False
g484,7,2026-10-17,Kentucky,Oklahoma,16.7,blend_spread_home,16.7,,,,,,46.2,blend_total,46.2,,,,,,True,False,False,True,False,False,False
g485,7,2026-10-17,Missouri,Ole Miss,3.5,blend_spread_home,3.5,,,,,,51.9,blend_total,51.9,,,,,,True,False,False,True,False,False,False
g486,7,2026-10-17,Nebraska,Oregon,23.1,blend_spread_home,23.1,,,,,,52.0,blend_total,52.0,,,,,,True,False,False,True,False,False,False
g487,7,2026-10-17,Washington State,Oregon State,2.5,blend_spread_home,2.5,,,,,,46.2,blend_total,46.2,,,,,,True,False,False,True,False,False,False
g488,7,2026-10-17,Washington,Purdue,-16.1,blend_spread_home,-16.1,,,,,,50.6,blend_total,50.6,,,,,,True,False,False,True,False,False,False
g489,7,2026-10-17,Tulsa,Rice,-4.2,blend_spread_home,-4.2,,,,,,52.2,blend_total,52.2,,,,,,True,False,False,True,False,False,False
g490,7,2026-10-17,Virginia,SMU,7.7,blend_spread_home,7.7,,,,,,49.4,blend_total,49.4,,,,,,True,False,False,True,False,False,False
g491,7,2026-10-17,Ohio,Sacramento State,-6.6,blend_spread_home,-6.6,,,,,,46.2,blend_total,46.2,,,,,,True,False,False,True,False,False,False
g492,7,2026-10-17,Fresno State,San Diego State,2.9,blend_spread_home,2.9,,,,,,45.8,blend_total,45.8,,,,,,True,False,False,True,False,False,False
g493,7,2026-10-17,Kent State,South Florida,19.9,blend_spread_home,19.9,,,,,,54.5,blend_total,54.5,,,,,,True,False,False,True,False,False,False
g494,7,2026-10-17,Arkansas State,Southern Miss,-12.7,blend_spread_home,-12.7,,,,,,55.8,blend_total,55.8,,,,,,True,False,False,True,False,False,False
g495,7,2026-10-17,Elon,Stanford,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g496,7,2026-10-17,Louisville,Syracuse,-8.8,blend_spread_home,-8.8,,,,,,49.6,blend_total,49.6,,,,,,True,False,False,True,False,False,False
g497,7,2026-10-17,Charlotte,Temple,26.6,blend_spread_home,26.6,,,,,,56.1,blend_total,56.1,,,,,,True,False,False,True,False,False,False
g498,7,2026-10-17,Alabama,Tennessee,0.1,blend_spread_home,0.1,,,,,,52.8,blend_total,52.8,,,,,,True,False,False,True,False,False,False
g499,7,2026-10-17,Florida,Texas,11.8,blend_spread_home,11.8,,,,,,49.0,blend_total,49.0,,,,,,True,False,False,True,False,False,False
g500,7,2026-10-17,The Citadel,Texas A&M,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g501,7,2026-10-17,Colorado State,Texas State,4.7,blend_spread_home,4.7,,,,,,57.7,blend_total,57.7,,,,,,True,False,False,True,False,False,False
g502,7,2026-10-17,Arizona State,Texas Tech,19.9,blend_spread_home,19.9,,,,,,50.8,blend_total,50.8,,,,,,True,False,False,True,False,False,False
g503,7,2026-10-17,Wisconsin,UCLA,5.0,blend_spread_home,5.0,,,,,,46.0,blend_total,46.0,,,,,,True,False,False,True,False,False,False
g504,7,2026-10-17,Louisiana Tech,UL-Monroe,-14.5,blend_spread_home,-14.5,,,,,,52.6,blend_total,52.6,,,,,,True,False,False,True,False,False,False
g505,7,2026-10-17,San Jose State,UTEP,-2.5,blend_spread_home,-2.5,,,,,,50.8,blend_total,50.8,,,,,,True,False,False,True,False,False,False
g506,7,2026-10-17,Navy,UTSA,-0.6,blend_spread_home,-0.6,,,,,,57.7,blend_total,57.7,,,,,,True,False,False,True,False,False,False
g507,7,2026-10-17,Arkansas,Vanderbilt,5.9,blend_spread_home,5.9,,,,,,60.5,blend_total,60.5,,,,,,True,False,False,True,False,False,False
g508,7,2026-10-17,Georgia Tech,Virginia Tech,5.7,blend_spread_home,5.7,,,,,,52.4,blend_total,52.4,,,,,,True,False,False,True,False,False,False
g509,7,2026-10-17,Cincinnati,West Virginia,-0.3,blend_spread_home,-0.3,,,,,,53.5,blend_total,53.5,,,,,,True,False,False,True,False,False,False
g510,7,2026-10-17,Northern Illinois,Wyoming,11.6,blend_spread_home,11.6,,,,,,43.3,blend_total,43.3,,,,,,True,False,False,True,False,False,False
g511,8,2026-10-20,Missouri State,Delaware,8.2,blend_spread_home,8.2,,,,,,54.8,blend_total,54.8,,,,,,True,False,False,True,False,False,False
g512,8,2026-10-20,Middle Tennessee,Florida International,14.1,blend_spread_home,14.1,,,,,,55.0,blend_total,55.0,,,,,,True,False,False,True,False,False,False
g513,8,2026-10-20,South Alabama,Marshall,8.2,blend_spread_home,8.2,,,,,,60.9,blend_total,60.9,,,,,,True,False,False,True,False,False,False
g514,8,2026-10-21,Liberty,Kennesaw State,-0.4,blend_spread_home,-0.4,,,,,,54.3,blend_total,54.3,,,,,,True,False,False,True,False,False,False
g515,8,2026-10-21,New Mexico State,Sam Houston,-7.4,blend_spread_home,-7.4,,,,,,52.2,blend_total,52.2,,,,,,True,False,False,True,False,False,False
g516,8,2026-10-22,James Madison,Appalachian State,-8.2,blend_spread_home,-8.2,,,,,,53.2,blend_total,53.2,,,,,,True,False,False,True,False,False,False
g517,8,2026-10-22,East Carolina,Memphis,3.4,blend_spread_home,3.4,,,,,,54.2,blend_total,54.2,,,,,,True,False,False,True,False,False,False
g518,8,2026-10-23,Army,Tulsa,-3.9,blend_spread_home,-3.9,,,,,,53.7,blend_total,53.7,,,,,,True,False,False,True,False,False,False
g519,8,2026-10-24,Texas A&M,Alabama,1.1,blend_spread_home,1.1,,,,,,49.0,blend_total,49.0,,,,,,True,False,False,True,False,False,False
g520,8,2026-10-24,Iowa State,Arizona,11.9,blend_spread_home,11.9,,,,,,48.8,blend_total,48.8,,,,,,True,False,False,True,False,False,False
g521,8,2026-10-24,Kansas State,Arizona State,-1.8,blend_spread_home,-1.8,,,,,,52.8,blend_total,52.8,,,,,,True,False,False,True,False,False,False
g522,8,2026-10-24,Georgia State,Arkansas State,19.5,blend_spread_home,19.5,,,,,,57.2,blend_total,57.2,,,,,,True,False,False,True,False,False,False
g523,8,2026-10-24,LSU,Auburn,-6.4,blend_spread_home,-6.4,,,,,,45.5,blend_total,45.5,,,,,,True,False,False,True,False,False,False
g524,8,2026-10-24,Sacramento State,Ball State,-1.0,blend_spread_home,-1.0,,,,,,51.0,blend_total,51.0,,,,,,True,False,False,True,False,False,False
g525,8,2026-10-24,Bowling Green,Buffalo,4.2,blend_spread_home,4.2,,,,,,43.5,blend_total,43.5,,,,,,True,False,False,True,False,False,False
g526,8,2026-10-24,BYU,Central Florida,-10.5,blend_spread_home,-10.5,,,,,,49.0,blend_total,49.0,,,,,,True,False,False,True,False,False,False
g527,8,2026-10-24,Miami-OH,Central Michigan,-7.8,blend_spread_home,-7.8,,,,,,44.7,blend_total,44.7,,,,,,True,False,False,True,False,False,False
g528,8,2026-10-24,Texas Tech,Cincinnati,-16.5,blend_spread_home,-16.5,,,,,,53.6,blend_total,53.6,,,,,,True,False,False,True,False,False,False
g529,8,2026-10-24,Virginia Tech,Clemson,5.9,blend_spread_home,5.9,,,,,,49.5,blend_total,49.5,,,,,,True,False,False,True,False,False,False
g530,8,2026-10-24,San Diego State,Colorado State,-5.0,blend_spread_home,-5.0,,,,,,47.0,blend_total,47.0,,,,,,True,False,False,True,False,False,False
g531,8,2026-10-24,Massachusetts,Connecticut,21.6,blend_spread_home,21.6,,,,,,51.1,blend_total,51.1,,,,,,True,False,False,True,False,False,False
g532,8,2026-10-24,Rice,Florida Atlantic,9.4,blend_spread_home,9.4,,,,,,55.7,blend_total,55.7,,,,,,True,False,False,True,False,False,False
g533,8,2026-10-24,Boston College,Georgia Tech,8.9,blend_spread_home,8.9,,,,,,52.5,blend_total,52.5,,,,,,True,False,False,True,False,False,False
g534,8,2026-10-24,Oregon,Illinois,-17.5,blend_spread_home,-17.5,,,,,,53.8,blend_total,53.8,,,,,,True,False,False,True,False,False,False
g535,8,2026-10-24,Baylor,Kansas,1.6,blend_spread_home,1.6,,,,,,57.7,blend_total,57.7,,,,,,True,False,False,True,False,False,False
g536,8,2026-10-24,Akron,Kent State,1.5,blend_spread_home,1.5,,,,,,48.1,blend_total,48.1,,,,,,True,False,False,True,False,False,False
g537,8,2026-10-24,Vanderbilt,Kentucky,-3.5,blend_spread_home,-3.5,,,,,,51.8,blend_total,51.8,,,,,,True,False,False,True,False,False,False
g538,8,2026-10-24,Old Dominion,Louisiana Tech,-0.1,blend_spread_home,-0.1,,,,,,49.2,blend_total,49.2,,,,,,True,False,False,True,False,False,False
g539,8,2026-10-24,Pittsburgh,Miami-FL,16.2,blend_spread_home,16.2,,,,,,51.0,blend_total,51.0,,,,,,True,False,False,True,False,False,False
g540,8,2026-10-24,Indiana,Michigan,-5.5,blend_spread_home,-5.5,,,,,,49.9,blend_total,49.9,,,,,,True,False,False,True,False,False,False
g541,8,2026-10-24,Iowa,Minnesota,-6.0,blend_spread_home,-6.0,,,,,,46.2,blend_total,46.2,,,,,,True,False,False,True,False,False,False
g542,8,2026-10-24,Oklahoma,Mississippi State,-10.7,blend_spread_home,-10.7,,,,,,51.5,blend_total,51.5,,,,,,True,False,False,True,False,False,False
g543,8,2026-10-24,North Texas,Navy,15.5,blend_spread_home,15.5,,,,,,56.8,blend_total,56.8,,,,,,True,False,False,True,False,False,False
g544,8,2026-10-24,San Jose State,Nevada,5.4,blend_spread_home,5.4,,,,,,49.8,blend_total,49.8,,,,,,True,False,False,True,False,False,False
g545,8,2026-10-24,North Dakota State,New Mexico,1.8,blend_spread_home,1.8,,,,,,51.0,blend_total,51.0,,,,,,True,False,False,True,False,False,False
g546,8,2026-10-24,Syracuse,North Carolina,7.0,blend_spread_home,7.0,,,,,,47.2,blend_total,47.2,,,,,,True,False,False,True,False,False,False
g547,8,2026-10-24,Hawaii,Northern Illinois,-13.2,blend_spread_home,-13.2,,,,,,50.4,blend_total,50.4,,,,,,True,False,False,True,False,False,False
g548,8,2026-10-24,Rutgers,Northwestern,2.8,blend_spread_home,2.8,,,,,,52.0,blend_total,52.0,,,,,,True,False,False,True,False,False,False
g549,8,2026-10-24,Eastern Michigan,Ohio,4.3,blend_spread_home,4.3,,,,,,45.0,blend_total,45.0,,,,,,True,False,False,True,False,False,False
g550,8,2026-10-24,Colorado,Oklahoma State,9.0,blend_spread_home,9.0,,,,,,52.3,blend_total,52.3,,,,,,True,False,False,True,False,False,False
g551,8,2026-10-24,California,SMU,10.6,blend_spread_home,10.6,,,,,,53.5,blend_total,53.5,,,,,,True,False,False,True,False,False,False
g552,8,2026-10-24,Tennessee,South Carolina,-1.6,blend_spread_home,-1.6,,,,,,55.0,blend_total,55.0,,,,,,True,False,False,True,False,False,False
g553,8,2026-10-24,Louisiana,Southern Miss,-12.1,blend_spread_home,-12.1,,,,,,57.4,blend_total,57.4,,,,,,True,False,False,True,False,False,False
g554,8,2026-10-24,NC State,Stanford,-5.4,blend_spread_home,-5.4,,,,,,51.4,blend_total,51.4,,,,,,True,False,False,True,False,False,False
g555,8,2026-10-24,West Virginia,TCU,10.5,blend_spread_home,10.5,,,,,,52.6,blend_total,52.6,,,,,,True,False,False,True,False,False,False
g556,8,2026-10-24,Ole Miss,Texas,10.8,blend_spread_home,10.8,,,,,,53.3,blend_total,53.3,,,,,,True,False,False,True,False,False,False
