season,week,game_id,team,opponent,home_away,raw_game_control,control_auc,game_control_index,play_states,source_file
2021,01,401282819,Oregon State,Purdue,away,0.42470891434750724,0.42470891434750724,-7.529108565249276,212,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282611,Ohio,Syracuse,home,0.2970893104340558,0.2970893104340558,-20.291068956594422,154,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282611,Syracuse,Ohio,away,0.7029106895659443,0.7029106895659443,20.291068956594422,154,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282179,Illinois,UTSA,home,0.36160092662667925,0.36160092662667925,-13.839907337332075,208,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282179,UTSA,Illinois,away,0.6383990733733207,0.6383990733733207,13.839907337332075,208,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281945,Florida,Florida Atlantic,home,0.8009546514456405,0.8009546514456405,30.09546514456405,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281945,Florida Atlantic,Florida,away,0.1990453485543595,0.1990453485543595,-30.09546514456405,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282175,North Texas,Northwestern State,home,0.7456221363257111,0.7456221363257111,24.562213632571105,165,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282175,Northwestern State,North Texas,away,0.25437786367428894,0.25437786367428894,-24.562213632571105,165,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282610,Georgia Tech,Northern Illinois,home,0.41182752237439313,0.41182752237439313,-8.817247762560687,183,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282610,Northern Illinois,Georgia Tech,away,0.5881724776256069,0.5881724776256069,8.817247762560687,183,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282613,Virginia,William & Mary,home,0.768102730748131,0.768102730748131,26.810273074813097,151,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282613,William & Mary,Virginia,away,0.23189726925186904,0.23189726925186904,-26.810273074813097,151,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281946,Clemson,Georgia,home,0.37408904033705986,0.37408904033705986,-12.591095966294013,169,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281946,Georgia,Clemson,away,0.6259109596629402,0.6259109596629402,12.591095966294013,169,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282053,Texas A&M,Kent State,home,0.752879998524807,0.752879998524807,25.287999852480702,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282053,Kent State,Texas A&M,away,0.24712000147519297,0.24712000147519297,-25.287999852480702,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309839,Washington,Montana,home,0.5414587719589938,0.5414587719589938,4.145877195899383,173,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309839,Montana,Washington,away,0.45854122804100617,0.45854122804100617,-4.145877195899383,173,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282177,South Alabama,Southern Miss,home,0.6985483679530503,0.6985483679530503,19.85483679530503,183,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
