snapshot_date,snapshot_label,season,game_id,cfbd_game_id,game_date,game_week,away_team,home_team,market_spread_home,market_total,market_spread_open_home,market_total_open,projected_margin_home,model_spread_home,projected_total,market_spread_book,market_total_book,market_books_available,market_spread_last_update,market_total_last_update,market_line_source
2026-07-13,Preseason,2026,g178,401856684,2026-09-12,2,Delaware,Vanderbilt,,,,,21.2,-21.2,57.8,,,,,,
2026-07-13,Preseason,2026,g179,401858220,2026-09-12,2,Norfolk State,Virginia,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g180,401858221,2026-09-12,2,Old Dominion,Virginia Tech,,,,,15.567,-15.567,49.1,,,,,,
2026-07-13,Preseason,2026,g181,401858446,2026-09-12,2,Utah State,Washington,,,,,21.767,-21.767,52.3,,,,,,
2026-07-13,Preseason,2026,g182,401856791,2026-09-12,2,UT Martin,West Virginia,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g183,401866421,2026-09-12,2,Monmouth,Western Michigan,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g184,401858447,2026-09-12,2,Western Illinois,Wisconsin,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g185,401864506,2026-09-12,2,Northern Colorado,Wyoming,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g186,401858225,2026-09-17,3,Syracuse,Pittsburgh,,,,,10.167,-10.167,51.5,,,,,,
2026-07-13,Preseason,2026,g187,401856811,2026-09-18,3,Houston,Texas Tech,-12.5,53.5,,,16.867,-16.867,53.2,fanduel,fanduel,draftkings,2026-07-03T00:15:07.955Z,2026-07-03T00:15:07.955Z,SportsGameOdds
2026-07-13,Preseason,2026,g188,401858226,2026-09-18,3,Miami-FL,Wake Forest,,,,,-16.567,16.567,46.5,,,,,,
2026-07-13,Preseason,2026,g189,401856685,2026-09-19,3,Florida State,Alabama,-15.5,,,,14.7,-14.7,47.1,draftkings,,draftkings,2026-07-03T00:13:41.000Z,,SportsGameOdds
2026-07-13,Preseason,2026,g190,401864574,2026-09-19,3,Charlotte,Appalachian State,,,,,14.3,-14.3,53.8,,,,,,
2026-07-13,Preseason,2026,g191,401856793,2026-09-19,3,Northern Illinois,Arizona,,,,,29.167,-29.167,49.0,,,,,,
2026-07-13,Preseason,2026,g192,401856686,2026-09-19,3,Georgia,Arkansas,13.5,55.5,,,-19.133,19.133,57.5,fanduel,fanduel,,2026-07-03T00:15:07.955Z,2026-07-03T00:15:07.955Z,SportsGameOdds
2026-07-13,Preseason,2026,g193,401856687,2026-09-19,3,Florida,Auburn,0.0,,,,-0.5,0.5,46.0,draftkings,,draftkings,2026-07-03T00:13:41.000Z,,SportsGameOdds
2026-07-13,Preseason,2026,g194,401867804,2026-09-19,3,Louisiana Tech,Baylor,,,,,16.533,-16.533,56.7,,,,,,
2026-07-13,Preseason,2026,g195,401860885,2026-09-19,3,South Dakota,Boise State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g196,401858227,2026-09-19,3,Maine,Boston College,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g197,401858233,2026-09-19,3,Wagner,California,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g198,401856800,2026-09-19,3,Georgia State,Central Florida,,,,,25.167,-25.167,52.5,,,,,,
2026-07-13,Preseason,2026,g199,401864508,2026-09-19,3,Wyoming,Central Michigan,,,,,1.1,-1.1,44.0,,,,,,
2026-07-13,Preseason,2026,g200,401856797,2026-09-19,3,Miami-OH,Cincinnati,,,,,9.9,-9.9,48.7,,,,,,
2026-07-13,Preseason,2026,g201,401858229,2026-09-19,3,North Carolina,Clemson,,,,,11.5,-11.5,46.0,,,,,,
2026-07-13,Preseason,2026,g202,401856795,2026-09-19,3,BYU,Colorado State,,,,,-22.867,22.867,48.6,,,,,,
2026-07-13,Preseason,2026,g203,,2026-09-19,3,Coastal Carolina,Delaware,,,,,5.033,-5.033,56.8,,,,,,
2026-07-13,Preseason,2026,g204,401858231,2026-09-19,3,Stanford,Duke,,,,,9.633,-9.633,53.5,,,,,,
2026-07-13,Preseason,2026,g205,401862771,2026-09-19,3,Florida International,Florida Atlantic,,,,,6.533,-6.533,59.3,,,,,,
2026-07-13,Preseason,2026,g206,401858228,2026-09-19,3,Mercer,Georgia Tech,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g207,401858448,2026-09-19,3,Southern Illinois,Illinois,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g208,401858449,2026-09-19,3,Western Kentucky,Indiana,,,,,33.633,-33.633,53.6,,,,,,
2026-07-13,Preseason,2026,g209,401858471,2026-09-19,3,Northern Iowa,Iowa,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g210,401856798,2026-09-19,3,Bowling Green,Iowa State,,,,,17.633,-17.633,44.2,,,,,,
2026-07-13,Preseason,2026,g211,,2026-09-19,3,Georgia Southern,Jacksonville State,,,,,3.3,-3.3,56.1,,,,,,
2026-07-13,Preseason,2026,g212,401856812,2026-09-19,3,Arizona State,Kansas,,,,,-2.667,2.667,52.1,,,,,,
2026-07-13,Preseason,2026,g213,401856792,2026-09-19,3,Tulane,Kansas State,,,,,14.367,-14.367,53.3,,,,,,
2026-07-13,Preseason,2026,g214,401866422,2026-09-19,3,Ball State,Liberty,,,,,17.8,-17.8,53.0,,,,,,
2026-07-13,Preseason,2026,g215,401862776,2026-09-19,3,UAB,Louisiana,,,,,10.733,-10.733,58.6,,,,,,
2026-07-13,Preseason,2026,g216,401858230,2026-09-19,3,SMU,Louisville,-1.5,,,,2.167,-2.167,51.4,draftkings,,draftkings,2026-07-03T00:13:41.000Z,,SportsGameOdds
2026-07-13,Preseason,2026,g217,401858232,2026-09-19,3,Virginia Tech,Maryland,,,,,-3.467,3.467,50.7,,,,,,
2026-07-13,Preseason,2026,g218,401866424,2026-09-19,3,Stonehill,Massachusetts,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g219,401862772,2026-09-19,3,UT Martin,Memphis,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g220,401858450,2026-09-19,3,UTEP,Michigan,,,,,39.533,-39.533,49.2,,,,,,
2026-07-13,Preseason,2026,g221,401864443,2026-09-19,3,Nevada,Middle Tennessee,,,,,-3.733,3.733,50.5,,,,,,
2026-07-13,Preseason,2026,g222,401858451,2026-09-19,3,Akron,Minnesota,,,,,25.133,-25.133,44.9,,,,,,
2026-07-13,Preseason,2026,g223,401856689,2026-09-19,3,Troy,Missouri,,,,,23.667,-23.667,51.2,,,,,,
2026-07-13,Preseason,2026,g224,,2026-09-19,3,Marshall,Missouri State,,,,,-5.467,5.467,57.7,,,,,,
2026-07-13,Preseason,2026,g225,401858452,2026-09-19,3,North Dakota,Nebraska,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g226,401856796,2026-09-19,3,Colorado,Northwestern,,,,,4.367,-4.367,48.0,,,,,,
2026-07-13,Preseason,2026,g227,401858453,2026-09-19,3,Michigan State,Notre Dame,,,,,30.0,-30.0,53.7,,,,,,SportsGameOdds
2026-07-13,Preseason,2026,g228,401858454,2026-09-19,3,Kent State,Ohio State,,,,,53.967,-53.967,50.4,,,,,,
2026-07-13,Preseason,2026,g229,401856690,2026-09-19,3,New Mexico,Oklahoma,,,,,24.333,-24.333,49.0,,,,,,
2026-07-13,Preseason,2026,g230,401856803,2026-09-19,3,Murray State,Oklahoma State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g231,401862710,2026-09-19,3,East Carolina,Old Dominion,,,,,-1.133,1.133,47.9,,,,,,
2026-07-13,Preseason,2026,g232,401856688,2026-09-19,3,LSU,Ole Miss,-2.5,57.5,,,-0.3,0.3,49.9,fanduel,fanduel,"1xbet,betmgm,coral,draftkings,fanduel,ladbrokes,paddypower,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g233,401858455,2026-09-19,3,Portland State,Oregon,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g234,401860886,2026-09-19,3,Montana,Oregon State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g235,401858456,2026-09-19,3,Buffalo,Penn State,,,,,31.733,-31.733,48.0,,,,,,
2026-07-13,Preseason,2026,g236,401862773,2026-09-19,3,Western Michigan,Rice,,,,,-5.033,5.033,47.0,,,,,,
2026-07-13,Preseason,2026,g237,401858457,2026-09-19,3,USC,Rutgers,,,,,-15.333,15.333,58.7,,,,,,
2026-07-13,Preseason,2026,g238,401864507,2026-09-19,3,North Dakota State,Sacramento State,,,,,-10.767,10.767,51.6,,,,,,
2026-07-13,Preseason,2026,g239,,2026-09-19,3,Nicholls,Sam Houston,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g240,401860887,2026-09-19,3,James Madison,San Diego State,,,,,4.167,-4.167,49.9,,,,,,
2026-07-13,Preseason,2026,g241,401860888,2026-09-19,3,Fresno State,San Jose State,,,,,-11.467,11.467,47.9,,,,,,
2026-07-13,Preseason,2026,g242,401866423,2026-09-19,3,Ohio,South Alabama,,,,,1.8,-1.8,48.8,,,,,,
2026-07-13,Preseason,2026,g243,401856691,2026-09-19,3,Mississippi State,South Carolina,,,,,9.5,-9.5,52.5,,,,,,
2026-07-13,Preseason,2026,g244,401862777,2026-09-19,3,Delaware State,South Florida,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g245,401861963,2026-09-19,3,Connecticut,Southern Miss,,,,,-2.167,2.167,54.0,,,,,,
2026-07-13,Preseason,2026,g246,401856799,2026-09-19,3,Arkansas State,TCU,,,,,19.733,-19.733,54.6,,,,,,
2026-07-13,Preseason,2026,g247,401856692,2026-09-19,3,Kennesaw State,Tennessee,,,,,29.1,-29.1,56.6,,,,,,
2026-07-13,Preseason,2026,g248,401856693,2026-09-19,3,UTSA,Texas,,,,,32.1,-32.1,56.3,,,,,,
2026-07-13,Preseason,2026,g249,401856694,2026-09-19,3,Kentucky,Texas A&M,,,,,17.467,-17.467,50.1,,,,,,
2026-07-13,Preseason,2026,g250,401860889,2026-09-19,3,North Texas,Texas State,,,,,7.2,-7.2,64.2,,,,,,
2026-07-13,Preseason,2026,g251,401862774,2026-09-19,3,Temple,Toledo,,,,,4.3,-4.3,52.0,,,,,,
2026-07-13,Preseason,2026,g252,401862775,2026-09-19,3,East Texas A&M,Tulsa,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g253,401858458,2026-09-19,3,Purdue,UCLA,,,,,8.267,-8.267,52.0,,,,,,
2026-07-13,Preseason,2026,g254,401868317,2026-09-19,3,Southeastern La.,UL-Monroe,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g255,401856801,2026-09-19,3,Utah State,Utah,,,,,20.433,-20.433,54.3,,,,,,
2026-07-13,Preseason,2026,g256,401856695,2026-09-19,3,NC State,Vanderbilt,,,,,5.567,-5.567,56.8,,,,,,
2026-07-13,Preseason,2026,g257,401858459,2026-09-19,3,Eastern Washington,Washington,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g258,401860890,2026-09-19,3,Duquesne,Washington State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g259,401856802,2026-09-19,3,Virginia,West Virginia,,,,,-6.0,6.0,49.1,,,,,,
2026-07-13,Preseason,2026,g260,401858460,2026-09-19,3,Eastern Michigan,Wisconsin,,,,,22.067,-22.067,44.8,,,,,,
2026-07-13,Preseason,2026,g261,,2026-09-24,4,Liberty,Coastal Carolina,,,,,-3.4,3.4,56.3,,,,,,
2026-07-13,Preseason,2026,g262,401858234,2026-09-25,4,Clemson,California,,,,,-6.933,6.933,50.5,,,,,,
2026-07-13,Preseason,2026,g263,401862778,2026-09-25,4,Navy,UAB,,,,,-13.9,13.9,56.5,,,,,,
2026-07-13,Preseason,2026,g264,401864512,2026-09-26,4,UNLV,Akron,,,,,-18.667,18.667,52.2,,,,,,
2026-07-13,Preseason,2026,g265,401856696,2026-09-26,4,South Carolina,Alabama,,,,,11.167,-11.167,46.1,,,,,,
2026-07-13,Preseason,2026,g266,401856697,2026-09-26,4,Tulsa,Arkansas,,,,,16.067,-16.067,59.3,,,,,,
2026-07-13,Preseason,2026,g267,,2026-09-26,4,Kennesaw State,Arkansas State,,,,,4.167,-4.167,53.7,,,,,,
2026-07-13,Preseason,2026,g268,401856698,2026-09-26,4,Vanderbilt,Auburn,,,,,5.2,-5.2,51.7,,,,,,
2026-07-13,Preseason,2026,g269,401856813,2026-09-26,4,Colorado,Baylor,,,,,6.367,-6.367,55.9,,,,,,
2026-07-13,Preseason,2026,g270,401858242,2026-09-26,4,Virginia Tech,Boston College,,,,,-9.9,9.9,52.7,,,,,,
2026-07-13,Preseason,2026,g271,401862785,2026-09-26,4,South Florida,Bowling Green,,,,,-11.367,11.367,50.4,,,,,,
2026-07-13,Preseason,2026,g272,401866426,2026-09-26,4,Robert Morris,Buffalo,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g273,401856815,2026-09-26,4,TCU,Central Florida,,,,,-2.7,2.7,49.9,,,,,,
2026-07-13,Preseason,2026,g274,401862780,2026-09-26,4,Louisiana,Charlotte,,,,,-12.5,12.5,55.9,,,,,,
2026-07-13,Preseason,2026,g275,401856814,2026-09-26,4,Kansas State,Cincinnati,,,,,-3.4,3.4,55.5,,,,,,
2026-07-13,Preseason,2026,g276,401858244,2026-09-26,4,William & Mary,Duke,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g277,401862781,2026-09-26,4,NC Central,East Carolina,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g278,401866427,2026-09-26,4,Lindenwood,Eastern Michigan,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g279,401856699,2026-09-26,4,Ole Miss,Florida,,,,,-0.267,0.267,50.4,,,,,,
2026-07-13,Preseason,2026,g280,401867909,2026-09-26,4,LIU,Florida International,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g281,401858237,2026-09-26,4,Central Arkansas,Florida State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g282,401860891,2026-09-26,4,Rice,Fresno State,,,,,16.2,-16.2,46.4,,,,,,
2026-07-13,Preseason,2026,g283,401856700,2026-09-26,4,Oklahoma,Georgia,,,,,9.033,-9.033,48.9,,,,,,
2026-07-13,Preseason,2026,g284,401856806,2026-09-26,4,Houston,Georgia Southern,,,,,-14.8,14.8,54.7,,,,,,
2026-07-13,Preseason,2026,g285,401864511,2026-09-26,4,Northern Illinois,Georgia State,,,,,-0.433,0.433,52.0,,,,,,
2026-07-13,Preseason,2026,g286,401858461,2026-09-26,4,Northwestern,Indiana,,,,,23.833,-23.833,47.9,,,,,,
2026-07-13,Preseason,2026,g287,401856816,2026-09-26,4,Utah,Iowa State,,,,,-8.333,8.333,49.7,,,,,,
2026-07-13,Preseason,2026,g288,,2026-09-26,4,Middle Tennessee,Jacksonville State,,,,,14.533,-14.533,55.2,,,,,,
2026-07-13,Preseason,2026,g289,401866425,2026-09-26,4,Ball State,Kent State,,,,,3.9,-3.9,50.2,,,,,,
2026-07-13,Preseason,2026,g290,401864576,2026-09-26,4,South Alabama,Kentucky,,,,,20.267,-20.267,52.1,,,,,,
2026-07-13,Preseason,2026,g291,401856702,2026-09-26,4,Texas A&M,LSU,,,,,3.667,-3.667,49.5,,,,,,
2026-07-13,Preseason,2026,g292,401858243,2026-09-26,4,Wake Forest,Louisville,,,,,11.167,-11.167,47.6,,,,,,
2026-07-13,Preseason,2026,g293,401868188,2026-09-26,4,Gardner-Webb,Marshall,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g294,401858462,2026-09-26,4,UCLA,Maryland,,,,,0.267,-0.267,50.9,,,,,,
2026-07-13,Preseason,2026,g295,401858238,2026-09-26,4,Central Michigan,Miami-FL,,,,,37.0,-37.0,47.5,,,,,,
2026-07-13,Preseason,2026,g296,401861970,2026-09-26,4,Connecticut,Miami-OH,,,,,6.967,-6.967,47.4,,,,,,
2026-07-13,Preseason,2026,g297,401858463,2026-09-26,4,Iowa,Michigan,,,,,7.467,-7.467,48.3,,,,,,
2026-07-13,Preseason,2026,g298,401858464,2026-09-26,4,Nebraska,Michigan State,,,,,-6.033,6.033,51.6,,,,,,
2026-07-13,Preseason,2026,g299,401856703,2026-09-26,4,Missouri,Mississippi State,,,,,-6.733,6.733,53.0,,,,,,
2026-07-13,Preseason,2026,g300,401864572,2026-09-26,4,Appalachian State,NC State,,,,,18.967,-18.967,55.4,,,,,,
2026-07-13,Preseason,2026,g301,401864509,2026-09-26,4,Air Force,Nevada,,,,,-6.433,6.433,50.2,,,,,,
2026-07-13,Preseason,2026,g302,401864579,2026-09-26,4,New Mexico,New Mexico State,,,,,-11.8,11.8,51.0,,,,,,
2026-07-13,Preseason,2026,g303,401862783,2026-09-26,4,HCU,North Texas,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g304,401866428,2026-09-26,4,Stonehill,Ohio,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g305,401858465,2026-09-26,4,Illinois,Ohio State,,,,,25.667,-25.667,51.8,,,,,,
2026-07-13,Preseason,2026,g306,,2026-09-26,4,James Madison,Old Dominion,,,,,-1.367,1.367,48.6,,,,,,
2026-07-13,Preseason,2026,g307,401858466,2026-09-26,4,Wisconsin,Penn State,,,,,13.667,-13.667,45.7,,,,,,
2026-07-13,Preseason,2026,g308,401858236,2026-09-26,4,Bucknell,Pittsburgh,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g309,401858467,2026-09-26,4,Notre Dame,Purdue,,,,,-27.6,27.6,53.0,,,,,,
2026-07-13,Preseason,2026,g310,401858468,2026-09-26,4,Howard,Rutgers,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g311,401858241,2026-09-26,4,Missouri State,SMU,,,,,31.5,-31.5,52.1,,,,,,
2026-07-13,Preseason,2026,g312,401866429,2026-09-26,4,Massachusetts,Sacramento State,,,,,11.133,-11.133,51.4,,,,,,
2026-07-13,Preseason,2026,g313,401858240,2026-09-26,4,Georgia Tech,Stanford,,,,,-6.667,6.667,49.4,,,,,,
2026-07-13,Preseason,2026,g314,401862779,2026-09-26,4,Army,Temple,,,,,-3.233,3.233,55.8,,,,,,
2026-07-13,Preseason,2026,g315,401856704,2026-09-26,4,Texas,Tennessee,,,,,-8.067,8.067,56.8,,,,,,
2026-07-13,Preseason,2026,g316,401860892,2026-09-26,4,UIW,Texas State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g317,401856805,2026-09-26,4,Sam Houston,Texas Tech,,,,,48.433,-48.433,53.2,,,,,,
2026-07-13,Preseason,2026,g318,401860893,2026-09-26,4,San Diego State,Toledo,,,,,-5.5,5.5,46.4,,,,,,
2026-07-13,Preseason,2026,g319,401862784,2026-09-26,4,Southern Miss,Tulane,,,,,16.467,-16.467,53.1,,,,,,
2026-07-13,Preseason,2026,g320,401862782,2026-09-26,4,Florida Atlantic,UL-Monroe,,,,,-10.6,10.6,57.1,,,,,,
2026-07-13,Preseason,2026,g321,401858469,2026-09-26,4,Oregon,USC,,,,,-7.067,7.067,55.8,,,,,,
2026-07-13,Preseason,2026,g322,401860895,2026-09-26,4,Oregon State,UTEP,,,,,-8.733,8.733,48.4,,,,,,
2026-07-13,Preseason,2026,g323,401860896,2026-09-26,4,Colorado State,UTSA,,,,,9.7,-9.7,53.2,,,,,,
2026-07-13,Preseason,2026,g324,401860894,2026-09-26,4,Troy,Utah State,,,,,3.667,-3.667,54.0,,,,,,
2026-07-13,Preseason,2026,g325,401858239,2026-09-26,4,Delaware,Virginia,,,,,21.833,-21.833,52.1,,,,,,
2026-07-13,Preseason,2026,g326,401858470,2026-09-26,4,Minnesota,Washington,,,,,11.067,-11.067,47.4,,,,,,
2026-07-13,Preseason,2026,g327,401856804,2026-09-26,4,Arizona,Washington State,,,,,-9.067,9.067,48.7,,,,,,
2026-07-13,Preseason,2026,g328,401856881,2026-09-26,4,Oklahoma State,West Virginia,,,,,-0.467,0.467,52.7,,,,,,
2026-07-13,Preseason,2026,g329,,2026-09-26,4,Mercyhurst,Western Kentucky,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g330,401860897,2026-09-26,4,Boise State,Western Michigan,,,,,-9.833,9.833,48.8,,,,,,
2026-07-13,Preseason,2026,g331,401864510,2026-09-26,4,Hawaii,Wyoming,,,,,-4.8,4.8,48.0,,,,,,
2026-07-13,Preseason,2026,g332,,2026-10-01,5,Western Kentucky,New Mexico State,,,,,-7.633,7.633,53.3,,,,,,
2026-07-13,Preseason,2026,g333,401862786,2026-10-01,5,North Texas,Tulsa,,,,,0.7,-0.7,57.0,,,,,,
2026-07-13,Preseason,2026,g334,,2026-10-02,5,Liberty,Delaware,,,,,-0.667,0.667,57.6,,,,,,
2026-07-13,Preseason,2026,g335,401858476,2026-10-02,5,Penn State,Northwestern,,,,,-9.567,9.567,48.5,,,,,,
2026-07-13,Preseason,2026,g336,401858245,2026-10-02,5,Pittsburgh,Virginia Tech,,,,,2.933,-2.933,53.3,,,,,,
2026-07-13,Preseason,2026,g337,401862791,2026-10-03,5,Navy,Air Force,,,,,-2.767,2.767,53.9,,,,,,
2026-07-13,Preseason,2026,g338,401856820,2026-10-03,5,Cincinnati,Arizona,,,,,8.333,-8.333,53.7,,,,,,
2026-07-13,Preseason,2026,g339,401856817,2026-10-03,5,Baylor,Arizona State,,,,,3.633,-3.633,55.0,,,,,,
2026-07-13,Preseason,2026,g340,401866431,2026-10-03,5,Toledo,Ball State,,,,,-12.633,12.633,46.8,,,,,,
2026-07-13,Preseason,2026,g341,401860898,2026-10-03,5,Utah State,Boise State,,,,,14.7,-14.7,53.6,,,,,,
2026-07-13,Preseason,2026,g342,401866432,2026-10-03,5,Western Michigan,Buffalo,,,,,-3.767,3.767,44.3,,,,,,
2026-07-13,Preseason,2026,g343,401866430,2026-10-03,5,Akron,Central Michigan,,,,,7.2,-7.2,46.0,,,,,,
2026-07-13,Preseason,2026,g344,401862787,2026-10-03,5,Memphis,Charlotte,,,,,-20.233,20.233,55.5,,,,,,
2026-07-13,Preseason,2026,g345,401858249,2026-10-03,5,Miami-FL,Clemson,,,,,-7.6,7.6,47.3,,,,,,
2026-07-13,Preseason,2026,g346,,2026-10-03,5,Georgia Southern,Coastal Carolina,,,,,-1.167,1.167,55.4,,,,,,
2026-07-13,Preseason,2026,g347,401856821,2026-10-03,5,Texas Tech,Colorado,,,,,-18.367,18.367,51.8,,,,,,
2026-07-13,Preseason,2026,g348,401860899,2026-10-03,5,Oregon State,Colorado State,,,,,-0.333,0.333,46.6,,,,,,
2026-07-13,Preseason,2026,g349,401858252,2026-10-03,5,Syracuse,Connecticut,,,,,-8.633,8.633,50.6,,,,,,
2026-07-13,Preseason,2026,g350,401862790,2026-10-03,5,Texas Southern,Florida Atlantic,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g351,401858253,2026-10-03,5,Virginia,Florida State,,,,,2.533,-2.533,48.2,,,,,,
2026-07-13,Preseason,2026,g352,401856705,2026-10-03,5,Vanderbilt,Georgia,,,,,18.433,-18.433,54.5,,,,,,
2026-07-13,Preseason,2026,g353,,2026-10-03,5,Old Dominion,Georgia State,,,,,-13.267,13.267,51.9,,,,,,
2026-07-13,Preseason,2026,g354,401864513,2026-10-03,5,San Jose State,Hawaii,,,,,12.8,-12.8,53.7,,,,,,
2026-07-13,Preseason,2026,g355,401856819,2026-10-03,5,Central Florida,Houston,,,,,7.767,-7.767,50.4,,,,,,
2026-07-13,Preseason,2026,g356,401858472,2026-10-03,5,Purdue,Illinois,,,,,11.733,-11.733,52.7,,,,,,
2026-07-13,Preseason,2026,g357,401858473,2026-10-03,5,Ohio State,Iowa,,,,,-15.833,15.833,48.5,,,,,,
2026-07-13,Preseason,2026,g358,401856822,2026-10-03,5,West Virginia,Iowa State,,,,,0.9,-0.9,48.6,,,,,,
2026-07-13,Preseason,2026,g359,,2026-10-03,5,Marshall,James Madison,,,,,8.833,-8.833,57.7,,,,,,
2026-07-13,Preseason,2026,g360,401856807,2026-10-03,5,Middle Tennessee,Kansas,,,,,27.367,-27.367,54.2,,,,,,
2026-07-13,Preseason,2026,g361,401866434,2026-10-03,5,Ohio,Kent State,,,,,-7.1,7.1,45.5,,,,,,
2026-07-13,Preseason,2026,g362,401856706,2026-10-03,5,McNeese,LSU,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g363,,2026-10-03,5,Arkansas State,Louisiana,,,,,3.033,-3.033,57.5,,,,,,
2026-07-13,Preseason,2026,g364,,2026-10-03,5,Army,Louisiana Tech,,,,,-3.167,3.167,52.5,,,,,,
2026-07-13,Preseason,2026,g365,401866433,2026-10-03,5,Eastern Michigan,Massachusetts,,,,,-9.4,9.4,50.2,,,,,,
2026-07-13,Preseason,2026,g366,401866477,2026-10-03,5,Bowling Green,Miami-OH,,,,,10.767,-10.767,42.8,,,,,,
2026-07-13,Preseason,2026,g367,401858474,2026-10-03,5,Michigan,Minnesota,,,,,-10.233,10.233,46.9,,,,,,
2026-07-13,Preseason,2026,g368,401856707,2026-10-03,5,Alabama,Mississippi State,,,,,-12.567,12.567,50.4,,,,,,
2026-07-13,Preseason,2026,g369,401856708,2026-10-03,5,Florida,Missouri,,,,,1.333,-1.333,47.6,,,,,,
2026-07-13,Preseason,2026,g370,401858248,2026-10-03,5,Louisville,NC State,,,,,-3.367,3.367,53.2,,,,,,
2026-07-13,Preseason,2026,g371,401858475,2026-10-03,5,Maryland,Nebraska,,,,,7.1,-7.1,49.8,,,,,,
2026-07-13,Preseason,2026,g372,401864514,2026-10-03,5,UTEP,New Mexico,,,,,18.233,-18.233,50.5,,,,,,
2026-07-13,Preseason,2026,g373,401858250,2026-10-03,5,Notre Dame,North Carolina,,,,,-20.833,20.833,50.2,,,,,,
2026-07-13,Preseason,2026,g374,401864515,2026-10-03,5,Wyoming,North Dakota State,,,,,10.333,-10.333,45.6,,,,,,
2026-07-13,Preseason,2026,g375,401862788,2026-10-03,5,UTSA,Rice,,,,,-8.767,8.767,55.0,,,,,,
2026-07-13,Preseason,2026,g376,401858477,2026-10-03,5,Indiana,Rutgers,,,,,-22.633,22.633,55.0,,,,,,
2026-07-13,Preseason,2026,g377,401858246,2026-10-03,5,Boston College,SMU,,,,,19.0,-19.0,52.7,,,,,,
2026-07-13,Preseason,2026,g378,401860900,2026-10-03,5,Texas State,San Diego State,,,,,6.367,-6.367,58.8,,,,,,
2026-07-13,Preseason,2026,g379,,2026-10-03,5,UL-Monroe,South Alabama,,,,,12.1,-12.1,55.1,,,,,,
2026-07-13,Preseason,2026,g380,401856709,2026-10-03,5,Kentucky,South Carolina,,,,,8.267,-8.267,47.2,,,,,,
2026-07-13,Preseason,2026,g381,401862792,2026-10-03,5,Temple,South Florida,,,,,9.967,-9.967,58.5,,,,,,
2026-07-13,Preseason,2026,g382,401856818,2026-10-03,5,BYU,TCU,,,,,-4.233,4.233,52.3,,,,,,
2026-07-13,Preseason,2026,g383,401856710,2026-10-03,5,Auburn,Tennessee,,,,,6.067,-6.067,53.8,,,,,,
2026-07-13,Preseason,2026,g384,401856711,2026-10-03,5,Arkansas,Texas A&M,,,,,18.8,-18.8,58.7,,,,,,
2026-07-13,Preseason,2026,g385,401862793,2026-10-03,5,Samford,UAB,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g386,401858247,2026-10-03,5,California,UNLV,,,,,0.5,-0.5,57.0,,,,,,
2026-07-13,Preseason,2026,g387,401858478,2026-10-03,5,Washington,USC,,,,,7.033,-7.033,54.1,,,,,,
2026-07-13,Preseason,2026,g388,401858251,2026-10-03,5,Stanford,Wake Forest,,,,,8.867,-8.867,45.8,,,,,,
2026-07-13,Preseason,2026,g389,401860921,2026-10-03,5,Fresno State,Washington State,,,,,0.567,-0.567,44.2,,,,,,
2026-07-13,Preseason,2026,g390,401858479,2026-10-03,5,Michigan State,Wisconsin,,,,,6.867,-6.867,45.9,,,,,,
