season,week,game_id,theodds_event_id,start_date,away_team,home_team,model,model_source_count,model_home_margin,model_home_spread,slot,selected_side,bet_line,bet_price,bet_book,edge_points,actual_home_margin,result,profit_units,later_slot,same_book_later_line,same_book_forward_clv,market_home_spread_for_key_test,crosses_zero,crosses_3,crosses_7,crosses_10,crosses_14,crossed_key_count,crossed_keys,closing_home_spread,closing_provider,closing_side_spread,closing_clv_points,closing_price_assumed,entry_breakeven,same_line_price_edge_probability,profit_units_v2,week_bucket,era,model_side_spread,bet_favorite,bet_underdog,bet_pickem,selected_side_crosses_zero,market_on_3,model_on_3,through_3,spans_3,market_on_7,model_on_7,through_7,spans_7,market_on_10,model_on_10,through_10,spans_10,market_on_14,model_on_14,through_14,spans_14,through_any_major_key,through_no_major_key,key_aware_fair_win_probability,key_aware_fair_loss_probability,key_aware_fair_push_probability,key_aware_implied_ev,weakest_half_point_sample_n,reason_code,disposition
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,Sagarin,1,-21.33,21.33,SUN_9AM_ET,away,23.5,-110.0,fanduel,44.83,-31.0,1,0.9090909090909092,SUN_2PM_ET,23.5,0.0,-22.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-21.33,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,Sagarin,1,-21.33,21.33,SUN_2PM_ET,away,23.5,-110.0,betmgm,44.83,-31.0,1,0.9090909090909092,SUN_9PM_ET,23.5,0.0,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-21.33,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,Sagarin,1,-21.33,21.33,SUN_9PM_ET,away,23.5,-110.0,betmgm,44.83,-31.0,1,0.9090909090909092,,,,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-21.33,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,DRatings,1,-24.0,24.0,SUN_9AM_ET,away,23.5,-110.0,fanduel,47.5,-31.0,1,0.9090909090909092,SUN_2PM_ET,23.5,0.0,-22.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-24.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,DRatings,1,-24.0,24.0,SUN_2PM_ET,away,23.5,-110.0,betmgm,47.5,-31.0,1,0.9090909090909092,SUN_9PM_ET,23.5,0.0,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-24.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,DRatings,1,-24.0,24.0,SUN_9PM_ET,away,23.5,-110.0,betmgm,47.5,-31.0,1,0.9090909090909092,,,,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-24.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,SP+ + FPI + TR,3,-24.313333333333333,24.313333333333333,SUN_9AM_ET,away,23.5,-110.0,fanduel,47.81333333333333,-31.0,1,0.9090909090909092,SUN_2PM_ET,23.5,0.0,-22.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-24.313333333333333,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,SP+ + FPI + TR,3,-24.313333333333333,24.313333333333333,SUN_2PM_ET,away,23.5,-110.0,betmgm,47.81333333333333,-31.0,1,0.9090909090909092,SUN_9PM_ET,23.5,0.0,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-24.313333333333333,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,SP+ + FPI + TR,3,-24.313333333333333,24.313333333333333,SUN_9PM_ET,away,23.5,-110.0,betmgm,47.81333333333333,-31.0,1,0.9090909090909092,,,,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-24.313333333333333,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,SP+ + FPI + TR + Sagarin,4,-23.5675,23.5675,SUN_9AM_ET,away,23.5,-110.0,fanduel,47.067499999999995,-31.0,1,0.9090909090909092,SUN_2PM_ET,23.5,0.0,-22.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-23.5675,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,SP+ + FPI + TR + Sagarin,4,-23.5675,23.5675,SUN_2PM_ET,away,23.5,-110.0,betmgm,47.067499999999995,-31.0,1,0.9090909090909092,SUN_9PM_ET,23.5,0.0,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-23.5675,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,SP+ + FPI + TR + Sagarin,4,-23.5675,23.5675,SUN_9PM_ET,away,23.5,-110.0,betmgm,47.067499999999995,-31.0,1,0.9090909090909092,,,,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-23.5675,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,SP+ + FPI + TR + DRatings,4,-24.235,24.235,SUN_9AM_ET,away,23.5,-110.0,fanduel,47.735,-31.0,1,0.9090909090909092,SUN_2PM_ET,23.5,0.0,-22.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-24.235,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,SP+ + FPI + TR + DRatings,4,-24.235,24.235,SUN_2PM_ET,away,23.5,-110.0,betmgm,47.735,-31.0,1,0.9090909090909092,SUN_9PM_ET,23.5,0.0,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-24.235,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,SP+ + FPI + TR + DRatings,4,-24.235,24.235,SUN_9PM_ET,away,23.5,-110.0,betmgm,47.735,-31.0,1,0.9090909090909092,,,,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-24.235,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,Five-source equal weight,5,-23.654,23.654,SUN_9AM_ET,away,23.5,-110.0,fanduel,47.154,-31.0,1,0.9090909090909092,SUN_2PM_ET,23.5,0.0,-22.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-23.654,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,Five-source equal weight,5,-23.654,23.654,SUN_2PM_ET,away,23.5,-110.0,betmgm,47.154,-31.0,1,0.9090909090909092,SUN_9PM_ET,23.5,0.0,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-23.654,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401411101,ac3f531607b85ed965461df518eabf2e,2022-09-06T00:00:00.000Z,Clemson,Georgia Tech,Five-source equal weight,5,-23.654,23.654,SUN_9PM_ET,away,23.5,-110.0,betmgm,47.154,-31.0,1,0.9090909090909092,,,,-23.5,True,False,False,False,False,0,,24.5,consensus,-24.5,48.0,-110.0,0.5238095238095238,,0.9090909090909092,W0-2,2021-2023,-23.654,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7769776604418176,0.0,0.2230223395581823,0.7063433276743796,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,SP+,1,7.299999999999999,-7.299999999999999,SUN_9AM_ET,home,-3.5,-104.0,fanduel,3.799999999999999,1.0,-1,-1.0,SUN_2PM_ET,-4.5,1.0,-3.5,False,False,True,False,False,1,7,4.5,Bovada,4.5,-8.0,-110.0,0.5098039215686274,,-1.0,W0-2,2021-2023,-7.299999999999999,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.2648244761307722,0.7351755238692278,0.0,-0.480536604512716,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,SP+,1,7.299999999999999,-7.299999999999999,SUN_2PM_ET,home,-4.0,-110.0,betmgm,3.299999999999999,1.0,-1,-1.0,SUN_9PM_ET,-3.0,-1.0,-4.0,False,False,True,False,False,1,7,4.5,Bovada,4.5,-8.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-7.299999999999999,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.2522527869769015,0.7477472130230984,0.0,-0.5184264975895516,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,SP+,1,7.299999999999999,-7.299999999999999,SUN_9PM_ET,home,-3.0,-110.0,betmgm,4.299999999999999,1.0,-1,-1.0,,,,-3.0,False,False,True,False,False,1,7,4.5,Bovada,4.5,-7.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-7.299999999999999,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.2865425577177566,0.7134574422822433,0.0,-0.4529642079933736,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,FPI,1,8.27,-8.27,SUN_9AM_ET,home,-3.5,-104.0,fanduel,4.77,1.0,-1,-1.0,SUN_2PM_ET,-4.5,1.0,-3.5,False,False,True,False,False,1,7,4.5,Bovada,4.5,-8.0,-110.0,0.5098039215686274,,-1.0,W0-2,2021-2023,-8.27,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.2648244761307722,0.7351755238692278,0.0,-0.480536604512716,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,FPI,1,8.27,-8.27,SUN_2PM_ET,home,-4.0,-110.0,betmgm,4.27,1.0,-1,-1.0,SUN_9PM_ET,-3.0,-1.0,-4.0,False,False,True,False,False,1,7,4.5,Bovada,4.5,-8.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-8.27,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.2522527869769015,0.7477472130230984,0.0,-0.5184264975895516,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,FPI,1,8.27,-8.27,SUN_9PM_ET,home,-3.0,-110.0,betmgm,5.27,1.0,-1,-1.0,,,,-3.0,False,False,True,False,False,1,7,4.5,Bovada,4.5,-7.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-8.27,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.2865425577177566,0.7134574422822433,0.0,-0.4529642079933736,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,TeamRankings,1,5.4,-5.4,SUN_9AM_ET,home,-3.5,-104.0,fanduel,1.9000000000000004,1.0,-1,-1.0,SUN_2PM_ET,-4.5,1.0,-3.5,False,False,False,False,False,0,,4.5,Bovada,4.5,-8.0,-110.0,0.5098039215686274,,-1.0,W0-2,2021-2023,-5.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2648244761307722,0.7351755238692278,0.0,-0.480536604512716,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,TeamRankings,1,5.4,-5.4,SUN_2PM_ET,home,-4.0,-110.0,betmgm,1.4000000000000004,1.0,-1,-1.0,SUN_9PM_ET,-3.0,-1.0,-4.0,False,False,False,False,False,0,,4.5,Bovada,4.5,-8.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-5.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2522527869769015,0.7477472130230984,0.0,-0.5184264975895516,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,TeamRankings,1,5.4,-5.4,SUN_9PM_ET,home,-3.0,-110.0,betmgm,2.4000000000000004,1.0,-1,-1.0,,,,-3.0,False,False,False,False,False,0,,4.5,Bovada,4.5,-7.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-5.4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2865425577177566,0.7134574422822433,0.0,-0.4529642079933736,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,Sagarin,1,10.68,-10.68,SUN_9AM_ET,home,-3.5,-104.0,fanduel,7.18,1.0,-1,-1.0,SUN_2PM_ET,-4.5,1.0,-3.5,False,False,True,True,False,2,"7,10",4.5,Bovada,4.5,-8.0,-110.0,0.5098039215686274,,-1.0,W0-2,2021-2023,-10.68,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,0.2648244761307722,0.7351755238692278,0.0,-0.480536604512716,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,Sagarin,1,10.68,-10.68,SUN_2PM_ET,home,-4.0,-110.0,betmgm,6.68,1.0,-1,-1.0,SUN_9PM_ET,-3.0,-1.0,-4.0,False,False,True,True,False,2,"7,10",4.5,Bovada,4.5,-8.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-10.68,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,0.2522527869769015,0.7477472130230984,0.0,-0.5184264975895516,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,Sagarin,1,10.68,-10.68,SUN_9PM_ET,home,-3.0,-110.0,betmgm,7.68,1.0,-1,-1.0,,,,-3.0,False,False,True,True,False,2,"7,10",4.5,Bovada,4.5,-7.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-10.68,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,0.2865425577177566,0.7134574422822433,0.0,-0.4529642079933736,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,DRatings,1,3.5,-3.5,SUN_2PM_ET,away,4.5,-112.0,fanduel,1.0,1.0,1,0.8928571428571429,SUN_9PM_ET,,,-4.0,False,False,False,False,False,0,,4.5,Bovada,-4.5,9.0,-110.0,0.5283018867924528,,0.8928571428571429,W0-2,2021-2023,3.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.707943245475066,0.0964342795100317,0.1956224750149021,0.5356579039498486,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,DRatings,1,3.5,-3.5,SUN_9PM_ET,home,-3.0,-110.0,betmgm,0.5,1.0,-1,-1.0,,,,-3.0,False,False,False,False,False,0,,4.5,Bovada,4.5,-7.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-3.5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2865425577177566,0.7134574422822433,0.0,-0.4529642079933736,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,SP+ + FPI + TR,3,6.989999999999999,-6.989999999999999,SUN_9AM_ET,home,-3.5,-104.0,fanduel,3.4899999999999993,1.0,-1,-1.0,SUN_2PM_ET,-4.5,1.0,-3.5,False,False,False,False,False,0,,4.5,Bovada,4.5,-8.0,-110.0,0.5098039215686274,,-1.0,W0-2,2021-2023,-6.989999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2648244761307722,0.7351755238692278,0.0,-0.480536604512716,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,SP+ + FPI + TR,3,6.989999999999999,-6.989999999999999,SUN_2PM_ET,home,-4.0,-110.0,betmgm,2.9899999999999993,1.0,-1,-1.0,SUN_9PM_ET,-3.0,-1.0,-4.0,False,False,False,False,False,0,,4.5,Bovada,4.5,-8.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-6.989999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2522527869769015,0.7477472130230984,0.0,-0.5184264975895516,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,SP+ + FPI + TR,3,6.989999999999999,-6.989999999999999,SUN_9PM_ET,home,-3.0,-110.0,betmgm,3.9899999999999993,1.0,-1,-1.0,,,,-3.0,False,False,False,False,False,0,,4.5,Bovada,4.5,-7.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-6.989999999999999,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2865425577177566,0.7134574422822433,0.0,-0.4529642079933736,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,SP+ + FPI + TR + Sagarin,4,7.9125,-7.9125,SUN_9AM_ET,home,-3.5,-104.0,fanduel,4.4125,1.0,-1,-1.0,SUN_2PM_ET,-4.5,1.0,-3.5,False,False,True,False,False,1,7,4.5,Bovada,4.5,-8.0,-110.0,0.5098039215686274,,-1.0,W0-2,2021-2023,-7.9125,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.2648244761307722,0.7351755238692278,0.0,-0.480536604512716,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
2022,1,401403867,86f474db15cc119d34dc2cd3f45cdc70,2022-09-04T23:30:00.000Z,LSU,Florida State,SP+ + FPI + TR + Sagarin,4,7.9125,-7.9125,SUN_2PM_ET,home,-4.0,-110.0,betmgm,3.9125,1.0,-1,-1.0,SUN_9PM_ET,-3.0,-1.0,-4.0,False,False,True,False,False,1,7,4.5,Bovada,4.5,-8.5,-110.0,0.5238095238095238,,-1.0,W0-2,2021-2023,-7.9125,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.2522527869769015,0.7477472130230984,0.0,-0.5184264975895516,4.0,PROVIDER_CANONICAL_HOME_AWAY_REVERSED,QUARANTINED_DERIVED_ROW_RAW_EVIDENCE_PRESERVED
