game_id,season,week,actual_total_points,closing_total,theodds_event_id,sp_plus,sp_plus_snapshot_timestamp,massey_total,away_pred,home_pred,representative_date,massey_dual,sagarin,sagarin_snapshot_timestamp,sagarin_quality_status,dratings,source_tier,source_file,source_field,archive_datetime_utc,game_datetime_utc,pregame_minutes,provenance_safe,dr_archive_ts,kickoff_ts,primary_common_components,dratings_common_components,BASELINE_40_SP_40_MASSEY_20_SAGARIN,DRATINGS_40_SP_40_MASSEY_20_DRATINGS,CONTROL_50_SP_50_MASSEY,checkpoint,best_us_over_total,best_us_under_total,checkpoint_timestamp_utc,checkpoint_ts,dratings_available_by_checkpoint,model_total,over_edge,under_edge,side,edge,bet_line,result,profit_flat_110,clv,next_same_side_edge,next_checkpoint_movement,next_side,next_edge_magnitude,edge_decay,signal_strengthened,signal_reversed,model,clv_gt_10,clv_gt_15,clv_gt_20,edge_gt_10,edge_gt_15,edge_gt_20
401416653,2022,13,57,51.0,4390557319c2fad335fe93e068ab7d1c,61.05,,63.5,31.0,34.0,2022-11-26,64.25,59.29,20221123202106.0,research_grade,,,,,,,,,,,True,False,61.97800000000001,,62.65,CLOSE,51.0,51.0,2022-11-26T18:00:00.000Z,2022-11-26 18:00:00+00:00,False,61.97800000000001,10.978000000000009,-10.978000000000009,OVER,10.978000000000009,51.0,W,0.9090909090909092,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401404145,2022,15,37,32.0,29b009912a63653ca153de98f1f4871d,48.2,,44.5,24.0,21.0,2022-12-10,44.75,43.04,20221208230947.0,research_grade,,,,,,,,,,,True,False,45.78800000000001,,46.475,SUN_9AM_ET,33.5,33.5,2022-12-04T14:00:00Z,2022-12-04 14:00:00+00:00,False,45.78800000000001,12.288000000000013,-12.288000000000013,OVER,12.288000000000013,33.5,W,0.9090909090909092,-1.5,12.288000000000013,0.0,OVER,12.288000000000013,0.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401404145,2022,15,37,32.0,29b009912a63653ca153de98f1f4871d,48.2,,44.5,24.0,21.0,2022-12-10,44.75,43.04,20221208230947.0,research_grade,,,,,,,,,,,True,False,45.78800000000001,,46.475,SUN_2PM_ET,33.5,33.5,2022-12-04T19:00:00Z,2022-12-04 19:00:00+00:00,False,45.78800000000001,12.288000000000013,-12.288000000000013,OVER,12.288000000000013,33.5,W,0.9090909090909092,-1.5,12.288000000000013,0.0,OVER,12.288000000000013,0.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401404145,2022,15,37,32.0,29b009912a63653ca153de98f1f4871d,48.2,,44.5,24.0,21.0,2022-12-10,44.75,43.04,20221208230947.0,research_grade,,,,,,,,,,,True,False,45.78800000000001,,46.475,SUN_9PM_ET,33.5,33.5,2022-12-05T02:00:00Z,2022-12-05 02:00:00+00:00,False,45.78800000000001,12.288000000000013,-12.288000000000013,OVER,12.288000000000013,33.5,W,0.9090909090909092,-1.5,13.788000000000013,-1.5,OVER,13.788000000000013,-1.5,True,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401404145,2022,15,37,32.0,29b009912a63653ca153de98f1f4871d,48.2,,44.5,24.0,21.0,2022-12-10,44.75,43.04,20221208230947.0,research_grade,,,,,,,,,,,True,False,45.78800000000001,,46.475,CLOSE,32.0,32.0,2022-12-10T20:00:00.000Z,2022-12-10 20:00:00+00:00,False,45.78800000000001,13.788000000000013,-13.788000000000013,OVER,13.788000000000013,32.0,W,0.9090909090909092,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401520361,2023,10,26,32.5,b260ef3d1abd25bdb965ad28d9284a96,46.4,,45.5,13.0,31.0,2023-11-04,44.75,41.72,20231103111448.0,research_grade,,,,,,,,,,,True,False,44.804,,45.575,CLOSE,32.5,32.5,2023-11-04T18:30:00.000Z,2023-11-04 18:30:00+00:00,False,44.804,12.304000000000002,-12.304000000000002,OVER,12.304000000000002,32.5,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401520334,2023,8,10,46.5,300d1380a9f1a9d3e06a2ce6ef028220,57.9,,56.5,28.0,31.0,2023-10-21,57.75,60.27,20231017144815.0,research_grade,,,,,,,,,,,True,False,58.31400000000001,,57.825,CLOSE,46.5,46.5,2023-10-21T16:00:00.000Z,2023-10-21 16:00:00+00:00,False,58.31400000000001,11.814000000000007,-11.814000000000007,OVER,11.814000000000007,46.5,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401524034,2023,7,69,67.0,8d529a5e63cf0bfdef39a620e6016b8d,62.4,,63.5,31.0,30.0,2023-10-14,62.25,50.2,20231012002353.0,research_grade,,,,,,,,,,,True,False,59.9,,62.325,SUN_2PM_ET,70.5,70.5,2023-10-08T18:00:00Z,2023-10-08 18:00:00+00:00,False,59.9,-10.6,10.6,UNDER,10.6,70.5,W,0.9090909090909092,3.5,7.600000000000001,3.0,UNDER,7.600000000000001,3.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401532447,2023,12,33,36.5,fa7bb92f87d0d75ce2ccf3c01161d92c,47.75,,48.5,21.0,28.0,2023-11-18,48.75,44.82,20231115142932.0,research_grade,,,,,,,,,,,True,False,47.564,,48.25,CLOSE,36.5,36.5,2023-11-16T00:00:00.000Z,2023-11-16 00:00:00+00:00,False,47.564,11.064,-11.064,OVER,11.064,36.5,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401531417,2023,12,10,30.5,0e9ef3bf52afac53f28b86dd7003c80c,45.0,,42.5,20.0,21.0,2023-11-18,41.75,36.85,20231115142932.0,research_grade,,,,,,,,,,,True,False,42.07000000000001,,43.375,CLOSE,30.5,30.5,2023-11-18T17:00:00.000Z,2023-11-18 17:00:00+00:00,False,42.07000000000001,11.570000000000007,-11.570000000000007,OVER,11.570000000000007,30.5,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401524067,2023,13,40,43.5,dc4a2b8cef933529376d7fda46846c99,57.150000000000006,,55.5,14.0,37.0,2023-11-25,53.25,53.49,20231124045042.0,research_grade,,,,,,,,,,,True,False,54.858,,55.2,CLOSE,43.5,43.5,2023-11-25T20:00:00.000Z,2023-11-25 20:00:00+00:00,False,54.858,11.358000000000004,-11.358000000000004,OVER,11.358000000000004,43.5,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401531419,2023,2,27,61.5,76a713b54863fb293f10cd94ca74d83b,55.1,,53.5,21.0,27.0,2023-09-09,50.75,42.2,20230905160636.0,research_grade,,,,,,,,,,,True,False,50.78,,52.925,CLOSE,61.5,61.5,2023-09-09T22:00:00.000Z,2023-09-09 22:00:00+00:00,False,50.78,-10.72,10.72,UNDER,10.72,61.5,W,0.9090909090909092,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401523999,2023,2,33,45.5,1385b38a221b6d4a6904fae62872f9a2,57.25,,56.5,34.0,24.0,2023-09-09,57.25,52.47,20230905160636.0,research_grade,,,,,,,,,,,True,False,56.294,,57.25,CLOSE,45.5,45.5,2023-09-09T16:00:00.000Z,2023-09-09 16:00:00+00:00,False,56.294,10.794000000000004,-10.794000000000004,OVER,10.794000000000004,45.5,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401531378,2023,2,84,63.0,099dffdb4041da8a9ae80d6e0611be97,53.45,,54.5,27.0,24.0,2023-09-09,52.75,34.14,20230905160636.0,research_grade,,,,,,,,,,,True,False,49.30800000000001,,53.1,SUN_9PM_ET,59.0,59.5,2023-09-04T01:00:00Z,2023-09-04 01:00:00+00:00,False,49.30800000000001,-9.691999999999991,10.191999999999991,UNDER,10.191999999999991,59.5,L,-1.0,-3.5,13.691999999999991,-3.5,UNDER,13.691999999999991,-3.5,True,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401531378,2023,2,84,63.0,099dffdb4041da8a9ae80d6e0611be97,53.45,,54.5,27.0,24.0,2023-09-09,52.75,34.14,20230905160636.0,research_grade,,,,,,,,,,,True,False,49.30800000000001,,53.1,CLOSE,63.0,63.0,2023-09-09T22:00:00.000Z,2023-09-09 22:00:00+00:00,False,49.30800000000001,-13.691999999999991,13.691999999999991,UNDER,13.691999999999991,63.0,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401531395,2023,2,33,66.5,c3f993e94049e007283b2b5738c6d425,47.65,,55.5,20.0,34.0,2023-09-09,54.75,49.27,20230905160636.0,research_grade,,,,,,,,,,,True,False,50.814,,51.2,SUN_9PM_ET,62.5,63.5,2023-09-04T01:00:00Z,2023-09-04 01:00:00+00:00,False,50.814,-11.686,12.686,UNDER,12.686,63.5,W,0.9090909090909092,-3.0,15.686,-3.0,UNDER,15.686,-3.0,True,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401531395,2023,2,33,66.5,c3f993e94049e007283b2b5738c6d425,47.65,,55.5,20.0,34.0,2023-09-09,54.75,49.27,20230905160636.0,research_grade,,,,,,,,,,,True,False,50.814,,51.2,CLOSE,66.5,66.5,2023-09-09T19:30:00.000Z,2023-09-09 19:30:00+00:00,False,50.814,-15.686,15.686,UNDER,15.686,66.5,W,0.9090909090909092,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,True,False
401531870,2023,4,41,44.0,b7aa684fcbe75949a36873d056ae5941,52.7,,57.5,30.0,24.0,2023-09-23,55.75,70.43,20230922132559.0,research_grade,,,,,,,,,,,True,False,57.46600000000001,,54.225,SUN_9PM_ET,43.5,44.0,2023-09-18T01:00:00Z,2023-09-18 01:00:00+00:00,False,57.46600000000001,13.966000000000008,-13.466000000000008,OVER,13.966000000000008,43.5,L,-1.0,0.5,13.466000000000008,0.5,OVER,13.466000000000008,0.5,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401531870,2023,4,41,44.0,b7aa684fcbe75949a36873d056ae5941,52.7,,57.5,30.0,24.0,2023-09-23,55.75,70.43,20230922132559.0,research_grade,,,,,,,,,,,True,False,57.46600000000001,,54.225,CLOSE,44.0,44.0,2023-09-23T23:00:00.000Z,2023-09-23 23:00:00+00:00,False,57.46600000000001,13.466000000000008,-13.466000000000008,OVER,13.466000000000008,44.0,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401524018,2023,4,91,57.0,83c27910b3c4414deb66548d46628918,55.25,,53.5,19.0,34.0,2023-09-23,53.25,47.39,20230922132559.0,research_grade,,,,,,,,,,,True,False,52.87800000000001,,54.25,SUN_9PM_ET,63.0,63.5,2023-09-18T01:00:00Z,2023-09-18 01:00:00+00:00,False,52.87800000000001,-10.121999999999993,10.621999999999993,UNDER,10.621999999999993,63.5,L,-1.0,6.5,4.121999999999993,6.5,UNDER,4.121999999999993,6.5,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401531414,2023,5,41,46.5,0ff23b2ffc1a520697ce85bd379d400d,53.05,,59.5,31.0,24.0,2023-09-30,57.25,63.91,20230930225453.0,research_grade,,,,,,,,,,,True,False,56.902,,55.15,CLOSE,46.5,46.5,2023-09-30T23:00:00.000Z,2023-09-30 23:00:00+00:00,False,56.902,10.402,-10.402,OVER,10.402,46.5,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401524021,2023,5,55,67.0,2781197d895c6a8fcd0938bc12f08493,63.5,,59.5,38.0,21.0,2023-09-30,59.25,49.03,20230930225453.0,research_grade,,,,,,,,,,,True,False,58.906000000000006,,61.375,SUN_9PM_ET,69.5,69.5,2023-09-25T01:00:00Z,2023-09-25 01:00:00+00:00,False,58.906000000000006,-10.593999999999994,10.593999999999994,UNDER,10.593999999999994,69.5,W,0.9090909090909092,2.5,8.093999999999994,2.5,UNDER,8.093999999999994,2.5,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401532421,2023,7,38,44.0,daf8a8deb85f452bc45d26f004dae5fe,57.05,,57.5,23.0,31.0,2023-10-14,55.75,56.98,20231012002353.0,research_grade,,,,,,,,,,,True,False,56.516000000000005,,56.4,CLOSE,44.0,44.0,2023-10-14T19:30:00.000Z,2023-10-14 19:30:00+00:00,False,56.516000000000005,12.516000000000004,-12.516000000000004,OVER,12.516000000000004,44.0,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401531434,2023,8,23,34.0,c45191cf53cf5f5f5c07c4bae6b094fc,46.3,,44.5,27.0,14.0,2023-10-21,42.75,49.07,20231017144815.0,research_grade,,,,,,,,,,,True,False,45.434000000000005,,44.525,CLOSE,34.0,34.0,2023-10-21T16:00:00.000Z,2023-10-21 16:00:00+00:00,False,45.434000000000005,11.434000000000005,-11.434000000000005,OVER,11.434000000000005,34.0,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401532429,2023,8,55,37.5,762fdd49bcb77ba8af28890b07ca410e,50.05,,49.5,20.0,30.0,2023-10-21,49.75,39.89,20231017144815.0,research_grade,,,,,,,,,,,True,False,47.898,,49.9,CLOSE,37.5,37.5,2023-10-21T18:00:00.000Z,2023-10-21 18:00:00+00:00,False,47.898,10.398000000000003,-10.398000000000003,OVER,10.398000000000003,37.5,W,0.9090909090909092,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401531910,2023,10,69,69.0,d3c14365cc6e98c8741200b9bee95457,57.8,,61.5,31.0,28.0,2023-11-04,60.25,69.73,20231103111448.0,research_grade,,,,,,,,,,,True,False,61.166,,59.025,SUN_9PM_ET,71.0,71.5,2023-10-30T01:00:00Z,2023-10-30 01:00:00+00:00,False,61.166,-9.834000000000003,10.334000000000003,UNDER,10.334000000000003,71.5,W,0.9090909090909092,2.5,7.834000000000003,2.5,UNDER,7.834000000000003,2.5,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401644776,2024,14,50,50.5,09cb2bafc2789744562791532a4aeb42,55.4,,61.5,21.0,41.0,2024-11-30,61.75,64.12,20241126055812.0,research_grade,,,,,,,,,,,True,False,59.684,,58.575,SUN_9PM_ET,49.0,50.5,2024-11-25T02:00:00Z,2024-11-25 02:00:00+00:00,False,59.684,10.683999999999996,-9.183999999999996,OVER,10.683999999999996,49.0,W,0.9090909090909092,1.5,9.183999999999996,1.5,OVER,9.183999999999996,1.5,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401628374,2024,5,75,64.5,ccab62d689b7fa48fe8923801105f436,,,,,,,,,,,,,,,,,,,,,False,False,,,,SUN_9AM_ET,49.5,50.5,2024-09-22T13:00:00Z,2024-09-22 13:00:00+00:00,False,,,,UNDER,,50.5,L,-1.0,-14.0,,1.0,UNDER,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,True,False,False,False,False,False
401628374,2024,5,75,64.5,ccab62d689b7fa48fe8923801105f436,,,,,,,,,,,,,,,,,,,,,False,False,,,,SUN_2PM_ET,49.5,49.5,2024-09-22T18:00:00Z,2024-09-22 18:00:00+00:00,False,,,,UNDER,,49.5,L,-1.0,-15.0,,0.0,UNDER,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,True,False,False,False,False,False
401628374,2024,5,75,64.5,ccab62d689b7fa48fe8923801105f436,,,,,,,,,,,,,,,,,,,,,False,False,,,,SUN_9PM_ET,49.5,49.5,2024-09-23T01:00:00Z,2024-09-23 01:00:00+00:00,False,,,,UNDER,,49.5,L,-1.0,-15.0,,-15.0,UNDER,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,True,False,False,False,False,False
401628467,2024,2,38,55.5,e811a42e7ec501ef88f3727e4055fe76,48.55,,52.5,20.0,28.0,2024-09-07,50.25,52.69,20240903133855.0,research_grade,45.6,A3_UUID_PREGAME,dratings_uuid_earliest_parsed_2021_2025.csv,UUID Projected Points,2024-09-02T14:53:00+00:00,2024-09-07T23:30:00+00:00,7717.0,True,2024-09-02 14:53:00+00:00,2024-09-07 23:30:00+00:00,True,True,50.05800000000001,48.64,49.4,SUN_9AM_ET,60.5,60.5,2024-09-01T13:00:00Z,2024-09-01 13:00:00+00:00,False,50.05800000000001,-10.441999999999991,10.441999999999991,UNDER,10.441999999999991,60.5,W,0.9090909090909092,5.0,10.441999999999991,0.0,UNDER,10.441999999999991,0.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401628467,2024,2,38,55.5,e811a42e7ec501ef88f3727e4055fe76,48.55,,52.5,20.0,28.0,2024-09-07,50.25,52.69,20240903133855.0,research_grade,45.6,A3_UUID_PREGAME,dratings_uuid_earliest_parsed_2021_2025.csv,UUID Projected Points,2024-09-02T14:53:00+00:00,2024-09-07T23:30:00+00:00,7717.0,True,2024-09-02 14:53:00+00:00,2024-09-07 23:30:00+00:00,True,True,50.05800000000001,48.64,49.4,SUN_2PM_ET,60.5,60.5,2024-09-01T18:00:00Z,2024-09-01 18:00:00+00:00,False,50.05800000000001,-10.441999999999991,10.441999999999991,UNDER,10.441999999999991,60.5,W,0.9090909090909092,5.0,7.441999999999993,3.0,UNDER,7.441999999999993,3.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401628978,2024,3,73,47.5,fde106a67b7071dd8e20074b59e23759,52.400000000000006,,52.5,31.0,21.0,2024-09-14,52.25,78.38,20240913043313.0,research_grade,,,,,,,,,,,True,False,57.53600000000001,,52.325,SUN_9AM_ET,45.5,45.5,2024-09-08T13:00:00Z,2024-09-08 13:00:00+00:00,False,57.53600000000001,12.036000000000008,-12.036000000000008,OVER,12.036000000000008,45.5,W,0.9090909090909092,2.0,12.036000000000008,0.0,OVER,12.036000000000008,0.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401628978,2024,3,73,47.5,fde106a67b7071dd8e20074b59e23759,52.400000000000006,,52.5,31.0,21.0,2024-09-14,52.25,78.38,20240913043313.0,research_grade,,,,,,,,,,,True,False,57.53600000000001,,52.325,SUN_2PM_ET,45.5,45.5,2024-09-08T18:00:00Z,2024-09-08 18:00:00+00:00,False,57.53600000000001,12.036000000000008,-12.036000000000008,OVER,12.036000000000008,45.5,W,0.9090909090909092,2.0,12.036000000000008,0.0,OVER,12.036000000000008,0.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401628978,2024,3,73,47.5,fde106a67b7071dd8e20074b59e23759,52.400000000000006,,52.5,31.0,21.0,2024-09-14,52.25,78.38,20240913043313.0,research_grade,,,,,,,,,,,True,False,57.53600000000001,,52.325,SUN_9PM_ET,45.5,45.5,2024-09-09T01:00:00Z,2024-09-09 01:00:00+00:00,False,57.53600000000001,12.036000000000008,-12.036000000000008,OVER,12.036000000000008,45.5,W,0.9090909090909092,2.0,10.036000000000008,2.0,OVER,10.036000000000008,2.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401628978,2024,3,73,47.5,fde106a67b7071dd8e20074b59e23759,52.400000000000006,,52.5,31.0,21.0,2024-09-14,52.25,78.38,20240913043313.0,research_grade,,,,,,,,,,,True,False,57.53600000000001,,52.325,CLOSE,47.5,47.5,2024-09-14T19:30:00.000Z,2024-09-14 19:30:00+00:00,False,57.53600000000001,10.036000000000008,-10.036000000000008,OVER,10.036000000000008,47.5,W,0.9090909090909092,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401636866,2024,3,69,59.5,75b6bbb2a2af151832dbb825f2df4561,57.3,,59.5,27.0,31.0,2024-09-14,58.75,34.83,20240913043313.0,research_grade,,,,,,,,,,,True,False,53.386,,58.025,SUN_9AM_ET,63.5,63.5,2024-09-08T13:00:00Z,2024-09-08 13:00:00+00:00,False,53.386,-10.113999999999995,10.113999999999995,UNDER,10.113999999999995,63.5,L,-1.0,4.0,10.113999999999995,0.0,UNDER,10.113999999999995,0.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401636866,2024,3,69,59.5,75b6bbb2a2af151832dbb825f2df4561,57.3,,59.5,27.0,31.0,2024-09-14,58.75,34.83,20240913043313.0,research_grade,,,,,,,,,,,True,False,53.386,,58.025,SUN_2PM_ET,63.5,63.5,2024-09-08T18:00:00Z,2024-09-08 18:00:00+00:00,False,53.386,-10.113999999999995,10.113999999999995,UNDER,10.113999999999995,63.5,L,-1.0,4.0,9.113999999999995,1.0,UNDER,9.113999999999995,1.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401636860,2024,3,34,40.5,954d384c4f06f663c04269cdf3267747,49.349999999999994,,47.5,17.0,27.0,2024-09-14,45.75,78.38,20240913043313.0,research_grade,,,,,,,,,,,True,False,53.716,,47.55,SUN_9PM_ET,43.0,43.5,2024-09-09T01:00:00Z,2024-09-09 01:00:00+00:00,False,53.716,10.716,-10.216,OVER,10.716,43.0,L,-1.0,-2.5,13.216,-2.5,OVER,13.216,-2.5,True,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401636860,2024,3,34,40.5,954d384c4f06f663c04269cdf3267747,49.349999999999994,,47.5,17.0,27.0,2024-09-14,45.75,78.38,20240913043313.0,research_grade,,,,,,,,,,,True,False,53.716,,47.55,CLOSE,40.5,40.5,2024-09-14T23:30:00.000Z,2024-09-14 23:30:00+00:00,False,53.716,13.216,-13.216,OVER,13.216,40.5,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401636862,2024,3,40,43.5,82c4d074022f6973e44d368054da7d47,58.8,,54.5,20.0,34.0,2024-09-14,54.25,38.65,20240913043313.0,research_grade,,,,,,,,,,,True,False,52.95,,56.525,SUN_9PM_ET,42.5,43.0,2024-09-09T01:00:00Z,2024-09-09 01:00:00+00:00,False,52.95,10.450000000000005,-9.950000000000005,OVER,10.450000000000005,42.5,L,-1.0,1.0,9.450000000000005,1.0,OVER,9.450000000000005,1.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401641017,2024,3,41,41.5,4ce4439c361dcace8f6f52ec234b10ad,50.75,,49.5,7.0,38.0,2024-09-14,47.25,78.38,20240913043313.0,research_grade,,,,,,,,,,,True,False,54.876000000000005,,49.0,SUN_9PM_ET,43.5,44.0,2024-09-09T01:00:00Z,2024-09-09 01:00:00+00:00,False,54.876000000000005,11.376000000000005,-10.876000000000005,OVER,11.376000000000005,43.5,L,-1.0,-2.0,13.376000000000005,-2.0,OVER,13.376000000000005,-2.0,True,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401641017,2024,3,41,41.5,4ce4439c361dcace8f6f52ec234b10ad,50.75,,49.5,7.0,38.0,2024-09-14,47.25,78.38,20240913043313.0,research_grade,,,,,,,,,,,True,False,54.876000000000005,,49.0,CLOSE,41.5,41.5,2024-09-14T23:00:00.000Z,2024-09-14 23:00:00+00:00,False,54.876000000000005,13.376000000000005,-13.376000000000005,OVER,13.376000000000005,41.5,L,-1.0,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401628481,2024,3,27,44.5,c8113c30e8dca65ee259dd52a430f23b,48.05,,46.5,13.0,35.0,2024-09-14,47.25,78.38,20240913043313.0,research_grade,,,,,,,,,,,True,False,53.79600000000001,,47.65,SUN_9PM_ET,43.5,44.0,2024-09-09T01:00:00Z,2024-09-09 01:00:00+00:00,False,53.79600000000001,10.296000000000006,-9.796000000000006,OVER,10.296000000000006,43.5,L,-1.0,1.0,9.296000000000006,1.0,OVER,9.296000000000006,1.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401628362,2024,3,68,45.5,720b76271ef3a4a57e05323f90e518ac,58.95,,58.5,31.0,24.0,2024-09-14,56.75,78.38,20240913043313.0,research_grade,,,,,,,,,,,True,False,61.956,,57.85,SUN_9PM_ET,46.0,46.5,2024-09-09T01:00:00Z,2024-09-09 01:00:00+00:00,False,61.956,15.956000000000005,-15.456000000000005,OVER,15.956000000000005,46.0,W,0.9090909090909092,-0.5,16.456000000000003,-0.5,OVER,16.456000000000003,-0.5,True,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,True,False
401628362,2024,3,68,45.5,720b76271ef3a4a57e05323f90e518ac,58.95,,58.5,31.0,24.0,2024-09-14,56.75,78.38,20240913043313.0,research_grade,,,,,,,,,,,True,False,61.956,,57.85,CLOSE,45.5,45.5,2024-09-14T23:00:00.000Z,2024-09-14 23:00:00+00:00,False,61.956,16.456000000000003,-16.456000000000003,OVER,16.456000000000003,45.5,W,0.9090909090909092,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,True,False
401628370,2024,4,57,40.5,6a2cdf51160b6997230affa8b0458526,44.0,,53.5,7.0,42.0,2024-09-21,51.25,63.79,20240917190412.0,research_grade,,,,,,,,,,,True,False,50.858,,47.625,CLOSE,40.5,40.5,2024-09-21T23:30:00.000Z,2024-09-21 23:30:00+00:00,False,50.858,10.358000000000004,-10.358000000000004,OVER,10.358000000000004,40.5,W,0.9090909090909092,0.0,,,,,,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401645328,2024,4,51,42.5,58e963cc7d1b60edeb7d786039655ae6,52.75,,51.5,21.0,34.0,2024-09-21,53.25,53.43,20240917190412.0,research_grade,,,,,,,,,,,True,False,53.086000000000006,,53.0,SUN_2PM_ET,42.0,42.0,2024-09-15T18:00:00Z,2024-09-15 18:00:00+00:00,False,53.086000000000006,11.086000000000006,-11.086000000000006,OVER,11.086000000000006,42.0,W,0.9090909090909092,0.5,11.086000000000006,0.0,OVER,11.086000000000006,0.0,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
401645328,2024,4,51,42.5,58e963cc7d1b60edeb7d786039655ae6,52.75,,51.5,21.0,34.0,2024-09-21,53.25,53.43,20240917190412.0,research_grade,,,,,,,,,,,True,False,53.086000000000006,,53.0,SUN_9PM_ET,42.0,42.5,2024-09-16T01:00:00Z,2024-09-16 01:00:00+00:00,False,53.086000000000006,11.086000000000006,-10.586000000000006,OVER,11.086000000000006,42.0,W,0.9090909090909092,0.5,10.586000000000006,0.5,OVER,10.586000000000006,0.5,False,False,BASELINE_40_SP_40_MASSEY_20_SAGARIN,False,False,False,True,False,False
