rating_date,season,team,spplus,fpi,teamrankings,dratings,sagarin,sagarin_raw,kford,bradpowers,power_rating,spplus_weight,fpi_weight,teamrankings_weight,dratings_weight,sagarin_weight,kford_weight,bradpowers_weight,source_count,rating_resolution_mode,power_rank
2026-08-17,2026,San Jose State,-15.5,-14.3,-14.9,0.0,,,0.0,0.0,-14.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,120
2026-08-17,2026,Eastern Michigan,-15.0,-16.3,-13.9,0.0,,,0.0,0.0,-15.066666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,122
2026-08-17,2026,Southern Miss,-23.3,-5.1,-17.7,0.0,,,0.0,0.0,-15.366666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,123
2026-08-17,2026,Missouri State,-18.7,-10.3,-18.9,0.0,,,0.0,0.0,-15.966666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,124
2026-08-17,2026,New Mexico State,-16.4,-15.7,-18.4,0.0,,,0.0,0.0,-16.833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,125
2026-08-17,2026,UAB,-18.1,-15.5,-18.2,0.0,,,0.0,0.0,-17.266666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,126
2026-08-17,2026,Sacramento State,-22.7,-10.4,-19.2,0.0,,,0.0,0.0,-17.433333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,127
2026-08-17,2026,Northern Illinois,-18.2,-14.5,-20.6,0.0,,,0.0,0.0,-17.76666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,128
2026-08-17,2026,Akron,-19.5,-16.9,-17.9,0.0,,,0.0,0.0,-18.099999999999998,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,129
2026-08-17,2026,UTEP,-20.5,-16.6,-21.0,0.0,,,0.0,0.0,-19.366666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,130
2026-08-17,2026,Georgia State,-25.1,-15.2,-19.4,0.0,,,0.0,0.0,-19.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,131
2026-08-17,2026,Kent State,-20.1,-17.9,-22.1,0.0,,,0.0,0.0,-20.033333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,132
2026-08-17,2026,Middle Tennessee,-26.0,-16.1,-20.9,0.0,,,0.0,0.0,-21.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,133
2026-08-17,2026,UL-Monroe,-24.3,-19.3,-19.8,0.0,,,0.0,0.0,-21.133333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,134
2026-08-17,2026,Ball State,-25.2,-17.3,-23.0,0.0,,,0.0,0.0,-21.833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,135
2026-08-17,2026,Sam Houston,-26.3,-18.4,-24.1,0.0,,,0.0,0.0,-22.933333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,136
2026-08-17,2026,Charlotte,-32.4,-14.6,-23.3,0.0,,,0.0,0.0,-23.433333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,137
2026-08-17,2026,Massachusetts,-30.9,-18.8,-28.5,0.0,,,0.0,0.0,-26.066666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,138
