season,source,team,snapshot_prev,snapshot_latest,days_between,prev_rating,latest_rating,rating_change,prev_rank,latest_rank,rank_change,rating_change_7d,rank_change_7d,rating_change_30d,rank_change_30d,best_rating,worst_rating,rating_range,snapshots_available
2026,FPI,Auburn,2026-07-10,2026-07-11,1,12.0,12.0,0.0,22.0,22.0,0.0,0.9000000000000004,2.0,0.9000000000000004,2.0,12.0,11.1,0.9000000000000004,40
2026,FPI,BYU,2026-07-10,2026-07-11,1,13.1,13.1,0.0,20.0,20.0,0.0,-2.200000000000001,-3.0,-2.200000000000001,-3.0,15.3,13.1,2.200000000000001,40
2026,FPI,Ball State,2026-07-10,2026-07-11,1,-17.3,-17.3,0.0,134.0,134.0,0.0,2.099999999999998,-2.0,2.099999999999998,-2.0,-17.3,-19.4,2.099999999999998,40
2026,FPI,Baylor,2026-07-10,2026-07-11,1,6.5,6.5,0.0,37.0,37.0,0.0,3.5,22.0,3.5,22.0,6.5,3.0,3.5,40
2026,FPI,Boise State,2026-07-10,2026-07-11,1,4.0,4.0,0.0,50.0,50.0,0.0,0.3999999999999999,5.0,0.3999999999999999,5.0,4.0,3.6,0.3999999999999999,40
2026,FPI,Boston College,2026-07-10,2026-07-11,1,-2.7,-2.7,0.0,78.0,78.0,0.0,2.5,10.0,2.5,10.0,-2.7,-5.2,2.5,40
2026,FPI,Bowling Green,2026-07-10,2026-07-11,1,-13.7,-13.7,0.0,123.0,123.0,0.0,-1.8999999999999986,-11.0,-1.8999999999999986,-11.0,-11.8,-13.7,1.8999999999999986,40
2026,FPI,Buffalo,2026-07-10,2026-07-11,1,-10.8,-10.8,0.0,113.0,113.0,0.0,2.5,3.0,2.5,3.0,-10.8,-13.3,2.5,40
2026,FPI,California,2026-07-10,2026-07-11,1,0.9,0.9,0.0,62.0,62.0,0.0,4.3,19.0,4.3,19.0,0.9,-3.4,4.3,40
2026,FPI,Central Florida,2026-07-10,2026-07-11,1,2.1,2.1,0.0,57.0,57.0,0.0,2.9000000000000004,13.0,2.9000000000000004,13.0,2.1,-0.8,2.9000000000000004,40
2026,FPI,Central Michigan,2026-07-10,2026-07-11,1,-12.8,-12.8,0.0,120.0,120.0,0.0,-1.6000000000000014,-13.0,-1.6000000000000014,-13.0,-11.2,-12.8,1.6000000000000014,40
2026,FPI,Charlotte,2026-07-10,2026-07-11,1,-14.6,-14.6,0.0,126.0,126.0,0.0,6.700000000000001,8.0,6.700000000000001,8.0,-14.6,-21.3,6.700000000000001,40
2026,FPI,Cincinnati,2026-07-10,2026-07-11,1,4.4,4.4,0.0,46.0,46.0,0.0,0.7000000000000002,7.0,0.7000000000000002,7.0,4.4,3.7,0.7000000000000002,40
2026,FPI,Clemson,2026-07-10,2026-07-11,1,13.4,13.4,0.0,19.0,19.0,0.0,3.9000000000000004,12.0,3.9000000000000004,12.0,13.4,9.5,3.9000000000000004,40
2026,FPI,Coastal Carolina,2026-07-10,2026-07-11,1,-12.1,-12.1,0.0,117.0,117.0,0.0,2.0999999999999996,4.0,2.0999999999999996,4.0,-12.1,-14.2,2.0999999999999996,40
2026,FPI,Colorado,2026-07-10,2026-07-11,1,4.5,4.5,0.0,45.0,45.0,0.0,7.2,32.0,7.2,32.0,4.5,-2.7,7.2,40
2026,FPI,Colorado State,2026-07-10,2026-07-11,1,-12.4,-12.4,0.0,118.0,118.0,0.0,0.7999999999999989,-3.0,0.7999999999999989,-3.0,-12.4,-13.2,0.7999999999999989,40
2026,FPI,Connecticut,2026-07-10,2026-07-11,1,-11.2,-11.2,0.0,114.0,114.0,0.0,-7.699999999999999,-32.0,-7.699999999999999,-32.0,-3.5,-11.2,7.699999999999999,40
2026,FPI,Delaware,2026-07-10,2026-07-11,1,-6.6,-6.6,0.0,91.0,91.0,0.0,6.300000000000001,23.0,6.300000000000001,23.0,-6.6,-12.9,6.300000000000001,40
2026,FPI,Duke,2026-07-10,2026-07-11,1,3.5,3.5,0.0,52.0,52.0,0.0,-2.9000000000000004,-9.0,-2.9000000000000004,-9.0,6.4,3.5,2.9000000000000004,40
2026,FPI,East Carolina,2026-07-10,2026-07-11,1,-0.6,-0.6,0.0,68.0,68.0,0.0,-5.699999999999999,-20.0,-5.699999999999999,-20.0,5.1,-0.6,5.699999999999999,40
2026,FPI,Eastern Michigan,2026-07-10,2026-07-11,1,-16.3,-16.3,0.0,131.0,131.0,0.0,-2.8000000000000007,-13.0,-2.8000000000000007,-13.0,-13.5,-16.3,2.8000000000000007,40
2026,FPI,Florida,2026-07-10,2026-07-11,1,13.6,13.6,0.0,18.0,18.0,0.0,5.4,19.0,5.4,19.0,13.6,8.2,5.4,40
2026,FPI,Florida Atlantic,2026-07-10,2026-07-11,1,-11.3,-11.3,0.0,115.0,115.0,0.0,0.0,-7.0,0.0,-7.0,-11.3,-11.3,0.0,40
2026,FPI,Florida International,2026-07-10,2026-07-11,1,-12.6,-12.6,0.0,119.0,119.0,0.0,-1.4000000000000004,-13.0,-1.4000000000000004,-13.0,-11.2,-12.6,1.4000000000000004,40
2026,FPI,Florida State,2026-07-10,2026-07-11,1,9.3,9.3,0.0,28.0,28.0,0.0,-0.09999999999999964,5.0,-0.09999999999999964,5.0,9.4,9.3,0.09999999999999964,40
2026,FPI,Fresno State,2026-07-10,2026-07-11,1,-2.5,-2.5,0.0,77.0,77.0,0.0,1.7999999999999998,8.0,1.7999999999999998,8.0,-2.5,-4.3,1.7999999999999998,40
2026,FPI,Georgia,2026-07-10,2026-07-11,1,24.8,24.8,0.0,5.0,5.0,0.0,3.400000000000002,2.0,3.400000000000002,2.0,24.8,21.4,3.400000000000002,40
2026,FPI,Georgia Southern,2026-07-10,2026-07-11,1,-8.7,-8.7,0.0,103.0,103.0,0.0,1.0,-1.0,1.0,-1.0,-8.7,-9.7,1.0,40
2026,FPI,Georgia State,2026-07-10,2026-07-11,1,-15.2,-15.2,0.0,127.0,127.0,0.0,2.400000000000002,2.0,2.400000000000002,2.0,-15.2,-17.6,2.400000000000002,40
2026,FPI,Georgia Tech,2026-07-10,2026-07-11,1,4.2,4.2,0.0,48.0,48.0,0.0,-3.3999999999999995,-8.0,-3.3999999999999995,-8.0,7.6,4.2,3.3999999999999995,40
2026,FPI,Hawaii,2026-07-10,2026-07-11,1,-2.4,-2.4,0.0,76.0,76.0,0.0,2.8000000000000003,11.0,2.8000000000000003,11.0,-2.4,-5.2,2.8000000000000003,40
2026,FPI,Houston,2026-07-10,2026-07-11,1,7.1,7.1,0.0,35.0,35.0,0.0,2.6999999999999993,15.0,2.6999999999999993,15.0,7.1,4.4,2.6999999999999993,40
2026,FPI,Illinois,2026-07-10,2026-07-11,1,6.3,6.3,0.0,39.0,39.0,0.0,-3.7,-9.0,-3.7,-9.0,10.0,6.3,3.7,40
2026,FPI,Indiana,2026-07-10,2026-07-11,1,23.1,23.1,0.0,6.0,6.0,0.0,-8.399999999999999,-5.0,-8.399999999999999,-5.0,31.5,23.1,8.399999999999999,40
2026,FPI,Iowa,2026-07-10,2026-07-11,1,10.6,10.6,0.0,25.0,25.0,0.0,-4.700000000000001,-7.0,-4.700000000000001,-7.0,15.3,10.6,4.700000000000001,40
2026,FPI,Iowa State,2026-07-10,2026-07-11,1,-0.9,-0.9,0.0,72.0,72.0,0.0,-9.5,-37.0,-9.5,-37.0,8.6,-0.9,9.5,40
2026,FPI,Jacksonville State,2026-07-10,2026-07-11,1,-8.5,-8.5,0.0,101.0,101.0,0.0,1.0,-1.0,1.0,-1.0,-8.5,-9.5,1.0,40
2026,FPI,James Madison,2026-07-10,2026-07-11,1,-2.0,-2.0,0.0,75.0,75.0,0.0,-12.3,-48.0,-12.3,-48.0,10.3,-2.0,12.3,40
2026,FPI,Kansas,2026-07-10,2026-07-11,1,2.8,2.8,0.0,55.0,55.0,0.0,-1.6000000000000005,-4.0,-1.6000000000000005,-4.0,4.4,2.8,1.6000000000000005,40
2026,FPI,Kansas State,2026-07-10,2026-07-11,1,5.1,5.1,0.0,41.0,41.0,0.0,-2.7,-3.0,-2.7,-3.0,7.8,5.1,2.7,40
2026,FPI,Kennesaw State,2026-07-10,2026-07-11,1,-9.0,-9.0,0.0,106.0,106.0,0.0,-1.0,-11.0,-1.0,-11.0,-8.0,-9.0,1.0,40
2026,FPI,Kent State,2026-07-10,2026-07-11,1,-17.9,-17.9,0.0,135.0,135.0,0.0,1.7000000000000028,-2.0,1.7000000000000028,-2.0,-17.9,-19.6,1.7000000000000028,40
2026,FPI,Kentucky,2026-07-10,2026-07-11,1,5.4,5.4,0.0,40.0,40.0,0.0,0.3000000000000007,7.0,0.3000000000000007,7.0,5.4,5.1,0.3000000000000007,40
2026,FPI,LSU,2026-07-10,2026-07-11,1,20.0,20.0,0.0,9.0,9.0,0.0,9.3,17.0,9.3,17.0,20.0,10.7,9.3,40
2026,FPI,Liberty,2026-07-10,2026-07-11,1,-7.7,-7.7,0.0,96.0,96.0,0.0,2.999999999999999,8.0,2.999999999999999,8.0,-7.7,-10.7,2.999999999999999,40
2026,FPI,Louisiana,2026-07-10,2026-07-11,1,-8.3,-8.3,0.0,99.0,99.0,0.0,2.299999999999999,4.0,2.299999999999999,4.0,-8.3,-10.6,2.299999999999999,40
2026,FPI,Louisiana Tech,2026-07-10,2026-07-11,1,-9.6,-9.6,0.0,108.0,108.0,0.0,-3.3999999999999995,-16.0,-3.3999999999999995,-16.0,-6.2,-9.6,3.3999999999999995,40
2026,FPI,Louisville,2026-07-10,2026-07-11,1,9.5,9.5,0.0,27.0,27.0,0.0,-0.6999999999999993,1.0,-0.6999999999999993,1.0,10.2,9.5,0.6999999999999993,40
2026,FPI,Marshall,2026-07-10,2026-07-11,1,-8.8,-8.8,0.0,104.0,104.0,0.0,-3.000000000000001,-14.0,-3.000000000000001,-14.0,-5.8,-8.8,3.000000000000001,40
2026,FPI,Maryland,2026-07-10,2026-07-11,1,1.0,1.0,0.0,61.0,61.0,0.0,2.7,12.0,2.7,12.0,1.0,-1.7,2.7,40
2026,FPI,Massachusetts,2026-07-10,2026-07-11,1,-18.8,-18.8,0.0,137.0,137.0,0.0,11.7,-1.0,11.7,-1.0,-18.8,-30.5,11.7,40
2026,FPI,Memphis,2026-07-10,2026-07-11,1,-1.9,-1.9,0.0,74.0,74.0,0.0,-5.3,-17.0,-5.3,-17.0,3.4,-1.9,5.3,40
2026,FPI,Miami-FL,2026-07-10,2026-07-11,1,21.8,21.8,0.0,7.0,7.0,0.0,-0.5999999999999979,-2.0,-0.5999999999999979,-2.0,22.4,21.8,0.5999999999999979,40
2026,FPI,Miami-OH,2026-07-10,2026-07-11,1,-7.0,-7.0,0.0,94.0,94.0,0.0,-1.2999999999999998,-5.0,-1.2999999999999998,-5.0,-5.7,-7.0,1.2999999999999998,40
2026,FPI,Michigan,2026-07-10,2026-07-11,1,15.9,15.9,0.0,15.0,15.0,0.0,1.700000000000001,5.0,1.700000000000001,5.0,15.9,14.2,1.700000000000001,40
2026,FPI,Michigan State,2026-07-10,2026-07-11,1,0.3,0.3,0.0,65.0,65.0,0.0,-0.5,1.0,-0.5,1.0,0.8,0.3,0.5,40
2026,FPI,Middle Tennessee,2026-07-10,2026-07-11,1,-16.1,-16.1,0.0,130.0,130.0,0.0,1.8999999999999986,0.0,1.8999999999999986,0.0,-16.1,-18.0,1.8999999999999986,40
2026,FPI,Minnesota,2026-07-10,2026-07-11,1,0.6,0.6,0.0,63.0,63.0,0.0,-0.5000000000000001,2.0,-0.5000000000000001,2.0,1.1,0.6,0.5000000000000001,40
2026,FPI,Mississippi State,2026-07-10,2026-07-11,1,4.1,4.1,0.0,49.0,49.0,0.0,0.6999999999999997,9.0,0.6999999999999997,9.0,4.1,3.4,0.6999999999999997,40
2026,FPI,Missouri,2026-07-10,2026-07-11,1,12.2,12.2,0.0,21.0,21.0,0.0,-0.9000000000000004,1.0,-0.9000000000000004,1.0,13.1,12.2,0.9000000000000004,40
2026,FPI,Missouri State,2026-07-10,2026-07-11,1,-10.3,-10.3,0.0,110.0,110.0,0.0,1.1999999999999993,-1.0,1.1999999999999993,-1.0,-10.3,-11.5,1.1999999999999993,40
2026,FPI,NC State,2026-07-10,2026-07-11,1,3.7,3.7,0.0,51.0,51.0,0.0,-1.5,-5.0,-1.5,-5.0,5.2,3.7,1.5,40
2026,FPI,Navy,2026-07-10,2026-07-11,1,-0.7,-0.7,0.0,69.0,69.0,0.0,-1.2,-1.0,-1.2,-1.0,0.5,-0.7,1.2,40
2026,FPI,Nebraska,2026-07-10,2026-07-11,1,8.8,8.8,0.0,30.0,30.0,0.0,3.3000000000000007,15.0,3.3000000000000007,15.0,8.8,5.5,3.3000000000000007,40
2026,FPI,Nevada,2026-07-10,2026-07-11,1,-11.9,-11.9,0.0,116.0,116.0,0.0,2.4000000000000004,7.0,2.4000000000000004,7.0,-11.9,-14.3,2.4000000000000004,40
2026,FPI,New Mexico,2026-07-10,2026-07-11,1,-3.5,-3.5,0.0,81.0,81.0,0.0,-0.7999999999999998,-3.0,-0.7999999999999998,-3.0,-2.7,-3.5,0.7999999999999998,40
2026,FPI,New Mexico State,2026-07-10,2026-07-11,1,-15.7,-15.7,0.0,129.0,129.0,0.0,1.5,-3.0,1.5,-3.0,-15.7,-17.2,1.5,40
2026,FPI,North Carolina,2026-07-10,2026-07-11,1,4.9,4.9,0.0,42.0,42.0,0.0,10.8,49.0,10.8,49.0,4.9,-5.9,10.8,40
2026,FPI,North Texas,2026-07-10,2026-07-11,1,-6.4,-6.4,0.0,90.0,90.0,0.0,-13.4,-49.0,-13.4,-49.0,7.0,-6.4,13.4,40
2026,FPI,Northern Illinois,2026-07-10,2026-07-11,1,-14.5,-14.5,0.0,125.0,125.0,0.0,-0.1999999999999993,-3.0,-0.1999999999999993,-3.0,-14.3,-14.5,0.1999999999999993,40
2026,FPI,Northwestern,2026-07-10,2026-07-11,1,1.4,1.4,0.0,60.0,60.0,0.0,-2.1,-4.0,-2.1,-4.0,3.5,1.4,2.1,40
2026,FPI,Notre Dame,2026-07-10,2026-07-11,1,25.9,25.9,0.0,3.0,3.0,0.0,0.5999999999999979,0.0,0.5999999999999979,0.0,25.9,25.3,0.5999999999999979,40
2026,FPI,Ohio,2026-07-10,2026-07-11,1,-8.0,-8.0,0.0,97.0,97.0,0.0,-5.6,-23.0,-5.6,-23.0,-2.4,-8.0,5.6,40
2026,FPI,Ohio State,2026-07-10,2026-07-11,1,28.7,28.7,0.0,1.0,1.0,0.0,1.0999999999999979,1.0,1.0999999999999979,1.0,28.7,27.6,1.0999999999999979,40
2026,FPI,Oklahoma,2026-07-10,2026-07-11,1,17.8,17.8,0.0,12.0,12.0,0.0,1.9000000000000004,3.0,1.9000000000000004,3.0,17.8,15.9,1.9000000000000004,40
2026,FPI,Oklahoma State,2026-07-10,2026-07-11,1,3.3,3.3,0.0,54.0,54.0,0.0,15.399999999999999,59.0,15.399999999999999,59.0,3.3,-12.1,15.399999999999999,40
2026,FPI,Old Dominion,2026-07-10,2026-07-11,1,-4.4,-4.4,0.0,85.0,85.0,0.0,-9.2,-36.0,-9.2,-36.0,4.8,-4.4,9.2,40
2026,FPI,Ole Miss,2026-07-10,2026-07-11,1,16.0,16.0,0.0,14.0,14.0,0.0,-3.3000000000000007,-5.0,-3.3000000000000007,-5.0,19.3,16.0,3.3000000000000007,40
2026,FPI,Oregon,2026-07-10,2026-07-11,1,25.3,25.3,0.0,4.0,4.0,0.0,1.4000000000000021,0.0,1.4000000000000021,0.0,25.3,23.9,1.4000000000000021,40
2026,FPI,Oregon State,2026-07-10,2026-07-11,1,-8.1,-8.1,0.0,98.0,98.0,0.0,3.5,13.0,3.5,13.0,-8.1,-11.6,3.5,40
2026,FPI,Penn State,2026-07-10,2026-07-11,1,13.7,13.7,0.0,17.0,17.0,0.0,-2.200000000000001,-1.0,-2.200000000000001,-1.0,15.9,13.7,2.200000000000001,40
2026,FPI,Pittsburgh,2026-07-10,2026-07-11,1,6.6,6.6,0.0,36.0,36.0,0.0,-1.1000000000000005,3.0,-1.1000000000000005,3.0,7.7,6.6,1.1000000000000005,40
2026,FPI,Purdue,2026-07-10,2026-07-11,1,-0.9,-0.9,0.0,71.0,71.0,0.0,3.8000000000000003,15.0,3.8000000000000003,15.0,-0.9,-4.7,3.8000000000000003,40
2026,FPI,Rice,2026-07-10,2026-07-11,1,-13.4,-13.4,0.0,122.0,122.0,0.0,3.9000000000000004,5.0,3.9000000000000004,5.0,-13.4,-17.3,3.9000000000000004,40
2026,FPI,Rutgers,2026-07-10,2026-07-11,1,-0.2,-0.2,0.0,67.0,67.0,0.0,-1.7,-4.0,-1.7,-4.0,1.5,-0.2,1.7,40
2026,FPI,SMU,2026-07-10,2026-07-11,1,11.1,11.1,0.0,24.0,24.0,0.0,-1.4000000000000004,-1.0,-1.4000000000000004,-1.0,12.5,11.1,1.4000000000000004,40
2026,FPI,Sam Houston,2026-07-10,2026-07-11,1,-18.4,-18.4,0.0,136.0,136.0,0.0,5.900000000000002,-1.0,5.900000000000002,-1.0,-18.4,-24.3,5.900000000000002,40
2026,FPI,San Diego State,2026-07-10,2026-07-11,1,1.4,1.4,0.0,59.0,59.0,0.0,0.7999999999999999,8.0,0.7999999999999999,8.0,1.4,0.6,0.7999999999999999,40
2026,FPI,San Jose State,2026-07-10,2026-07-11,1,-14.3,-14.3,0.0,124.0,124.0,0.0,-0.6000000000000014,-5.0,-0.6000000000000014,-5.0,-13.7,-14.3,0.6000000000000014,40
2026,FPI,South Alabama,2026-07-10,2026-07-11,1,-10.5,-10.5,0.0,112.0,112.0,0.0,0.1999999999999993,-7.0,0.1999999999999993,-7.0,-10.5,-10.7,0.1999999999999993,40
2026,FPI,South Carolina,2026-07-10,2026-07-11,1,11.7,11.7,0.0,23.0,23.0,0.0,2.6999999999999993,11.0,2.6999999999999993,11.0,11.7,9.0,2.6999999999999993,40
2026,FPI,South Florida,2026-07-10,2026-07-11,1,-0.9,-0.9,0.0,73.0,73.0,0.0,-12.0,-48.0,-12.0,-48.0,11.1,-0.9,12.0,40
2026,FPI,Southern Miss,2026-07-10,2026-07-11,1,-5.1,-5.1,0.0,87.0,87.0,0.0,3.5,11.0,3.5,11.0,-5.1,-8.6,3.5,40
2026,FPI,Stanford,2026-07-10,2026-07-11,1,-3.3,-3.3,0.0,80.0,80.0,0.0,0.40000000000000036,3.0,0.40000000000000036,3.0,-3.3,-3.7,0.40000000000000036,40
2026,FPI,Syracuse,2026-07-10,2026-07-11,1,-0.8,-0.8,0.0,70.0,70.0,0.0,8.5,29.0,8.5,29.0,-0.8,-9.3,8.5,40
2026,FPI,TCU,2026-07-10,2026-07-11,1,6.4,6.4,0.0,38.0,38.0,0.0,-3.0,-6.0,-3.0,-6.0,9.4,6.4,3.0,40
2026,FPI,Temple,2026-07-10,2026-07-11,1,-8.6,-8.6,0.0,102.0,102.0,0.0,-0.1999999999999993,-5.0,-0.1999999999999993,-5.0,-8.4,-8.6,0.1999999999999993,40
2026,FPI,Tennessee,2026-07-10,2026-07-11,1,15.1,15.1,0.0,16.0,16.0,0.0,0.7999999999999989,3.0,0.7999999999999989,3.0,15.1,14.3,0.7999999999999989,40
2026,FPI,Texas,2026-07-10,2026-07-11,1,26.9,26.9,0.0,2.0,2.0,0.0,8.299999999999997,9.0,8.299999999999997,9.0,26.9,18.6,8.299999999999997,40
2026,FPI,Texas A&M,2026-07-10,2026-07-11,1,20.0,20.0,0.0,11.0,11.0,0.0,1.6000000000000014,1.0,1.6000000000000014,1.0,20.0,18.4,1.6000000000000014,40
2026,FPI,Texas State,2026-07-10,2026-07-11,1,-4.3,-4.3,0.0,84.0,84.0,0.0,-2.8,-12.0,-2.8,-12.0,-1.5,-4.3,2.8,40
2026,FPI,Texas Tech,2026-07-10,2026-07-11,1,20.0,20.0,0.0,10.0,10.0,0.0,-1.5,-4.0,-1.5,-4.0,21.5,20.0,1.5,40
2026,FPI,Toledo,2026-07-10,2026-07-11,1,-3.0,-3.0,0.0,79.0,79.0,0.0,-7.3,-27.0,-7.3,-27.0,4.3,-3.0,7.3,40
2026,FPI,Troy,2026-07-10,2026-07-11,1,-7.4,-7.4,0.0,95.0,95.0,0.0,-0.6000000000000005,-2.0,-0.6000000000000005,-2.0,-6.8,-7.4,0.6000000000000005,40
2026,FPI,Tulane,2026-07-10,2026-07-11,1,2.3,2.3,0.0,56.0,56.0,0.0,-1.4000000000000004,-2.0,-1.4000000000000004,-2.0,3.7,2.3,1.4000000000000004,40
2026,FPI,Tulsa,2026-07-10,2026-07-11,1,-9.0,-9.0,0.0,105.0,105.0,0.0,5.0,15.0,5.0,15.0,-9.0,-14.0,5.0,40
2026,FPI,UAB,2026-07-10,2026-07-11,1,-15.5,-15.5,0.0,128.0,128.0,0.0,-0.5999999999999996,-4.0,-0.5999999999999996,-4.0,-14.9,-15.5,0.5999999999999996,40
2026,FPI,UCLA,2026-07-10,2026-07-11,1,0.5,0.5,0.0,64.0,64.0,0.0,2.9,11.0,2.9,11.0,0.5,-2.4,2.9,40
2026,FPI,UL-Monroe,2026-07-10,2026-07-11,1,-19.3,-19.3,0.0,138.0,138.0,0.0,-0.10000000000000142,-7.0,-0.10000000000000142,-7.0,-19.2,-19.3,0.10000000000000142,40
2026,FPI,UNLV,2026-07-10,2026-07-11,1,1.8,1.8,0.0,58.0,58.0,0.0,1.7,11.0,1.7,11.0,1.8,0.1,1.7,40
2026,FPI,USC,2026-07-10,2026-07-11,1,17.0,17.0,0.0,13.0,13.0,0.0,-1.0,0.0,-1.0,0.0,18.0,17.0,1.0,40
2026,FPI,UTEP,2026-07-10,2026-07-11,1,-16.6,-16.6,0.0,132.0,132.0,0.0,0.0,-7.0,0.0,-7.0,-16.6,-16.6,0.0,40
2026,FPI,UTSA,2026-07-10,2026-07-11,1,-5.3,-5.3,0.0,88.0,88.0,0.0,-6.9,-26.0,-6.9,-26.0,1.6,-5.3,6.9,40
2026,FPI,Utah,2026-07-10,2026-07-11,1,8.5,8.5,0.0,31.0,31.0,0.0,-11.600000000000001,-23.0,-11.600000000000001,-23.0,20.1,8.5,11.600000000000001,40
2026,FPI,Utah State,2026-07-10,2026-07-11,1,-6.7,-6.7,0.0,92.0,92.0,0.0,-3.7,-12.0,-3.7,-12.0,-3.0,-6.7,3.7,40
2026,FPI,Vanderbilt,2026-07-10,2026-07-11,1,9.0,9.0,0.0,29.0,29.0,0.0,-8.0,-15.0,-8.0,-15.0,17.0,9.0,8.0,40
2026,FPI,Virginia,2026-07-10,2026-07-11,1,7.9,7.9,0.0,32.0,32.0,0.0,-0.29999999999999893,4.0,-0.29999999999999893,4.0,8.2,7.9,0.29999999999999893,40
2026,FPI,Virginia Tech,2026-07-10,2026-07-11,1,7.4,7.4,0.0,33.0,33.0,0.0,8.6,38.0,8.6,38.0,7.4,-1.2,8.6,40
2026,FPI,Wake Forest,2026-07-10,2026-07-11,1,3.4,3.4,0.0,53.0,53.0,0.0,1.2999999999999998,8.0,1.2999999999999998,8.0,3.4,2.1,1.2999999999999998,40
2026,FPI,Washington,2026-07-10,2026-07-11,1,9.9,9.9,0.0,26.0,26.0,0.0,-4.1,-5.0,-4.1,-5.0,14.0,9.9,4.1,40
2026,FPI,Washington State,2026-07-10,2026-07-11,1,-4.1,-4.1,0.0,83.0,83.0,0.0,-5.5,-19.0,-5.5,-19.0,1.4,-4.1,5.5,40
2026,FPI,West Virginia,2026-07-10,2026-07-11,1,0.2,0.2,0.0,66.0,66.0,0.0,4.3,18.0,4.3,18.0,0.2,-4.1,4.3,40
2026,FPI,Western Kentucky,2026-07-10,2026-07-11,1,-4.9,-4.9,0.0,86.0,86.0,0.0,2.5,8.0,2.5,8.0,-4.9,-7.4,2.5,40
2026,FPI,Western Michigan,2026-07-10,2026-07-11,1,-4.0,-4.0,0.0,82.0,82.0,0.0,-1.2999999999999998,-3.0,-1.2999999999999998,-3.0,-2.7,-4.0,1.2999999999999998,40
2026,FPI,Wisconsin,2026-07-10,2026-07-11,1,4.8,4.8,0.0,43.0,43.0,0.0,2.3,17.0,2.3,17.0,4.8,2.5,2.3,40
2026,FPI,Wyoming,2026-07-10,2026-07-11,1,-13.1,-13.1,0.0,121.0,121.0,0.0,-1.5999999999999996,-11.0,-1.5999999999999996,-11.0,-11.5,-13.1,1.5999999999999996,40
2026,KFord,Air Force,2026-07-10,2026-07-11,1,-8.1,-8.1,0.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,-8.1,-8.1,0.0,40
2026,KFord,Akron,2026-07-10,2026-07-11,1,-19.6,-19.6,0.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,-19.6,-19.6,0.0,40
2026,KFord,Alabama,2026-07-10,2026-07-11,1,21.5,21.5,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,0.0,40
2026,KFord,Appalachian State,2026-07-10,2026-07-11,1,-13.4,-13.4,0.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,-13.4,-13.4,0.0,40
2026,KFord,Arizona,2026-07-10,2026-07-11,1,11.2,11.2,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,11.2,11.2,0.0,40
2026,KFord,Arizona State,2026-07-10,2026-07-11,1,7.5,7.5,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0,40
2026,KFord,Arkansas,2026-07-10,2026-07-11,1,7.8,7.8,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,7.8,7.8,0.0,40
2026,KFord,Arkansas State,2026-07-10,2026-07-11,1,-11.7,-11.7,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,-11.7,-11.7,0.0,40
2026,KFord,Army,2026-07-10,2026-07-11,1,-4.6,-4.6,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,-4.6,-4.6,0.0,40
2026,KFord,Auburn,2026-07-10,2026-07-11,1,12.0,12.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,40
2026,KFord,BYU,2026-07-10,2026-07-11,1,15.8,15.8,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,15.8,15.8,0.0,40
2026,KFord,Ball State,2026-07-10,2026-07-11,1,-21.5,-21.5,0.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,-21.5,-21.5,0.0,40
2026,KFord,Baylor,2026-07-10,2026-07-11,1,4.1,4.1,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1,0.0,40
2026,KFord,Boise State,2026-07-10,2026-07-11,1,4.9,4.9,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,4.9,4.9,0.0,40
2026,KFord,Boston College,2026-07-10,2026-07-11,1,-4.8,-4.8,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,-4.8,-4.8,0.0,40
2026,KFord,Bowling Green,2026-07-10,2026-07-11,1,-14.1,-14.1,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,-14.1,-14.1,0.0,40
2026,KFord,Buffalo,2026-07-10,2026-07-11,1,-13.6,-13.6,0.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,-13.6,-13.6,0.0,40
2026,KFord,California,2026-07-10,2026-07-11,1,-3.3,-3.3,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,-3.3,-3.3,0.0,40
2026,KFord,Central Florida,2026-07-10,2026-07-11,1,0.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
2026,KFord,Central Michigan,2026-07-10,2026-07-11,1,-11.5,-11.5,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,-11.5,-11.5,0.0,40
