path,book,rows_for_book,market_types,stage2_matrix_candidate
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,+980,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,+981,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-0.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-10,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-10.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-10000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-100000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-101,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1010,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-102,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-103,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-104,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-105,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1050,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-106,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-107,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-108,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-10870,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-109,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-11.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-110,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-111,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1115,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-112,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-11200,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-113,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-114,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-115,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1150,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-116,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-117,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-118,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-119,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-120,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1200,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-121,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-122,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-123,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1235,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-124,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-125,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1250,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-126,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-127,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-128,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-129,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-13.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-130,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1300,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-131,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-132,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-133,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-134,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-135,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-136,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-137,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-138,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-139,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-14.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-140,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1400,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-141,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-142,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-143,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-145,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1450,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-146,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-148,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-150,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-151,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-153,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-154,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-155,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-156,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-157,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-159,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-16.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-160,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1600,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-163,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-165,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-166,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1667,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-167,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-17,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-17.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-170,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-171,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-172,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1724,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-173,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-175,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1750,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-177,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-180,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1818,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-182,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1850,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-186,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-188,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1887,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-19.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-193,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-195,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-1950,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-199,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-2.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-20,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-20.5,3.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-200,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-2000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-20000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-200000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-205,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-2083,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-21.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-210,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-2100,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-212,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-215,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-217,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-22.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-220,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-225,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-228,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-229,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-23.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-230,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-2326,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-238,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-24,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-24.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-240,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-245,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-25.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-250,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-2500,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-260,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-265,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-270,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-28.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-280,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-2800,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-2865,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-290,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-298,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-3.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-30.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-300,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-3000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-301,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-3030,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-31.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-312,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-32.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-320,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-3200,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-325,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-330,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-3300,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-34.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-3431,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-345,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-347,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-350,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-3500,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-357,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-36.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-369,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-37.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-3819,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-385,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-39.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-395,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-4.5,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-400,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-4000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-41.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-42.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-420,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-425,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-432,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-437,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-445,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-4464,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-460,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-461,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-466,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-4800,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_inspect.json,-483,1.0,spread | total | moneyline | first_half | second_half,True
