season,week,ranking_date,team,actual_cfp_rank,raw_game_control,game_control,game_control_rank,game_control_index,wins,losses,game_control_method,championship_wins_power,championship_wins_g6,quality_wins,top25_wins,prior_top25_wins,provisional_top25_wins,avg_capped_mov,avg_weighted_mol,bad_losses,sos,source_url,notes
2022,3,2022-11-15,Wake Forest,26,0.570679387736286,0.5891387498762037,28,8.913874987620375,5,4,PBP AUC + 0.35*(SOS-.500),0,0,2,1,1,1,14.6,9.537777777777778,0,0.5527410346854791,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,3,2022-11-15,Washington,17,0.5919702524029657,0.5877468870623165,29,8.774688706231649,7,2,PBP AUC + 0.35*(SOS-.500),0,0,2,2,1,2,10.428571428571429,7.388888888888889,1,0.4879332418838591,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,3,2022-11-15,Washington State,26,0.6047726651405504,0.6082070501428366,18,10.82070501428366,5,4,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,14.8,7.114444444444444,0,0.5098125285779607,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,3,2022-11-15,West Virginia,26,0.41404505221077337,0.4220756877846188,96,-7.792431221538121,3,6,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,9.0,16.77111111111111,2,0.5229446730681298,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,3,2022-11-15,Western Kentucky,26,0.611476183001946,0.5922469134546209,27,9.224691345462087,6,4,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,17.5,9.61111111111111,2,0.4450592298647854,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,3,2022-11-15,Western Michigan,26,0.36765870784191207,0.35846620669879364,120,-14.153379330120636,2,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,6.5,16.034920634920635,2,0.4737357110196616,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,3,2022-11-15,Wisconsin,26,0.5728560284614538,0.5812455460654775,33,8.12455460654775,4,5,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,16.5,12.328888888888889,1,0.5239700502972108,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,3,2022-11-15,Wyoming,26,0.4534775793765831,0.430376813487237,95,-6.9623186512763,6,3,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,6.833333333333333,19.01111111111111,1,0.4339978117447253,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Air Force,26,0.6280886009100148,0.5934759363859866,25,9.347593638598662,7,3,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,15.0,4.466666666666668,0,0.4011066727884909,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Akron,26,0.30219975976424346,0.3053605086674166,130,-19.46394913325834,0,9,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,0.0,18.356767676767678,4,0.5090307111519232,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Alabama,7,0.6658042597267466,0.6855826879483566,4,18.558268794835662,8,2,PBP AUC + 0.35*(SOS-.500),0,0,4,2,1,3,14.5,1.52,0,0.5565097949188857,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,App State,26,0.4678910780595472,0.4750728121607538,77,-2.492718783924619,4,5,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,10.25,6.083555555555556,1,0.5205192402891617,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Arizona,26,0.40038618004276916,0.4272737221303112,94,-7.272627786968883,3,7,PBP AUC + 0.35*(SOS-.500),0,0,2,1,1,1,15.0,15.105974025974024,1,0.5768215488215487,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Arizona State,26,0.37659414460853313,0.39778623215062064,108,-10.221376784937936,2,8,PBP AUC + 0.35*(SOS-.500),0,0,1,1,1,1,7.5,11.919545454545457,1,0.5605488215488215,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Arkansas,26,0.5195271636155061,0.5475165575549,46,4.7516557554900025,5,5,PBP AUC + 0.35*(SOS-.500),0,0,3,2,2,1,13.4,8.984,1,0.579969696969697,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Arkansas State,26,0.45084641870771236,0.44111439391432394,90,-5.888560608567605,2,8,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,9.5,12.731515151515152,5,0.4721942148760331,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Army,26,0.4656675517428899,0.486379597495024,73,-1.3620402504975981,2,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,19.0,11.003905723905726,1,0.5591772735775261,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Auburn,26,0.4432125129589529,0.47134214258858254,78,-2.8657857411417464,4,6,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,8.75,12.523030303030302,1,0.5803703703703703,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,BYU,26,0.49794870228427346,0.5116175575031287,64,1.161755750312865,5,5,PBP AUC + 0.35*(SOS-.500),0,0,3,0,0,1,11.2,13.03709090909091,2,0.539053872053872,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Ball State,26,0.3990020868838601,0.38655882089059407,111,-11.344117910940593,4,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,4.5,13.186666666666667,2,0.46444781144781144,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Baylor,26,0.5615354018092715,0.5711372077474411,36,7.113720774744115,5,5,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,12.8,8.744,2,0.5274337312519131,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Boise State,26,0.5822377767684805,0.5724329022658787,31,7.243290226587873,7,3,PBP AUC + 0.35*(SOS-.500),0,0,4,0,0,0,15.428571428571429,11.632727272727273,2,0.47198607284970917,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Boston College,26,0.30164984944566703,0.31973730735812494,126,-18.026269264187505,2,8,PBP AUC + 0.35*(SOS-.500),0,0,2,1,1,0,1.0,18.130454545454548,3,0.5516784511784512,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Bowling Green,26,0.44083233916186365,0.42634655539830213,96,-7.365344460169787,6,4,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,6.166666666666667,30.275555555555556,1,0.45861204638982417,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Buffalo,26,0.5177564106116966,0.5162493289458047,62,1.6249328945804664,5,4,PBP AUC + 0.35*(SOS-.500),0,0,3,0,0,0,14.4,12.695757575757575,1,0.49569405238316566,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,California,26,0.4140068779207179,0.4267942516580916,95,-7.3205748341908405,3,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,10.333333333333334,11.293506493506495,1,0.5365353535353535,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Central Michigan,26,0.4053109249001472,0.3998802528598792,106,-10.011974714012078,3,7,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,8.0,10.731948051948052,2,0.4844837941706629,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Charlotte,26,0.37884695247013056,0.3602309299863395,120,-13.976907001366051,3,8,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,9.0,25.341818181818184,5,0.44681136433202545,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Cincinnati,24,0.6107139567411277,0.5872863473135184,28,8.728634731351836,8,2,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,11.25,5.18,1,0.43306397306397315,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Clemson,8,0.6217004401010296,0.6261685377441273,13,12.616853774412728,9,1,PBP AUC + 0.35*(SOS-.500),0,0,4,2,2,2,14.11111111111111,17.18181818181818,0,0.5127659932659933,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Coastal Carolina,26,0.5939949140136428,0.5712104532443335,35,7.12104532443335,8,1,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,8.875,33.09090909090909,1,0.4349015406591164,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Colorado,26,0.2556052741507458,0.2870113389307775,131,-21.298866106922247,1,10,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,7.0,25.844363636363642,2,0.5897316136572335,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Colorado State,26,0.34857862423647756,0.35725261413546744,122,-14.274738586453257,2,8,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,3.5,16.10333333333333,1,0.5247828282828282,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Duke,26,0.5720471398267556,0.543180978210594,47,4.318097821059396,6,4,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,15.833333333333334,3.84,2,0.4175252525252525,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,East Carolina,26,0.49767968543988805,0.5003114883171454,69,0.031148831714544745,5,5,PBP AUC + 0.35*(SOS-.500),0,0,1,1,1,0,12.8,10.36509090909091,1,0.507519436792164,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Eastern Michigan,26,0.5290045195594808,0.4836433149204984,75,-1.635668507950161,6,4,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,9.0,21.778888888888893,2,0.3703965581743359,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Florida,26,0.4876364048570704,0.5025438122644778,67,0.25438122644777517,5,5,PBP AUC + 0.35*(SOS-.500),0,0,2,1,1,1,10.2,8.431999999999999,2,0.5425925925925925,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Florida Atlantic,26,0.4750563928019916,0.4665415473780552,80,-3.34584526219448,4,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,13.0,12.384848484848485,3,0.4756718702173247,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Florida International,26,0.35290688327350594,0.32960552881987876,124,-17.039447118012124,3,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,13.666666666666666,37.54077922077922,5,0.43342470156106516,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Florida State,16,0.6280362351223804,0.6420344674456128,11,14.203446744561276,7,3,PBP AUC + 0.35*(SOS-.500),0,0,2,2,1,0,15.714285714285714,5.04,0,0.5399949494949495,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Fresno State,26,0.5439239195515463,0.5351559213880935,53,3.5155921388093536,6,4,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,13.5,10.834545454545456,1,0.47494857667584933,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Georgia,1,0.7442512612077075,0.7563928436992899,1,25.639284369928994,10,0,PBP AUC + 0.35*(SOS-.500),0,0,4,2,2,3,17.1,0.0,0,0.5346902356902357,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Georgia Southern,26,0.4460387810964816,0.44289501855524427,89,-5.710498144475573,4,6,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,6.5,10.835084175084177,3,0.49101782131075056,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Georgia State,26,0.5292183316028991,0.5235379696732259,55,2.3537969673225856,4,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,15.0,9.836767676767677,3,0.48377039448664794,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Georgia Tech,26,0.3908718585540507,0.40878903027122243,102,-9.121096972877757,4,6,PBP AUC + 0.35*(SOS-.500),0,0,3,1,1,0,3.25,20.479259259259262,2,0.5511919191919192,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Hawai'i,26,0.36432890267968504,0.3556139153407307,123,-14.438608465926928,2,9,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,10.5,21.725521885521886,3,0.4751000361744163,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Houston,26,0.49726617477266166,0.49081094061288205,71,-0.9189059387117948,7,4,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,1,10.142857142857142,9.32,3,0.4815564738292011,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Illinois,26,0.601102701820093,0.6009341833015744,24,10.093418330157444,6,4,PBP AUC + 0.35*(SOS-.500),0,0,3,0,0,0,15.833333333333334,4.852727272727273,2,0.4995185185185185,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Indiana,26,0.3610795075055674,0.3885607747231982,109,-11.143922527680179,3,7,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,1,4.666666666666667,15.30961038961039,2,0.5785179063360881,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Iowa,26,0.5742988181838046,0.5778789528639392,30,7.78789528639392,6,4,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,16.0,10.11,1,0.5102289562289561,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Iowa State,26,0.49307287963078383,0.5084171710296207,66,0.8417171029620696,3,7,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,13.666666666666666,5.217662337662338,3,0.5438408325681052,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,James Madison,26,0.5734333069858883,0.5519493616590698,45,5.194936165906983,6,3,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,15.0,14.106531986531985,1,0.43861729906623287,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Kansas,26,0.45970978829207565,0.47548185746869026,76,-2.4518142531309737,5,5,PBP AUC + 0.35*(SOS-.500),0,0,3,0,1,0,12.6,15.472727272727273,2,0.5450630547903275,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Kansas State,12,0.6278093324900963,0.643795879781189,10,14.379587978118902,7,3,PBP AUC + 0.35*(SOS-.500),0,0,2,0,1,0,13.857142857142858,5.852121212121212,0,0.5456758494031221,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Kent State,26,0.43820771948447135,0.44736171397482943,86,-5.263828602517057,3,7,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,11.333333333333334,13.524155844155844,2,0.5261542699724517,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Kentucky,26,0.4690630734336529,0.4840046559252354,74,-1.5995344074764606,5,5,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,1,10.6,9.968,1,0.5426902356902357,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,LSU,5,0.5527625512529938,0.5708435276839703,37,7.084352768397029,8,2,PBP AUC + 0.35*(SOS-.500),0,0,3,2,2,3,12.0,10.68,0,0.5516599326599327,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Liberty,26,0.5890063349233232,0.5550513532887961,43,5.505135328879607,7,3,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,10.428571428571429,1.7563636363636366,2,0.40298576675849396,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Louisiana,26,0.5204036325768258,0.5223551477283409,59,2.2355147728340907,4,6,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,17.5,11.253333333333336,3,0.5055757575757576,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Louisiana Tech,26,0.40447233857559334,0.40852626419542803,103,-9.147373580457197,2,8,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,13.0,17.153636363636366,5,0.5115826446280991,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Louisville,25,0.5535196230760346,0.5604194547258663,39,6.0419454725866295,7,4,PBP AUC + 0.35*(SOS-.500),0,0,5,1,2,1,16.428571428571427,9.7,2,0.5197138047138047,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Marshall,26,0.5262799001670619,0.5430520180915368,49,4.30520180915368,5,4,PBP AUC + 0.35*(SOS-.500),0,0,2,1,1,1,10.2,6.994444444444444,1,0.5479203369270709,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Maryland,26,0.5067757650017982,0.5203352147178136,60,2.033521471781363,6,5,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,12.5,9.840727272727271,1,0.5387412849029011,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Massachusetts,26,0.3231353527329468,0.30987633664615294,129,-19.012366335384705,0,10,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,0.0,19.895151515151515,5,0.4621170968948747,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Memphis,26,0.5297922087202165,0.5230078652858731,57,2.3007865285873064,5,5,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,16.0,8.058181818181819,1,0.4806161616161616,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Miami (OH),26,0.4897445043403568,0.4674125926306673,79,-3.2587407369332686,4,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,7.5,11.310370370370372,2,0.4361945379723157,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Miami-FL,26,0.4181393591882142,0.41813818073703574,98,-8.186181926296426,4,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,12.5,17.22,2,0.49999663299663294,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Michigan,3,0.7282605648082009,0.7112101293238811,3,21.121012932388105,11,0,PBP AUC + 0.35*(SOS-.500),0,0,4,1,1,2,17.272727272727273,0.0,0,0.45128447004480055,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Michigan State,26,0.4539020652590436,0.46128121488199486,82,-3.8718785118005137,5,6,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,1,12.4,14.42848484848485,1,0.5210832846370037,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Middle Tennessee,26,0.48142411642800703,0.46384060709222497,81,-3.6159392907775034,5,5,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,14.2,21.96242424242424,2,0.44976140189776553,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Minnesota,26,0.5920341906058831,0.5714926081143006,33,7.149260811430058,6,4,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,18.666666666666668,10.968181818181817,0,0.4413097643097642,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Mississippi State,26,0.6000458292650533,0.6206345498037739,15,12.063454980377387,6,4,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,18.0,13.81,1,0.5588249158249158,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Missouri,26,0.5279815795653402,0.5412273708111315,50,4.122737081113148,4,6,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,14.5,12.013333333333335,3,0.5378451178451178,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,NC State,26,0.5487572919902873,0.5561903727983681,42,5.619037279836814,6,4,PBP AUC + 0.35*(SOS-.500),0,0,2,1,1,2,7.833333333333333,9.100909090909092,2,0.5212373737373737,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Navy,26,0.42067715555553714,0.4301171387205203,93,-6.988286127947968,4,6,PBP AUC + 0.35*(SOS-.500),0,0,1,1,1,0,8.5,9.768484848484848,2,0.5269713804713805,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Nebraska,26,0.41814135154928833,0.41598350030961884,99,-8.401649969038116,2,8,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,7.5,11.01590909090909,3,0.4938347107438015,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Nevada,26,0.3703411468323311,0.35873152791589397,121,-14.126847208410604,2,8,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,16.0,18.63338383838384,2,0.46682966023875105,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,New Mexico,26,0.3781548932700336,0.3861941265115395,113,-11.38058734884605,1,9,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,17.0,19.50222222222222,2,0.5229692378328741,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,New Mexico State,26,0.37234613661248894,0.3243940058775299,125,-17.560599412247008,3,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,13.666666666666666,27.429090909090906,5,0.3629939121858314,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,North Carolina,17,0.569218856740757,0.5607394660323259,38,6.073946603232594,8,2,PBP AUC + 0.35*(SOS-.500),0,0,3,0,0,1,7.375,7.478181818181818,1,0.47577316940448255,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,North Texas,26,0.5512500973635708,0.5358064411040054,52,3.5806441104005438,5,5,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,19.4,21.720000000000006,4,0.45587526782981325,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
2022,4,2022-11-22,Northern Illinois,26,0.43422645204133065,0.41831382577870435,97,-8.168617422129564,2,8,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,12.0,9.325,6,0.45453535353535346,https://collegefootballplayoff.com/sports/2022/11/2/wk-x-wk-rankings-2022.aspx,Championship flags pending conference-title crosswalk
