week,date,away,home,away_rank,home_rank,away_rating,home_rating,hfa,hfa_source,stored_margin_home,stored_margin_key,rating_margin_home,diff_stored_minus_rating,stored_line,rating_line,issues
7,2026-10-17,Wake Forest,California,58.0,56.0,3.6,3.7,2.8,home_team.hfa,2.9,projected_margin_home,2.9,0.0,California -2.9,California -2.9,
7,2026-10-17,Western Michigan,Central Michigan,95.0,113.0,-7.2,-12.4,1.7,home_team.hfa,-3.5,projected_margin_home,-3.5,0.0,Western Michigan -3.5,Western Michigan -3.5,
7,2026-10-17,Charleston So.,Clemson,,23.0,,12.8,2.5,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
7,2026-10-17,Utah,Colorado,25.0,65.0,11.9,0.9,2.6,home_team.hfa,-8.4,projected_margin_home,-8.4,0.0,Utah -8.4,Utah -8.4,
7,2026-10-17,North Carolina,Duke,53.0,44.0,3.8,5.7,3.2,home_team.hfa,5.1,projected_margin_home,5.1000000000000005,-8.881784197001252e-16,Duke -5.1,Duke -5.1,
7,2026-10-17,Toledo,Eastern Michigan,108.0,121.0,-11.5,-15.0,1.5,home_team.hfa,-2.0,projected_margin_home,-2.0,0.0,Toledo -2.0,Toledo -2.0,
7,2026-10-17,Auburn,Georgia,26.0,4.0,11.2,25.5,1.8,home_team.hfa,16.1,projected_margin_home,16.1,0.0,Georgia -16.1,Georgia -16.1,
7,2026-10-17,New Mexico,Hawaii,68.0,84.0,-0.5,-3.9,2.1,home_team.hfa,-1.3,projected_margin_home,-1.2999999999999998,-2.220446049250313e-16,New Mexico -1.3,New Mexico -1.3,
7,2026-10-17,Oklahoma State,Houston,38.0,36.0,7.1,8.2,1.7,home_team.hfa,2.8,projected_margin_home,2.8,0.0,Houston -2.8,Houston -2.8,
7,2026-10-17,Ohio State,Indiana,1.0,5.0,31.8,24.5,1.9,home_team.hfa,-5.4,projected_margin_home,-5.4,0.0,Ohio State -5.4,Ohio State -5.4,
7,2026-10-17,Georgia State,James Madison,133.0,77.0,-25.1,-2.1,2.7,home_team.hfa,25.7,projected_margin_home,25.7,0.0,James Madison -25.7,James Madison -25.7,
7,2026-10-17,Kansas,Kansas State,56.0,29.0,3.7,10.4,3.8,home_team.hfa,10.5,projected_margin_home,10.5,0.0,Kansas State -10.5,Kansas State -10.5,
7,2026-10-17,Mississippi State,LSU,52.0,10.0,3.9,20.2,3.9,home_team.hfa,20.2,projected_margin_home,20.2,0.0,LSU -20.2,LSU -20.2,
7,2026-10-17,Troy,Louisiana,90.0,104.0,-6.0,-9.1,2.7,home_team.hfa,-0.4,projected_margin_home,-0.39999999999999947,-5.551115123125783e-16,Troy -0.4,Troy -0.4,
7,2026-10-17,Rutgers,Maryland,61.0,53.0,1.8,3.8,2.3,home_team.hfa,4.3,projected_margin_home,4.3,0.0,Maryland -4.3,Maryland -4.3,
7,2026-10-17,Florida State,Miami-FL,35.0,8.0,8.8,21.0,1.7,home_team.hfa,13.9,projected_margin_home,13.899999999999999,1.7763568394002505e-15,Miami-FL -13.9,Miami-FL -13.9,
7,2026-10-17,Akron,Miami-OH,127.0,81.0,-19.5,-2.9,2.7,home_team.hfa,19.3,projected_margin_home,19.3,0.0,Miami-OH -19.3,Miami-OH -19.3,
7,2026-10-17,Penn State,Michigan,17.0,14.0,15.7,16.1,2.9,home_team.hfa,3.3,projected_margin_home,3.300000000000002,-2.220446049250313e-15,Michigan -3.3,Michigan -3.3,
7,2026-10-17,Northwestern,Michigan State,49.0,67.0,4.6,0.4,2.0,home_team.hfa,-2.2,projected_margin_home,-2.1999999999999993,-8.881784197001252e-16,Northwestern -2.2,Northwestern -2.2,
7,2026-10-17,Nevada,North Dakota State,112.0,72.0,-12.2,-1.4,2.5,home_team.hfa,13.3,projected_margin_home,13.299999999999999,1.7763568394002505e-15,North Dakota State -13.3,North Dakota State -13.3,
7,2026-10-17,Kentucky,Oklahoma,53.0,12.0,3.8,17.2,3.3,home_team.hfa,16.7,projected_margin_home,16.7,0.0,Oklahoma -16.7,Oklahoma -16.7,
7,2026-10-17,Missouri,Ole Miss,20.0,16.0,14.8,15.9,2.4,home_team.hfa,3.5,projected_margin_home,3.4999999999999996,4.440892098500626e-16,Ole Miss -3.5,Ole Miss -3.5,
7,2026-10-17,Nebraska,Oregon,37.0,2.0,7.7,28.3,2.5,home_team.hfa,23.1,projected_margin_home,23.1,0.0,Oregon -23.1,Oregon -23.1,
7,2026-10-17,Washington State,Oregon State,85.0,91.0,-5.3,-6.3,3.5,home_team.hfa,2.5,projected_margin_home,2.5,0.0,Oregon State -2.5,Oregon State -2.5,
7,2026-10-17,Washington,Purdue,21.0,81.0,14.5,-2.9,1.3,home_team.hfa,-16.1,projected_margin_home,-16.099999999999998,-3.552713678800501e-15,Washington -16.1,Washington -16.1,
7,2026-10-17,Tulsa,Rice,96.0,120.0,-7.6,-14.7,2.9,home_team.hfa,-4.2,projected_margin_home,-4.199999999999999,-8.881784197001252e-16,Tulsa -4.2,Tulsa -4.2,
7,2026-10-17,Virginia,SMU,40.0,28.0,6.6,10.9,3.4,home_team.hfa,7.7,projected_margin_home,7.700000000000001,-8.881784197001252e-16,SMU -7.7,SMU -7.7,
7,2026-10-17,Ohio,Sacramento State,117.0,130.0,-13.6,-22.7,2.5,home_team.hfa,-6.6,projected_margin_home,-6.6,0.0,Ohio -6.6,Ohio -6.6,
7,2026-10-17,Fresno State,San Diego State,78.0,71.0,-2.3,-1.3,1.9,home_team.hfa,2.9,projected_margin_home,2.8999999999999995,4.440892098500626e-16,San Diego State -2.9,San Diego State -2.9,
7,2026-10-17,Kent State,South Florida,128.0,80.0,-20.1,-2.8,2.6,home_team.hfa,19.9,projected_margin_home,19.900000000000002,-3.552713678800501e-15,South Florida -19.9,South Florida -19.9,
7,2026-10-17,Arkansas State,Southern Miss,101.0,131.0,-8.5,-23.3,2.1,home_team.hfa,-12.7,projected_margin_home,-12.700000000000001,1.7763568394002505e-15,Arkansas State -12.7,Arkansas State -12.7,
7,2026-10-17,Elon,Stanford,,75.0,,-1.9,1.4,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
7,2026-10-17,Louisville,Syracuse,27.0,69.0,11.0,-0.7,2.9,home_team.hfa,-8.8,projected_margin_home,-8.799999999999999,-1.7763568394002505e-15,Louisville -8.8,Louisville -8.8,
7,2026-10-17,Charlotte,Temple,138.0,102.0,-32.4,-8.7,2.9,home_team.hfa,26.6,projected_margin_home,26.599999999999998,3.552713678800501e-15,Temple -26.6,Temple -26.6,
7,2026-10-17,Alabama,Tennessee,11.0,15.0,18.2,16.0,2.3,home_team.hfa,0.1,projected_margin_home,0.10000000000000053,-5.273559366969494e-16,Tennessee -0.1,Tennessee -0.1,
7,2026-10-17,Florida,Texas,19.0,6.0,14.9,23.7,3.0,home_team.hfa,11.8,projected_margin_home,11.799999999999999,1.7763568394002505e-15,Texas -11.8,Texas -11.8,
7,2026-10-17,The Citadel,Texas A&M,,9.0,,20.3,2.5,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
7,2026-10-17,Colorado State,Texas State,99.0,89.0,-8.3,-5.9,2.3,home_team.hfa,4.7,projected_margin_home,4.7,0.0,Texas State -4.7,Texas State -4.7,
7,2026-10-17,Arizona State,Texas Tech,42.0,7.0,6.4,23.1,3.2,home_team.hfa,19.9,projected_margin_home,19.900000000000002,-3.552713678800501e-15,Texas Tech -19.9,Texas Tech -19.9,
7,2026-10-17,Wisconsin,UCLA,61.0,46.0,1.8,5.1,1.7,home_team.hfa,5.0,projected_margin_home,5.0,0.0,UCLA -5.0,UCLA -5.0,
7,2026-10-17,Louisiana Tech,UL-Monroe,99.0,132.0,-8.3,-24.3,1.5,home_team.hfa,-14.5,projected_margin_home,-14.5,0.0,Louisiana Tech -14.5,Louisiana Tech -14.5,
7,2026-10-17,San Jose State,UTEP,122.0,129.0,-15.5,-20.5,2.5,home_team.hfa,-2.5,projected_margin_home,-2.5,0.0,San Jose State -2.5,San Jose State -2.5,
7,2026-10-17,Navy,UTSA,63.0,73.0,1.1,-1.5,2.0,home_team.hfa,-0.6,projected_margin_home,-0.6000000000000001,1.1102230246251565e-16,Navy -0.6,Navy -0.6,
7,2026-10-17,Arkansas,Vanderbilt,47.0,31.0,5.0,10.0,0.9,home_team.hfa,5.9,projected_margin_home,5.9,0.0,Vanderbilt -5.9,Vanderbilt -5.9,
7,2026-10-17,Georgia Tech,Virginia Tech,43.0,32.0,6.0,9.4,2.3,home_team.hfa,5.7,projected_margin_home,5.7,0.0,Virginia Tech -5.7,Virginia Tech -5.7,
7,2026-10-17,Cincinnati,West Virginia,50.0,66.0,4.5,0.8,3.4,home_team.hfa,-0.3,projected_margin_home,-0.30000000000000027,2.7755575615628914e-16,Cincinnati -0.3,Cincinnati -0.3,
7,2026-10-17,Northern Illinois,Wyoming,125.0,106.0,-18.2,-9.6,3.0,home_team.hfa,11.6,projected_margin_home,11.6,0.0,Wyoming -11.6,Wyoming -11.6,
8,2026-10-20,Missouri State,Delaware,126.0,114.0,-18.7,-13.0,2.5,home_team.hfa,8.2,projected_margin_home,8.2,0.0,Delaware -8.2,Delaware -8.2,
8,2026-10-20,Middle Tennessee,Florida International,135.0,118.0,-26.0,-13.7,1.8,home_team.hfa,14.1,projected_margin_home,14.100000000000001,-1.7763568394002505e-15,Florida International -14.1,Florida International -14.1,
8,2026-10-20,South Alabama,Marshall,115.0,92.0,-13.3,-6.4,1.3,home_team.hfa,8.2,projected_margin_home,8.200000000000001,-1.7763568394002505e-15,Marshall -8.2,Marshall -8.2,
8,2026-10-21,Liberty,Kennesaw State,92.0,105.0,-6.4,-9.3,2.5,home_team.hfa,-0.4,projected_margin_home,-0.40000000000000036,3.3306690738754696e-16,Liberty -0.4,Liberty -0.4,
8,2026-10-21,New Mexico State,Sam Houston,123.0,136.0,-16.4,-26.3,2.5,home_team.hfa,-7.4,projected_margin_home,-7.400000000000002,1.7763568394002505e-15,New Mexico State -7.4,New Mexico State -7.4,
8,2026-10-22,James Madison,Appalachian State,77.0,111.0,-2.1,-12.1,1.8,home_team.hfa,-8.2,projected_margin_home,-8.2,0.0,James Madison -8.2,James Madison -8.2,
8,2026-10-22,East Carolina,Memphis,76.0,70.0,-2.0,-1.1,2.5,home_team.hfa,3.4,projected_margin_home,3.4,0.0,Memphis -3.4,Memphis -3.4,
8,2026-10-23,Army,Tulsa,83.0,96.0,-3.0,-7.6,0.7,home_team.hfa,-3.9,projected_margin_home,-3.8999999999999995,-4.440892098500626e-16,Army -3.9,Army -3.9,
8,2026-10-24,Texas A&M,Alabama,9.0,11.0,20.3,18.2,3.2,home_team.hfa,1.1,projected_margin_home,1.0999999999999988,1.3322676295501878e-15,Alabama -1.1,Alabama -1.1,
8,2026-10-24,Iowa State,Arizona,64.0,30.0,1.0,10.2,2.7,home_team.hfa,11.9,projected_margin_home,11.899999999999999,1.7763568394002505e-15,Arizona -11.9,Arizona -11.9,
8,2026-10-24,Kansas State,Arizona State,29.0,42.0,10.4,6.4,2.2,home_team.hfa,-1.8,projected_margin_home,-1.7999999999999998,-2.220446049250313e-16,Kansas State -1.8,Kansas State -1.8,
8,2026-10-24,Georgia State,Arkansas State,133.0,101.0,-25.1,-8.5,2.9,home_team.hfa,19.5,projected_margin_home,19.5,0.0,Arkansas State -19.5,Arkansas State -19.5,
8,2026-10-24,LSU,Auburn,10.0,26.0,20.2,11.2,2.6,home_team.hfa,-6.4,projected_margin_home,-6.4,0.0,LSU -6.4,LSU -6.4,
8,2026-10-24,Sacramento State,Ball State,130.0,134.0,-22.7,-25.2,1.5,home_team.hfa,-1.0,projected_margin_home,-1.0,0.0,Sacramento State -1.0,Sacramento State -1.0,
8,2026-10-24,Bowling Green,Buffalo,115.0,110.0,-13.3,-11.9,2.8,home_team.hfa,4.2,projected_margin_home,4.2,0.0,Buffalo -4.2,Buffalo -4.2,
8,2026-10-24,BYU,Central Florida,18.0,60.0,15.5,2.3,2.7,home_team.hfa,-10.5,projected_margin_home,-10.5,0.0,BYU -10.5,BYU -10.5,
8,2026-10-24,Miami-OH,Central Michigan,81.0,113.0,-2.9,-12.4,1.7,home_team.hfa,-7.8,projected_margin_home,-7.8,0.0,Miami-OH -7.8,Miami-OH -7.8,
8,2026-10-24,Texas Tech,Cincinnati,7.0,50.0,23.1,4.5,2.1,home_team.hfa,-16.5,projected_margin_home,-16.5,0.0,Texas Tech -16.5,Texas Tech -16.5,
8,2026-10-24,Virginia Tech,Clemson,32.0,23.0,9.4,12.8,2.5,home_team.hfa,5.9,projected_margin_home,5.9,0.0,Clemson -5.9,Clemson -5.9,
8,2026-10-24,San Diego State,Colorado State,71.0,99.0,-1.3,-8.3,2.0,home_team.hfa,-5.0,projected_margin_home,-5.000000000000001,8.881784197001252e-16,San Diego State -5.0,San Diego State -5.0,
8,2026-10-24,Massachusetts,Connecticut,137.0,107.0,-30.9,-11.2,1.9,home_team.hfa,21.6,projected_margin_home,21.599999999999998,3.552713678800501e-15,Connecticut -21.6,Connecticut -21.6,
8,2026-10-24,Rice,Florida Atlantic,120.0,94.0,-14.7,-7.1,1.8,home_team.hfa,9.4,projected_margin_home,9.4,0.0,Florida Atlantic -9.4,Florida Atlantic -9.4,
8,2026-10-24,Boston College,Georgia Tech,73.0,43.0,-1.5,6.0,1.4,home_team.hfa,8.9,projected_margin_home,8.9,0.0,Georgia Tech -8.9,Georgia Tech -8.9,
8,2026-10-24,Oregon,Illinois,2.0,33.0,28.3,9.3,1.5,home_team.hfa,-17.5,projected_margin_home,-17.5,0.0,Oregon -17.5,Oregon -17.5,
8,2026-10-24,Baylor,Kansas,50.0,56.0,4.5,3.7,2.4,home_team.hfa,1.6,projected_margin_home,1.6,0.0,Kansas -1.6,Kansas -1.6,
8,2026-10-24,Akron,Kent State,127.0,128.0,-19.5,-20.1,2.1,home_team.hfa,1.5,projected_margin_home,1.4999999999999987,1.3322676295501878e-15,Kent State -1.5,Kent State -1.5,
8,2026-10-24,Vanderbilt,Kentucky,31.0,53.0,10.0,3.8,2.7,home_team.hfa,-3.5,projected_margin_home,-3.5,0.0,Vanderbilt -3.5,Vanderbilt -3.5,
8,2026-10-24,Old Dominion,Louisiana Tech,88.0,99.0,-5.8,-8.3,2.4,home_team.hfa,-0.1,projected_margin_home,-0.10000000000000098,9.71445146547012e-16,Old Dominion -0.1,Old Dominion -0.1,
8,2026-10-24,Pittsburgh,Miami-FL,41.0,8.0,6.5,21.0,1.7,home_team.hfa,16.2,projected_margin_home,16.2,0.0,Miami-FL -16.2,Miami-FL -16.2,
8,2026-10-24,Indiana,Michigan,5.0,14.0,24.5,16.1,2.9,home_team.hfa,-5.5,projected_margin_home,-5.499999999999998,-1.7763568394002505e-15,Indiana -5.5,Indiana -5.5,
8,2026-10-24,Iowa,Minnesota,22.0,45.0,13.6,5.2,2.4,home_team.hfa,-6.0,projected_margin_home,-5.999999999999998,-1.7763568394002505e-15,Iowa -6.0,Iowa -6.0,
8,2026-10-24,Oklahoma,Mississippi State,12.0,52.0,17.2,3.9,2.6,home_team.hfa,-10.7,projected_margin_home,-10.7,0.0,Oklahoma -10.7,Oklahoma -10.7,
8,2026-10-24,North Texas,Navy,109.0,63.0,-11.8,1.1,2.6,home_team.hfa,15.5,projected_margin_home,15.5,0.0,Navy -15.5,Navy -15.5,
8,2026-10-24,San Jose State,Nevada,122.0,112.0,-15.5,-12.2,2.1,home_team.hfa,5.4,projected_margin_home,5.4,0.0,Nevada -5.4,Nevada -5.4,
8,2026-10-24,North Dakota State,New Mexico,72.0,68.0,-1.4,-0.5,0.9,home_team.hfa,1.8,projected_margin_home,1.7999999999999998,2.220446049250313e-16,New Mexico -1.8,New Mexico -1.8,
8,2026-10-24,Syracuse,North Carolina,69.0,53.0,-0.7,3.8,2.5,home_team.hfa,7.0,projected_margin_home,7.0,0.0,North Carolina -7.0,North Carolina -7.0,
8,2026-10-24,Hawaii,Northern Illinois,84.0,125.0,-3.9,-18.2,1.1,home_team.hfa,-13.2,projected_margin_home,-13.2,0.0,Hawaii -13.2,Hawaii -13.2,
8,2026-10-24,Rutgers,Northwestern,61.0,49.0,1.8,4.6,2.1,home_team.hfa,4.9,projected_margin_home,4.9,0.0,Northwestern -4.9,Northwestern -4.9,
8,2026-10-24,Eastern Michigan,Ohio,121.0,117.0,-15.0,-13.6,2.9,home_team.hfa,4.3,projected_margin_home,4.300000000000001,-8.881784197001252e-16,Ohio -4.3,Ohio -4.3,
8,2026-10-24,Colorado,Oklahoma State,65.0,38.0,0.9,7.1,2.8,home_team.hfa,9.0,projected_margin_home,9.0,0.0,Oklahoma State -9.0,Oklahoma State -9.0,
8,2026-10-24,California,SMU,56.0,28.0,3.7,10.9,3.4,home_team.hfa,10.6,projected_margin_home,10.6,0.0,SMU -10.6,SMU -10.6,
8,2026-10-24,Tennessee,South Carolina,15.0,24.0,16.0,12.1,2.3,home_team.hfa,-1.6,projected_margin_home,-1.6000000000000005,4.440892098500626e-16,Tennessee -1.6,Tennessee -1.6,
8,2026-10-24,Louisiana,Southern Miss,104.0,131.0,-9.1,-23.3,2.1,home_team.hfa,-12.1,projected_margin_home,-12.100000000000001,1.7763568394002505e-15,Louisiana -12.1,Louisiana -12.1,
8,2026-10-24,NC State,Stanford,48.0,75.0,4.9,-1.9,1.4,home_team.hfa,-5.4,projected_margin_home,-5.4,0.0,NC State -5.4,NC State -5.4,
8,2026-10-24,West Virginia,TCU,66.0,34.0,0.8,9.1,2.2,home_team.hfa,10.5,projected_margin_home,10.5,0.0,TCU -10.5,TCU -10.5,
8,2026-10-24,Ole Miss,Texas,16.0,6.0,15.9,23.7,3.0,home_team.hfa,10.8,projected_margin_home,10.799999999999999,1.7763568394002505e-15,Texas -10.8,Texas -10.8,
8,2026-10-24,Utah State,Texas State,97.0,89.0,-7.7,-5.9,2.3,home_team.hfa,4.1,projected_margin_home,4.1,0.0,Texas State -4.1,Texas State -4.1,
8,2026-10-24,Western Michigan,Toledo,95.0,108.0,-7.2,-11.5,2.6,home_team.hfa,-1.7,projected_margin_home,-1.6999999999999997,-2.220446049250313e-16,Western Michigan -1.7,Western Michigan -1.7,
8,2026-10-24,UL-Monroe,Troy,132.0,90.0,-24.3,-6.0,1.7,home_team.hfa,20.0,projected_margin_home,20.0,0.0,Troy -20.0,Troy -20.0,
8,2026-10-24,UTSA,Tulane,73.0,87.0,-1.5,-5.5,3.1,home_team.hfa,-0.9,projected_margin_home,-0.8999999999999999,-1.1102230246251565e-16,UTSA -0.9,UTSA -0.9,
8,2026-10-24,Michigan State,UCLA,67.0,46.0,0.4,5.1,1.7,home_team.hfa,6.4,projected_margin_home,6.3999999999999995,8.881784197001252e-16,UCLA -6.4,UCLA -6.4,
8,2026-10-24,Houston,Utah,36.0,25.0,8.2,11.9,3.3,home_team.hfa,7.0,projected_margin_home,7.000000000000001,-8.881784197001252e-16,Utah -7.0,Utah -7.0,
8,2026-10-24,Duke,Virginia,44.0,40.0,5.7,6.6,3.3,home_team.hfa,4.2,projected_margin_home,4.199999999999999,8.881784197001252e-16,Virginia -4.2,Virginia -4.2,
8,2026-10-24,Boise State,Washington State,39.0,85.0,6.8,-5.3,3.3,home_team.hfa,-8.8,projected_margin_home,-8.8,0.0,Boise State -8.8,Boise State -8.8,
8,2026-10-24,USC,Wisconsin,13.0,61.0,16.8,1.8,2.0,home_team.hfa,-13.0,projected_margin_home,-13.0,0.0,USC -13.0,USC -13.0,
8,2026-10-24,Air Force,Wyoming,79.0,106.0,-2.4,-9.6,3.0,home_team.hfa,-4.2,projected_margin_home,-4.199999999999999,-8.881784197001252e-16,Air Force -4.2,Air Force -4.2,
9,2026-10-27,Sam Houston,Missouri State,136.0,126.0,-26.3,-18.7,2.5,home_team.hfa,10.1,projected_margin_home,10.100000000000001,-1.7763568394002505e-15,Missouri State -10.1,Missouri State -10.1,
9,2026-10-27,Delaware,Western Kentucky,114.0,85.0,-13.0,-5.3,2.8,home_team.hfa,10.5,projected_margin_home,10.5,0.0,Western Kentucky -10.5,Western Kentucky -10.5,
9,2026-10-28,Kennesaw State,Middle Tennessee,105.0,135.0,-9.3,-26.0,3.2,home_team.hfa,-13.5,projected_margin_home,-13.5,0.0,Kennesaw State -13.5,Kennesaw State -13.5,
9,2026-10-28,Jacksonville State,New Mexico State,97.0,123.0,-7.7,-16.4,3.0,home_team.hfa,-5.7,projected_margin_home,-5.699999999999999,-8.881784197001252e-16,Jacksonville State -5.7,Jacksonville State -5.7,
9,2026-10-29,Troy,James Madison,90.0,77.0,-6.0,-2.1,2.7,home_team.hfa,6.6,projected_margin_home,6.6,0.0,James Madison -6.6,James Madison -6.6,
9,2026-10-29,Florida Atlantic,North Texas,94.0,109.0,-7.1,-11.8,2.9,home_team.hfa,-1.8,projected_margin_home,-1.8000000000000012,1.1102230246251565e-15,Florida Atlantic -1.8,Florida Atlantic -1.8,
9,2026-10-30,Baylor,Central Florida,50.0,60.0,4.5,2.3,2.7,home_team.hfa,0.5,projected_margin_home,0.5,0.0,Central Florida -0.5,Central Florida -0.5,
9,2026-10-30,Tulane,Charlotte,87.0,138.0,-5.5,-32.4,1.7,home_team.hfa,-25.2,projected_margin_home,-25.2,0.0,Tulane -25.2,Tulane -25.2,
9,2026-10-30,Kent State,Sacramento State,128.0,130.0,-20.1,-22.7,2.5,home_team.hfa,-0.1,projected_margin_home,-0.09999999999999787,-2.1371793224034263e-15,Kent State -0.1,Kent State -0.1,
9,2026-10-31,Connecticut,Air Force,107.0,79.0,-11.2,-2.4,3.2,home_team.hfa,12.0,projected_margin_home,12.0,0.0,Air Force -12.0,Air Force -12.0,
9,2026-10-31,Missouri,Arkansas,20.0,47.0,14.8,5.0,2.4,home_team.hfa,-7.4,projected_margin_home,-7.4,0.0,Missouri -7.4,Missouri -7.4,
9,2026-10-31,Arizona State,BYU,42.0,18.0,6.4,15.5,2.1,home_team.hfa,11.2,projected_margin_home,11.2,0.0,BYU -11.2,BYU -11.2,
9,2026-10-31,Texas State,Boise State,89.0,39.0,-5.9,6.8,2.8,home_team.hfa,15.5,projected_margin_home,15.5,0.0,Boise State -15.5,Boise State -15.5,
9,2026-10-31,Utah,Cincinnati,25.0,50.0,11.9,4.5,2.1,home_team.hfa,-5.3,projected_margin_home,-5.300000000000001,8.881784197001252e-16,Utah -5.3,Utah -5.3,
9,2026-10-31,Kansas State,Colorado,29.0,65.0,10.4,0.9,2.6,home_team.hfa,-6.9,projected_margin_home,-6.9,0.0,Kansas State -6.9,Kansas State -6.9,
9,2026-10-31,Boston College,Duke,73.0,44.0,-1.5,5.7,3.2,home_team.hfa,10.4,projected_margin_home,10.4,0.0,Duke -10.4,Duke -10.4,
9,2026-10-31,Temple,East Carolina,102.0,76.0,-8.7,-2.0,1.9,home_team.hfa,8.6,projected_margin_home,8.6,0.0,East Carolina -8.6,East Carolina -8.6,
9,2026-10-31,Clemson,Florida State,23.0,35.0,12.8,8.8,1.9,home_team.hfa,-2.1,projected_margin_home,-2.1,0.0,Clemson -2.1,Clemson -2.1,
9,2026-10-31,Oregon State,Fresno State,91.0,78.0,-6.3,-2.3,2.7,home_team.hfa,6.7,projected_margin_home,6.7,0.0,Fresno State -6.7,Fresno State -6.7,
9,2026-10-31,Florida,Georgia,19.0,4.0,14.9,25.5,1.8,home_team.hfa,10.6,projected_margin_home,12.4,-1.8000000000000007,Georgia -10.6,Georgia -12.4,
9,2026-10-31,Appalachian State,Georgia Southern,111.0,103.0,-12.1,-8.9,3.6,home_team.hfa,6.8,projected_margin_home,6.799999999999999,8.881784197001252e-16,Georgia Southern -6.8,Georgia Southern -6.8,
9,2026-10-31,Coastal Carolina,Georgia State,119.0,133.0,-13.8,-25.1,1.7,home_team.hfa,-9.6,projected_margin_home,-9.600000000000001,1.7763568394002505e-15,Coastal Carolina -9.6,Coastal Carolina -9.6,
9,2026-10-31,Minnesota,Indiana,45.0,5.0,5.2,24.5,1.9,home_team.hfa,21.2,projected_margin_home,21.2,0.0,Indiana -21.2,Indiana -21.2,
9,2026-10-31,Wisconsin,Iowa,61.0,22.0,1.8,13.6,2.4,home_team.hfa,14.2,projected_margin_home,14.2,0.0,Iowa -14.2,Iowa -14.2,
9,2026-10-31,Oklahoma State,Iowa State,38.0,64.0,7.1,1.0,2.7,home_team.hfa,-3.4,projected_margin_home,-3.3999999999999995,-4.440892098500626e-16,Oklahoma State -3.4,Oklahoma State -3.4,
9,2026-10-31,Florida International,Liberty,118.0,92.0,-13.7,-6.4,3.5,home_team.hfa,10.8,projected_margin_home,10.799999999999999,1.7763568394002505e-15,Liberty -10.8,Liberty -10.8,
9,2026-10-31,Stanford,Louisville,75.0,27.0,-1.9,11.0,2.9,home_team.hfa,15.8,projected_margin_home,15.8,0.0,Louisville -15.8,Louisville -15.8,
9,2026-10-31,Illinois,Maryland,33.0,53.0,9.3,3.8,2.3,home_team.hfa,-3.2,projected_margin_home,-3.200000000000001,8.881784197001252e-16,Illinois -3.2,Illinois -3.2,
9,2026-10-31,Army,Memphis,83.0,70.0,-3.0,-1.1,2.5,home_team.hfa,4.4,projected_margin_home,4.4,0.0,Memphis -4.4,Memphis -4.4,
9,2026-10-31,California,NC State,56.0,48.0,3.7,4.9,3.1,home_team.hfa,4.3,projected_margin_home,4.300000000000001,-8.881784197001252e-16,NC State -4.3,NC State -4.3,
9,2026-10-31,Notre Dame,Navy,3.0,63.0,25.8,1.1,2.6,home_team.hfa,-24.7,projected_margin_home,-22.099999999999998,-2.6000000000000014,Notre Dame -24.7,Notre Dame -22.1,
9,2026-10-31,Washington,Nebraska,21.0,37.0,14.5,7.7,1.5,home_team.hfa,-5.3,projected_margin_home,-5.3,0.0,Washington -5.3,Washington -5.3,
9,2026-10-31,Miami-FL,North Carolina,8.0,53.0,21.0,3.8,2.5,home_team.hfa,-14.7,projected_margin_home,-14.7,0.0,Miami-FL -14.7,Miami-FL -14.7,
9,2026-10-31,UTEP,North Dakota State,129.0,72.0,-20.5,-1.4,2.5,home_team.hfa,21.6,projected_margin_home,21.6,0.0,North Dakota State -21.6,North Dakota State -21.6,
9,2026-10-31,South Carolina,Oklahoma,24.0,12.0,12.1,17.2,3.3,home_team.hfa,8.4,projected_margin_home,8.399999999999999,1.7763568394002505e-15,Oklahoma -8.4,Oklahoma -8.4,
9,2026-10-31,Marshall,Old Dominion,92.0,88.0,-6.4,-5.8,1.7,home_team.hfa,2.3,projected_margin_home,2.3000000000000007,-8.881784197001252e-16,Old Dominion -2.3,Old Dominion -2.3,
9,2026-10-31,Auburn,Ole Miss,26.0,16.0,11.2,15.9,2.4,home_team.hfa,7.1,projected_margin_home,7.100000000000001,-1.7763568394002505e-15,Ole Miss -7.1,Ole Miss -7.1,
9,2026-10-31,Northwestern,Oregon,49.0,2.0,4.6,28.3,2.5,home_team.hfa,26.2,projected_margin_home,26.200000000000003,-3.552713678800501e-15,Oregon -26.2,Oregon -26.2,
9,2026-10-31,Purdue,Penn State,81.0,17.0,-2.9,15.7,3.4,home_team.hfa,22.0,projected_margin_home,21.999999999999996,3.552713678800501e-15,Penn State -22.0,Penn State -22.0,
9,2026-10-31,Georgia Tech,Pittsburgh,43.0,41.0,6.0,6.5,1.9,home_team.hfa,2.4,projected_margin_home,2.4,0.0,Pittsburgh -2.4,Pittsburgh -2.4,
9,2026-10-31,Michigan,Rutgers,14.0,61.0,16.1,1.8,2.1,home_team.hfa,-12.2,projected_margin_home,-12.200000000000001,1.7763568394002505e-15,Michigan -12.2,Michigan -12.2,
9,2026-10-31,Washington State,San Diego State,85.0,71.0,-5.3,-1.3,1.9,home_team.hfa,5.9,projected_margin_home,5.9,0.0,San Diego State -5.9,San Diego State -5.9,
