test,case,threshold,role,games,ats_w,ats_l,ats_p,avg_ats_margin,avg_spread,median_spread,ats_pct,ats_record,spread_bucket,abs_avg_ats_margin
percentile_top40_bottom40_overall_high_low_spread_bucket,overall_high_low,top40_bottom40,Underdog,16,8,8,0,-0.17916666666666659,4.570833333333334,4.083333333333333,0.5,8-8-0,underdog_1_to_7,0.17916666666666659
def_vs_off_gap_gap_10_spread_bucket,def_vs_off_gap,gap_10+,Underdog,16,8,8,0,-0.22916666666666652,11.395833333333334,11.083333333333334,0.5,8-8-0,underdog_8_to_14,0.22916666666666652
percentile_top25_bottom25_overall_high_low_spread_bucket,overall_high_low,top25_bottom25,Favorite,16,8,8,0,-0.44427083333333317,-31.319270833333334,-31.166666666666664,0.5,8-8-0,favorite_22plus,0.44427083333333317
percentile_top30_bottom30_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top30_bottom30,Favorite,16,6,9,1,-0.784375,-4.846875,-5.916666666666666,0.4,6-9-1,favorite_1_to_7,0.784375
percentile_top33_bottom33_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top33_bottom33,Favorite,16,6,9,1,-0.784375,-4.846875,-5.916666666666666,0.4,6-9-1,favorite_1_to_7,0.784375
percentile_top35_bottom35_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top35_bottom35,Favorite,16,6,9,1,-0.784375,-4.846875,-5.916666666666666,0.4,6-9-1,favorite_1_to_7,0.784375
percentile_top35_bottom35_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top35_bottom35,Favorite,16,7,9,0,-1.9401041666666667,-17.752604166666668,-17.645833333333336,0.4375,7-9-0,favorite_15_to_21,1.9401041666666667
percentile_top35_bottom35_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top35_bottom35,Underdog,16,7,9,0,-2.1364583333333327,3.6135416666666664,2.95,0.4375,7-9-0,underdog_1_to_7,2.1364583333333327
percentile_top33_bottom33_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top33_bottom33,Favorite,16,6,10,0,-5.616666666666667,-18.804166666666667,-18.666666666666668,0.375,6-10-0,favorite_15_to_21,5.616666666666667
percentile_top40_bottom40_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top40_bottom40,Favorite,15,9,6,0,2.805,-11.195,-11.5,0.6,9-6-0,favorite_8_to_14,2.805
overall_gap_gap_20_spread_bucket,overall_gap,gap_20+,Favorite,15,8,7,0,0.8611111111111107,-18.805555555555554,-18.666666666666668,0.5333333333333333,8-7-0,favorite_15_to_21,0.8611111111111107
percentile_top33_bottom33_overall_high_low_spread_bucket,overall_high_low,top33_bottom33,Favorite,15,8,7,0,-0.13888888888888928,-18.07222222222222,-17.666666666666668,0.5333333333333333,8-7-0,favorite_15_to_21,0.13888888888888928
percentile_top35_bottom35_overall_high_low_spread_bucket,overall_high_low,top35_bottom35,Favorite,15,8,7,0,-0.13888888888888928,-18.07222222222222,-17.666666666666668,0.5333333333333333,8-7-0,favorite_15_to_21,0.13888888888888928
percentile_top33_bottom33_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top33_bottom33,Underdog,15,7,8,0,-0.22333333333333308,3.3766666666666665,2.9,0.4666666666666667,7-8-0,underdog_1_to_7,0.22333333333333308
def_vs_off_gap_gap_20_spread_bucket,def_vs_off_gap,gap_20+,Favorite,15,7,8,0,-1.788888888888889,-18.12222222222222,-17.5,0.4666666666666667,7-8-0,favorite_15_to_21,1.788888888888889
percentile_top35_bottom35_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top35_bottom35,Underdog,15,7,8,0,-4.05,4.483333333333333,4.5,0.4666666666666667,7-8-0,underdog_1_to_7,4.05
percentile_top25_bottom25_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top25_bottom25,Favorite,14,8,6,0,2.4267857142857148,-32.35892857142857,-33.70833333333333,0.5714285714285714,8-6-0,favorite_22plus,2.4267857142857148
overall_gap_gap_10_spread_bucket,overall_gap,gap_10+,Underdog,14,9,4,1,2.1041666666666665,29.247023809523807,27.833333333333332,0.6923076923076923,9-4-1,underdog_22plus,2.1041666666666665
percentile_top25_bottom25_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top25_bottom25,Favorite,14,9,5,0,1.9803571428571431,-32.091071428571425,-31.166666666666664,0.6428571428571429,9-5-0,favorite_22plus,1.9803571428571431
percentile_top25_bottom25_offense_high_vs_def_low,offense_high_vs_def_low,top25_bottom25,Underdog,14,8,6,0,1.332142857142857,8.689285714285715,5.333333333333333,0.5714285714285714,8-6-0,,1.332142857142857
overall_gap_gap_20_spread_bucket,overall_gap,gap_20+,Favorite,14,6,7,1,0.37738095238095226,-4.194047619047619,-3.583333333333333,0.46153846153846156,6-7-1,favorite_1_to_7,0.37738095238095226
off_vs_def_gap_gap_30_spread_bucket,off_vs_def_gap,gap_30+,Favorite,14,7,7,0,-0.8928571428571433,-18.107142857142858,-17.666666666666668,0.5,7-7-0,favorite_15_to_21,0.8928571428571433
percentile_top25_bottom25_defense_high_vs_off_low,defense_high_vs_off_low,top25_bottom25,Underdog,14,4,9,1,-3.0952380952380953,11.547619047619047,6.5,0.3076923076923077,4-9-1,,3.0952380952380953
def_vs_off_gap_gap_10_spread_bucket,def_vs_off_gap,gap_10+,Underdog,14,6,8,0,-3.6404761904761904,18.35952380952381,18.5,0.42857142857142855,6-8-0,underdog_15_to_21,3.6404761904761904
percentile_top30_bottom30_overall_high_low_spread_bucket,overall_high_low,top30_bottom30,Favorite,14,4,9,1,-5.355952380952381,-4.641666666666667,-6.0,0.3076923076923077,4-9-1,favorite_1_to_7,5.355952380952381
percentile_top30_bottom30_overall_high_low,overall_high_low,top30_bottom30,Underdog,14,3,10,1,-5.794642857142857,11.991071428571429,8.75,0.23076923076923078,3-10-1,,5.794642857142857
def_vs_off_gap_gap_30_spread_bucket,def_vs_off_gap,gap_30+,Favorite,13,8,5,0,1.7000000000000002,-31.838461538461537,-29.166666666666668,0.6153846153846154,8-5-0,favorite_22plus,1.7000000000000002
percentile_top25_bottom25_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top25_bottom25,Favorite,13,5,7,1,-0.2628205128205129,-4.801282051282051,-5.833333333333333,0.4166666666666667,5-7-1,favorite_1_to_7,0.2628205128205129
percentile_top33_bottom33_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top33_bottom33,Favorite,13,6,7,0,-0.7596153846153849,-18.14423076923077,-17.666666666666668,0.46153846153846156,6-7-0,favorite_15_to_21,0.7596153846153849
percentile_top40_bottom40_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top40_bottom40,Underdog,13,5,7,1,-0.9442307692307694,28.825000000000003,28.333333333333332,0.4166666666666667,5-7-1,underdog_22plus,0.9442307692307694
overall_gap_gap_15_spread_bucket,overall_gap,gap_15+,Favorite,13,7,6,0,-3.0576923076923075,-11.51923076923077,-12.25,0.5384615384615384,7-6-0,favorite_8_to_14,3.0576923076923075
percentile_top33_bottom33_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top33_bottom33,Underdog,13,5,8,0,-5.83974358974359,4.467948717948718,4.5,0.38461538461538464,5-8-0,underdog_1_to_7,5.83974358974359
def_vs_off_gap_gap_15_spread_bucket,def_vs_off_gap,gap_15+,Favorite,13,6,7,0,-8.663461538461538,-11.89423076923077,-12.666666666666666,0.46153846153846156,6-7-0,favorite_8_to_14,8.663461538461538
percentile_top35_bottom35_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top35_bottom35,Favorite,12,7,5,0,3.145138888888889,-10.688194444444443,-10.666666666666668,0.5833333333333334,7-5-0,favorite_8_to_14,3.145138888888889
percentile_top30_bottom30_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top30_bottom30,Underdog,12,6,6,0,1.5541666666666665,3.6374999999999997,3.033333333333333,0.5,6-6-0,underdog_1_to_7,1.5541666666666665
percentile_top30_bottom30_overall_high_low_spread_bucket,overall_high_low,top30_bottom30,Favorite,12,6,6,0,1.1527777777777775,-18.430555555555557,-17.833333333333336,0.5,6-6-0,favorite_15_to_21,1.1527777777777775
off_vs_def_gap_gap_25_spread_bucket,off_vs_def_gap,gap_25+,Favorite,12,6,6,0,-0.6840277777777776,-11.017361111111112,-11.25,0.5,6-6-0,favorite_8_to_14,0.6840277777777776
overall_gap_gap_30_spread_bucket,overall_gap,gap_30+,Favorite,12,5,7,0,-2.463888888888888,-31.880555555555556,-31.166666666666664,0.4166666666666667,5-7-0,favorite_22plus,2.463888888888888
overall_gap_gap_25,overall_gap,gap_25+,Underdog,12,4,8,0,-3.3368055555555554,11.496527777777779,7.25,0.3333333333333333,4-8-0,,3.3368055555555554
percentile_top25_bottom25_overall_high_low_spread_bucket,overall_high_low,top25_bottom25,Favorite,12,4,7,1,-4.679166666666666,-4.345833333333333,-4.75,0.36363636363636365,4-7-1,favorite_1_to_7,4.679166666666666
overall_gap_gap_15_spread_bucket,overall_gap,gap_15+,Underdog,11,6,4,1,2.0871212121212124,29.905303030303028,31.666666666666668,0.6,6-4-1,underdog_22plus,2.0871212121212124
percentile_top25_bottom25_overall_high_low_spread_bucket,overall_high_low,top25_bottom25,Favorite,11,6,5,0,1.939393939393939,-18.151515151515152,-17.666666666666668,0.5454545454545454,6-5-0,favorite_15_to_21,1.939393939393939
def_vs_off_gap_gap_30_spread_bucket,def_vs_off_gap,gap_30+,Favorite,11,5,6,0,0.5075757575757577,-3.674242424242424,-2.5,0.45454545454545453,5-6-0,favorite_1_to_7,0.5075757575757577
percentile_top25_bottom25_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top25_bottom25,Favorite,11,4,7,0,0.25,-3.75,-3.5,0.36363636363636365,4-7-0,favorite_1_to_7,0.25
off_vs_def_gap_gap_15_spread_bucket,off_vs_def_gap,gap_15+,Underdog,11,6,5,0,-0.7045454545454546,26.75,25.25,0.5454545454545454,6-5-0,underdog_22plus,0.7045454545454546
def_vs_off_gap_gap_25_spread_bucket,def_vs_off_gap,gap_25+,Favorite,11,5,6,0,-1.8712121212121213,-17.87121212121212,-17.333333333333332,0.45454545454545453,5-6-0,favorite_15_to_21,1.8712121212121213
percentile_top40_bottom40_overall_high_low_spread_bucket,overall_high_low,top40_bottom40,Underdog,11,6,5,0,-2.3545454545454545,11.19090909090909,11.5,0.5454545454545454,6-5-0,underdog_8_to_14,2.3545454545454545
def_vs_off_gap_gap_25_spread_bucket,def_vs_off_gap,gap_25+,Underdog,11,5,6,0,-3.71969696969697,4.6439393939393945,5.166666666666667,0.45454545454545453,5-6-0,underdog_1_to_7,3.71969696969697
def_vs_off_gap_gap_20_spread_bucket,def_vs_off_gap,gap_20+,Favorite,11,5,6,0,-6.041666666666668,-11.950757575757576,-12.666666666666666,0.45454545454545453,5-6-0,favorite_8_to_14,6.041666666666668
percentile_top25_bottom25_overall_high_low,overall_high_low,top25_bottom25,Underdog,11,2,9,0,-6.049242424242423,10.950757575757576,7.333333333333333,0.18181818181818182,2-9-0,,6.049242424242423
percentile_top30_bottom30_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top30_bottom30,Underdog,11,4,7,0,-6.583333333333334,4.416666666666667,4.5,0.36363636363636365,4-7-0,underdog_1_to_7,6.583333333333334
percentile_top30_bottom30_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top30_bottom30,Favorite,11,2,9,0,-11.22121212121212,-19.13030303030303,-18.833333333333332,0.18181818181818182,2-9-0,favorite_15_to_21,11.22121212121212
overall_gap_gap_25_spread_bucket,overall_gap,gap_25+,Favorite,10,6,4,0,2.3666666666666663,-18.233333333333334,-17.833333333333336,0.6,6-4-0,favorite_15_to_21,2.3666666666666663
percentile_top40_bottom40_overall_high_low_spread_bucket,overall_high_low,top40_bottom40,Favorite,10,7,3,0,2.141666666666668,-11.458333333333332,-11.916666666666666,0.7,7-3-0,favorite_8_to_14,2.141666666666668
percentile_top40_bottom40_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top40_bottom40,Favorite,10,7,3,0,0.8916666666666664,-11.608333333333333,-12.208333333333332,0.7,7-3-0,favorite_8_to_14,0.8916666666666664
percentile_top35_bottom35_overall_high_low_spread_bucket,overall_high_low,top35_bottom35,Underdog,10,5,5,0,-1.9116666666666666,5.088333333333333,5.75,0.5,5-5-0,underdog_1_to_7,1.9116666666666666
percentile_top40_bottom40_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top40_bottom40,Underdog,10,3,7,0,-5.0649999999999995,11.135,11.75,0.3,3-7-0,underdog_8_to_14,5.0649999999999995
percentile_top40_bottom40_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top40_bottom40,Underdog,10,3,7,0,-9.225,11.775,12.0,0.3,3-7-0,underdog_8_to_14,9.225
percentile_top25_bottom25_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top25_bottom25,Underdog,9,6,3,0,4.9981481481481485,3.664814814814815,2.9,0.6666666666666666,6-3-0,underdog_1_to_7,4.9981481481481485
percentile_top33_bottom33_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top33_bottom33,Favorite,9,6,3,0,3.393518518518518,-10.162037037037036,-10.333333333333334,0.6666666666666666,6-3-0,favorite_8_to_14,3.393518518518518
def_vs_off_gap_gap_20_spread_bucket,def_vs_off_gap,gap_20+,Underdog,9,4,4,1,0.773148148148148,28.10648148148148,25.5,0.5,4-4-1,underdog_22plus,0.773148148148148
def_vs_off_gap_gap_30,def_vs_off_gap,gap_30+,Underdog,9,3,6,0,-0.5509259259259256,11.671296296296298,6.0,0.3333333333333333,3-6-0,,0.5509259259259256
percentile_top30_bottom30_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top30_bottom30,Favorite,9,4,5,0,-1.1851851851851858,-18.851851851851855,-18.666666666666668,0.4444444444444444,4-5-0,favorite_15_to_21,1.1851851851851858
def_vs_off_gap_gap_30_spread_bucket,def_vs_off_gap,gap_30+,Favorite,9,4,5,0,-1.9722222222222225,-17.194444444444443,-17.166666666666668,0.4444444444444444,4-5-0,favorite_15_to_21,1.9722222222222225
off_vs_def_gap_gap_25_spread_bucket,off_vs_def_gap,gap_25+,Underdog,9,3,6,0,-3.7851851851851848,11.214814814814815,10.333333333333334,0.3333333333333333,3-6-0,underdog_8_to_14,3.7851851851851848
off_vs_def_gap_gap_30_spread_bucket,off_vs_def_gap,gap_30+,Underdog,9,3,6,0,-4.029629629629628,4.192592592592593,2.9,0.3333333333333333,3-6-0,underdog_1_to_7,4.029629629629628
def_vs_off_gap_gap_15_spread_bucket,def_vs_off_gap,gap_15+,Underdog,9,4,5,0,-4.197222222222222,18.13611111111111,17.666666666666668,0.4444444444444444,4-5-0,underdog_15_to_21,4.197222222222222
overall_gap_gap_20_spread_bucket,overall_gap,gap_20+,Underdog,9,2,7,0,-6.083333333333333,4.583333333333333,4.5,0.2222222222222222,2-7-0,underdog_1_to_7,6.083333333333333
def_vs_off_gap_gap_15_spread_bucket,def_vs_off_gap,gap_15+,Underdog,8,5,3,0,4.895833333333333,12.020833333333334,12.666666666666666,0.625,5-3-0,underdog_8_to_14,4.895833333333333
off_vs_def_gap_gap_10_spread_bucket,off_vs_def_gap,gap_10+,Underdog,8,4,4,0,4.057291666666666,16.432291666666668,15.791666666666666,0.5,4-4-0,underdog_15_to_21,4.057291666666666
overall_gap_gap_15_spread_bucket,overall_gap,gap_15+,Underdog,8,5,3,0,1.7416666666666667,11.366666666666667,11.0,0.625,5-3-0,underdog_8_to_14,1.7416666666666667
percentile_top35_bottom35_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top35_bottom35,Underdog,8,3,4,1,-1.3989583333333333,28.726041666666667,28.416666666666664,0.42857142857142855,3-4-1,underdog_22plus,1.3989583333333333
percentile_top25_bottom25_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top25_bottom25,Favorite,8,3,5,0,-2.7500000000000004,-19.125,-18.666666666666668,0.375,3-5-0,favorite_15_to_21,2.7500000000000004
percentile_top33_bottom33_overall_high_low_spread_bucket,overall_high_low,top33_bottom33,Underdog,8,3,5,0,-4.139583333333333,5.110416666666667,5.75,0.375,3-5-0,underdog_1_to_7,4.139583333333333
percentile_top35_bottom35_overall_high_low_spread_bucket,overall_high_low,top35_bottom35,Underdog,8,3,5,0,-5.364583333333334,12.135416666666666,12.083333333333334,0.375,3-5-0,underdog_8_to_14,5.364583333333334
percentile_top40_bottom40_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top40_bottom40,Underdog,8,3,5,0,-6.201041666666667,18.423958333333335,18.666666666666668,0.375,3-5-0,underdog_15_to_21,6.201041666666667
percentile_top35_bottom35_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top35_bottom35,Underdog,8,3,5,0,-7.114583333333333,12.385416666666666,12.666666666666666,0.375,3-5-0,underdog_8_to_14,7.114583333333333
overall_gap_gap_25_spread_bucket,overall_gap,gap_25+,Favorite,7,4,3,0,5.44047619047619,-4.702380952380953,-6.0,0.5714285714285714,4-3-0,favorite_1_to_7,5.44047619047619
percentile_top40_bottom40_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top40_bottom40,Underdog,7,4,3,0,1.940476190476191,25.654761904761905,24.5,0.5714285714285714,4-3-0,underdog_22plus,1.940476190476191
percentile_top35_bottom35_overall_high_low_spread_bucket,overall_high_low,top35_bottom35,Favorite,7,5,2,0,0.8214285714285724,-11.75,-12.166666666666666,0.7142857142857143,5-2-0,favorite_8_to_14,0.8214285714285724
percentile_top30_bottom30_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top30_bottom30,Favorite,7,4,3,0,0.32738095238095255,-10.101190476190476,-10.333333333333334,0.5714285714285714,4-3-0,favorite_8_to_14,0.32738095238095255
percentile_top33_bottom33_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top33_bottom33,Underdog,7,3,3,1,-0.24166666666666664,29.758333333333333,28.5,0.5,3-3-1,underdog_22plus,0.24166666666666664
percentile_top33_bottom33_overall_high_low_spread_bucket,overall_high_low,top33_bottom33,Underdog,7,3,4,0,-3.345238095238096,12.226190476190476,12.333333333333334,0.42857142857142855,3-4-0,underdog_8_to_14,3.345238095238096
off_vs_def_gap_gap_20_spread_bucket,off_vs_def_gap,gap_20+,Underdog,7,3,4,0,-3.583333333333333,26.13095238095238,24.5,0.42857142857142855,3-4-0,underdog_22plus,3.583333333333333
percentile_top25_bottom25_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top25_bottom25,Underdog,7,2,5,0,-6.488095238095239,4.083333333333333,3.5,0.2857142857142857,2-5-0,underdog_1_to_7,6.488095238095239
overall_gap_gap_20_spread_bucket,overall_gap,gap_20+,Favorite,7,3,4,0,-7.595238095238095,-11.595238095238097,-12.666666666666666,0.42857142857142855,3-4-0,favorite_8_to_14,7.595238095238095
percentile_top35_bottom35_overall_high_low_spread_bucket,overall_high_low,top35_bottom35,Underdog,6,3,2,1,5.340277777777779,32.00694444444445,32.833333333333336,0.6,3-2-1,underdog_22plus,5.340277777777779
percentile_top40_bottom40_overall_high_low_spread_bucket,overall_high_low,top40_bottom40,Underdog,6,3,2,1,5.340277777777779,32.00694444444445,32.833333333333336,0.6,3-2-1,underdog_22plus,5.340277777777779
def_vs_off_gap_gap_25_spread_bucket,def_vs_off_gap,gap_25+,Favorite,6,4,2,0,2.1458333333333335,-12.1875,-12.791666666666668,0.6666666666666666,4-2-0,favorite_8_to_14,2.1458333333333335
off_vs_def_gap_gap_30_spread_bucket,off_vs_def_gap,gap_30+,Underdog,6,3,3,0,1.127777777777778,10.96111111111111,10.25,0.5,3-3-0,underdog_8_to_14,1.127777777777778
overall_gap_gap_30_spread_bucket,overall_gap,gap_30+,Favorite,6,3,3,0,-1.1111111111111114,-17.27777777777778,-17.416666666666664,0.5,3-3-0,favorite_15_to_21,1.1111111111111114
percentile_top25_bottom25_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top25_bottom25,Favorite,6,3,3,0,-1.8958333333333333,-10.395833333333334,-10.666666666666668,0.5,3-3-0,favorite_8_to_14,1.8958333333333333
percentile_top30_bottom30_overall_high_low_spread_bucket,overall_high_low,top30_bottom30,Underdog,6,2,4,0,-3.0416666666666665,5.125,5.75,0.3333333333333333,2-4-0,underdog_1_to_7,3.0416666666666665
off_vs_def_gap_gap_25_spread_bucket,off_vs_def_gap,gap_25+,Underdog,6,3,3,0,-3.0555555555555554,26.277777777777782,24.083333333333336,0.5,3-3-0,underdog_22plus,3.0555555555555554
overall_gap_gap_25_spread_bucket,overall_gap,gap_25+,Underdog,6,2,4,0,-3.4583333333333335,5.041666666666667,5.75,0.3333333333333333,2-4-0,underdog_1_to_7,3.4583333333333335
percentile_top35_bottom35_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top35_bottom35,Underdog,6,2,4,0,-5.497222222222223,11.33611111111111,11.75,0.3333333333333333,2-4-0,underdog_8_to_14,5.497222222222223
percentile_top33_bottom33_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top33_bottom33,Favorite,6,3,3,0,-5.847222222222222,-12.513888888888888,-12.791666666666668,0.5,3-3-0,favorite_8_to_14,5.847222222222222
percentile_top35_bottom35_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top35_bottom35,Favorite,6,3,3,0,-5.847222222222222,-12.513888888888888,-12.791666666666668,0.5,3-3-0,favorite_8_to_14,5.847222222222222
off_vs_def_gap_gap_30_spread_bucket,off_vs_def_gap,gap_30+,Favorite,6,2,4,0,-9.923611111111112,-11.090277777777779,-11.25,0.3333333333333333,2-4-0,favorite_8_to_14,9.923611111111112
percentile_top25_bottom25_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top25_bottom25,Favorite,6,0,6,0,-14.833333333333334,-18.0,-17.416666666666664,0.0,0-6-0,favorite_15_to_21,14.833333333333334
overall_gap_gap_20_spread_bucket,overall_gap,gap_20+,Underdog,5,3,2,0,4.483333333333333,11.883333333333335,11.833333333333334,0.6,3-2-0,underdog_8_to_14,4.483333333333333
percentile_top33_bottom33_overall_high_low_spread_bucket,overall_high_low,top33_bottom33,Underdog,5,2,2,1,1.8416666666666672,30.44166666666667,31.666666666666668,0.5,2-2-1,underdog_22plus,1.8416666666666672
def_vs_off_gap_gap_20_spread_bucket,def_vs_off_gap,gap_20+,Underdog,5,3,2,0,0.9499999999999993,12.15,12.166666666666666,0.6,3-2-0,underdog_8_to_14,0.9499999999999993
off_vs_def_gap_gap_15_spread_bucket,off_vs_def_gap,gap_15+,Underdog,5,2,3,0,0.48333333333333284,16.28333333333333,16.333333333333332,0.4,2-3-0,underdog_15_to_21,0.48333333333333284
off_vs_def_gap_gap_20_spread_bucket,off_vs_def_gap,gap_20+,Underdog,5,2,3,0,0.48333333333333284,16.28333333333333,16.333333333333332,0.4,2-3-0,underdog_15_to_21,0.48333333333333284
percentile_top30_bottom30_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top30_bottom30,Underdog,5,1,3,1,-1.5049999999999997,30.895,29.1,0.25,1-3-1,underdog_22plus,1.5049999999999997
def_vs_off_gap_gap_25_spread_bucket,def_vs_off_gap,gap_25+,Underdog,5,1,3,1,-3.1583333333333337,28.641666666666662,24.833333333333332,0.25,1-3-1,underdog_22plus,3.1583333333333337
percentile_top25_bottom25_overall_high_low_spread_bucket,overall_high_low,top25_bottom25,Underdog,5,1,4,0,-5.7,5.5,7.0,0.2,1-4-0,underdog_1_to_7,5.7
percentile_top33_bottom33_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top33_bottom33,Underdog,5,2,3,0,-8.05,12.35,12.166666666666666,0.4,2-3-0,underdog_8_to_14,8.05
def_vs_off_gap_gap_20_spread_bucket,def_vs_off_gap,gap_20+,Underdog,4,3,1,0,6.139583333333334,19.389583333333334,19.895833333333336,0.75,3-1-0,underdog_15_to_21,6.139583333333334
overall_gap_gap_20_spread_bucket,overall_gap,gap_20+,Underdog,4,3,1,0,3.302083333333334,29.052083333333336,27.666666666666668,0.75,3-1-0,underdog_22plus,3.302083333333334
percentile_top25_bottom25_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top25_bottom25,Favorite,4,3,1,0,3.1875,-12.8125,-12.791666666666668,0.75,3-1-0,favorite_8_to_14,3.1875
percentile_top30_bottom30_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top30_bottom30,Favorite,4,3,1,0,3.1875,-12.8125,-12.791666666666668,0.75,3-1-0,favorite_8_to_14,3.1875
def_vs_off_gap_gap_30_spread_bucket,def_vs_off_gap,gap_30+,Favorite,4,3,1,0,2.6041666666666665,-13.145833333333334,-13.416666666666668,0.75,3-1-0,favorite_8_to_14,2.6041666666666665
overall_gap_gap_30,overall_gap,gap_30+,Underdog,4,1,3,0,0.3333333333333337,6.583333333333334,7.083333333333334,0.25,1-3-0,,0.3333333333333337
overall_gap_gap_30_spread_bucket,overall_gap,gap_30+,Favorite,4,2,2,0,-0.8958333333333335,-4.395833333333334,-4.875,0.5,2-2-0,favorite_1_to_7,0.8958333333333335
percentile_top33_bottom33_overall_high_low_spread_bucket,overall_high_low,top33_bottom33,Favorite,4,3,1,0,-1.2083333333333326,-12.708333333333332,-12.833333333333332,0.75,3-1-0,favorite_8_to_14,1.2083333333333326
percentile_top30_bottom30_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top30_bottom30,Underdog,4,2,2,0,-1.395833333333334,12.854166666666666,12.666666666666666,0.5,2-2-0,underdog_8_to_14,1.395833333333334
def_vs_off_gap_gap_30_spread_bucket,def_vs_off_gap,gap_30+,Underdog,4,2,2,0,-1.8124999999999996,3.9375,3.75,0.5,2-2-0,underdog_1_to_7,1.8124999999999996
overall_gap_gap_25_spread_bucket,overall_gap,gap_25+,Favorite,4,2,2,0,-7.333333333333334,-11.583333333333334,-12.416666666666668,0.5,2-2-0,favorite_8_to_14,7.333333333333334
percentile_top30_bottom30_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top30_bottom30,Underdog,4,1,3,0,-7.5166666666666675,11.733333333333334,11.883333333333333,0.25,1-3-0,underdog_8_to_14,7.5166666666666675
percentile_top33_bottom33_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top33_bottom33,Underdog,4,1,3,0,-7.5166666666666675,11.733333333333334,11.883333333333333,0.25,1-3-0,underdog_8_to_14,7.5166666666666675
overall_gap_gap_10_spread_bucket,overall_gap,gap_10+,Underdog,4,0,4,0,-15.927083333333334,18.072916666666664,18.5,0.0,0-4-0,underdog_15_to_21,15.927083333333334
percentile_top30_bottom30_overall_high_low_spread_bucket,overall_high_low,top30_bottom30,Favorite,3,3,0,0,10.888888888888891,-13.111111111111109,-13.5,1.0,3-0-0,favorite_8_to_14,10.888888888888891
percentile_top25_bottom25_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top25_bottom25,Underdog,3,2,1,0,5.75,13.083333333333334,13.166666666666666,0.6666666666666666,2-1-0,underdog_8_to_14,5.75
def_vs_off_gap_gap_25_spread_bucket,def_vs_off_gap,gap_25+,Underdog,3,2,1,0,5.75,13.083333333333334,13.166666666666666,0.6666666666666666,2-1-0,underdog_8_to_14,5.75
percentile_top35_bottom35_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top35_bottom35,Underdog,3,2,1,0,4.1944444444444455,26.861111111111114,25.25,0.6666666666666666,2-1-0,underdog_22plus,4.1944444444444455
percentile_top40_bottom40_overall_high_low_spread_bucket,overall_high_low,top40_bottom40,Underdog,3,1,2,0,3.5972222222222214,17.26388888888889,16.5,0.3333333333333333,1-2-0,underdog_15_to_21,3.5972222222222214
