season,week,date,game_id,team,opponent,side,role,spread,spread_bucket,ats_margin,ats_result,team_overall,team_offense,team_defense,opp_overall,opp_offense,opp_defense,overall_gap,off_vs_def_gap,def_vs_off_gap,team_overall_pct,opp_overall_pct,team_offense_pct,opp_offense_pct,team_defense_pct,opp_defense_pct,case,threshold
2024,3,2024-09-14T23:00:00.000Z,401628361,Texas,UTSA,home,Favorite,-35.5,favorite_22plus,13.5,W,70.0,74.0,66.0,45.0,51.0,39.0,25.0,35.0,15.0,,,,,,,overall_gap,gap_15+
2024,3,2024-09-14T23:00:00.000Z,401640999,Jacksonville State,Eastern Michigan,away,Favorite,-1.0,favorite_1_to_7,-4.0,L,69.0,61.0,77.0,46.0,45.0,47.0,23.0,14.0,32.0,,,,,,,overall_gap,gap_15+
2024,3,2024-09-14T23:30:00.000Z,401628354,Georgia,Kentucky,away,Favorite,-22.5,favorite_22plus,-21.5,L,65.0,76.0,55.0,49.0,45.0,52.0,16.0,24.0,10.0,,,,,,,overall_gap,gap_15+
2024,3,2024-09-14T23:30:00.000Z,401636860,Baylor,Air Force,home,Favorite,-16.666666666666668,favorite_15_to_21,11.333333333333332,W,66.0,71.0,62.0,25.0,28.0,23.0,41.0,48.0,34.0,,,,,,,overall_gap,gap_15+
2024,3,2024-09-14T23:30:00.000Z,401628352,Auburn,New Mexico,home,Favorite,-25.833333333333332,favorite_22plus,0.16666666666666785,W,65.0,74.0,55.0,40.0,26.0,54.0,25.0,20.0,29.0,,,,,,,overall_gap,gap_15+
2024,3,2024-09-14T23:30:00.000Z,401636866,TCU,UCF,home,Favorite,-2.1666666666666665,favorite_1_to_7,-3.1666666666666665,L,71.0,63.0,78.0,49.0,38.0,60.0,22.0,3.0,40.0,,,,,,,overall_gap,gap_15+
2024,3,2024-09-15T00:00:00.000Z,401628478,Virginia,Maryland,home,Favorite,-1.1666666666666667,favorite_1_to_7,-15.166666666666666,L,76.0,85.0,68.0,45.0,40.0,51.0,31.0,34.0,28.0,,,,,,,overall_gap,gap_15+
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,home,Favorite,-18.666666666666668,favorite_15_to_21,2.333333333333332,W,73.0,79.0,66.0,46.0,49.0,43.0,27.0,36.0,17.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-21T00:00:00.000Z,401628485,Nebraska,Illinois,home,Favorite,-8.833333333333334,favorite_8_to_14,-15.833333333333334,L,77.0,76.0,78.0,62.0,58.0,65.0,15.0,11.0,20.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-21T16:00:00.000Z,401643791,Louisiana,Tulane,home,Underdog,1.5,underdog_1_to_7,-6.5,L,73.0,73.0,73.0,50.0,47.0,53.0,23.0,20.0,26.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-21T16:00:00.000Z,401645328,Rice,Army,away,Underdog,7.333333333333333,underdog_1_to_7,-15.666666666666668,L,73.0,62.0,84.0,47.0,58.0,37.0,26.0,25.0,26.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-21T16:45:00.000Z,401628364,Kentucky,Ohio,home,Favorite,-20.666666666666668,favorite_15_to_21,14.333333333333332,W,49.0,45.0,52.0,27.0,22.0,33.0,22.0,12.0,30.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,away,Favorite,-3.5,favorite_1_to_7,15.5,W,76.0,85.0,68.0,45.0,44.0,46.0,31.0,39.0,24.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-21T19:30:00.000Z,401628363,Auburn,Arkansas,home,Favorite,-2.5,favorite_1_to_7,-12.5,L,65.0,74.0,55.0,46.0,50.0,41.0,19.0,33.0,5.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-21T23:00:00.000Z,401635551,California,Florida State,away,Underdog,2.8333333333333335,underdog_1_to_7,-2.1666666666666665,L,73.0,79.0,66.0,58.0,56.0,60.0,15.0,19.0,10.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-21T23:00:00.000Z,401628491,Northwestern,Washington,away,Underdog,11.833333333333334,underdog_8_to_14,-7.166666666666666,L,76.0,64.0,88.0,36.0,19.0,52.0,40.0,12.0,69.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-21T23:00:00.000Z,401641037,Western Kentucky,Toledo,home,Underdog,2.3333333333333335,underdog_1_to_7,7.333333333333334,W,61.0,59.0,64.0,42.0,32.0,51.0,19.0,8.0,32.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-21T23:00:00.000Z,401641034,Sam Houston,New Mexico State,home,Favorite,-15.0,favorite_15_to_21,5.0,W,64.0,63.0,64.0,48.0,61.0,35.0,16.0,28.0,3.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-21T23:30:00.000Z,401628372,Texas A&M,Bowling Green,home,Favorite,-21.166666666666668,favorite_15_to_21,-15.166666666666668,L,72.0,77.0,67.0,48.0,52.0,45.0,24.0,32.0,15.0,,,,,,,overall_gap,gap_15+
2024,4,2024-09-22T00:00:00.000Z,401628371,Texas,UL Monroe,home,Favorite,-43.0,favorite_22plus,5.0,W,70.0,74.0,66.0,40.0,39.0,41.0,30.0,33.0,27.0,,,,,,,overall_gap,gap_15+
2025,1,2025-08-28T23:00:00.000Z,401762789,Wyoming,Akron,away,Favorite,-6.0,favorite_1_to_7,4.0,W,64.0,79.0,48.0,49.0,60.0,38.0,15.0,41.0,-12.0,,,,,,,overall_gap,gap_15+
2025,1,2025-08-28T23:00:00.000Z,401756848,UCF,Jacksonville State,home,Favorite,-19.166666666666668,favorite_15_to_21,-12.166666666666668,L,45.0,41.0,48.0,28.0,37.0,19.0,17.0,22.0,11.0,,,,,,,overall_gap,gap_15+
2025,1,2025-08-29T01:00:00.000Z,401762791,Wisconsin,Miami (OH),home,Favorite,-18.0,favorite_15_to_21,-1.0,L,64.0,67.0,62.0,32.0,15.0,49.0,32.0,18.0,47.0,,,,,,,overall_gap,gap_15+
2025,1,2025-08-30T19:30:00.000Z,401752807,Penn State,Nevada,home,Favorite,-44.166666666666664,favorite_22plus,-9.166666666666664,L,63.0,72.0,53.0,29.0,33.0,26.0,34.0,46.0,20.0,,,,,,,overall_gap,gap_15+
2025,1,2025-08-30T23:30:00.000Z,401752671,Clemson,LSU,home,Favorite,-4.833333333333333,favorite_1_to_7,-11.833333333333332,L,81.0,86.0,75.0,62.0,65.0,59.0,19.0,27.0,10.0,,,,,,,overall_gap,gap_15+
2025,1,2025-08-30T23:30:00.000Z,401752808,Michigan,New Mexico,home,Favorite,-35.166666666666664,favorite_22plus,-18.166666666666664,L,64.0,63.0,64.0,27.0,29.0,25.0,37.0,38.0,35.0,,,,,,,overall_gap,gap_15+
2025,1,2025-08-31T03:00:00.000Z,401752800,Utah,UCLA,away,Favorite,-6.5,favorite_1_to_7,26.5,W,61.0,72.0,51.0,43.0,53.0,33.0,18.0,39.0,-2.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T16:00:00.000Z,401754525,Baylor,SMU,away,Underdog,2.75,underdog_1_to_7,5.75,W,68.0,72.0,65.0,53.0,56.0,51.0,15.0,21.0,9.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T16:00:00.000Z,401752825,Illinois,Duke,away,Favorite,-2.5,favorite_1_to_7,23.5,W,76.0,78.0,75.0,58.0,60.0,56.0,18.0,22.0,15.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T16:00:00.000Z,401757227,Liberty,Jacksonville State,away,Favorite,-6.25,favorite_1_to_7,-16.25,L,66.0,61.0,72.0,28.0,37.0,19.0,38.0,42.0,35.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T19:30:00.000Z,401752818,Rutgers,Miami (OH),home,Favorite,-15.5,favorite_15_to_21,12.5,W,71.0,80.0,62.0,32.0,15.0,49.0,39.0,31.0,47.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,home,Favorite,-22.0,favorite_22plus,-8.0,L,68.0,65.0,71.0,38.0,45.0,30.0,30.0,35.0,26.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T19:30:00.000Z,401752686,Kentucky,Ole Miss,home,Underdog,7.75,underdog_8_to_14,0.75,W,60.0,63.0,56.0,42.0,39.0,45.0,18.0,18.0,17.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T19:30:00.000Z,401754637,Clemson,Troy,home,Favorite,-30.25,favorite_22plus,-19.25,L,81.0,86.0,75.0,66.0,64.0,68.0,15.0,18.0,11.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T19:30:00.000Z,401756881,Delaware,Colorado,away,Underdog,23.5,underdog_22plus,-0.5,L,65.0,54.0,76.0,50.0,44.0,55.0,15.0,-1.0,32.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T19:30:00.000Z,401762461,North Texas,Western Michigan,away,Favorite,-12.25,favorite_8_to_14,-9.25,L,53.0,43.0,64.0,37.0,24.0,49.0,16.0,-6.0,40.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T19:30:00.000Z,401762458,Navy,UAB,home,Favorite,-21.5,favorite_15_to_21,-7.5,L,63.0,73.0,52.0,39.0,38.0,40.0,24.0,33.0,14.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T23:00:00.000Z,401754527,North Carolina,Charlotte,away,Favorite,-15.75,favorite_15_to_21,1.25,W,53.0,52.0,54.0,30.0,18.0,41.0,23.0,11.0,36.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T23:00:00.000Z,401757232,Toledo,Western Kentucky,home,Favorite,-8.0,favorite_8_to_14,16.0,W,60.0,75.0,46.0,34.0,36.0,33.0,26.0,42.0,10.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T23:00:00.000Z,401756884,Houston,Rice,away,Favorite,-13.5,favorite_8_to_14,12.5,W,65.0,68.0,61.0,39.0,29.0,50.0,26.0,18.0,32.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-06T23:30:00.000Z,401752695,Vanderbilt,Virginia Tech,away,Underdog,2.0,underdog_1_to_7,26.0,W,70.0,68.0,73.0,54.0,52.0,56.0,16.0,12.0,21.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-07T01:00:00.000Z,401757229,New Mexico State,Tulsa,home,Underdog,3.25,underdog_1_to_7,10.25,W,65.0,69.0,61.0,47.0,42.0,52.0,18.0,17.0,19.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-07T02:15:00.000Z,401752948,San Diego State,Washington State,away,Underdog,2.25,underdog_1_to_7,-20.75,L,52.0,33.0,72.0,27.0,29.0,26.0,25.0,7.0,43.0,,,,,,,overall_gap,gap_15+
2025,2,2025-09-07T03:59:00.000Z,401757230,Hawai'i,Sam Houston,home,Favorite,-7.25,favorite_1_to_7,9.75,W,58.0,58.0,58.0,40.0,60.0,20.0,18.0,38.0,-2.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-12T23:30:00.000Z,401756893,Houston,Colorado,home,Favorite,-3.8333333333333335,favorite_1_to_7,12.166666666666666,W,65.0,68.0,61.0,50.0,44.0,55.0,15.0,13.0,17.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T02:00:00.000Z,401752837,UCLA,New Mexico,home,Favorite,-15.5,favorite_15_to_21,-40.5,L,43.0,53.0,33.0,27.0,29.0,25.0,16.0,28.0,4.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T16:00:00.000Z,401754623,Clemson,Georgia Tech,away,Favorite,-2.8333333333333335,favorite_1_to_7,-5.833333333333334,L,81.0,86.0,75.0,64.0,64.0,65.0,17.0,21.0,11.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T16:00:00.000Z,401761608,Troy,Memphis,home,Underdog,4.5,underdog_1_to_7,-16.5,L,66.0,64.0,68.0,39.0,45.0,33.0,27.0,31.0,23.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T16:00:00.000Z,401752703,Oklahoma,Temple,away,Favorite,-23.833333333333332,favorite_22plus,15.166666666666668,W,69.0,78.0,60.0,51.0,59.0,43.0,18.0,35.0,1.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T16:00:00.000Z,401752831,Northwestern,Oregon,home,Underdog,25.5,underdog_22plus,5.5,W,58.0,54.0,62.0,43.0,41.0,46.0,15.0,8.0,21.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T17:00:00.000Z,401752702,Missouri,Louisiana,home,Favorite,-27.5,favorite_22plus,14.5,W,60.0,44.0,76.0,41.0,41.0,41.0,19.0,3.0,35.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T19:30:00.000Z,401754638,Pittsburgh,West Virginia,away,Favorite,-6.833333333333333,favorite_1_to_7,-13.833333333333332,L,64.0,67.0,61.0,46.0,38.0,55.0,18.0,12.0,23.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T19:30:00.000Z,401752949,North Texas,Washington State,home,Favorite,-6.5,favorite_1_to_7,42.5,W,53.0,43.0,64.0,27.0,29.0,26.0,26.0,17.0,35.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T20:15:00.000Z,401752706,UTEP,Texas,away,Underdog,39.833333333333336,underdog_22plus,22.833333333333336,W,61.0,75.0,47.0,45.0,29.0,61.0,16.0,14.0,18.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T21:00:00.000Z,401757256,Liberty,Bowling Green,away,Favorite,-6.0,favorite_1_to_7,-16.0,L,66.0,61.0,72.0,38.0,45.0,30.0,28.0,31.0,27.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T21:00:00.000Z,401757258,Middle Tennessee,Nevada,away,Underdog,9.333333333333334,underdog_8_to_14,10.333333333333334,W,56.0,58.0,55.0,29.0,33.0,26.0,27.0,32.0,22.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T23:00:00.000Z,401752829,Illinois,Western Michigan,home,Favorite,-27.5,favorite_22plus,10.5,W,76.0,78.0,75.0,37.0,24.0,49.0,39.0,29.0,51.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T23:00:00.000Z,401752700,Arkansas,Ole Miss,away,Underdog,3.8333333333333335,underdog_1_to_7,-2.1666666666666665,L,57.0,65.0,49.0,42.0,39.0,45.0,15.0,20.0,10.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-13T23:30:00.000Z,401757257,New Mexico State,Louisiana Tech,away,Underdog,10.166666666666666,underdog_8_to_14,-24.833333333333336,L,65.0,69.0,61.0,48.0,50.0,45.0,17.0,24.0,11.0,,,,,,,overall_gap,gap_15+
2025,3,2025-09-14T00:00:00.000Z,401762465,Navy,Tulsa,away,Favorite,-13.666666666666666,favorite_8_to_14,5.333333333333334,W,63.0,73.0,52.0,47.0,42.0,52.0,16.0,21.0,10.0,,,,,,,overall_gap,gap_15+
2025,4,2025-09-20T16:00:00.000Z,401754537,Clemson,Syracuse,home,Favorite,-17.5,favorite_15_to_21,-30.5,L,81.0,86.0,75.0,50.0,37.0,62.0,31.0,24.0,38.0,,,,,,,overall_gap,gap_15+
2025,4,2025-09-20T16:00:00.000Z,401752708,Arkansas,Memphis,away,Favorite,-7.166666666666667,favorite_1_to_7,-8.166666666666668,L,57.0,65.0,49.0,39.0,45.0,33.0,18.0,32.0,4.0,,,,,,,overall_gap,gap_15+
2025,4,2025-09-20T16:00:00.000Z,401754642,Louisville,Bowling Green,home,Favorite,-26.166666666666668,favorite_22plus,-3.166666666666668,L,58.0,58.0,57.0,38.0,45.0,30.0,20.0,28.0,12.0,,,,,,,overall_gap,gap_15+
2025,4,2025-09-20T16:45:00.000Z,401752715,Tennessee,UAB,home,Favorite,-39.0,favorite_22plus,-7.0,L,58.0,49.0,67.0,39.0,38.0,40.0,19.0,9.0,29.0,,,,,,,overall_gap,gap_15+
2025,4,2025-09-20T19:00:00.000Z,401752841,Oregon State,Oregon,away,Underdog,34.0,underdog_22plus,0.0,P,62.0,57.0,66.0,43.0,41.0,46.0,19.0,11.0,25.0,,,,,,,overall_gap,gap_15+
2025,4,2025-09-20T19:30:00.000Z,401752848,Notre Dame,Purdue,home,Favorite,-24.5,favorite_22plus,1.5,W,57.0,49.0,66.0,32.0,27.0,37.0,25.0,12.0,39.0,,,,,,,overall_gap,gap_15+
2025,4,2025-09-20T19:30:00.000Z,401762820,Toledo,Western Michigan,away,Favorite,-12.666666666666666,favorite_8_to_14,-13.666666666666666,L,60.0,75.0,46.0,37.0,24.0,49.0,23.0,26.0,22.0,,,,,,,overall_gap,gap_15+
2025,4,2025-09-20T23:00:00.000Z,401757264,Middle Tennessee,Marshall,home,Underdog,2.5,underdog_1_to_7,-11.5,L,56.0,58.0,55.0,32.0,31.0,33.0,24.0,25.0,24.0,,,,,,,overall_gap,gap_15+
2025,4,2025-09-20T23:30:00.000Z,401752842,Washington,Washington State,away,Favorite,-20.833333333333332,favorite_15_to_21,14.166666666666668,W,52.0,48.0,55.0,27.0,29.0,26.0,25.0,22.0,26.0,,,,,,,overall_gap,gap_15+
2025,4,2025-09-20T23:30:00.000Z,401752843,Illinois,Indiana,away,Underdog,7.0,underdog_1_to_7,-46.0,L,76.0,78.0,75.0,61.0,61.0,60.0,15.0,18.0,14.0,,,,,,,overall_gap,gap_15+
2025,4,2025-09-20T23:30:00.000Z,401756898,BYU,East Carolina,away,Favorite,-6.166666666666667,favorite_1_to_7,14.833333333333332,W,61.0,69.0,53.0,44.0,57.0,31.0,17.0,38.0,-4.0,,,,,,,overall_gap,gap_15+
2023,1,2023-09-01T00:00:00.000Z,401520176,Utah,Florida,home,Favorite,-6.3,favorite_1_to_7,6.7,W,76.0,83.0,69.0,54.0,55.0,53.0,22.0,30.0,14.0,,,,,,,overall_gap,gap_20+
2023,1,2023-09-02T16:00:00.000Z,401520172,Louisiana Tech,SMU,away,Underdog,20.125,underdog_15_to_21,-3.875,L,72.0,62.0,81.0,52.0,56.0,48.0,20.0,14.0,25.0,,,,,,,overall_gap,gap_20+
2023,1,2023-09-02T16:00:00.000Z,401520162,Michigan,East Carolina,home,Favorite,-35.4,favorite_22plus,-8.399999999999999,L,81.0,84.0,78.0,34.0,30.0,39.0,47.0,45.0,48.0,,,,,,,overall_gap,gap_20+
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,home,Favorite,-37.875,favorite_22plus,14.125,W,76.0,75.0,78.0,53.0,53.0,54.0,23.0,21.0,25.0,,,,,,,overall_gap,gap_20+
2023,1,2023-09-02T23:30:00.000Z,401520149,Middle Tennessee,Alabama,away,Underdog,39.375,underdog_22plus,-9.625,L,69.0,52.0,86.0,40.0,43.0,38.0,29.0,14.0,43.0,,,,,,,overall_gap,gap_20+
2023,2,2023-09-08T23:30:00.000Z,401520195,Kansas,Illinois,home,Favorite,-3.6666666666666665,favorite_1_to_7,7.333333333333334,W,85.0,91.0,80.0,63.0,64.0,62.0,22.0,29.0,16.0,,,,,,,overall_gap,gap_20+
2023,2,2023-09-09T16:00:00.000Z,401523999,Utah,Baylor,away,Favorite,-7.0,favorite_1_to_7,0.0,P,76.0,83.0,69.0,55.0,60.0,51.0,21.0,32.0,9.0,,,,,,,overall_gap,gap_20+
2023,2,2023-09-09T19:30:00.000Z,401525497,Syracuse,Western Michigan,home,Favorite,-24.666666666666668,favorite_22plus,16.333333333333332,W,73.0,73.0,72.0,49.0,67.0,31.0,24.0,42.0,5.0,,,,,,,overall_gap,gap_20+
2023,2,2023-09-09T20:00:00.000Z,401531411,Marshall,East Carolina,away,Favorite,-2.8333333333333335,favorite_1_to_7,15.166666666666666,W,61.0,65.0,58.0,34.0,30.0,39.0,27.0,26.0,28.0,,,,,,,overall_gap,gap_20+
2023,2,2023-09-09T21:00:00.000Z,401524004,Washington,Tulsa,home,Favorite,-33.666666666666664,favorite_22plus,-0.6666666666666643,L,73.0,74.0,73.0,40.0,41.0,38.0,33.0,36.0,32.0,,,,,,,overall_gap,gap_20+
2023,2,2023-09-09T23:00:00.000Z,401520183,Texas,Alabama,away,Underdog,7.166666666666667,underdog_1_to_7,17.166666666666668,W,74.0,85.0,63.0,40.0,43.0,38.0,34.0,47.0,20.0,,,,,,,overall_gap,gap_20+
2023,2,2023-09-10T00:30:00.000Z,401525493,Florida State,Southern Miss,home,Favorite,-31.0,favorite_22plus,22.0,W,87.0,80.0,94.0,60.0,68.0,53.0,27.0,27.0,26.0,,,,,,,overall_gap,gap_20+
2023,2,2023-09-10T02:30:00.000Z,401524003,USC,Stanford,home,Favorite,-28.666666666666668,favorite_22plus,17.333333333333332,W,76.0,75.0,78.0,35.0,34.0,36.0,41.0,39.0,44.0,,,,,,,overall_gap,gap_20+
2023,3,2023-09-16T19:30:00.000Z,401525842,Oklahoma,Tulsa,away,Favorite,-28.0,favorite_22plus,21.0,W,62.0,62.0,63.0,40.0,41.0,38.0,22.0,24.0,22.0,,,,,,,overall_gap,gap_20+
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,home,Favorite,-36.5,favorite_22plus,7.5,W,80.0,82.0,77.0,52.0,39.0,66.0,28.0,16.0,38.0,,,,,,,overall_gap,gap_20+
2023,3,2023-09-16T23:00:00.000Z,401525835,Miami (OH),Cincinnati,away,Underdog,14.25,underdog_8_to_14,21.25,W,69.0,61.0,76.0,46.0,42.0,49.0,23.0,12.0,34.0,,,,,,,overall_gap,gap_20+
2023,3,2023-09-16T23:00:00.000Z,401531379,Louisiana,UAB,away,Underdog,2.0,underdog_1_to_7,22.0,W,66.0,78.0,54.0,39.0,36.0,42.0,27.0,36.0,18.0,,,,,,,overall_gap,gap_20+
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,home,Favorite,-40.75,favorite_22plus,-15.75,L,81.0,84.0,78.0,59.0,63.0,54.0,22.0,30.0,15.0,,,,,,,overall_gap,gap_20+
2023,3,2023-09-17T02:30:00.000Z,401525837,Kansas,Nevada,away,Favorite,-28.5,favorite_22plus,-21.5,L,85.0,91.0,80.0,53.0,53.0,54.0,32.0,37.0,27.0,,,,,,,overall_gap,gap_20+
2023,4,2023-09-23T17:30:00.000Z,401532406,Toledo,Western Michigan,home,Favorite,-21.5,favorite_15_to_21,-3.5,L,77.0,82.0,72.0,49.0,67.0,31.0,28.0,51.0,5.0,,,,,,,overall_gap,gap_20+
2023,4,2023-09-23T19:30:00.000Z,401525506,Boston College,Louisville,away,Underdog,13.833333333333334,underdog_8_to_14,-14.166666666666666,L,78.0,78.0,79.0,56.0,61.0,50.0,22.0,28.0,18.0,,,,,,,overall_gap,gap_20+
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,away,Underdog,7.0,underdog_1_to_7,-7.0,L,71.0,80.0,62.0,40.0,43.0,38.0,31.0,42.0,19.0,,,,,,,overall_gap,gap_20+
2023,4,2023-09-23T19:30:00.000Z,401525847,Kansas,BYU,home,Favorite,-9.333333333333334,favorite_8_to_14,1.666666666666666,W,85.0,91.0,80.0,63.0,62.0,65.0,22.0,26.0,18.0,,,,,,,overall_gap,gap_20+
2023,4,2023-09-23T23:00:00.000Z,401524016,Arizona,Stanford,away,Favorite,-12.833333333333334,favorite_8_to_14,-11.833333333333334,L,57.0,72.0,42.0,35.0,34.0,36.0,22.0,36.0,8.0,,,,,,,overall_gap,gap_20+
2023,4,2023-09-23T23:30:00.000Z,401520252,Georgia,UAB,home,Favorite,-40.833333333333336,favorite_22plus,-12.833333333333336,L,61.0,52.0,70.0,39.0,36.0,42.0,22.0,10.0,34.0,,,,,,,overall_gap,gap_20+
2024,1,2024-08-30T00:00:00.000Z,401640998,Jacksonville State,Coastal Carolina,home,Favorite,-3.5,favorite_1_to_7,-31.5,L,69.0,61.0,77.0,45.0,44.0,46.0,24.0,15.0,33.0,,,,,,,overall_gap,gap_20+
2024,1,2024-08-30T00:00:00.000Z,401628448,Minnesota,North Carolina,home,Underdog,0.3333333333333333,unknown,-1.6666666666666667,L,71.0,68.0,74.0,37.0,37.0,36.0,34.0,32.0,37.0,,,,,,,overall_gap,gap_20+
2024,1,2024-08-31T16:00:00.000Z,401628333,Virginia Tech,Vanderbilt,away,Favorite,-13.333333333333334,favorite_8_to_14,-20.333333333333336,L,86.0,95.0,77.0,60.0,54.0,65.0,26.0,30.0,23.0,,,,,,,overall_gap,gap_20+
2024,1,2024-08-31T19:30:00.000Z,401628454,Nebraska,UTEP,home,Favorite,-27.5,favorite_22plus,5.5,W,77.0,76.0,78.0,45.0,42.0,48.0,32.0,28.0,36.0,,,,,,,overall_gap,gap_20+
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,home,Favorite,-17.333333333333332,favorite_15_to_21,-1.3333333333333321,L,74.0,81.0,67.0,27.0,22.0,33.0,47.0,48.0,45.0,,,,,,,overall_gap,gap_20+
2024,1,2024-08-31T23:00:00.000Z,401643701,Nevada,Troy,away,Underdog,10.166666666666666,underdog_8_to_14,12.166666666666666,W,59.0,62.0,55.0,36.0,42.0,29.0,23.0,33.0,13.0,,,,,,,overall_gap,gap_20+
2024,1,2024-09-01T00:00:00.000Z,401643774,Charlotte,James Madison,home,Underdog,7.0,underdog_1_to_7,-16.0,L,61.0,65.0,57.0,39.0,40.0,38.0,22.0,27.0,17.0,,,,,,,overall_gap,gap_20+
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,home,Favorite,-29.166666666666668,favorite_22plus,-7.166666666666668,L,66.0,70.0,62.0,40.0,26.0,54.0,26.0,16.0,36.0,,,,,,,overall_gap,gap_20+
2024,2,2024-09-07T01:00:00.000Z,401635533,Northwestern,Duke,home,Favorite,-2.1666666666666665,favorite_1_to_7,-8.166666666666666,L,76.0,64.0,88.0,55.0,53.0,57.0,21.0,7.0,35.0,,,,,,,overall_gap,gap_20+
2024,2,2024-09-07T16:00:00.000Z,401643784,Memphis,Troy,home,Favorite,-18.666666666666668,favorite_15_to_21,2.333333333333332,W,69.0,74.0,65.0,36.0,42.0,29.0,33.0,45.0,23.0,,,,,,,overall_gap,gap_20+
2024,2,2024-09-07T16:00:00.000Z,401628470,Penn State,Bowling Green,home,Favorite,-34.833333333333336,favorite_22plus,-27.833333333333336,L,70.0,74.0,66.0,48.0,52.0,45.0,22.0,29.0,14.0,,,,,,,overall_gap,gap_20+
2024,2,2024-09-07T16:00:00.000Z,401628471,Rutgers,Akron,home,Favorite,-24.5,favorite_22plus,7.5,W,74.0,69.0,79.0,53.0,43.0,63.0,21.0,6.0,36.0,,,,,,,overall_gap,gap_20+
2024,2,2024-09-07T16:00:00.000Z,401628347,Texas,Michigan,away,Favorite,-6.666666666666667,favorite_1_to_7,12.333333333333332,W,70.0,74.0,66.0,36.0,24.0,47.0,34.0,27.0,42.0,,,,,,,overall_gap,gap_20+
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,away,Underdog,21.5,underdog_22plus,3.5,W,61.0,65.0,57.0,37.0,37.0,36.0,24.0,29.0,20.0,,,,,,,overall_gap,gap_20+
2024,2,2024-09-07T20:30:00.000Z,401635540,Virginia Tech,Marshall,home,Favorite,-20.666666666666668,favorite_15_to_21,-3.666666666666668,L,86.0,95.0,77.0,62.0,67.0,57.0,24.0,38.0,10.0,,,,,,,overall_gap,gap_20+
2024,2,2024-09-07T23:00:00.000Z,401628335,South Florida,Alabama,away,Underdog,31.666666666666668,underdog_22plus,5.666666666666668,W,72.0,87.0,58.0,44.0,56.0,33.0,28.0,54.0,2.0,,,,,,,overall_gap,gap_20+
