season,week,date,game_id,component,edge_team,edge_opponent,conference_matchup_type,component_edge,component_edge_band,edge_team_role,edge_team_spread,edge_team_ats_result,edge_team_ats_margin,edge_team_clv,source_flipped
2024,1,2024-08-31T16:00:00.000Z,401628323,offense_vs_opponent_defense,Clemson,Georgia,P4_vs_P4,24.0,15_to_24_9,Underdog,11.666666666666666,L,-19.333333333333336,,False
2024,1,2024-08-31T16:00:00.000Z,401628323,offense_vs_opponent_defense,Georgia,Clemson,P4_vs_P4,27.0,25_plus,Favorite,-11.666666666666666,W,19.333333333333336,,False
2024,1,2024-08-31T23:45:00.000Z,401628324,defense_vs_opponent_offense,Southern Miss,Kentucky,G6_vs_P4,18.0,15_to_24_9,Underdog,25.5,L,-5.5,,False
2024,1,2024-08-30T23:00:00.000Z,401628328,defense_vs_opponent_offense,Oklahoma,Temple,P4_vs_G6,33.0,25_plus,Favorite,-43.0,W,5.0,,False
2024,1,2024-08-30T23:00:00.000Z,401628328,defense_vs_opponent_offense,Temple,Oklahoma,G6_vs_P4,18.0,15_to_24_9,Underdog,43.0,L,-5.0,,False
2024,1,2024-08-30T23:00:00.000Z,401628328,offense_vs_opponent_defense,Oklahoma,Temple,P4_vs_G6,33.0,25_plus,Favorite,-43.0,W,5.0,,True
2024,1,2024-08-30T23:00:00.000Z,401628328,offense_vs_opponent_defense,Temple,Oklahoma,G6_vs_P4,18.0,15_to_24_9,Underdog,43.0,L,-5.0,,True
2024,1,2024-08-31T23:30:00.000Z,401628332,defense_vs_opponent_offense,Texas A&M,Notre Dame,Other,6.0,5_to_14_9,Favorite,-2.6666666666666665,L,-12.666666666666666,,False
2024,1,2024-08-31T23:30:00.000Z,401628332,offense_vs_opponent_defense,Texas A&M,Notre Dame,Other,17.0,15_to_24_9,Favorite,-2.6666666666666665,L,-12.666666666666666,,False
2024,1,2024-08-31T16:00:00.000Z,401628333,defense_vs_opponent_offense,Virginia Tech,Vanderbilt,P4_vs_P4,23.0,15_to_24_9,Favorite,-13.333333333333334,L,-20.333333333333336,,False
2024,1,2024-08-31T16:00:00.000Z,401628333,offense_vs_opponent_defense,Virginia Tech,Vanderbilt,P4_vs_P4,30.0,25_plus,Favorite,-13.333333333333334,L,-20.333333333333336,,False
2024,1,2024-09-01T23:30:00.000Z,401628334,defense_vs_opponent_offense,LSU,USC,P4_vs_P4,20.0,15_to_24_9,Favorite,-3.8333333333333335,L,-10.833333333333334,-0.5,False
2024,1,2024-09-01T23:30:00.000Z,401628334,offense_vs_opponent_defense,LSU,USC,P4_vs_P4,6.0,5_to_14_9,Favorite,-3.8333333333333335,L,-10.833333333333334,-0.5,False
2024,2,2024-09-07T23:00:00.000Z,401628335,offense_vs_opponent_defense,South Florida,Alabama,G6_vs_P4,54.0,25_plus,Underdog,31.666666666666668,W,5.666666666666668,0.5,False
2024,2,2024-09-07T19:30:00.000Z,401628337,defense_vs_opponent_offense,Auburn,California,P4_vs_P4,8.0,5_to_14_9,Favorite,-12.333333333333334,L,-19.333333333333336,0.5,True
2024,2,2024-09-07T19:30:00.000Z,401628337,offense_vs_opponent_defense,California,Auburn,P4_vs_P4,24.0,15_to_24_9,Underdog,12.333333333333334,W,19.333333333333336,-0.5,False
2024,2,2024-09-07T20:15:00.000Z,401628342,defense_vs_opponent_offense,Middle Tennessee,Ole Miss,G6_vs_P4,5.0,5_to_14_9,Underdog,42.5,L,-6.5,-2.5,True
2024,2,2024-09-07T20:15:00.000Z,401628342,offense_vs_opponent_defense,Ole Miss,Middle Tennessee,P4_vs_G6,39.0,25_plus,Favorite,-42.5,W,6.5,2.5,False
2024,2,2024-09-07T23:00:00.000Z,401628344,defense_vs_opponent_offense,Missouri,Buffalo,P4_vs_G6,27.0,25_plus,Favorite,-33.666666666666664,W,4.333333333333336,-2.0,False
2024,2,2024-09-07T23:00:00.000Z,401628344,offense_vs_opponent_defense,Missouri,Buffalo,P4_vs_G6,51.0,25_plus,Favorite,-33.666666666666664,W,4.333333333333336,-2.0,False
2024,2,2024-09-07T23:45:00.000Z,401628345,defense_vs_opponent_offense,Houston,Oklahoma,P4_vs_P4,19.0,15_to_24_9,Underdog,27.666666666666668,W,23.666666666666668,-1.0,False
2024,2,2024-09-07T23:45:00.000Z,401628345,defense_vs_opponent_offense,Oklahoma,Houston,P4_vs_P4,20.0,15_to_24_9,Favorite,-27.666666666666668,L,-23.666666666666668,1.0,False
2024,2,2024-09-07T23:45:00.000Z,401628345,offense_vs_opponent_defense,Houston,Oklahoma,P4_vs_P4,19.0,15_to_24_9,Underdog,27.666666666666668,W,23.666666666666668,-1.0,True
2024,2,2024-09-07T23:45:00.000Z,401628345,offense_vs_opponent_defense,Oklahoma,Houston,P4_vs_P4,20.0,15_to_24_9,Favorite,-27.666666666666668,L,-23.666666666666668,1.0,True
2024,2,2024-09-07T16:00:00.000Z,401628347,defense_vs_opponent_offense,Texas,Michigan,P4_vs_P4,42.0,25_plus,Favorite,-6.666666666666667,W,12.333333333333332,-1.0,False
2024,2,2024-09-07T16:00:00.000Z,401628347,offense_vs_opponent_defense,Texas,Michigan,P4_vs_P4,27.0,25_plus,Favorite,-6.666666666666667,W,12.333333333333332,-1.0,False
2024,3,2024-09-14T16:00:00.000Z,401628350,defense_vs_opponent_offense,Wisconsin,Alabama,P4_vs_P4,15.0,15_to_24_9,Underdog,15.166666666666666,L,-16.833333333333336,-6.0,False
2024,3,2024-09-14T16:00:00.000Z,401628350,offense_vs_opponent_defense,Wisconsin,Alabama,P4_vs_P4,37.0,25_plus,Underdog,15.166666666666666,L,-16.833333333333336,-6.0,False
2024,3,2024-09-14T20:15:00.000Z,401628351,offense_vs_opponent_defense,UAB,Arkansas,G6_vs_P4,40.0,25_plus,Underdog,23.666666666666668,W,13.666666666666668,0.0,False
2024,3,2024-09-14T23:30:00.000Z,401628352,defense_vs_opponent_offense,Auburn,New Mexico,P4_vs_G6,29.0,25_plus,Favorite,-25.833333333333332,W,0.1666666666666678,-4.0,False
2024,3,2024-09-14T23:30:00.000Z,401628352,offense_vs_opponent_defense,Auburn,New Mexico,P4_vs_G6,20.0,15_to_24_9,Favorite,-25.833333333333332,W,0.1666666666666678,-4.0,False
2024,3,2024-09-14T19:30:00.000Z,401628353,offense_vs_opponent_defense,Texas A&M,Florida,P4_vs_P4,11.0,5_to_14_9,Favorite,-3.6666666666666665,W,9.333333333333334,-1.0,False
2024,3,2024-09-14T23:30:00.000Z,401628354,defense_vs_opponent_offense,Georgia,Kentucky,P4_vs_P4,10.0,5_to_14_9,Favorite,-22.5,L,-21.5,-1.5,False
2024,3,2024-09-14T23:30:00.000Z,401628354,offense_vs_opponent_defense,Georgia,Kentucky,P4_vs_P4,24.0,15_to_24_9,Favorite,-22.5,L,-21.5,-1.5,False
2024,3,2024-09-14T16:45:00.000Z,401628357,defense_vs_opponent_offense,Boston College,Missouri,P4_vs_P4,22.0,15_to_24_9,Underdog,15.166666666666666,W,9.166666666666666,2.5,True
2024,3,2024-09-14T16:45:00.000Z,401628357,defense_vs_opponent_offense,Missouri,Boston College,P4_vs_P4,26.0,25_plus,Favorite,-15.166666666666666,L,-9.166666666666666,-2.5,True
2024,3,2024-09-14T16:45:00.000Z,401628357,offense_vs_opponent_defense,Boston College,Missouri,P4_vs_P4,22.0,15_to_24_9,Underdog,15.166666666666666,W,9.166666666666666,2.5,False
2024,3,2024-09-14T16:45:00.000Z,401628357,offense_vs_opponent_defense,Missouri,Boston College,P4_vs_P4,26.0,25_plus,Favorite,-15.166666666666666,L,-9.166666666666666,-2.5,False
2024,3,2024-09-14T19:30:00.000Z,401628358,defense_vs_opponent_offense,Oklahoma,Tulane,P4_vs_G6,32.0,25_plus,Favorite,-13.333333333333334,W,1.666666666666666,0.0,False
2024,3,2024-09-14T19:30:00.000Z,401628358,offense_vs_opponent_defense,Tulane,Oklahoma,G6_vs_P4,9.0,5_to_14_9,Underdog,13.333333333333334,L,-1.666666666666666,-0.0,True
2024,3,2024-09-14T23:00:00.000Z,401628361,defense_vs_opponent_offense,Texas,UTSA,P4_vs_G6,15.0,15_to_24_9,Favorite,-35.5,W,13.5,0.0,False
2024,3,2024-09-14T23:00:00.000Z,401628361,offense_vs_opponent_defense,Texas,UTSA,P4_vs_G6,35.0,25_plus,Favorite,-35.5,W,13.5,0.0,False
2024,4,2024-09-21T19:30:00.000Z,401628363,defense_vs_opponent_offense,Auburn,Arkansas,P4_vs_P4,5.0,5_to_14_9,Favorite,-2.5,L,-12.5,-1.0,False
2024,4,2024-09-21T19:30:00.000Z,401628363,offense_vs_opponent_defense,Auburn,Arkansas,P4_vs_P4,33.0,25_plus,Favorite,-2.5,L,-12.5,-1.0,False
2024,4,2024-09-21T16:45:00.000Z,401628364,defense_vs_opponent_offense,Kentucky,Ohio,P4_vs_G6,30.0,25_plus,Favorite,-20.666666666666668,W,14.333333333333332,,False
2024,4,2024-09-21T16:45:00.000Z,401628364,offense_vs_opponent_defense,Kentucky,Ohio,P4_vs_G6,12.0,5_to_14_9,Favorite,-20.666666666666668,W,14.333333333333332,,False
2024,4,2024-09-21T19:30:00.000Z,401628365,defense_vs_opponent_offense,LSU,UCLA,P4_vs_P4,20.0,15_to_24_9,Favorite,-21.5,L,-4.5,-1.5,False
2024,4,2024-09-21T20:15:00.000Z,401628368,offense_vs_opponent_defense,Missouri,Vanderbilt,P4_vs_P4,14.0,5_to_14_9,Favorite,-18.0,L,-15.0,-2.5,False
2024,4,2024-09-21T23:30:00.000Z,401628369,defense_vs_opponent_offense,Oklahoma,Tennessee,P4_vs_P4,33.0,25_plus,Underdog,6.0,L,-4.0,2.0,False
2024,4,2024-09-21T23:30:00.000Z,401628369,defense_vs_opponent_offense,Tennessee,Oklahoma,P4_vs_P4,14.0,5_to_14_9,Favorite,-6.0,W,4.0,-2.0,False
2024,4,2024-09-21T23:30:00.000Z,401628369,offense_vs_opponent_defense,Oklahoma,Tennessee,P4_vs_P4,33.0,25_plus,Underdog,6.0,L,-4.0,2.0,True
2024,4,2024-09-21T23:30:00.000Z,401628369,offense_vs_opponent_defense,Tennessee,Oklahoma,P4_vs_P4,14.0,5_to_14_9,Favorite,-6.0,W,4.0,-2.0,True
2024,4,2024-09-22T00:00:00.000Z,401628371,defense_vs_opponent_offense,Texas,UL Monroe,P4_vs_G6,27.0,25_plus,Favorite,-43.0,W,5.0,-3.5,False
2024,4,2024-09-22T00:00:00.000Z,401628371,offense_vs_opponent_defense,Texas,UL Monroe,P4_vs_G6,33.0,25_plus,Favorite,-43.0,W,5.0,-3.5,False
2024,4,2024-09-21T23:30:00.000Z,401628372,defense_vs_opponent_offense,Texas A&M,Bowling Green,P4_vs_G6,15.0,15_to_24_9,Favorite,-21.166666666666668,L,-15.166666666666668,-2.0,False
2024,4,2024-09-21T23:30:00.000Z,401628372,offense_vs_opponent_defense,Texas A&M,Bowling Green,P4_vs_G6,32.0,25_plus,Favorite,-21.166666666666668,L,-15.166666666666668,-2.0,False
2024,1,2024-08-30T00:00:00.000Z,401628448,defense_vs_opponent_offense,Minnesota,North Carolina,P4_vs_P4,37.0,25_plus,Underdog,0.3333333333333333,L,-1.6666666666666667,,False
2024,1,2024-08-30T00:00:00.000Z,401628448,offense_vs_opponent_defense,Minnesota,North Carolina,P4_vs_P4,32.0,25_plus,Underdog,0.3333333333333333,L,-1.6666666666666667,,False
2024,1,2024-08-31T16:00:00.000Z,401628451,defense_vs_opponent_offense,UConn,Maryland,Other,17.0,15_to_24_9,Underdog,19.333333333333332,L,-23.666666666666668,,False
2024,1,2024-08-31T19:30:00.000Z,401628454,defense_vs_opponent_offense,Nebraska,UTEP,P4_vs_G6,36.0,25_plus,Favorite,-27.5,W,5.5,0.5,False
2024,1,2024-08-31T19:30:00.000Z,401628454,offense_vs_opponent_defense,Nebraska,UTEP,P4_vs_G6,28.0,25_plus,Favorite,-27.5,W,5.5,0.5,False
2024,1,2024-08-31T19:30:00.000Z,401628455,defense_vs_opponent_offense,Ohio State,Akron,P4_vs_G6,18.0,15_to_24_9,Favorite,-49.5,L,-3.5,,False
2024,1,2024-08-31T16:00:00.000Z,401628457,defense_vs_opponent_offense,Penn State,West Virginia,P4_vs_P4,22.0,15_to_24_9,Favorite,-8.333333333333334,W,13.666666666666666,,True
2024,1,2024-08-31T16:00:00.000Z,401628457,defense_vs_opponent_offense,West Virginia,Penn State,P4_vs_P4,23.0,15_to_24_9,Underdog,8.333333333333334,L,-13.666666666666666,,True
2024,1,2024-08-31T16:00:00.000Z,401628457,offense_vs_opponent_defense,Penn State,West Virginia,P4_vs_P4,22.0,15_to_24_9,Favorite,-8.333333333333334,W,13.666666666666666,,False
2024,1,2024-08-31T16:00:00.000Z,401628457,offense_vs_opponent_defense,West Virginia,Penn State,P4_vs_P4,23.0,15_to_24_9,Underdog,8.333333333333334,L,-13.666666666666666,,False
2024,1,2024-08-31T01:00:00.000Z,401628461,offense_vs_opponent_defense,Wisconsin,Western Michigan,P4_vs_G6,16.0,15_to_24_9,Favorite,-24.166666666666668,L,-10.166666666666668,,False
2024,2,2024-09-07T23:30:00.000Z,401628468,defense_vs_opponent_offense,Ohio State,Western Michigan,P4_vs_G6,7.0,5_to_14_9,Favorite,-37.333333333333336,W,18.666666666666664,-2.0,True
2024,2,2024-09-07T23:30:00.000Z,401628468,offense_vs_opponent_defense,Western Michigan,Ohio State,G6_vs_P4,11.0,5_to_14_9,Underdog,37.333333333333336,L,-18.666666666666664,2.0,False
2024,2,2024-09-08T02:00:00.000Z,401628469,defense_vs_opponent_offense,Oregon,Boise State,P4_vs_G6,24.0,15_to_24_9,Favorite,-18.833333333333332,L,-15.833333333333332,0.0,False
2024,2,2024-09-07T16:00:00.000Z,401628470,defense_vs_opponent_offense,Penn State,Bowling Green,P4_vs_G6,14.0,5_to_14_9,Favorite,-34.833333333333336,L,-27.833333333333336,3.0,False
2024,2,2024-09-07T16:00:00.000Z,401628470,offense_vs_opponent_defense,Penn State,Bowling Green,P4_vs_G6,29.0,25_plus,Favorite,-34.833333333333336,L,-27.833333333333336,3.0,False
2024,2,2024-09-07T16:00:00.000Z,401628471,defense_vs_opponent_offense,Rutgers,Akron,P4_vs_G6,36.0,25_plus,Favorite,-24.5,W,7.5,1.5,False
2024,2,2024-09-07T16:00:00.000Z,401628471,offense_vs_opponent_defense,Rutgers,Akron,P4_vs_G6,6.0,5_to_14_9,Favorite,-24.5,W,7.5,1.5,False
2024,2,2024-09-07T19:30:00.000Z,401628473,defense_vs_opponent_offense,Eastern Michigan,Washington,G6_vs_P4,28.0,25_plus,Underdog,24.833333333333332,W,3.833333333333332,-0.5,False
2024,2,2024-09-07T19:30:00.000Z,401628473,offense_vs_opponent_defense,Washington,Eastern Michigan,P4_vs_G6,7.0,5_to_14_9,Favorite,-24.833333333333332,L,-3.833333333333332,0.5,True
2024,3,2024-09-14T16:00:00.000Z,401628475,defense_vs_opponent_offense,Central Michigan,Illinois,G6_vs_P4,10.0,5_to_14_9,Underdog,20.833333333333332,L,-0.1666666666666678,0.0,False
2024,3,2024-09-14T20:00:00.000Z,401628477,defense_vs_opponent_offense,Iowa,Troy,P4_vs_G6,16.0,15_to_24_9,Favorite,-23.333333333333332,L,-6.333333333333332,0.0,False
2024,3,2024-09-14T20:00:00.000Z,401628477,offense_vs_opponent_defense,Iowa,Troy,P4_vs_G6,51.0,25_plus,Favorite,-23.333333333333332,L,-6.333333333333332,0.0,False
2024,3,2024-09-15T00:00:00.000Z,401628478,defense_vs_opponent_offense,Virginia,Maryland,P4_vs_P4,28.0,25_plus,Favorite,-1.1666666666666667,L,-15.166666666666666,0.0,False
2024,3,2024-09-15T00:00:00.000Z,401628478,offense_vs_opponent_defense,Virginia,Maryland,P4_vs_P4,34.0,25_plus,Favorite,-1.1666666666666667,L,-15.166666666666666,0.0,False
2024,3,2024-09-14T19:30:00.000Z,401628481,defense_vs_opponent_offense,Minnesota,Nevada,P4_vs_G6,12.0,5_to_14_9,Favorite,-16.833333333333332,W,10.166666666666668,-0.5,False
2024,3,2024-09-14T19:30:00.000Z,401628481,offense_vs_opponent_defense,Minnesota,Nevada,P4_vs_G6,13.0,5_to_14_9,Favorite,-16.833333333333332,W,10.166666666666668,-0.5,False
2024,3,2024-09-14T19:30:00.000Z,401628483,defense_vs_opponent_offense,Oregon,Oregon State,,16.0,15_to_24_9,Favorite,-17.666666666666668,W,17.333333333333332,-2.5,False
2024,3,2024-09-14T19:30:00.000Z,401628483,offense_vs_opponent_defense,Oregon,Oregon State,,42.0,25_plus,Favorite,-17.666666666666668,W,17.333333333333332,-2.5,False
2024,3,2024-09-14T19:30:00.000Z,401628484,defense_vs_opponent_offense,Washington State,Washington,,34.0,25_plus,Underdog,5.166666666666667,W,10.166666666666668,2.0,False
2024,3,2024-09-14T19:30:00.000Z,401628484,offense_vs_opponent_defense,Washington State,Washington,,5.0,5_to_14_9,Underdog,5.166666666666667,W,10.166666666666668,2.0,False
2024,4,2024-09-21T00:00:00.000Z,401628485,defense_vs_opponent_offense,Nebraska,Illinois,P4_vs_P4,20.0,15_to_24_9,Favorite,-8.833333333333334,L,-15.833333333333334,-1.0,False
2024,4,2024-09-21T00:00:00.000Z,401628485,offense_vs_opponent_defense,Nebraska,Illinois,P4_vs_P4,11.0,5_to_14_9,Favorite,-8.833333333333334,L,-15.833333333333334,-1.0,False
2024,4,2024-09-21T16:00:00.000Z,401628486,offense_vs_opponent_defense,Charlotte,Indiana,G6_vs_P4,12.0,5_to_14_9,Underdog,28.5,L,-9.5,,False
2024,4,2024-09-21T23:30:00.000Z,401628487,defense_vs_opponent_offense,Iowa,Minnesota,P4_vs_P4,6.0,5_to_14_9,Favorite,-2.8333333333333335,W,14.166666666666666,-0.0,True
2024,4,2024-09-21T23:30:00.000Z,401628487,offense_vs_opponent_defense,Minnesota,Iowa,P4_vs_P4,10.0,5_to_14_9,Underdog,2.8333333333333335,L,-14.166666666666666,0.0,False
2024,4,2024-09-21T19:30:00.000Z,401628489,defense_vs_opponent_offense,USC,Michigan,P4_vs_P4,25.0,25_plus,Favorite,-4.166666666666667,L,-7.166666666666667,-1.0,False
2024,4,2024-09-21T23:00:00.000Z,401628491,defense_vs_opponent_offense,Northwestern,Washington,P4_vs_P4,69.0,25_plus,Underdog,11.833333333333334,L,-7.166666666666666,-1.5,False
2024,4,2024-09-21T23:00:00.000Z,401628491,offense_vs_opponent_defense,Northwestern,Washington,P4_vs_P4,12.0,5_to_14_9,Underdog,11.833333333333334,L,-7.166666666666666,-1.5,False
2024,4,2024-09-21T19:30:00.000Z,401628494,defense_vs_opponent_offense,Virginia Tech,Rutgers,P4_vs_P4,8.0,5_to_14_9,Favorite,-3.25,L,-6.25,0.0,False
2024,4,2024-09-21T19:30:00.000Z,401628494,offense_vs_opponent_defense,Virginia Tech,Rutgers,P4_vs_P4,16.0,15_to_24_9,Favorite,-3.25,L,-6.25,0.0,False
2024,3,2024-09-14T19:30:00.000Z,401628978,offense_vs_opponent_defense,Notre Dame,Purdue,Other,15.0,15_to_24_9,Favorite,-8.666666666666666,W,50.333333333333336,-3.5,False
2024,4,2024-09-21T19:30:00.000Z,401628979,defense_vs_opponent_offense,Miami (OH),Notre Dame,Other,9.0,5_to_14_9,Underdog,27.333333333333332,W,2.333333333333332,-1.0,False
2024,4,2024-09-21T19:30:00.000Z,401628979,offense_vs_opponent_defense,Miami (OH),Notre Dame,Other,19.0,15_to_24_9,Underdog,27.333333333333332,W,2.333333333333332,-1.0,False
2024,1,2024-08-31T19:30:00.000Z,401634304,defense_vs_opponent_offense,Syracuse,Ohio,P4_vs_G6,45.0,25_plus,Favorite,-17.333333333333332,L,-1.333333333333332,,False
2024,1,2024-08-31T19:30:00.000Z,401634304,offense_vs_opponent_defense,Syracuse,Ohio,P4_vs_G6,48.0,25_plus,Favorite,-17.333333333333332,L,-1.333333333333332,,False
2024,1,2024-09-02T23:30:00.000Z,401634306,offense_vs_opponent_defense,Boston College,Florida State,P4_vs_P4,20.0,15_to_24_9,Underdog,16.5,W,31.5,0.0,False
2024,4,2024-09-20T23:30:00.000Z,401634766,offense_vs_opponent_defense,Syracuse,Stanford,P4_vs_P4,16.0,15_to_24_9,Favorite,-8.833333333333334,L,-10.833333333333334,-2.0,False
2024,1,2024-08-24T16:00:00.000Z,401635525,defense_vs_opponent_offense,Florida State,Georgia Tech,P4_vs_P4,7.0,5_to_14_9,Favorite,-10.666666666666666,L,-13.666666666666666,,True
2024,1,2024-08-24T16:00:00.000Z,401635525,offense_vs_opponent_defense,Georgia Tech,Florida State,P4_vs_P4,23.0,15_to_24_9,Underdog,10.666666666666666,W,13.666666666666666,,False
2024,2,2024-09-07T01:00:00.000Z,401635533,defense_vs_opponent_offense,Northwestern,Duke,P4_vs_P4,35.0,25_plus,Favorite,-2.1666666666666665,L,-8.166666666666666,-1.0,False
2024,2,2024-09-07T01:00:00.000Z,401635533,offense_vs_opponent_defense,Northwestern,Duke,P4_vs_P4,7.0,5_to_14_9,Favorite,-2.1666666666666665,L,-8.166666666666666,-1.0,False
2024,2,2024-09-07T16:00:00.000Z,401635534,defense_vs_opponent_offense,Georgia Tech,Syracuse,P4_vs_P4,16.0,15_to_24_9,Favorite,-2.8333333333333335,L,-5.833333333333334,0.5,True
2024,2,2024-09-07T16:00:00.000Z,401635534,defense_vs_opponent_offense,Syracuse,Georgia Tech,P4_vs_P4,32.0,25_plus,Underdog,2.8333333333333335,W,5.833333333333334,-0.5,True
2024,2,2024-09-07T16:00:00.000Z,401635534,offense_vs_opponent_defense,Georgia Tech,Syracuse,P4_vs_P4,16.0,15_to_24_9,Favorite,-2.8333333333333335,L,-5.833333333333334,0.5,False
2024,2,2024-09-07T16:00:00.000Z,401635534,offense_vs_opponent_defense,Syracuse,Georgia Tech,P4_vs_P4,32.0,25_plus,Underdog,2.8333333333333335,W,5.833333333333334,-0.5,False
2024,2,2024-09-07T19:30:00.000Z,401635535,defense_vs_opponent_offense,Jacksonville State,Louisville,G6_vs_P4,24.0,15_to_24_9,Underdog,28.5,L,-6.5,-2.0,False
2024,2,2024-09-07T19:30:00.000Z,401635535,defense_vs_opponent_offense,Louisville,Jacksonville State,P4_vs_G6,18.0,15_to_24_9,Favorite,-28.5,W,6.5,2.0,False
2024,2,2024-09-07T19:30:00.000Z,401635535,offense_vs_opponent_defense,Jacksonville State,Louisville,G6_vs_P4,24.0,15_to_24_9,Underdog,28.5,L,-6.5,-2.0,True
2024,2,2024-09-07T19:30:00.000Z,401635535,offense_vs_opponent_defense,Louisville,Jacksonville State,P4_vs_G6,18.0,15_to_24_9,Favorite,-28.5,W,6.5,2.0,True
2024,2,2024-09-07T19:30:00.000Z,401635537,defense_vs_opponent_offense,Charlotte,North Carolina,G6_vs_P4,20.0,15_to_24_9,Underdog,21.5,W,3.5,0.5,False
2024,2,2024-09-07T19:30:00.000Z,401635537,offense_vs_opponent_defense,Charlotte,North Carolina,G6_vs_P4,29.0,25_plus,Underdog,21.5,W,3.5,0.5,False
2024,2,2024-09-07T20:30:00.000Z,401635540,defense_vs_opponent_offense,Virginia Tech,Marshall,P4_vs_G6,10.0,5_to_14_9,Favorite,-20.666666666666668,L,-3.666666666666668,4.0,False
2024,2,2024-09-07T20:30:00.000Z,401635540,offense_vs_opponent_defense,Virginia Tech,Marshall,P4_vs_G6,38.0,25_plus,Favorite,-20.666666666666668,L,-3.666666666666668,4.0,False
2024,3,2024-09-15T02:30:00.000Z,401635541,defense_vs_opponent_offense,California,San Diego State,P4_vs_G6,17.0,15_to_24_9,Favorite,-18.666666666666668,W,2.333333333333332,0.0,False
2024,3,2024-09-15T02:30:00.000Z,401635541,offense_vs_opponent_defense,California,San Diego State,P4_vs_G6,36.0,25_plus,Favorite,-18.666666666666668,W,2.333333333333332,0.0,False
2024,3,2024-09-14T16:00:00.000Z,401635542,defense_vs_opponent_offense,Memphis,Florida State,G6_vs_P4,9.0,5_to_14_9,Underdog,6.833333333333333,W,14.833333333333332,0.0,False
2024,3,2024-09-14T16:00:00.000Z,401635542,offense_vs_opponent_defense,Memphis,Florida State,G6_vs_P4,14.0,5_to_14_9,Underdog,6.833333333333333,W,14.833333333333332,0.0,False
2024,3,2024-09-14T19:30:00.000Z,401635547,defense_vs_opponent_offense,Pittsburgh,West Virginia,P4_vs_P4,13.0,5_to_14_9,Underdog,2.0,W,6.0,4.0,True
2024,3,2024-09-14T19:30:00.000Z,401635547,defense_vs_opponent_offense,West Virginia,Pittsburgh,P4_vs_P4,27.0,25_plus,Favorite,-2.0,L,-6.0,-4.0,True
2024,3,2024-09-14T19:30:00.000Z,401635547,offense_vs_opponent_defense,Pittsburgh,West Virginia,P4_vs_P4,13.0,5_to_14_9,Underdog,2.0,W,6.0,4.0,False
2024,3,2024-09-14T19:30:00.000Z,401635547,offense_vs_opponent_defense,West Virginia,Pittsburgh,P4_vs_P4,27.0,25_plus,Favorite,-2.0,L,-6.0,-4.0,False
2024,3,2024-09-14T22:00:00.000Z,401635548,defense_vs_opponent_offense,Old Dominion,Virginia Tech,G6_vs_P4,8.0,5_to_14_9,Underdog,15.333333333333334,L,-4.666666666666666,-0.0,True
2024,3,2024-09-14T22:00:00.000Z,401635548,offense_vs_opponent_defense,Virginia Tech,Old Dominion,P4_vs_G6,39.0,25_plus,Favorite,-15.333333333333334,W,4.666666666666666,0.0,False
2024,4,2024-09-21T23:00:00.000Z,401635551,defense_vs_opponent_offense,California,Florida State,P4_vs_P4,10.0,5_to_14_9,Underdog,2.8333333333333335,L,-2.1666666666666665,-0.5,False
2024,4,2024-09-21T23:00:00.000Z,401635551,offense_vs_opponent_defense,California,Florida State,P4_vs_P4,19.0,15_to_24_9,Underdog,2.8333333333333335,L,-2.1666666666666665,-0.5,False
2024,4,2024-09-21T20:00:00.000Z,401635553,offense_vs_opponent_defense,Duke,Middle Tennessee,P4_vs_G6,21.0,15_to_24_9,Favorite,-14.666666666666666,W,13.333333333333334,0.5,False
2024,4,2024-09-21T23:00:00.000Z,401635555,defense_vs_opponent_offense,Miami,South Florida,P4_vs_G6,21.0,15_to_24_9,Favorite,-16.333333333333332,W,18.666666666666668,-2.0,True
2024,4,2024-09-21T23:00:00.000Z,401635555,defense_vs_opponent_offense,South Florida,Miami,G6_vs_P4,34.0,25_plus,Underdog,16.333333333333332,L,-18.666666666666668,2.0,True
2024,4,2024-09-21T23:00:00.000Z,401635555,offense_vs_opponent_defense,Miami,South Florida,P4_vs_G6,21.0,15_to_24_9,Favorite,-16.333333333333332,W,18.666666666666668,-2.0,False
2024,4,2024-09-21T23:00:00.000Z,401635555,offense_vs_opponent_defense,South Florida,Miami,G6_vs_P4,34.0,25_plus,Underdog,16.333333333333332,L,-18.666666666666668,2.0,False
2024,4,2024-09-21T21:00:00.000Z,401635557,defense_vs_opponent_offense,TCU,SMU,P4_vs_P4,14.0,5_to_14_9,Favorite,-1.6666666666666667,L,-25.666666666666668,-1.0,False
2024,4,2024-09-21T18:00:00.000Z,401635558,defense_vs_opponent_offense,Virginia,Coastal Carolina,P4_vs_G6,24.0,15_to_24_9,Favorite,-3.5,W,15.5,0.5,False
2024,4,2024-09-21T18:00:00.000Z,401635558,offense_vs_opponent_defense,Virginia,Coastal Carolina,P4_vs_G6,39.0,25_plus,Favorite,-3.5,W,15.5,0.5,False
2024,2,2024-09-07T23:00:00.000Z,401635639,defense_vs_opponent_offense,Virginia,Wake Forest,P4_vs_P4,7.0,5_to_14_9,Favorite,-0.5,W,0.5,1.5,False
2024,2,2024-09-07T23:00:00.000Z,401635639,offense_vs_opponent_defense,Virginia,Wake Forest,P4_vs_P4,11.0,5_to_14_9,Favorite,-0.5,W,0.5,1.5,False
