season,week,date,game_id,team,opponent,spread,ats_result,ats_margin,team_clv,team_conference,opponent_conference,team_tier,opponent_tier,conference_matchup_type,team_overall,team_offense,team_defense,opp_overall,opp_offense,opp_defense,overall_rp_edge,off_vs_def_rp_edge,def_vs_off_rp_edge
2024,2,2024-09-07T16:00:00.000Z,401635538,Cincinnati,Pittsburgh,2.5,W,1.5,,Big 12,ACC,P4,P4,P4_vs_P4,62.0,68.0,57.0,64.0,65.0,62.0,-2.0,6.0,-8.0
2024,2,2024-09-07T16:00:00.000Z,401635538,Pittsburgh,Cincinnati,-2.5,L,-1.5,,ACC,Big 12,P4,P4,P4_vs_P4,64.0,65.0,62.0,62.0,68.0,57.0,2.0,8.0,-6.0
2024,2,2024-09-07T20:30:00.000Z,401635540,Marshall,Virginia Tech,20.5,W,3.5,,Sun Belt,ACC,G6,P4,G6_vs_P4,62.0,67.0,57.0,86.0,95.0,77.0,-24.0,-10.0,-38.0
2024,2,2024-09-07T20:30:00.000Z,401635540,Virginia Tech,Marshall,-20.5,L,-3.5,,ACC,Sun Belt,P4,G6,P4_vs_G6,86.0,95.0,77.0,62.0,67.0,57.0,24.0,38.0,10.0
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,-18.5,W,2.5,,ACC,Mountain West,P4,G6,P4_vs_G6,73.0,79.0,66.0,46.0,49.0,43.0,27.0,36.0,17.0
2024,3,2024-09-15T02:30:00.000Z,401635541,San Diego State,California,18.5,L,-2.5,,Mountain West,ACC,G6,P4,G6_vs_P4,46.0,49.0,43.0,73.0,79.0,66.0,-27.0,-17.0,-36.0
2024,3,2024-09-14T16:00:00.000Z,401635542,Florida State,Memphis,-6.5,L,-14.5,,ACC,American,P4,G6,P4_vs_G6,58.0,56.0,60.0,69.0,74.0,65.0,-11.0,-9.0,-14.0
2024,3,2024-09-14T16:00:00.000Z,401635542,Memphis,Florida State,6.5,W,14.5,,American,ACC,G6,P4,G6_vs_P4,69.0,74.0,65.0,58.0,56.0,60.0,11.0,14.0,9.0
2024,3,2024-09-14T19:30:00.000Z,401635544,Ball State,Miami,36.5,L,-25.5,,MAC,ACC,G6,P4,G6_vs_P4,,,,66.0,79.0,53.0,,,
2024,3,2024-09-14T19:30:00.000Z,401635544,Miami,Ball State,-36.5,W,25.5,,ACC,MAC,P4,G6,P4_vs_G6,66.0,79.0,53.0,,,,,,
2024,3,2024-09-14T16:00:00.000Z,401635546,Louisiana Tech,NC State,20.5,W,10.5,,Conference USA,ACC,G6,P4,G6_vs_P4,41.0,46.0,35.0,,,,,,
2024,3,2024-09-14T16:00:00.000Z,401635546,NC State,Louisiana Tech,-20.5,L,-10.5,,ACC,Conference USA,P4,G6,P4_vs_G6,,,,41.0,46.0,35.0,,,
2024,3,2024-09-14T19:30:00.000Z,401635547,Pittsburgh,West Virginia,1.5,W,5.5,,ACC,Big 12,P4,P4,P4_vs_P4,64.0,65.0,62.0,70.0,89.0,52.0,-6.0,13.0,-27.0
2024,3,2024-09-14T19:30:00.000Z,401635547,West Virginia,Pittsburgh,-1.5,L,-5.5,,Big 12,ACC,P4,P4,P4_vs_P4,70.0,89.0,52.0,64.0,65.0,62.0,6.0,27.0,-13.0
2024,3,2024-09-14T22:00:00.000Z,401635548,Old Dominion,Virginia Tech,15.5,L,-4.5,,Sun Belt,ACC,G6,P4,G6_vs_P4,70.0,85.0,56.0,86.0,95.0,77.0,-16.0,8.0,-39.0
2024,3,2024-09-14T22:00:00.000Z,401635548,Virginia Tech,Old Dominion,-15.5,W,4.5,,ACC,Sun Belt,P4,G6,P4_vs_G6,86.0,95.0,77.0,70.0,85.0,56.0,16.0,39.0,-8.0
2024,4,2024-09-21T23:00:00.000Z,401635551,California,Florida State,2.5,L,-2.5,,ACC,ACC,P4,P4,P4_vs_P4,73.0,79.0,66.0,58.0,56.0,60.0,15.0,19.0,10.0
2024,4,2024-09-21T23:00:00.000Z,401635551,Florida State,California,-2.5,W,2.5,,ACC,ACC,P4,P4,P4_vs_P4,58.0,56.0,60.0,73.0,79.0,66.0,-15.0,-10.0,-19.0
2024,4,2024-09-21T16:00:00.000Z,401635552,Clemson,NC State,-17.5,W,6.5,,ACC,ACC,P4,P4,P4_vs_P4,64.0,79.0,49.0,,,,,,
2024,4,2024-09-21T16:00:00.000Z,401635552,NC State,Clemson,17.5,L,-6.5,,ACC,ACC,P4,P4,P4_vs_P4,,,,64.0,79.0,49.0,,,
2024,4,2024-09-21T20:00:00.000Z,401635553,Duke,Middle Tennessee,-14.5,W,13.5,,ACC,Conference USA,P4,G6,P4_vs_G6,55.0,53.0,57.0,45.0,57.0,32.0,10.0,21.0,0.0
2024,4,2024-09-21T20:00:00.000Z,401635553,Middle Tennessee,Duke,14.5,L,-13.5,,Conference USA,ACC,G6,P4,G6_vs_P4,45.0,57.0,32.0,55.0,53.0,57.0,-10.0,0.0,-21.0
2024,4,2024-09-21T19:30:00.000Z,401635554,Georgia Tech,Louisville,8.5,L,-3.5,,ACC,ACC,P4,P4,P4_vs_P4,66.0,83.0,49.0,66.0,53.0,79.0,0.0,4.0,-4.0
2024,4,2024-09-21T19:30:00.000Z,401635554,Louisville,Georgia Tech,-8.5,W,3.5,,ACC,ACC,P4,P4,P4_vs_P4,66.0,53.0,79.0,66.0,83.0,49.0,0.0,4.0,-4.0
2024,4,2024-09-21T23:00:00.000Z,401635555,Miami,South Florida,-15.5,W,19.5,,ACC,American,P4,G6,P4_vs_G6,66.0,79.0,53.0,72.0,87.0,58.0,-6.0,21.0,-34.0
2024,4,2024-09-21T23:00:00.000Z,401635555,South Florida,Miami,15.5,L,-19.5,,American,ACC,G6,P4,G6_vs_P4,72.0,87.0,58.0,66.0,79.0,53.0,6.0,34.0,-21.0
2024,4,2024-09-21T16:00:00.000Z,401635556,James Madison,North Carolina,11.5,W,31.5,,Sun Belt,ACC,G6,P4,G6_vs_P4,39.0,40.0,38.0,37.0,37.0,36.0,2.0,4.0,1.0
2024,4,2024-09-21T16:00:00.000Z,401635556,North Carolina,James Madison,-11.5,L,-31.5,,ACC,Sun Belt,P4,G6,P4_vs_G6,37.0,37.0,36.0,39.0,40.0,38.0,-2.0,-1.0,-4.0
2024,4,2024-09-21T21:00:00.000Z,401635557,SMU,TCU,1.5,W,25.5,,ACC,Big 12,P4,P4,P4_vs_P4,62.0,64.0,60.0,71.0,63.0,78.0,-9.0,-14.0,-3.0
2024,4,2024-09-21T21:00:00.000Z,401635557,TCU,SMU,-1.5,L,-25.5,,Big 12,ACC,P4,P4,P4_vs_P4,71.0,63.0,78.0,62.0,64.0,60.0,9.0,3.0,14.0
2024,4,2024-09-21T18:00:00.000Z,401635558,Coastal Carolina,Virginia,3.5,L,-15.5,,Sun Belt,ACC,G6,P4,G6_vs_P4,45.0,44.0,46.0,76.0,85.0,68.0,-31.0,-24.0,-39.0
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,-3.5,W,15.5,,ACC,Sun Belt,P4,G6,P4_vs_G6,76.0,85.0,68.0,45.0,44.0,46.0,31.0,39.0,24.0
2024,2,2024-09-07T23:00:00.000Z,401635639,Virginia,Wake Forest,-1.5,L,-0.5,,ACC,ACC,P4,P4,P4_vs_P4,76.0,85.0,68.0,68.0,61.0,74.0,8.0,11.0,7.0
2024,2,2024-09-07T23:00:00.000Z,401635639,Wake Forest,Virginia,1.5,W,0.5,,ACC,ACC,P4,P4,P4_vs_P4,68.0,61.0,74.0,76.0,85.0,68.0,-8.0,-7.0,-11.0
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,-29.0,L,-7.0,,Big 12,Mountain West,P4,G6,P4_vs_G6,66.0,70.0,62.0,40.0,26.0,54.0,26.0,16.0,36.0
2024,1,2024-09-01T02:30:00.000Z,401636608,New Mexico,Arizona,29.0,W,7.0,,Mountain West,Big 12,G6,P4,G6_vs_P4,40.0,26.0,54.0,66.0,70.0,62.0,-26.0,-36.0,-16.0
2024,1,2024-09-01T02:30:00.000Z,401636609,Arizona State,Wyoming,-6.5,W,34.5,,Big 12,Mountain West,P4,G6,P4_vs_G6,,,,62.0,57.0,67.0,,,
2024,1,2024-09-01T02:30:00.000Z,401636609,Wyoming,Arizona State,6.5,L,-34.5,,Mountain West,Big 12,G6,P4,G6_vs_P4,62.0,57.0,67.0,,,,,,
2024,1,2024-08-31T23:00:00.000Z,401636611,Houston,UNLV,-1.5,L,-21.5,,Big 12,Mountain West,P4,G6,P4_vs_G6,61.0,59.0,63.0,,,,,,
2024,1,2024-08-31T23:00:00.000Z,401636611,UNLV,Houston,1.5,W,21.5,,Mountain West,Big 12,G6,P4,G6_vs_P4,,,,61.0,59.0,63.0,,,
2024,2,2024-09-07T16:00:00.000Z,401636616,Kansas State,Tulane,-8.5,L,-1.5,,Big 12,American,P4,G6,P4_vs_G6,,,,50.0,47.0,53.0,,,
2024,2,2024-09-07T16:00:00.000Z,401636616,Tulane,Kansas State,8.5,W,1.5,,American,Big 12,G6,P4,G6_vs_P4,50.0,47.0,53.0,,,,,,
2024,2,2024-09-07T22:30:00.000Z,401636617,Sam Houston,UCF,21.5,L,-9.5,,Conference USA,Big 12,G6,P4,G6_vs_P4,64.0,63.0,64.0,49.0,38.0,60.0,15.0,3.0,26.0
2024,2,2024-09-07T22:30:00.000Z,401636617,UCF,Sam Houston,-21.5,W,9.5,,Big 12,Conference USA,P4,G6,P4_vs_G6,49.0,38.0,60.0,64.0,63.0,64.0,-15.0,-26.0,-3.0
2024,2,2024-09-07T19:30:00.000Z,401636618,Baylor,Utah,14.5,W,3.5,,Big 12,Big 12,P4,P4,P4_vs_P4,66.0,71.0,62.0,72.0,75.0,70.0,-6.0,1.0,-13.0
2024,2,2024-09-07T19:30:00.000Z,401636618,Utah,Baylor,-14.5,L,-3.5,,Big 12,Big 12,P4,P4,P4_vs_P4,72.0,75.0,70.0,66.0,71.0,62.0,6.0,13.0,-1.0
2024,2,2024-09-08T02:00:00.000Z,401636859,Texas Tech,Washington State,-2.5,L,-23.5,,,,,,,52.0,54.0,50.0,55.0,57.0,53.0,-3.0,1.0,-7.0
2024,2,2024-09-08T02:00:00.000Z,401636859,Washington State,Texas Tech,2.5,W,23.5,,,,,,,55.0,57.0,53.0,52.0,54.0,50.0,3.0,7.0,-1.0
2024,3,2024-09-14T23:30:00.000Z,401636860,Air Force,Baylor,17.5,L,-10.5,,Mountain West,Big 12,G6,P4,G6_vs_P4,25.0,28.0,23.0,66.0,71.0,62.0,-41.0,-34.0,-48.0
2024,3,2024-09-14T23:30:00.000Z,401636860,Baylor,Air Force,-17.5,W,10.5,,Big 12,Mountain West,P4,G6,P4_vs_G6,66.0,71.0,62.0,25.0,28.0,23.0,41.0,48.0,34.0
2024,3,2024-09-14T23:30:00.000Z,401636861,Colorado,Colorado State,-7.5,W,11.5,,Big 12,Mountain West,P4,G6,P4_vs_G6,,,,,,,,,
2024,3,2024-09-14T23:30:00.000Z,401636861,Colorado State,Colorado,7.5,L,-11.5,,Mountain West,Big 12,G6,P4,G6_vs_P4,,,,,,,,,
2024,3,2024-09-15T00:00:00.000Z,401636862,Houston,Rice,-3.5,W,22.5,,Big 12,American,P4,G6,P4_vs_G6,61.0,59.0,63.0,73.0,62.0,84.0,-12.0,-25.0,1.0
2024,3,2024-09-15T00:00:00.000Z,401636862,Rice,Houston,3.5,L,-22.5,,American,Big 12,G6,P4,G6_vs_P4,73.0,62.0,84.0,61.0,59.0,63.0,12.0,-1.0,25.0
2024,3,2024-09-13T23:00:00.000Z,401636863,Kansas,UNLV,-10.5,L,-13.5,,Big 12,Mountain West,P4,G6,P4_vs_G6,59.0,62.0,56.0,,,,,,
2024,3,2024-09-13T23:00:00.000Z,401636863,UNLV,Kansas,10.5,W,13.5,,Mountain West,Big 12,G6,P4,G6_vs_P4,,,,59.0,62.0,56.0,,,
2024,3,2024-09-14T00:00:00.000Z,401636864,Arizona,Kansas State,9.5,L,-14.5,,Big 12,Big 12,P4,P4,P4_vs_P4,66.0,70.0,62.0,,,,,,
2024,3,2024-09-14T00:00:00.000Z,401636864,Kansas State,Arizona,-9.5,W,14.5,,Big 12,Big 12,P4,P4,P4_vs_P4,,,,66.0,70.0,62.0,,,
2024,3,2024-09-14T16:00:00.000Z,401636865,Cincinnati,Miami (OH),-3.5,W,7.5,,Big 12,MAC,P4,G6,P4_vs_G6,62.0,68.0,57.0,74.0,79.0,70.0,-12.0,-2.0,-22.0
2024,3,2024-09-14T16:00:00.000Z,401636865,Miami (OH),Cincinnati,3.5,L,-7.5,,MAC,Big 12,G6,P4,G6_vs_P4,74.0,79.0,70.0,62.0,68.0,57.0,12.0,22.0,2.0
2024,3,2024-09-14T23:30:00.000Z,401636866,TCU,UCF,-2.5,L,-3.5,,Big 12,Big 12,P4,P4,P4_vs_P4,71.0,63.0,78.0,49.0,38.0,60.0,22.0,3.0,40.0
2024,3,2024-09-14T23:30:00.000Z,401636866,UCF,TCU,2.5,W,3.5,,Big 12,Big 12,P4,P4,P4_vs_P4,49.0,38.0,60.0,71.0,63.0,78.0,-22.0,-40.0,-3.0
2024,3,2024-09-12T23:30:00.000Z,401636867,Arizona State,Texas State,2.5,W,5.5,,Big 12,Sun Belt,P4,G6,P4_vs_G6,,,,,,,,,
2024,3,2024-09-12T23:30:00.000Z,401636867,Texas State,Arizona State,-2.5,L,-5.5,,Sun Belt,Big 12,G6,P4,G6_vs_P4,,,,,,,,,
2024,3,2024-09-14T16:00:00.000Z,401636868,North Texas,Texas Tech,10.5,L,-34.5,,American,Big 12,G6,P4,G6_vs_P4,54.0,42.0,66.0,52.0,54.0,50.0,2.0,-8.0,12.0
2024,3,2024-09-14T16:00:00.000Z,401636868,Texas Tech,North Texas,-10.5,W,34.5,,Big 12,American,P4,G6,P4_vs_G6,52.0,54.0,50.0,54.0,42.0,66.0,-2.0,-12.0,8.0
2024,3,2024-09-14T16:00:00.000Z,401636869,Oklahoma State,Tulsa,-17.5,W,17.5,,Big 12,American,P4,G6,P4_vs_G6,,,,44.0,50.0,38.0,,,
2024,3,2024-09-14T16:00:00.000Z,401636869,Tulsa,Oklahoma State,17.5,L,-17.5,,American,Big 12,G6,P4,G6_vs_P4,44.0,50.0,38.0,,,,,,
2024,3,2024-09-14T20:30:00.000Z,401636870,Utah,Utah State,-20.5,L,-3.5,,Big 12,Mountain West,P4,G6,P4_vs_G6,72.0,75.0,70.0,,,,,,
2024,3,2024-09-14T20:30:00.000Z,401636870,Utah State,Utah,20.5,W,3.5,,Mountain West,Big 12,G6,P4,G6_vs_P4,,,,72.0,75.0,70.0,,,
2024,3,2024-09-15T01:00:00.000Z,401636871,BYU,Wyoming,-9.5,W,10.5,,Big 12,Mountain West,P4,G6,P4_vs_G6,65.0,68.0,63.0,62.0,57.0,67.0,3.0,1.0,6.0
2024,3,2024-09-15T01:00:00.000Z,401636871,Wyoming,BYU,9.5,L,-10.5,,Mountain West,Big 12,G6,P4,G6_vs_P4,62.0,57.0,67.0,65.0,68.0,63.0,-3.0,-6.0,-1.0
2024,4,2024-09-22T02:30:00.000Z,401636872,BYU,Kansas State,7.5,W,36.5,,Big 12,Big 12,P4,P4,P4_vs_P4,65.0,68.0,63.0,,,,,,
2024,4,2024-09-22T02:30:00.000Z,401636872,Kansas State,BYU,-7.5,L,-36.5,,Big 12,Big 12,P4,P4,P4_vs_P4,,,,65.0,68.0,63.0,,,
2024,4,2024-09-21T16:00:00.000Z,401636873,Cincinnati,Houston,-4.0,W,30.0,,Big 12,Big 12,P4,P4,P4_vs_P4,62.0,68.0,57.0,61.0,59.0,63.0,1.0,5.0,-2.0
2024,4,2024-09-21T16:00:00.000Z,401636873,Houston,Cincinnati,4.0,L,-30.0,,Big 12,Big 12,P4,P4,P4_vs_P4,61.0,59.0,63.0,62.0,68.0,57.0,-1.0,2.0,-5.0
2024,4,2024-09-22T00:00:00.000Z,401636874,Baylor,Colorado,2.5,L,-4.5,,Big 12,Big 12,P4,P4,P4_vs_P4,66.0,71.0,62.0,,,,,,
2024,4,2024-09-22T00:00:00.000Z,401636874,Colorado,Baylor,-2.5,W,4.5,,Big 12,Big 12,P4,P4,P4_vs_P4,,,,66.0,71.0,62.0,,,
2024,4,2024-09-21T18:00:00.000Z,401636875,Arkansas State,Iowa State,18.5,L,-26.5,,Sun Belt,Big 12,G6,P4,G6_vs_P4,,,,,,,,,
2024,4,2024-09-21T18:00:00.000Z,401636875,Iowa State,Arkansas State,-18.5,W,26.5,,Big 12,Sun Belt,P4,G6,P4_vs_G6,,,,,,,,,
2024,4,2024-09-21T20:00:00.000Z,401636876,Oklahoma State,Utah,0.5,L,-2.5,,Big 12,Big 12,P4,P4,P4_vs_P4,,,,72.0,75.0,70.0,,,
2024,4,2024-09-21T20:00:00.000Z,401636876,Utah,Oklahoma State,-0.5,W,2.5,,Big 12,Big 12,P4,P4,P4_vs_P4,72.0,75.0,70.0,,,,,,
2024,4,2024-09-21T19:30:00.000Z,401636877,Arizona State,Texas Tech,4.5,L,-3.5,,Big 12,Big 12,P4,P4,P4_vs_P4,,,,52.0,54.0,50.0,,,
2024,4,2024-09-21T19:30:00.000Z,401636877,Texas Tech,Arizona State,-4.5,W,3.5,,Big 12,Big 12,P4,P4,P4_vs_P4,52.0,54.0,50.0,,,,,,
2024,4,2024-09-21T16:00:00.000Z,401636879,Kansas,West Virginia,1.5,L,-2.5,,Big 12,Big 12,P4,P4,P4_vs_P4,59.0,62.0,56.0,70.0,89.0,52.0,-11.0,10.0,-33.0
2024,4,2024-09-21T16:00:00.000Z,401636879,West Virginia,Kansas,-1.5,W,2.5,,Big 12,Big 12,P4,P4,P4_vs_P4,70.0,89.0,52.0,59.0,62.0,56.0,11.0,33.0,-10.0
2024,2,2024-09-07T22:00:00.000Z,401640979,Central Michigan,FIU,-3.5,L,-39.5,,MAC,Conference USA,G6,G6,G6_vs_G6,65.0,63.0,68.0,,,,,,
2024,2,2024-09-07T22:00:00.000Z,401640979,FIU,Central Michigan,3.5,W,39.5,,Conference USA,MAC,G6,G6,G6_vs_G6,,,,65.0,63.0,68.0,,,
2024,3,2024-09-14T22:00:00.000Z,401640980,FIU,Florida Atlantic,3.5,L,-14.5,,Conference USA,American,G6,G6,G6_vs_G6,,,,,,,,,
2024,3,2024-09-14T22:00:00.000Z,401640980,Florida Atlantic,FIU,-3.5,W,14.5,,American,Conference USA,G6,G6,G6_vs_G6,,,,,,,,,
2024,2,2024-09-08T02:15:00.000Z,401640989,Liberty,New Mexico State,-22.5,L,-16.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,60.0,63.0,57.0,48.0,61.0,35.0,12.0,28.0,-4.0
2024,2,2024-09-08T02:15:00.000Z,401640989,New Mexico State,Liberty,22.5,W,16.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,48.0,61.0,35.0,60.0,63.0,57.0,-12.0,4.0,-28.0
2024,3,2024-09-14T22:00:00.000Z,401640990,Liberty,UTEP,-23.5,L,-5.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,60.0,63.0,57.0,45.0,42.0,48.0,15.0,15.0,15.0
2024,3,2024-09-14T22:00:00.000Z,401640990,UTEP,Liberty,23.5,W,5.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,45.0,42.0,48.0,60.0,63.0,57.0,-15.0,-15.0,-15.0
2024,4,2024-09-21T22:00:00.000Z,401640991,East Carolina,Liberty,7.5,L,-3.5,,American,Conference USA,G6,G6,G6_vs_G6,65.0,77.0,52.0,60.0,63.0,57.0,5.0,20.0,-11.0
2024,4,2024-09-21T22:00:00.000Z,401640991,Liberty,East Carolina,-7.5,W,3.5,,Conference USA,American,G6,G6,G6_vs_G6,60.0,63.0,57.0,65.0,77.0,52.0,-5.0,11.0,-20.0
2024,1,2024-08-30T00:00:00.000Z,401640998,Coastal Carolina,Jacksonville State,3.5,W,31.5,,Sun Belt,Conference USA,G6,G6,G6_vs_G6,45.0,44.0,46.0,69.0,61.0,77.0,-24.0,-33.0,-15.0
2024,1,2024-08-30T00:00:00.000Z,401640998,Jacksonville State,Coastal Carolina,-3.5,L,-31.5,,Conference USA,Sun Belt,G6,G6,G6_vs_G6,69.0,61.0,77.0,45.0,44.0,46.0,24.0,15.0,33.0
2024,3,2024-09-14T23:00:00.000Z,401640999,Eastern Michigan,Jacksonville State,2.5,W,5.5,,MAC,Conference USA,G6,G6,G6_vs_G6,46.0,45.0,47.0,69.0,61.0,77.0,-23.0,-32.0,-14.0
2024,3,2024-09-14T23:00:00.000Z,401640999,Jacksonville State,Eastern Michigan,-2.5,L,-5.5,,Conference USA,MAC,G6,G6,G6_vs_G6,69.0,61.0,77.0,46.0,45.0,47.0,23.0,14.0,32.0
2024,4,2024-09-21T19:00:00.000Z,401641000,Jacksonville State,Southern Miss,-6.5,W,30.5,,Conference USA,Sun Belt,G6,G6,G6_vs_G6,69.0,61.0,77.0,56.0,49.0,63.0,13.0,-2.0,28.0
2024,4,2024-09-21T19:00:00.000Z,401641000,Southern Miss,Jacksonville State,6.5,L,-30.5,,Sun Belt,Conference USA,G6,G6,G6_vs_G6,56.0,49.0,63.0,69.0,61.0,77.0,-13.0,-28.0,2.0
2024,4,2024-09-21T23:00:00.000Z,401641008,Louisiana Tech,Tulsa,-1.5,L,-4.5,,Conference USA,American,G6,G6,G6_vs_G6,41.0,46.0,35.0,44.0,50.0,38.0,-3.0,8.0,-15.0
2024,4,2024-09-21T23:00:00.000Z,401641008,Tulsa,Louisiana Tech,1.5,W,4.5,,American,Conference USA,G6,G6,G6_vs_G6,44.0,50.0,38.0,41.0,46.0,35.0,3.0,15.0,-8.0
2024,1,2024-08-31T19:30:00.000Z,401641015,Kennesaw State,UTSA,24.0,W,12.0,,Conference USA,American,G6,G6,G6_vs_G6,,,,45.0,51.0,39.0,,,
2024,1,2024-08-31T19:30:00.000Z,401641015,UTSA,Kennesaw State,-24.0,L,-12.0,,American,Conference USA,G6,G6,G6_vs_G6,45.0,51.0,39.0,,,,,,
2024,2,2024-09-07T23:00:00.000Z,401641016,Kennesaw State,Louisiana,14.5,L,-9.5,,Conference USA,Sun Belt,G6,G6,G6_vs_G6,,,,73.0,73.0,73.0,,,
2024,2,2024-09-07T23:00:00.000Z,401641016,Louisiana,Kennesaw State,-14.5,W,9.5,,Sun Belt,Conference USA,G6,G6,G6_vs_G6,73.0,73.0,73.0,,,,,,
2024,3,2024-09-14T23:00:00.000Z,401641017,Kennesaw State,San Jose State,16.5,L,-4.5,,Conference USA,Mountain West,G6,G6,G6_vs_G6,,,,,,,,,
2024,3,2024-09-14T23:00:00.000Z,401641017,San Jose State,Kennesaw State,-16.5,W,4.5,,Mountain West,Conference USA,G6,G6,G6_vs_G6,,,,,,,,,
2024,3,2024-09-14T23:00:00.000Z,401641024,Middle Tennessee,Western Kentucky,10.5,L,-17.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,45.0,57.0,32.0,61.0,59.0,64.0,-16.0,-7.0,-27.0
2024,3,2024-09-14T23:00:00.000Z,401641024,Western Kentucky,Middle Tennessee,-10.5,W,17.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,61.0,59.0,64.0,45.0,57.0,32.0,16.0,27.0,7.0
2024,4,2024-09-21T21:00:00.000Z,401641028,Colorado State,UTEP,-8.5,W,1.5,,Mountain West,Conference USA,G6,G6,G6_vs_G6,,,,45.0,42.0,48.0,,,
2024,4,2024-09-21T21:00:00.000Z,401641028,UTEP,Colorado State,8.5,L,-1.5,,Conference USA,Mountain West,G6,G6,G6_vs_G6,45.0,42.0,48.0,,,,,,
2024,3,2024-09-15T02:30:00.000Z,401641033,Fresno State,New Mexico State,-19.5,W,28.5,,Mountain West,Conference USA,G6,G6,G6_vs_G6,,,,48.0,61.0,35.0,,,
2024,3,2024-09-15T02:30:00.000Z,401641033,New Mexico State,Fresno State,19.5,L,-28.5,,Conference USA,Mountain West,G6,G6,G6_vs_G6,48.0,61.0,35.0,,,,,,
2024,4,2024-09-21T23:00:00.000Z,401641037,Toledo,Western Kentucky,-2.5,L,-7.5,,MAC,Conference USA,G6,G6,G6_vs_G6,42.0,32.0,51.0,61.0,59.0,64.0,-19.0,-32.0,-8.0
2024,4,2024-09-21T23:00:00.000Z,401641037,Western Kentucky,Toledo,2.5,W,7.5,,Conference USA,MAC,G6,G6,G6_vs_G6,61.0,59.0,64.0,42.0,32.0,51.0,19.0,8.0,32.0
2024,1,2024-08-31T23:00:00.000Z,401641039,Rice,Sam Houston,-9.5,L,-29.5,,American,Conference USA,G6,G6,G6_vs_G6,73.0,62.0,84.0,64.0,63.0,64.0,9.0,-2.0,21.0
2024,1,2024-08-31T23:00:00.000Z,401641039,Sam Houston,Rice,9.5,W,29.5,,Conference USA,American,G6,G6,G6_vs_G6,64.0,63.0,64.0,73.0,62.0,84.0,-9.0,-21.0,2.0
2024,3,2024-09-14T23:00:00.000Z,401641040,Hawaii,Sam Houston,3.5,L,-14.5,,Mountain West,Conference USA,G6,G6,G6_vs_G6,55.0,60.0,49.0,64.0,63.0,64.0,-9.0,-4.0,-14.0
2024,3,2024-09-14T23:00:00.000Z,401641040,Sam Houston,Hawaii,-3.5,W,14.5,,Conference USA,Mountain West,G6,G6,G6_vs_G6,64.0,63.0,64.0,55.0,60.0,49.0,9.0,14.0,4.0
2024,1,2024-08-25T00:00:00.000Z,401643696,Nevada,SMU,27.5,W,22.5,,Mountain West,ACC,G6,P4,G6_vs_P4,59.0,62.0,55.0,62.0,64.0,60.0,-3.0,2.0,-9.0
2024,1,2024-08-25T00:00:00.000Z,401643696,SMU,Nevada,-27.5,L,-22.5,,ACC,Mountain West,P4,G6,P4_vs_G6,62.0,64.0,60.0,59.0,62.0,55.0,3.0,9.0,-2.0
2024,1,2024-08-31T20:00:00.000Z,401643700,Boise State,Georgia Southern,-12.5,L,-1.5,,Mountain West,Sun Belt,G6,G6,G6_vs_G6,59.0,46.0,71.0,,,,,,
2024,1,2024-08-31T20:00:00.000Z,401643700,Georgia Southern,Boise State,12.5,W,1.5,,Sun Belt,Mountain West,G6,G6,G6_vs_G6,,,,59.0,46.0,71.0,,,
2024,1,2024-08-31T23:00:00.000Z,401643701,Nevada,Troy,7.5,W,9.5,,Mountain West,Sun Belt,G6,G6,G6_vs_G6,59.0,62.0,55.0,36.0,42.0,29.0,23.0,33.0,13.0
2024,1,2024-08-31T23:00:00.000Z,401643701,Troy,Nevada,-7.5,L,-9.5,,Sun Belt,Mountain West,G6,G6,G6_vs_G6,36.0,42.0,29.0,59.0,62.0,55.0,-23.0,-13.0,-33.0
2024,2,2024-09-07T23:00:00.000Z,401643705,Air Force,San Jose State,-1.5,L,-11.5,,Mountain West,Mountain West,G6,G6,G6_vs_G6,25.0,28.0,23.0,,,,,,
2024,2,2024-09-07T23:00:00.000Z,401643705,San Jose State,Air Force,1.5,W,11.5,,Mountain West,Mountain West,G6,G6,G6_vs_G6,,,,25.0,28.0,23.0,,,
2024,2,2024-09-07T23:00:00.000Z,401643708,Georgia Southern,Nevada,1.5,W,4.5,,Sun Belt,Mountain West,G6,G6,G6_vs_G6,,,,59.0,62.0,55.0,,,
2024,2,2024-09-07T23:00:00.000Z,401643708,Nevada,Georgia Southern,-1.5,L,-4.5,,Mountain West,Sun Belt,G6,G6,G6_vs_G6,59.0,62.0,55.0,,,,,,
2024,2,2024-09-08T02:30:00.000Z,401643709,Oregon State,San Diego State,-5.5,W,15.5,,,,,,,40.0,54.0,26.0,46.0,49.0,43.0,-6.0,11.0,-23.0
2024,2,2024-09-08T02:30:00.000Z,401643709,San Diego State,Oregon State,5.5,L,-15.5,,,,,,,46.0,49.0,43.0,40.0,54.0,26.0,6.0,23.0,-11.0
