season,week,date,game_id,metric,home_team,away_team,high_rp_team,low_rp_team,high_rp_side,high_rp_role,high_rp_value,low_rp_value,high_rp_pctile,low_rp_pctile,high_rp_spread,high_rp_ats_margin,high_rp_ats_result,home_spread,total_line
2023,4,2023-09-23T19:30:00.000Z,401524015,receiving,Oregon,Colorado,Oregon,Colorado,home,Favorite,0.706,0.053,0.8473282442748091,0.015267175572519083,-21.0,15.0,W,-21.0,70.0
2023,4,2023-09-23T21:00:00.000Z,401531876,receiving,South Alabama,Central Michigan,South Alabama,Central Michigan,home,Favorite,0.727,0.236,0.8778625954198473,0.08396946564885496,-16.166666666666668,-20.166666666666668,L,-16.166666666666668,47.166666666666664
2023,4,2023-09-23T22:30:00.000Z,401525508,receiving,Wake Forest,Georgia Tech,Wake Forest,Georgia Tech,home,Favorite,0.657,0.27,0.7786259541984732,0.1297709923664122,-3.6666666666666665,-17.666666666666668,L,-3.6666666666666665,58.5
2023,4,2023-09-23T23:00:00.000Z,401524016,receiving,Stanford,Arizona,Arizona,Stanford,away,Favorite,0.72,0.395,0.8625954198473282,0.2366412213740458,-12.833333333333334,-11.833333333333334,L,12.833333333333334,59.833333333333336
2023,4,2023-09-23T23:00:00.000Z,401520258,receiving,LSU,Arkansas,LSU,Arkansas,home,Favorite,0.694,0.233,0.8244274809160306,0.07633587786259542,-17.666666666666668,-14.666666666666668,L,-17.666666666666668,55.333333333333336
2024,1,2024-08-24T16:00:00.000Z,401635525,receiving,Georgia Tech,Florida State,Georgia Tech,Florida State,home,Underdog,0.789,0.317,0.9097744360902256,0.22556390977443608,10.666666666666666,13.666666666666666,W,10.666666666666666,54.833333333333336
2024,1,2024-08-25T00:00:00.000Z,401643696,receiving,Nevada,SMU,SMU,Nevada,away,Favorite,0.908,0.061,0.9774436090225563,0.03007518796992481,-27.5,-22.5,L,27.5,55.833333333333336
2024,1,2024-08-31T16:00:00.000Z,401628333,receiving,Vanderbilt,Virginia Tech,Virginia Tech,Vanderbilt,away,Favorite,0.837,0.299,0.9473684210526315,0.17293233082706766,-13.333333333333334,-20.333333333333336,L,13.333333333333334,50.333333333333336
2024,1,2024-08-31T19:30:00.000Z,401628454,receiving,Nebraska,UTEP,Nebraska,UTEP,home,Favorite,0.692,0.139,0.7744360902255639,0.06766917293233082,-27.5,5.5,W,-27.5,48.75
2024,1,2024-09-01T00:00:00.000Z,401643774,receiving,Charlotte,James Madison,Charlotte,James Madison,home,Underdog,0.721,0.086,0.8157894736842105,0.03759398496240601,7.0,-16.0,L,7.0,49.25
2024,1,2024-09-02T23:30:00.000Z,401634306,receiving,Florida State,Boston College,Boston College,Florida State,away,Underdog,0.738,0.317,0.8421052631578947,0.22556390977443608,16.5,31.5,W,-16.5,51.0
2024,2,2024-09-07T19:30:00.000Z,401629040,receiving,Toledo,Massachusetts,Toledo,Massachusetts,home,Favorite,0.847,0.293,0.9624060150375939,0.15789473684210525,-17.5,-2.5,L,-17.5,50.833333333333336
2024,2,2024-09-07T20:15:00.000Z,401628342,receiving,Ole Miss,Middle Tennessee,Ole Miss,Middle Tennessee,home,Favorite,0.74,0.313,0.849624060150376,0.21804511278195488,-42.5,6.5,W,-42.5,61.666666666666664
2024,2,2024-09-07T23:00:00.000Z,401628335,receiving,Alabama,South Florida,South Florida,Alabama,away,Underdog,0.784,0.303,0.9022556390977443,0.18796992481203006,31.666666666666668,5.666666666666668,W,-31.666666666666668,64.66666666666667
2024,2,2024-09-07T23:00:00.000Z,401628344,receiving,Missouri,Buffalo,Missouri,Buffalo,home,Favorite,0.935,0.096,0.9924812030075187,0.045112781954887216,-33.666666666666664,4.333333333333336,W,-33.666666666666664,52.333333333333336
2024,2,2024-09-07T23:00:00.000Z,401628462,receiving,Illinois,Kansas,Kansas,Illinois,away,Favorite,0.84,0.306,0.9548872180451128,0.20300751879699247,-4.833333333333333,-10.833333333333332,L,4.833333333333333,58.166666666666664
2024,2,2024-09-07T23:30:00.000Z,401628468,receiving,Ohio State,Western Michigan,Western Michigan,Ohio State,away,Underdog,0.801,0.288,0.924812030075188,0.14285714285714285,37.333333333333336,-18.666666666666664,L,-37.333333333333336,54.333333333333336
2024,2,2024-09-08T03:00:00.000Z,401628472,receiving,USC,Utah State,Utah State,USC,away,Underdog,0.721,0.264,0.8157894736842105,0.13533834586466165,29.5,-18.5,L,-29.5,63.166666666666664
2024,3,2024-09-12T23:30:00.000Z,401636867,receiving,Texas State,Arizona State,Texas State,Arizona State,home,Favorite,0.682,0.337,0.7518796992481203,0.24812030075187969,-1.1666666666666667,-4.166666666666667,L,-1.1666666666666667,58.5
2024,3,2024-09-14T16:00:00.000Z,401628350,receiving,Wisconsin,Alabama,Wisconsin,Alabama,home,Underdog,0.741,0.303,0.8571428571428571,0.18796992481203006,15.166666666666666,-16.833333333333336,L,15.166666666666666,48.5
2024,3,2024-09-14T16:00:00.000Z,401628475,receiving,Illinois,Central Michigan,Central Michigan,Illinois,away,Underdog,0.833,0.306,0.9398496240601504,0.20300751879699247,20.833333333333332,-0.16666666666666785,L,-20.833333333333332,50.333333333333336
2024,3,2024-09-14T16:00:00.000Z,401635542,receiving,Florida State,Memphis,Memphis,Florida State,away,Underdog,0.73,0.317,0.8270676691729323,0.22556390977443608,6.833333333333333,14.833333333333332,W,-6.833333333333333,53.666666666666664
2024,3,2024-09-14T23:00:00.000Z,401643789,receiving,Southern Miss,South Florida,South Florida,Southern Miss,away,Favorite,0.784,0.235,0.9022556390977443,0.10526315789473684,-11.666666666666666,13.333333333333334,W,11.666666666666666,58.5
2024,3,2024-09-14T23:30:00.000Z,401628356,receiving,Mississippi State,Toledo,Toledo,Mississippi State,away,Underdog,0.847,0.21,0.9624060150375939,0.08270676691729323,11.333333333333334,35.333333333333336,W,-11.333333333333334,57.833333333333336
2024,3,2024-09-15T01:00:00.000Z,401636871,receiving,Wyoming,BYU,BYU,Wyoming,away,Favorite,0.765,0.302,0.8947368421052632,0.18045112781954886,-9.666666666666666,10.333333333333334,W,9.666666666666666,39.833333333333336
2024,4,2024-09-21T00:00:00.000Z,401628485,receiving,Nebraska,Illinois,Nebraska,Illinois,home,Favorite,0.692,0.306,0.7744360902255639,0.20300751879699247,-8.833333333333334,-15.833333333333334,L,-8.833333333333334,42.0
2024,4,2024-09-21T16:00:00.000Z,401635556,receiving,North Carolina,James Madison,North Carolina,James Madison,home,Favorite,0.713,0.086,0.8045112781954887,0.03759398496240601,-10.833333333333334,-30.833333333333336,L,-10.833333333333334,48.333333333333336
2024,4,2024-09-21T19:30:00.000Z,401635554,receiving,Louisville,Georgia Tech,Georgia Tech,Louisville,away,Underdog,0.789,0.237,0.9097744360902256,0.11278195488721804,8.833333333333334,-3.166666666666666,L,-8.833333333333334,55.833333333333336
2024,4,2024-09-21T19:30:00.000Z,401644736,receiving,Northern Illinois,Buffalo,Northern Illinois,Buffalo,home,Favorite,0.698,0.096,0.7894736842105263,0.045112781954887216,-12.833333333333334,-15.833333333333334,L,-12.833333333333334,42.666666666666664
2024,4,2024-09-21T20:15:00.000Z,401628368,receiving,Missouri,Vanderbilt,Missouri,Vanderbilt,home,Favorite,0.935,0.299,0.9924812030075187,0.17293233082706766,-18.0,-15.0,L,-18.0,52.166666666666664
2024,4,2024-09-21T23:00:00.000Z,401641034,receiving,Sam Houston,New Mexico State,Sam Houston,New Mexico State,home,Favorite,0.742,0.148,0.8646616541353384,0.07518796992481203,-15.0,5.0,W,-15.0,44.166666666666664
2025,1,2025-08-28T23:00:00.000Z,401762789,receiving,Akron,Wyoming,Wyoming,Akron,away,Favorite,0.801,0.277,0.835820895522388,0.20149253731343283,-6.0,4.0,W,6.0,48.333333333333336
2025,1,2025-08-28T23:00:00.000Z,401756848,receiving,UCF,Jacksonville State,Jacksonville State,UCF,away,Underdog,0.913,0.207,0.8582089552238806,0.12686567164179105,19.166666666666668,12.166666666666668,W,-19.166666666666668,52.833333333333336
2025,1,2025-08-30T00:00:00.000Z,401754375,receiving,Colorado,Georgia Tech,Georgia Tech,Colorado,away,Favorite,0.696,0.152,0.753731343283582,0.08208955223880597,-3.6666666666666665,3.3333333333333335,W,3.6666666666666665,52.0
2025,1,2025-08-30T01:30:00.000Z,401757224,receiving,Sam Houston,UNLV,Sam Houston,UNLV,home,Underdog,0.892,0.104,0.8507462686567164,0.055970149253731345,10.333333333333334,-6.666666666666666,L,10.333333333333334,59.833333333333336
2025,1,2025-08-30T22:00:00.000Z,401754616,receiving,Virginia,Coastal Carolina,Coastal Carolina,Virginia,away,Underdog,1.0,0.292,0.9552238805970149,0.21641791044776118,13.166666666666666,-27.833333333333336,L,-13.166666666666666,55.666666666666664
2025,1,2025-08-30T23:45:00.000Z,401752672,receiving,Ole Miss,Georgia State,Georgia State,Ole Miss,away,Underdog,0.708,0.302,0.7686567164179104,0.23880597014925373,35.166666666666664,-20.833333333333336,L,-35.166666666666664,61.666666666666664
2025,1,2025-08-31T01:30:00.000Z,401760361,receiving,Fresno State,Georgia Southern,Georgia Southern,Fresno State,away,Underdog,1.016,0.138,1.0,0.06716417910447761,1.0,-27.0,L,-1.0,51.833333333333336
2025,2,2025-09-06T16:00:00.000Z,401754524,receiving,NC State,Virginia,NC State,Virginia,home,Favorite,0.947,0.292,0.8805970149253731,0.21641791044776118,-2.75,1.25,W,-2.75,52.75
2025,2,2025-09-06T19:30:00.000Z,401756880,receiving,Cincinnati,Bowling Green,Cincinnati,Bowling Green,home,Favorite,0.782,0.076,0.8059701492537313,0.03731343283582089,-22.0,-8.0,L,-22.0,46.5
2025,2,2025-09-06T23:00:00.000Z,401761598,receiving,Georgia State,Memphis,Georgia State,Memphis,home,Underdog,0.708,0.156,0.7686567164179104,0.09701492537313433,15.0,-7.0,L,15.0,57.5
2025,2,2025-09-07T02:15:00.000Z,401754526,receiving,BYU,Stanford,BYU,Stanford,home,Favorite,0.786,0.25,0.8208955223880597,0.17164179104477612,-20.5,3.5,W,-20.5,44.0
2025,2,2025-09-07T02:15:00.000Z,401752948,receiving,Washington State,San Diego State,San Diego State,Washington State,away,Underdog,0.955,0.299,0.8955223880597015,0.23134328358208955,2.25,-20.75,L,-2.25,46.5
2025,3,2025-09-11T23:30:00.000Z,401754531,receiving,Wake Forest,NC State,NC State,Wake Forest,away,Favorite,0.947,0.268,0.8805970149253731,0.19402985074626866,-7.333333333333333,2.666666666666667,W,7.333333333333333,52.666666666666664
2025,3,2025-09-12T23:30:00.000Z,401756893,receiving,Houston,Colorado,Houston,Colorado,home,Favorite,1.014,0.152,0.9925373134328358,0.08208955223880597,-3.8333333333333335,12.166666666666666,W,-3.8333333333333335,45.333333333333336
2025,3,2025-09-13T17:00:00.000Z,401752702,receiving,Missouri,Louisiana,Louisiana,Missouri,away,Underdog,0.725,0.303,0.7761194029850746,0.2462686567164179,27.5,-14.5,L,-27.5,47.166666666666664
2025,3,2025-09-13T19:30:00.000Z,401752949,receiving,North Texas,Washington State,North Texas,Washington State,home,Favorite,0.734,0.299,0.7835820895522388,0.23134328358208955,-6.5,42.5,W,-6.5,57.833333333333336
2025,3,2025-09-13T20:15:00.000Z,401752706,receiving,Texas,UTEP,UTEP,Texas,away,Underdog,1.0,0.207,0.9552238805970149,0.12686567164179105,39.833333333333336,22.833333333333336,W,-39.833333333333336,52.333333333333336
2025,3,2025-09-13T20:30:00.000Z,401754535,receiving,Miami,South Florida,South Florida,Miami,away,Underdog,1.0,0.041,0.9552238805970149,0.007462686567164179,17.666666666666668,-19.333333333333332,L,-17.666666666666668,56.5
2025,3,2025-09-13T21:00:00.000Z,401757256,receiving,Bowling Green,Liberty,Liberty,Bowling Green,away,Favorite,1.0,0.076,0.9552238805970149,0.03731343283582089,-6.0,-16.0,L,6.0,51.5
2025,3,2025-09-14T00:00:00.000Z,401756895,receiving,Wyoming,Utah,Wyoming,Utah,home,Underdog,0.801,0.154,0.835820895522388,0.08955223880597014,24.5,-0.5,L,24.5,47.333333333333336
2025,4,2025-09-18T23:30:00.000Z,401762468,receiving,Charlotte,Rice,Rice,Charlotte,away,Favorite,0.93,0.294,0.8731343283582089,0.22388059701492538,-1.6666666666666667,9.333333333333334,W,1.6666666666666667,42.0
2025,4,2025-09-20T16:00:00.000Z,401754537,receiving,Clemson,Syracuse,Clemson,Syracuse,home,Favorite,0.793,0.251,0.8283582089552238,0.1791044776119403,-17.5,-30.5,L,-17.5,53.833333333333336
2025,4,2025-09-20T20:00:00.000Z,401754538,receiving,Duke,NC State,NC State,Duke,away,Underdog,0.947,0.288,0.8805970149253731,0.208955223880597,3.1666666666666665,-8.833333333333334,L,-3.1666666666666665,57.333333333333336
2025,4,2025-09-20T23:00:00.000Z,401761611,receiving,South Alabama,Coastal Carolina,Coastal Carolina,South Alabama,away,Underdog,1.0,0.223,0.9552238805970149,0.1455223880597015,14.666666666666666,32.666666666666664,W,-14.666666666666666,51.833333333333336
2025,4,2025-09-21T00:00:00.000Z,401752723,receiving,Texas,Sam Houston,Sam Houston,Texas,away,Underdog,0.892,0.207,0.8507462686567164,0.12686567164179105,39.5,-15.5,L,-39.5,51.5
2025,4,2025-09-21T02:15:00.000Z,401756897,receiving,Colorado,Wyoming,Wyoming,Colorado,away,Underdog,0.801,0.152,0.835820895522388,0.08208955223880597,12.333333333333334,-4.666666666666666,L,-12.333333333333334,45.666666666666664
