season,week,game_id,rp_team,rp_opponent,conference_matchup_type,overall_rp_edge,overall_rp_band,offense_vs_defense_edge,defense_vs_offense_edge,rp_team_spread,rp_team_ats_result,rp_team_ats_margin,rp_team_clv,source_flipped,rp_team_norm,rp_opponent_norm,team_pair_key,season_year,event_id,starts_at,away_team,home_team,away_team_id,home_team_id,completed,odds_present,odds_available,away_final_points,home_final_points,home_final_margin,final_total_points,away_1h_points,home_1h_points,home_1h_margin,one_h_total_points,away_2h_points_incl_ot,home_2h_points_incl_ot,home_2h_margin_incl_ot,two_h_total_points_incl_ot,home_game_spread,home_game_spread_book,home_game_spread_price,away_game_spread,away_game_spread_book,away_game_spread_price,game_total,game_over_book,game_over_price,game_under_price,home_game_ats_result,game_total_result,home_1h_spread,home_1h_spread_book,home_1h_spread_price,away_1h_spread,away_1h_spread_book,away_1h_spread_price,one_h_total,one_h_over_book,one_h_over_price,one_h_under_price,home_1h_ats_result,one_h_total_result,home_2h_spread,home_2h_spread_book,home_2h_spread_price,away_2h_spread,away_2h_spread_book,away_2h_spread_price,two_h_total,two_h_over_book,two_h_over_price,two_h_under_price,home_2h_ats_result,two_h_total_result,away_norm,home_norm,starts_at_dt,_merge,rp_team_1h_side,rp_team_1h_spread,rp_team_1h_points,rp_opponent_1h_points,rp_team_1h_margin,rp_team_1h_ats_margin,rp_team_1h_ats_result,one_h_market_role,one_h_spread_bucket,week_segment,venue_role,rule_key,rule_label,family
2025,2,401762458,Navy,UAB,G6_vs_G6,24.0,15_to_24_9,33.0,14.0,-22.5,L,-8.5,,False,navy,uab,navy||uab,2025.0,X9zGBqxhYvxoOT2xcbaZ,2025-09-06T19:30:00.000Z,UAB,Navy,UAB_NCAAF,NAVY_NCAAF,True,True,False,24.0,38.0,14.0,62.0,24.0,24.0,0.0,48.0,0.0,14.0,14.0,14.0,-17.5,sgo_book,700.0,17.5,sgo_book,-1400.0,79.5,sgo_book,-120.0,-110.0,L,U,-11.5,sgo_book,-110.0,11.5,sgo_book,-110.0,30.5,sgo_book,-120.0,100.0,L,O,-9.5,sgo_book,-110.0,9.5,sgo_book,-110.0,27.5,sgo_book,-117.0,-108.0,W,U,uab,navy,2025-09-06 19:30:00+00:00,both,home,-11.5,24.0,24.0,0.0,-11.5,L,Favorite,Fav 7-13.5,Weeks 1-2,Home,ALL__EITHER_COMPONENT__15_PLUS,ALL: either RP component 15+,either_component
2025,2,401762461,North Texas,Western Michigan,G6_vs_G6,16.0,15_to_24_9,-6.0,40.0,-12.5,L,-9.5,,False,north texas,western michigan,north texas||western michigan,2025.0,1QFFt6inJIKXeBrPuKtM,2025-09-06T19:30:00.000Z,North Texas,Western Michigan,NORTH_TEXAS_NCAAF,WESTERN_MICHIGAN_NCAAF,True,True,False,33.0,30.0,-3.0,63.0,7.0,17.0,10.0,24.0,26.0,13.0,-13.0,39.0,-5.5,sgo_book,-114.0,5.5,sgo_book,-114.0,60.5,sgo_book,-180.0,133.0,L,O,6.5,sgo_book,-105.0,-6.5,sgo_book,-115.0,28.0,sgo_book,-115.0,-105.0,W,U,7.0,sgo_book,100.0,-7.0,sgo_book,-120.0,27.5,sgo_book,100.0,-120.0,L,O,north texas,western michigan,2025-09-06 19:30:00+00:00,both,away,-6.5,7.0,17.0,-10.0,-16.5,L,Favorite,Fav 0.5-6.5,Weeks 1-2,Away,ALL__EITHER_COMPONENT__15_PLUS,ALL: either RP component 15+,either_component
2025,3,401762463,Akron,UAB,G6_vs_G6,10.0,5_to_14_9,20.0,0.0,13.5,W,10.5,,False,akron,uab,akron||uab,2025.0,BZcwvYayaqmLwjVF1Rbi,2025-09-14T00:30:00.000Z,Akron,UAB,AKRON_NCAAF,UAB_NCAAF,True,True,False,28.0,31.0,3.0,59.0,20.0,31.0,11.0,51.0,8.0,0.0,-8.0,8.0,-2.5,sgo_book,-1250.0,2.5,sgo_book,650.0,59.5,sgo_book,400.0,-620.0,W,U,-9.5,sgo_book,-132.0,9.5,sgo_book,-102.0,47.5,sgo_book,-152.0,114.0,W,O,-3.5,sgo_book,-110.0,3.5,sgo_book,-110.0,28.0,sgo_book,-120.0,100.0,L,U,akron,uab,2025-09-14 00:30:00+00:00,both,away,9.5,20.0,31.0,-11.0,-1.5,L,Underdog,Dog 7-13.5,Weeks 3-4,Away,ALL__EITHER_COMPONENT__15_PLUS,ALL: either RP component 15+,either_component
2025,3,401762465,Navy,Tulsa,G6_vs_G6,16.0,15_to_24_9,21.0,10.0,-13.5,W,5.5,,False,navy,tulsa,navy||tulsa,2025.0,RqnstMTBhKrN1Lzl92S7,2025-09-14T00:00:00.000Z,Navy,Tulsa,NAVY_NCAAF,TULSA_NCAAF,True,True,False,42.0,23.0,-19.0,65.0,21.0,17.0,-4.0,38.0,21.0,6.0,-15.0,27.0,16.5,sgo_book,510.0,-16.5,sgo_book,-910.0,71.5,sgo_book,-134.0,103.0,L,U,7.5,sgo_book,-118.0,-7.5,sgo_book,-102.0,27.0,sgo_book,-111.0,-109.0,W,O,6.5,sgo_book,-105.0,-6.5,sgo_book,-120.0,24.0,sgo_book,-133.0,113.0,L,O,navy,tulsa,2025-09-14 00:00:00+00:00,both,away,-7.5,21.0,17.0,4.0,-3.5,L,Favorite,Fav 7-13.5,Weeks 3-4,Away,ALL__EITHER_COMPONENT__15_PLUS,ALL: either RP component 15+,either_component
2025,4,401762468,Rice,Charlotte,G6_vs_G6,9.0,5_to_14_9,-12.0,32.0,-1.5,W,9.5,,True,rice,charlotte,charlotte||rice,2025.0,yXjweLDJJ2UcyEXW2CQP,2025-09-18T23:30:00.000Z,Rice,Charlotte,RICE_NCAAF,CHARLOTTE_NCAAF,True,True,False,28.0,17.0,-11.0,45.0,14.0,9.0,-5.0,23.0,14.0,8.0,-6.0,22.0,8.5,sgo_book,450.0,-8.5,sgo_book,-720.0,45.5,sgo_book,356.0,-576.0,L,U,-1.5,sgo_book,116.0,1.5,sgo_book,-143.0,20.5,sgo_book,-110.0,-118.0,L,O,0.5,sgo_book,-113.0,-0.5,sgo_book,-106.0,20.5,sgo_book,-109.0,-110.0,L,O,rice,charlotte,2025-09-18 23:30:00+00:00,both,away,1.5,14.0,9.0,5.0,6.5,W,Underdog,Dog 0.5-6.5,Weeks 3-4,Away,ALL__EITHER_COMPONENT__15_PLUS,ALL: either RP component 15+,either_component
2025,4,401762469,North Texas,Army,G6_vs_G6,2.0,under_5,-24.0,30.0,-2.5,W,4.5,,True,north texas,army,army||north texas,2025.0,VcuJxX4KjMYUQ0WdIuuZ,2025-09-20T16:00:00.000Z,North Texas,Army,NORTH_TEXAS_NCAAF,ARMY_NCAAF,True,True,False,45.0,38.0,-7.0,83.0,28.0,14.0,-14.0,42.0,17.0,24.0,7.0,41.0,1.5,sgo_book,-125.0,-1.5,sgo_book,-104.0,85.5,sgo_book,-137.0,104.0,L,U,1.0,sgo_book,-110.0,-1.0,sgo_book,-110.0,24.5,sgo_book,-105.0,-115.0,L,O,-0.5,sgo_book,102.0,0.5,sgo_book,-122.0,24.5,sgo_book,-125.0,-115.0,W,O,north texas,army,2025-09-20 16:00:00+00:00,both,away,-1.0,28.0,14.0,14.0,13.0,W,Favorite,Fav 0.5-6.5,Weeks 3-4,Away,ALL__EITHER_COMPONENT__15_PLUS,ALL: either RP component 15+,either_component
2025,1,401762789,Wyoming,Akron,G6_vs_G6,15.0,15_to_24_9,41.0,-12.0,-4.5,W,5.5,,True,wyoming,akron,akron||wyoming,2025.0,TWIJ6PvNtYte8A2e4PRf,2025-08-28T23:00:00.000Z,Wyoming,Akron,WYOMING_NCAAF,AKRON_NCAAF,True,True,False,10.0,0.0,-10.0,10.0,3.0,0.0,-3.0,3.0,7.0,0.0,-7.0,7.0,9.5,sgo_book,700.0,-9.5,sgo_book,-1430.0,48.0,sgo_book,-110.0,-110.0,L,U,3.5,sgo_book,-121.0,-3.5,sgo_book,-113.0,23.5,sgo_book,-120.0,-109.0,W,U,1.5,sgo_book,-112.0,-1.5,sgo_book,-106.0,20.5,sgo_book,-108.0,-112.0,L,U,wyoming,akron,2025-08-28 23:00:00+00:00,both,away,-3.5,3.0,0.0,3.0,-0.5,L,Favorite,Fav 0.5-6.5,Weeks 1-2,Away,ALL__EITHER_COMPONENT__15_PLUS,ALL: either RP component 15+,either_component
2025,1,401762791,Wisconsin,Miami (OH),P4_vs_G6,32.0,25_plus,18.0,47.0,-18.5,L,-1.5,,True,wisconsin,miami ohio,miami ohio||wisconsin,2025.0,79686um9Z64X3JyfI3Bg,2025-08-29T01:00:00.000Z,Miami Ohio,Wisconsin,MIAMI_OH_NCAAF,WISCONSIN_NCAAF,True,True,False,0.0,17.0,17.0,17.0,0.0,3.0,3.0,3.0,0.0,14.0,14.0,14.0,-18.5,sgo_book,-110.0,18.5,sgo_book,-110.0,18.5,sgo_book,-109.0,-122.0,L,U,-9.5,sgo_book,-118.0,9.5,sgo_book,-114.0,20.5,sgo_book,-115.0,-107.0,L,U,-8.5,sgo_book,-115.0,8.5,sgo_book,-120.0,18.5,sgo_book,-125.0,-120.0,W,U,miami ohio,wisconsin,2025-08-29 01:00:00+00:00,both,home,-9.5,3.0,0.0,3.0,-6.5,L,Favorite,Fav 7-13.5,Weeks 1-2,Home,ALL__EITHER_COMPONENT__15_PLUS,ALL: either RP component 15+,either_component
2025,4,401762820,Toledo,Western Michigan,G6_vs_G6,23.0,15_to_24_9,26.0,22.0,-11.5,L,-12.5,,False,toledo,western michigan,toledo||western michigan,2025.0,0qi4NWHxxXX8kwEU5QY6,2025-09-20T19:30:00.000Z,Toledo,Western Michigan,TOLEDO_NCAAF,WESTERN_MICHIGAN_NCAAF,True,True,False,13.0,14.0,1.0,27.0,3.0,0.0,-3.0,3.0,10.0,14.0,4.0,24.0,6.5,sgo_book,114.0,-6.5,sgo_book,-147.0,27.5,sgo_book,950.0,-1950.0,W,U,7.0,sgo_book,-105.0,-7.0,sgo_book,-115.0,25.5,sgo_book,100.0,-120.0,W,U,6.5,sgo_book,-114.0,-6.5,sgo_book,-120.0,23.5,sgo_book,-115.0,-118.0,W,O,toledo,western michigan,2025-09-20 19:30:00+00:00,both,away,-7.0,3.0,0.0,3.0,-4.0,L,Favorite,Fav 7-13.5,Weeks 3-4,Away,ALL__EITHER_COMPONENT__15_PLUS,ALL: either RP component 15+,either_component
2024,1,401628319,Western Kentucky,Alabama,G6_vs_P4,17.0,15_to_24_9,26.0,8.0,37.5,L,-25.5,,True,western kentucky,alabama,alabama||western kentucky,2024.0,dQlTQqs0ocVyNzgxZig4,2024-08-31T23:00:00.000Z,Western Kentucky,Alabama,WESTERN_KENTUCKY_NCAAF,ALABAMA_NCAAF,True,True,False,0.0,63.0,63.0,63.0,0.0,42.0,42.0,42.0,0.0,21.0,21.0,21.0,-63.5,sgo_book,170.0,63.5,sgo_book,-225.0,70.5,sgo_book,190.0,-260.0,L,U,-31.5,sgo_book,-120.0,31.5,sgo_book,-110.0,37.5,sgo_book,-154.0,120.0,W,O,-14.0,sgo_book,-106.0,14.0,sgo_book,-106.0,24.0,sgo_book,-107.0,-107.0,W,U,western kentucky,alabama,2024-08-31 23:00:00+00:00,both,away,31.5,0.0,42.0,-42.0,-10.5,L,Underdog,Dog 21+,Weeks 1-2,Away,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,1,401628323,Georgia,Clemson,P4_vs_P4,1.0,under_5,27.0,-24.0,-10.5,W,20.5,,True,georgia,clemson,clemson||georgia,2024.0,HU8ZURuu1lJyeLgZfuZx,2024-08-31T16:00:00.000Z,Clemson,Georgia ,CLEMSON_NCAAF,GEORGIA_NCAAF,True,True,False,3.0,34.0,31.0,37.0,0.0,6.0,6.0,6.0,3.0,28.0,25.0,31.0,-28.5,sgo_book,-176.0,28.5,sgo_book,131.0,38.5,sgo_book,123.0,-162.0,W,U,-6.5,sgo_book,162.0,6.5,sgo_book,-215.0,9.5,sgo_book,150.0,-195.0,L,U,-25.5,sgo_book,280.0,25.5,sgo_book,-395.0,31.5,sgo_book,124.0,-160.0,L,U,clemson,georgia,2024-08-31 16:00:00+00:00,both,home,-6.5,6.0,0.0,6.0,-0.5,L,Favorite,Fav 0.5-6.5,Weeks 1-2,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,1,401628328,Oklahoma,Temple,P4_vs_G6,8.0,5_to_14_9,-18.0,33.0,-43.5,W,4.5,,False,oklahoma,temple,oklahoma||temple,2024.0,4G4ZuP3shpBzw9UPZQJJ,2024-08-30T23:00:00.000Z,Temple,Oklahoma,TEMPLE_NCAAF,OKLAHOMA_NCAAF,True,True,False,3.0,51.0,48.0,54.0,0.0,34.0,34.0,34.0,3.0,17.0,14.0,20.0,-48.5,sgo_book,425.0,48.5,sgo_book,-715.0,53.5,sgo_book,-186.0,142.0,L,O,-27.5,sgo_book,-118.0,27.5,sgo_book,101.0,34.0,sgo_book,-120.0,-101.0,W,P,-16.5,sgo_book,-112.0,16.5,sgo_book,100.0,24.0,sgo_book,-107.0,-107.0,L,U,temple,oklahoma,2024-08-30 23:00:00+00:00,both,home,-27.5,34.0,0.0,34.0,6.5,W,Favorite,Fav 21+,Weeks 1-2,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,1,401628333,Virginia Tech,Vanderbilt,P4_vs_P4,26.0,25_plus,30.0,23.0,-13.5,L,-20.5,,True,virginia tech,vanderbilt,vanderbilt||virginia tech,2024.0,JCZ7roS1n5cc96Y1Pde9,2024-08-31T16:00:00.000Z,Virginia Tech,Vanderbilt,VIRGINIA_TECH_NCAAF,VANDERBILT_NCAAF,True,True,False,27.0,34.0,7.0,61.0,3.0,17.0,14.0,20.0,24.0,17.0,-7.0,41.0,6.5,sgo_book,306.0,-6.5,sgo_book,-447.0,49.5,sgo_book,-114.0,-114.0,W,O,-13.5,sgo_book,-140.0,13.5,sgo_book,110.0,23.5,sgo_book,-115.0,-115.0,W,U,17.5,sgo_book,-188.0,-17.5,sgo_book,145.0,27.5,sgo_book,154.0,-200.0,W,O,virginia tech,vanderbilt,2024-08-31 16:00:00+00:00,both,away,13.5,3.0,17.0,-14.0,-0.5,L,Underdog,Dog 7-13.5,Weeks 1-2,Away,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,2,401628335,South Florida,Alabama,G6_vs_P4,28.0,25_plus,54.0,2.0,33.5,W,7.5,,True,south florida,alabama,alabama||south florida,2024.0,wby7Kr1rFdLZVjmkY2A9,2024-09-07T23:00:00.000Z,South Florida,Alabama,SOUTH_FLORIDA_NCAAF,ALABAMA_NCAAF,True,True,False,16.0,42.0,26.0,58.0,6.0,14.0,8.0,20.0,10.0,28.0,18.0,38.0,-30.5,sgo_book,-110.0,30.5,sgo_book,-110.0,64.0,sgo_book,-110.0,-110.0,L,U,-18.5,sgo_book,-114.0,18.5,sgo_book,-114.0,34.5,sgo_book,-112.0,-114.0,L,U,-11.5,sgo_book,-110.0,11.5,sgo_book,-110.0,28.5,sgo_book,-112.0,-108.0,W,O,south florida,alabama,2024-09-07 23:00:00+00:00,both,away,18.5,6.0,14.0,-8.0,10.5,W,Underdog,Dog 14-20.5,Weeks 1-2,Away,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,2,401628347,Texas,Michigan,P4_vs_P4,34.0,25_plus,27.0,42.0,-6.5,W,12.5,,True,texas,michigan,michigan||texas,2024.0,ADqBBKONZqeNu3UZbsZX,2024-09-07T16:00:00.000Z,Texas,Michigan,TEXAS_NCAAF,MICHIGAN_NCAAF,True,True,False,31.0,12.0,-19.0,43.0,24.0,3.0,-21.0,27.0,7.0,9.0,2.0,16.0,7.0,sgo_book,-110.0,-7.0,sgo_book,-110.0,41.5,sgo_book,-110.0,-106.0,L,O,3.5,sgo_book,-105.0,-3.5,sgo_book,-119.0,20.5,sgo_book,-130.0,-103.0,L,O,3.5,sgo_book,-115.0,-3.5,sgo_book,-105.0,20.5,sgo_book,102.0,-122.0,W,U,texas,michigan,2024-09-07 16:00:00+00:00,both,away,-3.5,24.0,3.0,21.0,17.5,W,Favorite,Fav 0.5-6.5,Weeks 1-2,Away,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,3,401628350,Wisconsin,Alabama,P4_vs_P4,27.0,25_plus,37.0,15.0,15.5,L,-16.5,,True,wisconsin,alabama,alabama||wisconsin,2024.0,2h0BCaSFc4MNWauoQAnZ,2024-09-14T16:00:00.000Z,Alabama,Wisconsin,ALABAMA_NCAAF,WISCONSIN_NCAAF,True,True,False,42.0,10.0,-32.0,52.0,21.0,3.0,-18.0,24.0,21.0,7.0,-14.0,28.0,33.5,sgo_book,-345.0,-33.5,sgo_book,242.0,53.5,sgo_book,100.0,-130.0,W,U,9.5,sgo_book,-110.0,-9.5,sgo_book,-110.0,26.0,sgo_book,-110.0,-110.0,L,U,14.5,sgo_book,-215.0,-14.5,sgo_book,165.0,28.5,sgo_book,-110.0,-120.0,W,U,alabama,wisconsin,2024-09-14 16:00:00+00:00,both,home,9.5,3.0,21.0,-18.0,-8.5,L,Underdog,Dog 7-13.5,Weeks 3-4,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,3,401628351,UAB,Arkansas,G6_vs_P4,20.0,15_to_24_9,40.0,2.0,23.5,W,13.5,,True,uab,arkansas,arkansas||uab,2024.0,rFmgFmAQvmY8YU7tVJOn,2024-09-14T20:15:00.000Z,UAB,Arkansas,UAB_NCAAF,ARKANSAS_NCAAF,True,True,False,27.0,37.0,10.0,64.0,20.0,20.0,0.0,40.0,7.0,17.0,10.0,24.0,-7.5,sgo_book,-910.0,7.5,sgo_book,478.0,63.5,sgo_book,-250.0,200.0,W,O,-13.5,sgo_book,-110.0,13.5,sgo_book,-110.0,32.5,sgo_book,-109.0,-111.0,L,O,-5.5,sgo_book,-120.0,5.5,sgo_book,-110.0,23.5,sgo_book,-120.0,-110.0,W,O,uab,arkansas,2024-09-14 20:15:00+00:00,both,away,13.5,20.0,20.0,0.0,13.5,W,Underdog,Dog 7-13.5,Weeks 3-4,Away,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,3,401628352,Auburn,New Mexico,P4_vs_G6,25.0,25_plus,20.0,29.0,-25.5,W,0.5,,False,auburn,new mexico,auburn||new mexico,2024.0,o7CaDulJWDTWOXOw6Fy4,2024-09-14T23:30:00.000Z,New Mexico,Auburn,NEW_MEXICO_NCAAF,AUBURN_NCAAF,True,True,False,19.0,45.0,26.0,64.0,13.0,17.0,4.0,30.0,6.0,28.0,22.0,34.0,-26.5,sgo_book,195.0,26.5,sgo_book,-275.0,65.5,sgo_book,121.0,-160.0,L,U,-16.5,sgo_book,-115.0,16.5,sgo_book,-110.0,31.5,sgo_book,-105.0,-115.0,L,U,-10.5,sgo_book,102.0,10.5,sgo_book,-119.0,26.5,sgo_book,-115.0,-105.0,W,O,new mexico,auburn,2024-09-14 23:30:00+00:00,both,home,-16.5,17.0,13.0,4.0,-12.5,L,Favorite,Fav 14-20.5,Weeks 3-4,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,3,401628357,Missouri,Boston College,P4_vs_P4,1.0,under_5,26.0,-22.0,-14.5,L,-8.5,,True,missouri,boston college,boston college||missouri,2024.0,3kRlP0buSZifzzeuMwk9,2024-09-14T16:45:00.000Z,Boston College,Missouri,BOSTON_COLLEGE_NCAAF,MISSOURI_NCAAF,True,True,False,21.0,27.0,6.0,48.0,14.0,17.0,3.0,31.0,7.0,10.0,3.0,17.0,-9.5,sgo_book,757.0,9.5,sgo_book,-2000.0,44.5,sgo_book,-104.0,-124.0,L,O,-8.0,sgo_book,-110.0,8.0,sgo_book,-110.0,27.5,sgo_book,-109.0,-115.0,L,O,-10.5,sgo_book,154.0,10.5,sgo_book,-200.0,13.5,sgo_book,-110.0,-120.0,L,O,boston college,missouri,2024-09-14 16:45:00+00:00,both,home,-8.0,17.0,14.0,3.0,-5.0,L,Favorite,Fav 7-13.5,Weeks 3-4,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,3,401628358,Oklahoma,Tulane,P4_vs_G6,12.0,5_to_14_9,-9.0,32.0,-13.5,W,1.5,,False,oklahoma,tulane,oklahoma||tulane,2024.0,JWtMFI4JD4XHXEXyIueN,2024-09-14T19:30:00.000Z,Tulane,Oklahoma,TULANE_NCAAF,OKLAHOMA_NCAAF,True,True,False,19.0,34.0,15.0,53.0,6.0,21.0,15.0,27.0,13.0,13.0,0.0,26.0,-15.5,sgo_book,475.0,15.5,sgo_book,-1000.0,56.5,sgo_book,-209.0,167.0,L,U,-6.5,sgo_book,-132.0,6.5,sgo_book,102.0,23.5,sgo_book,-105.0,-120.0,W,O,-6.5,sgo_book,-115.0,6.5,sgo_book,-105.0,22.5,sgo_book,-115.0,-105.0,L,O,tulane,oklahoma,2024-09-14 19:30:00+00:00,both,home,-6.5,21.0,6.0,15.0,8.5,W,Favorite,Fav 0.5-6.5,Weeks 3-4,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,3,401628361,Texas,UTSA,P4_vs_G6,25.0,25_plus,35.0,15.0,-36.5,W,12.5,,False,texas,utsa,texas||utsa,2024.0,H2QsI6TBqpnw7s6fPDxy,2024-09-14T23:00:00.000Z,UTSA,Texas,UTSA_NCAAF,TEXAS_NCAAF,True,True,False,7.0,56.0,49.0,63.0,7.0,28.0,21.0,35.0,0.0,28.0,28.0,28.0,-41.5,sgo_book,-110.0,41.5,sgo_book,-121.0,58.5,sgo_book,-128.0,-102.0,W,O,-21.5,sgo_book,-109.0,21.5,sgo_book,-115.0,30.5,sgo_book,-114.0,-110.0,L,O,-13.5,sgo_book,-115.0,13.5,sgo_book,-105.0,24.5,sgo_book,-108.0,-112.0,W,O,utsa,texas,2024-09-14 23:00:00+00:00,both,home,-21.5,28.0,7.0,21.0,-0.5,L,Favorite,Fav 21+,Weeks 3-4,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,4,401628363,Auburn,Arkansas,P4_vs_P4,19.0,15_to_24_9,33.0,5.0,-2.5,L,-12.5,,True,auburn,arkansas,arkansas||auburn,2024.0,FmXyGyMAlzuDsMA8TWQq,2024-09-21T19:30:00.000Z,Arkansas,Auburn,ARKANSAS_NCAAF,AUBURN_NCAAF,True,True,False,24.0,14.0,-10.0,38.0,7.0,0.0,-7.0,7.0,17.0,14.0,-3.0,31.0,4.5,sgo_book,434.0,-4.5,sgo_book,-770.0,38.5,sgo_book,121.0,-154.0,L,U,-0.5,sgo_book,-112.0,0.5,sgo_book,-110.0,27.5,sgo_book,-115.0,-110.0,L,U,-1.5,sgo_book,102.0,1.5,sgo_book,-122.0,27.5,sgo_book,-115.0,-105.0,L,O,arkansas,auburn,2024-09-21 19:30:00+00:00,both,home,-0.5,0.0,7.0,-7.0,-7.5,L,Favorite,Fav 0.5-6.5,Weeks 3-4,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,4,401628364,Kentucky,Ohio,P4_vs_G6,22.0,15_to_24_9,12.0,30.0,-21.5,W,13.5,,False,kentucky,ohio,kentucky||ohio,2024.0,bRYD87bxH6oXKbE8E2IT,2024-09-21T16:45:00.000Z,Ohio,Kentucky,OHIO_NCAAF,KENTUCKY_NCAAF,True,True,False,6.0,41.0,35.0,47.0,0.0,17.0,17.0,17.0,6.0,24.0,18.0,30.0,-34.5,sgo_book,-1050.0,34.5,sgo_book,600.0,46.5,sgo_book,-125.0,-120.0,W,O,-10.5,sgo_book,-106.0,10.5,sgo_book,-115.0,22.5,sgo_book,-110.0,-110.0,W,U,-11.5,sgo_book,114.0,11.5,sgo_book,-145.0,25.5,sgo_book,-145.0,114.0,W,O,ohio,kentucky,2024-09-21 16:45:00+00:00,both,home,-10.5,17.0,0.0,17.0,6.5,W,Favorite,Fav 7-13.5,Weeks 3-4,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,4,401628369,Oklahoma,Tennessee,P4_vs_P4,10.0,5_to_14_9,-14.0,33.0,5.5,L,-4.5,,False,oklahoma,tennessee,oklahoma||tennessee,2024.0,A3bNTZ3syekLaCrR1e4Z,2024-09-21T23:30:00.000Z,Tennessee,Oklahoma,TENNESSEE_NCAAF,OKLAHOMA_NCAAF,True,True,False,25.0,15.0,-10.0,40.0,19.0,3.0,-16.0,22.0,6.0,12.0,6.0,18.0,6.5,sgo_book,-105.0,-6.5,sgo_book,-115.0,57.0,sgo_book,-109.0,-110.0,L,U,3.5,sgo_book,-105.0,-3.5,sgo_book,-115.0,28.5,sgo_book,-112.0,-117.0,L,U,3.5,sgo_book,-115.0,-3.5,sgo_book,-105.0,27.5,sgo_book,-105.0,-115.0,W,U,tennessee,oklahoma,2024-09-21 23:30:00+00:00,both,home,3.5,3.0,19.0,-16.0,-12.5,L,Underdog,Dog 0.5-6.5,Weeks 3-4,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,4,401628372,Texas A&M,Bowling Green,P4_vs_G6,24.0,15_to_24_9,32.0,15.0,-21.0,L,-15.0,,True,texas a and m,bowling green,bowling green||texas a and m,2024.0,6efXrHxh4PlIdWepiErb,2024-09-21T23:30:00.000Z,Bowling Green,Texas A&M,BOWLING_GREEN_NCAAF,TEXAS_AM_NCAAF,True,True,False,20.0,26.0,6.0,46.0,3.0,13.0,10.0,16.0,17.0,13.0,-4.0,30.0,-2.5,sgo_book,-101.0,2.5,sgo_book,-130.0,49.5,sgo_book,-139.0,106.0,W,U,-13.5,sgo_book,-107.0,13.5,sgo_book,-115.0,27.5,sgo_book,-104.0,-118.0,L,U,-8.5,sgo_book,110.0,8.5,sgo_book,-124.0,23.5,sgo_book,-108.0,-112.0,L,O,bowling green,texas a and m,2024-09-21 23:30:00+00:00,both,home,-13.5,13.0,3.0,10.0,-3.5,L,Favorite,Fav 7-13.5,Weeks 3-4,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
2024,1,401628448,Minnesota,North Carolina,P4_vs_P4,34.0,25_plus,32.0,37.0,1.5,L,-0.5,,False,minnesota,north carolina,minnesota||north carolina,2024.0,cMTreovtXj76gRwtm4te,2024-08-30T01:00:00.000Z,North Carolina,Minnesota,NORTH_CAROLINA_NCAAF,MINNESOTA_NCAAF,True,True,False,19.0,17.0,-2.0,36.0,7.0,14.0,7.0,21.0,12.0,3.0,-9.0,15.0,-1.5,sgo_book,218.0,1.5,sgo_book,-298.0,35.5,sgo_book,-135.0,105.0,L,O,-0.5,sgo_book,110.0,0.5,sgo_book,-140.0,20.5,sgo_book,-125.0,-105.0,W,O,6.5,sgo_book,-115.0,-6.5,sgo_book,-115.0,14.5,sgo_book,-125.0,-105.0,L,O,north carolina,minnesota,2024-08-30 01:00:00+00:00,both,home,-0.5,14.0,7.0,7.0,6.5,W,Favorite,Fav 0.5-6.5,Weeks 1-2,Home,ALL__EITHER_COMPONENT__25_PLUS,ALL: either RP component 25+,either_component
