game_id,week,away_team,home_team,model_id,availability_status,present_components,required_components,provider_range,provider_stddev
g575,9,Kent State,Sacramento State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.279999999999998,4.709957536963575
g576,9,Connecticut,Air Force,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.230000000000008,4.381542964527453
g577,9,Missouri,Arkansas,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.949999999999999,1.9093110668510778
g578,9,Arizona State,BYU,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.929999999999998,1.628164226974662
g579,9,Texas State,Boise State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.230000000000002,3.2729449659290033
g580,9,Utah,Cincinnati,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.710000000000004,4.515724609628007
g581,9,Kansas State,Colorado,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.330000000000007,4.603006490327818
g582,9,Boston College,Duke,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.4200000000000035,0.9207062506576141
g583,9,Temple,East Carolina,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.919999999999991,3.203388830597993
g584,9,Clemson,Florida State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,1.1800000000000093,0.4518849411078041
g585,9,Oregon State,Fresno State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.0,3.1296595262104785
g586,9,Florida,Georgia,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,0.9200000000000106,0.3559494346111574
g587,9,Appalachian State,Georgia Southern,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.060000000000004,2.267884476775659
g588,9,Coastal Carolina,Georgia State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.200000000000001,3.2462237677030217
g589,9,Minnesota,Indiana,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.860000000000003,2.163948936550954
g590,9,Wisconsin,Iowa,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.300000000000001,2.78082159621936
g591,9,Oklahoma State,Iowa State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,24.619999999999997,10.25493539716365
g592,9,Florida International,Liberty,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.039999999999996,2.320409446627899
g593,9,Stanford,Louisville,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.9000000000000004,1.6589963080127703
g594,9,Illinois,Maryland,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.0600000000000005,2.90803627900341
g595,9,Army,Memphis,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.0,1.429132166736163
g596,9,California,NC State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.069999999999997,3.597835286668914
g597,9,Notre Dame,Navy,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.480000000000004,1.7274475390008246
g598,9,Washington,Nebraska,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.350000000000003,3.7615447292302675
g599,9,Miami-FL,North Carolina,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.589999999999993,3.7377825980118193
g600,9,UTEP,North Dakota State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,20.089999999999996,7.111646697495594
g601,9,South Carolina,Oklahoma,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.9600000000000115,1.98489294421639
g602,9,Marshall,Old Dominion,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.12,4.44513216901365
g603,9,Auburn,Ole Miss,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.9,1.9621464649714597
g604,9,Northwestern,Oregon,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.9300000000000033,1.4896874672225735
g605,9,Purdue,Penn State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.850000000000005,3.1381473435771
g606,9,Georgia Tech,Pittsburgh,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.7000000000000006,1.3918220971086794
g607,9,Michigan,Rutgers,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.249999999999998,3.3571518806869602
g608,9,Washington State,San Diego State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.430000000000007,3.6016202950894227
g609,9,New Mexico,San Jose State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.199999999999999,1.5805299744073182
g610,9,Louisiana Tech,South Alabama,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.1,1.485824686832198
g611,9,UAB,South Florida,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.490000000000002,4.289291171044466
g612,9,SMU,Syracuse,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.68,3.4839740240133823
g613,9,Kansas,TCU,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.6000000000000085,1.1224972160321844
g614,9,Mississippi State,Texas,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.189999999999998,3.1928073462080353
g615,9,Arizona,Texas Tech,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.830000000000007,1.3648878159028333
g616,9,Nevada,UCLA,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,13.899999999999999,5.446558546458488
g617,9,Southern Miss,UL-Monroe,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,13.2,5.363745776041216
g618,9,Northern Illinois,UNLV,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.009999999999998,2.4590686753321873
g619,9,Ohio State,USC,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.8699999999999903,1.567535884756708
g620,9,Colorado State,Utah State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.220000000000008,3.65007876627341
g621,9,Virginia,Wake Forest,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.6000000000000005,1.2983451005029454
g622,9,Bowling Green,Western Michigan,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.399999999999993,2.62142613857419
g623,10,Ohio,Akron,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.780000000000006,3.384700873046246
g624,10,Buffalo,Miami-OH,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.199999999999999,1.9585900540950374
g625,10,Central Michigan,Eastern Michigan,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.1999999999999993,0.8004217638220485
g626,10,Ball State,Massachusetts,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.700000000000003,3.834954367394743
g627,10,Toledo,Sacramento State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.550000000000002,3.4426325319441236
g628,10,UTSA,Florida Atlantic,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.699999999999998,4.813717378492426
g629,10,James Madison,Southern Miss,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,18.419999999999995,7.466262451856349
g630,10,TCU,Arizona,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,0.9999999999999978,0.3766629793329836
g631,10,South Florida,East Carolina,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.55,2.1712251725696254
g632,10,Georgia State,Appalachian State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.690000000000005,3.3715751140972685
g633,10,Colorado,Arizona State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.45,4.19395025602355
g634,10,UL-Monroe,Arkansas State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.999999999999998,2.7553618183461857
g635,10,Air Force,Army,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.670000000000009,3.2454073319076633
g636,10,Arkansas,Auburn,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.0299999999999994,1.1886625887946503
g637,10,Iowa State,Baylor,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.76,4.774795807152385
g638,10,Florida State,Boston College,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.1999999999999993,1.264977766603032
g639,10,Old Dominion,Coastal Carolina,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.359999999999994,5.123065488552725
g640,10,Boise State,Colorado State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.990000000000002,1.1250638870748635
g641,10,North Carolina,Connecticut,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,13.300000000000004,5.271325734575697
g642,10,Oklahoma,Florida,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.1499999999999897,1.1529174948798349
g643,10,Missouri State,Florida International,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.299999999999999,2.816469421101532
g644,10,Marshall,Georgia Southern,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.0,1.1615506876585289
g645,10,Louisville,Georgia Tech,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.539999999999999,1.626437825433238
g646,10,Cincinnati,Houston,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.600000000000001,3.0429046567383606
g647,10,Nebraska,Illinois,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.8700000000000045,2.786111761936339
g648,10,Sam Houston,Jacksonville State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.700000000000005,3.141897316909006
g649,10,Central Florida,Kansas,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.9499999999999913,1.491800506099924
g650,10,Oklahoma State,Kansas State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,16.470000000000006,6.702120466688139
g651,10,Delaware,Kennesaw State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.1,2.459202106375154
g652,10,Alabama,LSU,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.810000000000002,3.382827035188173
g653,10,South Alabama,Louisiana,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.8199999999999985,1.5511930892058536
g654,10,Michigan State,Michigan,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.12,3.970651709732295
g655,10,Western Kentucky,Middle Tennessee,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.5,3.6958380308124976
g656,10,UCLA,Minnesota,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.699999999999994,1.9791096483014752
g657,10,Vanderbilt,Mississippi State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.809999999999993,3.765171808828912
g658,10,Texas,Missouri,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.529999999999998,3.7028932944388226
g659,10,Duke,NC State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.1,1.9130277049744993
g660,10,Temple,Navy,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.3000000000000025,1.7181021506301664
g661,10,New Mexico,Nevada,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.6,2.800833581275403
g662,10,Liberty,New Mexico State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.0,0.8213860237427948
g663,10,Rice,North Texas,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,23.190000000000005,9.069152041398361
g664,10,Iowa,Northwestern,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.409999999999995,1.43501524382147
g665,10,Miami-FL,Notre Dame,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.2299999999999933,1.2089949338189936
g666,10,Oregon,Ohio State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.3099999999999876,0.9244018336199847
g667,10,Georgia,Ole Miss,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.63,3.3753027641976066
g668,10,Texas State,Oregon State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.090000000000003,4.192734042364243
g669,10,Maryland,Purdue,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.8,1.9233353191786375
g670,10,Virginia Tech,SMU,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.350000000000009,4.256961210769958
g671,10,Northern Illinois,San Jose State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.500000000000002,2.2507054449660897
g672,10,Texas A&M,South Carolina,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.240000000000009,1.1885600531735894
g673,10,Clemson,Syracuse,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.439999999999994,2.770861779302603
g674,10,Kentucky,Tennessee,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.300000000000001,1.690170109781852
g675,10,West Virginia,Texas Tech,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.939999999999998,1.9903014847002443
g676,10,Louisiana Tech,Troy,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.249999999999996,0.9376666518544834
g677,10,Tulsa,Tulane,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,16.570000000000004,6.0306026854701695
g678,10,Charlotte,UAB,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,15.2,5.426856249247809
g679,10,Wyoming,UNLV,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.529999999999996,1.2946693593346517
g680,10,Hawaii,UTEP,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.400000000000002,1.049246753628528
g681,10,BYU,Utah,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.069999999999999,3.941784970035782
g682,10,Fresno State,Utah State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.1800000000000095,1.63128017213476
g684,10,Penn State,Washington,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.799999999999999,1.4158654597100662
g685,10,Rutgers,Wisconsin,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.6,2.7778892616517306
g686,11,Western Michigan,Akron,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.169999999999998,2.560599295086991
g687,11,Kent State,Bowling Green,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.830000000000002,1.311933210952448
g688,11,Ohio,Miami-OH,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,13.220000000000004,4.986551914900717
g689,11,Buffalo,Ball State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.799999999999999,2.8280868091344016
g690,11,Sacramento State,Central Michigan,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.700000000000001,4.902007241936715
g691,11,Massachusetts,Toledo,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,22.35000000000001,8.711226592736528
g692,11,Memphis,South Florida,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.039999999999988,3.965435032881003
g693,11,Louisiana,UL-Monroe,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.699999999999999,2.3052589333955527
g694,11,Houston,Colorado,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.4,3.420624029325644
g695,11,Florida State,Pittsburgh,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.400000000000001,2.1574985515638243
g696,11,San Jose State,Air Force,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.6,2.4177404223778867
g697,11,Utah,Arizona,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.719999999999997,2.671928142746356
g698,11,South Carolina,Arkansas,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.319999999999992,1.358381389742951
g699,11,Baylor,BYU,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.4,1.6452583383772899
g700,11,Oregon State,Boise State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.600000000000001,1.7639940476090055
g701,11,Arizona State,Central Florida,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.229999999999993,2.3122324169512
g702,11,East Carolina,Charlotte,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,16.4,6.181275657176274
g703,11,Georgia Tech,Clemson,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.870000000000003,1.773039410165494
g704,11,Arkansas State,Coastal Carolina,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.5,1.146865292874451
g705,11,James Madison,Connecticut,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.4899999999999896,2.754635865227921
g706,11,Florida International,Delaware,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.739999999999995,2.821998405385799
g707,11,Missouri,Georgia,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.900000000000004,1.9377822375076117
g708,11,Georgia Southern,Georgia State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.700000000000003,3.747154753943318
g709,11,North Dakota State,Hawaii,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,17.859999999999992,6.32437151027673
g710,11,USC,Indiana,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.01,3.0422884067753997
g711,11,Purdue,Iowa,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.47,3.352822504994859
g712,11,Cincinnati,Iowa State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.3,4.301961761801237
g713,11,Florida,Kentucky,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.589999999999996,1.9793354314011546
g714,11,Texas,LSU,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.399999999999999,1.2968712349342932
g715,11,Middle Tennessee,Liberty,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.200000000000001,4.512967427314317
g716,11,Southern Miss,Louisiana Tech,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,19.5,7.261418594186677
g717,11,Appalachian State,Marshall,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.68,2.3777510382712483
g718,11,Wisconsin,Maryland,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.969999999999999,3.6714327925211974
g719,11,Duke,Miami-FL,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.100000000000001,3.2157687650078337
g720,11,Washington,Michigan State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.1,2.559964599364608
g721,11,Auburn,Mississippi State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.3599999999999994,0.9084602357836032
g722,11,New Mexico State,Missouri State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.680000000000003,3.716325470138481
g723,11,Syracuse,NC State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.049999999999999,4.403744855234008
g724,11,UNLV,New Mexico,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.0,1.4166046555055507
g725,11,Louisville,North Carolina,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.279999999999996,3.6319691628646837
g726,11,Nevada,Northern Illinois,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.390000000000001,1.6745204537419065
g727,11,Boston College,Notre Dame,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.339999999999996,3.593229744950913
g728,11,Northwestern,Ohio State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.539999999999992,2.3292273396987215
g729,11,Ole Miss,Oklahoma,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.659999999999999,2.215778644179061
g730,11,Texas Tech,Oklahoma State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,14.979999999999995,6.239156593643084
g731,11,Michigan,Oregon,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.8000000000000007,1.3024088259836053
g732,11,Minnesota,Penn State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.8100000000000005,2.5776479104020393
g733,11,Tulane,Rice,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,14.629999999999997,5.4437963545672785
g734,11,Nebraska,Rutgers,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.950000000000003,2.5518069578242013
g735,11,Wake Forest,SMU,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.699999999999999,1.8498851315689848
g736,11,Kennesaw State,Sam Houston,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.600000000000001,3.091588386250666
g737,11,Utah State,San Diego State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.150000000000011,1.8974901185513495
g738,11,Troy,South Alabama,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.809999999999999,1.9228933277745806
g739,11,Kansas State,TCU,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.0999999999999996,1.2197028326604806
g740,11,UAB,Temple,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.679999999999996,1.3287964479181893
g741,11,Tennessee,Texas A&M,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,1.5999999999999979,0.5727783166286926
g742,11,Fresno State,Texas State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.180000000000007,2.445419186969795
g743,11,Florida Atlantic,Tulsa,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.9000000000000017,1.5367823528398554
g744,11,Illinois,UCLA,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.170000000000002,3.680070481662003
g745,11,Wyoming,UTEP,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.399999999999999,2.635161285386532
g746,11,North Texas,UTSA,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.65000000000001,4.966056659966742
g747,11,Alabama,Vanderbilt,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.589999999999991,3.781040696686558
g748,11,California,Virginia,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.940000000000005,2.927400724192028
g749,11,Stanford,Virginia Tech,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.230000000000008,3.9022965994398766
g750,11,Colorado State,Washington State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,14.700000000000003,5.269902750525858
g751,11,Kansas,West Virginia,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.169999999999993,1.8674631857147785
g752,11,Jacksonville State,Western Kentucky,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.450000000000001,0.9996092986762379
g753,12,Miami-OH,Kent State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.300000000000004,2.7262061550807206
g754,12,Ball State,Ohio,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.460000000000006,3.1118001221158176
g755,12,Eastern Michigan,Western Michigan,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.069999999999995,2.9981108635272298
g756,12,Central Michigan,Buffalo,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.9,2.3435443243088026
g757,12,Akron,Massachusetts,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,13.379999999999997,4.889792940401463
g758,12,Bowling Green,Toledo,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,17.800000000000004,6.331271594237607
g759,12,Arkansas State,Louisiana Tech,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.8000000000000003,1.1819792722378841
g760,12,Rice,Temple,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.310000000000002,2.075817610003346
g761,12,Iowa State,Central Florida,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,13.059999999999992,5.377527312808366
g762,12,Virginia Tech,Miami-FL,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.850000000000005,4.004118973007673
g763,12,UTEP,Air Force,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.300000000000002,3.0312569587549
g765,12,UL-Monroe,Appalachian State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.810000000000008,2.425493506484817
g766,12,Oklahoma State,Arizona State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,17.79,7.069389559926657
g767,12,East Carolina,Army,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.5,3.1117639691981753
g769,12,Texas Tech,Baylor,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.700000000000001,2.2872909740564276
g770,12,San Diego State,Boise State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.499999999999999,2.0060097208139336
g771,12,Syracuse,Boston College,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.489999999999995,4.117465087890848
g772,12,Stanford,California,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.079999999999998,2.651263849563071
g773,12,Colorado,Cincinnati,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.679999999999998,2.118035646536667
g774,12,Old Dominion,Connecticut,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.469999999999992,1.680228779065514
g775,12,Clemson,Duke,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.770000000000005,1.9710197233919318
g776,12,Vanderbilt,Florida,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,13.549999999999986,5.178124057030687
g777,12,South Florida,Florida Atlantic,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,18.23999999999999,7.079171914849924
g778,12,NC State,Florida State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.029999999999994,2.0562511398173116
g779,12,Colorado State,Fresno State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.699999999999999,2.6918023701601856
g780,12,Wake Forest,Georgia Tech,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.2100000000000044,1.2141946919666562
g781,12,Iowa,Illinois,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,1.7599999999999891,0.7230490993010039
g782,12,Missouri State,Jacksonville State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.2,3.8931735127014315
g783,12,BYU,Kansas,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.5999999999999996,1.016350702267676
g784,12,Arizona,Kansas State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.6,1.4077641847980078
g785,12,Florida International,Kennesaw State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.68,1.9294299676329272
g786,12,Western Kentucky,Liberty,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.549999999999999,1.730381099642503
g787,12,Coastal Carolina,Louisiana,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,1.4200000000000017,0.5947268280479712
g788,12,Pittsburgh,Louisville,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.4099999999999966,0.8977854699202911
g789,12,Georgia State,Marshall,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.300000000000006,4.438498479215693
g790,12,UCLA,Michigan,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.4,1.7253622807978624
g791,12,Oregon,Michigan State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.730000000000008,3.2917197253107715
g792,12,Northwestern,Minnesota,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.1,1.570413958165171
g794,12,Kentucky,Missouri,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.5,1.787881078259961
g795,12,Memphis,Navy,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,1.2299999999999982,0.5620664996243769
g796,12,Ohio State,Nebraska,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.399999999999999,1.9196874745645442
g797,12,Hawaii,Nevada,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.5,1.2890694317995446
g798,12,Delaware,New Mexico State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.700000000000001,2.0243023489587717
g799,12,Northern Illinois,North Dakota State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,17.89,6.425925516997532
g800,12,SMU,Notre Dame,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.7300000000000004,1.573425800601986
g801,12,Texas A&M,Oklahoma,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.400000000000002,0.8763988817884248
g803,12,Utah State,Oregon State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.090000000000005,3.649077794457116
g804,12,Rutgers,Penn State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.059999999999995,0.9485778829384528
g805,12,Wisconsin,Purdue,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.820000000000011,2.678446378033358
