flag,reason,game_id,cfbd_game_id,week,date,away_team,home_team,neutral_site,away_power,home_power,home_hfa,hfa_used,stored_projected_margin_home,expected_margin_home,projection_diff_pts,stored_projected_spread,expected_projected_spread,market_spread,projected_total,market_total
OK,,g602,,9,2026-10-31,Marshall,Old Dominion,False,-8.323,-2.2055,1.7,1.7,7.8175,7.817500000000001,-8.881784197001252e-16,Old Dominion -7.8,Old Dominion -7.8,,54.6,
OK,,g608,401860909,9,2026-10-31,Washington State,San Diego State,False,-2.6455,0.032,1.9,1.9,4.5775,4.577500000000001,-8.881784197001252e-16,San Diego State -4.6,San Diego State -4.6,,46.55,
OK,,g617,,9,2026-10-31,Southern Miss,UL-Monroe,False,-13.6905,-20.268,1.5,1.5,-5.0775,-5.077500000000001,8.881784197001252e-16,Southern Miss -5.1,Southern Miss -5.1,,53.9,
OK,,g626,401866455,10,2026-11-04,Ball State,Massachusetts,False,-22.3355,-27.9655,1.6,1.6,-4.03,-4.029999999999999,-8.881784197001252e-16,Ball State -4,Ball State -4,,49.3,
OK,,g628,401862817,10,2026-11-05,UTSA,Florida Atlantic,False,-2.288,-9.5155,1.8,1.8,-5.4275,-5.427499999999999,-8.881784197001252e-16,UTSA -5.4,UTSA -5.4,,61.4,
OK,,g645,401858287,10,2026-11-07,Louisville,Georgia Tech,False,10.9195,6.1295,1.4,1.4,-3.39,-3.3899999999999992,-8.881784197001252e-16,Louisville -3.4,Louisville -3.4,,51.25,
OK,,g646,401856851,10,2026-11-07,Cincinnati,Houston,False,3.852,8.382,1.7,1.7,6.23,6.2299999999999995,8.881784197001252e-16,Houston -6.2,Houston -6.2,,54.55,
OK,,g647,401858510,10,2026-11-07,Nebraska,Illinois,False,6.942,9.0895,1.5,1.5,3.6475,3.647499999999999,8.881784197001252e-16,Illinois -3.6,Illinois -3.6,,52.45,
OK,,g659,401858286,10,2026-11-07,Duke,NC State,False,4.427,4.6645,3.1,3.1,3.3375,3.337500000000001,-8.881784197001252e-16,NC State -3.3,NC State -3.3,,58.15,
OK,,g664,401858513,10,2026-11-07,Iowa,Northwestern,False,13.6395,4.0345,2.1,2.1,-7.505,-7.505000000000001,8.881784197001252e-16,Iowa -7.5,Iowa -7.5,,46.25,
OK,,g668,401860912,10,2026-11-07,Texas State,Oregon State,False,-3.3455,-9.153,3.5,3.5,-2.3075,-2.307500000000001,8.881784197001252e-16,Texas State -2.3,Texas State -2.3,,58.5,
OK,,g672,401856744,10,2026-11-07,Texas A&M,South Carolina,False,21.127,11.5345,2.3,2.3,-7.2925,-7.2924999999999995,-8.881784197001252e-16,Texas A&M -7.3,Texas A&M -7.3,,51.15,
OK,,g685,401858517,10,2026-11-07,Rutgers,Wisconsin,False,1.0395,4.417,2.0,2.0,5.3775,5.3774999999999995,8.881784197001252e-16,Wisconsin -5.4,Wisconsin -5.4,,49.1,
OK,,g688,401866460,11,2026-11-10,Ohio,Miami-OH,False,-9.1155,-7.6355,2.7,2.7,4.18,4.180000000000001,-8.881784197001252e-16,Miami-OH -4.2,Miami-OH -4.2,,40.95,
OK,,g689,401866461,11,2026-11-11,Buffalo,Ball State,False,-13.403,-22.3355,1.5,1.5,-7.4325,-7.432499999999999,-8.881784197001252e-16,Buffalo -7.4,Buffalo -7.4,,46.35,
OK,,g706,,11,2026-11-14,Florida International,Delaware,False,-13.2455,-11.268,2.5,2.5,4.4775,4.477499999999999,8.881784197001252e-16,Delaware -4.5,Delaware -4.5,,57.3,
OK,,g716,,11,2026-11-14,Southern Miss,Louisiana Tech,False,-13.6905,-9.2555,2.4,2.4,6.835,6.835000000000001,-8.881784197001252e-16,Louisiana Tech -6.8,Louisiana Tech -6.8,,54.25,
OK,,g722,,11,2026-11-14,New Mexico State,Missouri State,False,-17.4105,-15.263,2.5,2.5,4.6475,4.647499999999999,8.881784197001252e-16,Missouri State -4.6,Missouri State -4.6,,51.0,
OK,,g726,401864536,11,2026-11-14,Nevada,Northern Illinois,False,-14.253,-18.008,1.1,1.1,-2.655,-2.654999999999999,-8.881784197001252e-16,Nevada -2.7,Nevada -2.7,,46.5,
OK,,g744,401858526,11,2026-11-14,Illinois,UCLA,False,9.0895,3.027,1.7,1.7,-4.3625,-4.362499999999999,-8.881784197001252e-16,Illinois -4.4,Illinois -4.4,,53.55,
OK,,g746,401862827,11,2026-11-14,North Texas,UTSA,False,-4.7105,-2.288,2.0,2.0,4.4225,4.422499999999999,8.881784197001252e-16,UTSA -4.4,UTSA -4.4,,59.75,
OK,,g766,401856870,12,2026-11-21,Oklahoma State,Arizona State,False,1.7045,6.4595,2.2,2.2,6.955,6.955000000000001,-8.881784197001252e-16,Arizona State -7,Arizona State -7,,51.4,
OK,,g774,401861968,12,2026-11-21,Old Dominion,Connecticut,False,-2.2055,-9.1105,1.9,1.9,-5.005,-5.005000000000001,8.881784197001252e-16,Old Dominion -5,Old Dominion -5,,48.95,
OK,,g781,401858527,12,2026-11-21,Iowa,Illinois,False,13.6395,9.0895,1.5,1.5,-3.05,-3.0500000000000007,8.881784197001252e-16,Iowa -3,Iowa -3.1,,50.9,
OK,,g783,401856866,12,2026-11-21,BYU,Kansas,False,14.1595,4.237,2.4,2.4,-7.5225,-7.522499999999999,-8.881784197001252e-16,BYU -7.5,BYU -7.5,,53.15,
OK,,g785,,12,2026-11-21,Florida International,Kennesaw State,False,-13.2455,-10.383,2.5,2.5,5.3625,5.362500000000001,-8.881784197001252e-16,Kennesaw State -5.4,Kennesaw State -5.4,,53.95,
OK,,g786,,12,2026-11-21,Western Kentucky,Liberty,False,-6.723,-8.473,3.5,3.5,1.75,1.7499999999999991,8.881784197001252e-16,Liberty -1.8,Liberty -1.7,,56.7,
OK,,g787,,12,2026-11-21,Coastal Carolina,Louisiana,False,-14.1705,-9.8605,2.7,2.7,7.01,7.010000000000001,-8.881784197001252e-16,Louisiana -7,Louisiana -7,,57.3,
OK,,g788,401858306,12,2026-11-21,Pittsburgh,Louisville,False,7.8595,10.9195,2.9,2.9,5.96,5.959999999999999,8.881784197001252e-16,Louisville -6,Louisville -6,,52.15,
OK,,g814,,12,2026-11-21,Georgia Southern,Troy,False,-10.1255,-7.8705,1.7,1.7,3.955,3.955000000000001,-8.881784197001252e-16,Troy -4,Troy -4,,54.35,
OK,,g815,401862835,12,2026-11-21,North Texas,Tulane,False,-4.7105,-0.3055,3.1,3.1,7.505,7.504999999999999,8.881784197001252e-16,Tulane -7.5,Tulane -7.5,,54.65,
OK,,g821,401856868,12,2026-11-21,Houston,West Virginia,False,8.382,0.842,3.4,3.4,-4.14,-4.140000000000001,8.881784197001252e-16,Houston -4.1,Houston -4.1,,53.0,
OK,,g824,401866471,13,2026-11-24,Miami-OH,Western Michigan,False,-7.6355,-5.763,2.5,2.5,4.3725,4.3725000000000005,-8.881784197001252e-16,Western Michigan -4.4,Western Michigan -4.4,,43.6,
OK,,g845,,13,2026-11-28,Texas State,Colorado State,False,-3.3455,-12.1455,2.0,2.0,-6.8,-6.800000000000001,8.881784197001252e-16,Texas State -6.8,Texas State -6.8,,57.7,
OK,,g851,,13,2026-11-28,Louisiana Tech,Georgia Southern,False,-9.2555,-10.1255,3.6,3.6,2.73,2.729999999999999,8.881784197001252e-16,Georgia Southern -2.7,Georgia Southern -2.7,,54.1,
OK,,g852,,13,2026-11-28,Louisiana,Georgia State,False,-9.8605,-19.4455,1.7,1.7,-7.885,-7.884999999999999,-8.881784197001252e-16,Louisiana -7.9,Louisiana -7.9,,58.75,
OK,,g856,401856878,13,2026-11-28,Kansas State,Iowa State,False,8.392,2.057,2.7,2.7,-3.635,-3.634999999999999,-8.881784197001252e-16,Kansas State -3.6,Kansas State -3.6,,50.7,
OK,,g858,401856761,13,2026-11-28,Louisville,Kentucky,False,10.9195,5.9595,2.7,2.7,-2.26,-2.259999999999999,-8.881784197001252e-16,Louisville -2.3,Louisville -2.3,,48.25,
OK,,g864,,13,2026-11-28,Liberty,Missouri State,False,-8.473,-15.263,2.5,2.5,-4.29,-4.289999999999999,-8.881784197001252e-16,Liberty -4.3,Liberty -4.3,,54.4,
OK,,g865,401864546,13,2026-11-28,Air Force,New Mexico,False,-6.9305,-2.1405,0.9,0.9,5.69,5.690000000000001,-8.881784197001252e-16,New Mexico -5.7,New Mexico -5.7,,52.35,
OK,,g889,,13,2026-11-28,Kennesaw State,Western Kentucky,False,-10.383,-6.723,2.8,2.8,6.46,6.459999999999999,8.881784197001252e-16,Western Kentucky -6.5,Western Kentucky -6.5,,53.8,
OK,,g99,401858212,1,2026-09-07,SMU,Florida State,False,12.002,8.657,1.9,1.9,-1.445,-1.4450000000000007,6.661338147750939e-16,SMU -1.4,SMU -1.4,SMU -2.5,51.45,54.5
OK,,g123,401866414,2,2026-09-12,Buffalo,Florida International,False,-13.403,-13.2455,1.8,1.8,1.9575,1.9575000000000007,-6.661338147750939e-16,Florida International -2,Florida International -2,,50.15,
OK,,g573,401856844,9,2026-10-30,Baylor,Central Florida,False,5.3245,1.862,2.7,2.7,-0.7625,-0.7624999999999993,-6.661338147750939e-16,Baylor -0.8,Baylor -0.8,,53.55,
OK,,g792,401858530,12,2026-11-21,Northwestern,Minnesota,False,4.0345,3.557,2.4,2.4,1.9225,1.9224999999999994,6.661338147750939e-16,Minnesota -1.9,Minnesota -1.9,,44.85,
OK,,g846,,13,2026-11-28,Jacksonville State,Delaware,False,-9.423,-11.268,2.5,2.5,0.655,0.6549999999999994,6.661338147750939e-16,Delaware -0.7,Delaware -0.7,,57.45,
OK,,g803,401860919,12,2026-11-21,Utah State,Oregon State,False,-5.8705,-9.153,3.5,3.5,0.2175,0.21749999999999936,6.38378239159465e-16,Oregon State -0.2,Oregon State -0.2,,51.0,
OK,,g891,401861969,13,2026-11-28,Connecticut,Wyoming,False,-9.1105,-12.1405,3.0,3.0,-0.03,-0.02999999999999936,-6.38378239159465e-16,Wyoming PK,Wyoming PK,,46.7,
OK,,g536,401866446,8,2026-10-24,Akron,Kent State,False,-17.8955,-20.008,2.1,2.1,-0.0125,-0.012500000000000622,6.210310043996969e-16,Kent State PK,Kent State PK,,48.15,
OK,,g443,401860922,6,2026-10-10,Washington State,Utah State,False,-2.6455,-5.8705,2.7,2.7,-0.525,-0.5249999999999995,-5.551115123125783e-16,Washington State -0.5,Washington State -0.5,,49.8,
OK,,g104,401864502,2,2026-09-12,North Dakota State,Air Force,False,-4.1667,-6.9305,3.2,3.2,0.4362,0.4361999999999995,4.996003610813204e-16,Air Force -0.4,Air Force -0.4,,51.6,
OK,,g4,401858201,0,2026-08-29,Hawaii,Stanford,False,-4.028,-3.008,1.4,1.4,2.42,2.4199999999999995,4.440892098500626e-16,Stanford -2.4,Stanford -2.4,Stanford -3.5,50.9,50.5
OK,,g42,401864497,1,2026-09-05,UNLV,Hawaii,False,0.3445,-4.028,2.1,2.1,-2.2725,-2.2724999999999995,-4.440892098500626e-16,UNLV -2.3,UNLV -2.3,UNLV -2.5,57.35,58.5
OK,,g107,401862702,2,2026-09-12,South Florida,Army,False,0.7595,-3.168,1.8,1.8,-2.1275,-2.1275000000000004,4.440892098500626e-16,South Florida -2.1,South Florida -2.1,,54.85,
OK,,g144,401856677,2,2026-09-12,Mississippi State,Minnesota,False,5.4545,3.557,2.4,2.4,0.5025,0.5024999999999995,4.440892098500626e-16,Minnesota -0.5,Minnesota -0.5,,50.8,
OK,,g164,401858216,2,2026-09-12,California,Syracuse,False,1.8945,-3.118,2.9,2.9,-2.1125,-2.1125000000000003,4.440892098500626e-16,California -2.1,California -2.1,,51.65,
OK,,g211,,3,2026-09-19,Georgia Southern,Jacksonville State,False,-10.1255,-9.423,2.5,2.5,3.2025,3.2025000000000006,-4.440892098500626e-16,Jacksonville State -3.2,Jacksonville State -3.2,,56.05,
OK,,g232,401856688,3,2026-09-19,LSU,Ole Miss,False,18.0145,18.542,2.4,2.4,2.9275,2.9274999999999998,4.440892098500626e-16,Ole Miss -2.9,Ole Miss -2.9,Ole Miss -2.5,49.85,57.5
OK,,g250,401860889,3,2026-09-19,North Texas,Texas State,False,-4.7105,-3.3455,2.3,2.3,3.665,3.6649999999999996,4.440892098500626e-16,Texas State -3.7,Texas State -3.7,,64.2,
OK,,g267,,4,2026-09-26,Kennesaw State,Arkansas State,False,-10.383,-9.783,2.9,2.9,3.5,3.4999999999999996,4.440892098500626e-16,Arkansas State -3.5,Arkansas State -3.5,,53.7,
OK,,g314,401862779,4,2026-09-26,Army,Temple,False,-3.168,-9.5155,2.9,2.9,-3.4475,-3.4474999999999993,-4.440892098500626e-16,Army -3.4,Army -3.4,,55.8,
OK,,g318,401860893,4,2026-09-26,San Diego State,Toledo,False,0.032,-5.238,2.6,2.6,-2.67,-2.6700000000000004,4.440892098500626e-16,San Diego State -2.7,San Diego State -2.7,,46.35,
OK,,g351,401858253,5,2026-10-03,Virginia,Florida State,False,8.267,8.657,1.9,1.9,2.29,2.2900000000000005,-4.440892098500626e-16,Florida State -2.3,Florida State -2.3,,48.25,
OK,,g363,,5,2026-10-03,Arkansas State,Louisiana,False,-9.783,-9.8605,2.7,2.7,2.6225,2.6224999999999996,4.440892098500626e-16,Louisiana -2.6,Louisiana -2.6,,57.55,
OK,,g364,,5,2026-10-03,Army,Louisiana Tech,False,-3.168,-9.2555,2.4,2.4,-3.6875,-3.6874999999999996,-4.440892098500626e-16,Army -3.7,Army -3.7,,52.5,
OK,,g389,401860921,5,2026-10-03,Fresno State,Washington State,False,-1.9905,-2.6455,3.3,3.3,2.645,2.6449999999999996,4.440892098500626e-16,Washington State -2.6,Washington State -2.6,,44.25,
OK,,g401,401856712,6,2026-10-10,Georgia,Alabama,False,25.3895,19.527,3.2,3.2,-2.6625,-2.6625000000000005,4.440892098500626e-16,Georgia -2.7,Georgia -2.7,,47.7,
OK,,g412,401858255,6,2026-10-10,Duke,Georgia Tech,False,4.427,6.1295,1.4,1.4,3.1025,3.1025000000000005,-4.440892098500626e-16,Georgia Tech -3.1,Georgia Tech -3.1,,56.25,
OK,,g413,401856825,6,2026-10-10,Houston,Kansas State,False,8.382,8.392,3.8,3.8,3.81,3.8099999999999996,4.440892098500626e-16,Kansas State -3.8,Kansas State -3.8,,55.1,
OK,,g415,,6,2026-10-10,Louisiana,Louisiana Tech,False,-9.8605,-9.2555,2.4,2.4,3.005,3.0050000000000003,-4.440892098500626e-16,Louisiana Tech -3,Louisiana Tech -3,,56.0,
OK,,g421,401858260,6,2026-10-10,Wake Forest,NC State,False,3.9095,4.6645,3.1,3.1,3.855,3.8550000000000004,-4.440892098500626e-16,NC State -3.9,NC State -3.9,,50.45,
OK,,g431,401856824,6,2026-10-10,Central Florida,Oklahoma State,False,1.862,1.7045,2.8,2.8,2.6425,2.6424999999999996,4.440892098500626e-16,Oklahoma State -2.6,Oklahoma State -2.6,,50.0,
OK,,g438,401861964,6,2026-10-10,Connecticut,Temple,False,-9.1105,-9.5155,2.9,2.9,2.495,2.4950000000000006,-4.440892098500626e-16,Temple -2.5,Temple -2.5,,55.95,
OK,,g446,401858487,6,2026-10-10,Iowa,Washington,False,13.6395,13.6645,2.1,2.1,2.125,2.1250000000000004,-4.440892098500626e-16,Washington -2.1,Washington -2.1,,48.8,
OK,,g487,401860903,7,2026-10-17,Washington State,Oregon State,False,-2.6455,-9.153,3.5,3.5,-3.0075,-3.0075000000000003,4.440892098500626e-16,Washington State -3,Washington State -3,,46.2,
OK,,g494,,7,2026-10-17,Arkansas State,Southern Miss,False,-9.783,-13.6905,2.1,2.1,-1.8075,-1.8075000000000006,4.440892098500626e-16,Arkansas State -1.8,Arkansas State -1.8,,55.8,
OK,,g498,401856723,7,2026-10-17,Alabama,Tennessee,False,19.527,15.7695,2.3,2.3,-1.4575,-1.4575000000000005,4.440892098500626e-16,Alabama -1.5,Alabama -1.5,,52.8,
OK,,g506,401862804,7,2026-10-17,Navy,UTSA,False,1.0895,-2.288,2.0,2.0,-1.3775,-1.3774999999999995,-4.440892098500626e-16,Navy -1.4,Navy -1.4,,57.7,
OK,,g508,401858264,7,2026-10-17,Georgia Tech,Virginia Tech,False,6.1295,5.997,2.3,2.3,2.1675,2.1674999999999995,4.440892098500626e-16,Virginia Tech -2.2,Virginia Tech -2.2,,52.4,
OK,,g513,,8,2026-10-20,South Alabama,Marshall,False,-10.968,-8.323,1.3,1.3,3.945,3.9449999999999994,4.440892098500626e-16,Marshall -3.9,Marshall -3.9,,60.9,
OK,,g524,401866447,8,2026-10-24,Sacramento State,Ball State,False,-17.4333,-22.3355,1.5,1.5,-3.4022,-3.4022000000000006,4.440892098500626e-16,Sacramento State -3.4,Sacramento State -3.4,,50.95,
OK,,g527,401866476,8,2026-10-24,Miami-OH,Central Michigan,False,-7.6355,-12.428,1.7,1.7,-3.0925,-3.0925000000000002,4.440892098500626e-16,Miami-OH -3.1,Miami-OH -3.1,,44.7,
OK,,g535,401856834,8,2026-10-24,Baylor,Kansas,False,5.3245,4.237,2.4,2.4,1.3125,1.3125000000000004,-4.440892098500626e-16,Kansas -1.3,Kansas -1.3,,57.7,
OK,,g545,401864527,8,2026-10-24,North Dakota State,New Mexico,False,-4.1667,-2.1405,0.9,0.9,2.9262,2.9261999999999997,4.440892098500626e-16,New Mexico -2.9,New Mexico -2.9,,50.95,
OK,,g558,401866450,8,2026-10-24,Western Michigan,Toledo,False,-5.763,-5.238,2.6,2.6,3.125,3.1249999999999996,4.440892098500626e-16,Toledo -3.1,Toledo -3.1,,44.7,
OK,,g584,401858280,9,2026-10-31,Clemson,Florida State,False,12.1145,8.657,1.9,1.9,-1.5575,-1.5574999999999997,-4.440892098500626e-16,Clemson -1.6,Clemson -1.6,,48.4,
OK,,g606,401858281,9,2026-10-31,Georgia Tech,Pittsburgh,False,6.1295,7.8595,1.9,1.9,3.63,3.6299999999999994,4.440892098500626e-16,Pittsburgh -3.6,Pittsburgh -3.6,,53.1,
OK,,g630,401856855,10,2026-11-06,TCU,Arizona,False,8.9095,9.372,2.7,2.7,3.1625,3.1625000000000005,-4.440892098500626e-16,Arizona -3.2,Arizona -3.2,,52.75,
OK,,g642,401856739,10,2026-11-07,Oklahoma,Florida,False,18.687,14.092,2.5,2.5,-2.095,-2.0950000000000006,4.440892098500626e-16,Oklahoma -2.1,Oklahoma -2.1,,46.2,
OK,,g652,401856740,10,2026-11-07,Alabama,LSU,False,19.527,18.0145,3.9,3.9,2.3875,2.3875000000000006,-4.440892098500626e-16,LSU -2.4,LSU -2.4,,44.45,
OK,,g656,401858512,10,2026-11-07,UCLA,Minnesota,False,3.027,3.557,2.4,2.4,2.93,2.9299999999999997,4.440892098500626e-16,Minnesota -2.9,Minnesota -2.9,,48.85,
OK,,g695,401858293,11,2026-11-13,Florida State,Pittsburgh,False,8.657,7.8595,1.9,1.9,1.1025,1.1024999999999996,4.440892098500626e-16,Pittsburgh -1.1,Pittsburgh -1.1,,52.15,
OK,,g698,401856882,11,2026-11-14,South Carolina,Arkansas,False,11.5345,5.912,2.4,2.4,-3.2225,-3.2224999999999997,-4.440892098500626e-16,South Carolina -3.2,South Carolina -3.2,,55.85,
OK,,g729,401856887,11,2026-11-14,Ole Miss,Oklahoma,False,18.542,18.687,3.3,3.3,3.445,3.4449999999999994,4.440892098500626e-16,Oklahoma -3.4,Oklahoma -3.4,,50.5,
OK,,g734,401858525,11,2026-11-14,Nebraska,Rutgers,False,6.942,1.0395,2.1,2.1,-3.8025,-3.8024999999999998,-4.440892098500626e-16,Nebraska -3.8,Nebraska -3.8,,54.9,
OK,,g739,401856862,11,2026-11-14,Kansas State,TCU,False,8.392,8.9095,2.2,2.2,2.7175,2.7175000000000002,-4.440892098500626e-16,TCU -2.7,TCU -2.7,,54.65,
OK,,g759,,12,2026-11-19,Arkansas State,Louisiana Tech,False,-9.783,-9.2555,2.4,2.4,2.9275,2.9274999999999998,4.440892098500626e-16,Louisiana Tech -2.9,Louisiana Tech -2.9,,54.45,
OK,,g761,401856869,12,2026-11-20,Iowa State,Central Florida,False,2.057,1.862,2.7,2.7,2.505,2.5050000000000003,-4.440892098500626e-16,Central Florida -2.5,Central Florida -2.5,,45.95,
OK,,g784,401856865,12,2026-11-21,Arizona,Kansas State,False,9.372,8.392,3.8,3.8,2.82,2.8199999999999994,4.440892098500626e-16,Kansas State -2.8,Kansas State -2.8,,54.2,
OK,,g806,,12,2026-11-21,Middle Tennessee,Sam Houston,False,-20.3555,-23.6255,2.5,2.5,-0.77,-0.7699999999999996,-4.440892098500626e-16,Middle Tennessee -0.8,Middle Tennessee -0.8,,53.85,
OK,,g827,401856759,13,2026-11-27,Florida,Florida State,False,14.092,8.657,1.9,1.9,-3.535,-3.5350000000000006,4.440892098500626e-16,Florida -3.5,Florida -3.5,,48.2,
OK,,g829,401866473,13,2026-11-27,Toledo,Ohio,False,-5.238,-9.1155,2.9,2.9,-0.9775,-0.9775000000000005,4.440892098500626e-16,Toledo -1,Toledo -1,,42.05,
OK,,g831,,13,2026-11-27,Appalachian State,South Alabama,False,-11.6805,-10.968,2.5,2.5,3.2125,3.2125000000000004,-4.440892098500626e-16,South Alabama -3.2,South Alabama -3.2,,56.45,
OK,,g875,401858542,13,2026-11-28,Michigan State,Rutgers,False,0.547,1.0395,2.1,2.1,2.5925,2.5925000000000002,-4.440892098500626e-16,Rutgers -2.6,Rutgers -2.6,,55.85,
OK,,g885,401856765,13,2026-11-28,Tennessee,Vanderbilt,False,15.7695,11.8245,0.9,0.9,-3.045,-3.0450000000000004,4.440892098500626e-16,Tennessee -3,Tennessee -3,,59.6,
OK,,g887,401858312,13,2026-11-28,Duke,Wake Forest,False,4.427,3.9095,3.0,3.0,2.4825,2.4825000000000004,-4.440892098500626e-16,Wake Forest -2.5,Wake Forest -2.5,,52.6,
OK,,g455,,7,2026-10-16,Appalachian State,Coastal Carolina,False,-11.6805,-14.1705,2.3,2.3,-0.19,-0.1900000000000004,3.885780586188048e-16,Appalachian State -0.2,Appalachian State -0.2,,55.15,
OK,,g871,401856877,13,2026-11-28,Kansas,Oklahoma State,False,4.237,1.7045,2.8,2.8,0.2675,0.2674999999999996,3.885780586188048e-16,Oklahoma State -0.3,Oklahoma State -0.3,,54.15,
OK,,g471,401864521,7,2026-10-17,New Mexico,Hawaii,False,-2.1405,-4.028,2.1,2.1,0.2125,0.21250000000000036,-3.608224830031759e-16,Hawaii -0.2,Hawaii -0.2,,53.4,
OK,,g348,401860899,5,2026-10-03,Oregon State,Colorado State,False,-9.153,-12.1455,2.0,2.0,-0.9925,-0.9924999999999997,-3.3306690738754696e-16,Oregon State -1,Oregon State -1,,46.6,
OK,,g610,,9,2026-10-31,Louisiana Tech,South Alabama,False,-9.2555,-10.968,2.5,2.5,0.7875,0.7874999999999996,3.3306690738754696e-16,South Alabama -0.8,South Alabama -0.8,,55.5,
OK,,g866,401858313,13,2026-11-28,NC State,North Carolina,False,4.6645,1.9295,2.5,2.5,-0.235,-0.23500000000000032,3.3306690738754696e-16,NC State -0.2,NC State -0.2,,50.8,
OK,,g503,401858494,7,2026-10-17,Wisconsin,UCLA,False,4.417,3.027,1.7,1.7,0.31,0.3100000000000003,-2.7755575615628914e-16,UCLA -0.3,UCLA -0.3,,46.0,
OK,,g684,401858516,10,2026-11-07,Penn State,Washington,False,15.2995,13.6645,2.1,2.1,0.465,0.4650000000000003,-2.7755575615628914e-16,Washington -0.5,Washington -0.5,,51.1,
OK,,g886,401858317,13,2026-11-28,Virginia,Virginia Tech,False,8.267,5.997,2.3,2.3,0.03,0.03000000000000025,-2.498001805406602e-16,Virginia Tech PK,Virginia Tech PK,,49.4,
OK,,g33,401858210,1,2026-09-05,UCLA,California,False,3.027,1.8945,2.8,2.8,1.6675,1.6674999999999998,2.220446049250313e-16,California -1.7,California -1.7,California -1.5,53.65,54.5
OK,,g169,401860884,2,2026-09-12,UTSA,Texas State,False,-2.288,-3.3455,2.3,2.3,1.2425,1.2424999999999997,2.220446049250313e-16,Texas State -1.2,Texas State -1.2,,65.15,
OK,,g217,401858232,3,2026-09-19,Virginia Tech,Maryland,False,5.997,1.747,2.3,2.3,-1.95,-1.9500000000000002,2.220446049250313e-16,Virginia Tech -1.9,Virginia Tech -2,,50.7,
OK,,g294,401858462,4,2026-09-26,UCLA,Maryland,False,3.027,1.747,2.3,2.3,1.02,1.0199999999999998,2.220446049250313e-16,Maryland -1,Maryland -1,,50.85,
OK,,g306,,4,2026-09-26,James Madison,Old Dominion,False,1.017,-2.2055,1.7,1.7,-1.5225,-1.5224999999999997,-2.220446049250313e-16,James Madison -1.5,James Madison -1.5,,48.6,
OK,,g396,401862794,6,2026-10-08,South Florida,UTSA,False,0.7595,-2.288,2.0,2.0,-1.0475,-1.0474999999999999,-2.220446049250313e-16,South Florida -1,South Florida -1,,59.15,
OK,,g405,401862795,6,2026-10-10,Tulane,Army,False,-0.3055,-3.168,1.8,1.8,-1.0625,-1.0625000000000002,2.220446049250313e-16,Tulane -1.1,Tulane -1.1,,51.3,
OK,,g407,401858259,6,2026-10-10,Virginia Tech,California,False,5.997,1.8945,2.8,2.8,-1.3025,-1.3025000000000002,2.220446049250313e-16,Virginia Tech -1.3,Virginia Tech -1.3,,53.5,
OK,,g482,401858491,7,2026-10-17,Northwestern,Michigan State,False,4.0345,0.547,2.0,2.0,-1.4875,-1.4875000000000003,2.220446049250313e-16,Northwestern -1.5,Northwestern -1.5,,48.75,
OK,,g644,,10,2026-11-07,Marshall,Georgia Southern,False,-8.323,-10.1255,3.6,3.6,1.7975,1.7974999999999999,2.220446049250313e-16,Georgia Southern -1.8,Georgia Southern -1.8,,59.5,
OK,,g682,401860913,10,2026-11-07,Fresno State,Utah State,False,-1.9905,-5.8705,2.7,2.7,-1.18,-1.1799999999999997,-2.220446049250313e-16,Fresno State -1.2,Fresno State -1.2,,49.05,
OK,,g697,401856864,11,2026-11-14,Utah,Arizona,False,13.042,9.372,2.7,2.7,-0.97,-0.9699999999999998,-2.220446049250313e-16,Utah -1,Utah -1,,53.2,
OK,,g712,401856859,11,2026-11-14,Cincinnati,Iowa State,False,3.852,2.057,2.7,2.7,0.905,0.9050000000000002,-2.220446049250313e-16,Iowa State -0.9,Iowa State -0.9,,50.15,
OK,,g743,401862826,11,2026-11-14,Florida Atlantic,Tulsa,False,-9.5155,-9.588,0.7,0.7,0.6275,0.6275000000000002,-2.220446049250313e-16,Tulsa -0.6,Tulsa -0.6,,58.65,
OK,,g756,401866469,12,2026-11-18,Central Michigan,Buffalo,False,-12.428,-13.403,2.8,2.8,1.825,1.8250000000000002,-2.220446049250313e-16,Buffalo -1.8,Buffalo -1.8,,45.4,
OK,,g771,401858309,12,2026-11-21,Syracuse,Boston College,False,-3.118,-3.488,1.9,1.9,1.53,1.5299999999999998,2.220446049250313e-16,Boston College -1.5,Boston College -1.5,,50.85,
OK,,g837,,13,2026-11-28,Troy,Arkansas State,False,-7.8705,-9.783,2.9,2.9,0.9875,0.9875000000000003,-2.220446049250313e-16,Arkansas State -1,Arkansas State -1,,54.7,
OK,,g849,,13,2026-11-28,San Diego State,Fresno State,False,0.032,-1.9905,2.7,2.7,0.6775,0.6775000000000002,-2.220446049250313e-16,Fresno State -0.7,Fresno State -0.7,,45.8,
OK,,g631,401862818,10,2026-11-06,South Florida,East Carolina,False,0.7595,-1.0655,1.9,1.9,0.075,0.07500000000000018,-1.8041124150158794e-16,East Carolina -0.1,East Carolina -0.1,,53.9,
OK,,g19,401864495,1,2026-09-04,San Jose State,Eastern Michigan,False,-14.4105,-15.303,1.5,1.5,0.6075,0.6074999999999999,1.1102230246251565e-16,Eastern Michigan -0.6,Eastern Michigan -0.6,Eastern Michigan -3.5,51.4,54.5
