season,week,game_id,team,opponent,off_plays,off_rushes,off_passes_including_sacks,off_pass_rate,off_neutral_plays,off_neutral_pass_rate,off_early_down_plays,off_early_down_pass_rate,off_qb_runs,off_qb_run_share,off_rush_success_rate,off_pass_success_rate,off_success_rate,off_explosiveness,off_explosive_rush_rate,off_explosive_pass_rate,off_ppa,off_game_clock_seconds_per_play,off_passers,off_play_type_count,off_raw_scrimmage_plays,off_excluded_garbage_or_ot_plays,off_drive_elapsed_seconds_per_play_raw,off_drive_elapsed_seconds_per_play,def_plays,def_rushes_faced,def_passes_faced_including_sacks,def_pass_rate_faced,def_rush_success_allowed,def_pass_success_allowed,def_success_allowed,def_explosiveness_allowed,def_explosive_rush_allowed,def_explosive_pass_allowed,def_ppa_allowed,def_raw_scrimmage_plays,def_excluded_garbage_or_ot_plays,adv_off_plays,adv_off_success_rate,adv_off_explosiveness,adv_off_ppa,adv_def_plays,adv_def_success_rate,adv_def_explosiveness,adv_def_ppa,def_havoc_events,def_havoc_rate,def_front_seven_havoc_rate,def_db_havoc_rate,off_play_count_diff_vs_advanced,def_play_count_diff_vs_advanced
2022,8,401426588,Florida International,Charlotte,59,33,26,0.4406779661016949,22,0.4090909090909091,47,0.425531914893617,8,0.24242424242424243,0.36363636363636365,0.6923076923076923,0.5084745762711864,1.0778903956647148,0.15151515151515152,0.11538461538461539,0.18176645993599616,5.255813953488372,Grayson James,13,74,15,26.126984126984127,26.126984126984127,46,16,30,0.6521739130434783,0.5,0.36666666666666664,0.41304347826086957,1.067098165834084,0.125,0.0,-0.13723961901700382,70,24,74,0.4864864864864865,1.0748477418169038,0.1534204886901007,70,0.38571428571428573,1.0909787666368163,-0.0489130923092712,17.0,0.24285714285714285,0.15714285714285714,0.08571428571428572,0,0
2022,9,401426594,Florida International,Louisiana Tech,73,24,49,0.6712328767123288,52,0.5769230769230769,58,0.6206896551724138,5,0.20833333333333334,0.2916666666666667,0.4897959183673469,0.4246575342465753,1.0850082621362553,0.0,0.04081632653061224,0.08782525428631059,0.6101694915254238,Grayson James,11,73,0,22.855072463768117,22.855072463768117,86,41,45,0.5232558139534884,0.4634146341463415,0.4888888888888889,0.47674418604651164,1.1893604900514518,0.0975609756097561,0.17777777777777778,0.32230181671223446,86,0,74,0.40540540540540543,1.071246391502645,0.07578774420920668,86,0.4418604651162791,1.2501058071571154,0.3223018167122345,11.0,0.12790697674418605,0.08139534883720931,0.046511627906976744,-1,0
2022,10,401426599,Florida International,North Texas,31,8,23,0.7419354838709677,9,0.7777777777777778,23,0.6956521739130435,1,0.125,0.5,0.21739130434782608,0.2903225806451613,1.2340698051559609,0.125,0.043478260869565216,0.007666889558431268,5.238095238095238,Grayson James,9,64,33,20.677419354838708,20.677419354838708,48,23,25,0.5208333333333334,0.43478260869565216,0.64,0.5416666666666666,1.6964586216174256,0.043478260869565216,0.28,0.48245131694969934,77,29,64,0.25,1.6344183788263944,0.007412859240153429,77,0.4805194805194805,1.5007502194516993,0.35023684912695474,11.0,0.14285714285714285,0.09090909090909091,0.05194805194805195,0,0
2022,11,401426604,Florida International,Florida Atlantic,66,33,33,0.5,7,0.5714285714285714,46,0.5434782608695652,10,0.30303030303030304,0.5757575757575758,0.18181818181818182,0.3787878787878788,1.162730935093774,0.09090909090909091,0.0,0.042977140906767373,4.208333333333333,Grayson James,11,91,25,23.973684210526315,23.973684210526315,102,66,36,0.35294117647058826,0.35384615384615387,0.4444444444444444,0.38613861386138615,1.3163984519432204,0.06060606060606061,0.05555555555555555,0.19597315691745176,131,29,91,0.3956043956043956,1.1062243128313738,0.03625154279079005,130,0.45384615384615384,1.1307418547647214,0.23998638845168221,8.0,0.06153846153846154,0.05384615384615385,0.007692307692307693,0,1
2022,12,401426609,Florida International,UTEP,18,9,9,0.5,16,0.5,13,0.38461538461538464,2,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2643448938373065,0.1111111111111111,0.1111111111111111,-0.1865478252189823,4.6923076923076925,Grayson James,11,19,1,154.23333333333332,,30,18,12,0.4,0.5555555555555556,0.5833333333333334,0.5666666666666667,1.5447767547275164,0.2777777777777778,0.08333333333333333,0.7242830097208438,37,7,19,0.2631578947368421,1.508457339302523,-0.26973531670859224,37,0.5135135135135135,1.3079489664612325,0.30331155157652373,9.0,0.24324324324324326,0.21621621621621623,0.02702702702702703,0,0
2022,13,401426614,Florida International,Middle Tennessee,72,17,55,0.7638888888888888,38,0.7105263157894737,58,0.7241379310344828,3,0.17647058823529413,0.5294117647058824,0.45454545454545453,0.4722222222222222,1.407069171152949,0.17647058823529413,0.16363636363636364,0.16735244190093834,7.188679245283019,Haden Carlson,14,72,0,20.54794520547945,20.54794520547945,81,37,44,0.5432098765432098,0.6486486486486487,0.5227272727272727,0.5802469135802469,0.9268486445279871,0.16216216216216217,0.06818181818181818,0.27967106500800504,81,0,72,0.4166666666666667,1.5776932411004956,0.16735244190093834,82,0.524390243902439,0.9755311484195974,0.28032598861830454,14.0,0.17073170731707318,0.12195121951219512,0.04878048780487805,0,-1
2022,1,401403867,Florida State,LSU,71,37,34,0.4788732394366197,54,0.5555555555555556,53,0.39622641509433965,7,0.1891891891891892,0.35135135135135137,0.5588235294117647,0.4507042253521127,1.516673307394233,0.05405405405405406,0.14705882352941177,0.34653010647806587,30.416666666666668,Jordan Travis,14,71,0,28.027397260273972,28.027397260273972,65,26,39,0.6,0.5,0.5277777777777778,0.5166666666666667,1.5913760441316742,0.19230769230769232,0.02564102564102564,0.5214463954569996,65,0,71,0.4788732394366197,1.3838314542498946,0.3465301064780659,60,0.5,1.599398260176641,0.5214463954569997,10.0,0.16666666666666666,0.13333333333333333,0.03333333333333333,0,5
2022,1,401411090,Florida State,Duquesne,49,32,17,0.3469387755102041,24,0.25,45,0.35555555555555557,3,0.09375,0.75,0.6666666666666666,0.723404255319149,0.9709339468576736,0.28125,0.17647058823529413,0.6202198465715167,27.761904761904763,Jordan Travis|Tate Rodemaker,9,76,27,24.90566037735849,24.90566037735849,29,18,11,0.3793103448275862,0.3333333333333333,0.36363636363636365,0.3448275862068966,1.1689056703140823,0.05555555555555555,0.18181818181818182,-0.01750226338421574,47,18,74,0.6621621621621622,1.0267110226755516,0.5408518687019761,47,0.2978723404255319,1.0315084210589007,-0.06656320678632459,12.0,0.2553191489361702,0.14893617021276595,0.10638297872340426,2,0
2022,3,401411109,Florida State,Louisville,66,33,33,0.5,49,0.5714285714285714,50,0.44,2,0.06060606060606061,0.3939393939393939,0.48484848484848486,0.4393939393939394,1.5756981043584413,0.21212121212121213,0.24242424242424243,0.32383360874289235,31.313725490196077,Jordan Travis|Tate Rodemaker,15,66,0,28.0,28.0,81,43,38,0.4691358024691358,0.6585365853658537,0.3783783783783784,0.5256410256410257,1.1164105100387873,0.2558139534883721,0.10526315789473684,0.1824850787474329,81,0,66,0.4090909090909091,1.6869684368275315,0.3238336087428924,78,0.5128205128205128,1.1248860432868033,0.18248507874743303,11.0,0.14102564102564102,0.07692307692307693,0.0641025641025641,0,3
2022,4,401411118,Florida State,Boston College,43,19,24,0.5581395348837209,14,0.5714285714285714,32,0.46875,1,0.05263157894736842,0.47368421052631576,0.5,0.4883720930232558,1.4929220727992762,0.15789473684210525,0.25,0.28576271359564176,3.3636363636363638,Jordan Travis,9,65,22,22.57777777777778,22.57777777777778,27,14,13,0.48148148148148145,0.35714285714285715,0.15384615384615385,0.25925925925925924,1.2849038711323153,0.14285714285714285,0.07692307692307693,-0.030405503099703378,63,36,65,0.4153846153846154,1.7661596202107428,0.3935713712470986,63,0.4126984126984127,1.0732530355503789,0.10009446101643038,11.0,0.1746031746031746,0.09523809523809523,0.07936507936507936,0,0
2022,5,401411127,Florida State,Wake Forest,63,27,36,0.5714285714285714,31,0.5161290322580645,51,0.5098039215686274,5,0.18518518518518517,0.37037037037037035,0.5555555555555556,0.47619047619047616,1.2088563132356749,0.14814814814814814,0.1388888888888889,0.20082121777865888,22.88679245283019,Jordan Travis,11,63,0,23.56923076923077,23.56923076923077,85,47,38,0.4470588235294118,0.40425531914893614,0.5526315789473685,0.47058823529411764,1.1773197097595758,0.1276595744680851,0.05263157894736842,0.21428067978020096,85,0,63,0.4444444444444444,1.2761185351707356,0.2008212177786589,85,0.4470588235294118,1.2018339935634612,0.2142806797802011,12.0,0.1411764705882353,0.10588235294117647,0.03529411764705882,0,0
2022,6,401411134,Florida State,NC State,56,26,30,0.5357142857142857,44,0.5454545454545454,42,0.47619047619047616,6,0.23076923076923078,0.4230769230769231,0.36666666666666664,0.39285714285714285,1.6509929084637394,0.23076923076923078,0.1,0.2404466196547319,3.45,Jordan Travis,14,56,0,26.93220338983051,26.93220338983051,70,45,25,0.35714285714285715,0.5333333333333333,0.36,0.4714285714285714,0.7669032310692816,0.1111111111111111,0.12,0.022611945629980455,70,0,56,0.375,1.721937256012369,0.240446619654732,70,0.4142857142857143,0.8470346807664781,0.02261194562998043,11.0,0.15714285714285714,0.1,0.05714285714285714,0,0
2022,7,401411138,Florida State,Clemson,76,32,44,0.5789473684210527,41,0.4878048780487805,59,0.6101694915254238,11,0.34375,0.6875,0.4090909090909091,0.5263157894736842,1.174578769232817,0.3125,0.11363636363636363,0.1989267899129138,23.96825396825397,Jordan Travis,13,76,0,22.710526315789473,22.710526315789473,67,41,26,0.3880597014925373,0.4146341463414634,0.5384615384615384,0.4626865671641791,1.1662372929223892,0.12195121951219512,0.07692307692307693,0.1806748557539652,67,0,76,0.47368421052631576,1.2718506235655582,0.1989267899129138,67,0.44776119402985076,1.1877207204545905,0.1806748557539652,7.0,0.1044776119402985,0.05970149253731343,0.04477611940298507,0,0
2022,9,401411147,Florida State,Georgia Tech,70,31,39,0.5571428571428572,49,0.4897959183673469,54,0.5370370370370371,0,0.0,0.4838709677419355,0.46153846153846156,0.4714285714285714,1.6364504145205414,0.12903225806451613,0.15384615384615385,0.3480306843039039,4.148148148148148,Jordan Travis,13,82,12,23.02777777777778,23.02777777777778,37,17,20,0.5405405405405406,0.29411764705882354,0.3,0.2972972972972973,1.2632068659820013,0.11764705882352941,0.05,-0.02176135671141416,62,25,82,0.5121951219512195,1.3953075208595265,0.39718176258040255,62,0.3387096774193548,1.2669865160321025,0.0332550011288993,14.0,0.22580645161290322,0.1774193548387097,0.04838709677419355,0,0
2022,10,401411153,Florida State,Miami,47,34,13,0.2765957446808511,22,0.22727272727272727,39,0.28205128205128205,5,0.14705882352941177,0.5294117647058824,0.5384615384615384,0.5319148936170213,1.377037414393949,0.20588235294117646,0.23076923076923078,0.3023382766149855,29.13888888888889,Jordan Travis,13,64,17,28.102040816326532,28.102040816326532,41,25,16,0.3902439024390244,0.4166666666666667,0.375,0.4,0.8191765221558743,0.24,0.0,0.04334823401300826,52,11,64,0.5,1.4001072220373665,0.27057564169488696,51,0.35294117647058826,0.9215029902416862,0.03224457808116425,10.0,0.19607843137254902,0.11764705882352941,0.0784313725490196,0,1
2022,11,401411162,Florida State,Syracuse,50,26,24,0.48,23,0.5217391304347826,45,0.4666666666666667,3,0.11538461538461539,0.6153846153846154,0.5,0.56,1.021683239409272,0.23076923076923078,0.041666666666666664,0.32142762150644805,2.9166666666666665,Jordan Travis,13,70,20,27.41509433962264,27.41509433962264,26,15,11,0.4230769230769231,0.26666666666666666,0.09090909090909091,0.19230769230769232,0.35962026237295464,0.06666666666666667,0.0,-0.377428338562449,43,17,70,0.4857142857142857,1.0888105253436962,0.20627991029369872,43,0.2558139534883721,0.5857847040220726,-0.19349499917787868,12.0,0.27906976744186046,0.23255813953488372,0.046511627906976744,0,0
2022,12,401411166,Florida State,Louisiana,43,29,14,0.32558139534883723,22,0.3181818181818182,33,0.36363636363636365,5,0.1724137931034483,0.6551724137931034,0.5,0.6046511627906976,1.2740494964424076,0.1724137931034483,0.14285714285714285,0.6158576942843876,0.0,Jordan Travis,11,66,23,24.767441860465116,24.767441860465116,34,14,20,0.5882352941176471,0.6923076923076923,0.25,0.42424242424242425,0.7047716060247842,0.14285714285714285,0.05,-0.03107619521196782,70,36,66,0.5757575757575758,1.2195116271926543,0.49115189993975733,69,0.4492753623188406,0.9205633626092856,0.10781976713559129,16.0,0.2318840579710145,0.10144927536231885,0.13043478260869565,0,1
2022,13,401403958,Florida State,Florida,74,42,32,0.43243243243243246,63,0.4603174603174603,56,0.375,13,0.30952380952380953,0.4523809523809524,0.40625,0.43243243243243246,1.5071264330379817,0.23809523809523808,0.21875,0.28295952945750996,26.262295081967213,Jordan Travis,16,74,0,23.776315789473685,23.776315789473685,73,45,28,0.3835616438356164,0.4444444444444444,0.2857142857142857,0.3835616438356164,1.5181607784878401,0.15555555555555556,0.14285714285714285,0.19480966044772058,73,0,74,0.43243243243243246,1.4761204408262993,0.28295952945751,73,0.3972602739726027,1.414917756278085,0.19480966044772063,8.0,0.1095890410958904,0.0410958904109589,0.0684931506849315,0,0
2022,1,401413224,Fresno State,Cal Poly,67,22,45,0.6716417910447762,51,0.7254901960784313,58,0.6724137931034483,3,0.13636363636363635,0.5909090909090909,0.6444444444444445,0.6268656716417911,1.053506747790354,0.22727272727272727,0.1111111111111111,0.4477980653926554,3.0943396226415096,Jake Haener,13,75,8,24.314285714285713,24.314285714285713,50,20,30,0.6,0.5,0.26666666666666666,0.36,1.3010767074104495,0.2,0.06666666666666667,-0.01760895744637438,65,15,75,0.64,1.0191599468524948,0.4573175672529896,65,0.3384615384615385,1.3252703478395462,-0.059308392150696616,13.0,0.2,0.12307692307692308,0.07692307692307693,0,0
2022,2,401403979,Fresno State,Oregon State,75,28,47,0.6266666666666667,58,0.603448275862069,61,0.6065573770491803,3,0.10714285714285714,0.5714285714285714,0.425531914893617,0.48,1.188067201985567,0.10714285714285714,0.1276595744680851,0.2576540746720654,3.6440677966101696,Jake Haener,14,75,0,23.829268292682926,23.829268292682926,63,34,29,0.4603174603174603,0.5,0.4482758620689655,0.47619047619047616,1.3569800419014806,0.20588235294117646,0.13793103448275862,0.32548734649168376,63,0,75,0.4533333333333333,1.2239046044705,0.2576540746720654,63,0.4444444444444444,1.4178793948507733,0.32548734649168376,14.0,0.2222222222222222,0.09523809523809523,0.12698412698412698,0,0
2022,3,401403992,Fresno State,USC,41,17,24,0.5853658536585366,28,0.6428571428571429,34,0.5,1,0.058823529411764705,0.5294117647058824,0.4583333333333333,0.4878048780487805,1.296126744838634,0.23529411764705882,0.08333333333333333,0.18166046994251198,26.34375,Jake Haener|Logan Fife,15,62,21,22.325581395348838,22.325581395348838,75,34,41,0.5466666666666666,0.7352941176470589,0.5121951219512195,0.6133333333333333,1.1276816496551805,0.23529411764705882,0.07317073170731707,0.3944839831123975,86,11,62,0.4838709677419355,1.1429457836677532,0.07991759768557194,86,0.5581395348837209,1.2207692450008425,0.4161133180597204,8.0,0.09302325581395349,0.06976744186046512,0.023255813953488372,0,0
2022,5,401404151,Fresno State,UConn,47,23,24,0.5106382978723404,37,0.4594594594594595,38,0.5263157894736842,3,0.13043478260869565,0.391304347826087,0.4583333333333333,0.425531914893617,0.7743267801848613,0.0,0.125,-0.17643977049283352,6.28125,Logan Fife,13,47,0,28.791666666666668,28.791666666666668,68,51,17,0.25,0.3333333333333333,0.47058823529411764,0.36764705882352944,1.0806578086026573,0.09803921568627451,0.11764705882352941,0.019478315957840872,68,0,48,0.4166666666666667,0.7051404391237087,-0.2646015938352622,68,0.35294117647058826,0.9885394322732928,0.01947831595784087,10.0,0.14705882352941177,0.11764705882352941,0.029411764705882353,-1,0
2022,6,401415232,Fresno State,Boise State,58,32,26,0.4482758620689655,53,0.41509433962264153,44,0.45454545454545453,8,0.25,0.5,0.4230769230769231,0.46551724137931033,0.7826932473626563,0.0,0.07692307692307693,0.12304503818850543,5.704545454545454,Logan Fife,14,58,0,24.466666666666665,24.466666666666665,70,50,20,0.2857142857142857,0.54,0.45,0.5142857142857142,1.0871076271216773,0.22,0.1,0.33463438812234453,70,0,58,0.39655172413793105,0.8929842163372143,0.12304503818850542,70,0.42857142857142855,1.2375628610426346,0.3346343881223445,7.0,0.1,0.05714285714285714,0.04285714285714286,0,0
2022,7,401415239,Fresno State,San José State,67,33,34,0.5074626865671642,52,0.5769230769230769,54,0.48148148148148145,3,0.09090909090909091,0.36363636363636365,0.4117647058823529,0.3880597014925373,1.0664689786633657,0.09090909090909091,0.08823529411764706,-0.017147950288633945,3.5217391304347827,Logan Fife,17,67,0,28.840579710144926,28.840579710144926,65,16,49,0.7538461538461538,0.4375,0.3877551020408163,0.4,1.2881489917314408,0.1875,0.10204081632653061,0.03669317591664448,65,0,67,0.34328358208955223,1.1616394256963787,-0.017147950288633956,65,0.35384615384615387,1.3446468589742189,0.03669317591664447,24.0,0.36923076923076925,0.16923076923076924,0.2,0,0
2022,8,401415243,Fresno State,New Mexico,53,29,24,0.4528301886792453,42,0.5,40,0.425,5,0.1724137931034483,0.6206896551724138,0.4583333333333333,0.5471698113207547,1.0179297595233927,0.06896551724137931,0.041666666666666664,0.3562051409393704,1.5405405405405406,Logan Fife,15,69,16,24.90740740740741,24.90740740740741,35,24,11,0.3142857142857143,0.4166666666666667,0.18181818181818182,0.34285714285714286,0.7583572317642592,0.20833333333333334,0.0,-0.1516339576280836,44,9,69,0.5507246376811594,0.9860504449515469,0.37967252949673586,44,0.2727272727272727,1.028888332956396,-0.16723100710682143,13.0,0.29545454545454547,0.22727272727272727,0.06818181818181818,0,0
2022,9,401415248,Fresno State,San Diego State,69,17,52,0.7536231884057971,39,0.6410256410256411,54,0.7407407407407407,2,0.11764705882352941,0.29411764705882354,0.5384615384615384,0.4782608695652174,1.1450568230535483,0.11764705882352941,0.09615384615384616,0.06764964100203319,2.576923076923077,Jake Haener,15,69,0,25.055555555555557,25.055555555555557,61,36,25,0.4098360655737705,0.3888888888888889,0.72,0.5245901639344263,1.4462554563360794,0.1111111111111111,0.24,0.4109759233825486,61,0,69,0.4782608695652174,1.1180632351973117,0.0676496410020332,61,0.47540983606557374,1.5616225501244185,0.4109759233825487,13.0,0.21311475409836064,0.13114754098360656,0.08196721311475409,0,0
2022,10,401415253,Fresno State,Hawai'i,39,15,24,0.6153846153846154,14,0.6428571428571429,30,0.5666666666666667,1,0.06666666666666667,0.5333333333333333,0.6666666666666666,0.6153846153846154,1.1715473365406834,0.13333333333333333,0.041666666666666664,0.4982380574479623,2.966666666666667,Jake Haener,10,68,29,24.375,24.375,33,16,17,0.5151515151515151,0.5,0.23529411764705882,0.36363636363636365,1.0161747586849363,0.1875,0.058823529411764705,-0.23209487413525998,73,40,68,0.6323529411764706,1.177427034364612,0.5768461624834956,73,0.410958904109589,1.1943355130167057,-0.024346446708114883,11.0,0.1506849315068493,0.0410958904109589,0.1095890410958904,0,0
2022,11,401415259,Fresno State,UNLV,61,24,37,0.6065573770491803,44,0.6363636363636364,43,0.6511627906976745,0,0.0,0.5416666666666666,0.5405405405405406,0.5409836065573771,1.350535268968189,0.0,0.13513513513513514,0.4819295580900336,1.7674418604651163,Jake Haener,12,61,0,76.92592592592592,,72,35,37,0.5138888888888888,0.45714285714285713,0.48484848484848486,0.47058823529411764,1.136882908193916,0.14285714285714285,0.02702702702702703,0.2431035421466995,72,0,61,0.4918032786885246,1.4647820106498524,0.48192955809003346,68,0.39705882352941174,1.3186992568224811,0.24310354214669957,13.0,0.19117647058823528,0.10294117647058823,0.08823529411764706,0,4
2022,12,401415263,Fresno State,Nevada,66,22,44,0.6666666666666666,18,0.5555555555555556,52,0.5961538461538461,1,0.045454545454545456,0.18181818181818182,0.5227272727272727,0.4090909090909091,1.3960493526093007,0.045454545454545456,0.1590909090909091,0.2541367700357929,2.425925925925926,Jake Haener,14,74,8,25.802816901408452,25.802816901408452,48,22,26,0.5416666666666666,0.5454545454545454,0.34615384615384615,0.4375,1.3217729177854785,0.22727272727272727,0.07692307692307693,0.19550101850262058,66,18,74,0.43243243243243246,1.4549733860651406,0.33943232953838137,66,0.30303030303030304,1.9067243531747142,0.21474608186081934,24.0,0.36363636363636365,0.13636363636363635,0.22727272727272727,0,0
2022,13,401415270,Fresno State,Wyoming,43,18,25,0.5813953488372093,23,0.6521739130434783,35,0.5428571428571428,0,0.0,0.3333333333333333,0.56,0.46511627906976744,0.9620899087959224,0.05555555555555555,0.04,0.19364995594327786,2.0344827586206895,Jake Haener,11,65,22,27.733333333333334,27.733333333333334,36,16,20,0.5555555555555556,0.25,0.3,0.2777777777777778,0.914389509931689,0.125,0.0,-0.15141979624896607,58,22,65,0.4307692307692308,0.973644155879132,0.13972936295003754,58,0.27586206896551724,1.1563323953674562,-0.17161457208544714,10.0,0.1724137931034483,0.06896551724137931,0.10344827586206896,0,0
2022,14,401437034,Fresno State,Boise State,62,32,30,0.4838709677419355,42,0.6190476190476191,46,0.43478260869565216,2,0.0625,0.40625,0.4666666666666667,0.43548387096774194,0.8954940219420694,0.0625,0.13333333333333333,0.031724939411335376,32.734693877551024,Jake Haener,13,62,0,31.88888888888889,31.88888888888889,68,30,38,0.5588235294117647,0.43333333333333335,0.3157894736842105,0.36764705882352944,1.0883949902273529,0.13333333333333333,0.13157894736842105,0.01748526940358488,68,0,62,0.3870967741935484,0.9288203308458903,0.03172493941133537,68,0.3382352941176471,1.1438814757345515,0.01748526940358488,5.0,0.07352941176470588,0.014705882352941176,0.058823529411764705,0,0
2022,1,401403858,Georgia,Oregon,38,13,25,0.6578947368421053,24,0.5833333333333334,33,0.6666666666666666,2,0.15384615384615385,0.6666666666666666,0.7727272727272727,0.7419354838709677,0.8033074209435018,0.07692307692307693,0.24,0.46920052794447636,31.0625,Stetson Bennett,10,62,24,29.23076923076923,29.23076923076923,36,12,24,0.6666666666666666,0.4166666666666667,0.625,0.5555555555555556,0.658348756174261,0.08333333333333333,0.125,0.03364930159295923,68,32,53,0.6415094339622641,1.4073684306682046,0.7716585889819457,64,0.46875,0.7036680172669246,0.009653464249382402,8.0,0.125,0.046875,0.078125,9,4
2022,2,401403872,Georgia,Samford,47,18,29,0.6170212765957447,30,0.5333333333333333,39,0.5897435897435898,2,0.1111111111111111,0.47058823529411764,0.6206896551724138,0.5652173913043478,1.0109430953243395,0.0,0.10344827586206896,0.3640303344946335,27.425,Stetson Bennett|TEAM,9,75,28,25.96,25.96,23,9,14,0.6086956521739131,0.1111111111111111,0.21428571428571427,0.17391304347826086,0.41141832438687254,0.0,0.0,-0.2696900176340187,43,20,74,0.5675675675675675,0.8433352882553741,0.2414876275832401,43,0.13953488372093023,0.9096159095644915,-0.23559383967529646,11.0,0.2558139534883721,0.16279069767441862,0.09302325581395349,1,0
2022,3,401403888,Georgia,South Carolina,37,17,20,0.5405405405405406,23,0.5217391304347826,31,0.5161290322580645,2,0.11764705882352941,0.7058823529411765,0.65,0.6756756756756757,0.8928167068315281,0.11764705882352941,0.05,0.44436917469697457,27.06451612903226,Stetson Bennett,9,65,28,25.974358974358974,25.974358974358974,35,13,22,0.6285714285714286,0.15384615384615385,0.2727272727272727,0.22857142857142856,1.7763977524793813,0.07692307692307693,0.18181818181818182,-0.3011851815431067,69,34,65,0.7076923076923077,0.9243388989308572,0.5348586659432574,69,0.2898550724637681,1.4705990431343978,-0.19325526663879647,13.0,0.18840579710144928,0.11594202898550725,0.07246376811594203,0,0
2022,4,401403895,Georgia,Kent State,77,40,37,0.4805194805194805,58,0.5344827586206896,63,0.47619047619047616,4,0.1,0.575,0.5405405405405406,0.5584415584415584,1.1859198337783738,0.15,0.10810810810810811,0.2960292953983851,30.149253731343283,Stetson Bennett,13,77,0,27.75,27.75,52,27,25,0.4807692307692308,0.37037037037037035,0.52,0.4423076923076923,1.14182640664479,0.1111111111111111,0.08,0.18483073962057112,52,0,77,0.5974025974025974,0.9897700731899718,0.2960292953983851,52,0.46153846153846156,1.004165031965259,0.1848307396205711,9.0,0.17307692307692307,0.09615384615384616,0.07692307692307693,0,0
2022,5,401403907,Georgia,Missouri,79,34,45,0.569620253164557,54,0.6666666666666666,64,0.5625,3,0.08823529411764706,0.4411764705882353,0.4666666666666667,0.45569620253164556,1.2263989541701363,0.17647058823529413,0.06666666666666667,0.26764950164748863,27.029850746268657,Stetson Bennett,14,79,0,25.156626506024097,25.156626506024097,53,19,34,0.6415094339622641,0.2631578947368421,0.3235294117647059,0.3018867924528302,1.6291449467119334,0.15789473684210525,0.08823529411764706,0.024892807143411282,53,0,79,0.4936708860759494,1.0180266029323284,0.2676495016474885,53,0.2830188679245283,1.7282794723160049,0.02489280714341129,9.0,0.16981132075471697,0.11320754716981132,0.05660377358490566,0,0
2022,6,401403911,Georgia,Auburn,47,24,23,0.48936170212765956,42,0.47619047619047616,37,0.40540540540540543,1,0.041666666666666664,0.625,0.391304347826087,0.5106382978723404,0.9262457458055953,0.16666666666666666,0.08695652173913043,0.12345344153771882,28.694444444444443,Stetson Bennett,12,71,24,29.06122448979592,29.06122448979592,53,23,30,0.5660377358490566,0.43478260869565216,0.23333333333333334,0.32075471698113206,1.0904193420488864,0.08695652173913043,0.03333333333333333,0.013875834568225954,63,10,71,0.5070422535211268,1.2440340002735444,0.32729740264247603,63,0.2857142857142857,1.4763519836607941,0.07352305492883425,7.0,0.1111111111111111,0.06349206349206349,0.047619047619047616,0,0
2022,7,401403918,Georgia,Vanderbilt,50,26,24,0.48,28,0.5,42,0.42857142857142855,3,0.11538461538461539,0.46153846153846156,0.7083333333333334,0.58,1.087178884048978,0.07692307692307693,0.16666666666666666,0.45451429996327647,31.627906976744185,Stetson Bennett,9,79,29,30.529411764705884,30.529411764705884,28,10,18,0.6428571428571429,0.0,0.3333333333333333,0.21428571428571427,1.8804293797765073,0.0,0.05555555555555555,-0.15982525672463746,47,19,79,0.5822784810126582,1.1743790979122608,0.4608606219537005,47,0.2553191489361702,1.2075012431622827,-0.15966751154211792,9.0,0.19148936170212766,0.10638297872340426,0.0851063829787234,0,0
2022,9,401403928,Georgia,Florida,78,40,38,0.48717948717948717,31,0.45161290322580644,63,0.47619047619047616,1,0.025,0.575,0.42105263157894735,0.5,1.4747781351426226,0.225,0.13157894736842105,0.3053084558036531,28.396825396825395,Stetson Bennett,14,78,0,24.064102564102566,24.064102564102566,71,31,40,0.5633802816901409,0.3548387096774194,0.3,0.323943661971831,1.4016284798342795,0.16129032258064516,0.1,-0.0019309102383465084,71,0,78,0.48717948717948717,1.5069230160582703,0.3053084558036532,71,0.2676056338028169,1.551057808980672,-0.0019309102383465067,10.0,0.14084507042253522,0.11267605633802817,0.028169014084507043,0,0
2022,10,401403933,Georgia,Tennessee,62,37,25,0.4032258064516129,20,0.5,50,0.38,0,0.0,0.35135135135135137,0.56,0.43548387096774194,1.3757737476714145,0.13513513513513514,0.16,0.18022593545204726,32.816326530612244,Stetson Bennett,14,62,0,29.0625,29.0625,75,36,39,0.52,0.3333333333333333,0.48717948717948717,0.41333333333333333,0.9574588845375864,0.05555555555555555,0.02564102564102564,-0.05598945341126698,75,0,62,0.43548387096774194,1.3465727821406492,0.18022593545204718,75,0.37333333333333335,1.0323579009045596,-0.05598945341126698,14.0,0.18666666666666668,0.13333333333333333,0.05333333333333334,0,0
2022,11,401403944,Georgia,Mississippi State,69,32,37,0.5362318840579711,57,0.5789473684210527,55,0.4727272727272727,6,0.1875,0.28125,0.5945945945945946,0.4492753623188406,1.495624039488214,0.0625,0.13513513513513514,0.32440877113882005,29.490909090909092,Stetson Bennett,13,70,1,26.788732394366196,26.788732394366196,60,12,48,0.8,0.25,0.3333333333333333,0.31666666666666665,1.0059953039006895,0.08333333333333333,0.041666666666666664,-0.13667816095632482,67,7,70,0.44285714285714284,1.5978419462139248,0.3697568047136657,67,0.3283582089552239,1.1165178863945808,-0.06196293739045247,10.0,0.14925373134328357,0.07462686567164178,0.07462686567164178,0,0
