season,week,game_id,team,opponent,prior_games,pregame_off_plays,pregame_off_pass_rate,pregame_off_neutral_pass_rate,pregame_off_early_down_pass_rate,pregame_off_qb_run_share,pregame_off_rush_success_rate,pregame_off_pass_success_rate,pregame_off_success_rate,pregame_off_explosiveness,pregame_off_explosive_rush_rate,pregame_off_explosive_pass_rate,pregame_off_ppa,pregame_def_plays,pregame_def_pass_rate_faced,pregame_def_rush_success_allowed,pregame_def_pass_success_allowed,pregame_def_success_allowed,pregame_def_explosiveness_allowed,pregame_def_explosive_rush_allowed,pregame_def_explosive_pass_allowed,pregame_def_ppa_allowed,pregame_def_havoc_rate,pregame_def_front_seven_havoc_rate,pregame_def_db_havoc_rate,pregame_off_drive_elapsed_seconds_per_play
2021,6,401301020,Tulsa,Memphis,5,62.8,0.5401504282422503,0.5155078127458199,0.4909062132835718,0.08243243243243244,0.3814529914529915,0.4872130997993067,0.44788378308582166,1.2991826657097352,0.13883419399548433,0.12714788918904602,0.16863102283738712,61.6,0.5101468676800744,0.4291374269005848,0.5090215849701774,0.4652126272955588,1.3458046064172848,0.12486842105263159,0.11435792323185226,0.22425858410932742,0.18616552328127284,0.13301744270909355,0.05314808057217925,23.22928829920189
2021,7,401301024,Tulsa,South Florida,6,63.5,0.5023641628386911,0.48741297320655064,0.45716543414656624,0.0868096357226792,0.40845720302242045,0.4774394879279937,0.45781360033271207,1.267534500683287,0.130187915286092,0.12976609813372883,0.1846090464171809,67.83333333333333,0.5261324907434964,0.44308460788723947,0.4991846541418145,0.4668017685375448,1.3593108864060757,0.13397154745838957,0.12029826935987688,0.2304996294912766,0.18544096637075766,0.12599938407575978,0.05944158229499785,23.300526318986652
2021,9,401301030,Tulsa,Navy,7,67.0,0.4939095421734236,0.48251469131990055,0.4461820421457489,0.08898551866608655,0.4171615676052233,0.4898199273815037,0.46546360547998694,1.2339279296572905,0.14074416062423048,0.11855409144063203,0.17639819529007658,66.28571428571429,0.52365241061222,0.4410112965564093,0.48205975281121044,0.45775991187929904,1.3240421501417323,0.13524091822964004,0.1178911274316186,0.20588458027802595,0.18150579072380732,0.12303706604989936,0.058468724673907936,23.276641606750463
2021,10,401301037,Tulsa,Cincinnati,8,65.25,0.4934916041187268,0.4748319338522814,0.4422385551702132,0.09175121772171463,0.40205340869160744,0.49109243645881573,0.45680895668178106,1.248675722618997,0.14166965906472018,0.10854252231824534,0.16114410985467834,66.0,0.4660083592856925,0.4400515511535248,0.42180228370980916,0.45132117289438667,1.299518269616828,0.1350024701176017,0.10315473650266628,0.19387427123308562,0.1666300668833314,0.11351680779366194,0.05311325908966944,23.541589707793445
2021,11,401301044,Tulsa,Tulane,9,67.33333333333333,0.47701899202087883,0.46600047866972816,0.42845447328261377,0.09165764807586756,0.41293636328142885,0.4881139117729156,0.460252947944781,1.2044619886319066,0.14613060603732703,0.10797649493422573,0.15215905214212896,65.0,0.4629625961681789,0.443240267692022,0.43271314107538594,0.4557552725922813,1.2938963555433793,0.12694664010453482,0.11391532133570337,0.2012741482168284,0.16371015691773708,0.11259973558267028,0.0511104213350668,23.551655730043727
2021,12,401301049,Tulsa,Temple,10,67.9,0.47315270925714714,0.4658290022313268,0.4201544804998069,0.09468700521950031,0.40164272695328596,0.473677520595624,0.44617209759474735,1.2027632238507997,0.14371266738481384,0.10030384544080317,0.13943933907062536,64.4,0.4675137941784797,0.42995072368144055,0.41610849363451397,0.43899330465508707,1.277474688554121,0.12804507954235722,0.11585712253546636,0.17821198180501327,0.1706724745592967,0.11133976202440325,0.05933271253489345,23.996490157039354
2021,13,401301055,Tulsa,SMU,11,67.0909090909091,0.47328212397799196,0.46746918091410933,0.42148431033579287,0.08607909565409119,0.4032529189311397,0.47931722651550235,0.4487542951939922,1.1932978019696128,0.13944553339968413,0.11066583351761326,0.1450763180999714,62.81818181818182,0.4772369115355618,0.42722793061949144,0.4153174857956861,0.4358353059727097,1.2541678862662204,0.12549552685668838,0.11205866358443069,0.1652389680564235,0.168332025620441,0.10912310381665118,0.05920892180378983,23.673576910439817
2021,1,401282050,UAB,Jacksonville State,0,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2,401282060,UAB,Georgia,1,43.0,0.37209302325581395,0.34375,0.3783783783783784,0.07407407407407407,0.5185185185185185,0.8125,0.627906976744186,1.213054003802427,0.14814814814814814,0.375,0.5106276108344521,36.0,0.6666666666666666,0.5,0.3333333333333333,0.3888888888888889,0.7413845449481927,0.16666666666666666,0.041666666666666664,-0.1959570440750074,0.24,0.06,0.18,34.59090909090909
2021,3,401282195,UAB,North Texas,2,36.5,0.40271317829457365,0.3861607142857143,0.3848413631022327,0.09586056644880174,0.43572984749455335,0.5600961538461539,0.48062015503875966,1.049034855938645,0.16230936819172115,0.1875,0.16953862319587448,30.5,0.5533333333333333,0.39285714285714285,0.48484848484848486,0.41444444444444445,1.5663181613393935,0.08333333333333333,0.1571969696969697,0.28831906916593175,0.16166666666666665,0.04666666666666666,0.11499999999999999,34.74545454545455
2021,4,401282211,UAB,Tulane,3,35.0,0.3518087855297158,0.3018849206349206,0.32322757540148844,0.11946259985475671,0.4154865649963689,0.4983974358974359,0.44541343669250644,1.3686140234410085,0.17765068990559188,0.25,0.26434450396142156,36.333333333333336,0.5355555555555556,0.373015873015873,0.3926767676767677,0.3665740740740741,1.3717738813323608,0.08333333333333333,0.10479797979797979,0.13102020111834414,0.14673881673881672,0.05708513708513708,0.08965367965367965,31.104812834224603
2021,5,401282221,UAB,Liberty,4,45.0,0.3638565891472868,0.332345893866021,0.32575401488444966,0.11737472766884531,0.4309331055654585,0.5321314102564103,0.46919521265451497,1.315939955794408,0.16657135076252724,0.22083333333333333,0.2565648908141373,46.75,0.561923076923077,0.36904761904761907,0.40450757575757573,0.3774946581196581,1.3509051862065233,0.09821428571428571,0.10359848484848486,0.09944736436259709,0.15492590742590742,0.06204462204462204,0.09288128538128537,30.664135941457925
2021,6,401282225,UAB,Florida Atlantic,5,46.8,0.39849267872523686,0.36783749940654226,0.3653651166694645,0.12589978213507624,0.4247464844523668,0.5015671971706455,0.4531339479013898,1.2408627084644284,0.1812570806100218,0.19045977011494253,0.20735064485751992,48.6,0.5316813186813187,0.38008658008658014,0.44534519104084325,0.40199572649572646,1.3854262088883906,0.11493506493506493,0.1437483530961792,0.16094868562719786,0.15163303363303365,0.07117415917415917,0.08045887445887445,29.510900589901034
2021,7,401282234,UAB,Southern Miss,6,48.666666666666664,0.4039163127308008,0.3898645828387852,0.3650769911639477,0.13521951541559385,0.41456146431636626,0.49797266430887127,0.44657714049253744,1.2753535405104066,0.17124958737703835,0.1853831417624521,0.21830038310334243,52.833333333333336,0.5421668646668647,0.3611832611832612,0.4355149319279754,0.39130274505274504,1.3980552014978895,0.118001443001443,0.13872968818620993,0.13353199460673695,0.1669014019014019,0.08859107859107858,0.0783103233103233,29.731306047139753
2021,8,401282238,UAB,Rice,7,46.42857142857143,0.4024910386177427,0.4097998945340848,0.35687917923942764,0.13018815607050901,0.4339098265568854,0.5147458001768347,0.46503148838754294,1.2886466836646686,0.16821393203746143,0.1918668687634205,0.27171928460116,49.57142857142857,0.5218573125715983,0.3730777159348588,0.39710803689064555,0.3830214005214005,1.295179639496357,0.10114409400123685,0.11891116130246566,0.09727952653728732,0.18020120162977307,0.10164949593521021,0.07855170569456282,29.496581653850882
2021,10,401282250,UAB,Louisiana Tech,8,47.5,0.4339978406087067,0.4228606220030385,0.3896502342154516,0.13365147866695853,0.43888162455306423,0.5129025751547304,0.4682661887027364,1.3165040215669697,0.18008192737488402,0.18524462127910404,0.27738888290376146,52.0,0.5055381919784094,0.3681096681096681,0.42154360635338894,0.389491551543182,1.2990961014134441,0.09742965367965367,0.11793615502854635,0.11647295758517925,0.17941518186083405,0.10887084517519299,0.07054433668564102,28.709062518548095
2021,11,401282257,UAB,Marshall,9,48.44444444444444,0.43339490593789803,0.4263811589521958,0.3908002081915125,0.1326902032595187,0.4582173580256629,0.49758006680420475,0.47280226874586667,1.3710086420422145,0.2017394909998969,0.18318040409994435,0.31061403942777155,54.333333333333336,0.50111766227609,0.3927356594023261,0.4269930095690255,0.4055754430764357,1.2642270720352293,0.09515114515114514,0.1113680855155706,0.13481094707162936,0.18535535191282662,0.11047271473715786,0.07488263717566873,28.897334324479395
2021,12,401282267,UAB,UTSA,10,51.6,0.42130541534410815,0.41489058404058277,0.37544900093168326,0.137603001115385,0.45966834949582386,0.5118220601237843,0.47802204187128006,1.344685583946004,0.19247463280899813,0.1808623636899499,0.31192630118136777,55.9,0.5152916103341953,0.3894620934620935,0.4309603752787896,0.407875041625935,1.2407034411150497,0.08563603063603062,0.10245349918623577,0.12318136065312305,0.18110553100725824,0.10656830040629921,0.07453723060095899,29.489139353569918
2021,13,401282274,UAB,UTEP,11,52.45454545454545,0.4202627471831684,0.41669894991831635,0.37471244982657664,0.1402451525291379,0.46982836967152813,0.5125655092034402,0.48456549261025456,1.3332065342473165,0.19517895911929123,0.17896578517268172,0.3212417453207204,57.18181818181818,0.5216936717323853,0.39794359593732637,0.43612805734878873,0.41495133654305777,1.24828064073789,0.08412052941833505,0.10422601921586844,0.13106297017113444,0.1841219113052997,0.11376338997975254,0.07035852132554714,29.962682431204215
2021,1,401300995,UCF,Boise State,0,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2,401301001,UCF,Bethune-Cookman,1,85.0,0.47058823529411764,0.4444444444444444,0.417910447761194,0.2,0.5111111111111111,0.5,0.5058823529411764,1.2755527394638384,0.2,0.225,0.22362508198837086,65.0,0.6,0.3076923076923077,0.5128205128205128,0.4307692307692308,1.1699740214950025,0.038461538461538464,0.05128205128205128,0.12710068636868166,0.23076923076923078,0.18461538461538463,0.046153846153846156,24.541176470588237
2021,3,401282626,UCF,Louisville,2,69.5,0.5686274509803921,0.5604575163398693,0.5133030499675535,0.1,0.5888888888888888,0.5416666666666667,0.5584967320261438,1.2516186188700469,0.26666666666666666,0.18194444444444446,0.3583130327947827,55.5,0.7021739130434783,0.26495726495726496,0.4861399861399861,0.4219063545150502,1.2015430202742239,0.07478632478632478,0.039154539154539154,0.11162875902139013,0.21062271062271062,0.11611721611721612,0.0945054945054945,20.868802521008405
2021,5,401301013,UCF,Navy,3,67.66666666666667,0.545751633986928,0.5403050108932462,0.4931454295381174,0.15,0.5905092592592592,0.5069444444444445,0.5442061546840958,1.2334446972216295,0.27152777777777776,0.16296296296296298,0.29011183116282996,62.333333333333336,0.6435545385202136,0.3062678062678063,0.48242665742665736,0.42600774511529665,1.267703599055164,0.1054131054131054,0.06776969276969276,0.1725482984054508,0.17988882462566672,0.09495533706060022,0.08493348756506651,22.521910014005602
2021,6,401301019,UCF,East Carolina,4,64.75,0.5298494397759104,0.49897875816993464,0.48652573882025474,0.1556034482758621,0.5894336685823754,0.4913194444444445,0.5376189017273576,1.1917861034200066,0.28123204022988507,0.15000000000000002,0.2757049809314312,66.5,0.49848868870028673,0.3547008547008547,0.461819993069993,0.44292353035545984,1.1918007744494954,0.11622199122199123,0.10082726957726958,0.18237710927133405,0.15706851720342727,0.09020384456760207,0.0668646726358252,22.521910014005602
2021,7,401301023,UCF,Cincinnati,5,64.8,0.5346487825899591,0.5053054555155396,0.4871797747296732,0.14517241379310347,0.5612021072796936,0.4652777777777778,0.5100951213818861,1.2128165807507951,0.2594683908045977,0.13111111111111112,0.2608279102971604,67.0,0.49734167559791054,0.3694749694749695,0.45180893563246494,0.43839679529886066,1.1668245361245273,0.12154902154902154,0.09830887448534507,0.18009751432001023,0.16043742245839399,0.0953514814511831,0.06508594100721088,22.891432510504202
2021,8,401301026,UCF,Memphis,6,61.666666666666664,0.5288739854916326,0.5229397314481349,0.4812519628123621,0.1282233883058471,0.5111466836026431,0.4529488727858293,0.47942709390519495,1.2385978061618552,0.2307164126270198,0.10925925925925928,0.2329555555385969,63.833333333333336,0.48389584077603653,0.4090862840862841,0.4431741130270541,0.4521362183046061,1.1972217332025392,0.1489098989098989,0.09859072873778757,0.21858382979640723,0.14908246743327705,0.08715187556829362,0.061930591864983425,24.19575470405554
2021,9,401301031,UCF,Temple,7,61.714285714285715,0.5040118032324592,0.5029453017275806,0.44964453955345324,0.1206200471192975,0.5095543002308369,0.4336964364138277,0.47314949062841594,1.1867726554365399,0.22632835368030269,0.09365079365079367,0.21136211241942865,66.0,0.5124170497790982,0.4192168149311007,0.44071008629832154,0.450836469215883,1.1532660153030136,0.1447799133513419,0.09508834950011422,0.1695034018080373,0.16937629215799874,0.09640142679813957,0.07297486535985921,24.564170586712947
2021,10,401301036,UCF,Tulane,8,59.125,0.49283959612108474,0.49154772724692714,0.4364077221092716,0.11075087456271863,0.518776679368649,0.45301379362680516,0.487176536007181,1.2052018465144485,0.2240789761369315,0.08929738562091505,0.2466086554380701,62.125,0.5197934899852824,0.42514804639804643,0.43562132551103133,0.4480533391353262,1.1638268609581006,0.1600157575157575,0.08320230581259994,0.15848640359921035,0.17393954975589596,0.1027336013895486,0.0712059483663474,24.463166625345792
2021,11,401301041,UCF,SMU,9,58.77777777777778,0.49561932353620236,0.4939113700884366,0.43669846301311943,0.1149061271833219,0.49405663680505424,0.4563187744115662,0.4766966034349546,1.2064719832625046,0.207411764796614,0.09470112438334212,0.231934251465299,61.888888888888886,0.5194460651721029,0.40856071557220985,0.4338139380886587,0.4371585236758455,1.1802881839031127,0.16139331702550092,0.0811260639481175,0.14523998259389478,0.1862795997830186,0.11002246049441357,0.0762571392886051,24.870788038556878
2021,12,401286293,UCF,UConn,10,57.1,0.5151050102302012,0.5111868997462596,0.45969528337847415,0.1264924375419128,0.49849712697070264,0.44172137972903036,0.4671221811866973,1.2177453223879748,0.20974751139387568,0.09212756366914585,0.22555927766063816,63.3,0.5332909323391031,0.4215507978611427,0.44643254427979284,0.44870582920299784,1.1864735153339363,0.17217706224602775,0.08701345755330575,0.17007423213392533,0.18612990067428198,0.11206369270584178,0.07406620796844024,24.968478256495004
2021,13,401301050,UCF,South Florida,11,56.72727272727273,0.516304726281315,0.507139605829933,0.46749157993084434,0.12953857958355708,0.5040882972460934,0.4600064491043133,0.47954503607023935,1.217015467555713,0.21249773763079605,0.0902458371018209,0.24007599999746512,62.45454545454545,0.5403654940456494,0.4308470456746319,0.4389056187667538,0.44663492890508216,1.1773267908235425,0.16085360637084772,0.08185796416691707,0.15849957437874831,0.19400238904273567,0.11250182217650315,0.08150056686623257,24.84940820862328
2021,1,401281948,UCLA,LSU,0,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,401309833,UCLA,Hawai'i,1,63.0,0.31746031746031744,0.4146341463414634,0.28,0.23255813953488372,0.5116279069767442,0.45,0.49206349206349204,1.5226258561302959,0.23255813953488372,0.25,0.39486870672823504,69.0,0.6811594202898551,0.2727272727272727,0.46808510638297873,0.4057971014492754,1.5416345138938554,0.045454545454545456,0.10638297872340426,0.19714015202950944,0.18840579710144928,0.10144927536231885,0.08695652173913043,27.90625
2021,3,401309855,UCLA,Fresno State,2,50.0,0.36143286143286146,0.40176151761517614,0.32333333333333336,0.16173361522198731,0.5512684989429175,0.45833333333333337,0.5163020163020163,1.4474165089453574,0.27536997885835096,0.125,0.481678881512895,58.0,0.6810052420598212,0.33636363636363636,0.40591755319148937,0.3837496145544249,1.2425103414866359,0.05606060606060606,0.08444148936170212,0.04714436366703299,0.222581276929103,0.11153544849197024,0.11104582843713279,24.27363782051282
2021,4,401309858,UCLA,Stanford,3,50.666666666666664,0.3883911383911384,0.3824243450767841,0.3618970189701897,0.25724769750431337,0.5284318728584968,0.49396135265700486,0.5172782672782673,1.3995739013136008,0.22955699739982016,0.12681159420289856,0.4520532818703599,69.0,0.6627947034977563,0.36149732620320857,0.4635941582680105,0.4279942485307888,1.2660035848886702,0.07658942364824718,0.09138204553938035,0.12868279147657488,0.19966956923478663,0.11831300961735745,0.08135655961742919,23.35223653442993
2021,5,401309866,UCLA,Arizona State,4,57.5,0.39065232815232814,0.3928788648681941,0.35193123880391347,0.2620847092984478,0.5505792237928088,0.47530972417017303,0.5225740850740851,1.321709558427067,0.21472093953922683,0.10317321178120617,0.43548161628157134,65.75,0.6578103133376029,0.44217562623135376,0.44491784092323006,0.44372295912536436,1.305777217183781,0.10744206773618539,0.11020320082120194,0.2065537490723876,0.18611581328972632,0.1205529390311999,0.06556287425852643,27.001882318855234
2021,6,401309870,UCLA,Arizona,5,62.4,0.40032674057064305,0.38703036462182805,0.34706223242244116,0.266189506569193,0.5317677268603339,0.5024700015583606,0.5229373168397559,1.2553973063611363,0.19351588206616407,0.0992052360916316,0.39167697273262886,62.4,0.5997176384251843,0.4440630816302443,0.47815649496080626,0.45701918362682215,1.3541027832425407,0.11821171870507734,0.132607005101406,0.27274730796001484,0.1733824465501484,0.11276888183720482,0.06061356471294359,27.983115050486486
2021,7,401309874,UCLA,Washington,6,63.0,0.38411066764725305,0.3732499415326828,0.326255564055738,0.23994053083664635,0.526473105716945,0.48539166796530053,0.5140639256492915,1.2686755040104685,0.19749511911310777,0.09100436340969299,0.3721661554465712,65.33333333333333,0.5851813653543202,0.4341551321277677,0.4919596807600215,0.46001598635568514,1.2849766274804295,0.11560378268158154,0.11457087823491151,0.2411892169028066,0.16115203879179033,0.10855740153100402,0.05259463726078633,27.674654698934816
2021,8,401309879,UCLA,Oregon,7,63.57142857142857,0.38680701150148344,0.3816168330020398,0.3400871867730501,0.25923474071712543,0.5191198049002386,0.4848330698961835,0.508856499170608,1.2651333015224053,0.19785295923980664,0.08329474535645644,0.36468272389179196,64.71428571428571,0.5765254794371925,0.42139405413907177,0.49757258350858985,0.4575312669933975,1.2552387522315471,0.10894117333298123,0.10713218134420986,0.21957840921041055,0.1685752838355861,0.11178456430994724,0.05679071952563886,27.3650249386315
2021,9,401309887,UCLA,Utah,8,67.25,0.4056604361390668,0.387193417401375,0.3571916730418035,0.26462109580190335,0.5239972711481738,0.4842289361591606,0.5097655658065401,1.235487267089619,0.18765622305576105,0.08038290218689939,0.3389543332596387,64.25,0.5843778272944287,0.44826525191714234,0.5058888310828367,0.4741103504225015,1.2401500553191724,0.11236898121181312,0.10335604329156825,0.2230214589340911,0.1700443569626952,0.1080573954105481,0.06198696155214712,26.467246283668153
2021,11,401309898,UCLA,Colorado,9,68.44444444444444,0.4246896184484013,0.39602377843085185,0.3783003550727981,0.2756227922279545,0.5162804026367606,0.47980843707974763,0.5029824972411411,1.2589329805703076,0.18364054844013777,0.07885887601798464,0.33158876332125037,65.0,0.5617004787218083,0.4666398198859447,0.5155225823616985,0.48872406735521257,1.2296125012747579,0.1301865691579753,0.09598726481884255,0.2420070243939502,0.15741032043006398,0.09761596336962647,0.0597943570604375,25.9311050642208
2021,12,401309904,UCLA,USC,10,67.4,0.4287723807414922,0.40170441945569124,0.38647031956551825,0.27386696461806226,0.5388459107601813,0.49108685263103213,0.5199256268273718,1.2398872670339949,0.19430875166064013,0.08578780323100099,0.350721960238087,64.7,0.5458530114947887,0.45781367573518805,0.4959703241255286,0.4753355315874332,1.2498955316689566,0.13068142575569128,0.09438853833695829,0.2405990039503859,0.1590026217203909,0.10118770036599715,0.057814921354393756,26.72299455779872
2021,13,401309907,UCLA,California,11,67.0,0.4229821065903897,0.4058556923281404,0.37943582770419015,0.2716972405618748,0.5375871916001649,0.5057311308503455,0.5246077127002081,1.255010725605468,0.19255341060058193,0.10960946538786652,0.3729316886764343,66.18181818181819,0.5501020643218618,0.46578102752785694,0.48686696132623813,0.4736495853937384,1.2485458652149561,0.13257540082473313,0.0952774590942045,0.234377958105006,0.1664914115953397,0.10243813930869126,0.06405327228664846,26.438814591214577
2021,1,401286187,UConn,Fresno State,0,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,401286188,UConn,Holy Cross,1,36.0,0.5555555555555556,0.5357142857142857,0.56,0.1875,0.3125,0.35,0.3333333333333333,0.6482720677274524,0.0,0.0,-0.18587119878026448,31.0,0.7419354838709677,0.5,0.5217391304347826,0.5161290322580645,1.6618193927334768,0.25,0.17391304347826086,0.6321184820985399,0.12987012987012986,0.05194805194805195,0.07792207792207792,29.08108108108108
2021,2,401282820,UConn,Purdue,2,40.5,0.5777777777777777,0.5585548172757475,0.5541935483870968,0.17708333333333331,0.3506944444444444,0.37870370370370365,0.3666666666666667,1.0047210285325865,0.027777777777777776,0.037037037037037035,-0.08191744223189532,40.0,0.554641211323239,0.47580645161290325,0.4553140096618358,0.47235023041474655,1.5118775138901723,0.18951612903225806,0.17028985507246375,0.4662461300325553,0.2282003710575139,0.1586270871985158,0.06957328385899814,24.55304054054054
2021,3,401286189,UConn,Army,3,39.333333333333336,0.5023023023023022,0.47903654485049835,0.48484698097601325,0.21527777777777776,0.33101851851851855,0.3550332383665717,0.3435435435435436,1.1861554017569835,0.0462962962962963,0.07597340930674264,-0.056837481949411905,39.0,0.5679590057470242,0.5616487455197133,0.5308154003806177,0.5491343878440653,1.4280462641872411,0.21523297491039428,0.15898111550285463,0.5652140368363393,0.19599322982781628,0.13645314585164212,0.0595400839761742,28.50027264106211
2021,4,401286190,UConn,Wyoming,4,37.0,0.5433933933933933,0.5021345514950166,0.522726144822919,0.3114583333333333,0.3232638888888889,0.2912749287749288,0.2993243243243244,1.357227605031548,0.08472222222222223,0.06948005698005698,-0.08873400800317927,37.0,0.4420982865683326,0.5591675936225435,0.6481115502854633,0.5570120812056296,1.480076252707501,0.23039024842417502,0.369235836627141,0.6163799334819974,0.15413777951371935,0.10948271653158873,0.04465506298213065,30.700204480796582
2021,5,401282096,UConn,Vanderbilt,5,42.8,0.5589571389571388,0.5285369094886962,0.5427092177451277,0.3211666666666666,0.3546111111111111,0.2866784796053089,0.30915642915642916,1.3315986458801445,0.12377777777777779,0.06534014314502119,-0.05869964912829352,43.2,0.427208041019372,0.545008493502686,0.6144892402283706,0.5426684884939155,1.3699096652243912,0.21221917548352603,0.31138866930171283,0.5350290620467104,0.1522957308573523,0.09628182539918402,0.05601390545816829,28.64185372548234
2021,6,401286191,UConn,Massachusetts,6,48.5,0.561035711035711,0.5398626292522761,0.5355910147876064,0.28279040404040395,0.3763173400673401,0.3070805511862423,0.33122343122343123,1.3627201656951842,0.13850168350168351,0.08475314959054796,-0.00388117686988119,48.166666666666664,0.4496140067855497,0.5166737445855717,0.5974402205155122,0.5275662061650209,1.343589406146554,0.19768264623627171,0.28388080165386637,0.4951482139642836,0.14974415927610407,0.09393348463630631,0.055810674639797775,27.14202096171147
2021,7,401286192,UConn,Yale,7,49.42857142857143,0.5484202198487912,0.5289414870942855,0.5155564179907058,0.2620962083893118,0.3816710205503309,0.329145966950845,0.3462434605291748,1.3241730519637254,0.15319848733641836,0.08363456778090923,-0.0007943539652880634,52.57142857142857,0.42697475445994676,0.5040876994406941,0.5742034188269607,0.5136824262607955,1.3036589772508793,0.1898504314678247,0.26817112191449416,0.4444563707275853,0.1446270008985051,0.09317264325064954,0.0514543576478556,27.14202096171147
2021,8,401282239,UConn,Middle Tennessee,8,51.875,0.5432734894691416,0.5378238012074997,0.5061118657418676,0.24771653528182427,0.3744033194521278,0.3272884353677037,0.3428181004267961,1.3206481603372107,0.13772514700760136,0.08389453252258129,0.0006217829757977718,55.625,0.4596418711914144,0.5035767370106072,0.5330883688320812,0.49005653856261167,1.3068898231714772,0.18695246086767997,0.2417252033732956,0.3723495739919189,0.15252265176021795,0.09126632258457809,0.06125632917563988,26.66700388267422
2021,11,401282684,UConn,Clemson,9,51.888888888888886,0.5448755803828267,0.5395313221135223,0.509706273821831,0.2443470651780467,0.381112129368075,0.33690006515443394,0.3517357473879213,1.294563230512567,0.1320841886444379,0.08606717067141326,0.010213394428773066,57.22222222222222,0.4673007109003049,0.5115968302047149,0.5369193909138019,0.4990978755477183,1.2847013737566728,0.18301498205073238,0.22988186245794445,0.3757806565145115,0.1501259550037916,0.0917076306571911,0.058418324346600534,25.790446579158125
2021,12,401286293,UConn,UCF,10,49.9,0.565388022344544,0.5620487781374641,0.5337356464396479,0.219912358660242,0.3680009164312675,0.3323767253056572,0.3446871726491292,1.2879066658294716,0.13137576977999413,0.07746045360427192,-0.019871558033603298,58.0,0.48518602442565906,0.5039154080538086,0.5213226899176598,0.4891880879929465,1.2902365523061767,0.16906130993261564,0.22117939049786428,0.35975738564966875,0.14723457162462456,0.08960757466217907,0.05762699696244553,25.38275386160857
2021,13,401301052,UConn,Houston,11,50.27272727272727,0.5695446667778683,0.5629014866184738,0.5352142240360436,0.20857833471277412,0.3821653352838362,0.3352185106084487,0.3520725138561107,1.2695387458194836,0.12376152231081718,0.07317341512234087,-0.014178416682641371,57.54545454545455,0.4891056482771857,0.5090140073216443,0.532371276548522,0.49960495134864774,1.2829165856631695,0.17551028175692332,0.20756567967338313,0.3620742799874929,0.14877498370216888,0.09367310043915872,0.05510188326301018,25.398182179151416
2021,1,401281947,UL Monroe,Kentucky,0,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,401309607,UL Monroe,Jackson State,1,47.0,0.46808510638297873,0.46153846153846156,0.40625,0.32,0.12,0.22727272727272727,0.1702127659574468,1.746818355328338,0.04,0.0,-0.30921160149342236,50.0,0.54,0.43478260869565216,0.5555555555555556,0.5,1.5061287322747041,0.08695652173913043,0.25925925925925924,0.4195283492180107,0.1791044776119403,0.13432835820895522,0.04477611940298507,26.02127659574468
2021,4,401309611,UL Monroe,Troy,2,59.5,0.49793144208037826,0.5216783216783216,0.42954009433962265,0.16,0.23647058823529413,0.29419191919191917,0.26367781155015196,1.3118333006301792,0.06411764705882353,0.02631578947368421,-0.2174723284335945,55.0,0.6533333333333333,0.2888198757763975,0.47095959595959597,0.41379310344827586,1.4995484362168383,0.043478260869565216,0.18397745571658614,0.1861540153852402,0.21886258363355637,0.14475038600102935,0.07411219763252702,23.47817076540481
2021,5,401309614,UL Monroe,Coastal Carolina,3,58.666666666666664,0.4489133590477376,0.47544512225363283,0.37938331870703523,0.2147747747747748,0.26575516693163753,0.3461279461279461,0.29859222524396095,1.2942035005008226,0.07878113407525172,0.05087719298245614,-0.09378191706660564,60.0,0.6736507936507937,0.325879917184265,0.46730639730639734,0.4234811165845649,1.3464142597717366,0.06231884057971015,0.15598497047772408,0.12733236948314305,0.19285674589654933,0.11997443573777544,0.07288231015877389,24.705877284463423
2021,6,401309618,UL Monroe,Georgia State,4,51.75,0.4818463096083838,0.5172981274045103,0.4209011253939128,0.2956964656964657,0.2377779136602666,0.3429292929292929,0.28846029796522876,1.256545073875358,0.05908585055643879,0.038157894736842106,-0.10857853839470025,53.5,0.6008263305322129,0.3634575569358178,0.600479797979798,0.4867284844972472,1.3804267392712042,0.13007246376811593,0.2131425740121392,0.3103285757105658,0.18630922608907866,0.12407173589424067,0.06223749019483799,24.605165539105144
2021,7,401286296,UL Monroe,Liberty,5,50.8,0.4918600264101113,0.5209813590664654,0.4311653447595747,0.33655717255717255,0.26294960365548603,0.3783434343434343,0.32012994049984256,1.3105040773035341,0.0836323168087874,0.05452631578947369,-0.03553525445671735,57.2,0.547327731092437,0.39909937888198754,0.6137171717171717,0.5060494542644645,1.334692811945398,0.14155797101449274,0.1788473925430447,0.3365223975958159,0.15364508202068822,0.10385508986481781,0.04978999215587039,23.848132431284114
2021,8,401309626,UL Monroe,South Alabama,6,54.166666666666664,0.48500072623377816,0.5082252066294619,0.42826997120769156,0.36166089166089166,0.28750073808897336,0.38299452861952865,0.3348500677874275,1.2791401024223499,0.09106111870817753,0.05585526315789474,-0.004858685409999596,60.333333333333336,0.5240888987173817,0.41036059351276744,0.5866997936352775,0.49846226451863257,1.3014605719328969,0.15129830917874396,0.1544158378718921,0.3042745975941584,0.15654634028039807,0.10189678541366397,0.0546495548667341,24.657227476520546
