season,snapshot_week,team_rank,team,record,sp_plus,offense,offense_rank,defense,defense_rank,special_teams,special_teams_rank,source_url
2021,14,51,"Virginia","6-6",8.0,39.7,5,31.2,101,-0.5,81,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,52,"Louisiana","12-1",7.7,29.9,57,21.5,30,-0.7,87,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,53,"Air Force","9-3",7.7,29.2,66,20.9,23,-0.6,83,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,54,"Texas Tech","6-6",7.5,33.6,36,28.6,83,2.4,5,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,55,"Texas","5-7",7.5,34.2,32,28.9,89,2.2,8,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,56,"San Diego St.","11-2",7.3,22.3,103,16.6,12,1.5,16,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,57,"UTSA","12-1",7.2,33.0,40,27.2,68,1.3,19,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,58,"Wash. St.","7-5",7.1,33.2,39,26.6,65,0.5,49,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,59,"Army","8-3",6.8,30.9,52,23.3,44,-0.9,96,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,60,"Liberty","7-5",6.6,30.7,54,23.4,46,-0.8,92,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,61,"LSU","6-6",6.1,28.9,68,24.2,49,1.5,17,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,62,"Va. Tech","6-6",5.8,28.2,74,23.5,47,1.0,28,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,63,"Nevada","8-4",5.8,31.1,50,25.3,59,-0.1,66,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,64,"Tulsa","6-6",4.3,28.2,75,24.8,54,0.9,33,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,65,"Illinois","5-7",4.1,23.2,96,21.8,33,2.8,1,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,66,"California","5-7",3.8,27.7,78,24.9,55,0.9,32,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,67,"UCF","8-4",3.7,29.4,63,24.4,52,-1.4,112,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,68,"Maryland","6-6",3.5,34.0,34,28.8,86,-1.6,122,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,69,"S. Carolina","6-6",1.7,24.1,88,24.4,51,1.9,12,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,70,"Missouri","6-6",1.6,30.6,55,31.0,100,1.9,13,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,71,"Boston Coll.","6-6",1.4,27.2,83,26.3,64,0.4,51,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,72,"W. Virginia","6-6",1.3,28.2,73,25.9,61,-1.0,100,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,73,"Miami-OH","6-6",1.0,29.7,59,27.5,73,-1.2,107,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,74,"Syracuse","5-7",0.9,27.5,79,24.9,56,-1.7,123,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,75,"Memphis","6-6",0.7,29.5,62,28.1,79,-0.7,90,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,76,"ECU","7-5",0.2,27.4,81,28.5,81,1.3,20,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,77,"Washington","4-8",-0.1,23.0,98,23.3,45,0.2,59,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,78,"Utah St.","10-3",-0.1,28.5,72,28.4,80,-0.2,69,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,79,"USC","4-8",-0.2,32.6,43,33.2,107,0.4,52,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,80,"Georgia St.","7-5",-0.2,26.4,85,27.3,71,0.6,43,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,81,"Wyoming","6-6",-0.9,23.9,89,22.5,37,-2.2,125,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,82,"CMU","8-4",-1.0,29.6,61,30.4,98,-0.2,71,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,83,"WMU","7-5",-1.2,32.2,45,29.8,92,-3.6,130,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,84,"TCU","5-7",-1.5,32.8,42,34.4,111,0.1,62,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,85,"Rutgers","5-7",-2.0,21.2,109,22.9,41,-0.3,73,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,86,"San Jose St.","5-7",-2.1,22.5,101,25.3,58,0.7,38,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,87,"Hawaii","6-7",-2.4,27.1,84,30.2,96,0.7,42,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,88,"Colorado St.","3-9",-2.5,23.3,95,26.1,63,0.3,58,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,89,"Tulane","2-10",-4.1,27.9,76,30.5,99,-1.5,117,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,90,"UTEP","7-5",-4.6,23.1,97,28.0,78,0.4,54,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,91,"MTSU","6-6",-5.0,23.7,91,27.9,76,-0.7,91,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,92,"Kent St.","7-6",-5.4,31.8,47,35.9,117,-1.2,110,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,93,"FAU","5-7",-5.7,23.0,99,28.7,84,0.1,64,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,94,"Ga. Tech","3-9",-5.8,27.4,80,32.1,102,-1.2,109,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,95,"Troy","5-7",-6.7,20.1,115,26.9,66,0.1,63,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,96,"ODU","6-6",-6.8,21.6,106,27.8,75,-0.5,80,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,97,"EMU","7-5",-6.8,27.7,77,36.5,120,2.0,10,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,98,"N. Texas","6-6",-6.8,23.3,94,28.9,88,-1.2,108,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,99,"S. Alabama","5-7",-6.9,21.5,107,27.9,77,-0.4,76,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,100,"NIU","9-4",-7.5,28.5,70,35.4,115,-0.6,84,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,101,"Indiana","2-10",-7.7,20.5,112,27.2,70,-0.9,98,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,102,"Ball St.","6-6",-9.5,22.2,104,32.7,104,1.0,30,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,103,"Navy","3-8",-9.6,20.2,114,29.2,90,-0.6,85,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,104,"Stanford","3-9",-9.6,22.4,102,33.5,108,1.4,18,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,105,"Buffalo","4-8",-9.7,24.6,87,33.2,106,-1.1,105,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,106,"Colorado","4-8",-9.7,19.0,120,29.5,91,0.8,37,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,107,"Northwestern","3-9",-10.9,19.5,118,27.2,69,-3.2,129,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,108,"Ohio","3-9",-11.6,25.2,86,35.2,114,-1.5,119,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,109,"La. Tech","3-9",-11.9,23.5,92,34.6,112,-0.8,93,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,110,"Arizona","1-11",-12.1,19.5,119,32.2,103,0.6,46,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,111,"USF","2-10",-12.3,23.4,93,36.3,119,0.6,48,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,112,"BGSU","4-8",-12.4,17.1,125,29.8,93,0.4,55,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,113,"Duke","3-9",-12.9,23.8,90,36.1,118,-0.6,82,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,114,"UNLV","2-10",-13.8,19.9,116,33.1,105,-0.7,89,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,115,"Charlotte","5-7",-14.3,27.3,82,41.6,127,0.0,65,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,116,"So. Miss","3-9",-14.7,14.8,128,28.9,87,-0.7,88,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,117,"Ga. Southern","3-9",-15.2,18.5,121,34.0,109,0.3,57,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,118,"Texas St.","4-8",-15.9,20.8,110,36.8,121,0.1,60,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,119,"Arkansas St.","2-10",-17.9,21.2,108,40.1,124,1.0,27,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,120,"New Mexico","3-9",-18.7,11.5,130,29.9,94,-0.3,74,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,121,"Temple","3-9",-19.3,17.4,124,34.2,110,-2.5,126,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,122,"Vanderbilt","2-10",-19.4,17.4,123,35.7,116,-1.2,106,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,123,"ULM","4-8",-20.4,15.7,127,35.1,113,-1.0,99,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,124,"Kansas","2-10",-20.5,22.0,105,41.1,126,-1.4,113,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,125,"FIU","1-11",-22.1,19.7,117,40.5,125,-1.3,111,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,126,"Akron","2-10",-23.3,20.2,113,41.8,128,-1.6,121,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,127,"Rice","4-8",-23.4,18.0,122,38.6,123,-2.8,128,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,128,"NMSU","2-10",-24.4,20.5,111,43.8,129,-1.1,102,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,129,"UConn","1-11",-25.9,12.6,129,37.0,122,-1.5,120,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,14,130,"UMass","1-11",-29.2,16.2,126,44.0,130,-1.5,116,"https://www.espn.com/college-football/insider/story/_/id/32794785/college-football-sp+-rankings-championship-week"
2021,5,1,"Georgia","5-0",27.2,36.9,13,9.9,1,0.2,33,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,2,"Alabama","5-0",26.3,41.1,4,15.0,6,0.2,31,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,3,"Ohio St.","4-1",26.3,46.7,1,21.0,27,0.6,2,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,4,"Clemson","3-2",22.7,34.0,29,11.5,2,0.2,26,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,5,"Florida","3-2",22.6,40.6,5,18.0,16,0.0,62,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,6,"Penn St.","5-0",21.6,35.3,23,13.8,5,0.1,54,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,7,"Oklahoma","5-0",20.6,41.1,3,21.0,26,0.5,4,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,8,"Michigan","5-0",19.7,34.4,26,15.3,8,0.6,3,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,9,"N. Carolina","3-2",17.7,41.7,2,23.7,50,-0.2,109,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,10,"Wisconsin","1-3",17.6,29.2,63,11.7,3,0.2,32,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,11,"Cincinnati","4-0",17.2,33.7,33,16.1,9,-0.4,123,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,12,"Iowa St.","3-2",17.0,34.3,27,17.2,13,0.0,70,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,13,"Pittsburgh","4-1",16.7,37.4,11,21.1,29,0.3,14,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,14,"Arizona St.","4-1",16.6,35.4,21,19.2,19,0.3,13,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,15,"Iowa","5-0",15.4,27.6,72,12.6,4,0.4,8,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,16,"Ole Miss","3-1",14.7,40.1,6,25.4,58,0.0,71,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,17,"Texas A&M","3-2",14.7,30.7,51,16.6,11,0.5,5,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,18,"Auburn","4-1",14.3,31.7,44,17.8,15,0.4,10,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,19,"Tennessee","3-2",14.0,33.2,36,19.4,21,0.2,18,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,20,"Notre Dame","4-1",14.0,32.2,41,18.3,17,0.0,58,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,21,"Maryland","4-1",13.9,35.9,18,21.8,33,-0.2,102,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,22,"Nebraska","3-3",13.5,33.3,34,19.4,20,-0.4,124,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,23,"Utah","2-2",13.5,30.0,56,16.2,10,-0.3,121,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,24,"Michigan St.","5-0",13.3,33.0,38,19.7,24,0.0,64,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,25,"Miami","2-3",13.1,35.3,24,22.2,37,0.0,59,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,26,"Liberty","4-1",12.9,35.9,17,22.8,41,-0.2,94,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,27,"Texas","4-1",12.9,37.6,10,24.9,56,0.2,23,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,28,"Arkansas","4-1",12.5,31.2,47,18.8,18,0.0,60,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,29,"Coastal Caro.","5-0",12.0,38.3,8,26.0,63,-0.3,117,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,30,"Miss. St.","3-2",11.6,31.6,46,19.5,23,-0.4,126,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,31,"Oregon","4-1",11.4,34.0,28,23.1,46,0.5,6,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,32,"UCLA","3-2",11.3,38.9,7,27.8,81,0.2,22,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,33,"Va. Tech","3-1",11.2,33.1,37,21.8,32,-0.1,89,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,34,"USC","3-2",11.0,36.8,14,26.0,62,0.2,30,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,35,"Oklahoma St.","5-0",10.5,27.4,76,16.8,12,-0.1,90,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,36,"Baylor","4-1",9.9,27.1,80,17.4,14,0.2,19,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,37,"App. St.","4-1",9.8,33.0,39,23.4,48,0.2,21,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,38,"NC St.","4-1",9.5,29.1,64,19.5,22,-0.1,88,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,39,"Minnesota","3-2",9.5,32.2,40,22.9,42,0.1,48,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,40,"W. Virginia","2-3",9.4,30.1,54,20.5,25,-0.1,79,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,41,"Fresno St.","4-2",9.4,35.8,19,26.3,66,-0.1,76,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,42,"BYU","5-0",9.4,35.1,25,25.6,60,-0.1,82,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,43,"Boston Coll.","4-1",9.0,35.5,20,26.9,71,0.5,7,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,44,"UCF","2-2",8.9,38.1,9,29.3,89,0.1,47,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,45,"Kentucky","5-0",8.4,29.5,61,21.2,30,0.1,52,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,46,"LSU","3-2",8.4,33.9,30,25.9,61,0.3,16,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,47,"Virginia","3-2",8.1,35.3,22,27.0,73,-0.2,96,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,48,"TCU","2-2",8.0,33.7,32,25.6,59,-0.2,95,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,49,"Washington","2-3",7.9,30.0,55,21.9,34,-0.3,114,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,50,"Marshall","2-3",6.8,29.8,58,23.0,43,0.0,68,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,51,"Texas Tech","4-1",6.8,33.7,31,27.3,74,0.3,15,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,52,"Wake Forest","5-0",6.7,33.2,35,26.7,69,0.2,24,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,53,"Kansas St.","3-2",6.6,31.1,49,24.7,54,0.1,42,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,54,"Purdue","3-2",6.6,29.2,62,22.6,39,-0.1,72,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,55,"SMU","5-0",6.4,36.4,16,29.6,92,-0.3,122,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,56,"Boise St.","2-3",6.4,31.2,48,25.0,57,0.1,40,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,57,"Oregon St.","4-1",6.1,37.0,12,31.0,97,0.1,45,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,58,"Ga. Tech","2-3",5.8,29.1,65,23.1,45,-0.2,100,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,59,"Indiana","2-3",5.4,27.5,73,22.0,35,-0.1,84,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,60,"Louisville","3-2",5.4,36.4,15,31.2,98,0.2,25,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,61,"San Diego St.","3-0",5.3,20.1,117,15.0,7,0.1,38,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,62,"Rutgers","3-2",5.1,26.7,82,21.4,31,-0.1,93,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,63,"Florida St.","1-4",4.5,31.7,45,27.3,75,0.1,41,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,64,"Syracuse","3-2",4.4,27.0,81,22.6,38,0.0,67,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,65,"Houston","4-1",4.1,27.1,77,22.8,40,-0.2,108,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,66,"Air Force","4-1",3.5,27.9,70,24.2,52,-0.1,87,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,67,"Missouri","2-3",3.4,32.1,42,29.3,87,0.7,1,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,68,"UAB","3-2",3.0,24.4,99,21.0,28,-0.3,116,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,69,"Memphis","3-2",2.4,29.7,60,27.5,77,0.2,29,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,70,"WMU","4-1",2.4,30.9,50,27.7,78,-0.7,130,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,71,"Louisiana","4-1",2.0,29.9,57,27.8,80,-0.1,91,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,72,"Wyoming","4-0",1.8,25.5,90,23.4,49,-0.2,107,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,73,"S. Carolina","3-2",1.5,23.3,101,22.2,36,0.4,9,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,74,"Tulsa","1-4",0.7,25.5,89,24.7,55,-0.1,75,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,75,"FAU","3-2",0.4,27.1,78,26.7,68,0.0,69,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,76,"Nevada","3-1",0.3,28.8,67,28.6,84,0.0,61,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,77,"Toledo","3-2",-0.1,23.0,102,23.0,44,-0.1,74,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,78,"WKU","1-3",-0.2,30.4,52,30.8,96,0.2,20,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,79,"Army","4-1",-0.2,25.7,88,26.3,65,0.4,11,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,80,"UTSA","5-0",-0.2,26.3,84,26.7,70,0.2,34,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,81,"California","1-4",-0.3,28.3,68,28.5,82,-0.1,80,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,82,"Wash. St.","2-3",-0.9,29.7,59,30.8,95,0.1,35,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,83,"San Jose St.","3-2",-1.6,25.1,93,26.9,72,0.2,27,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
2021,5,84,"Duke","3-2",-1.7,27.6,71,29.3,86,0.1,57,"https://www.espn.com/college-football/insider/story/_/id/32331295/college-football-sp+-rankings-week-5"
